tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
901,30.0,4718,487,38,1760,2957,0,1,946,141.07,1.024,0.943,0.467,0.089,0.261,-0.763,1.511,0.4081,1.9191,0.634,0.002,0.005,0.104,-0.024,155,74,157,0,31,0,138153.41,26272.154,41243.380,9.163,17346.637,27.627,32115.979,10722.421,1288.871,23251.549,18601.239,5974.024,220.097,5808.201,0.000221,-0.007663
931,31.0,4954,424,38,1759,3194,0,1,1302,161.58,1.040,0.959,0.479,0.092,0.250,-0.763,1.511,0.4058,1.9147,0.647,0.002,0.005,0.104,-0.025,132,69,121,0,70,0,142298.84,26824.704,41178.423,8.241,17149.038,24.992,34593.778,11479.440,1848.056,22700.686,18160.550,5631.174,111.890,5661.460,0.000295,-0.007982
961,32.0,5024,367,38,1757,3266,0,1,1690,182.80,1.048,0.963,0.482,0.092,0.247,-0.763,1.511,0.4074,1.9176,0.645,0.001,0.005,0.105,-0.026,142,67,135,0,109,0,142290.95,27020.531,39348.803,9.053,16998.012,26.836,36435.848,12266.084,2513.581,17586.610,14069.288,5957.829,70.611,5624.995,0.000207,-0.009482
991,33.0,5092,351,38,1754,3337,0,1,2105,205.02,1.055,0.968,0.486,0.094,0.244,-0.764,1.515,0.4064,1.9194,0.661,0.002,0.006,0.104,-0.026,115,91,100,0,131,0,143052.11,27483.571,39858.930,5.347,16812.204,24.624,37183.182,12704.288,3226.162,17806.669,14245.336,4544.529,85.481,5281.730,0.000194,-0.008507
1021,34.0,5056,326,38,1741,3314,0,1,2459,219.93,1.058,0.969,0.487,0.096,0.244,-0.765,1.519,0.4043,1.9140,0.667,0.002,0.006,0.104,-0.026,115,83,131,0,180,0,141132.83,27370.003,38986.117,7.369,15904.521,20.031,37592.541,12821.290,3935.383,16595.544,13276.435,5365.822,121.054,5127.568,0.000323,-0.007616
1051,35.0,5037,317,38,1723,3313,0,1,2797,216.87,1.062,0.971,0.490,0.096,0.243,-0.766,1.525,0.4024,1.9190,0.679,0.002,0.005,0.103,-0.026,110,68,118,0,192,0,137607.88,26967.544,38134.128,7.173,15091.422,22.782,37367.931,12780.580,4516.034,16563.439,13250.751,5726.194,66.565,4863.804,0.000171,-0.007259
1081,36.0,4979,346,38,1700,3278,0,1,3009,242.76,1.064,0.971,0.493,0.097,0.243,-0.767,1.532,0.4004,1.9265,0.680,0.003,0.005,0.103,-0.027,89,59,123,0,225,0,134195.80,26607.840,38085.371,6.163,14509.704,20.003,37399.705,12762.304,5075.619,15984.678,12787.742,4917.494,75.701,4683.687,0.000266,-0.010244
1111,37.0,4825,314,38,1660,3164,0,1,3053,254.07,1.064,0.968,0.493,0.097,0.244,-0.767,1.538,0.3982,1.9307,0.684,0.003,0.005,0.103,-0.028,77,64,93,0,307,0,130129.60,25676.195,36951.774,5.561,14216.462,21.207,36809.144,12345.643,5367.795,14331.388,11465.111,4836.540,43.194,4431.133,0.000263,-0.012021
1141,38.0,4699,277,38,1656,3042,0,1,3074,262.83,1.059,0.962,0.495,0.098,0.249,-0.767,1.540,0.3959,1.9256,0.676,0.002,0.004,0.103,-0.028,84,53,103,0,290,0,126431.15,24790.131,36681.127,4.817,13361.913,18.173,35759.075,11969.720,5452.350,14440.328,11552.262,4872.486,76.627,4156.207,0.000204,-0.011384
1171,39.0,4548,310,38,1627,2921,0,0,3048,283.39,1.057,0.960,0.495,0.096,0.252,-0.768,1.545,0.3970,1.9217,0.696,0.004,0.005,0.102,-0.028,95,42,116,0,254,0,121257.94,23896.404,33901.512,6.122,12192.873,24.353,34491.106,11465.806,5477.957,12013.867,9611.094,5155.884,103.459,3880.266,0.000272,-0.014012
1201,40.0,4369,296,38,1612,2757,0,0,2921,263.95,1.050,0.953,0.494,0.095,0.259,-0.769,1.550,0.3924,1.9309,0.677,0.005,0.004,0.102,-0.028,110,53,106,0,278,0,115102.05,23211.362,31913.954,5.279,12118.417,22.565,33382.153,11113.991,5339.310,11785.050,9428.040,5224.354,103.407,3766.249,0.000183,-0.015854
1231,41.0,4182,314,38,1581,2601,0,0,2779,328.33,1.044,0.947,0.491,0.096,0.264,-0.771,1.559,0.3972,1.9439,0.685,0.005,0.005,0.102,-0.027,90,37,111,0,275,0,111108.16,22506.281,31258.420,4.887,11068.775,18.980,31825.528,10571.017,5090.892,10696.998,8557.598,4525.573,126.437,3484.633,0.000104,-0.016885
1261,42.0,4063,286,38,1567,2496,0,0,2564,309.68,1.037,0.941,0.493,0.096,0.269,-0.774,1.562,0.3955,1.9522,0.693,0.006,0.005,0.102,-0.027,84,51,86,0,253,0,108101.57,21761.519,30828.874,4.311,10934.479,18.092,30495.869,10172.717,4805.411,12143.039,9714.431,4286.953,64.913,3346.829,0.000193,-0.015409
1291,43.0,3915,295,38,1535,2380,0,0,2393,352.48,1.031,0.936,0.494,0.094,0.273,-0.776,1.569,0.3910,1.9584,0.707,0.005,0.005,0.102,-0.027,99,45,93,0,237,0,104271.02,20957.195,28170.657,4.350,10386.853,18.087,29422.237,9782.698,4452.039,10274.267,8219.414,4011.277,66.599,3173.059,0.000186,-0.013958
1321,44.0,3840,263,38,1521,2319,0,0,2300,320.95,1.029,0.934,0.495,0.094,0.275,-0.776,1.572,0.3903,1.9711,0.708,0.005,0.006,0.102,-0.027,97,33,68,0,200,0,100876.99,20180.904,27584.313,3.410,9971.272,20.701,28615.400,9470.809,4242.907,10174.117,8139.294,3741.780,102.366,2954.559,0.000213,-0.014049
1351,45.0,3707,280,38,1506,2201,0,0,2114,363.38,1.021,0.927,0.496,0.094,0.280,-0.777,1.576,0.3902,1.9761,0.711,0.006,0.007,0.101,-0.027,93,47,67,0,228,0,95686.73,18985.965,24510.285,3.262,9193.391,18.726,27696.139,9125.939,3966.007,9282.686,7426.149,3281.342,59.097,2704.712,0.000186,-0.015615
1381,46.0,3563,300,38,1503,2059,1,0,2002,326.52,1.009,0.914,0.495,0.093,0.290,-0.778,1.579,0.3921,1.9811,0.717,0.005,0.006,0.100,-0.026,103,63,83,0,181,0,89876.47,18240.361,23155.987,5.386,8382.597,24.177,26629.057,8749.500,3645.398,8220.817,6576.654,3799.385,147.868,2596.624,0.000164,-0.016175
1411,47.0,3391,265,38,1465,1926,0,0,1829,382.60,1.000,0.906,0.496,0.091,0.295,-0.780,1.586,0.3877,1.9886,0.718,0.005,0.004,0.100,-0.026,102,67,59,0,218,0,85865.13,17322.290,22365.038,2.884,7552.524,23.578,25250.841,8182.730,3398.528,7812.793,6250.234,2882.623,63.174,2361.092,0.000167,-0.015670
1441,48.0,3250,258,38,1445,1805,0,0,1704,397.88,0.989,0.896,0.496,0.091,0.303,-0.780,1.588,0.3874,1.9951,0.722,0.004,0.003,0.100,-0.025,119,81,58,0,167,0,81565.18,16155.769,20286.287,2.961,7215.171,26.020,23931.295,7614.678,3121.253,7418.774,5935.020,2374.411,43.964,2175.619,0.000162,-0.016399
1471,49.0,3088,284,38,1411,1677,0,0,1612,417.93,0.979,0.889,0.498,0.091,0.311,-0.782,1.591,0.3827,2.0113,0.729,0.004,0.003,0.099,-0.025,109,66,46,0,193,0,75965.72,15258.088,17768.787,3.115,6642.019,29.261,22734.684,7251.715,2901.850,6428.060,5142.448,2458.744,37.415,1959.423,0.000206,-0.018475
1501,50.0,2951,268,38,1378,1573,0,0,1527,415.05,0.971,0.879,0.502,0.092,0.317,-0.781,1.599,0.3794,2.0247,0.725,0.004,0.004,0.099,-0.024,116,60,32,0,164,0,71590.96,14424.428,17277.878,2.240,6103.293,28.069,21581.700,6863.478,2760.244,5342.459,4273.967,1990.262,17.672,1797.458,0.000212,-0.021257
1531,51.0,2786,266,38,1348,1438,0,0,1386,465.07,0.957,0.868,0.504,0.091,0.327,-0.782,1.605,0.3809,2.0365,0.743,0.005,0.003,0.097,-0.023,104,81,33,0,180,0,66346.35,13493.260,15199.148,1.889,5323.485,31.678,20377.618,6490.973,2538.324,5667.334,4533.868,1858.667,2.146,1537.710,0.000119,-0.021939
1561,52.0,2617,282,38,1323,1294,0,0,1217,434.76,0.939,0.851,0.505,0.091,0.339,-0.783,1.609,0.3796,2.0464,0.730,0.005,0.002,0.096,-0.022,87,77,35,0,162,0,62003.23,12840.390,14171.223,1.457,5284.787,25.508,18999.646,5909.973,2274.046,4567.991,3654.393,1679.226,50.652,1529.042,0.000125,-0.022442
1591,53.0,2478,258,38,1288,1190,0,0,1090,449.14,0.926,0.843,0.504,0.091,0.348,-0.786,1.614,0.3816,2.0616,0.747,0.004,0.003,0.096,-0.020,94,60,34,0,151,0,58062.17,11979.870,13333.316,1.833,5129.416,26.903,17665.286,5386.323,2002.887,4762.768,3810.214,1826.212,1.197,1421.624,0.000090,-0.023191
1621,54.0,2380,255,38,1260,1120,0,0,971,482.15,0.917,0.834,0.504,0.090,0.354,-0.787,1.616,0.3769,2.0691,0.764,0.002,0.004,0.095,-0.020,76,70,31,0,105,0,54692.32,11356.685,12390.469,2.290,4779.116,26.708,16586.337,5044.302,1781.333,4911.755,3929.404,1351.232,2.694,1371.050,0.000149,-0.024360
1651,55.0,2242,254,37,1235,1007,0,0,883,431.53,0.898,0.818,0.507,0.089,0.366,-0.790,1.621,0.3764,2.0874,0.762,0.002,0.003,0.094,-0.018,98,79,35,0,102,0,50725.29,10904.283,10398.559,1.769,4534.051,36.435,15615.191,4723.681,1588.005,3482.881,2786.305,1312.885,44.034,1291.267,0.000135,-0.022683
1681,56.0,2126,258,37,1201,925,0,0,765,473.43,0.884,0.804,0.508,0.089,0.374,-0.793,1.628,0.3741,2.0746,0.765,0.002,0.003,0.094,-0.018,97,69,46,0,88,0,47690.42,10439.341,10374.264,1.875,3802.066,28.335,14538.914,4293.177,1414.599,3987.764,3190.212,1633.510,21.608,1150.988,0.000161,-0.021534
1711,57.0,2001,255,37,1163,838,0,0,706,472.08,0.869,0.791,0.511,0.089,0.383,-0.794,1.636,0.3707,2.0797,0.781,0.002,0.005,0.093,-0.017,102,77,33,0,81,0,44922.08,9976.341,8904.448,1.437,3542.364,31.858,13629.909,3908.150,1253.544,2982.973,2386.378,1234.085,23.155,1005.125,0.000094,-0.022519
1741,58.0,1918,279,37,1145,773,0,0,618,506.92,0.855,0.781,0.511,0.089,0.392,-0.795,1.637,0.3725,2.1032,0.783,0.003,0.001,0.093,-0.017,106,52,41,0,61,0,41719.44,9540.460,7733.930,1.291,3363.798,39.564,12773.835,3559.338,1121.095,3156.777,2525.421,1427.684,0.000,965.016,0.000099,-0.023386
1771,59.0,1809,287,37,1111,698,0,0,549,494.47,0.840,0.767,0.513,0.090,0.402,-0.798,1.639,0.3708,2.1141,0.766,0.002,0.004,0.092,-0.016,111,65,39,0,65,0,39632.52,9161.993,8057.933,1.363,3533.946,37.729,12014.200,3379.486,991.975,2708.348,2166.678,1381.354,0.000,999.522,0.000139,-0.025830
1801,60.0,1763,291,35,1095,668,0,0,492,491.78,0.835,0.763,0.515,0.089,0.406,-0.801,1.637,0.3714,2.1148,0.779,0.003,0.004,0.092,-0.015,105,53,24,0,45,0,39088.65,8773.421,8497.010,0.813,3089.549,36.085,11482.190,3176.823,894.675,3434.335,2747.468,787.358,0.000,787.198,0.000127,-0.026792
1831,61.0,1711,304,35,1075,636,0,0,418,493.84,0.830,0.758,0.515,0.087,0.410,-0.804,1.639,0.3693,2.1454,0.791,0.006,0.003,0.091,-0.014,105,45,20,0,49,0,38707.89,8757.249,7903.878,0.631,3002.370,36.588,11093.360,3091.263,774.703,2772.556,2218.045,780.160,6.838,741.686,0.000078,-0.027349
1861,62.0,1687,349,35,1059,628,0,0,362,520.55,0.830,0.759,0.516,0.086,0.410,-0.804,1.641,0.3699,2.1609,0.784,0.005,0.005,0.091,-0.014,112,59,18,0,34,0,38670.25,8783.609,8134.717,0.702,3047.090,37.336,10894.740,3011.793,656.521,3934.340,3147.472,795.473,22.722,788.553,0.000125,-0.026618
1891,63.0,1656,347,35,1048,608,0,0,322,492.83,0.827,0.756,0.521,0.087,0.413,-0.807,1.644,0.3694,2.1517,0.775,0.006,0.005,0.090,-0.014,113,51,23,0,30,0,39104.58,8768.170,8330.357,0.727,2826.528,36.309,10740.005,2884.036,579.786,3250.670,2600.536,932.840,28.724,849.394,0.000118,-0.027236
1921,64.0,1659,363,35,1041,618,0,0,310,463.59,0.834,0.760,0.523,0.088,0.410,-0.808,1.646,0.3667,2.1289,0.791,0.005,0.005,0.090,-0.014,105,38,22,0,28,0,39581.34,8960.607,8240.975,0.786,2954.357,40.319,10686.975,2917.269,525.818,4106.604,3285.283,949.980,10.413,813.834,0.000143,-0.027471
1951,65.0,1669,401,35,1036,633,0,0,289,492.05,0.841,0.767,0.528,0.088,0.406,-0.808,1.645,0.3668,2.1689,0.762,0.007,0.003,0.090,-0.014,124,45,17,0,14,0,40991.83,9130.155,9074.655,0.414,3211.409,36.617,10918.482,2995.838,496.522,3937.994,3150.396,700.509,10.827,884.957,0.000119,-0.026951
1981,66.0,1703,445,35,1036,667,0,0,262,501.26,0.853,0.778,0.534,0.089,0.398,-0.808,1.646,0.3744,2.1605,0.779,0.005,0.003,0.090,-0.015,112,37,25,0,16,0,42498.28,9396.697,9735.096,0.903,3546.274,41.944,11155.068,3033.150,456.838,5171.812,4137.450,944.746,43.047,959.031,0.000157,-0.025798
2011,67.0,1732,493,35,1044,688,0,0,254,440.31,0.859,0.784,0.538,0.091,0.395,-0.809,1.645,0.3691,2.1731,0.781,0.008,0.001,0.090,-0.015,106,51,22,0,17,0,45217.42,9877.579,11034.368,0.950,3550.716,35.460,11596.459,3250.454,424.092,5350.311,4280.249,830.881,59.100,962.714,0.000124,-0.025101
2041,68.0,1799,504,35,1055,744,0,0,245,383.55,0.874,0.800,0.545,0.093,0.384,-0.811,1.648,0.3657,2.1933,0.783,0.008,0.004,0.089,-0.017,121,38,27,0,19,0,49096.81,10350.411,12909.168,1.058,3779.921,31.205,12029.908,3378.055,408.703,6812.593,5450.074,1101.183,84.352,1016.528,0.000171,-0.024419
2071,69.0,1905,478,35,1076,829,0,0,258,349.05,0.895,0.820,0.550,0.095,0.371,-0.811,1.650,0.3685,2.2085,0.772,0.007,0.006,0.090,-0.018,130,46,28,0,7,0,53713.79,11023.867,14667.434,1.166,4508.196,37.973,12900.702,3689.589,407.654,8462.611,6770.089,1127.125,52.399,1205.490,0.000155,-0.024770
2101,70.0,1986,503,34,1098,887,0,1,251,353.10,0.907,0.832,0.557,0.097,0.364,-0.811,1.650,0.3680,2.1957,0.749,0.009,0.008,0.090,-0.019,120,39,35,0,13,0,56692.09,11549.986,14012.553,1.706,4673.075,30.117,13836.926,4077.937,409.767,7564.751,6051.801,1416.453,100.118,1231.795,0.000193,-0.024615
2131,71.0,2121,483,34,1124,997,0,0,248,308.74,0.930,0.854,0.564,0.100,0.350,-0.812,1.653,0.3697,2.2016,0.752,0.010,0.007,0.091,-0.021,131,42,38,0,11,0,61329.89,12339.075,17223.449,1.822,5579.772,30.243,14894.696,4420.663,396.116,10381.837,8305.470,1617.434,39.036,1482.231,0.000217,-0.027438
2161,72.0,2233,492,34,1150,1083,0,0,253,296.69,0.948,0.867,0.575,0.104,0.341,-0.812,1.654,0.3692,2.1769,0.740,0.005,0.005,0.091,-0.022,110,41,42,0,13,0,65212.84,13105.735,17664.599,2.076,6179.918,26.101,16129.331,4783.001,397.904,9513.159,7610.528,2034.450,6.649,1635.493,0.000166,-0.028386
2191,73.0,2343,495,34,1191,1152,0,0,283,270.32,0.958,0.872,0.585,0.105,0.335,-0.816,1.657,0.3642,2.1785,0.733,0.005,0.006,0.091,-0.022,108,64,81,0,12,0,69563.96,13906.045,20573.320,3.727,6116.207,29.756,17287.045,5198.334,420.186,12035.523,9628.419,2980.921,115.774,1722.610,0.000152,-0.028649
2221,74.0,2437,525,34,1231,1206,0,0,285,225.87,0.965,0.874,0.597,0.109,0.333,-0.817,1.661,0.3663,2.1531,0.724,0.004,0.005,0.091,-0.021,114,57,101,0,8,0,71999.49,15061.859,19651.619,4.374,6802.542,28.463,18232.569,5422.016,449.206,11841.159,9472.928,3717.104,139.329,1953.866,0.000232,-0.028956
2251,75.0,2579,445,33,1262,1317,0,0,294,240.45,0.984,0.893,0.605,0.112,0.323,-0.818,1.663,0.3626,2.1589,0.727,0.006,0.004,0.091,-0.022,107,51,98,0,27,0,76994.38,15909.966,23963.793,4.440,8374.363,27.580,19345.465,5863.504,444.712,14772.185,11817.748,3774.453,162.933,2337.807,0.000204,-0.026153
