tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
541,18.0,2072,764,26,508,1119,3,442,46,235.79,0.792,1.140,0.054,0.066,0.170,-0.386,1.516,0.3559,3.2629,0.678,0.222,0.043,0.108,0.096,57,50,27,0,4,0,81631.09,5293.702,18946.296,10.672,151.077,6.918,8764.307,5113.134,74.156,7904.892,6323.914,975.476,1011.413,160.052,0.000217,0.002611
571,19.0,2248,705,26,585,1210,3,450,48,249.46,0.787,1.128,0.054,0.066,0.179,-0.389,1.519,0.3498,3.2641,0.663,0.193,0.040,0.108,0.097,62,35,47,0,5,0,87578.77,6090.158,19664.387,28.463,100.111,8.673,9410.585,5517.509,77.046,9301.632,7441.306,1576.480,1036.436,356.935,0.000140,0.002818
601,20.0,2446,709,26,680,1294,3,469,58,250.04,0.783,1.112,0.055,0.065,0.190,-0.391,1.514,0.3546,3.2769,0.642,0.174,0.039,0.108,0.096,73,45,41,0,3,0,94330.67,7186.204,20443.007,29.692,50.783,6.587,10217.245,6011.428,90.112,10126.200,8100.960,1321.902,1024.293,216.783,0.000131,0.002770
631,21.0,2629,678,26,783,1372,3,471,68,242.32,0.777,1.096,0.057,0.062,0.202,-0.393,1.516,0.3610,3.2729,0.638,0.162,0.035,0.108,0.094,77,46,50,0,1,0,102477.40,8544.314,21840.291,16.969,84.161,9.105,10901.430,6375.912,103.077,9656.477,7725.182,1524.568,1127.955,290.613,0.000115,0.003305
661,22.0,2841,695,26,924,1451,2,464,82,233.13,0.770,1.072,0.057,0.061,0.220,-0.396,1.517,0.3600,3.2701,0.627,0.140,0.037,0.108,0.092,80,43,61,0,5,0,111443.65,10257.784,22745.711,36.692,97.366,11.433,11683.827,6772.080,124.746,11108.566,8886.853,1879.517,1172.323,219.735,0.000166,0.003531
691,23.0,3120,622,26,1112,1537,2,469,104,242.05,0.760,1.043,0.059,0.059,0.239,-0.398,1.516,0.3712,3.2850,0.592,0.124,0.036,0.107,0.089,108,56,55,0,6,0,121764.03,12012.910,24149.945,28.122,255.296,10.496,12499.430,7024.117,147.099,13571.394,10857.115,1721.193,1432.984,331.490,0.000125,0.003118
721,24.0,3442,632,26,1307,1645,2,488,142,249.02,0.754,1.023,0.061,0.059,0.255,-0.400,1.512,0.3728,3.2599,0.582,0.118,0.033,0.106,0.088,101,31,48,0,6,0,132945.70,14177.650,24382.143,19.043,163.048,12.330,13651.223,7414.716,203.789,13956.072,11164.858,1583.858,1384.949,367.408,0.000306,0.003071
751,25.0,3785,604,25,1526,1763,3,493,193,259.79,0.747,1.000,0.064,0.059,0.270,-0.402,1.510,0.3716,3.2634,0.551,0.102,0.031,0.106,0.086,130,58,47,0,8,0,144905.66,16120.476,26137.850,22.831,427.544,14.867,14959.410,8021.472,262.636,15654.474,12523.579,1644.852,1590.908,711.032,0.000200,0.002517
781,26.0,4166,567,25,1796,1873,3,494,266,266.10,0.740,0.975,0.066,0.059,0.289,-0.405,1.518,0.3723,3.2460,0.531,0.094,0.030,0.106,0.082,140,42,63,0,15,0,156843.23,18338.686,26615.091,27.104,674.332,17.983,16325.259,8492.000,358.434,17065.197,13652.158,2319.017,1542.459,593.098,0.000205,0.002314
811,27.0,4492,578,25,2064,1944,2,482,398,269.24,0.729,0.950,0.067,0.058,0.307,-0.409,1.513,0.3788,3.2447,0.517,0.090,0.026,0.105,0.080,147,66,79,0,16,0,169779.73,21028.416,27036.722,38.737,1044.571,20.005,17511.414,8833.060,529.440,16277.680,13022.145,2804.519,1497.287,736.120,0.000261,0.004016
841,28.0,4875,543,25,2409,1989,3,474,623,263.90,0.716,0.917,0.070,0.056,0.330,-0.410,1.514,0.3825,3.2438,0.491,0.082,0.026,0.104,0.076,167,59,107,0,23,0,182538.83,23748.139,27383.496,35.209,1077.450,22.651,18574.608,8991.752,851.677,18893.256,15114.605,3575.421,1636.416,999.224,0.000251,0.004108
871,29.0,5285,547,25,2814,2001,3,467,939,272.42,0.701,0.880,0.072,0.054,0.355,-0.413,1.511,0.3852,3.2552,0.478,0.074,0.024,0.104,0.074,170,60,109,0,36,0,195058.34,26643.436,27083.395,46.289,982.860,27.123,19746.367,9289.427,1311.362,20175.338,16140.271,4220.603,1648.256,1002.525,0.000245,0.006729
901,30.0,5717,488,25,3242,2034,3,438,1442,295.83,0.689,0.848,0.073,0.052,0.378,-0.417,1.514,0.3824,3.2504,0.460,0.069,0.025,0.103,0.069,200,86,102,0,52,0,209586.88,30262.748,27373.632,42.153,1666.245,29.187,20797.689,9360.118,2005.357,22154.480,17723.585,3505.691,1813.685,1236.566,0.000329,0.010327
931,31.0,5999,505,25,3594,2005,3,397,2119,299.73,0.677,0.817,0.077,0.050,0.399,-0.420,1.511,0.3863,3.2448,0.458,0.083,0.036,0.102,0.065,219,60,116,0,70,0,223529.50,33402.970,26125.746,37.337,1717.719,30.609,22006.812,9505.981,3005.635,17218.974,13775.179,4801.120,1639.139,1220.943,0.000271,0.011989
961,32.0,6000,556,25,3742,1892,3,363,2931,308.65,0.668,0.794,0.079,0.050,0.414,-0.422,1.512,0.3870,3.2604,0.462,0.163,0.071,0.102,0.061,216,48,89,0,99,0,241208.73,35884.937,26381.631,36.907,2048.789,40.167,22076.278,9098.887,4401.742,7646.376,6117.101,4328.939,1682.027,1507.097,0.000386,0.013501
991,33.0,6000,594,25,3916,1756,2,326,3637,318.73,0.659,0.767,0.081,0.049,0.433,-0.424,1.515,0.3921,3.2336,0.475,0.238,0.109,0.102,0.058,217,41,107,0,137,0,256668.22,37926.278,25185.595,44.645,1916.381,41.555,21773.172,8568.311,5772.448,9231.391,7385.113,6008.354,1896.992,1831.480,0.000347,0.010259
1021,34.0,6000,617,25,4096,1605,2,297,4142,349.30,0.650,0.739,0.083,0.047,0.452,-0.424,1.517,0.3910,3.2412,0.472,0.299,0.145,0.101,0.055,221,31,101,0,158,0,273707.16,39967.744,25672.668,38.283,3183.359,50.025,21439.309,8028.960,6863.856,9123.157,7298.526,6359.903,2139.678,1983.412,0.000363,0.010479
1051,35.0,6000,682,25,4235,1495,2,268,4567,344.17,0.642,0.717,0.085,0.046,0.467,-0.427,1.516,0.3892,3.2379,0.470,0.353,0.189,0.101,0.051,220,8,86,0,156,0,290141.09,41048.126,23912.004,44.873,2552.611,57.185,21120.252,7467.359,7683.632,7934.741,6347.793,6224.441,2629.535,1858.912,0.000359,0.010283
1081,36.0,5999,733,25,4366,1383,2,248,4788,373.88,0.635,0.696,0.087,0.046,0.481,-0.428,1.517,0.3916,3.2193,0.465,0.383,0.235,0.100,0.048,226,8,89,0,154,0,305449.69,42136.785,24301.021,28.615,2252.730,57.552,20885.259,7113.223,8290.661,7927.998,6342.399,8092.408,3347.869,1842.807,0.000418,0.007079
1111,37.0,5996,679,25,4489,1286,2,219,4848,360.91,0.627,0.677,0.088,0.045,0.495,-0.429,1.518,0.3946,3.2017,0.474,0.422,0.277,0.100,0.044,227,5,95,0,139,0,319184.53,42173.305,23333.413,39.695,2751.339,73.863,20619.056,6680.523,8486.396,7472.302,5977.841,8143.709,4111.984,2275.408,0.000687,-0.005694
1141,38.0,5998,679,25,4596,1199,2,201,4697,395.25,0.622,0.660,0.090,0.045,0.506,-0.429,1.518,0.3940,3.1850,0.471,0.446,0.331,0.100,0.041,260,5,79,0,131,0,332106.31,42024.546,22855.378,40.247,3449.481,81.134,20388.018,6302.256,8546.202,6824.338,5459.470,8396.041,4653.097,2347.907,0.000589,-0.014933
1171,39.0,6000,708,25,4695,1121,2,182,4525,419.35,0.615,0.644,0.092,0.043,0.517,-0.431,1.520,0.3956,3.1960,0.474,0.461,0.369,0.100,0.039,260,12,78,0,139,0,343368.53,42089.045,21584.421,32.209,2896.093,81.823,20187.231,5993.018,8206.302,7382.315,5905.852,8864.214,5272.301,2443.924,0.000563,-0.021774
1201,40.0,6000,682,25,4767,1060,2,171,4478,423.15,0.610,0.634,0.092,0.042,0.525,-0.433,1.522,0.3962,3.2008,0.479,0.487,0.417,0.100,0.037,278,4,67,0,117,0,354002.97,41822.630,20906.664,42.887,3265.114,93.511,20017.755,5740.737,8005.058,5991.281,4793.025,8624.724,6034.267,2516.932,0.000567,-0.030198
1231,41.0,5995,733,25,4838,996,2,159,4339,398.18,0.605,0.622,0.094,0.041,0.533,-0.434,1.523,0.3973,3.1905,0.474,0.504,0.426,0.100,0.036,275,4,81,0,104,0,362123.81,41676.963,19562.460,58.335,4163.196,90.975,19838.296,5531.934,7907.571,5865.072,4692.058,9096.290,6473.718,3156.095,0.000541,-0.036625
1261,42.0,5999,723,25,4901,952,2,144,4429,437.75,0.601,0.613,0.095,0.041,0.540,-0.436,1.523,0.3969,3.1633,0.479,0.514,0.454,0.100,0.034,291,6,59,0,114,0,368450.09,40664.726,19157.864,32.397,4792.605,97.966,19741.253,5240.790,7791.514,5801.229,4640.983,8463.422,8136.285,2995.197,0.000549,-0.040677
1291,43.0,5997,660,25,4957,901,1,138,4463,434.18,0.597,0.605,0.096,0.041,0.546,-0.437,1.525,0.3948,3.1772,0.476,0.518,0.497,0.100,0.033,280,6,58,0,117,0,373493.72,39347.305,17869.003,43.552,4014.914,107.541,19651.052,5010.858,7924.379,5726.415,4581.132,8297.639,7601.849,2585.172,0.000549,-0.045405
1321,44.0,6000,664,25,5015,860,1,124,4469,501.46,0.594,0.597,0.096,0.041,0.553,-0.438,1.524,0.3983,3.1717,0.481,0.524,0.507,0.099,0.032,302,3,54,0,105,0,376642.72,38402.936,16329.949,31.404,4117.720,118.046,19594.928,4852.335,7951.660,5280.730,4224.584,8143.674,7590.532,2425.991,0.000508,-0.045962
1351,45.0,6000,708,24,5067,821,1,111,4571,527.57,0.590,0.589,0.097,0.042,0.558,-0.440,1.525,0.3993,3.1806,0.477,0.522,0.540,0.099,0.030,261,3,44,0,116,0,378414.72,37222.743,15387.940,16.002,3314.683,104.001,19526.520,4708.207,8040.286,5040.586,4032.469,7773.339,7519.651,2278.577,0.000368,-0.048592
1381,46.0,6000,687,24,5137,764,1,98,4562,540.09,0.584,0.578,0.098,0.042,0.566,-0.440,1.526,0.3973,3.1341,0.475,0.510,0.545,0.099,0.027,278,4,73,0,119,0,375873.62,35830.541,14749.458,66.041,5289.112,116.094,19443.221,4511.558,8122.524,6069.511,4855.609,8704.946,8073.947,3117.021,0.000582,-0.050619
1411,47.0,6000,678,24,5178,727,1,94,4501,531.93,0.581,0.572,0.098,0.042,0.571,-0.440,1.527,0.3995,3.1406,0.477,0.497,0.547,0.099,0.026,323,7,56,0,118,0,372208.94,34684.125,13231.691,43.881,4351.409,113.908,19338.179,4289.047,8040.486,5753.749,4602.999,8895.988,7135.769,2774.167,0.000593,-0.053036
1441,48.0,6000,640,24,5220,692,1,87,4490,547.83,0.577,0.565,0.098,0.042,0.576,-0.440,1.529,0.3999,3.1505,0.472,0.488,0.553,0.099,0.025,288,5,47,0,122,0,369083.22,33607.212,13452.388,33.096,5033.782,119.293,19327.299,4126.638,7953.861,5478.517,4382.813,7523.333,7002.739,3188.837,0.000426,-0.059304
1471,49.0,6000,619,24,5265,649,1,85,4472,548.86,0.573,0.557,0.100,0.042,0.582,-0.439,1.531,0.4013,3.1371,0.476,0.478,0.533,0.099,0.024,298,5,53,0,122,0,362653.34,31780.411,11551.884,40.920,4752.897,123.784,19302.208,3990.546,7905.047,5545.109,4436.087,8009.718,6238.923,3247.607,0.000757,-0.067013
1501,50.0,5995,591,24,5302,610,2,81,4443,544.60,0.569,0.550,0.100,0.042,0.587,-0.436,1.530,0.4000,3.1187,0.466,0.466,0.521,0.099,0.022,302,2,47,0,129,0,354690.50,30547.517,10508.851,21.963,4321.418,130.318,19265.864,3850.897,7838.978,5347.846,4278.277,8752.405,5298.906,2964.569,0.000340,-0.068549
1531,51.0,5999,586,24,5340,581,2,76,4393,637.97,0.566,0.544,0.100,0.041,0.592,-0.440,1.532,0.3990,3.0865,0.468,0.449,0.480,0.099,0.022,328,4,41,0,148,0,344554.66,29114.186,9433.528,40.804,4371.118,137.723,19196.811,3703.548,7767.509,6160.188,4928.150,8685.307,5046.865,3092.280,0.000637,-0.069696
1561,52.0,5995,524,24,5382,538,2,73,4394,639.05,0.563,0.537,0.100,0.041,0.596,-0.438,1.532,0.4006,3.0785,0.467,0.428,0.478,0.099,0.020,334,6,47,0,107,0,335942.12,28179.154,9255.992,14.807,4301.768,148.010,19185.864,3550.055,7686.677,4823.429,3858.743,6943.543,4853.738,2877.915,0.000347,-0.069160
1591,53.0,5998,498,24,5424,507,2,65,4380,550.14,0.559,0.530,0.101,0.041,0.602,-0.442,1.532,0.4009,3.0576,0.472,0.409,0.451,0.099,0.019,319,7,42,0,146,0,324802.31,27135.166,7548.777,30.596,5225.977,135.785,19128.653,3382.416,7610.288,6096.111,4876.889,7127.372,4107.128,3279.276,0.000530,-0.070981
1621,54.0,6000,525,24,5464,470,2,64,4382,582.15,0.556,0.522,0.101,0.040,0.607,-0.440,1.533,0.3982,2.9368,0.469,0.386,0.424,0.099,0.018,331,4,43,0,138,0,312555.12,26138.043,6808.375,11.377,4612.406,149.257,19112.843,3228.475,7617.003,5841.953,4673.563,7087.544,3834.783,3155.953,0.000297,-0.072460
1651,55.0,6000,522,24,5497,440,2,61,4344,591.48,0.553,0.518,0.101,0.040,0.612,-0.440,1.532,0.4033,2.9351,0.464,0.357,0.402,0.099,0.016,319,15,37,0,163,0,300391.34,25242.512,6468.587,15.041,3540.645,146.361,19072.639,3081.652,7572.410,6637.933,5310.346,6690.533,3225.001,2920.086,0.000383,-0.073450
1681,56.0,6000,516,24,5530,413,1,56,4333,649.68,0.549,0.512,0.102,0.040,0.616,-0.443,1.533,0.4025,2.9545,0.463,0.330,0.385,0.099,0.015,331,11,38,0,161,0,287779.41,24405.624,5747.433,15.693,4386.135,156.596,19089.049,2962.611,7505.442,6416.024,5132.819,5879.802,3041.692,3018.885,0.000429,-0.076911
1711,57.0,6000,471,24,5548,399,0,53,4366,650.77,0.547,0.509,0.102,0.041,0.619,-0.446,1.536,0.4033,2.9148,0.469,0.311,0.354,0.099,0.014,343,13,23,0,141,0,276612.88,23962.756,6069.254,4.565,3496.549,162.349,19085.767,2898.908,7525.552,5487.190,4389.752,5266.523,3033.960,2294.951,0.000456,-0.079089
1741,58.0,5997,444,24,5572,379,0,46,4335,632.19,0.544,0.504,0.103,0.042,0.623,-0.447,1.537,0.4015,2.9155,0.461,0.284,0.306,0.099,0.013,323,10,27,0,170,0,264101.03,23578.307,5016.616,20.815,4331.307,153.997,19075.529,2837.155,7510.769,6348.765,5079.012,5203.975,2544.888,2685.524,0.000297,-0.080833
1771,59.0,6000,427,24,5611,345,0,44,4306,690.04,0.540,0.500,0.103,0.042,0.628,-0.447,1.540,0.4032,2.9463,0.465,0.254,0.290,0.099,0.012,344,18,31,0,172,0,251718.36,23488.357,4850.877,9.894,3496.979,170.555,19013.016,2738.181,7425.153,6752.107,5401.685,5214.692,2541.838,2448.503,0.000389,-0.077669
1801,60.0,6000,484,24,5645,319,0,36,4321,709.74,0.536,0.495,0.103,0.043,0.632,-0.450,1.543,0.4039,2.9778,0.455,0.226,0.276,0.099,0.011,367,11,28,0,193,0,238470.86,23228.578,4103.957,7.808,4620.788,168.605,18939.159,2633.123,7389.538,7090.485,5672.388,5107.951,2330.522,2769.451,0.000426,-0.072197
1831,61.0,5999,467,24,5664,301,0,34,4361,671.39,0.532,0.492,0.103,0.044,0.635,-0.449,1.547,0.4054,3.0223,0.456,0.203,0.233,0.099,0.009,344,17,18,0,185,0,227876.34,23414.831,4853.061,2.756,4949.012,171.003,18853.778,2566.331,7420.958,6683.388,5346.711,3703.277,2118.295,2865.852,0.000325,-0.069128
1861,62.0,6000,511,24,5707,266,0,27,4314,712.77,0.528,0.486,0.103,0.045,0.640,-0.453,1.552,0.4038,3.0197,0.452,0.172,0.222,0.099,0.007,352,26,40,0,192,0,215653.91,23682.393,4059.088,11.933,5179.010,188.379,18767.141,2468.036,7382.438,7816.685,6253.348,4591.287,2035.944,3167.682,0.000395,-0.066825
1891,63.0,5998,541,24,5715,259,0,24,4306,727.51,0.527,0.482,0.104,0.048,0.642,-0.457,1.557,0.4057,2.9820,0.461,0.153,0.240,0.099,0.006,370,30,18,0,172,0,206733.31,24473.580,4491.787,2.215,5874.627,182.583,18714.474,2372.431,7292.936,6691.590,5353.272,3302.507,1468.133,3399.366,0.000331,-0.063172
1921,64.0,5999,611,24,5735,241,0,23,4288,726.21,0.525,0.479,0.104,0.049,0.645,-0.462,1.561,0.4045,2.9645,0.457,0.131,0.189,0.099,0.004,390,19,32,0,197,0,197155.70,25174.910,4299.190,13.851,7057.486,187.621,18694.730,2292.822,7246.315,7711.233,6168.987,3349.752,1613.551,4326.146,0.000277,-0.061569
1951,65.0,5995,690,24,5752,221,0,22,4321,699.24,0.521,0.476,0.104,0.051,0.647,-0.468,1.565,0.4034,2.9220,0.455,0.110,0.156,0.099,0.003,382,21,25,0,202,0,188287.34,25753.508,4045.993,6.523,8053.525,193.771,18628.619,2211.526,7257.512,7427.917,5942.334,3901.660,1318.002,3871.491,0.000340,-0.057933
1981,66.0,6000,757,24,5769,210,0,21,4339,710.98,0.518,0.473,0.104,0.055,0.649,-0.476,1.569,0.4034,2.8757,0.447,0.096,0.177,0.098,0.002,399,15,26,0,181,0,183039.09,26806.397,4958.214,8.326,8224.524,186.502,18564.685,2132.038,7270.757,7049.636,5639.709,2504.071,1131.712,4007.998,0.000379,-0.053706
2011,67.0,5995,800,24,5775,200,0,20,4251,674.34,0.517,0.471,0.104,0.058,0.650,-0.483,1.575,0.4018,2.9002,0.449,0.081,0.191,0.098,0.002,397,21,34,0,209,0,177321.81,28049.021,5297.885,4.414,8890.237,192.919,18542.745,2113.372,7228.019,8122.950,6498.360,3684.278,1117.686,4757.917,0.000434,-0.052878
2041,68.0,6000,936,24,5786,200,0,14,4258,682.53,0.518,0.471,0.106,0.066,0.650,-0.497,1.580,0.4016,2.7764,0.444,0.064,0.089,0.098,0.000,417,23,41,0,233,0,171454.58,29326.510,4918.788,6.800,11600.320,191.971,18532.696,2089.501,7128.763,9684.145,7747.316,3989.659,1068.203,5373.675,0.000229,-0.051354
2071,69.0,5998,1016,24,5784,199,0,15,4294,735.53,0.519,0.472,0.108,0.072,0.649,-0.502,1.582,0.4028,2.7682,0.447,0.060,0.140,0.099,-0.001,396,25,26,0,168,0,169212.33,30888.014,6015.329,9.434,14625.718,194.264,18614.142,2119.820,7204.949,7053.024,5642.419,2673.013,754.825,6377.677,0.000318,-0.047185
2101,70.0,5996,1108,24,5769,214,0,13,4215,690.40,0.524,0.474,0.109,0.080,0.647,-0.517,1.588,0.4072,2.7256,0.442,0.046,0.115,0.099,-0.002,378,29,44,0,254,0,165909.30,31923.626,7148.077,11.360,17231.416,188.040,18674.451,2130.246,7208.011,10792.254,8633.803,4114.112,742.508,7358.317,0.000311,-0.043101
2131,71.0,6000,1147,24,5766,224,0,10,4126,609.72,0.525,0.476,0.111,0.087,0.645,-0.538,1.594,0.4065,2.6065,0.443,0.048,0.103,0.100,-0.005,410,25,60,0,216,0,163955.83,33943.102,7612.887,15.821,19070.114,178.203,18813.336,2175.239,7051.600,10177.846,8142.277,4342.789,957.904,8148.854,0.000318,-0.041675
2161,72.0,6000,1272,24,5788,202,0,10,4119,618.46,0.527,0.475,0.115,0.097,0.647,-0.546,1.599,0.4110,2.5303,0.436,0.043,0.104,0.099,-0.009,363,28,83,0,228,0,161374.77,35245.337,7458.881,28.737,21330.691,192.231,18881.952,2159.640,7011.755,11269.503,9015.602,5175.180,725.701,9105.888,0.000226,-0.042036
2191,73.0,5998,1419,24,5779,210,0,9,4160,662.95,0.529,0.477,0.120,0.104,0.645,-0.562,1.602,0.4152,2.4847,0.439,0.049,0.210,0.099,-0.011,407,33,50,0,200,0,162176.39,36979.541,8013.193,10.115,24119.155,196.545,19012.151,2203.543,7032.265,9435.383,7548.306,3636.491,826.391,9603.297,0.000353,-0.042740
2221,74.0,6000,1419,24,5773,216,0,11,4138,649.73,0.532,0.481,0.124,0.111,0.643,-0.561,1.605,0.4174,2.4046,0.441,0.058,0.238,0.099,-0.014,384,21,48,0,222,0,164550.20,38914.021,10057.341,7.344,25389.821,189.045,19100.061,2216.581,7068.632,9858.503,7886.802,4154.513,1746.054,10347.360,0.000202,-0.043583
2251,75.0,5997,1532,24,5778,211,1,7,4130,694.15,0.534,0.481,0.127,0.118,0.643,-0.563,1.608,0.4210,2.3367,0.441,0.068,0.292,0.099,-0.017,422,35,71,0,233,0,164403.16,40706.269,9897.693,14.123,30878.005,180.526,19221.174,2215.983,7014.602,11298.803,9039.042,5736.884,2149.324,12167.410,0.000282,-0.044296
