tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
361,12.0,1211,996,33,280,333,17,581,10,173.51,0.924,1.062,0.098,0.140,0.164,-0.311,1.500,0.3580,2.4534,0.780,0.314,0.074,0.099,0.051,66,84,32,0,4,0,49230.80,2682.684,9833.441,25.884,30.030,11.859,6758.725,2936.254,15.552,3488.662,2790.929,1030.922,740.829,146.454,0.000189,0.007635
391,13.0,1227,948,33,305,355,14,553,8,194.79,0.913,1.048,0.093,0.125,0.175,-0.319,1.500,0.3640,2.4823,0.768,0.298,0.077,0.097,0.054,60,80,22,0,2,0,52523.04,2938.668,12081.730,13.735,42.235,10.879,6541.848,2880.625,12.696,4589.629,3671.703,513.427,807.765,67.610,0.000177,0.010000
421,14.0,1301,915,33,338,384,10,569,7,211.75,0.908,1.045,0.092,0.126,0.183,-0.328,1.504,0.3650,2.5555,0.724,0.278,0.067,0.096,0.054,85,42,20,0,2,0,55735.25,3200.387,12330.732,12.813,0.000,8.641,6681.902,3006.476,12.334,5276.183,4220.946,772.329,732.989,70.465,0.000129,0.011349
451,15.0,1386,924,28,376,410,9,591,8,214.12,0.904,1.046,0.091,0.123,0.191,-0.329,1.508,0.3705,2.5678,0.750,0.269,0.067,0.096,0.051,84,34,13,0,0,0,59240.59,3688.875,12513.461,15.656,0.000,8.263,7122.194,3190.574,11.402,5030.644,4024.515,481.411,863.875,37.061,0.000206,0.013743
481,16.0,1495,1017,28,428,434,8,625,9,231.36,0.897,1.041,0.085,0.112,0.201,-0.329,1.510,0.3729,2.5972,0.701,0.227,0.065,0.096,0.052,103,40,6,0,0,0,64076.24,4298.695,13755.372,4.397,37.655,9.323,7531.915,3303.171,11.601,5811.712,4649.370,145.832,993.006,74.950,0.000166,0.015601
511,17.0,1617,997,28,482,467,5,663,13,244.02,0.891,1.040,0.084,0.099,0.209,-0.332,1.503,0.3796,2.6269,0.672,0.203,0.062,0.097,0.054,85,45,15,0,0,0,69989.62,4808.283,16023.780,18.286,39.634,12.530,8069.768,3649.132,13.872,6804.785,5443.828,570.732,1092.116,180.401,0.000217,0.017469
541,18.0,1765,1001,28,560,492,5,708,16,241.40,0.882,1.031,0.082,0.087,0.222,-0.332,1.497,0.3827,2.6138,0.668,0.180,0.060,0.098,0.054,92,41,24,0,1,0,75545.35,5757.875,16406.086,26.677,22.408,11.693,8671.392,3908.398,20.898,7912.280,6329.824,995.223,1255.069,201.470,0.000170,0.019059
571,19.0,1946,876,28,648,543,5,750,14,244.88,0.874,1.020,0.080,0.079,0.234,-0.332,1.501,0.3837,2.6520,0.670,0.167,0.059,0.098,0.055,98,34,27,0,4,0,83131.53,7026.920,18709.580,29.810,98.313,11.957,9373.974,4296.059,23.172,9115.624,7292.499,1061.019,1439.365,163.415,0.000165,0.020061
601,20.0,2162,817,28,783,602,4,773,17,247.66,0.860,1.000,0.079,0.078,0.253,-0.334,1.498,0.3911,2.6527,0.635,0.144,0.057,0.098,0.052,94,26,25,0,0,0,91488.86,8453.332,19025.661,22.962,45.558,12.248,10195.865,4662.702,22.227,9482.887,7586.310,892.371,1333.927,140.954,0.000252,0.020986
631,21.0,2389,858,28,916,649,4,820,18,258.80,0.850,0.988,0.076,0.073,0.267,-0.334,1.502,0.4010,2.6234,0.623,0.135,0.055,0.099,0.050,127,37,18,0,1,0,100710.95,10046.079,19298.042,17.298,82.209,11.835,11127.325,4824.349,28.531,10188.427,8150.742,584.376,1372.480,164.587,0.000142,0.021493
661,22.0,2672,801,28,1096,704,3,869,29,257.96,0.832,0.966,0.077,0.067,0.285,-0.334,1.501,0.3999,2.6558,0.600,0.125,0.052,0.099,0.047,146,39,27,0,0,0,110876.27,12157.354,20706.161,18.965,72.855,14.939,12099.364,5201.516,34.285,12269.958,9815.966,1012.957,1666.889,248.164,0.000207,0.023728
691,23.0,2970,742,28,1309,736,3,922,43,255.68,0.817,0.943,0.078,0.059,0.305,-0.334,1.507,0.4094,2.6920,0.593,0.117,0.050,0.099,0.044,159,40,29,0,0,0,123296.11,14475.874,22228.900,12.672,72.149,16.294,13178.373,5684.614,57.490,12787.958,10230.366,922.536,1687.110,209.887,0.000177,0.023411
721,24.0,3321,724,28,1552,805,3,961,63,261.71,0.805,0.923,0.078,0.051,0.324,-0.336,1.511,0.4090,2.6611,0.564,0.102,0.051,0.099,0.041,153,45,29,0,2,0,136854.20,17106.385,22654.832,22.309,81.041,17.002,14386.922,6024.903,83.933,14886.181,11908.945,957.017,1571.162,224.251,0.000172,0.023781
751,25.0,3703,729,27,1859,844,3,997,103,260.15,0.789,0.895,0.080,0.048,0.347,-0.336,1.511,0.4153,2.6766,0.542,0.095,0.053,0.100,0.036,149,50,37,0,4,0,150814.47,19853.296,23078.728,37.647,97.604,21.407,15807.502,6496.167,132.208,16162.064,12929.652,1509.128,1617.324,214.681,0.000308,0.027097
781,26.0,4125,676,27,2202,910,3,1010,165,273.60,0.772,0.869,0.082,0.045,0.369,-0.339,1.514,0.4179,2.6783,0.522,0.089,0.053,0.100,0.032,164,53,38,0,6,0,167327.92,23314.337,24387.025,27.581,81.854,24.511,17243.194,6765.496,209.580,17514.713,14011.770,1298.451,1924.641,271.178,0.000253,0.028585
811,27.0,4601,659,27,2624,931,3,1043,265,281.58,0.751,0.835,0.082,0.043,0.394,-0.338,1.514,0.4214,2.6636,0.493,0.087,0.051,0.100,0.029,213,48,47,0,8,0,183745.81,26512.145,23719.707,35.839,109.727,25.465,18650.334,7076.094,334.412,19075.670,15260.536,1822.235,1817.063,334.531,0.000359,0.031998
841,28.0,5092,630,27,3035,987,3,1067,410,282.53,0.736,0.815,0.086,0.042,0.412,-0.339,1.514,0.4233,2.6678,0.473,0.084,0.049,0.101,0.025,213,53,33,0,12,0,201916.80,29843.288,23987.613,20.729,286.490,29.573,20143.234,7373.886,541.336,19526.818,15621.454,1339.837,1868.932,508.066,0.000291,0.030815
871,29.0,5612,640,27,3545,1003,3,1061,665,270.08,0.717,0.783,0.089,0.039,0.436,-0.340,1.513,0.4272,2.6698,0.451,0.081,0.049,0.101,0.020,237,73,50,0,19,0,220574.72,33235.240,24306.220,47.558,243.259,33.530,21706.315,7791.868,866.183,21586.030,17268.824,2008.360,1718.733,522.417,0.000190,0.029750
901,30.0,5999,625,27,3946,986,3,1064,1071,281.65,0.702,0.761,0.090,0.035,0.454,-0.339,1.508,0.4342,2.6598,0.451,0.106,0.057,0.101,0.018,231,63,40,0,31,0,240368.55,37133.698,23047.327,27.307,437.244,39.035,23139.863,7958.077,1398.332,16769.715,13415.772,1931.226,1840.336,792.735,0.000258,0.028764
931,31.0,6000,608,27,4062,936,3,999,1717,295.37,0.693,0.744,0.091,0.035,0.467,-0.340,1.508,0.4355,2.6372,0.465,0.230,0.104,0.101,0.016,239,58,53,0,44,0,264391.03,40669.796,22985.563,40.401,478.807,46.074,23321.672,7715.009,2292.478,4936.722,3949.378,2454.379,2095.334,807.071,0.000301,0.030904
961,32.0,5999,720,27,4180,889,3,927,2429,324.48,0.684,0.726,0.092,0.033,0.480,-0.341,1.507,0.4333,2.6331,0.478,0.353,0.140,0.101,0.014,235,59,45,0,63,0,288720.38,42771.557,22409.774,39.635,517.678,48.828,22981.091,7225.307,3465.021,5290.081,4232.064,3005.230,2236.898,920.039,0.000476,0.034644
991,33.0,6000,696,27,4304,835,3,858,3210,337.40,0.674,0.708,0.093,0.032,0.494,-0.342,1.506,0.4376,2.6298,0.475,0.426,0.193,0.101,0.012,249,39,42,0,116,0,311662.00,43822.618,23102.183,37.350,527.211,56.957,22632.171,6839.792,4845.080,6359.140,5087.312,4424.302,2616.203,1391.162,0.000373,0.039291
1021,34.0,5998,707,27,4399,791,5,803,3891,331.95,0.665,0.695,0.094,0.031,0.505,-0.342,1.508,0.4416,2.6305,0.477,0.503,0.238,0.101,0.010,250,32,45,0,84,0,333533.00,44498.110,22219.880,42.892,565.567,72.261,22287.629,6519.781,6183.971,4961.066,3968.853,4394.209,3274.680,1237.401,0.000388,0.043578
1051,35.0,6000,687,28,4490,739,5,766,4360,371.95,0.658,0.683,0.095,0.030,0.515,-0.341,1.508,0.4372,2.6005,0.473,0.537,0.272,0.101,0.008,219,10,40,0,113,0,352405.50,45040.093,21976.535,31.178,750.866,71.393,22044.180,6254.301,7278.522,5169.000,4135.200,5397.099,4829.932,1337.486,0.000461,0.046960
1081,36.0,6000,751,28,4581,691,4,724,4680,418.92,0.650,0.670,0.097,0.029,0.525,-0.341,1.508,0.4411,2.6060,0.475,0.567,0.305,0.101,0.006,240,9,37,0,138,0,368216.09,44973.895,20770.501,50.810,766.085,65.607,21807.589,6020.905,8017.752,5829.501,4663.601,6263.483,5442.567,1266.418,0.000592,0.052082
1111,37.0,5994,749,28,4648,655,4,687,4860,383.51,0.644,0.661,0.098,0.028,0.533,-0.341,1.508,0.4428,2.6114,0.477,0.589,0.342,0.102,0.004,243,8,23,0,141,0,381533.97,45457.151,19940.333,27.813,679.710,71.414,21598.566,5803.753,8526.015,5347.526,4278.021,7169.839,6462.223,1477.524,0.000379,0.053974
1141,38.0,5999,679,28,4739,609,4,647,4937,425.70,0.637,0.650,0.099,0.028,0.542,-0.342,1.508,0.4443,2.6040,0.481,0.617,0.369,0.102,0.002,246,1,29,0,135,0,393773.22,45040.489,19799.800,32.973,914.480,68.633,21358.431,5582.462,8783.546,5349.459,4279.567,7008.576,7450.052,1381.042,0.000568,0.055363
1171,39.0,6000,738,28,4808,578,3,611,4893,427.99,0.630,0.641,0.100,0.028,0.549,-0.342,1.508,0.4491,2.6028,0.485,0.623,0.394,0.102,0.000,223,5,24,0,130,0,403199.75,44874.877,17821.217,29.952,845.427,76.930,21206.613,5328.859,8920.895,4978.326,3982.661,8037.438,7233.845,1576.215,0.000636,0.056751
1201,40.0,6000,740,28,4866,559,3,572,4804,436.38,0.625,0.633,0.101,0.028,0.556,-0.342,1.508,0.4461,2.5993,0.477,0.630,0.418,0.102,-0.001,218,4,26,0,121,0,412039.97,43861.445,17862.394,26.116,908.328,80.099,21039.643,5133.627,8849.307,4875.259,3900.207,7457.256,7940.746,1514.099,0.000330,0.058790
1231,41.0,5996,764,28,4907,536,3,550,4847,449.93,0.621,0.627,0.101,0.028,0.561,-0.341,1.509,0.4491,2.6075,0.486,0.634,0.432,0.102,-0.002,237,2,16,0,127,0,419110.72,43206.270,17056.956,20.119,979.949,83.051,20934.126,4996.234,8904.008,4398.077,3518.462,7617.599,8350.471,1530.557,0.000538,0.057262
1261,42.0,6000,726,28,4957,511,2,530,4622,497.32,0.616,0.621,0.101,0.028,0.566,-0.342,1.508,0.4502,2.6298,0.479,0.642,0.460,0.103,-0.003,268,3,17,0,114,0,425731.06,42146.907,17362.606,13.020,956.344,89.653,20868.744,4875.087,8808.179,4298.972,3439.178,7396.875,8779.289,1314.204,0.000480,0.053333
1291,43.0,5998,694,28,4990,490,2,516,4493,514.98,0.613,0.617,0.102,0.028,0.570,-0.340,1.508,0.4526,2.6333,0.483,0.650,0.467,0.102,-0.004,240,5,15,0,100,0,430892.88,41091.167,16075.860,19.656,853.124,90.528,20860.481,4785.502,8455.162,3714.555,2971.644,6648.702,9135.230,1396.891,0.000596,0.051051
1321,44.0,6000,656,28,5032,471,2,495,4501,520.72,0.609,0.611,0.103,0.028,0.574,-0.341,1.508,0.4513,2.6247,0.485,0.650,0.479,0.103,-0.004,261,3,19,0,102,0,434289.38,40045.473,14626.784,31.044,738.213,90.171,20825.949,4700.566,8370.327,3907.810,3126.248,7022.531,8312.156,1293.711,0.000518,0.049530
1351,45.0,5996,678,28,5078,447,1,470,4507,529.98,0.605,0.604,0.103,0.028,0.580,-0.342,1.508,0.4507,2.6290,0.492,0.651,0.472,0.103,-0.005,251,8,21,0,125,0,434627.19,39218.292,13516.158,27.559,676.586,101.439,20776.730,4551.194,8450.514,4755.974,3804.779,8310.479,8137.228,1246.833,0.000549,0.046336
1381,46.0,5998,654,28,5103,438,1,456,4633,562.52,0.602,0.600,0.104,0.028,0.582,-0.342,1.509,0.4491,2.6646,0.491,0.649,0.475,0.103,-0.006,256,7,20,0,103,0,434308.50,37710.814,12831.743,20.261,953.855,99.044,20756.965,4421.664,8560.401,4179.930,3343.944,7282.677,7676.095,1347.731,0.000346,0.046479
1411,47.0,5999,586,28,5139,426,1,433,4634,584.18,0.597,0.596,0.105,0.028,0.587,-0.343,1.511,0.4532,2.6826,0.492,0.641,0.490,0.103,-0.007,240,4,16,0,111,0,432910.44,36279.705,12798.065,12.232,877.647,99.701,20781.604,4365.213,8701.913,4020.060,3216.048,7149.610,7288.284,1397.423,0.000513,0.050689
1441,48.0,5999,569,28,5180,410,1,408,4648,605.06,0.594,0.591,0.105,0.028,0.592,-0.344,1.510,0.4540,2.6576,0.484,0.626,0.473,0.103,-0.008,263,6,10,0,122,0,428393.00,34836.184,11078.347,7.383,1104.107,109.136,20790.575,4281.822,8723.245,4319.739,3455.791,7459.060,6795.278,1525.435,0.000511,0.053020
1471,49.0,5999,497,28,5211,392,1,395,4618,658.56,0.590,0.587,0.106,0.027,0.595,-0.343,1.512,0.4545,2.6639,0.480,0.610,0.457,0.103,-0.008,256,2,20,0,122,0,422137.22,33092.790,10213.429,14.758,926.379,119.472,20776.470,4174.131,8736.973,4489.084,3591.267,7730.575,5664.598,1596.202,0.000443,0.054706
1501,50.0,5999,477,28,5234,382,1,382,4572,662.73,0.588,0.583,0.106,0.027,0.598,-0.343,1.513,0.4546,2.6576,0.494,0.599,0.427,0.103,-0.009,261,6,13,0,111,0,414501.78,31874.472,9198.079,17.006,1044.127,112.372,20809.970,4071.818,8627.484,4072.245,3257.796,7868.347,4972.266,1560.651,0.000577,0.056329
1531,51.0,6000,504,28,5275,361,1,363,4572,662.56,0.584,0.577,0.107,0.027,0.602,-0.343,1.514,0.4560,2.6780,0.487,0.578,0.406,0.103,-0.010,251,12,13,0,136,0,405818.81,30554.567,8278.925,9.663,842.650,111.163,20852.769,3972.633,8615.225,5041.019,4032.815,7351.233,4110.739,1615.311,0.000636,0.060020
1561,52.0,6000,517,28,5306,349,1,344,4634,693.76,0.581,0.573,0.107,0.026,0.606,-0.344,1.515,0.4560,2.6735,0.485,0.564,0.398,0.104,-0.011,265,5,11,0,104,0,398672.19,29074.530,7695.013,7.174,669.302,120.580,20839.260,3878.692,8674.775,3709.564,2967.651,5481.479,3196.523,1110.728,0.000589,0.068061
1591,53.0,6000,454,28,5346,332,1,321,4571,722.76,0.575,0.567,0.108,0.026,0.610,-0.345,1.517,0.4536,2.6672,0.486,0.544,0.378,0.104,-0.012,249,7,11,0,135,0,387682.75,27911.363,7517.381,11.662,1092.193,120.025,20793.964,3753.317,8621.860,4686.416,3749.133,7273.756,3510.791,1538.870,0.000798,0.078568
1621,54.0,6000,412,28,5374,321,1,304,4613,690.29,0.573,0.563,0.108,0.025,0.614,-0.346,1.516,0.4556,2.6708,0.483,0.524,0.331,0.104,-0.013,238,7,13,0,137,0,376415.72,27191.341,6300.568,9.218,912.598,114.255,20736.856,3645.377,8611.958,4896.399,3917.119,6722.725,2709.685,1362.289,0.000625,0.085583
1651,55.0,6000,384,28,5415,307,1,277,4649,726.26,0.568,0.558,0.108,0.025,0.619,-0.347,1.516,0.4599,2.6826,0.478,0.499,0.303,0.104,-0.014,267,9,13,0,143,0,364089.50,26105.780,5966.882,9.165,800.692,121.668,20708.757,3563.122,8657.821,5061.819,4049.456,6806.585,2137.038,1522.359,0.000668,0.088509
1681,56.0,6000,318,28,5461,288,1,250,4509,762.49,0.562,0.551,0.109,0.025,0.624,-0.348,1.519,0.4607,2.6772,0.476,0.474,0.276,0.104,-0.015,270,13,11,0,160,0,351485.66,25308.896,5497.690,10.750,873.009,124.429,20585.395,3416.504,8534.281,5597.267,4477.814,6100.292,1855.274,1809.985,0.000649,0.091587
1711,57.0,5998,347,28,5495,272,1,230,4562,714.77,0.557,0.546,0.110,0.024,0.628,-0.350,1.522,0.4594,2.6755,0.480,0.455,0.219,0.104,-0.016,265,11,11,0,144,0,338490.62,24772.602,4208.883,12.852,753.402,124.442,20470.391,3313.983,8448.114,4959.312,3967.450,5679.425,1627.503,1458.094,0.000416,0.091149
1741,58.0,6000,383,28,5540,253,1,206,4500,753.21,0.551,0.540,0.111,0.024,0.633,-0.351,1.523,0.4611,2.6806,0.476,0.427,0.163,0.104,-0.018,259,6,11,0,136,0,325391.84,24394.108,3981.345,13.669,846.402,121.865,20341.446,3142.607,8394.408,4652.800,3722.240,5681.633,1464.540,1532.699,0.000415,0.091477
1771,59.0,6000,385,28,5592,225,1,182,4495,762.49,0.545,0.532,0.111,0.024,0.639,-0.353,1.526,0.4620,2.6748,0.470,0.399,0.154,0.104,-0.019,249,17,8,0,165,0,312309.31,24336.963,3976.489,12.920,916.992,127.795,20202.044,2976.029,8292.795,5666.548,4533.239,5718.896,1460.012,1625.816,0.000547,0.098075
1801,60.0,6000,433,27,5653,196,1,150,4509,802.91,0.537,0.523,0.112,0.024,0.646,-0.354,1.528,0.4644,2.6853,0.468,0.373,0.173,0.104,-0.021,302,10,9,0,180,0,300359.47,24112.390,3806.572,10.058,621.414,129.899,19988.623,2796.703,8252.810,5853.559,4682.847,5325.425,956.387,1388.217,0.000554,0.104522
1831,61.0,6000,448,27,5688,173,1,138,4473,774.11,0.532,0.518,0.112,0.024,0.651,-0.351,1.532,0.4631,2.6439,0.471,0.350,0.170,0.104,-0.023,315,8,6,0,157,0,289616.53,24237.987,3263.742,8.022,779.771,144.848,19778.285,2611.372,8214.855,5073.052,4058.442,4530.825,866.881,1235.880,0.000481,0.108340
1861,62.0,6000,529,27,5723,154,1,122,4455,812.52,0.527,0.515,0.113,0.024,0.655,-0.349,1.535,0.4656,2.6714,0.467,0.331,0.162,0.104,-0.025,285,13,7,0,165,0,279010.00,24534.527,3399.870,3.084,844.353,136.884,19665.775,2504.975,8151.566,5507.852,4406.282,4884.199,838.363,1397.567,0.000484,0.105600
1891,63.0,5998,541,27,5751,138,1,108,4501,790.59,0.523,0.511,0.112,0.024,0.658,-0.350,1.538,0.4685,2.6688,0.468,0.313,0.162,0.105,-0.025,303,11,4,0,134,0,271874.44,25236.801,3525.315,1.867,568.063,147.466,19568.090,2422.388,8147.670,4395.672,3516.538,3158.262,696.279,1027.701,0.000495,0.103971
1921,64.0,5999,565,27,5779,123,1,96,4486,827.21,0.519,0.507,0.113,0.024,0.663,-0.351,1.540,0.4661,2.6771,0.465,0.296,0.218,0.104,-0.026,283,10,10,0,134,0,265245.22,25787.751,3733.427,7.701,826.016,149.046,19473.193,2333.423,8083.266,4548.419,3638.735,3226.410,627.576,1504.561,0.000320,0.101345
1951,65.0,5999,631,25,5794,112,1,92,4476,859.84,0.515,0.504,0.113,0.024,0.665,-0.350,1.543,0.4644,2.6467,0.456,0.278,0.220,0.105,-0.027,300,10,4,0,139,0,259003.30,26447.146,3687.246,3.142,831.746,157.613,19411.475,2264.465,8088.784,4539.742,3631.794,3399.069,732.117,1575.585,0.000309,0.098816
1981,66.0,5997,679,25,5811,103,1,82,4429,862.26,0.511,0.501,0.114,0.024,0.668,-0.350,1.548,0.4648,2.6540,0.464,0.264,0.290,0.104,-0.028,315,9,7,0,149,0,253976.94,27709.445,4245.940,7.587,900.048,142.321,19352.585,2210.220,7994.889,4796.657,3837.326,4000.975,996.011,1475.310,0.000372,0.096821
2011,67.0,6000,793,25,5818,103,1,78,4441,872.74,0.509,0.501,0.114,0.024,0.669,-0.352,1.551,0.4622,2.7186,0.454,0.251,0.374,0.104,-0.028,299,7,4,0,136,0,250278.83,28785.043,4329.437,2.182,899.663,143.415,19327.144,2158.137,7967.358,4388.080,3510.464,3855.776,1021.118,1607.626,0.000423,0.097098
2041,68.0,5999,916,25,5826,99,1,73,4456,860.92,0.507,0.499,0.114,0.025,0.670,-0.354,1.551,0.4651,2.7162,0.457,0.244,0.451,0.104,-0.029,316,2,4,0,136,0,248702.55,30110.266,4578.484,3.018,846.191,153.055,19327.975,2120.651,7940.054,4126.571,3301.257,3360.480,1169.145,1524.435,0.000362,0.097181
2071,69.0,6000,1014,25,5834,95,1,70,4446,883.10,0.504,0.498,0.114,0.025,0.671,-0.353,1.554,0.4646,2.6775,0.468,0.245,0.488,0.104,-0.030,339,5,7,0,130,0,249015.39,32177.479,5194.598,6.936,987.632,157.092,19316.856,2090.634,7970.409,4174.829,3339.863,3495.070,1551.429,1806.794,0.000401,0.095702
2101,70.0,6000,1163,24,5835,94,1,70,4466,920.43,0.502,0.497,0.114,0.024,0.672,-0.356,1.555,0.4646,2.6600,0.460,0.244,0.497,0.104,-0.031,315,2,5,0,138,0,250049.36,33650.171,5083.852,9.112,767.049,158.864,19289.469,2073.685,7934.144,4275.157,3420.126,4133.984,1599.517,1823.342,0.000295,0.096533
2131,71.0,6000,1261,24,5830,95,1,74,4454,931.30,0.502,0.497,0.114,0.025,0.672,-0.355,1.557,0.4678,2.6689,0.459,0.257,0.506,0.104,-0.031,291,2,5,0,119,0,254146.53,35326.741,6212.547,9.077,1086.929,168.181,19317.611,2084.630,7903.885,3830.475,3064.380,3993.959,1936.318,1448.703,0.000307,0.097636
2161,72.0,5998,1396,24,5824,97,1,76,4494,940.45,0.501,0.498,0.114,0.026,0.672,-0.356,1.559,0.4669,2.7066,0.460,0.268,0.575,0.104,-0.032,268,3,1,0,105,0,260192.47,37217.387,6538.023,0.624,1237.667,154.629,19394.836,2113.781,7885.912,3147.794,2518.235,3361.262,2433.491,1891.245,0.000386,0.100539
2191,73.0,6000,1489,24,5821,97,1,81,4485,914.99,0.501,0.499,0.114,0.025,0.672,-0.352,1.561,0.4658,2.6440,0.460,0.287,0.620,0.105,-0.032,331,5,5,0,104,0,268331.59,39127.121,7886.516,6.954,1015.640,158.212,19468.458,2151.422,7901.393,3534.738,2827.791,3835.589,3125.792,1691.869,0.000354,0.099299
2221,74.0,6000,1643,24,5828,93,1,78,4475,844.96,0.500,0.498,0.114,0.026,0.673,-0.353,1.562,0.4663,2.6614,0.464,0.319,0.703,0.105,-0.032,338,6,5,0,84,0,278993.78,41810.846,7925.716,5.361,856.768,152.561,19544.598,2125.992,7845.790,2827.428,2261.942,3422.116,3839.304,1736.455,0.000352,0.098290
2251,75.0,6000,1807,24,5834,88,1,77,4412,904.88,0.498,0.497,0.115,0.026,0.674,-0.348,1.564,0.4697,2.6363,0.460,0.346,0.771,0.105,-0.033,295,3,5,0,122,0,289813.06,43740.131,8368.634,6.270,1108.172,151.942,19598.375,2104.985,7766.996,3820.055,3056.044,4880.441,4143.492,2037.454,0.000298,0.098890
