tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
331,11.0,1248,766,33,293,791,6,158,10,164.90,0.938,0.954,0.120,0.079,0.155,-0.558,1.531,0.3211,2.1522,0.772,0.341,0.055,0.095,-0.057,91,117,19,0,1,0,49322.25,2862.372,8566.518,4.025,166.872,16.140,7254.848,3499.967,15.632,2476.301,1981.041,446.130,750.120,103.222,0.000190,0.001619
361,12.0,1237,713,33,323,771,3,140,11,177.05,0.937,0.932,0.116,0.074,0.170,-0.582,1.537,0.3234,2.1288,0.736,0.303,0.055,0.097,-0.057,79,120,12,0,1,0,50377.80,3180.180,10747.271,12.948,192.845,14.921,7020.514,3242.304,17.155,4943.059,3954.448,477.123,1036.252,102.881,0.000138,0.000930
391,13.0,1296,661,33,358,813,2,123,19,199.73,0.944,0.924,0.111,0.065,0.180,-0.613,1.536,0.3268,2.1113,0.716,0.285,0.050,0.100,-0.058,84,83,12,0,2,0,54519.59,3508.302,13649.143,26.336,99.500,16.732,7139.006,3032.705,23.188,6442.165,5153.732,434.086,1064.441,60.138,0.000147,0.001356
421,14.0,1372,638,33,396,864,2,110,20,216.35,0.945,0.917,0.107,0.059,0.188,-0.635,1.538,0.3186,2.1253,0.705,0.265,0.050,0.101,-0.060,101,54,12,0,6,0,57714.05,3923.570,12934.300,19.513,261.351,16.030,7572.269,3114.377,29.693,5976.016,4780.813,377.803,1281.963,111.610,0.000117,0.000421
451,15.0,1468,619,25,431,934,1,102,24,229.18,0.953,0.915,0.105,0.055,0.192,-0.654,1.546,0.3231,2.1144,0.698,0.251,0.044,0.102,-0.061,95,59,5,0,1,0,61876.86,4447.530,13747.026,1.784,473.748,14.104,7970.479,3181.353,32.789,6637.474,5309.979,251.574,1085.375,184.464,0.000153,0.000502
481,16.0,1569,730,25,489,985,1,94,27,233.35,0.949,0.902,0.104,0.052,0.202,-0.667,1.549,0.3232,2.1156,0.690,0.219,0.044,0.103,-0.060,104,56,16,0,3,0,66217.57,5059.426,14425.907,6.291,161.708,16.973,8566.538,3393.198,37.121,6845.057,5476.046,454.425,1211.418,119.209,0.000178,-0.000584
511,17.0,1710,665,25,551,1071,1,87,28,229.62,0.953,0.891,0.101,0.046,0.209,-0.685,1.550,0.3248,2.1028,0.646,0.214,0.043,0.105,-0.061,109,64,11,0,4,0,72983.98,5823.952,17995.473,10.254,616.341,18.296,9255.339,3783.447,36.445,8955.615,7164.492,413.590,1482.691,300.633,0.000186,-0.001800
541,18.0,1870,626,25,623,1166,1,80,32,235.94,0.956,0.882,0.099,0.044,0.216,-0.700,1.551,0.3253,2.0907,0.655,0.202,0.040,0.107,-0.062,110,60,19,0,5,0,79793.27,6576.492,19240.040,15.329,327.627,18.440,10167.799,4264.356,41.648,9863.446,7890.757,917.297,1451.226,207.557,0.000179,-0.002167
571,19.0,2044,620,25,729,1232,1,82,36,237.16,0.945,0.868,0.100,0.044,0.230,-0.707,1.558,0.3321,2.0990,0.634,0.173,0.040,0.108,-0.062,122,70,23,0,4,0,85376.22,7823.814,18386.237,20.145,646.563,17.162,11051.202,4590.940,51.597,10504.343,8403.474,853.371,1705.714,293.551,0.000194,-0.002442
601,20.0,2242,583,24,821,1339,1,81,45,231.33,0.943,0.861,0.098,0.044,0.236,-0.717,1.560,0.3317,2.0897,0.628,0.157,0.042,0.109,-0.060,124,60,27,0,3,0,92982.76,9009.290,21246.833,6.647,482.811,15.966,12010.866,5122.959,61.222,11526.241,9220.993,905.527,1928.108,322.306,0.000207,-0.001603
631,21.0,2478,520,24,966,1434,1,77,62,203.81,0.932,0.843,0.098,0.044,0.250,-0.728,1.566,0.3347,2.0990,0.609,0.145,0.042,0.110,-0.060,144,67,31,0,4,0,101777.03,10451.560,22838.963,1.723,663.100,17.084,13123.852,5371.876,89.806,13003.066,10402.453,965.140,2032.527,314.153,0.000156,0.000316
661,22.0,2685,509,24,1123,1490,1,71,75,204.09,0.915,0.822,0.100,0.043,0.268,-0.735,1.564,0.3331,2.0886,0.594,0.129,0.039,0.110,-0.058,133,76,57,0,2,0,109421.30,12239.544,22283.355,15.532,491.262,19.273,14154.066,5510.734,115.227,13049.852,10439.882,2032.295,2066.795,405.080,0.000223,0.000479
691,23.0,2958,526,24,1330,1566,1,61,87,236.02,0.900,0.799,0.100,0.043,0.288,-0.746,1.567,0.3378,2.0766,0.594,0.120,0.037,0.111,-0.058,143,76,46,0,6,0,119500.66,14719.587,23650.032,11.434,838.186,18.510,15147.124,5774.799,134.575,15020.606,12016.485,1758.611,1931.557,550.909,0.000166,0.000194
721,24.0,3247,480,24,1561,1635,1,50,105,213.42,0.882,0.775,0.103,0.041,0.308,-0.757,1.571,0.3369,2.0617,0.561,0.111,0.037,0.112,-0.057,179,94,60,0,7,0,131032.20,17073.463,25244.410,16.096,712.016,23.485,16372.987,6020.045,169.286,16900.935,13520.748,2170.306,2114.397,575.213,0.000201,-0.000982
751,25.0,3539,504,23,1846,1658,1,34,141,213.70,0.858,0.743,0.104,0.040,0.334,-0.769,1.571,0.3377,2.0548,0.545,0.101,0.038,0.112,-0.055,181,102,93,0,5,0,142417.55,19854.840,24974.967,21.177,1442.076,24.719,17480.870,6329.079,216.384,17843.949,14275.160,2973.795,2215.858,680.856,0.000213,-0.000338
781,26.0,3928,468,23,2191,1706,1,30,217,222.93,0.831,0.716,0.107,0.039,0.358,-0.772,1.568,0.3418,2.0607,0.525,0.088,0.035,0.113,-0.055,182,101,78,0,5,0,155501.89,23091.853,25445.782,7.862,2008.002,27.601,18612.058,6579.105,301.007,20474.000,16379.200,3081.190,1902.143,890.854,0.000143,-0.000758
811,27.0,4313,450,23,2540,1746,1,26,317,228.54,0.812,0.693,0.109,0.039,0.378,-0.779,1.571,0.3410,2.0506,0.507,0.087,0.035,0.112,-0.053,214,90,109,0,10,0,170580.08,26589.893,27089.267,17.569,2586.851,30.352,19899.256,6861.159,463.273,21644.114,17315.292,3751.624,2183.775,1130.634,0.000269,0.000096
841,28.0,4706,482,23,2962,1722,1,21,491,221.43,0.785,0.664,0.111,0.040,0.405,-0.783,1.572,0.3455,2.0480,0.488,0.078,0.036,0.112,-0.051,220,90,162,0,24,0,182279.84,30397.642,25010.620,14.767,5301.977,34.867,21115.729,7053.132,685.786,23882.619,19106.096,5758.332,2170.516,2163.259,0.000241,0.002617
871,29.0,5126,439,23,3378,1729,1,18,735,195.56,0.764,0.642,0.114,0.041,0.424,-0.790,1.571,0.3497,2.0343,0.469,0.068,0.037,0.112,-0.050,237,81,184,0,28,0,195903.88,34067.160,27265.474,30.737,7419.070,38.536,22369.137,7176.741,1074.585,26002.292,20801.834,7191.979,2053.172,2673.255,0.000362,0.003267
901,30.0,5604,392,23,3848,1740,1,15,1094,187.48,0.746,0.621,0.118,0.041,0.442,-0.795,1.572,0.3503,2.0347,0.456,0.062,0.035,0.112,-0.049,248,68,215,0,35,0,207685.73,37815.888,27268.861,17.304,9228.120,46.264,23840.823,7282.745,1589.311,29149.718,23319.775,9473.118,1816.122,3488.143,0.000350,0.002697
931,31.0,5945,456,23,4262,1668,0,15,1567,194.96,0.724,0.599,0.122,0.041,0.463,-0.801,1.573,0.3552,2.0086,0.447,0.055,0.036,0.111,-0.048,287,53,281,0,50,0,216017.39,41444.333,25075.723,25.693,11513.109,47.609,25038.214,7501.586,2324.028,26699.853,21359.883,12278.332,1775.368,3956.588,0.000296,0.003301
961,32.0,6000,444,23,4448,1539,0,13,2209,228.90,0.707,0.581,0.125,0.041,0.479,-0.806,1.574,0.3546,1.9994,0.443,0.095,0.101,0.110,-0.046,299,49,240,0,78,0,228646.06,43643.583,25566.795,16.140,12889.196,61.965,25166.232,7133.513,3306.107,15948.489,12758.792,11210.471,2580.871,4010.954,0.000355,0.002439
991,33.0,5995,500,23,4625,1362,0,8,2878,236.16,0.684,0.559,0.130,0.039,0.498,-0.810,1.573,0.3549,1.9989,0.450,0.137,0.179,0.111,-0.043,312,32,241,0,87,0,235322.31,45213.138,23146.924,13.362,15150.667,76.163,24452.711,6397.064,4484.330,12995.695,10396.556,12733.634,6250.549,4779.736,0.000291,0.002725
1021,34.0,6000,526,23,4808,1185,0,7,3533,230.91,0.661,0.537,0.132,0.038,0.518,-0.813,1.575,0.3554,1.9778,0.437,0.156,0.255,0.110,-0.040,314,18,227,0,128,0,238133.77,46144.489,22908.368,12.082,17828.217,81.921,23591.212,5684.548,5659.636,13793.076,11034.461,13061.231,10260.184,5238.073,0.000261,0.004100
1051,35.0,6000,593,23,4940,1055,0,5,4046,276.49,0.645,0.521,0.135,0.037,0.532,-0.814,1.578,0.3526,2.0164,0.444,0.166,0.301,0.110,-0.038,319,12,200,0,138,0,239257.11,47299.515,21339.647,11.221,16301.676,92.171,22879.274,5427.355,6680.682,12853.279,10282.624,13815.285,11189.698,4964.078,0.000292,0.001137
1081,36.0,6000,602,23,5068,929,0,3,4465,249.25,0.627,0.502,0.137,0.036,0.547,-0.818,1.581,0.3518,2.0081,0.439,0.179,0.354,0.110,-0.038,334,5,192,0,124,0,241469.67,47872.436,21655.505,16.982,14775.033,98.327,22220.768,5036.887,7539.227,11682.668,9346.135,13320.399,12418.302,4460.253,0.000540,-0.001160
1111,37.0,5997,595,23,5133,861,0,3,4663,267.30,0.618,0.493,0.139,0.035,0.554,-0.816,1.583,0.3504,2.0206,0.451,0.194,0.397,0.110,-0.037,354,3,134,0,117,0,245301.91,48303.086,21057.772,20.170,14787.627,102.499,21685.661,4791.881,8107.451,9296.516,7437.213,11330.885,13605.105,4168.498,0.000560,-0.007293
1141,38.0,6000,635,23,5211,787,0,2,4714,294.73,0.608,0.483,0.142,0.035,0.564,-0.817,1.587,0.3502,2.0100,0.456,0.193,0.465,0.110,-0.037,332,2,122,0,116,0,244153.83,49415.318,19137.733,13.445,18755.639,111.309,21327.811,4620.446,8380.574,8700.551,6960.441,11006.724,17628.756,5010.143,0.000648,-0.012868
1171,39.0,6000,687,23,5264,735,0,1,4646,285.73,0.601,0.475,0.144,0.035,0.570,-0.817,1.590,0.3495,1.9852,0.459,0.181,0.478,0.111,-0.036,360,5,133,0,111,0,240010.33,49653.078,18060.392,11.281,21146.689,117.485,21071.556,4418.197,8406.970,9427.016,7541.613,11647.910,18918.261,5519.946,0.000552,-0.015564
1201,40.0,5997,707,23,5287,710,0,0,4626,328.55,0.598,0.472,0.146,0.034,0.575,-0.819,1.593,0.3472,1.9983,0.458,0.167,0.497,0.111,-0.034,354,9,98,0,138,0,233783.50,48771.420,16764.930,5.288,22917.549,130.476,20894.475,4395.145,8357.329,9001.489,7201.191,9819.142,20711.841,5790.239,0.000409,-0.014998
1231,41.0,5998,643,23,5306,692,0,0,4606,337.10,0.597,0.469,0.148,0.035,0.578,-0.818,1.595,0.3485,1.9921,0.450,0.161,0.520,0.111,-0.034,338,4,102,0,135,0,229041.59,47526.567,17731.986,7.333,21398.403,131.640,20922.216,4445.608,8360.096,9287.871,7430.297,9836.594,19173.763,5411.940,0.000390,-0.014910
1261,42.0,6000,673,23,5331,669,0,0,4501,330.93,0.594,0.467,0.149,0.035,0.582,-0.818,1.598,0.3494,1.9987,0.453,0.148,0.522,0.111,-0.033,362,5,99,0,122,0,222354.14,45714.813,15884.027,11.674,20924.662,139.869,20868.734,4226.889,8220.340,8681.534,6945.227,9443.819,18471.305,5330.580,0.000339,-0.016477
1291,43.0,5996,579,23,5342,654,0,0,4485,354.14,0.592,0.464,0.153,0.035,0.585,-0.818,1.602,0.3489,2.0010,0.451,0.140,0.529,0.111,-0.033,326,5,89,0,132,0,216699.59,44517.775,16078.648,7.899,20242.257,138.679,20846.867,3960.954,8133.281,8378.222,6702.578,9259.072,17351.952,5031.090,0.000421,-0.019409
1321,44.0,5998,574,23,5355,643,0,0,4454,388.90,0.591,0.462,0.157,0.036,0.587,-0.822,1.604,0.3478,2.0060,0.461,0.126,0.521,0.112,-0.034,338,10,95,0,127,0,207704.55,43209.553,14599.520,8.345,20908.587,145.399,20939.191,3872.959,8129.536,8905.040,7124.032,9127.493,17701.409,5260.879,0.000343,-0.021135
1351,45.0,6000,510,23,5346,654,0,0,4458,416.27,0.595,0.464,0.162,0.036,0.588,-0.823,1.609,0.3437,2.0133,0.454,0.110,0.517,0.112,-0.034,358,13,77,0,157,0,199686.70,42150.791,14676.741,5.849,22162.752,146.997,21090.770,3944.464,8015.973,9671.527,7737.222,8069.101,16383.714,5412.895,0.000285,-0.021148
1381,46.0,6000,482,23,5320,680,0,0,4430,408.42,0.601,0.469,0.167,0.037,0.587,-0.823,1.611,0.3432,1.9971,0.465,0.092,0.463,0.112,-0.034,335,8,81,0,166,0,188230.48,40458.426,12892.060,8.415,22401.202,139.321,21483.260,4131.938,8028.779,10200.884,8160.708,8170.198,15376.132,5584.636,0.000283,-0.021734
1411,47.0,6000,508,23,5279,721,0,0,4355,409.55,0.611,0.476,0.175,0.038,0.584,-0.826,1.615,0.3438,1.9837,0.467,0.071,0.352,0.112,-0.033,384,14,131,0,184,0,174535.28,39139.531,11531.179,8.957,21495.001,147.891,22056.098,4473.626,7901.289,13790.223,11032.179,10741.630,10949.840,5494.346,0.000312,-0.020500
1441,48.0,6000,446,23,5212,788,0,0,4321,394.66,0.623,0.485,0.185,0.039,0.580,-0.827,1.620,0.3412,1.9544,0.470,0.054,0.239,0.113,-0.034,317,8,137,0,237,0,161617.41,37619.672,11518.966,13.179,20949.730,145.824,22782.794,4779.459,7793.717,15894.773,12715.819,10563.036,7708.433,5263.283,0.000331,-0.021658
1471,49.0,6000,369,23,5136,863,0,1,4289,458.24,0.639,0.495,0.197,0.040,0.575,-0.827,1.625,0.3387,1.9241,0.473,0.036,0.182,0.113,-0.033,319,12,130,0,224,0,150628.55,35929.624,11512.909,8.964,20461.962,137.080,23579.749,4744.999,7727.088,15719.919,12575.935,8469.600,5743.975,5030.973,0.000268,-0.022548
1501,50.0,5993,300,22,4953,1040,0,0,4148,411.52,0.672,0.521,0.218,0.043,0.561,-0.828,1.630,0.3362,1.8849,0.486,0.015,0.020,0.114,-0.032,300,28,201,0,317,0,133249.95,34368.700,10653.091,9.810,24038.099,137.179,25013.868,5250.275,7505.681,24577.766,19662.213,11283.216,2334.003,6107.590,0.000208,-0.021388
1531,51.0,5739,269,22,4693,1046,0,0,4070,418.81,0.681,0.526,0.236,0.044,0.559,-0.829,1.635,0.3353,1.8598,0.507,0.009,0.015,0.115,-0.031,292,24,220,0,316,0,116826.91,32814.278,10423.820,8.823,21816.554,126.389,25939.352,5542.489,7349.787,14346.987,11477.590,11924.419,460.054,5584.473,0.000334,-0.021135
1561,52.0,5432,217,22,4374,1058,0,0,3866,487.57,0.695,0.536,0.255,0.045,0.553,-0.829,1.640,0.3286,1.8439,0.530,0.007,0.011,0.115,-0.030,257,26,150,0,350,0,103931.09,31154.768,9500.536,7.994,18382.022,116.033,25607.768,5350.185,7021.833,10758.714,8606.971,8538.580,293.136,4595.871,0.000237,-0.019461
1591,53.0,5048,206,22,4035,1013,0,0,3545,451.52,0.701,0.540,0.270,0.046,0.553,-0.831,1.648,0.3273,1.8283,0.554,0.006,0.013,0.116,-0.029,250,31,157,0,387,0,88723.94,29101.196,7475.070,6.046,18089.220,115.674,24651.352,5568.555,6492.291,9338.735,7470.988,8567.503,181.783,4460.233,0.000179,-0.017670
1621,54.0,4629,203,22,3702,927,0,0,3198,444.12,0.700,0.537,0.284,0.046,0.556,-0.833,1.655,0.3227,1.8146,0.577,0.004,0.009,0.118,-0.029,242,33,146,0,360,0,75660.45,26932.357,6939.226,5.790,14678.025,118.028,23161.904,5357.191,5901.330,5975.434,4780.347,7388.370,217.084,3719.904,0.000208,-0.016461
1651,55.0,4280,259,21,3429,851,0,0,2847,529.80,0.698,0.532,0.298,0.045,0.560,-0.831,1.661,0.3221,1.7841,0.602,0.003,0.012,0.118,-0.027,238,28,103,0,312,0,67543.68,25539.923,6165.592,4.854,11957.700,108.942,21533.525,4818.932,5209.117,4600.727,3680.582,4480.267,93.699,2771.448,0.000226,-0.017781
1681,56.0,3987,239,21,3198,789,0,0,2523,537.68,0.697,0.529,0.309,0.045,0.563,-0.831,1.667,0.3166,1.7823,0.628,0.003,0.008,0.120,-0.027,219,30,91,0,256,0,61619.21,24135.421,6347.217,4.631,10156.766,95.425,20101.646,4283.776,4571.031,4176.087,3340.870,4155.401,40.225,2424.439,0.000169,-0.018553
1711,57.0,3710,176,21,2974,736,0,0,2248,521.08,0.695,0.527,0.319,0.045,0.567,-0.829,1.670,0.3132,1.7964,0.655,0.003,0.010,0.120,-0.027,210,47,77,0,230,0,57454.24,22789.484,6768.410,3.061,9260.877,109.498,18900.399,3924.035,4036.870,3855.266,3084.213,3744.898,105.548,2243.120,0.000141,-0.019637
1741,58.0,3478,220,21,2814,664,0,0,1998,553.42,0.685,0.518,0.324,0.044,0.573,-0.829,1.674,0.3122,1.7766,0.659,0.003,0.012,0.121,-0.028,185,38,63,0,201,0,53826.33,21910.481,4994.495,2.620,8961.623,92.790,17618.027,3551.002,3571.245,3322.076,2657.661,2999.860,42.538,2088.416,0.000160,-0.020469
1771,59.0,3291,199,21,2660,631,0,0,1828,556.96,0.684,0.518,0.328,0.044,0.575,-0.830,1.677,0.3123,1.7561,0.669,0.004,0.010,0.121,-0.027,199,41,47,0,171,0,52006.36,20655.098,5541.967,1.762,8030.601,99.784,16518.964,3129.225,3175.508,3506.058,2804.847,2578.874,59.761,1855.251,0.000169,-0.020402
1801,60.0,3156,238,21,2532,624,0,0,1683,568.47,0.690,0.522,0.337,0.045,0.573,-0.828,1.681,0.3101,1.7569,0.678,0.004,0.010,0.121,-0.026,183,30,37,0,145,0,49734.91,20021.820,4512.666,1.383,8556.844,98.441,15933.425,3090.987,2920.916,3855.343,3084.274,2046.262,97.712,1946.954,0.000127,-0.021339
1831,61.0,3027,249,21,2417,610,0,0,1517,604.54,0.693,0.525,0.344,0.045,0.572,-0.829,1.684,0.3064,1.7623,0.691,0.002,0.013,0.122,-0.026,183,31,36,0,145,0,48494.28,19329.568,5243.470,0.939,8104.634,92.460,15516.418,3102.976,2605.275,3978.037,3182.430,1859.269,108.408,1826.653,0.000165,-0.022041
1861,62.0,2935,281,21,2340,595,0,0,1416,547.97,0.693,0.525,0.354,0.045,0.572,-0.824,1.686,0.3071,1.7576,0.690,0.003,0.012,0.123,-0.026,197,31,34,0,107,0,47318.51,19095.898,5029.411,0.945,8550.808,89.037,15163.961,3268.716,2371.313,3894.668,3115.735,1585.994,162.597,1970.512,0.000113,-0.021695
1891,63.0,2878,274,21,2280,598,0,0,1339,574.03,0.696,0.530,0.369,0.044,0.569,-0.823,1.689,0.3033,1.7623,0.694,0.004,0.015,0.123,-0.025,194,27,35,0,80,0,45702.78,18716.007,5166.971,1.450,8753.601,94.061,14974.812,3213.399,2235.043,3948.454,3158.763,2087.912,95.364,2103.933,0.000113,-0.021225
1921,64.0,2809,293,21,2232,577,0,0,1255,574.51,0.693,0.527,0.380,0.044,0.572,-0.824,1.692,0.3022,1.7677,0.704,0.003,0.016,0.124,-0.025,212,22,33,0,82,0,46151.51,19243.188,5334.613,1.477,7916.999,94.007,14875.822,3085.974,2080.295,3210.025,2568.020,1483.278,205.344,1757.831,0.000147,-0.020408
1951,65.0,2781,302,21,2192,589,0,0,1189,544.55,0.699,0.533,0.392,0.044,0.568,-0.823,1.695,0.3014,1.7701,0.707,0.004,0.015,0.123,-0.024,193,28,19,0,67,0,48804.05,19765.186,6050.856,0.620,8132.133,91.951,14728.908,2915.502,1945.093,4090.443,3272.355,921.799,112.862,1721.870,0.000110,-0.021240
1981,66.0,2761,313,21,2143,618,0,0,1099,559.03,0.711,0.544,0.410,0.045,0.560,-0.822,1.696,0.3037,1.7861,0.716,0.004,0.018,0.123,-0.023,167,21,26,0,67,0,51279.43,20071.026,6689.169,1.108,8986.504,85.568,15011.554,2945.652,1816.826,4547.710,3638.168,1469.124,169.687,1963.537,0.000147,-0.021745
2011,67.0,2782,319,21,2128,654,0,0,1089,559.68,0.722,0.555,0.427,0.047,0.553,-0.821,1.694,0.3014,1.7761,0.719,0.006,0.021,0.122,-0.023,179,25,21,0,39,0,54521.18,20798.163,7427.129,0.844,9215.915,79.739,15471.473,3009.483,1723.176,5071.954,4057.563,1553.401,274.846,1937.623,0.000165,-0.020563
2041,68.0,2835,346,21,2114,721,0,0,1075,523.07,0.742,0.573,0.451,0.049,0.540,-0.824,1.693,0.3018,1.7615,0.722,0.006,0.021,0.122,-0.022,190,13,21,0,54,0,57943.36,21673.265,7840.558,1.109,10258.446,76.329,16269.676,3159.560,1695.322,6642.793,5314.235,1286.845,289.716,2063.074,0.000191,-0.020432
2071,69.0,2895,380,21,2104,791,0,0,1056,550.89,0.762,0.589,0.471,0.052,0.527,-0.825,1.695,0.3017,1.7583,0.727,0.012,0.025,0.121,-0.021,173,22,20,0,43,0,62608.79,22615.404,9507.646,0.593,11134.657,79.003,17196.766,3232.313,1693.186,6920.618,5536.495,1344.782,311.144,2295.898,0.000227,-0.021992
2101,70.0,3010,379,21,2108,902,0,0,1065,525.24,0.791,0.613,0.495,0.055,0.509,-0.828,1.695,0.3007,1.7653,0.714,0.009,0.027,0.120,-0.020,165,18,19,0,48,0,67201.00,23551.876,10980.636,2.394,12716.586,70.270,18424.283,3733.452,1682.013,9420.781,7536.625,1083.834,486.096,2648.859,0.000142,-0.023426
2131,71.0,3126,337,21,2117,1009,0,0,1061,504.65,0.816,0.636,0.518,0.058,0.493,-0.831,1.694,0.3007,1.7545,0.714,0.007,0.026,0.119,-0.019,152,24,21,0,38,0,71581.37,25018.628,12299.903,0.542,14030.147,63.093,20123.369,4563.989,1688.477,9485.686,7588.549,1306.666,407.377,2951.690,0.000147,-0.023258
2161,72.0,3218,333,21,2129,1089,0,0,1126,427.90,0.835,0.652,0.538,0.059,0.482,-0.830,1.694,0.2982,1.7592,0.682,0.006,0.025,0.119,-0.019,140,26,32,0,50,0,74976.53,25906.275,12976.491,0.978,14150.180,64.533,21587.988,4839.256,1745.249,9416.700,7533.360,1794.625,558.350,3079.772,0.000150,-0.024397
2191,73.0,3319,349,21,2125,1194,0,0,1171,433.58,0.858,0.673,0.564,0.061,0.468,-0.830,1.693,0.2988,1.7479,0.684,0.008,0.022,0.118,-0.017,150,32,32,0,51,0,79043.24,27025.383,14689.665,1.623,14915.844,62.437,23134.363,4998.575,1836.296,10521.522,8417.218,2033.506,334.145,3208.768,0.000125,-0.025005
2221,74.0,3432,327,21,2126,1306,0,0,1234,461.41,0.881,0.694,0.588,0.065,0.453,-0.828,1.692,0.3014,1.7586,0.697,0.006,0.023,0.118,-0.016,132,26,25,0,54,0,84133.28,28034.009,16408.862,0.696,15688.519,56.258,24832.645,5447.620,1943.952,10495.115,8396.092,1296.436,379.774,3354.081,0.000209,-0.025257
