tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
12181,406.0,2108,280,36,698,1410,0,0,143,275.75,1.435,1.341,2.133,0.442,0.344,-0.965,1.975,0.3116,1.6086,0.655,0.000,0.003,0.181,-0.093,147,254,72,4,15,0,69087.08,13962.137,45966.769,0.158,9467.059,47.892,51416.314,6477.560,193.405,14736.842,11789.474,2837.488,226.374,683.179,0.000219,-0.064729
12211,407.0,1982,268,36,693,1289,0,0,135,238.26,1.406,1.315,2.088,0.445,0.358,-0.965,1.977,0.3099,1.5937,0.673,0.000,0.004,0.179,-0.095,146,255,67,5,14,0,64857.04,13380.641,42771.130,0.130,9752.775,47.718,47879.899,6000.700,184.360,12532.506,10026.005,2899.640,201.718,709.128,0.000212,-0.063558
12241,408.0,1912,247,36,691,1221,0,0,130,242.63,1.387,1.296,2.062,0.441,0.367,-0.965,1.976,0.3118,1.5962,0.667,0.000,0.002,0.179,-0.098,137,207,58,3,12,0,60186.09,12743.654,39188.879,0.154,8721.694,54.606,44960.251,5633.208,175.760,12306.476,9845.181,2465.394,285.402,622.322,0.000201,-0.062219
12271,409.0,1803,225,36,685,1118,0,0,115,308.12,1.357,1.271,2.017,0.433,0.380,-0.965,1.975,0.3120,1.6293,0.672,0.000,0.001,0.178,-0.100,121,224,61,7,14,0,55815.95,12022.046,37054.306,0.220,8141.950,51.966,42457.779,5249.405,159.725,11502.924,9202.339,2484.312,201.552,593.359,0.000179,-0.060715
12301,410.0,1692,253,37,672,1020,0,0,99,278.28,1.330,1.251,1.973,0.428,0.393,-0.966,1.976,0.3105,1.6473,0.674,0.000,0.001,0.177,-0.103,116,188,63,3,14,0,50578.35,11421.334,32300.234,0.297,7322.348,48.090,38752.650,4806.523,137.553,9221.679,7377.344,2681.707,155.193,581.503,0.000175,-0.060788
12331,411.0,1596,256,37,661,935,0,0,77,383.25,1.305,1.220,1.928,0.423,0.405,-0.966,1.980,0.3084,1.6209,0.681,0.000,0.002,0.176,-0.106,125,189,55,8,11,0,46762.79,10757.061,30594.654,0.134,6759.312,51.360,35857.758,4373.289,108.782,9800.559,7840.448,2193.739,151.117,522.615,0.000099,-0.060364
12361,412.0,1540,275,37,652,888,0,0,68,312.10,1.290,1.203,1.901,0.408,0.411,-0.965,1.983,0.3076,1.6027,0.664,0.000,0.000,0.175,-0.108,124,156,33,6,6,0,43685.53,10005.752,28244.973,0.032,6467.467,53.022,33774.645,4098.183,92.199,8535.362,6828.290,1188.317,88.856,378.738,0.000122,-0.059929
12391,413.0,1467,244,37,639,828,0,0,62,352.70,1.270,1.187,1.865,0.394,0.421,-0.965,1.985,0.3064,1.6189,0.696,0.000,0.000,0.175,-0.109,123,178,16,7,6,0,40807.52,9428.248,26073.005,0.037,5786.302,50.951,31917.261,3876.089,83.498,7805.828,6244.662,547.761,116.846,276.684,0.000118,-0.060469
12421,414.0,1377,249,37,636,741,0,0,49,290.60,1.228,1.147,1.799,0.378,0.440,-0.965,1.987,0.3073,1.6029,0.693,0.000,0.001,0.173,-0.112,112,154,37,4,11,0,35719.43,9120.420,21605.164,0.056,5440.351,51.140,29087.430,3469.103,69.474,6712.589,5370.071,1378.975,119.546,346.674,0.000158,-0.061806
12451,415.0,1295,237,34,627,668,0,0,45,452.32,1.191,1.117,1.742,0.373,0.455,-0.965,1.988,0.3067,1.6209,0.689,0.000,0.001,0.172,-0.113,127,152,25,10,3,0,34032.86,8641.582,21896.862,0.127,4824.671,61.905,26462.538,3069.582,57.414,6258.791,5007.033,976.671,103.022,304.162,0.000092,-0.061349
12481,416.0,1215,240,34,610,605,0,0,50,456.58,1.162,1.099,1.689,0.376,0.466,-0.966,1.993,0.3063,1.6307,0.683,0.000,0.002,0.169,-0.119,122,149,24,10,2,0,32155.94,8149.866,19102.570,0.105,4436.297,58.336,24029.233,2761.921,58.853,6148.070,4918.456,695.641,112.791,241.405,0.000093,-0.061859
12511,417.0,1163,255,34,599,564,0,0,49,419.69,1.142,1.084,1.656,0.374,0.476,-0.966,1.994,0.3094,1.6184,0.707,0.000,0.000,0.168,-0.121,114,116,21,7,4,0,30222.32,7813.956,17988.411,0.065,4602.809,67.514,22505.328,2601.621,61.559,5620.797,4496.637,1072.348,74.010,297.030,0.000108,-0.061389
12541,418.0,1125,272,34,588,537,0,0,46,377.28,1.133,1.077,1.631,0.380,0.479,-0.966,1.998,0.3060,1.6401,0.720,0.000,0.002,0.166,-0.127,130,100,24,6,6,0,28979.60,7671.886,17427.439,0.126,4276.580,53.853,21420.295,2453.005,63.051,5660.679,4528.543,931.242,83.107,259.338,0.000133,-0.061410
12571,419.0,1098,203,34,577,521,0,0,37,476.60,1.128,1.071,1.617,0.369,0.480,-0.966,1.996,0.3122,1.6364,0.707,0.000,0.000,0.166,-0.129,107,99,17,7,5,0,28947.11,7434.463,17477.457,0.106,3968.536,55.239,20384.507,2331.565,56.277,5824.910,4659.928,696.712,75.810,234.656,0.000118,-0.062113
12601,420.0,1065,224,32,565,500,0,0,36,600.80,1.118,1.067,1.605,0.372,0.482,-0.966,1.992,0.3095,1.6692,0.704,0.000,0.000,0.164,-0.132,118,95,15,10,2,0,27623.34,7236.299,15847.630,0.079,3967.780,61.135,20068.535,2363.199,49.491,5144.930,4115.944,643.970,36.480,217.113,0.000154,-0.062602
12631,421.0,1040,221,32,557,483,0,0,37,539.52,1.107,1.064,1.592,0.389,0.485,-0.964,1.999,0.3116,1.6366,0.697,0.000,0.002,0.163,-0.136,122,97,10,5,2,0,27063.89,7156.715,15419.271,0.023,3899.590,61.299,19325.186,2199.863,45.712,5010.723,4008.578,307.377,67.451,187.734,0.000125,-0.063013
12661,422.0,1012,236,32,550,462,0,0,32,544.65,1.096,1.058,1.571,0.385,0.490,-0.964,2.000,0.3127,1.6541,0.704,0.002,0.002,0.163,-0.138,122,92,10,11,4,0,27428.08,7060.287,15798.434,0.033,3653.907,55.674,18575.944,2112.088,45.964,5103.038,4082.430,458.090,91.092,190.777,0.000113,-0.063524
12691,423.0,1023,234,32,546,477,0,0,32,532.61,1.110,1.078,1.593,0.380,0.481,-0.964,2.006,0.3082,1.7125,0.693,0.000,0.000,0.162,-0.145,114,70,12,5,3,0,28112.05,7095.705,16107.292,0.011,4013.598,47.412,18365.851,2126.796,41.935,5835.950,4668.760,513.402,83.089,220.766,0.000119,-0.064468
12721,424.0,1028,280,32,536,492,0,0,30,477.54,1.130,1.104,1.628,0.380,0.470,-0.960,2.007,0.3132,1.6721,0.695,0.000,0.000,0.163,-0.145,124,72,16,8,4,0,28947.90,7119.454,17086.917,0.026,4075.324,54.530,18847.945,2204.245,42.625,6153.994,4923.195,691.621,102.658,250.662,0.000096,-0.064095
12751,425.0,1082,248,28,533,549,0,0,30,424.14,1.174,1.151,1.703,0.394,0.445,-0.961,2.006,0.3104,1.7124,0.691,0.006,0.002,0.164,-0.150,124,70,12,2,2,0,31577.00,7194.125,20148.798,0.007,4480.005,60.296,19909.513,2312.874,42.405,8105.042,6484.034,480.088,112.390,235.547,0.000125,-0.063201
12781,426.0,1113,241,28,528,585,0,0,32,444.55,1.201,1.183,1.749,0.407,0.430,-0.961,2.008,0.3076,1.6851,0.693,0.006,0.000,0.165,-0.154,113,74,6,7,2,0,33997.38,7380.688,20945.632,0.183,4230.694,58.777,21424.966,2529.107,41.912,6899.935,5519.948,236.492,92.054,201.610,0.000123,-0.063334
12811,427.0,1192,238,28,533,659,0,0,31,358.99,1.243,1.230,1.824,0.412,0.407,-0.961,2.010,0.3120,1.7079,0.712,0.004,0.002,0.167,-0.157,122,67,8,1,1,0,37247.62,7812.998,23763.738,0.066,4667.470,57.968,23114.114,2756.335,46.752,8948.148,7158.519,330.085,56.408,233.231,0.000121,-0.063156
12841,428.0,1246,246,28,538,708,0,0,31,295.92,1.266,1.254,1.861,0.421,0.394,-0.961,2.011,0.3089,1.7402,0.686,0.004,0.001,0.167,-0.160,108,78,11,3,3,0,39771.41,8161.345,25336.885,0.019,4872.878,50.253,25491.458,3079.612,47.049,8442.400,6753.920,340.529,90.028,237.313,0.000147,-0.063652
12871,429.0,1327,222,28,542,785,0,0,36,212.73,1.302,1.293,1.923,0.442,0.373,-0.961,2.013,0.3081,1.7477,0.689,0.004,0.001,0.168,-0.163,113,83,12,0,0,0,43392.58,8658.072,28613.619,0.010,5665.182,52.898,27344.729,3333.395,51.256,10185.417,8148.334,498.381,101.800,283.880,0.000183,-0.063291
12901,430.0,1398,224,26,547,851,0,0,35,187.10,1.326,1.326,1.975,0.447,0.358,-0.963,2.012,0.3054,1.7600,0.678,0.004,0.000,0.168,-0.167,137,96,13,2,4,0,45977.05,8869.903,29922.124,0.004,5689.911,49.539,29453.621,3571.141,57.481,10662.497,8529.998,591.967,116.795,284.056,0.000103,-0.062982
12931,431.0,1491,234,26,555,936,0,0,34,220.62,1.354,1.357,2.028,0.454,0.342,-0.962,2.011,0.3025,1.7606,0.671,0.002,0.000,0.170,-0.172,127,100,13,2,5,0,48841.49,9376.016,32862.886,0.042,6383.031,53.228,31956.543,3925.810,55.400,12108.990,9687.192,591.679,124.726,298.552,0.000192,-0.062630
12961,432.0,1542,240,26,561,981,0,0,33,232.70,1.365,1.371,2.044,0.459,0.336,-0.963,2.011,0.3044,1.7668,0.681,0.000,0.001,0.170,-0.172,122,140,24,2,4,0,52416.07,10028.038,36658.511,0.032,6915.947,48.365,34619.407,4335.403,52.376,12594.724,10075.780,1127.822,67.390,390.657,0.000214,-0.061688
12991,433.0,1635,237,26,566,1069,0,0,42,189.18,1.391,1.405,2.092,0.478,0.320,-0.962,2.013,0.3022,1.7700,0.676,0.000,0.000,0.171,-0.174,120,132,24,2,1,0,59044.82,10528.982,41504.484,0.088,7045.887,61.667,36317.814,4553.562,59.206,14520.656,11616.525,1069.790,118.902,381.395,0.000218,-0.063387
13021,434.0,1751,219,26,574,1177,0,0,35,168.32,1.421,1.435,2.144,0.499,0.305,-0.963,2.012,0.3010,1.7800,0.676,0.000,0.001,0.171,-0.175,113,128,41,1,5,0,63348.86,11133.328,43677.209,0.041,7382.119,52.792,39553.493,4994.194,55.081,16728.761,13383.009,1919.078,124.465,514.482,0.000166,-0.063958
13051,435.0,1859,235,20,587,1272,0,0,35,148.37,1.441,1.456,2.175,0.502,0.295,-0.961,2.010,0.3041,1.7752,0.643,0.002,0.001,0.172,-0.175,122,163,34,1,2,0,67621.33,11588.398,46780.882,0.053,8247.960,54.163,42893.986,5467.796,51.185,17603.324,14082.659,1413.872,254.285,495.072,0.000208,-0.063579
13081,436.0,1967,203,20,593,1374,0,0,39,216.26,1.462,1.477,2.215,0.507,0.283,-0.962,2.014,0.3015,1.7727,0.654,0.000,0.001,0.172,-0.175,131,167,31,3,3,0,73528.62,11913.121,51509.403,0.058,8842.568,51.139,46028.058,5886.656,53.761,17904.491,14323.593,1305.862,145.792,514.268,0.000148,-0.062677
13111,437.0,2102,213,20,604,1498,0,0,37,155.30,1.483,1.501,2.252,0.519,0.271,-0.963,2.019,0.3047,1.7706,0.645,0.002,0.000,0.172,-0.176,116,161,52,3,3,0,76585.94,12692.729,54075.311,0.083,9613.616,43.661,50045.021,6417.902,55.704,20176.639,16141.311,2272.415,212.311,672.124,0.000147,-0.061752
13141,438.0,2167,201,20,608,1559,0,0,45,143.90,1.495,1.512,2.272,0.529,0.266,-0.963,2.019,0.3041,1.7812,0.652,0.002,0.000,0.172,-0.177,130,220,57,2,2,0,77660.12,13502.945,54487.766,0.070,9521.322,55.178,52812.013,6770.418,59.127,20100.766,16080.613,2439.945,167.711,647.222,0.000163,-0.061698
13171,439.0,2249,227,20,616,1633,0,0,51,159.74,1.507,1.525,2.293,0.531,0.260,-0.963,2.018,0.3023,1.7755,0.645,0.002,0.001,0.173,-0.178,124,236,36,1,3,0,83530.75,14253.661,60114.061,0.090,10498.982,46.388,54896.693,7058.354,69.346,20679.273,16543.418,1448.042,307.830,581.071,0.000213,-0.062306
13201,440.0,2348,237,18,625,1723,0,0,51,127.57,1.518,1.539,2.317,0.539,0.253,-0.963,2.020,0.3033,1.7818,0.632,0.000,0.001,0.173,-0.180,141,208,51,0,6,0,87337.23,14797.118,62823.883,0.154,11220.016,56.442,58465.980,7560.574,71.759,21032.564,16826.051,2498.152,303.553,708.144,0.000197,-0.062256
13231,441.0,2412,231,18,639,1773,0,0,53,152.76,1.521,1.545,2.320,0.549,0.252,-0.962,2.017,0.3020,1.7821,0.653,0.000,0.002,0.174,-0.181,130,267,70,0,2,0,91510.14,15672.794,65893.062,0.141,11536.706,60.931,60537.125,7822.091,78.379,23120.887,18496.710,3161.631,353.731,815.950,0.000182,-0.062083
13261,442.0,2537,209,18,664,1873,0,0,69,132.62,1.527,1.551,2.329,0.547,0.249,-0.962,2.016,0.3077,1.7896,0.627,0.000,0.001,0.174,-0.179,135,242,90,0,4,0,96610.80,16561.370,70075.521,0.147,12658.155,50.734,63198.873,8158.625,88.206,26229.357,20983.486,3690.407,242.067,912.334,0.000165,-0.061620
13291,443.0,2581,237,18,672,1909,0,0,89,164.37,1.529,1.555,2.330,0.543,0.248,-0.963,2.018,0.3077,1.7821,0.633,0.000,0.001,0.174,-0.177,108,266,112,1,5,0,97729.80,17067.348,70031.821,0.239,13371.201,48.080,65818.585,8566.684,118.124,24771.373,19817.099,5163.649,270.474,1088.608,0.000227,-0.061115
13321,444.0,2651,259,18,674,1977,0,0,102,177.18,1.538,1.562,2.347,0.542,0.243,-0.964,2.012,0.3066,1.7828,0.630,0.001,0.001,0.175,-0.177,138,248,126,3,6,0,100742.15,17708.495,73688.478,0.285,13218.828,51.808,67328.603,8723.399,139.585,26385.124,21108.099,5486.710,322.404,1107.192,0.000248,-0.061126
13351,445.0,2731,243,16,691,2040,0,0,107,136.96,1.542,1.565,2.356,0.546,0.242,-0.964,2.014,0.3079,1.7811,0.622,0.000,0.001,0.175,-0.176,131,258,142,1,12,0,103208.66,18012.236,76223.611,0.279,14356.957,59.963,69204.948,8948.561,151.330,28335.136,22668.109,6276.451,299.829,1221.463,0.000324,-0.058845
13381,446.0,2708,251,16,699,2009,0,0,118,156.41,1.534,1.557,2.345,0.541,0.247,-0.964,2.012,0.3064,1.8007,0.620,0.000,0.001,0.175,-0.175,136,289,181,1,8,0,103334.81,18418.520,76450.293,0.580,14271.321,55.683,69832.023,9039.829,157.133,26387.111,21109.689,8610.126,340.053,1486.663,0.000239,-0.058239
13411,447.0,2737,260,16,706,2031,0,0,126,154.05,1.535,1.560,2.346,0.541,0.246,-0.965,2.010,0.3054,1.7961,0.627,0.000,0.001,0.175,-0.175,118,280,175,1,7,0,105626.77,18945.801,78364.207,0.549,14253.608,60.206,69847.098,9050.714,173.634,28573.663,22858.931,8274.699,444.558,1513.167,0.000259,-0.059439
13441,448.0,2788,239,16,720,2068,0,0,122,181.90,1.536,1.562,2.350,0.547,0.247,-0.965,2.008,0.3037,1.7945,0.633,0.000,0.002,0.175,-0.175,130,266,173,1,13,0,107400.17,19627.661,79034.981,0.569,15310.326,64.729,71672.351,9232.374,175.307,29111.651,23289.321,7982.381,547.024,1458.037,0.000219,-0.060746
13471,449.0,2776,220,16,725,2051,0,0,116,159.92,1.534,1.558,2.350,0.545,0.249,-0.965,2.011,0.3039,1.7747,0.628,0.000,0.001,0.176,-0.174,128,265,235,2,15,0,106005.13,20016.965,79306.139,0.444,16115.773,49.311,71983.056,9270.576,169.634,29392.989,23514.391,11205.329,328.860,1882.529,0.000262,-0.060200
13501,450.0,2759,241,15,726,2033,0,0,100,122.30,1.532,1.554,2.352,0.545,0.251,-0.964,2.013,0.3039,1.7734,0.636,0.000,0.000,0.176,-0.174,117,275,265,2,10,0,104003.95,20170.547,79567.199,0.618,15094.675,49.104,71747.000,9183.599,150.830,31245.467,24996.374,12133.666,302.023,1973.338,0.000218,-0.062336
13531,451.0,2698,246,15,734,1964,0,0,105,161.90,1.519,1.541,2.335,0.539,0.258,-0.963,2.012,0.3044,1.7709,0.617,0.001,0.000,0.176,-0.171,120,261,308,2,16,0,101840.04,20108.721,79821.496,1.010,16121.858,55.485,70053.931,8830.328,141.874,30565.924,24452.740,14354.789,307.319,2293.708,0.000207,-0.062338
13561,452.0,2597,250,15,744,1853,0,0,120,146.54,1.499,1.520,2.305,0.543,0.270,-0.962,2.013,0.3050,1.7525,0.640,0.000,0.001,0.176,-0.170,125,253,341,1,11,0,99045.34,20354.048,77766.834,1.388,15172.626,59.710,67750.492,8386.697,156.077,29423.444,23538.755,15946.848,351.199,2440.977,0.000220,-0.062671
13591,453.0,2552,254,15,754,1798,0,0,133,150.40,1.486,1.508,2.290,0.541,0.277,-0.962,2.009,0.3019,1.7564,0.629,0.003,0.001,0.175,-0.168,133,199,377,3,5,0,97839.48,20688.874,78265.222,2.548,15711.404,56.586,64754.632,7919.474,175.489,31374.561,25099.649,18004.743,392.807,2640.430,0.000267,-0.063216
13621,454.0,2573,263,15,768,1805,0,0,133,126.92,1.481,1.503,2.300,0.548,0.280,-0.962,2.010,0.3026,1.7523,0.640,0.000,0.002,0.174,-0.166,123,171,345,2,12,0,97357.58,20829.024,78317.436,2.125,16562.198,58.285,64728.436,7825.888,186.247,31914.653,25531.723,17384.500,533.034,2589.462,0.000240,-0.062575
13651,455.0,2546,265,14,776,1770,0,0,148,91.76,1.474,1.494,2.294,0.559,0.286,-0.962,2.009,0.3022,1.7566,0.628,0.000,0.001,0.174,-0.167,140,184,340,0,12,0,96207.66,20987.895,76478.214,1.053,16353.386,47.903,65259.923,7859.984,189.670,29803.614,23842.892,16415.665,466.710,2464.403,0.000216,-0.061604
13681,456.0,2539,233,14,779,1760,0,0,144,166.80,1.470,1.492,2.299,0.569,0.288,-0.962,2.010,0.2996,1.7492,0.636,0.000,0.001,0.175,-0.168,129,179,289,3,13,0,93901.14,21140.364,71956.950,0.916,16447.146,46.158,64614.319,7708.725,196.022,27760.821,22208.657,14657.710,442.005,2233.804,0.000148,-0.061945
13711,457.0,2466,231,14,788,1678,0,0,134,120.65,1.452,1.471,2.276,0.570,0.299,-0.963,2.013,0.2990,1.7391,0.633,0.000,0.001,0.174,-0.167,119,202,324,2,18,0,90594.59,20551.078,70845.642,1.108,16081.265,47.497,63532.546,7482.553,194.476,27552.478,22041.983,15331.492,369.656,2283.162,0.000201,-0.062560
13741,458.0,2446,249,14,793,1653,0,0,135,121.41,1.446,1.465,2.280,0.581,0.304,-0.964,2.012,0.3010,1.7214,0.641,0.000,0.001,0.173,-0.166,133,179,305,0,10,0,89533.88,20609.948,70839.818,0.950,15656.585,58.525,62057.124,7207.056,183.497,27755.436,22204.349,14882.115,399.699,2230.854,0.000230,-0.063183
13771,459.0,2421,242,14,801,1620,0,0,132,123.61,1.436,1.457,2.283,0.590,0.310,-0.965,2.005,0.2995,1.7215,0.650,0.000,0.002,0.174,-0.165,138,172,275,2,9,0,87787.82,20494.646,67711.043,0.732,15527.994,52.585,61953.686,7069.030,186.505,25244.558,20195.647,13241.540,400.028,2052.771,0.000197,-0.063751
13801,460.0,2352,223,11,814,1538,0,0,131,119.00,1.414,1.435,2.254,0.586,0.323,-0.965,2.004,0.2991,1.7082,0.636,0.000,0.002,0.174,-0.164,134,189,286,0,6,0,83850.38,19785.406,64188.700,0.965,15315.091,56.813,60311.642,6778.911,184.339,23910.620,19128.496,13470.191,312.741,2072.573,0.000219,-0.064269
13831,461.0,2317,234,11,820,1497,0,0,136,140.96,1.404,1.425,2.255,0.609,0.330,-0.965,2.002,0.2979,1.7071,0.630,0.000,0.002,0.174,-0.162,146,179,272,2,7,0,80065.22,19126.807,62499.638,0.571,14056.030,60.773,58957.499,6482.828,196.446,24853.770,19883.016,12558.207,314.417,1932.018,0.000230,-0.063212
13861,462.0,2211,201,11,825,1386,0,0,136,123.14,1.374,1.397,2.218,0.604,0.346,-0.964,2.001,0.2939,1.7107,0.626,0.001,0.001,0.173,-0.160,152,193,276,2,3,0,75858.70,18392.726,60536.968,0.770,13482.331,64.822,57070.819,6168.677,200.771,21479.984,17183.987,12942.085,473.453,1985.182,0.000238,-0.063725
13891,463.0,2165,246,11,835,1330,0,0,134,156.66,1.356,1.378,2.198,0.613,0.357,-0.965,2.003,0.2978,1.7007,0.622,0.000,0.002,0.172,-0.160,155,168,226,1,13,0,72736.98,18279.543,56207.381,0.696,13555.756,67.271,54693.733,5837.013,200.809,20970.855,16776.685,10658.376,337.798,1687.432,0.000245,-0.062822
13921,464.0,2096,201,11,838,1258,0,0,131,175.94,1.335,1.355,2.169,0.617,0.370,-0.966,2.005,0.2964,1.6911,0.630,0.000,0.001,0.171,-0.157,131,163,231,2,13,0,69495.10,17670.170,53457.568,0.478,13016.902,60.097,52349.026,5518.662,201.841,19983.435,15986.748,10379.621,312.800,1611.466,0.000179,-0.062184
13951,465.0,2015,222,10,837,1178,0,0,139,152.71,1.310,1.329,2.133,0.601,0.383,-0.966,2.005,0.2980,1.6846,0.633,0.000,0.001,0.170,-0.157,133,169,213,3,5,0,64002.94,17199.958,49102.249,0.466,12571.460,49.348,50241.804,5257.983,198.286,18146.827,14517.462,10464.377,369.299,1633.723,0.000159,-0.061749
13981,466.0,1972,215,10,837,1135,0,0,140,161.70,1.296,1.315,2.117,0.604,0.391,-0.966,2.004,0.2976,1.6476,0.628,0.000,0.002,0.170,-0.157,139,159,165,1,9,0,62839.07,16339.635,47903.374,0.660,11640.547,53.494,47568.907,4897.715,216.306,17138.786,13711.029,7672.745,352.480,1271.619,0.000149,-0.061796
14011,467.0,1874,231,10,833,1041,0,0,138,215.71,1.263,1.280,2.066,0.589,0.407,-0.966,2.002,0.2995,1.6839,0.630,0.000,0.002,0.169,-0.156,148,139,172,4,13,0,57440.44,15565.625,41973.986,0.352,10346.140,64.397,46161.636,4660.904,211.857,13424.918,10739.935,7703.512,262.762,1252.942,0.000118,-0.061988
14041,468.0,1830,213,10,832,998,0,0,127,245.51,1.248,1.264,2.040,0.587,0.417,-0.967,2.001,0.3012,1.6945,0.627,0.000,0.000,0.168,-0.154,145,159,119,8,7,0,55731.80,14514.090,41321.509,0.172,9888.808,82.300,43720.636,4336.071,201.259,14469.813,11575.850,5225.541,227.108,939.832,0.000127,-0.062126
14071,469.0,1764,204,10,833,931,0,0,123,308.04,1.221,1.233,1.993,0.563,0.432,-0.967,1.999,0.3018,1.6654,0.629,0.000,0.001,0.168,-0.153,147,154,118,7,10,0,51929.84,13847.725,37007.126,0.514,9191.129,75.799,41051.827,4044.773,188.571,12853.124,10282.500,5693.515,150.734,957.285,0.000196,-0.061772
14101,470.0,1698,207,10,821,877,0,0,116,368.77,1.204,1.217,1.955,0.541,0.440,-0.967,2.000,0.3000,1.6840,0.641,0.000,0.000,0.166,-0.154,140,154,84,5,7,0,48584.05,13308.014,33108.121,0.197,8821.637,78.316,38755.498,3848.036,180.789,10792.335,8633.868,3909.041,165.857,744.426,0.000162,-0.062350
14131,471.0,1634,187,10,811,823,0,0,104,317.02,1.184,1.192,1.920,0.527,0.451,-0.967,2.001,0.2977,1.6624,0.650,0.000,0.002,0.165,-0.151,149,138,83,5,11,0,44716.05,12709.177,30827.020,0.200,8349.410,74.309,36815.135,3637.522,162.021,10146.738,8117.391,3858.052,176.917,725.405,0.000119,-0.061536
14161,472.0,1564,195,10,811,753,0,0,96,294.92,1.150,1.157,1.854,0.519,0.470,-0.968,2.004,0.2985,1.6783,0.658,0.000,0.001,0.164,-0.149,147,143,54,7,5,0,41652.23,12309.507,27116.515,0.127,7572.462,71.815,34190.962,3327.206,149.266,7940.641,6352.513,2575.409,86.422,572.581,0.000192,-0.060932
14191,473.0,1482,180,10,799,683,0,0,98,392.19,1.117,1.121,1.784,0.500,0.487,-0.969,2.006,0.2947,1.6739,0.644,0.000,0.001,0.162,-0.149,168,135,57,6,8,0,38547.66,11488.456,24980.282,0.113,6894.277,75.039,31943.961,3084.274,142.247,7197.373,5757.898,2313.241,132.010,518.214,0.000115,-0.060489
14221,474.0,1404,202,10,784,620,0,0,89,400.56,1.087,1.089,1.725,0.478,0.503,-0.968,2.007,0.2973,1.6741,0.655,0.001,0.005,0.161,-0.148,158,129,59,5,9,0,35871.03,11002.282,23021.698,0.187,6696.031,78.630,29120.851,2787.548,149.526,7259.481,5807.585,2576.960,77.298,536.716,0.000109,-0.060614
14251,475.0,1358,193,10,774,584,0,0,86,496.35,1.068,1.068,1.679,0.467,0.513,-0.966,2.006,0.2932,1.6789,0.673,0.001,0.005,0.160,-0.149,138,109,52,10,5,0,34787.22,10592.322,22673.521,0.134,6547.055,70.518,27055.997,2584.385,128.429,7446.536,5957.229,2222.917,372.861,495.892,0.000127,-0.060822
14281,476.0,1333,188,10,773,560,0,0,81,337.20,1.053,1.052,1.638,0.450,0.521,-0.968,2.009,0.2958,1.6944,0.663,0.000,0.005,0.159,-0.152,166,96,36,2,5,0,33950.12,10183.520,20464.420,0.077,5869.294,72.610,25474.207,2435.783,121.419,6607.757,5286.206,1543.906,203.192,385.055,0.000109,-0.060873
14311,477.0,1281,179,10,767,514,0,0,75,389.55,1.022,1.022,1.578,0.443,0.535,-0.968,2.009,0.2948,1.6645,0.656,0.001,0.002,0.158,-0.150,140,93,60,8,1,0,31321.51,9695.793,18833.947,0.130,5282.458,80.221,24236.516,2311.944,112.094,6196.194,4956.955,2593.255,192.533,472.907,0.000117,-0.060453
14341,478.0,1231,161,10,767,464,0,0,72,355.60,0.983,0.981,1.505,0.430,0.555,-0.967,2.010,0.2946,1.6633,0.655,0.003,0.004,0.156,-0.151,133,97,37,5,4,0,29719.46,9479.365,16973.635,0.060,5040.193,86.631,22566.698,2100.086,101.134,5205.396,4164.317,1716.530,156.495,373.085,0.000115,-0.060168
14371,479.0,1178,206,10,761,417,0,0,75,485.83,0.945,0.941,1.439,0.410,0.575,-0.966,2.012,0.2920,1.6674,0.653,0.004,0.007,0.154,-0.150,146,93,28,8,4,0,29492.75,9191.383,15878.823,0.049,5327.759,67.624,20594.240,1898.844,98.469,4372.356,3497.885,1360.460,138.241,332.246,0.000090,-0.060403
14401,480.0,1197,185,10,758,439,0,0,74,474.83,0.966,0.965,1.480,0.429,0.565,-0.963,2.013,0.2904,1.6428,0.662,0.004,0.005,0.155,-0.150,154,68,20,5,2,0,30478.47,9110.534,16662.187,0.103,5176.060,76.049,20279.631,1843.847,100.516,6532.286,5225.829,764.369,208.535,283.740,0.000154,-0.061294
14431,481.0,1191,194,10,754,437,0,0,72,420.43,0.967,0.967,1.476,0.428,0.565,-0.961,2.012,0.2888,1.6745,0.652,0.004,0.002,0.155,-0.150,177,67,28,2,3,0,29412.84,8978.440,15358.335,0.026,4699.149,88.965,20687.640,1899.639,96.144,5316.325,4253.060,1139.639,205.447,310.663,0.000102,-0.062474
14461,482.0,1160,190,10,758,402,0,0,71,373.20,0.934,0.934,1.411,0.418,0.582,-0.959,2.012,0.2883,1.7117,0.652,0.004,0.005,0.153,-0.150,163,75,38,6,2,0,29002.92,9049.925,15918.687,0.080,5155.594,90.878,19938.561,1840.973,96.929,4965.163,3972.130,1923.429,178.837,406.846,0.000099,-0.062518
