tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
1681,56.0,6000,467,46,5557,443,0,0,4237,611.21,0.506,0.443,0.154,0.068,0.632,-0.875,1.527,0.4203,1.8834,0.468,0.159,0.476,0.086,0.006,394,25,42,0,267,0,198875.05,27985.093,7527.215,3.262,24410.850,158.463,18929.535,2747.219,7292.988,10790.184,8632.148,4657.752,10943.942,6128.912,0.000392,0.019708
1711,57.0,5996,384,46,5491,505,0,0,4141,596.52,0.515,0.448,0.163,0.073,0.628,-0.868,1.531,0.4183,1.8751,0.459,0.115,0.398,0.085,0.002,393,20,49,0,313,0,179647.33,26961.144,6884.964,8.263,26217.284,158.295,19309.646,2872.893,7172.922,12803.017,10242.413,5337.666,9633.906,6194.462,0.000336,0.020969
1741,58.0,6000,371,46,5411,589,0,0,4134,590.72,0.530,0.457,0.174,0.084,0.621,-0.860,1.530,0.4189,1.8238,0.465,0.080,0.248,0.084,0.002,408,23,65,0,339,0,161216.55,26555.662,6029.898,4.913,27162.210,155.752,19776.370,3077.297,7066.196,15137.105,12109.684,5360.809,6066.433,6646.723,0.000239,0.020950
1771,59.0,6000,345,46,5294,706,0,0,4106,592.33,0.549,0.471,0.188,0.097,0.611,-0.853,1.528,0.4200,1.7573,0.472,0.043,0.118,0.083,0.000,390,40,73,0,368,0,143222.53,26017.470,6050.086,6.981,28892.224,154.322,20521.766,3305.107,7105.235,17453.055,13962.444,5054.441,3505.527,7085.868,0.000384,0.018210
1801,60.0,5988,289,45,5111,877,0,0,4102,534.68,0.580,0.493,0.208,0.113,0.594,-0.845,1.519,0.4302,1.7466,0.490,0.016,0.014,0.081,0.000,371,59,107,0,406,0,124901.45,25753.690,6377.148,2.805,30909.657,137.293,21587.747,3745.247,7051.277,21491.647,17193.318,5028.002,1245.600,7498.510,0.000263,0.015930
1831,61.0,5649,273,45,4734,915,0,0,3898,548.44,0.599,0.502,0.223,0.123,0.585,-0.839,1.517,0.4286,1.7170,0.521,0.009,0.013,0.079,-0.001,353,74,108,0,469,0,107453.64,25615.202,5760.411,4.470,31258.221,135.848,22160.557,3943.350,6954.956,12465.734,9972.587,5374.559,472.052,7429.278,0.000277,0.017047
1861,62.0,5265,280,45,4323,942,0,0,3605,535.73,0.617,0.513,0.235,0.129,0.576,-0.835,1.524,0.4289,1.7069,0.536,0.005,0.011,0.077,-0.004,356,68,92,0,479,0,92654.65,25185.450,5015.278,2.816,28048.741,135.065,21471.514,3945.191,6466.030,10342.676,8274.141,4769.016,90.874,6191.371,0.000159,0.016478
1891,63.0,4848,300,45,3895,953,0,0,3349,576.34,0.635,0.524,0.246,0.132,0.566,-0.835,1.532,0.4254,1.7221,0.557,0.004,0.007,0.076,-0.006,319,72,83,0,464,0,80604.11,24537.072,5382.887,4.067,26305.144,129.475,20572.525,4045.823,6088.145,8344.888,6675.910,4126.257,133.318,5339.521,0.000195,0.013910
1921,64.0,4519,322,45,3531,988,0,0,3086,543.28,0.655,0.538,0.258,0.128,0.554,-0.835,1.544,0.4178,1.7144,0.596,0.002,0.007,0.075,-0.012,276,53,58,0,389,0,73209.61,24276.228,5793.373,1.889,21447.720,111.212,19731.528,4036.180,5632.419,7404.497,5923.598,2332.826,51.396,4200.734,0.000219,0.010942
1951,65.0,4214,314,36,3231,983,0,0,2766,507.89,0.664,0.547,0.266,0.121,0.547,-0.837,1.565,0.4047,1.7246,0.604,0.002,0.006,0.075,-0.020,250,44,65,0,335,0,67860.07,24094.206,6336.783,2.162,15721.982,100.860,18848.696,3915.144,5131.730,5853.421,4682.737,3266.640,116.274,3333.522,0.000202,0.008352
1981,66.0,4001,353,36,3014,987,0,0,2540,499.89,0.671,0.558,0.273,0.116,0.540,-0.837,1.578,0.3983,1.7477,0.626,0.001,0.009,0.076,-0.024,256,33,52,0,262,0,65486.13,23948.490,6728.890,1.304,13821.090,97.362,18091.914,3864.359,4638.415,5559.620,4447.696,2227.121,113.085,3005.805,0.000151,0.008518
2011,67.0,3866,403,36,2849,1017,0,0,2352,488.89,0.679,0.571,0.282,0.110,0.531,-0.840,1.591,0.3893,1.7641,0.645,0.001,0.009,0.076,-0.029,254,24,42,0,212,0,65052.49,24269.993,7584.615,1.288,14001.289,94.029,17579.798,3863.118,4213.656,6027.587,4822.070,2369.545,95.805,2962.101,0.000112,0.007816
2041,68.0,3814,438,36,2726,1088,0,0,2260,511.53,0.692,0.591,0.295,0.107,0.518,-0.846,1.600,0.3827,1.8335,0.644,0.001,0.009,0.076,-0.031,236,27,31,0,155,0,67221.16,24658.647,8916.305,1.091,13110.000,93.585,17546.981,3972.146,3965.940,6731.845,5385.476,1647.727,92.672,2835.536,0.000260,0.004691
2071,69.0,3773,383,36,2620,1153,0,0,2127,433.91,0.701,0.610,0.304,0.103,0.506,-0.850,1.609,0.3790,1.8326,0.648,0.000,0.006,0.077,-0.033,231,25,60,0,155,0,70131.29,25270.706,11018.011,1.759,13149.955,85.366,17712.930,4114.848,3772.419,8096.666,6477.333,3132.422,129.642,2898.753,0.000167,0.003263
2101,70.0,3794,440,34,2563,1231,0,0,2042,490.83,0.709,0.628,0.314,0.103,0.494,-0.853,1.612,0.3750,1.8767,0.635,0.002,0.006,0.077,-0.033,208,16,59,0,108,0,74119.83,25755.144,11625.800,1.556,14102.529,78.843,17904.503,4279.864,3563.509,8128.270,6502.616,2805.434,99.710,3115.285,0.000169,0.001829
2131,71.0,3855,401,34,2504,1351,0,0,2038,413.63,0.723,0.651,0.327,0.102,0.477,-0.858,1.617,0.3742,1.9034,0.656,0.002,0.010,0.077,-0.034,203,14,78,0,107,0,80894.20,27182.642,14917.430,2.384,15500.634,71.470,18399.988,4520.273,3476.166,10575.651,8460.521,3240.194,59.126,3517.205,0.000180,0.001707
2161,72.0,3942,365,34,2465,1477,0,0,2055,327.69,0.740,0.675,0.340,0.098,0.462,-0.862,1.621,0.3680,1.9316,0.666,0.001,0.008,0.077,-0.036,221,13,93,0,97,0,86167.34,28125.227,15015.411,3.412,15566.164,71.828,19194.078,4827.887,3444.514,11888.923,9511.139,4346.610,77.068,3602.977,0.000211,0.003677
2191,73.0,4059,380,34,2444,1615,0,0,2128,305.05,0.758,0.698,0.352,0.098,0.447,-0.864,1.624,0.3679,1.9197,0.652,0.001,0.011,0.078,-0.037,192,12,86,0,91,0,93603.89,28991.129,17360.643,2.640,17075.103,65.504,20210.932,5406.136,3501.911,12522.801,10018.241,3313.878,190.822,3789.619,0.000141,0.004982
2221,74.0,4227,364,34,2431,1796,0,0,2252,287.76,0.780,0.723,0.365,0.098,0.429,-0.867,1.626,0.3670,1.9104,0.663,0.002,0.009,0.077,-0.039,170,9,116,0,75,0,101296.67,30476.619,19723.832,3.602,18409.891,60.893,21563.439,5832.851,3624.323,15195.283,12156.226,4188.255,97.309,4166.037,0.000154,0.006356
2251,75.0,4393,333,34,2419,1974,0,0,2341,287.20,0.800,0.747,0.379,0.096,0.414,-0.870,1.629,0.3651,1.9329,0.656,0.001,0.009,0.077,-0.040,151,17,126,0,97,0,109111.24,32195.396,21875.232,4.251,19289.560,58.801,23096.700,6493.709,3783.106,16849.260,13479.408,5122.379,40.994,4353.572,0.000166,0.005051
2281,76.0,4512,327,34,2413,2099,0,0,2478,299.16,0.819,0.762,0.385,0.096,0.403,-0.869,1.629,0.3652,1.9090,0.632,0.001,0.011,0.077,-0.041,139,15,158,0,90,0,115473.77,32813.862,23432.073,8.013,21673.545,49.319,24478.797,7051.775,3970.846,16003.573,12802.859,6089.191,243.043,4857.046,0.000205,0.003762
2311,77.0,4688,278,34,2420,2268,0,0,2655,220.90,0.835,0.780,0.397,0.096,0.390,-0.870,1.631,0.3627,1.9405,0.642,0.001,0.011,0.077,-0.042,162,15,156,0,98,0,121445.30,33918.908,25070.734,5.368,21364.809,53.211,25951.822,7512.500,4211.646,18498.163,14798.531,6588.541,306.889,4752.458,0.000321,0.006355
2341,78.0,4854,283,34,2422,2432,0,0,2792,282.30,0.853,0.797,0.406,0.096,0.379,-0.873,1.631,0.3599,1.9462,0.630,0.001,0.009,0.077,-0.042,150,16,157,0,112,0,128245.45,35735.893,26954.649,5.576,22039.215,49.764,27399.327,8107.812,4518.345,18916.738,15133.391,6829.100,298.181,4959.858,0.000314,0.003860
2371,79.0,5000,321,34,2423,2577,0,0,2902,228.06,0.867,0.812,0.415,0.097,0.369,-0.875,1.633,0.3591,1.9542,0.635,0.002,0.011,0.077,-0.042,131,20,165,0,114,0,134532.27,36395.448,27782.884,4.436,23081.074,41.739,29041.448,8618.783,4679.641,18812.478,15049.983,6307.142,258.690,5227.752,0.000202,0.003228
2401,80.0,5156,302,33,2420,2736,0,0,3050,249.90,0.883,0.825,0.426,0.096,0.359,-0.875,1.635,0.3565,1.9664,0.637,0.002,0.010,0.077,-0.042,131,19,180,0,135,0,139165.23,38134.630,28872.920,6.833,24139.819,38.657,30672.388,9362.210,4909.033,20703.204,16562.563,7602.984,224.115,5470.032,0.000293,0.001402
2431,81.0,5289,239,33,2422,2867,0,0,3165,232.04,0.900,0.835,0.434,0.097,0.352,-0.875,1.641,0.3532,1.9538,0.629,0.002,0.009,0.077,-0.044,133,22,179,0,148,0,146464.16,38785.676,32812.935,6.332,24253.605,35.448,32079.065,9859.977,5144.180,20667.305,16533.844,7544.101,232.287,5312.948,0.000284,0.000008
2461,82.0,5417,238,33,2434,2983,0,0,3287,246.51,0.914,0.842,0.441,0.097,0.346,-0.876,1.642,0.3507,1.9321,0.628,0.003,0.010,0.076,-0.044,139,16,182,0,150,0,152077.89,40050.852,32016.318,5.269,25359.307,33.446,33586.773,10391.702,5365.582,20476.294,16381.035,7297.800,150.305,5571.284,0.000204,-0.000748
2491,83.0,5609,238,33,2450,3159,0,0,3484,263.17,0.930,0.854,0.450,0.096,0.338,-0.878,1.644,0.3487,1.9332,0.625,0.002,0.010,0.077,-0.045,108,20,173,0,145,0,158280.34,41514.694,34722.611,5.249,27006.771,38.182,35275.815,11035.041,5625.697,22940.413,18352.330,7446.853,195.498,5873.110,0.000205,-0.002288
2521,84.0,5719,207,33,2461,3258,0,0,3644,293.23,0.940,0.860,0.458,0.096,0.334,-0.880,1.644,0.3473,1.9301,0.621,0.003,0.010,0.077,-0.045,109,27,193,0,181,0,163250.27,42572.614,36229.306,6.389,26417.851,32.062,37050.965,11591.108,5966.106,22157.766,17726.213,8582.227,360.293,5856.141,0.000221,-0.003198
2551,85.0,5770,248,33,2466,3304,0,0,3789,282.78,0.949,0.861,0.464,0.095,0.332,-0.881,1.646,0.3447,1.9042,0.625,0.002,0.010,0.077,-0.046,125,21,244,0,159,0,164942.56,43293.891,34802.407,6.334,26573.328,31.731,37823.529,11612.799,6205.341,20665.993,16532.795,10226.137,337.433,6071.898,0.000320,-0.005449
2581,86.0,5864,229,33,2485,3379,0,0,3881,254.35,0.955,0.864,0.472,0.095,0.330,-0.883,1.648,0.3432,1.8931,0.610,0.004,0.009,0.078,-0.045,123,28,227,0,203,0,168830.34,43859.354,39369.462,7.723,27787.967,32.381,38927.409,11979.228,6462.814,24085.481,19268.385,10780.861,215.118,6166.223,0.000187,-0.005559
2611,87.0,5946,203,33,2509,3437,0,0,3958,297.30,0.958,0.866,0.477,0.095,0.329,-0.885,1.648,0.3420,1.9081,0.603,0.004,0.009,0.078,-0.045,124,27,194,0,207,0,172502.97,44393.036,37794.689,5.881,28370.137,30.784,39889.624,12358.992,6633.993,22089.319,17671.455,8827.250,370.243,6023.020,0.000184,-0.007059
2641,88.0,5975,242,33,2531,3444,0,0,4076,244.26,0.960,0.864,0.481,0.096,0.330,-0.886,1.647,0.3410,1.8993,0.599,0.005,0.010,0.078,-0.044,131,21,242,0,199,0,174230.67,44384.966,38682.352,6.554,27662.679,34.295,40405.642,12501.777,6877.929,21485.039,17188.031,10939.981,397.380,5926.450,0.000332,-0.007437
2671,89.0,6000,216,33,2524,3476,0,0,4210,283.17,0.965,0.867,0.487,0.096,0.328,-0.888,1.649,0.3393,1.8874,0.601,0.007,0.019,0.079,-0.044,115,24,222,0,226,0,177396.11,44626.017,41136.913,5.742,27514.327,30.847,40935.393,12504.015,7167.625,22050.275,17640.220,11341.973,348.427,5895.752,0.000253,-0.009370
2701,90.0,6000,226,32,2528,3472,0,0,4253,267.02,0.968,0.866,0.490,0.097,0.328,-0.888,1.651,0.3399,1.8832,0.602,0.009,0.027,0.079,-0.044,124,19,222,0,231,0,180618.30,45241.059,40244.648,6.294,27716.879,32.522,41214.336,12623.819,7381.819,20933.643,16746.914,10553.243,439.035,5870.831,0.000386,-0.011523
2731,91.0,6000,228,32,2545,3455,0,0,4314,336.78,0.971,0.863,0.495,0.095,0.330,-0.888,1.651,0.3322,1.8689,0.598,0.011,0.032,0.080,-0.045,121,20,233,0,227,0,182297.30,45204.455,40119.346,5.851,27458.990,31.121,41470.711,12676.239,7531.176,21082.757,16866.206,11347.704,584.895,5823.369,0.000436,-0.015764
2761,92.0,5998,228,32,2557,3441,0,0,4302,341.73,0.972,0.860,0.499,0.095,0.332,-0.889,1.650,0.3321,1.8746,0.602,0.011,0.031,0.080,-0.046,116,27,214,0,254,0,184885.72,45457.728,40346.431,5.499,27188.141,26.658,41655.368,12470.450,7635.219,21627.848,17302.279,10847.724,627.513,5659.389,0.000212,-0.013930
2791,93.0,5999,235,32,2570,3429,0,0,4429,304.21,0.974,0.857,0.505,0.095,0.333,-0.890,1.652,0.3314,1.8490,0.608,0.017,0.048,0.080,-0.046,145,21,186,0,221,0,187463.86,45424.406,39372.096,4.536,27249.355,32.927,41832.242,12452.090,7842.085,19156.928,15325.542,9800.579,892.947,5571.572,0.000246,-0.016666
2821,94.0,6000,215,32,2578,3422,0,0,4432,356.61,0.978,0.854,0.512,0.094,0.334,-0.890,1.655,0.3289,1.8549,0.594,0.019,0.051,0.080,-0.048,138,25,189,0,221,0,190159.02,44963.908,40524.663,5.347,27092.648,31.701,42083.121,12470.609,7971.759,19337.788,15470.231,9657.148,1217.832,5530.726,0.000310,-0.019365
2851,95.0,6000,218,32,2594,3406,0,0,4401,366.23,0.979,0.851,0.517,0.094,0.336,-0.890,1.655,0.3222,1.8514,0.591,0.019,0.053,0.080,-0.047,121,22,191,0,229,0,190784.70,44480.796,40107.529,5.954,26236.332,31.166,42309.799,12347.874,8100.793,19683.343,15746.674,10294.439,1534.491,5444.528,0.000287,-0.020904
2881,96.0,5989,187,32,2616,3373,0,0,4292,368.31,0.977,0.846,0.524,0.094,0.339,-0.891,1.656,0.3197,1.8356,0.586,0.018,0.058,0.081,-0.047,122,16,182,0,230,0,190719.56,43786.576,39128.942,5.601,24676.663,33.648,42487.007,12344.474,8019.345,18358.001,14686.401,10020.377,1404.065,5039.398,0.000329,-0.019824
2911,97.0,5992,210,32,2660,3332,0,0,4282,351.77,0.969,0.840,0.529,0.093,0.345,-0.893,1.657,0.3192,1.8397,0.589,0.021,0.043,0.081,-0.047,107,26,191,0,246,0,186660.47,43499.972,36030.075,4.674,24405.306,36.970,42432.865,12217.567,7908.431,20012.584,16010.068,10818.367,1283.586,4930.483,0.000224,-0.017642
2941,98.0,6000,191,32,2699,3301,0,0,4274,399.47,0.966,0.835,0.537,0.092,0.349,-0.894,1.657,0.3171,1.8384,0.568,0.014,0.032,0.081,-0.047,107,25,207,0,253,0,183830.80,42698.374,37790.111,4.606,24797.798,39.126,42309.629,12229.060,7853.598,21465.123,17172.099,10713.281,1002.618,4921.554,0.000398,-0.014916
2971,99.0,5999,200,32,2733,3266,0,0,4285,408.73,0.962,0.831,0.543,0.093,0.354,-0.898,1.656,0.3158,1.8257,0.568,0.016,0.034,0.082,-0.047,129,19,202,0,256,0,181212.67,41518.940,37106.225,3.802,22567.371,35.303,42335.755,12154.840,7829.837,20520.204,16416.164,9768.217,702.965,4351.441,0.000224,-0.015047
3001,100.0,6000,174,32,2782,3218,0,0,4234,433.11,0.955,0.826,0.553,0.093,0.360,-0.900,1.654,0.3132,1.8239,0.564,0.007,0.007,0.083,-0.046,135,28,255,0,313,0,173238.59,40788.291,36389.460,4.101,23205.988,40.424,42243.581,12123.651,7806.919,26000.785,20800.628,12817.972,515.279,4448.362,0.000271,-0.017960
3031,101.0,5941,151,32,2838,3103,0,0,4208,391.39,0.944,0.813,0.560,0.094,0.370,-0.901,1.652,0.3130,1.8062,0.566,0.008,0.005,0.083,-0.046,157,26,220,0,247,0,168845.23,40297.198,35258.871,3.848,23389.715,33.637,41895.958,11575.170,7708.069,18534.182,14827.346,10657.808,115.948,4293.483,0.000293,-0.020298
3061,102.0,5794,157,32,2852,2942,0,0,4117,388.76,0.932,0.800,0.570,0.094,0.380,-0.903,1.651,0.3135,1.8102,0.561,0.006,0.006,0.083,-0.045,153,32,271,0,269,0,158864.06,39009.736,32239.469,2.634,23812.926,35.607,41119.842,11179.278,7606.455,18439.676,14751.741,13163.621,143.861,4332.029,0.000260,-0.022279
3091,103.0,5555,153,32,2843,2712,0,0,3956,422.15,0.916,0.781,0.580,0.096,0.394,-0.904,1.650,0.3132,1.7947,0.559,0.006,0.006,0.083,-0.045,175,30,354,0,267,0,147558.41,37773.481,30414.702,3.669,23317.529,42.050,39400.580,10572.993,7373.859,17958.153,14366.522,14050.702,144.435,4363.299,0.000373,-0.026301
3121,104.0,5270,186,32,2799,2471,0,0,3710,365.20,0.897,0.765,0.591,0.095,0.408,-0.904,1.652,0.3092,1.7726,0.565,0.004,0.006,0.084,-0.047,184,27,331,0,301,0,136298.67,35684.949,28251.766,3.005,20676.668,50.145,37276.338,9645.270,6956.430,16301.229,13040.983,14014.792,53.748,3992.633,0.000269,-0.027620
3151,105.0,4982,180,31,2773,2209,0,0,3406,414.71,0.876,0.739,0.602,0.093,0.426,-0.904,1.653,0.3085,1.7502,0.575,0.006,0.006,0.084,-0.047,161,28,343,0,255,0,126693.76,34913.525,25974.835,2.611,18798.453,48.688,34788.861,8626.997,6449.483,14959.069,11967.256,13829.387,153.585,3655.753,0.000224,-0.029021
3181,106.0,4703,185,31,2729,1974,0,0,3138,380.62,0.858,0.717,0.615,0.095,0.443,-0.904,1.649,0.3086,1.7385,0.575,0.007,0.006,0.084,-0.046,209,35,324,0,267,0,119136.54,33210.508,25565.958,2.306,18648.379,53.492,32526.091,7746.715,5908.327,15758.434,12606.747,13444.035,107.654,3451.481,0.000352,-0.030617
3211,107.0,4503,190,31,2722,1781,0,0,2879,347.21,0.836,0.694,0.630,0.096,0.460,-0.902,1.652,0.3056,1.7422,0.579,0.005,0.004,0.085,-0.045,220,25,320,0,214,0,111070.88,31126.194,23557.800,2.468,19000.944,61.330,30483.016,6967.673,5355.735,15451.327,12361.062,13308.046,119.747,3427.634,0.000190,-0.031951
3241,108.0,4248,188,31,2633,1615,0,0,2702,461.29,0.824,0.680,0.648,0.100,0.471,-0.905,1.654,0.3060,1.7290,0.585,0.006,0.006,0.086,-0.044,239,36,332,0,201,0,100844.21,29489.317,20796.763,3.032,19363.991,60.242,28939.425,6574.448,5011.404,14454.582,11563.665,13565.350,52.491,3481.755,0.000147,-0.032185
3271,109.0,4005,233,31,2553,1452,0,0,2452,380.45,0.810,0.663,0.666,0.103,0.484,-0.906,1.659,0.3007,1.6720,0.595,0.007,0.006,0.086,-0.042,244,32,317,0,198,0,92073.91,27971.664,19874.427,2.063,18142.540,72.556,27235.859,5933.913,4564.170,14124.472,11299.578,12875.182,92.086,3092.348,0.000236,-0.034124
3301,110.0,3778,252,30,2466,1312,0,0,2216,512.79,0.796,0.649,0.686,0.108,0.496,-0.908,1.663,0.2998,1.6866,0.609,0.004,0.004,0.088,-0.040,253,40,304,0,174,0,84355.12,26375.712,18647.227,2.505,15937.359,74.636,25417.428,5226.836,4128.571,13468.335,10774.668,12259.226,140.771,2877.737,0.000259,-0.036223
3331,111.0,3578,225,30,2367,1211,0,0,1988,462.55,0.789,0.642,0.705,0.112,0.502,-0.911,1.668,0.2938,1.6913,0.618,0.003,0.006,0.089,-0.038,228,36,247,1,165,0,77354.06,24770.025,17056.783,1.756,15926.972,76.980,24115.241,4878.434,3702.403,11781.265,9425.012,11038.361,114.026,2624.904,0.000167,-0.034358
3361,112.0,3382,223,30,2272,1110,0,0,1809,517.91,0.776,0.634,0.732,0.114,0.511,-0.916,1.672,0.2945,1.6374,0.627,0.002,0.005,0.090,-0.037,252,24,236,1,181,0,71221.74,23317.855,16593.978,1.888,13080.556,69.887,22934.496,4448.454,3328.167,11435.342,9148.274,10662.233,145.969,2239.652,0.000107,-0.033511
3391,113.0,3210,230,30,2167,1043,0,0,1683,461.12,0.773,0.631,0.753,0.121,0.514,-0.922,1.678,0.2929,1.6110,0.642,0.001,0.006,0.092,-0.036,246,39,205,0,166,0,65260.93,21459.964,14219.706,1.254,13409.811,78.626,21819.067,3978.549,3038.090,11262.587,9010.070,8387.561,197.020,1968.934,0.000157,-0.033263
3421,114.0,2998,236,30,2031,967,0,0,1484,494.13,0.770,0.629,0.777,0.129,0.517,-0.926,1.682,0.2901,1.5469,0.680,0.001,0.002,0.093,-0.034,231,49,195,0,159,0,59700.76,20422.913,13788.543,1.269,12328.028,78.015,20836.402,3637.587,2718.859,9224.267,7379.414,8780.028,67.599,1887.561,0.000165,-0.034103
3451,115.0,2881,227,28,1918,963,0,0,1345,648.84,0.782,0.638,0.803,0.137,0.509,-0.927,1.688,0.2871,1.5953,0.681,0.001,0.003,0.095,-0.031,212,42,135,0,126,0,57500.41,19261.193,13205.010,0.618,11531.175,75.953,20057.163,3413.376,2417.295,9001.826,7201.461,5436.918,108.903,1433.148,0.000123,-0.034202
3481,116.0,2771,184,28,1809,962,0,0,1228,595.13,0.794,0.653,0.825,0.149,0.501,-0.931,1.692,0.2850,1.5764,0.704,0.001,0.003,0.097,-0.029,217,41,110,2,117,0,54258.28,17920.234,12044.823,0.516,11357.181,74.268,19967.675,3563.101,2172.542,7798.792,6239.034,4623.497,0.309,1320.826,0.000190,-0.032827
3511,117.0,2654,169,28,1724,930,0,0,1125,476.21,0.797,0.656,0.836,0.149,0.500,-0.934,1.700,0.2790,1.6019,0.712,0.000,0.003,0.098,-0.029,198,50,126,0,98,0,49510.97,16840.026,11820.665,0.600,9978.092,69.128,19642.682,3495.733,1980.687,7719.689,6175.751,5505.506,3.003,1237.054,0.000193,-0.031196
3541,118.0,2502,195,28,1630,872,0,0,1032,521.32,0.796,0.653,0.838,0.150,0.502,-0.935,1.704,0.2769,1.5598,0.729,0.000,0.003,0.098,-0.030,204,64,91,0,107,0,45884.80,15856.407,10430.862,0.551,8607.468,61.485,18822.566,3320.268,1811.073,5437.837,4350.270,3853.821,0.274,1018.421,0.000133,-0.032033
3571,119.0,2407,183,28,1556,851,0,0,940,543.78,0.802,0.657,0.842,0.154,0.498,-0.935,1.710,0.2748,1.5463,0.727,0.000,0.004,0.099,-0.029,206,48,59,0,98,0,44650.71,15297.335,10693.913,0.191,7966.747,64.737,17976.116,3168.034,1650.920,5440.594,4352.475,2524.401,12.011,805.934,0.000147,-0.032646
3601,120.0,2315,168,28,1476,839,0,0,839,569.62,0.813,0.665,0.847,0.156,0.493,-0.937,1.715,0.2735,1.5536,0.748,0.000,0.004,0.099,-0.029,185,60,57,1,92,0,43491.32,14630.804,10980.112,0.287,7508.091,68.160,17543.019,3130.963,1481.578,5829.659,4663.727,2648.004,33.630,767.462,0.000101,-0.032924
3631,121.0,2204,188,28,1409,795,0,0,751,523.43,0.812,0.663,0.846,0.158,0.494,-0.939,1.719,0.2709,1.5491,0.732,0.000,0.004,0.099,-0.029,197,53,67,0,71,0,42412.84,14136.878,10230.710,0.269,8040.623,71.243,17029.267,2972.181,1308.563,3994.767,3195.814,2525.704,18.880,792.791,0.000111,-0.033022
3661,122.0,2147,193,28,1365,782,0,0,688,498.03,0.815,0.665,0.851,0.162,0.492,-0.940,1.720,0.2708,1.5315,0.741,0.000,0.003,0.099,-0.029,181,49,51,0,63,0,42101.88,13635.467,10450.978,0.150,7390.278,69.032,16509.189,2807.830,1192.544,5169.755,4135.804,2164.816,41.275,647.946,0.000145,-0.032147
3691,123.0,2112,163,28,1319,793,0,0,617,491.08,0.827,0.676,0.866,0.168,0.484,-0.940,1.723,0.2658,1.5845,0.739,0.000,0.003,0.100,-0.027,161,43,57,0,57,0,42095.07,13580.397,11132.979,0.371,6997.007,65.868,16343.182,2860.491,1081.795,6042.107,4833.686,2466.574,62.949,697.153,0.000115,-0.031850
3721,124.0,2067,227,28,1277,790,0,0,542,493.90,0.832,0.681,0.872,0.170,0.479,-0.940,1.728,0.2650,1.5544,0.757,0.000,0.004,0.101,-0.028,167,54,53,0,50,0,41368.84,13523.962,9840.825,0.119,7739.475,72.505,16305.642,2958.958,963.573,5528.439,4422.751,2036.934,10.310,710.029,0.000129,-0.031251
3751,125.0,2055,236,27,1244,811,0,0,507,475.22,0.847,0.695,0.885,0.175,0.471,-0.941,1.731,0.2635,1.5661,0.769,0.000,0.002,0.102,-0.028,183,47,57,1,37,0,42925.42,13786.558,12186.086,0.228,7410.827,65.905,16373.706,2954.471,849.196,6442.914,5154.331,2253.190,0.000,697.147,0.000140,-0.031023
3781,126.0,2076,230,27,1224,852,0,0,471,427.95,0.866,0.711,0.898,0.182,0.459,-0.941,1.733,0.2656,1.5299,0.756,0.001,0.004,0.102,-0.026,174,39,46,0,37,0,45398.77,13975.049,13232.255,0.217,7632.598,61.756,16709.236,3061.028,796.852,7169.764,5735.811,2003.899,15.319,713.883,0.000164,-0.030004
3811,127.0,2103,240,27,1205,898,0,0,453,385.00,0.884,0.727,0.916,0.190,0.448,-0.942,1.736,0.2643,1.5487,0.746,0.000,0.004,0.103,-0.023,176,39,53,0,30,0,47968.18,14289.824,14650.829,0.327,8552.485,57.583,17536.800,3241.612,752.757,7454.559,5963.648,2446.364,119.840,783.289,0.000183,-0.029568
3841,128.0,2163,262,27,1192,971,0,0,434,331.97,0.908,0.750,0.940,0.201,0.432,-0.942,1.737,0.2614,1.5997,0.753,0.000,0.003,0.104,-0.021,147,34,63,1,25,0,51791.21,14615.064,17063.049,0.315,8996.311,59.349,18344.038,3415.413,722.600,9207.864,7366.291,2679.878,0.000,851.893,0.000216,-0.028495
3871,129.0,2201,289,27,1170,1031,0,0,405,335.02,0.932,0.770,0.957,0.210,0.419,-0.942,1.740,0.2619,1.5685,0.754,0.000,0.003,0.105,-0.018,144,47,80,1,27,0,54429.31,15145.355,18001.784,0.309,9439.244,53.882,19435.393,3718.031,670.036,9711.546,7769.237,3740.326,38.647,964.606,0.000187,-0.028906
3901,130.0,2262,281,27,1158,1104,0,0,394,278.04,0.955,0.792,0.973,0.220,0.405,-0.942,1.739,0.2590,1.6058,0.766,0.000,0.004,0.106,-0.016,140,58,93,0,16,0,57912.00,15842.972,19611.251,0.596,9865.691,54.513,20237.301,3901.031,632.820,11345.314,9076.251,3878.969,13.825,1039.122,0.000216,-0.027421
3931,131.0,2306,305,27,1145,1161,0,0,395,281.68,0.972,0.810,0.995,0.228,0.395,-0.943,1.741,0.2599,1.5729,0.746,0.000,0.003,0.107,-0.015,144,38,117,0,28,0,61237.40,16272.801,21329.691,0.932,10908.731,48.859,21122.872,4061.303,621.028,11397.460,9117.968,4946.307,22.827,1224.200,0.000277,-0.024784
