tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
331,11.0,1316,809,48,252,936,16,112,6,151.93,1.031,1.073,0.195,0.242,0.158,-0.520,1.471,0.3374,2.0417,0.775,0.278,0.046,0.099,0.052,91,84,69,0,1,0,51331.35,2517.084,13228.504,17.568,972.622,14.087,9390.576,3079.435,12.343,5421.127,4336.902,2314.099,940.858,695.244,0.000129,0.003031
361,12.0,1293,892,48,267,920,12,94,6,166.38,1.028,1.074,0.213,0.241,0.166,-0.531,1.476,0.3353,2.0271,0.785,0.262,0.043,0.099,0.056,89,90,73,0,2,0,51017.04,2751.633,13910.916,19.867,554.166,15.579,9173.267,2898.518,10.320,5998.932,4799.146,2466.234,750.419,498.180,0.000118,0.002631
391,13.0,1257,944,48,278,887,7,85,6,154.63,1.020,1.067,0.240,0.230,0.174,-0.547,1.487,0.3342,2.0762,0.796,0.266,0.044,0.101,0.059,93,74,120,0,1,0,51049.76,3071.800,15380.053,18.369,467.285,15.219,8967.868,2800.202,8.113,6676.987,5341.590,3990.363,690.059,645.504,0.000112,0.002950
421,14.0,1279,985,48,304,895,5,75,5,161.88,1.018,1.066,0.269,0.219,0.184,-0.562,1.489,0.3312,2.0852,0.762,0.253,0.048,0.102,0.062,88,61,117,0,2,0,53619.65,3292.782,17794.126,15.009,807.512,13.381,9031.612,2826.993,7.818,8509.600,6807.680,3588.928,742.083,632.676,0.000199,0.003960
451,15.0,1349,997,41,332,948,4,65,5,187.45,1.024,1.071,0.295,0.217,0.188,-0.577,1.475,0.3346,2.1031,0.752,0.232,0.034,0.102,0.068,96,49,113,0,1,0,56943.02,3682.147,19618.652,16.966,547.910,13.903,9527.421,2987.999,8.194,9875.275,7900.220,3962.922,936.151,596.658,0.000144,0.004010
481,16.0,1441,993,41,366,1013,4,58,7,166.34,1.021,1.070,0.318,0.212,0.192,-0.586,1.487,0.3398,2.1007,0.724,0.210,0.030,0.104,0.070,129,41,128,0,0,0,61018.51,4058.461,21672.109,22.118,1022.338,12.079,10101.490,3086.603,9.637,11021.313,8817.050,4608.063,927.063,740.077,0.000128,0.003778
511,17.0,1580,975,41,404,1123,4,49,6,170.37,1.019,1.073,0.309,0.213,0.194,-0.599,1.491,0.3418,2.1106,0.723,0.186,0.020,0.103,0.071,127,46,107,0,2,0,66099.93,4571.375,22526.732,15.408,931.919,14.152,10986.735,3302.226,10.596,12316.244,9852.995,3807.891,786.492,674.906,0.000184,0.003710
541,18.0,1700,982,41,458,1195,4,43,7,127.69,1.011,1.061,0.326,0.202,0.203,-0.612,1.493,0.3454,2.0941,0.665,0.157,0.023,0.105,0.075,128,38,172,0,1,0,69292.96,4969.850,24741.167,26.098,1467.354,16.061,11846.626,3472.772,9.281,13712.161,10969.729,6359.538,988.048,1125.384,0.000176,0.004176
571,19.0,1770,1089,41,503,1233,3,31,12,164.00,1.005,1.047,0.364,0.186,0.212,-0.636,1.495,0.3462,2.0424,0.664,0.145,0.028,0.109,0.079,132,67,207,0,1,0,71204.40,5580.372,26042.516,18.062,2330.161,17.710,12484.045,3559.235,12.295,14509.108,11607.286,7841.834,1333.316,1596.968,0.000153,0.004205
601,20.0,1850,1120,34,534,1286,1,29,16,130.96,1.006,1.047,0.416,0.180,0.214,-0.650,1.492,0.3470,2.0266,0.673,0.133,0.036,0.111,0.084,137,48,239,0,4,0,75031.26,6165.208,30060.395,20.940,3295.846,16.502,13188.452,3705.302,19.381,15760.949,12608.760,8969.755,1323.333,2061.272,0.000166,0.003327
631,21.0,2020,1053,34,571,1419,1,29,14,131.10,1.008,1.053,0.470,0.167,0.210,-0.664,1.498,0.3442,2.0197,0.667,0.109,0.029,0.114,0.092,130,40,230,0,0,0,80293.11,6741.831,32884.122,21.227,4150.609,20.985,14279.120,4047.661,21.948,18625.692,14900.554,8699.553,1554.392,2057.508,0.000205,0.001728
661,22.0,2169,993,34,615,1528,1,25,14,116.38,1.008,1.047,0.539,0.163,0.212,-0.688,1.500,0.3461,1.9773,0.666,0.081,0.030,0.117,0.098,165,32,300,0,0,0,83957.70,7472.696,35038.235,34.138,4420.562,19.204,15636.584,4170.150,22.604,20437.194,16349.755,11385.694,1151.988,2426.025,0.000197,0.002219
691,23.0,2346,1024,34,648,1674,1,23,17,122.64,1.018,1.057,0.597,0.160,0.206,-0.705,1.506,0.3429,1.9395,0.663,0.069,0.023,0.120,0.105,165,36,253,0,1,0,89172.48,8010.102,35686.225,37.438,4890.807,20.097,17152.431,4310.899,21.524,19958.770,15967.017,9639.378,1057.661,2345.336,0.000222,0.001337
721,24.0,2539,1096,34,694,1819,1,25,25,130.26,1.024,1.064,0.647,0.156,0.206,-0.718,1.519,0.3445,1.9261,0.653,0.050,0.024,0.123,0.107,185,54,245,0,0,0,94794.44,8741.163,36731.448,20.776,5173.509,27.670,18937.657,4485.953,33.517,20975.440,16780.352,9074.752,667.977,2476.484,0.000185,0.002966
751,25.0,2773,897,32,727,2029,1,16,27,110.21,1.035,1.076,0.706,0.152,0.199,-0.735,1.522,0.3422,1.9015,0.657,0.034,0.029,0.126,0.114,173,60,295,0,0,0,102041.28,9425.563,44282.602,25.062,5921.892,27.909,21062.869,4703.927,39.114,25455.366,20364.293,11524.897,1183.176,2881.334,0.000250,0.004325
781,26.0,3031,798,32,760,2255,1,15,39,108.93,1.047,1.097,0.748,0.153,0.193,-0.744,1.532,0.3456,1.8938,0.656,0.020,0.028,0.129,0.116,169,60,245,0,1,0,107559.26,10166.977,43150.125,19.062,7646.810,31.698,23700.189,5209.110,50.308,24524.042,19619.234,9733.629,870.003,3350.140,0.000126,0.004549
811,27.0,3196,761,32,789,2394,1,12,51,118.67,1.056,1.106,0.784,0.149,0.190,-0.754,1.542,0.3462,1.8703,0.663,0.011,0.030,0.131,0.118,156,74,323,0,3,0,110855.98,10900.707,45070.455,26.297,8024.411,28.721,25933.402,5534.291,70.332,24408.833,19527.067,11660.399,1000.780,3619.765,0.000208,0.004469
841,28.0,3354,658,32,811,2532,1,10,81,123.32,1.065,1.113,0.792,0.147,0.188,-0.761,1.547,0.3450,1.8684,0.666,0.006,0.029,0.132,0.120,152,86,297,0,6,0,114059.77,11487.605,47123.753,26.818,8736.069,24.955,28035.264,5979.398,116.021,23742.937,18994.350,11778.982,1113.069,3663.071,0.000258,0.004657
871,29.0,3431,635,32,826,2599,0,6,111,134.33,1.073,1.119,0.802,0.146,0.188,-0.766,1.553,0.3443,1.8668,0.669,0.004,0.026,0.133,0.122,149,93,339,0,4,0,116813.08,12110.251,46506.043,27.082,7768.267,22.725,29329.127,6314.106,166.550,22441.392,17953.114,11416.489,936.042,3239.466,0.000170,0.004492
901,30.0,3541,571,29,831,2706,0,4,159,149.59,1.081,1.123,0.810,0.146,0.186,-0.772,1.557,0.3447,1.8612,0.657,0.001,0.031,0.134,0.125,140,96,304,0,9,0,120909.03,12360.092,48284.854,22.124,8558.018,28.127,30279.740,6613.355,218.519,22830.262,18264.210,10650.409,859.890,3383.152,0.000189,0.003505
931,31.0,3578,585,29,844,2732,0,2,203,131.23,1.088,1.119,0.810,0.144,0.187,-0.774,1.563,0.3430,1.8424,0.670,0.001,0.031,0.134,0.128,131,106,343,0,16,0,122865.48,12284.401,49270.628,25.020,7520.842,29.161,31290.950,6855.656,292.895,22299.404,17839.524,12457.397,971.363,3295.467,0.000202,0.003698
961,32.0,3631,538,29,848,2783,0,0,259,149.23,1.096,1.115,0.812,0.143,0.186,-0.777,1.565,0.3452,1.8366,0.683,0.001,0.031,0.134,0.130,121,90,324,0,17,0,124630.36,12371.778,49554.846,25.228,7242.194,27.200,31968.909,6843.045,370.525,21581.536,17265.229,12357.342,1057.035,3273.807,0.000318,0.006446
991,33.0,3636,540,29,855,2781,0,0,314,168.99,1.104,1.109,0.815,0.142,0.188,-0.778,1.568,0.3408,1.8127,0.693,0.004,0.030,0.135,0.130,122,102,327,0,21,0,123626.22,12647.425,46691.975,25.005,7571.958,25.880,32534.439,6820.128,448.112,20543.366,16434.693,12214.753,892.153,3350.287,0.000173,0.006824
1021,34.0,3597,589,29,858,2739,0,0,383,165.62,1.108,1.104,0.818,0.140,0.190,-0.779,1.569,0.3458,1.8093,0.702,0.002,0.028,0.135,0.130,132,102,334,0,28,0,121297.48,12659.420,45241.072,25.263,7336.837,25.647,32618.036,6613.300,554.891,19056.531,15245.225,12649.182,659.737,3348.043,0.000264,0.008432
1051,35.0,3569,525,28,866,2703,0,0,443,163.06,1.112,1.099,0.828,0.142,0.193,-0.779,1.573,0.3430,1.7946,0.677,0.001,0.031,0.134,0.129,113,92,369,0,31,0,118486.49,12276.525,46531.991,28.044,7628.113,29.002,32397.257,6384.567,637.761,20926.925,16741.540,13788.972,696.617,3556.989,0.000216,0.009849
1081,36.0,3435,583,28,857,2578,0,0,477,172.27,1.115,1.094,0.839,0.144,0.197,-0.778,1.577,0.3418,1.7792,0.721,0.002,0.028,0.134,0.127,127,106,396,0,35,0,112773.32,12314.917,43802.200,34.189,7557.630,27.600,32117.464,6088.880,724.223,18262.295,14609.837,15087.554,541.948,3651.955,0.000197,0.009465
1111,37.0,3376,542,28,856,2519,0,1,528,163.60,1.117,1.092,0.854,0.148,0.199,-0.780,1.578,0.3429,1.7716,0.709,0.000,0.029,0.133,0.126,135,106,333,0,36,0,110406.65,12293.005,44614.347,28.297,7570.482,30.432,31820.472,5977.019,790.916,18869.922,15095.938,12855.893,687.756,3396.281,0.000173,0.009465
1141,38.0,3321,528,28,850,2470,0,1,578,189.00,1.119,1.097,0.871,0.154,0.201,-0.782,1.581,0.3448,1.7768,0.726,0.000,0.025,0.133,0.126,135,99,334,0,39,0,106279.20,12010.374,43561.176,29.700,6972.614,29.385,31655.205,5963.090,865.955,19046.545,15237.236,13675.988,488.225,3270.925,0.000157,0.010467
1171,39.0,3162,536,28,849,2311,0,2,608,180.80,1.118,1.091,0.883,0.160,0.209,-0.784,1.582,0.3454,1.7896,0.735,0.000,0.027,0.132,0.126,114,91,407,0,47,0,98761.41,12060.058,40809.295,34.167,7563.761,26.328,30942.078,5811.781,927.815,17708.630,14166.905,15232.941,472.367,3492.610,0.000164,0.010827
1201,40.0,3037,544,25,840,2194,0,3,609,190.32,1.118,1.090,0.893,0.165,0.214,-0.783,1.584,0.3448,1.7927,0.746,0.000,0.021,0.131,0.125,126,83,345,0,55,0,94557.55,12031.094,39762.555,26.925,6733.534,25.428,29871.008,5695.196,937.584,16565.714,13252.572,12706.430,438.005,3063.067,0.000223,0.009601
1231,41.0,2905,504,25,840,2062,0,3,587,172.23,1.116,1.083,0.898,0.168,0.222,-0.785,1.588,0.3430,1.7850,0.738,0.000,0.026,0.131,0.122,114,83,354,0,46,0,89898.67,11639.347,39005.266,26.289,6410.089,30.888,29030.129,5579.129,918.650,16256.599,13005.280,12996.528,525.206,3028.818,0.000173,0.010551
1261,42.0,2726,558,25,842,1881,0,3,565,179.49,1.107,1.068,0.893,0.169,0.233,-0.786,1.592,0.3413,1.7812,0.735,0.001,0.028,0.130,0.118,143,77,358,0,56,0,83594.52,11365.339,35882.215,27.601,6065.104,32.092,27329.367,5200.726,883.433,14365.487,11492.389,13533.521,747.063,3012.092,0.000160,0.009547
1291,43.0,2533,554,25,830,1700,0,3,530,184.71,1.098,1.054,0.888,0.167,0.245,-0.785,1.596,0.3382,1.7647,0.763,0.001,0.030,0.130,0.113,126,87,370,0,53,0,76776.20,10861.654,33997.329,28.737,5553.457,33.366,25524.541,4775.845,835.641,14656.210,11724.968,14092.789,579.654,2966.338,0.000161,0.009561
1321,44.0,2386,616,25,824,1559,0,3,469,204.88,1.090,1.038,0.878,0.164,0.257,-0.788,1.599,0.3410,1.7683,0.771,0.001,0.030,0.130,0.109,123,85,270,0,46,0,73672.80,10651.246,31306.432,24.330,5054.355,29.357,23505.466,4256.083,741.556,11748.086,9398.469,10882.709,859.993,2489.981,0.000219,0.008567
1351,45.0,2334,618,24,816,1516,0,2,418,229.04,1.092,1.038,0.890,0.169,0.260,-0.792,1.604,0.3411,1.7805,0.768,0.001,0.029,0.130,0.108,106,74,222,0,37,0,71868.12,10203.701,30168.217,17.881,5205.510,30.374,22822.809,4087.467,670.155,13128.961,10503.169,8792.624,900.442,2295.182,0.000124,0.007841
1381,46.0,2250,572,24,809,1440,0,1,397,203.11,1.089,1.033,0.901,0.174,0.267,-0.792,1.609,0.3364,1.7824,0.773,0.001,0.031,0.130,0.105,103,80,242,0,25,0,67483.31,9867.768,28110.313,17.506,5579.546,27.347,22351.175,3952.624,613.230,12308.165,9846.532,9977.486,506.335,2517.917,0.000161,0.008732
1411,47.0,2205,535,24,799,1405,0,1,362,231.85,1.092,1.037,0.926,0.179,0.269,-0.792,1.611,0.3380,1.7865,0.768,0.000,0.024,0.130,0.103,133,68,190,0,24,0,64301.40,9355.711,26397.889,13.226,5230.235,32.872,21955.746,3851.096,558.701,11191.295,8953.036,7661.388,521.088,2162.465,0.000142,0.008721
1441,48.0,2083,550,24,795,1286,0,2,317,200.82,1.084,1.030,0.939,0.183,0.281,-0.789,1.613,0.3372,1.7994,0.780,0.000,0.023,0.130,0.096,119,65,242,0,23,0,58188.46,9092.533,24176.254,16.739,4609.395,29.877,21337.108,3651.828,491.175,9848.592,7878.874,9337.333,417.255,2194.046,0.000231,0.011972
1471,49.0,1971,582,24,776,1193,0,2,266,251.68,1.081,1.024,0.949,0.188,0.289,-0.788,1.618,0.3365,1.7873,0.796,0.000,0.023,0.130,0.093,127,94,177,0,32,0,53628.56,8682.787,21846.517,11.688,4786.780,33.771,20521.401,3417.262,429.442,9072.269,7257.815,6546.606,375.897,1995.834,0.000149,0.012809
1501,50.0,1872,511,24,754,1116,0,2,242,265.02,1.075,1.018,0.951,0.189,0.296,-0.790,1.625,0.3344,1.7781,0.800,0.000,0.027,0.130,0.093,111,89,163,0,31,0,50989.80,8271.749,21834.122,10.169,3734.410,31.459,19517.286,3211.914,370.898,8737.498,6989.999,5595.797,704.650,1606.758,0.000175,0.013928
1531,51.0,1792,537,24,743,1047,0,2,223,246.96,1.064,1.014,0.945,0.191,0.304,-0.790,1.625,0.3385,1.7858,0.816,0.000,0.022,0.130,0.092,111,92,119,0,20,0,48353.79,7887.134,19235.274,8.314,3149.618,33.627,18303.912,3091.927,334.907,7154.954,5723.963,4754.646,528.489,1321.853,0.000109,0.012817
1561,52.0,1711,528,24,728,983,0,0,190,278.42,1.060,1.004,0.932,0.187,0.312,-0.793,1.630,0.3350,1.7846,0.798,0.000,0.022,0.131,0.090,98,96,109,0,26,0,45008.11,7388.661,17751.906,8.157,3154.340,31.115,17674.595,3011.486,305.294,7119.673,5695.739,4436.846,352.299,1289.950,0.000148,0.013633
1591,53.0,1658,494,24,717,941,0,0,172,271.20,1.060,0.992,0.914,0.181,0.318,-0.795,1.634,0.3323,1.7622,0.809,0.001,0.022,0.133,0.090,117,94,78,0,18,0,43254.61,6889.095,16646.869,5.517,3152.738,32.290,16693.290,2795.987,264.036,6414.277,5131.422,2909.301,240.748,1108.771,0.000096,0.014012
1621,54.0,1544,482,24,705,839,0,0,140,277.64,1.044,0.972,0.887,0.174,0.335,-0.799,1.637,0.3353,1.7801,0.825,0.000,0.023,0.134,0.086,114,103,110,0,25,0,39061.67,6654.162,14274.441,6.818,2808.401,35.808,15607.157,2586.741,232.023,5841.439,4673.151,4143.266,231.633,1159.254,0.000151,0.013407
1651,55.0,1486,460,24,682,804,0,0,119,307.46,1.045,0.973,0.879,0.170,0.337,-0.800,1.642,0.3367,1.7790,0.808,0.000,0.026,0.134,0.086,87,96,59,0,20,0,37142.56,6438.495,13467.183,3.509,2694.831,28.595,14776.911,2455.144,201.030,5640.809,4512.647,2226.697,137.133,903.209,0.000147,0.012182
1681,56.0,1414,474,24,668,746,0,0,113,320.54,1.032,0.962,0.879,0.167,0.347,-0.798,1.645,0.3350,1.7917,0.823,0.000,0.016,0.134,0.081,107,90,63,0,7,0,34746.84,6119.757,12369.860,4.444,2783.190,29.243,13978.966,2254.522,179.022,4139.077,3311.262,2635.772,33.530,980.160,0.000137,0.011340
1711,57.0,1354,469,24,653,701,0,0,89,285.29,1.022,0.956,0.875,0.166,0.353,-0.798,1.646,0.3349,1.7895,0.814,0.000,0.026,0.134,0.078,99,89,61,0,15,0,31909.89,5903.716,10830.208,2.983,2636.433,30.399,13316.215,2097.656,156.661,4945.358,3956.287,2020.897,117.176,876.179,0.000073,0.011076
1741,58.0,1292,461,24,635,657,0,0,80,327.18,1.014,0.946,0.869,0.165,0.359,-0.797,1.648,0.3320,1.8149,0.823,0.000,0.024,0.134,0.074,96,84,46,0,13,0,30092.69,5618.481,10753.189,2.241,2521.013,33.376,12749.941,1976.296,132.510,3844.824,3075.859,1618.422,121.596,823.377,0.000088,0.010449
1771,59.0,1208,488,24,621,587,0,0,62,282.61,0.999,0.923,0.844,0.160,0.374,-0.795,1.649,0.3308,1.7976,0.829,0.000,0.022,0.135,0.069,96,84,56,0,9,0,27807.22,5467.123,9519.295,2.870,1872.283,37.407,11871.086,1830.055,104.187,3142.085,2513.668,1896.493,261.742,682.782,0.000087,0.010599
1801,60.0,1186,456,23,608,578,0,0,54,298.58,1.001,0.929,0.847,0.163,0.374,-0.796,1.647,0.3318,1.8121,0.820,0.000,0.021,0.135,0.070,89,72,40,0,6,0,27375.96,5315.033,10619.052,2.245,2066.987,35.349,11268.125,1759.436,88.907,4652.729,3722.183,1499.571,131.251,689.751,0.000122,0.009793
1831,61.0,1157,475,23,595,562,0,0,42,322.46,1.000,0.926,0.841,0.159,0.376,-0.800,1.649,0.3332,1.7926,0.815,0.000,0.012,0.136,0.071,96,66,39,0,8,0,26819.21,5204.890,10274.790,2.446,1674.697,33.289,11103.837,1748.122,76.654,4010.380,3208.304,1573.638,133.851,600.696,0.000070,0.009661
1861,62.0,1142,431,23,583,559,0,0,35,326.01,1.004,0.936,0.849,0.159,0.375,-0.797,1.651,0.3309,1.8280,0.840,0.000,0.016,0.137,0.073,97,67,36,0,3,0,26877.95,5280.793,10493.408,1.893,2039.339,37.889,10959.506,1754.194,59.751,4369.806,3495.845,1191.776,226.760,651.410,0.000100,0.009302
1891,63.0,1136,425,23,576,560,0,0,29,339.49,1.008,0.945,0.855,0.159,0.374,-0.798,1.653,0.3367,1.8401,0.838,0.000,0.014,0.136,0.075,88,60,32,0,2,0,27128.07,5369.423,10426.892,2.577,1714.234,35.970,10945.478,1732.541,47.691,4223.348,3378.679,1349.586,50.982,577.826,0.000071,0.009853
1921,64.0,1127,481,23,572,555,0,0,30,340.83,1.012,0.948,0.840,0.154,0.376,-0.800,1.654,0.3349,1.8630,0.841,0.000,0.018,0.137,0.079,90,54,38,0,2,0,27782.92,5515.664,10695.585,2.184,2097.247,37.903,10885.923,1723.994,41.770,4108.693,3286.955,1313.532,118.425,653.192,0.000159,0.008840
1951,65.0,1122,509,23,566,556,0,0,27,310.46,1.014,0.953,0.836,0.152,0.374,-0.802,1.657,0.3379,1.8574,0.849,0.000,0.018,0.137,0.082,100,59,31,0,1,0,29468.05,5587.638,11295.781,2.025,1796.450,40.195,10772.785,1700.209,42.011,4131.670,3305.336,1200.301,86.725,571.953,0.000089,0.008325
1981,66.0,1136,584,23,559,577,0,0,24,328.93,1.025,0.969,0.837,0.152,0.367,-0.805,1.652,0.3414,1.8593,0.839,0.000,0.021,0.138,0.089,104,65,38,0,3,0,31016.26,5793.517,12088.608,2.278,2007.446,35.913,11065.882,1804.124,37.538,5714.757,4571.806,1335.421,321.805,628.475,0.000077,0.008482
2011,67.0,1204,589,23,567,637,0,0,21,291.01,1.046,0.996,0.863,0.156,0.355,-0.804,1.653,0.3417,1.8642,0.826,0.000,0.019,0.140,0.096,95,40,45,0,1,0,33852.04,6065.024,14060.795,2.398,2157.180,33.570,11508.051,1917.036,32.090,7290.564,5832.452,1487.208,167.423,722.514,0.000098,0.008727
2041,68.0,1287,552,23,570,717,0,0,16,239.15,1.070,1.033,0.890,0.160,0.337,-0.804,1.658,0.3391,1.8450,0.819,0.000,0.017,0.142,0.107,98,68,31,0,3,0,38161.32,6284.416,16856.725,2.449,2746.992,41.223,12643.460,2147.579,23.536,8866.445,7093.156,1238.377,200.809,807.260,0.000092,0.009157
2071,69.0,1357,575,23,580,777,0,0,18,183.88,1.085,1.050,0.910,0.161,0.329,-0.800,1.658,0.3401,1.8710,0.816,0.000,0.014,0.143,0.114,107,43,75,0,1,0,41204.28,6694.263,18110.434,4.674,2532.156,35.341,13652.787,2342.777,21.650,9001.473,7201.179,2832.789,140.835,975.279,0.000138,0.007988
2101,70.0,1436,515,23,586,850,0,0,17,152.68,1.103,1.076,0.938,0.168,0.317,-0.800,1.663,0.3408,1.8808,0.802,0.000,0.016,0.143,0.117,104,41,76,0,1,0,43964.84,7012.113,19377.700,5.059,3605.150,37.412,14730.764,2508.221,25.491,9432.548,7546.039,2999.913,263.484,1219.929,0.000126,0.008001
2131,71.0,1515,490,23,592,923,0,0,19,166.29,1.120,1.098,0.967,0.176,0.306,-0.798,1.664,0.3421,1.8938,0.818,0.000,0.011,0.143,0.121,121,52,80,0,1,0,46607.29,7582.008,20725.154,4.478,3863.897,31.302,16105.726,2863.108,24.360,10206.867,8165.494,3253.857,48.922,1331.846,0.000170,0.007122
2161,72.0,1600,449,23,598,1002,0,0,16,156.08,1.139,1.118,0.985,0.180,0.295,-0.803,1.667,0.3418,1.8664,0.803,0.000,0.009,0.143,0.130,112,66,96,0,2,0,50165.54,7968.952,23553.015,5.918,3695.081,35.348,17229.772,3062.696,23.975,12077.761,9662.209,3747.703,130.782,1359.152,0.000118,0.006645
2191,73.0,1632,485,23,603,1029,0,0,17,142.17,1.147,1.124,1.002,0.184,0.293,-0.804,1.670,0.3423,1.8951,0.794,0.002,0.011,0.144,0.132,126,58,109,0,3,0,52089.32,8375.838,22658.357,6.537,3721.667,34.458,18323.147,3196.361,20.625,9828.396,7862.717,4067.660,136.527,1406.947,0.000166,0.008220
2221,74.0,1751,494,23,605,1146,0,0,21,188.25,1.172,1.154,1.022,0.182,0.279,-0.812,1.671,0.3469,1.8947,0.786,0.003,0.013,0.146,0.144,103,68,77,0,0,0,57766.61,8816.574,27080.299,4.701,4445.455,39.489,19576.355,3461.151,25.620,12925.204,10340.164,3093.558,96.783,1385.780,0.000119,0.007917
2251,75.0,1838,486,22,612,1226,0,0,21,158.85,1.188,1.164,1.024,0.175,0.272,-0.815,1.670,0.3428,1.8885,0.797,0.003,0.007,0.148,0.155,128,91,117,0,4,0,61922.07,9308.974,29371.848,8.063,4810.454,41.268,21017.547,3786.592,28.955,14658.808,11727.047,4869.494,235.803,1663.273,0.000144,0.007705
2281,76.0,1963,478,22,615,1348,0,0,28,156.28,1.210,1.182,1.046,0.174,0.258,-0.818,1.673,0.3423,1.8745,0.799,0.000,0.010,0.150,0.166,116,74,95,0,5,0,68159.41,9639.909,31974.537,5.229,5166.746,39.810,22547.408,4034.123,31.087,14754.285,11803.429,3721.808,465.533,1631.524,0.000130,0.007895
