tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
481,16.0,2009,578,41,368,1622,6,13,24,203.41,0.958,1.233,0.072,0.076,0.132,-0.766,1.536,0.3614,2.7934,0.714,0.223,0.032,0.142,-0.042,69,48,82,0,1,0,81249.29,3667.600,24803.223,85.462,277.652,7.753,10944.451,5384.482,33.950,10986.641,8789.313,2726.425,805.436,463.939,0.000202,0.000757
511,17.0,2201,530,41,411,1773,6,11,27,183.23,0.960,1.233,0.072,0.070,0.134,-0.767,1.531,0.3695,2.8316,0.689,0.204,0.030,0.141,-0.042,75,44,92,0,2,0,88336.18,4132.164,27913.411,110.598,262.063,6.858,11944.640,5949.005,43.317,13166.266,10533.013,3148.988,957.860,392.227,0.000197,0.001838
541,18.0,2392,490,41,459,1918,6,9,38,181.41,0.958,1.232,0.071,0.070,0.137,-0.770,1.528,0.3782,2.8344,0.691,0.198,0.031,0.141,-0.042,61,63,81,0,1,0,95760.85,4668.241,29475.492,78.793,60.379,5.601,13064.771,6607.886,56.004,13175.819,10540.656,2882.594,1149.940,401.492,0.000136,0.002511
571,19.0,2565,454,41,518,2031,7,9,42,188.15,0.953,1.225,0.072,0.070,0.143,-0.772,1.531,0.3814,2.8747,0.666,0.180,0.028,0.141,-0.043,67,70,123,0,6,0,102138.98,5364.176,31080.691,134.501,337.400,6.491,14106.461,7045.490,66.023,14623.761,11699.009,4372.993,1167.631,517.899,0.000258,0.005045
601,20.0,2721,495,37,580,2129,7,5,48,198.77,0.952,1.217,0.073,0.071,0.149,-0.776,1.524,0.3851,2.8830,0.665,0.164,0.030,0.140,-0.042,63,80,142,0,2,0,108246.88,6159.459,32149.045,152.872,243.062,6.300,14936.193,7447.827,74.559,14977.912,11982.330,4830.447,1369.214,699.654,0.000165,0.004342
631,21.0,2860,454,37,641,2208,6,5,59,192.50,0.950,1.207,0.074,0.071,0.156,-0.777,1.528,0.3884,2.8953,0.653,0.158,0.031,0.140,-0.040,77,79,156,0,2,0,114438.80,6793.448,33529.279,183.522,226.183,6.665,15794.796,7892.085,89.707,14863.116,11890.493,5505.750,1248.955,810.399,0.000233,0.003375
661,22.0,3080,424,37,757,2313,6,4,65,189.34,0.943,1.182,0.075,0.069,0.169,-0.778,1.515,0.3920,2.8701,0.652,0.135,0.025,0.138,-0.041,69,72,142,0,4,0,121317.59,7904.028,34366.651,131.968,282.002,7.496,16664.232,8138.956,96.416,16891.100,13512.880,4999.680,1286.563,959.790,0.000290,0.004570
691,23.0,3242,482,37,878,2355,7,2,75,213.99,0.932,1.160,0.076,0.063,0.184,-0.780,1.513,0.3963,2.8777,0.621,0.114,0.030,0.137,-0.041,83,80,174,0,6,0,127005.62,9249.872,34303.736,140.389,603.561,6.629,17606.632,8525.963,107.713,16190.060,12952.048,5782.696,1513.029,1231.922,0.000332,0.005342
721,24.0,3437,434,37,994,2436,6,1,92,207.96,0.925,1.147,0.078,0.063,0.195,-0.783,1.513,0.3983,2.8961,0.583,0.107,0.026,0.136,-0.040,92,84,196,0,3,0,134832.53,10347.049,37997.561,135.965,640.696,9.252,18419.004,8919.394,129.854,18519.880,14815.905,7007.711,1307.124,1166.602,0.000196,0.005871
751,25.0,3674,453,37,1135,2533,5,1,118,189.29,0.917,1.128,0.081,0.061,0.207,-0.786,1.513,0.4061,2.8915,0.599,0.100,0.028,0.135,-0.041,88,81,180,0,5,0,142231.12,11800.320,36624.371,173.598,1148.943,10.276,19442.096,9308.518,156.973,19376.437,15501.150,5997.669,1372.780,1046.380,0.000264,0.004877
781,26.0,3934,455,37,1315,2615,3,1,146,208.59,0.904,1.104,0.085,0.058,0.223,-0.789,1.508,0.4065,2.8819,0.582,0.099,0.032,0.134,-0.040,104,90,176,0,9,0,152491.81,13798.986,40206.803,113.872,1104.283,10.105,20643.140,9675.155,193.735,20295.119,16236.096,6268.346,1474.195,1545.371,0.000194,0.004610
811,27.0,4209,423,37,1504,2702,3,0,204,185.03,0.895,1.084,0.087,0.055,0.237,-0.790,1.510,0.4104,2.8743,0.554,0.094,0.027,0.133,-0.040,100,95,204,0,13,0,161962.09,15666.475,40400.064,131.362,1361.799,10.463,21825.455,10066.944,267.131,22610.722,18088.578,7129.163,1456.988,1459.805,0.000213,0.004606
841,28.0,4448,433,37,1729,2716,3,0,282,223.07,0.881,1.054,0.089,0.054,0.257,-0.793,1.507,0.4125,2.9068,0.543,0.087,0.028,0.131,-0.040,106,102,237,0,14,0,170080.33,17934.131,39501.683,196.781,1959.050,11.057,22902.490,10301.334,366.595,22098.135,17678.509,8239.903,1611.636,1672.769,0.000246,0.005929
871,29.0,4749,402,37,1985,2762,2,0,421,216.37,0.866,1.030,0.092,0.051,0.276,-0.797,1.506,0.4203,2.8816,0.518,0.076,0.031,0.129,-0.041,106,103,236,0,20,0,180786.55,20286.088,41880.332,129.537,1900.730,15.397,23959.036,10648.427,527.701,24654.590,19723.672,8339.643,1307.425,1876.597,0.000240,0.007625
901,30.0,5048,424,35,2277,2769,2,0,621,199.85,0.848,0.999,0.095,0.051,0.296,-0.799,1.508,0.4278,2.8848,0.514,0.070,0.030,0.128,-0.041,145,99,250,0,25,0,189547.27,22639.252,40698.984,138.328,1725.733,19.332,25014.074,10814.438,841.130,24792.688,19834.151,8587.977,1984.110,2515.564,0.000332,0.005642
931,31.0,5327,441,35,2574,2751,2,0,849,193.82,0.835,0.973,0.100,0.047,0.317,-0.802,1.509,0.4289,2.9041,0.507,0.070,0.028,0.126,-0.041,125,101,276,0,44,0,198333.31,25472.551,40449.979,190.437,3337.222,18.492,26020.425,10931.152,1198.225,26049.301,20839.441,10331.806,1493.656,2141.796,0.000297,0.005656
961,32.0,5596,393,35,2898,2695,2,1,1175,199.91,0.817,0.947,0.105,0.046,0.339,-0.805,1.515,0.4307,2.9425,0.495,0.062,0.024,0.124,-0.042,159,84,324,0,61,0,206080.48,28105.345,40841.670,196.608,4428.816,17.811,27113.948,11128.803,1671.949,27119.697,21695.758,11586.651,1623.758,2847.402,0.000352,0.004187
991,33.0,5809,362,35,3238,2567,2,2,1701,216.76,0.799,0.912,0.109,0.047,0.364,-0.808,1.512,0.4316,2.9679,0.489,0.058,0.028,0.122,-0.043,171,96,358,0,75,0,211989.91,30915.044,39554.059,215.531,5215.126,25.006,27806.588,11227.082,2431.223,27363.178,21890.543,12856.584,1671.014,3310.089,0.000193,0.004543
1021,34.0,5864,460,35,3526,2334,2,2,2288,179.90,0.776,0.878,0.116,0.048,0.391,-0.815,1.514,0.4342,3.0066,0.481,0.055,0.027,0.120,-0.044,165,61,504,0,107,0,209087.34,32751.236,36429.020,225.190,9971.571,28.325,27737.311,10860.253,3475.182,27612.114,22089.692,19261.586,1476.464,3974.788,0.000216,0.005580
1051,35.0,5997,469,35,3778,2214,2,3,2881,191.07,0.765,0.873,0.122,0.049,0.410,-0.833,1.514,0.4373,3.1332,0.472,0.045,0.031,0.120,-0.045,200,39,560,0,130,0,206302.36,34374.880,39233.873,176.240,17744.290,31.550,27784.039,10531.658,4518.944,34208.065,27366.452,21405.928,1330.115,4157.681,0.000332,0.003803
1081,36.0,5951,428,35,3953,1994,2,2,3359,184.76,0.751,0.861,0.131,0.050,0.431,-0.849,1.515,0.4386,3.2892,0.477,0.036,0.031,0.119,-0.047,232,33,764,0,121,0,193035.83,35459.623,38044.861,151.168,24175.266,42.005,28198.870,10810.953,5540.902,35909.298,28727.439,28608.345,1367.505,5213.749,0.000309,0.006874
1111,37.0,5851,490,35,4040,1809,1,1,3707,171.52,0.741,0.863,0.141,0.052,0.450,-0.874,1.518,0.4377,3.4942,0.485,0.027,0.024,0.119,-0.048,206,16,782,0,150,0,175300.28,36120.565,36650.293,142.768,26493.032,42.629,27877.179,10929.041,6309.598,36006.946,28805.557,31542.469,1105.181,5684.317,0.000212,0.007790
1141,38.0,5813,454,35,4070,1742,1,0,3857,153.55,0.745,0.899,0.153,0.055,0.457,-0.904,1.521,0.4396,3.8213,0.490,0.013,0.016,0.120,-0.050,209,17,859,0,133,0,151067.00,36676.347,37227.530,194.048,38680.953,39.637,28224.505,11441.264,6754.474,43042.312,34433.850,35754.595,905.594,6642.311,0.000243,0.006249
1171,39.0,5682,472,35,3969,1712,1,0,3916,180.45,0.754,0.941,0.170,0.059,0.458,-0.926,1.523,0.4407,4.0654,0.511,0.005,0.011,0.121,-0.051,211,11,781,0,177,0,128049.63,36125.628,37132.941,125.566,37815.508,50.846,29026.021,12221.414,6957.680,38736.466,30989.173,33420.070,586.531,6442.500,0.000251,0.004286
1201,40.0,5493,479,35,3795,1697,1,0,3789,154.81,0.768,0.975,0.184,0.061,0.455,-0.940,1.527,0.4379,4.1924,0.535,0.003,0.012,0.123,-0.050,182,14,603,0,252,0,113480.16,35695.287,35923.063,107.466,29106.369,46.355,29457.503,12564.813,6830.128,31676.599,25341.279,25850.167,516.169,4741.192,0.000161,0.005394
1231,41.0,5293,339,35,3582,1711,0,0,3595,206.46,0.784,1.015,0.197,0.064,0.448,-0.947,1.529,0.4375,4.2417,0.545,0.002,0.011,0.124,-0.049,168,21,507,0,275,0,104483.55,33972.210,38389.952,93.287,24774.882,44.593,29798.287,13117.738,6546.382,28363.162,22690.530,22044.586,400.545,3871.890,0.000166,0.006665
1261,42.0,5032,330,35,3395,1637,0,0,3396,165.37,0.791,1.030,0.209,0.065,0.448,-0.953,1.532,0.4364,4.2550,0.573,0.001,0.012,0.124,-0.049,145,22,486,0,238,0,93125.02,32082.159,34661.799,88.222,21268.222,46.437,29684.174,13216.651,6151.385,22993.881,18395.105,20702.349,446.575,3390.796,0.000207,0.005914
1291,43.0,4761,328,35,3160,1601,0,0,3107,206.09,0.803,1.058,0.222,0.066,0.443,-0.956,1.540,0.4374,4.2699,0.599,0.001,0.013,0.125,-0.049,140,22,376,0,300,0,86362.80,30659.893,33000.703,74.410,19317.985,37.438,28932.794,12872.748,5730.968,20525.389,16420.311,15981.607,225.830,2648.206,0.000175,0.006336
1321,44.0,4559,288,35,2993,1566,0,0,2825,224.01,0.811,1.078,0.232,0.068,0.440,-0.959,1.541,0.4394,4.2563,0.625,0.001,0.013,0.126,-0.050,131,18,331,0,243,0,81579.78,29429.741,32821.517,46.767,17835.188,43.966,28304.011,12752.852,5223.195,18758.263,15006.610,14262.405,367.030,2419.895,0.000273,0.008337
1351,45.0,4393,275,31,2830,1563,0,0,2658,262.71,0.821,1.101,0.246,0.070,0.434,-0.961,1.549,0.4368,4.2040,0.631,0.001,0.012,0.127,-0.051,116,23,258,0,232,0,77819.60,27500.017,29520.543,38.106,15670.255,38.973,27511.844,12208.317,4747.908,16623.026,13298.421,10792.627,355.763,1877.787,0.000145,0.008794
1381,46.0,4180,255,31,2658,1522,0,0,2487,259.64,0.827,1.113,0.256,0.071,0.430,-0.961,1.554,0.4332,4.1414,0.661,0.000,0.014,0.128,-0.050,120,29,235,0,255,0,74076.30,25657.336,29172.481,60.796,14844.667,32.985,27011.637,11846.310,4449.711,14689.467,11751.574,10232.139,544.696,1611.529,0.000242,0.009108
1411,47.0,3979,247,31,2508,1471,0,0,2336,239.76,0.831,1.124,0.264,0.070,0.428,-0.960,1.562,0.4296,4.0792,0.669,0.000,0.015,0.128,-0.051,96,43,222,0,213,0,69858.18,23908.766,26980.682,60.736,13448.471,36.561,26170.681,11328.629,4160.271,13306.855,10645.484,9062.223,266.041,1519.085,0.000186,0.007201
1441,48.0,3734,227,31,2356,1378,0,0,2080,305.12,0.827,1.123,0.271,0.070,0.430,-0.961,1.565,0.4313,4.0568,0.685,0.000,0.016,0.127,-0.051,101,32,169,0,235,0,65870.86,22201.654,23161.270,36.711,12342.952,29.132,24836.873,10604.224,3789.297,9239.154,7391.324,6863.400,261.674,1183.657,0.000143,0.007016
1471,49.0,3541,229,31,2206,1335,0,0,1884,350.52,0.834,1.141,0.280,0.071,0.426,-0.963,1.571,0.4304,4.0467,0.706,0.000,0.015,0.128,-0.051,77,38,133,0,216,0,63237.32,20378.847,22861.597,30.752,11128.854,30.123,23667.382,10018.018,3359.800,9341.580,7473.264,5486.402,491.341,1013.471,0.000144,0.005972
1501,50.0,3374,175,27,2079,1295,0,0,1777,317.05,0.839,1.154,0.291,0.073,0.423,-0.964,1.579,0.4307,4.0237,0.720,0.000,0.017,0.129,-0.051,73,47,132,0,187,0,58938.71,18865.097,21064.354,27.165,10244.289,28.030,22964.697,9699.352,3113.821,9462.095,7569.676,5185.834,392.673,1006.425,0.000134,0.005727
1531,51.0,3157,210,27,1940,1217,0,0,1554,378.71,0.840,1.155,0.295,0.074,0.424,-0.965,1.585,0.4318,3.9962,0.732,0.000,0.015,0.129,-0.053,70,53,101,0,212,0,55055.27,17318.727,18284.048,49.040,9147.604,29.143,21681.617,8997.265,2790.643,7173.980,5739.184,3771.213,136.969,722.759,0.000119,0.006584
1561,52.0,2988,175,27,1826,1162,0,0,1433,369.33,0.841,1.160,0.297,0.074,0.423,-0.966,1.588,0.4311,3.9754,0.750,0.000,0.016,0.129,-0.054,58,62,78,0,165,0,51727.16,15958.871,18051.855,23.358,8550.899,28.068,20798.182,8595.936,2506.503,6548.455,5238.764,3289.459,134.601,727.818,0.000131,0.006139
1591,53.0,2828,146,27,1725,1103,0,0,1226,390.27,0.842,1.165,0.299,0.074,0.424,-0.966,1.590,0.4309,4.0082,0.758,0.000,0.014,0.128,-0.053,53,59,62,0,168,0,47863.62,14624.963,16260.111,28.470,7489.483,25.019,19723.416,8210.857,2204.923,6151.229,4920.984,2674.000,206.007,527.631,0.000096,0.006328
1621,54.0,2628,195,27,1626,1002,0,0,1043,375.68,0.832,1.149,0.303,0.073,0.431,-0.965,1.594,0.4351,3.9762,0.756,0.000,0.014,0.128,-0.054,72,73,62,0,159,0,43201.16,13348.581,13916.605,9.034,6691.530,31.810,18508.125,7655.413,1853.447,4509.596,3607.677,2168.543,354.765,494.466,0.000120,0.005806
1651,55.0,2446,161,29,1524,922,0,0,916,422.17,0.826,1.141,0.306,0.073,0.435,-0.964,1.600,0.4370,3.9637,0.772,0.000,0.015,0.127,-0.055,53,65,59,0,146,0,40083.10,12372.184,13795.040,20.731,6004.301,31.711,17231.743,6956.323,1588.970,4218.705,3374.964,2126.169,101.289,457.787,0.000124,0.004731
1681,56.0,2266,177,29,1439,827,0,0,795,411.02,0.814,1.117,0.305,0.072,0.444,-0.964,1.602,0.4381,3.9298,0.758,0.000,0.016,0.126,-0.056,69,80,53,0,113,0,36132.84,11278.053,11312.564,15.104,5344.965,32.738,15984.573,6256.302,1382.532,3147.301,2517.841,1831.695,67.276,404.145,0.000088,0.004341
1711,57.0,2140,181,29,1364,776,0,0,701,442.09,0.812,1.111,0.303,0.072,0.447,-0.964,1.609,0.4372,3.9286,0.782,0.000,0.015,0.125,-0.057,66,85,34,0,93,0,33868.96,10641.577,11470.451,13.378,5193.000,32.169,14804.757,5741.907,1189.955,4132.474,3305.980,1350.533,150.099,325.535,0.000109,0.004654
1741,58.0,1999,171,29,1292,707,0,0,583,481.64,0.800,1.095,0.302,0.071,0.454,-0.966,1.611,0.4380,3.9272,0.798,0.000,0.021,0.124,-0.059,69,78,37,0,102,0,32413.61,10246.105,11365.454,21.282,4684.519,29.468,13825.853,5320.851,1029.277,3637.359,2909.887,1664.541,186.968,333.228,0.000103,0.004305
1771,59.0,1919,186,29,1236,683,0,0,506,479.58,0.801,1.101,0.304,0.071,0.454,-0.966,1.616,0.4351,3.9211,0.787,0.000,0.026,0.124,-0.060,72,65,22,0,64,0,31209.31,9687.426,10192.484,12.873,4467.032,35.301,13067.276,4968.274,855.317,3378.342,2702.673,1018.682,269.000,242.863,0.000096,0.003789
1801,60.0,1850,172,28,1180,670,0,0,451,499.10,0.803,1.109,0.309,0.071,0.451,-0.966,1.619,0.4384,3.9107,0.807,0.000,0.027,0.125,-0.061,75,69,14,0,60,0,30709.76,9315.837,10110.590,16.128,4416.184,34.845,12653.173,4743.257,747.480,3513.337,2810.669,542.272,350.598,202.658,0.000097,0.003681
1831,61.0,1786,191,28,1139,647,0,0,412,476.74,0.802,1.108,0.308,0.071,0.452,-0.967,1.619,0.4434,3.8888,0.802,0.000,0.025,0.125,-0.061,67,66,19,0,43,0,30223.05,8996.506,9796.405,12.471,4431.890,31.186,12286.908,4607.905,655.189,3081.625,2465.300,705.988,212.329,207.446,0.000110,0.002598
1861,62.0,1746,196,28,1113,633,0,0,360,471.33,0.802,1.104,0.309,0.070,0.453,-0.967,1.620,0.4405,3.8801,0.814,0.000,0.022,0.125,-0.062,67,49,20,0,42,0,29886.28,8879.063,9685.603,22.062,4578.457,27.370,12019.083,4522.066,585.135,3393.634,2714.907,776.804,132.520,209.170,0.000092,0.002752
1891,63.0,1727,204,28,1086,641,0,0,310,452.88,0.807,1.122,0.307,0.071,0.449,-0.968,1.622,0.4409,3.8769,0.794,0.000,0.028,0.126,-0.063,63,48,7,0,35,0,30681.76,8855.810,10018.808,0.090,4244.956,28.340,11815.201,4385.025,495.241,3343.215,2674.572,420.612,104.249,190.255,0.000111,0.002820
1921,64.0,1733,228,28,1068,665,0,0,265,443.17,0.816,1.147,0.311,0.072,0.441,-0.968,1.621,0.4443,3.8996,0.837,0.000,0.035,0.127,-0.063,69,51,19,0,24,0,30773.77,8921.275,10851.614,21.999,4544.888,33.622,12083.112,4594.080,416.015,4736.362,3789.090,881.576,554.657,226.164,0.000104,0.003701
1951,65.0,1745,214,28,1050,695,0,0,231,416.17,0.830,1.177,0.313,0.075,0.433,-0.968,1.622,0.4437,3.9499,0.812,0.000,0.026,0.128,-0.064,69,54,12,0,28,0,32822.72,9104.922,12471.854,12.726,4742.753,32.296,12302.116,4713.605,355.170,4989.972,3991.977,603.719,345.091,222.863,0.000078,0.004299
1981,66.0,1755,221,28,1040,715,0,0,203,375.30,0.838,1.194,0.316,0.077,0.428,-0.966,1.624,0.4449,3.9370,0.820,0.000,0.025,0.129,-0.063,70,62,15,0,21,0,35629.78,9196.403,13666.699,23.671,4738.514,31.911,12577.944,4866.226,305.904,5148.773,4119.019,695.753,385.809,218.321,0.000113,0.005125
2011,67.0,1813,254,28,1033,780,0,0,177,342.80,0.859,1.238,0.324,0.079,0.414,-0.966,1.624,0.4433,3.9313,0.815,0.000,0.024,0.132,-0.064,72,48,16,0,10,0,38574.45,9614.385,14487.340,15.879,5259.539,25.388,13178.066,5169.547,271.664,6293.578,5034.863,678.198,359.665,257.081,0.000083,0.004869
2041,68.0,1879,237,28,1024,855,0,0,161,348.22,0.882,1.284,0.332,0.081,0.399,-0.966,1.621,0.4491,3.9109,0.798,0.000,0.035,0.134,-0.064,74,64,8,0,11,0,42366.43,9827.227,16505.494,9.034,5663.905,27.911,14136.579,5655.307,235.659,7021.904,5617.523,360.437,540.135,217.279,0.000127,0.004412
2071,69.0,1969,232,28,1016,953,0,0,149,349.08,0.907,1.336,0.343,0.085,0.382,-0.967,1.620,0.4467,3.9020,0.818,0.000,0.035,0.136,-0.064,72,61,19,0,7,0,45905.02,10381.707,18123.698,13.304,6322.587,22.400,15122.551,6114.023,207.553,8352.350,6681.880,773.020,802.491,290.002,0.000090,0.004563
2101,70.0,2070,209,27,1015,1055,0,0,129,297.46,0.929,1.382,0.354,0.087,0.366,-0.967,1.621,0.4509,3.8727,0.801,0.000,0.032,0.138,-0.065,59,62,18,0,10,0,49564.77,10757.831,19560.610,17.548,6588.516,25.660,16430.718,6837.401,184.168,8984.619,7187.695,704.423,426.351,296.266,0.000158,0.005969
2131,71.0,2134,224,27,1014,1120,0,0,137,265.27,0.941,1.410,0.362,0.087,0.356,-0.966,1.621,0.4495,3.8884,0.814,0.000,0.029,0.139,-0.066,67,77,26,0,5,0,51504.49,11236.560,19769.580,12.402,6628.384,22.068,17640.260,7391.016,175.569,8049.527,6439.622,1072.551,860.235,329.281,0.000110,0.006439
2161,72.0,2203,253,27,1017,1186,0,0,132,212.62,0.954,1.432,0.369,0.089,0.348,-0.966,1.621,0.4484,3.8806,0.803,0.000,0.031,0.140,-0.066,54,77,44,0,17,0,55655.23,11740.085,23221.323,36.886,7160.367,21.395,18264.697,7645.611,179.042,9743.832,7795.066,1758.152,662.844,388.446,0.000151,0.005734
2191,73.0,2332,209,27,1018,1314,0,0,127,231.46,0.979,1.481,0.385,0.092,0.333,-0.966,1.619,0.4510,3.8865,0.823,0.001,0.033,0.143,-0.066,66,85,29,0,7,0,62181.63,12481.014,26597.856,18.488,8042.089,17.328,19731.058,8385.713,175.672,11801.615,9441.292,1030.357,483.535,404.293,0.000153,0.005827
2221,74.0,2444,224,27,1018,1426,0,0,119,220.80,0.997,1.520,0.397,0.095,0.320,-0.966,1.621,0.4499,3.8608,0.806,0.003,0.031,0.144,-0.066,52,79,47,0,12,0,66176.28,12978.155,26863.424,25.335,8408.743,18.829,21379.300,9162.009,161.282,11757.871,9406.297,1724.155,637.112,456.837,0.000139,0.005667
2251,75.0,2572,218,26,1023,1549,0,0,112,209.40,1.015,1.555,0.405,0.096,0.309,-0.966,1.620,0.4506,3.8999,0.802,0.003,0.034,0.146,-0.067,54,92,45,0,11,0,71553.68,13530.104,30770.073,24.754,8857.522,13.610,22821.116,9922.220,153.347,12950.356,10360.285,1888.210,1072.370,500.199,0.000202,0.004678
