tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
331,11.0,1956,420,54,256,1643,17,40,21,179.08,0.804,1.270,0.075,0.065,0.094,-0.711,1.524,0.3362,2.9919,0.785,0.316,0.031,0.148,-0.063,36,181,101,0,4,0,63292.10,2337.271,14548.833,117.693,169.547,4.685,9419.266,5049.705,32.588,4867.406,3893.925,2577.453,400.330,311.226,0.000118,-0.006413
361,12.0,1887,467,54,276,1571,13,27,25,205.12,0.802,1.260,0.074,0.065,0.104,-0.720,1.525,0.3374,3.0115,0.777,0.304,0.032,0.148,-0.063,41,159,77,0,4,0,65385.40,2530.995,17184.257,91.654,134.244,4.053,8851.682,4775.435,32.419,6210.253,4968.203,2147.954,466.603,197.459,0.000122,-0.006357
391,13.0,1908,518,54,306,1573,11,18,26,215.33,0.802,1.248,0.073,0.064,0.112,-0.726,1.526,0.3368,3.0403,0.735,0.281,0.030,0.148,-0.062,47,105,80,0,3,0,67844.35,2839.793,17874.105,76.710,137.426,4.626,8791.490,4758.041,34.809,7634.715,6107.772,2317.671,558.876,343.825,0.000133,-0.005670
421,14.0,1986,516,54,328,1635,10,13,30,232.84,0.801,1.250,0.071,0.061,0.115,-0.732,1.520,0.3437,3.0423,0.749,0.262,0.031,0.149,-0.064,39,71,93,0,3,0,72603.24,3166.112,21011.211,105.154,113.093,4.380,8965.457,4815.284,41.031,8826.636,7061.309,2760.432,746.819,429.240,0.000153,-0.004290
451,15.0,2074,610,50,355,1700,7,12,37,224.50,0.802,1.249,0.072,0.061,0.118,-0.738,1.511,0.3480,3.0644,0.725,0.251,0.029,0.149,-0.062,39,72,96,0,2,0,76877.24,3487.044,21106.320,99.745,157.936,4.119,9304.866,4978.061,46.869,9365.952,7492.762,3093.942,798.957,323.227,0.000122,-0.003240
481,16.0,2233,575,50,401,1817,6,9,46,217.06,0.802,1.246,0.073,0.062,0.123,-0.743,1.513,0.3472,3.1220,0.731,0.227,0.032,0.149,-0.062,58,67,91,0,1,0,83361.95,4025.347,24372.369,74.243,269.783,4.387,9937.283,5460.600,57.251,11599.325,9279.460,2976.949,718.033,517.268,0.000184,-0.004214
511,17.0,2380,545,50,433,1932,6,9,54,201.18,0.807,1.248,0.072,0.062,0.124,-0.746,1.507,0.3462,3.1124,0.713,0.224,0.025,0.149,-0.062,52,61,139,0,1,0,89132.88,4493.138,26245.906,103.700,241.436,4.531,10690.308,5974.589,74.468,12839.518,10271.615,4385.230,787.742,591.568,0.000162,-0.004588
541,18.0,2577,536,50,489,2075,6,7,61,182.59,0.806,1.245,0.074,0.060,0.129,-0.749,1.506,0.3501,3.1446,0.708,0.192,0.029,0.148,-0.062,58,61,135,0,1,0,95534.13,5058.464,28083.165,113.585,329.793,6.265,11511.872,6369.493,88.380,14319.061,11455.249,4303.585,943.862,772.964,0.000152,-0.004526
571,19.0,2785,541,50,547,2227,5,6,68,196.07,0.805,1.242,0.074,0.060,0.134,-0.753,1.507,0.3539,3.1900,0.655,0.183,0.021,0.149,-0.063,58,59,144,0,4,0,103054.52,5697.096,30198.141,102.585,540.629,6.015,12378.098,6910.318,92.346,15066.329,12053.064,4493.741,948.969,640.695,0.000159,-0.005139
601,20.0,2997,503,48,621,2366,5,5,73,201.37,0.805,1.235,0.075,0.058,0.141,-0.758,1.506,0.3520,3.1931,0.651,0.179,0.023,0.149,-0.064,68,74,136,0,3,0,109984.23,6293.328,30816.226,132.199,357.400,6.823,13402.976,7488.183,104.889,15431.787,12345.430,4556.777,1177.186,495.673,0.000257,-0.007528
631,21.0,3205,516,48,712,2483,5,5,81,193.37,0.804,1.224,0.077,0.056,0.151,-0.762,1.506,0.3546,3.2242,0.637,0.163,0.024,0.148,-0.065,62,69,170,0,9,0,117446.39,7283.135,32944.293,116.660,251.545,5.388,14470.231,8088.678,115.917,16584.809,13267.848,5194.581,1061.719,633.841,0.000257,-0.009719
661,22.0,3406,490,48,802,2594,5,5,94,191.74,0.801,1.212,0.078,0.053,0.159,-0.765,1.496,0.3623,3.2261,0.659,0.145,0.028,0.148,-0.065,65,81,180,0,6,0,126622.09,8438.327,35429.964,149.177,345.127,7.339,15307.273,8450.799,124.833,16924.313,13539.451,5598.270,1287.408,688.327,0.000147,-0.009645
691,23.0,3646,484,48,925,2713,5,3,112,193.21,0.798,1.197,0.081,0.052,0.170,-0.769,1.497,0.3635,3.2195,0.627,0.130,0.026,0.148,-0.065,61,79,197,0,9,0,134698.16,9815.164,35861.629,141.708,347.888,7.873,16240.332,8926.218,146.746,18887.596,15110.077,6402.173,1451.446,797.989,0.000316,-0.011240
721,24.0,3922,440,48,1058,2857,5,2,142,213.96,0.796,1.184,0.084,0.051,0.180,-0.773,1.496,0.3617,3.2462,0.604,0.121,0.026,0.148,-0.064,59,73,172,0,12,0,145043.27,11240.275,37711.687,113.892,622.738,5.729,17485.499,9525.089,183.518,19344.415,15475.533,5438.763,1461.478,757.525,0.000261,-0.011572
751,25.0,4223,417,45,1242,2975,5,1,187,198.51,0.790,1.161,0.087,0.051,0.195,-0.776,1.492,0.3745,3.2231,0.578,0.110,0.022,0.147,-0.064,76,76,226,0,10,0,152972.92,12776.773,38001.768,129.921,913.631,5.389,18747.953,10104.136,231.327,21856.110,17484.888,6993.559,1446.412,1084.198,0.000247,-0.011639
781,26.0,4412,433,45,1422,2985,5,0,257,208.10,0.782,1.132,0.089,0.050,0.212,-0.779,1.498,0.3718,3.2067,0.582,0.105,0.023,0.147,-0.063,85,102,246,0,11,0,161067.98,14562.389,38238.865,115.185,592.819,5.908,19733.398,10305.952,313.207,19551.480,15641.184,8038.045,1408.537,1111.938,0.000228,-0.011508
811,27.0,4654,465,45,1637,3012,5,0,391,210.38,0.774,1.103,0.092,0.049,0.230,-0.780,1.496,0.3748,3.2265,0.569,0.102,0.023,0.147,-0.061,88,102,262,0,14,0,169340.75,16956.005,38469.205,122.547,1398.162,8.586,20538.176,10530.412,466.485,22130.514,17704.412,8346.336,1425.609,1541.862,0.000255,-0.012643
841,28.0,4906,440,45,1893,3008,5,0,543,196.37,0.767,1.067,0.095,0.049,0.251,-0.781,1.503,0.3734,3.2028,0.551,0.092,0.024,0.146,-0.060,83,89,319,0,23,0,177393.06,19521.023,39712.978,116.933,2577.869,9.945,21453.316,10692.430,664.473,24327.729,19462.183,9900.130,1459.442,2263.286,0.000232,-0.011854
871,29.0,5097,437,45,2161,2931,5,0,717,225.12,0.754,1.028,0.097,0.051,0.274,-0.783,1.505,0.3781,3.2015,0.526,0.087,0.024,0.144,-0.057,80,100,358,0,25,0,183759.50,21427.453,38343.829,168.490,2928.251,9.309,22045.815,10700.944,906.799,23728.759,18983.008,11409.096,1507.240,2257.695,0.000338,-0.011527
901,30.0,5293,430,45,2449,2839,5,0,920,189.12,0.741,0.991,0.102,0.049,0.298,-0.785,1.505,0.3802,3.2171,0.525,0.074,0.026,0.143,-0.054,111,97,396,0,43,0,190429.00,24100.864,38852.944,130.439,3827.790,12.588,22477.638,10576.550,1198.512,25750.292,20600.234,12291.336,1899.642,2821.006,0.000246,-0.011901
931,31.0,5531,424,45,2736,2790,5,0,1218,204.35,0.734,0.956,0.105,0.050,0.318,-0.785,1.506,0.3848,3.2120,0.507,0.065,0.025,0.142,-0.052,111,90,408,0,52,0,196294.33,26536.124,39674.290,114.585,6253.589,14.245,23278.270,10635.595,1574.558,28470.144,22776.116,14047.235,1396.723,3833.264,0.000269,-0.012449
961,32.0,5689,451,45,2998,2686,4,1,1712,172.65,0.729,0.922,0.109,0.049,0.339,-0.786,1.503,0.3880,3.1953,0.509,0.057,0.024,0.140,-0.051,135,64,524,0,54,0,197422.27,28660.712,39500.439,121.638,9336.761,18.444,23886.597,10544.328,2235.047,29454.935,23563.948,17649.933,1653.713,5294.235,0.000331,-0.016152
991,33.0,5756,458,45,3239,2513,3,1,2170,185.37,0.723,0.881,0.114,0.050,0.361,-0.788,1.503,0.3885,3.1707,0.503,0.046,0.027,0.138,-0.047,159,59,663,0,51,0,193194.33,31017.147,38387.946,154.553,12622.153,20.532,24226.939,10224.920,3037.716,31566.109,25252.888,21566.831,1688.971,6728.987,0.000218,-0.015628
1021,34.0,5765,459,45,3440,2323,2,0,2604,171.80,0.715,0.844,0.120,0.052,0.382,-0.787,1.505,0.3907,3.1634,0.500,0.040,0.024,0.136,-0.043,177,39,693,0,91,0,188001.98,32738.235,38468.184,73.865,13283.235,22.615,24165.963,9896.560,3777.629,31556.920,25245.536,23868.330,1181.124,7271.648,0.000259,-0.013383
1051,35.0,5738,490,43,3612,2124,2,0,3005,170.53,0.710,0.808,0.128,0.051,0.402,-0.784,1.506,0.3909,3.1284,0.497,0.033,0.021,0.134,-0.040,183,27,703,0,96,0,181312.62,34382.915,36616.176,131.575,15203.375,32.155,23794.954,9240.237,4539.370,30619.085,24495.269,25007.881,1307.341,7806.435,0.000242,-0.010964
1081,36.0,5698,547,43,3756,1940,2,0,3329,155.99,0.706,0.775,0.136,0.050,0.420,-0.782,1.509,0.3927,3.0879,0.498,0.030,0.030,0.133,-0.038,182,19,691,0,104,0,173069.17,34959.967,34301.024,130.620,17495.079,31.802,23709.971,8658.881,5135.206,30118.459,24094.768,24391.219,1064.740,8651.347,0.000341,-0.007481
1111,37.0,5744,492,43,3860,1882,2,0,3583,144.32,0.709,0.761,0.142,0.049,0.427,-0.781,1.511,0.3917,3.0636,0.504,0.023,0.028,0.133,-0.038,197,15,608,0,95,0,164967.92,35711.815,33034.246,88.745,19238.622,34.358,23697.325,8383.925,5668.773,30640.690,24512.552,23243.172,688.659,9126.077,0.000277,-0.004122
1141,38.0,5673,518,43,3909,1762,2,0,3708,139.29,0.709,0.742,0.151,0.051,0.439,-0.779,1.513,0.3934,3.0244,0.503,0.015,0.028,0.132,-0.037,193,6,693,0,126,0,149783.25,35895.987,32801.332,105.154,22726.073,38.975,24023.751,8400.802,6058.733,31145.110,24916.088,28194.311,868.515,10212.010,0.000248,-0.001370
1171,39.0,5596,552,43,3886,1708,2,0,3708,163.06,0.718,0.736,0.164,0.052,0.443,-0.778,1.514,0.3932,2.9366,0.525,0.010,0.029,0.131,-0.036,175,13,615,0,137,0,136545.16,36390.641,30647.451,74.561,24544.459,38.486,23823.092,7862.557,6161.625,29198.357,23358.686,25532.344,870.281,10261.179,0.000224,-0.002109
1201,40.0,5435,536,42,3797,1636,2,0,3590,162.55,0.725,0.731,0.181,0.053,0.448,-0.777,1.514,0.3924,2.9129,0.546,0.006,0.029,0.131,-0.036,210,12,623,0,177,0,123282.73,36234.422,30652.710,67.663,24126.259,45.657,24035.785,7895.785,6114.651,28232.704,22586.164,25395.403,999.666,10129.384,0.000312,-0.004907
1231,41.0,5264,547,42,3686,1576,2,0,3411,188.58,0.731,0.727,0.199,0.055,0.450,-0.780,1.518,0.3919,2.8213,0.556,0.005,0.025,0.131,-0.035,192,7,537,0,166,0,112911.66,35005.951,27293.095,82.667,20189.137,49.577,23893.961,7592.356,5923.160,23742.726,18994.181,21545.232,643.871,8405.651,0.000205,-0.005164
1261,42.0,5090,507,42,3545,1544,1,0,3228,185.91,0.738,0.728,0.218,0.057,0.449,-0.785,1.521,0.3898,2.7749,0.568,0.003,0.025,0.131,-0.035,178,10,442,0,192,0,105465.84,33036.139,26586.199,47.118,18423.375,57.734,23593.579,7291.883,5578.676,20667.464,16533.972,18624.396,764.764,7128.490,0.000312,-0.008807
1291,43.0,5010,497,42,3413,1596,1,0,3162,231.09,0.751,0.743,0.239,0.059,0.441,-0.790,1.523,0.3900,2.7493,0.592,0.002,0.017,0.131,-0.035,155,12,361,0,178,0,101172.85,31635.009,27049.709,42.901,17803.904,49.908,23627.328,7348.729,5398.976,20919.952,16735.962,15103.847,672.394,6685.338,0.000266,-0.011929
1321,44.0,4860,480,42,3249,1610,1,0,3078,235.23,0.760,0.755,0.259,0.060,0.434,-0.795,1.528,0.3893,2.7204,0.611,0.002,0.014,0.132,-0.037,156,18,349,0,185,0,96208.07,30403.483,26070.381,42.461,16120.819,48.810,23896.899,7417.567,5248.470,17982.902,14386.322,14906.046,193.267,6222.280,0.000246,-0.011270
1351,45.0,4719,421,38,3060,1659,0,0,2982,275.02,0.774,0.777,0.279,0.063,0.424,-0.799,1.532,0.3884,2.6840,0.622,0.002,0.016,0.133,-0.039,151,20,259,0,234,0,91825.48,28353.968,24194.214,23.369,14248.306,44.840,23878.425,7425.527,5096.521,16605.317,13284.254,11720.129,253.781,5258.689,0.000211,-0.010608
1381,46.0,4546,413,38,2891,1655,0,0,2802,330.87,0.783,0.790,0.293,0.064,0.417,-0.803,1.540,0.3842,2.6483,0.643,0.002,0.013,0.134,-0.040,141,25,211,0,201,0,87520.91,26535.833,21734.026,16.458,12150.676,46.409,23691.899,7321.547,4843.331,11898.307,9518.646,9758.510,216.085,4379.852,0.000163,-0.011154
1411,47.0,4410,390,38,2723,1687,0,0,2609,307.44,0.797,0.809,0.305,0.068,0.406,-0.805,1.546,0.3856,2.6239,0.662,0.003,0.009,0.135,-0.040,129,16,181,0,226,0,85598.80,24918.384,22393.275,14.254,11856.064,44.605,23534.276,7270.932,4524.881,12867.019,10293.615,7127.408,269.623,3947.498,0.000188,-0.010884
1441,48.0,4237,309,38,2591,1646,0,0,2515,290.92,0.800,0.815,0.319,0.069,0.403,-0.809,1.552,0.3846,2.6261,0.667,0.002,0.006,0.136,-0.041,126,24,202,0,206,0,79536.95,23114.868,20503.213,13.547,11134.948,37.615,23384.903,7360.869,4296.317,11627.754,9302.203,8430.999,89.742,3805.102,0.000185,-0.011635
1471,49.0,4025,308,38,2447,1578,0,0,2316,311.68,0.802,0.818,0.330,0.069,0.401,-0.812,1.559,0.3802,2.6041,0.683,0.002,0.006,0.137,-0.042,115,34,147,0,228,0,74229.22,21269.150,17835.190,11.324,9228.483,40.007,22531.224,6892.901,4025.558,8821.410,7057.128,6210.508,9.454,2989.469,0.000169,-0.011949
1501,50.0,3795,309,37,2282,1513,0,0,2142,400.91,0.806,0.825,0.343,0.069,0.398,-0.812,1.567,0.3783,2.5904,0.698,0.003,0.007,0.138,-0.042,124,44,123,0,234,0,69043.36,19455.174,16587.777,14.605,8728.619,37.776,21631.250,6598.307,3698.338,7696.552,6157.241,5031.801,9.401,2735.012,0.000152,-0.010355
1531,51.0,3603,301,37,2149,1454,0,0,1966,397.80,0.808,0.831,0.352,0.069,0.396,-0.815,1.572,0.3744,2.5691,0.723,0.003,0.009,0.139,-0.044,98,36,93,0,210,0,64273.51,18061.507,15353.564,8.005,7835.304,38.099,20712.272,6204.985,3390.325,6568.386,5254.709,4196.278,31.772,2343.612,0.000102,-0.010196
1561,52.0,3371,279,37,2002,1369,0,0,1800,430.92,0.807,0.835,0.360,0.069,0.395,-0.819,1.578,0.3753,2.5571,0.738,0.003,0.007,0.140,-0.046,92,41,82,0,217,0,60279.01,16653.780,14164.409,14.366,6973.225,40.235,19651.202,5875.739,3100.284,4835.813,3868.650,3082.021,133.016,2017.632,0.000126,-0.009557
1591,53.0,3149,282,37,1881,1268,0,0,1574,424.04,0.804,0.830,0.363,0.070,0.397,-0.821,1.581,0.3744,2.5586,0.739,0.003,0.009,0.140,-0.047,98,54,77,0,193,0,55489.65,15193.353,12374.612,4.877,6273.528,36.664,18420.617,5411.662,2757.005,4539.759,3631.808,2965.321,83.023,1816.620,0.000108,-0.009730
1621,54.0,2954,262,37,1765,1189,0,0,1413,443.03,0.802,0.829,0.368,0.070,0.398,-0.824,1.584,0.3726,2.5374,0.753,0.003,0.003,0.142,-0.049,106,50,67,0,174,0,51190.02,13722.096,12259.694,3.626,5674.849,39.783,17401.167,5090.260,2427.212,4300.250,3440.200,2828.879,57.107,1620.369,0.000117,-0.009677
1651,55.0,2781,253,36,1651,1130,0,0,1232,512.23,0.804,0.832,0.374,0.071,0.396,-0.826,1.594,0.3690,2.5464,0.760,0.004,0.007,0.143,-0.050,97,56,46,0,172,0,47719.10,12657.653,11336.967,3.242,4888.885,37.815,16421.759,4762.060,2125.360,4430.865,3544.692,1925.124,30.926,1317.382,0.000133,-0.009852
1681,56.0,2606,206,36,1563,1043,0,0,1092,433.43,0.797,0.826,0.374,0.069,0.400,-0.830,1.603,0.3679,2.5243,0.766,0.004,0.007,0.145,-0.051,90,72,40,0,145,0,44381.25,11760.968,10310.871,2.194,4638.177,37.557,15464.114,4423.461,1871.095,3658.712,2926.970,1734.130,17.009,1170.335,0.000121,-0.009274
1711,57.0,2462,225,36,1467,995,0,0,966,517.21,0.798,0.833,0.373,0.070,0.398,-0.833,1.608,0.3673,2.5233,0.787,0.005,0.010,0.146,-0.053,103,64,19,0,132,0,41505.22,10909.592,8949.483,7.537,4102.672,38.889,14535.053,4143.550,1628.501,3121.191,2496.953,813.733,27.317,970.247,0.000149,-0.010010
1741,58.0,2337,256,36,1408,929,0,0,859,443.59,0.792,0.830,0.369,0.069,0.403,-0.837,1.611,0.3688,2.5379,0.796,0.005,0.005,0.147,-0.054,80,67,24,0,107,0,39148.89,10476.030,9003.795,3.022,3894.065,38.431,13819.692,3912.468,1450.321,3260.223,2608.179,992.551,26.099,985.999,0.000101,-0.010580
1771,59.0,2205,248,36,1345,860,0,0,748,490.17,0.786,0.824,0.364,0.070,0.408,-0.838,1.612,0.3706,2.5413,0.791,0.005,0.006,0.147,-0.055,75,68,23,0,114,0,37403.35,9907.359,8882.148,1.095,3714.621,35.134,13075.458,3667.912,1261.963,3181.323,2545.059,978.381,8.937,907.232,0.000117,-0.010978
1801,60.0,2131,257,35,1288,843,0,0,663,506.70,0.791,0.829,0.368,0.070,0.406,-0.838,1.615,0.3743,2.5566,0.801,0.004,0.004,0.148,-0.056,76,61,17,0,73,0,36400.45,9590.260,8767.476,7.025,3510.325,38.666,12548.074,3480.749,1095.652,3468.683,2774.947,665.212,42.068,842.168,0.000079,-0.011461
1831,61.0,2023,255,35,1235,788,0,0,585,518.76,0.786,0.821,0.367,0.070,0.411,-0.837,1.615,0.3707,2.5251,0.806,0.005,0.005,0.148,-0.056,77,75,19,0,74,0,35666.62,9322.613,8361.174,3.338,3313.347,33.178,12018.109,3271.216,973.425,2679.798,2143.838,815.253,29.253,777.738,0.000130,-0.011689
1861,62.0,1937,298,35,1192,745,0,0,518,526.72,0.783,0.815,0.363,0.068,0.413,-0.838,1.616,0.3714,2.5280,0.809,0.005,0.008,0.149,-0.058,100,70,19,0,66,0,35069.03,9071.783,8193.658,0.929,3495.972,36.381,11511.459,3175.555,868.010,3070.254,2456.203,878.915,16.354,799.623,0.000105,-0.011145
1891,63.0,1906,308,35,1158,748,0,0,483,515.94,0.789,0.825,0.361,0.069,0.410,-0.844,1.619,0.3683,2.5423,0.797,0.005,0.009,0.150,-0.062,76,47,15,0,54,0,36263.32,9006.139,9408.797,0.726,3412.782,33.011,11215.898,3084.855,774.670,3788.743,3030.994,592.987,73.710,721.497,0.000093,-0.011308
1921,64.0,1888,324,35,1130,758,0,0,430,520.22,0.795,0.836,0.360,0.069,0.405,-0.846,1.618,0.3743,2.5505,0.817,0.004,0.012,0.151,-0.064,73,46,17,0,45,0,37655.21,8927.926,9836.717,1.254,3383.226,33.187,11174.982,3068.043,712.300,4011.782,3209.425,789.089,91.802,735.438,0.000137,-0.010935
1951,65.0,1920,338,34,1106,814,0,0,395,545.34,0.810,0.863,0.364,0.070,0.390,-0.852,1.619,0.3697,2.5527,0.802,0.005,0.011,0.153,-0.069,78,43,9,0,30,0,39938.01,9170.708,10601.957,0.751,3672.918,32.643,11399.235,3150.488,638.088,5080.850,4064.680,440.434,103.924,742.277,0.000091,-0.011080
1981,66.0,1972,342,34,1085,887,0,0,369,553.21,0.830,0.894,0.370,0.073,0.374,-0.856,1.618,0.3728,2.5385,0.806,0.005,0.005,0.155,-0.075,74,34,14,0,29,0,43225.07,9374.565,12263.875,0.652,4376.963,36.608,11901.365,3424.152,584.908,5803.371,4642.697,418.484,30.290,832.159,0.000111,-0.011406
2011,67.0,2051,310,34,1076,975,0,0,355,503.92,0.849,0.923,0.378,0.077,0.359,-0.859,1.619,0.3725,2.5655,0.813,0.005,0.003,0.157,-0.081,81,44,20,0,20,0,46532.41,9531.016,14078.348,0.567,4357.100,32.800,12734.306,3790.222,556.589,7201.821,5761.457,811.051,77.908,892.161,0.000200,-0.010060
2041,68.0,2115,291,34,1066,1049,0,0,332,448.23,0.862,0.947,0.382,0.080,0.346,-0.861,1.620,0.3725,2.6006,0.820,0.005,0.004,0.159,-0.087,70,38,24,0,30,0,49288.97,10123.811,14267.250,1.009,4733.199,31.467,13572.126,4202.596,537.598,6808.473,5446.779,971.973,98.398,891.120,0.000122,-0.008884
2071,69.0,2156,341,34,1068,1088,0,0,323,360.03,0.868,0.959,0.385,0.081,0.340,-0.861,1.621,0.3656,2.6161,0.813,0.005,0.006,0.160,-0.090,68,52,34,0,24,0,51399.25,10558.447,14203.731,0.959,4847.196,28.209,14168.166,4352.855,496.507,6570.927,5256.742,1326.400,33.561,961.189,0.000145,-0.007278
2101,70.0,2243,337,34,1070,1173,0,0,309,295.63,0.880,0.982,0.390,0.084,0.328,-0.864,1.621,0.3743,2.6245,0.810,0.007,0.006,0.163,-0.094,71,44,41,0,26,0,55737.56,10942.265,17492.115,1.208,5464.328,25.176,14725.862,4634.458,478.306,8657.469,6925.975,1400.498,55.701,1070.959,0.000166,-0.006654
2131,71.0,2364,347,34,1071,1293,0,0,308,328.46,0.899,1.010,0.396,0.088,0.312,-0.867,1.622,0.3659,2.6254,0.800,0.007,0.005,0.165,-0.098,56,45,30,0,17,0,60155.39,11234.450,18540.364,0.765,5698.480,19.608,15741.087,5024.749,459.072,9380.361,7504.289,1078.977,126.001,1051.793,0.000156,-0.005564
2161,72.0,2497,332,34,1078,1419,0,0,317,306.99,0.914,1.036,0.403,0.089,0.299,-0.869,1.619,0.3645,2.6346,0.806,0.007,0.005,0.167,-0.102,76,53,45,0,12,0,65385.14,11915.286,21020.561,1.025,6076.688,21.243,17019.437,5511.829,471.361,10547.244,8437.796,1460.651,22.484,1111.912,0.000123,-0.005157
2191,73.0,2659,316,34,1086,1573,0,0,337,318.74,0.929,1.066,0.406,0.091,0.285,-0.873,1.618,0.3656,2.6734,0.800,0.007,0.004,0.169,-0.108,49,54,42,0,27,0,71359.07,12351.627,23637.601,1.053,6352.163,20.985,18213.868,6051.900,480.370,12300.538,9840.431,1580.805,130.662,1098.634,0.000099,-0.004961
2221,74.0,2845,267,34,1100,1745,0,0,344,275.15,0.944,1.094,0.410,0.093,0.271,-0.876,1.617,0.3620,2.7014,0.785,0.009,0.003,0.171,-0.113,75,57,45,0,23,0,77042.24,12870.425,25574.696,0.902,6983.342,25.348,19883.766,6833.285,501.584,13533.197,10826.558,1543.388,111.721,1182.466,0.000161,-0.005154
2251,75.0,2983,273,33,1106,1877,0,0,339,300.11,0.955,1.115,0.412,0.096,0.261,-0.877,1.615,0.3588,2.7162,0.795,0.010,0.004,0.173,-0.119,67,60,43,0,29,0,82923.32,13430.153,26682.751,1.315,7224.708,20.414,21314.471,7478.186,491.049,11625.528,9300.423,1392.632,28.099,1203.600,0.000150,-0.004623
