tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
331,11.0,1720,1176,42,287,1312,22,99,4,134.45,0.836,0.988,0.082,0.084,0.131,-0.648,1.582,0.3309,2.3836,0.712,0.321,0.066,0.116,0.067,108,33,57,0,1,0,69264.31,2616.551,25417.120,33.626,133.771,18.499,7616.583,3163.102,4.403,15024.615,12019.692,2173.486,1317.369,396.380,0.000136,0.005571
361,12.0,1811,972,42,307,1397,17,90,7,134.90,0.824,0.992,0.078,0.085,0.133,-0.661,1.584,0.3310,2.4300,0.708,0.306,0.064,0.116,0.068,102,38,77,0,1,0,70077.30,2942.506,15261.622,41.796,115.059,20.294,8559.117,4050.483,4.517,7089.470,5671.576,2279.648,790.760,330.521,0.000138,0.007013
391,13.0,1865,823,42,343,1428,13,81,14,122.31,0.816,0.985,0.076,0.083,0.141,-0.673,1.586,0.3369,2.4979,0.682,0.283,0.055,0.117,0.067,109,62,110,0,1,0,69905.14,3256.999,15221.232,70.933,161.431,12.009,8764.111,3660.288,10.570,8162.093,6529.675,3069.016,1171.451,413.470,0.000139,0.008174
421,14.0,1872,672,42,371,1419,9,73,14,144.83,0.808,0.979,0.075,0.089,0.149,-0.683,1.589,0.3310,2.4738,0.684,0.256,0.061,0.119,0.067,114,87,123,0,2,0,72170.36,3593.854,17470.781,49.406,382.016,15.364,8730.028,3247.459,21.809,7970.949,6376.760,3458.039,1201.173,596.123,0.000206,0.009668
451,15.0,1921,643,34,423,1428,7,63,20,154.96,0.804,0.970,0.075,0.099,0.163,-0.692,1.589,0.3370,2.4609,0.649,0.239,0.052,0.121,0.068,106,81,113,0,1,0,74762.70,4110.434,17119.992,57.987,83.504,15.013,8919.301,3179.926,21.246,8742.853,6994.282,3348.931,1074.307,403.792,0.000137,0.009978
481,16.0,2010,641,34,475,1468,6,61,23,153.93,0.804,0.963,0.072,0.099,0.174,-0.699,1.584,0.3325,2.4413,0.634,0.211,0.046,0.121,0.067,102,57,108,0,1,0,78392.30,4646.605,18339.293,53.002,443.201,12.726,9094.303,3378.723,32.097,9224.835,7379.868,3357.304,1014.827,687.069,0.000156,0.010352
511,17.0,2143,637,34,529,1555,5,54,28,185.42,0.805,0.958,0.073,0.095,0.179,-0.708,1.584,0.3394,2.4599,0.657,0.189,0.042,0.122,0.066,82,59,106,0,1,0,82357.05,5458.909,19507.329,27.589,552.659,11.665,9674.206,3876.799,36.589,11040.318,8832.254,3207.025,1175.173,851.225,0.000169,0.011223
541,18.0,2254,637,34,611,1589,4,50,35,171.76,0.802,0.941,0.073,0.088,0.194,-0.715,1.587,0.3404,2.4398,0.629,0.177,0.045,0.123,0.064,105,61,126,0,1,0,87064.46,6517.982,20464.537,41.726,393.706,8.905,10210.484,4022.016,45.265,10613.296,8490.637,3842.302,1342.311,731.798,0.000210,0.011832
571,19.0,2423,616,34,717,1662,3,41,48,179.00,0.802,0.924,0.074,0.089,0.207,-0.723,1.590,0.3399,2.4156,0.637,0.156,0.042,0.124,0.063,116,57,127,0,1,0,94012.02,7690.310,22670.146,37.249,475.480,10.735,10826.147,4180.003,60.739,12717.806,10174.245,3912.013,1212.003,715.682,0.000255,0.014445
601,20.0,2572,696,31,833,1694,3,42,52,166.37,0.799,0.904,0.078,0.088,0.226,-0.726,1.601,0.3454,2.4022,0.601,0.143,0.049,0.124,0.062,96,63,146,0,4,0,100956.17,9215.232,22887.723,38.486,575.550,11.415,11505.246,4413.953,77.139,13039.156,10431.325,4542.117,1151.533,899.472,0.000193,0.015607
631,21.0,2811,640,31,980,1789,3,39,73,188.95,0.797,0.889,0.081,0.088,0.242,-0.729,1.600,0.3464,2.3918,0.562,0.130,0.037,0.124,0.062,95,42,167,0,1,0,109091.83,10436.068,25710.617,55.767,847.633,11.767,12437.930,4700.548,100.225,16384.494,13107.596,5400.391,1073.694,1077.110,0.000195,0.015415
661,22.0,3050,573,31,1144,1866,2,38,100,174.27,0.793,0.873,0.084,0.088,0.260,-0.735,1.606,0.3489,2.3859,0.543,0.115,0.031,0.124,0.061,122,46,165,0,5,0,117513.80,11902.004,26042.739,41.159,758.580,13.421,13438.477,5030.821,140.677,16478.351,13182.681,5298.278,1319.176,1040.836,0.000248,0.017707
691,23.0,3289,580,31,1330,1921,2,36,138,178.30,0.786,0.853,0.086,0.086,0.279,-0.738,1.604,0.3508,2.3582,0.554,0.109,0.034,0.124,0.060,111,46,202,0,2,0,125595.09,14395.260,27013.643,50.743,1342.415,12.949,14490.792,5281.181,192.082,17715.879,14172.703,6756.856,1366.726,1747.546,0.000247,0.020869
721,24.0,3577,544,31,1562,1981,1,33,187,180.73,0.781,0.833,0.089,0.082,0.299,-0.741,1.614,0.3532,2.3379,0.530,0.097,0.028,0.123,0.059,128,53,208,0,6,0,135270.53,16621.511,28176.478,57.225,1748.186,15.774,15536.250,5423.011,264.181,19995.508,15996.407,6634.193,1367.092,1955.937,0.000210,0.022476
751,25.0,3859,521,27,1814,2011,1,33,253,163.71,0.770,0.810,0.092,0.079,0.321,-0.742,1.619,0.3585,2.3168,0.512,0.092,0.026,0.124,0.058,139,50,207,0,9,0,143908.09,19332.818,26850.218,51.459,2707.416,16.678,16653.236,5890.287,350.735,19463.292,15570.634,6837.282,1536.538,2436.198,0.000164,0.021876
781,26.0,4105,551,27,2088,1979,1,37,340,179.43,0.761,0.780,0.097,0.078,0.347,-0.740,1.620,0.3621,2.2889,0.505,0.087,0.034,0.124,0.057,173,56,284,0,17,0,152607.31,22002.868,28680.995,61.236,3943.967,21.165,17595.403,6038.513,485.909,21596.359,17277.087,8980.909,1381.309,3244.566,0.000160,0.022179
811,27.0,4357,537,27,2401,1922,1,33,471,198.65,0.746,0.752,0.100,0.075,0.375,-0.739,1.624,0.3634,2.2658,0.488,0.073,0.033,0.123,0.055,193,54,311,0,25,0,160668.23,24940.049,28430.678,69.604,3705.723,23.650,18324.149,6012.478,643.859,22869.340,18295.472,10604.106,1519.705,3701.252,0.000244,0.023778
841,28.0,4599,536,27,2716,1844,1,38,636,163.05,0.731,0.724,0.104,0.073,0.402,-0.735,1.626,0.3673,2.2110,0.478,0.070,0.031,0.123,0.054,211,44,343,0,19,0,168246.12,27520.710,28747.287,77.027,5305.305,31.221,19119.145,6047.713,883.585,23222.178,18577.743,11560.231,1803.687,4708.341,0.000236,0.025412
871,29.0,4902,548,27,3063,1796,1,42,871,178.90,0.721,0.701,0.112,0.068,0.425,-0.725,1.631,0.3715,2.1686,0.475,0.060,0.037,0.123,0.054,214,40,361,0,19,0,173819.30,31278.899,28582.459,78.128,8816.482,30.019,19971.531,5944.685,1175.682,26748.932,21399.146,12637.158,2072.634,7214.827,0.000224,0.026135
901,30.0,5148,573,27,3390,1706,0,52,1202,185.18,0.715,0.677,0.119,0.064,0.448,-0.712,1.636,0.3694,2.0894,0.470,0.056,0.036,0.123,0.053,254,34,418,0,27,0,176837.88,34387.123,28280.704,92.751,11034.088,37.512,21025.458,6065.937,1633.758,27134.590,21707.673,15002.260,2090.067,8497.613,0.000155,0.026843
931,31.0,5381,559,27,3680,1644,1,56,1608,181.65,0.711,0.663,0.128,0.064,0.465,-0.695,1.640,0.3727,2.0396,0.448,0.045,0.036,0.124,0.053,286,30,441,0,41,0,175350.58,37286.600,27651.872,102.177,15583.605,46.201,21944.614,6079.920,2212.494,28893.660,23114.929,16596.761,2088.819,11826.608,0.000296,0.026023
961,32.0,5571,587,27,3948,1564,1,58,2047,165.87,0.703,0.651,0.138,0.061,0.481,-0.673,1.643,0.3797,2.0057,0.451,0.027,0.036,0.124,0.054,317,28,477,0,53,0,166146.97,39126.266,25019.488,108.265,20668.507,56.430,22902.302,6077.815,2935.587,29549.942,23639.954,19037.598,2247.710,14346.623,0.000285,0.023333
991,33.0,5661,724,27,4089,1507,1,64,2476,160.26,0.701,0.647,0.146,0.060,0.491,-0.650,1.647,0.3778,2.0128,0.466,0.019,0.033,0.124,0.055,355,23,472,0,71,0,157120.89,41893.553,23897.948,113.040,22472.618,63.396,23534.416,6036.650,3628.515,27358.648,21886.919,19864.228,1165.661,15229.411,0.000342,0.021106
1021,34.0,5758,722,27,4189,1508,1,60,2907,139.82,0.701,0.647,0.155,0.060,0.496,-0.638,1.650,0.3744,2.0167,0.466,0.014,0.033,0.124,0.055,330,11,452,0,92,0,149362.33,43204.712,25900.888,103.066,22855.192,67.625,24165.132,6260.196,4315.208,27792.863,22234.291,20094.247,1172.387,15401.491,0.000226,0.020081
1051,35.0,5802,621,27,4248,1495,0,59,3265,140.90,0.699,0.646,0.164,0.059,0.500,-0.625,1.655,0.3765,2.0314,0.468,0.012,0.026,0.125,0.055,307,13,470,0,110,0,139659.70,44236.752,26061.951,113.001,23019.438,69.797,24593.509,6246.176,4938.452,27499.198,21999.359,21993.578,882.092,15960.684,0.000270,0.019451
1081,36.0,5760,627,27,4244,1452,0,64,3552,178.13,0.697,0.643,0.176,0.055,0.505,-0.612,1.660,0.3746,2.0131,0.473,0.008,0.028,0.126,0.055,304,8,437,0,145,0,128418.86,44064.502,22779.086,108.446,22996.473,73.183,24592.464,6152.881,5491.570,23937.214,19149.771,20582.370,959.409,15626.738,0.000258,0.021101
1111,37.0,5686,614,27,4196,1425,0,65,3758,162.08,0.698,0.643,0.187,0.054,0.507,-0.596,1.666,0.3739,1.9863,0.475,0.004,0.026,0.126,0.055,283,12,408,0,129,0,118128.67,43653.294,22992.708,107.221,23088.153,72.952,24660.581,6279.699,5891.659,21615.801,17292.641,19379.323,961.432,15547.558,0.000188,0.021171
1141,38.0,5543,570,27,4090,1384,0,69,3819,178.21,0.701,0.644,0.196,0.053,0.508,-0.581,1.672,0.3735,1.9610,0.487,0.002,0.025,0.127,0.056,283,5,379,0,163,0,108989.48,42415.291,22162.411,96.279,20776.350,79.630,24444.372,6134.390,6112.235,19084.672,15267.738,17942.787,863.927,14498.528,0.000206,0.018616
1171,39.0,5419,594,27,3983,1367,0,69,3745,253.15,0.703,0.648,0.204,0.053,0.508,-0.572,1.679,0.3756,1.9468,0.497,0.002,0.023,0.127,0.057,268,10,285,0,169,0,103842.58,41755.304,19851.098,77.940,17541.393,77.266,24036.587,5997.413,6128.323,15829.151,12663.321,14323.926,647.404,12531.753,0.000234,0.016526
1201,40.0,5270,659,25,3883,1319,0,68,3588,214.26,0.700,0.647,0.213,0.052,0.510,-0.568,1.685,0.3747,1.9475,0.508,0.002,0.019,0.127,0.057,270,8,264,0,149,0,99323.89,40267.105,17445.750,74.542,15347.616,82.484,23587.470,5827.006,5950.866,12755.592,10204.474,12983.376,427.411,10978.840,0.000170,0.014773
1231,41.0,5145,641,25,3774,1305,0,66,3470,232.19,0.703,0.651,0.223,0.053,0.509,-0.562,1.692,0.3741,1.9200,0.523,0.002,0.020,0.127,0.058,249,11,222,0,159,0,97023.17,39448.668,17065.704,64.396,15029.118,77.722,23017.093,5423.367,5739.308,12486.353,9989.082,10978.613,230.799,10993.037,0.000159,0.015420
1261,42.0,5117,576,25,3674,1375,0,68,3356,300.95,0.718,0.666,0.235,0.054,0.500,-0.564,1.696,0.3716,1.9182,0.531,0.002,0.021,0.128,0.058,230,9,156,0,152,0,96301.52,37882.754,17621.280,41.020,16299.964,78.029,23206.800,5581.552,5576.162,13626.045,10900.836,7781.953,238.808,11156.221,0.000212,0.017410
1291,43.0,5007,489,25,3553,1387,0,67,3259,303.30,0.726,0.675,0.246,0.055,0.496,-0.565,1.701,0.3733,1.9008,0.540,0.001,0.023,0.128,0.059,243,14,167,0,192,0,93783.88,36015.365,17781.603,42.695,15281.502,74.598,23575.411,5922.851,5420.628,12214.986,9771.989,7949.314,582.325,10463.774,0.000162,0.018149
1321,44.0,4858,442,25,3428,1368,0,62,3088,320.57,0.728,0.680,0.256,0.055,0.494,-0.568,1.707,0.3758,1.8880,0.550,0.002,0.022,0.129,0.057,234,12,181,0,178,0,88412.77,34252.464,15183.519,49.875,13720.542,77.060,23209.093,5867.581,5238.996,10406.622,8325.298,8587.084,346.350,9526.556,0.000261,0.020630
1351,45.0,4712,416,22,3281,1374,0,57,3034,329.08,0.737,0.690,0.266,0.056,0.489,-0.570,1.713,0.3713,1.8858,0.552,0.001,0.024,0.129,0.057,227,19,119,0,196,0,85366.56,32293.930,15458.152,29.028,12794.050,70.660,22992.592,5719.969,5082.535,8915.769,7132.615,6235.929,382.937,8630.194,0.000216,0.021994
1381,46.0,4523,359,22,3143,1325,0,55,2869,360.41,0.735,0.693,0.276,0.056,0.490,-0.572,1.720,0.3721,1.8745,0.567,0.001,0.022,0.130,0.057,217,18,119,0,207,0,81960.24,30626.273,13949.368,26.100,11501.884,70.194,22471.998,5379.614,4933.516,7120.737,5696.590,5664.029,398.133,7736.630,0.000142,0.022397
1411,47.0,4345,372,22,3004,1293,0,48,2758,394.52,0.737,0.697,0.286,0.057,0.489,-0.569,1.727,0.3718,1.8792,0.571,0.001,0.025,0.131,0.058,192,19,111,0,183,0,77545.03,28229.077,12579.041,24.146,10680.324,75.293,21630.708,5028.123,4677.973,6284.846,5027.877,5297.504,213.096,7143.098,0.000153,0.022089
1441,48.0,4159,391,22,2846,1270,0,43,2605,440.12,0.744,0.705,0.297,0.058,0.485,-0.570,1.734,0.3689,1.8924,0.589,0.001,0.024,0.132,0.058,196,30,83,0,201,0,73226.20,26368.928,11787.739,17.301,9592.107,65.515,21194.056,4914.526,4517.377,6112.440,4889.952,3983.972,305.042,6355.330,0.000123,0.021314
1471,49.0,3982,341,22,2718,1222,0,42,2464,446.42,0.746,0.707,0.304,0.058,0.485,-0.573,1.740,0.3672,1.9131,0.612,0.002,0.021,0.133,0.058,169,21,83,0,186,0,69283.84,25013.955,11841.373,16.609,9002.359,69.130,20434.529,4764.548,4240.924,5438.350,4350.680,4286.082,199.545,5801.002,0.000128,0.021008
1501,50.0,3803,268,22,2589,1174,0,40,2282,452.89,0.746,0.710,0.308,0.058,0.485,-0.578,1.746,0.3657,1.9132,0.613,0.002,0.016,0.133,0.057,173,27,66,0,197,0,65027.01,23177.018,11009.111,15.194,8764.367,63.936,19837.600,4783.038,3971.146,5212.872,4170.298,3175.428,186.243,5462.132,0.000212,0.022898
1531,51.0,3608,278,22,2465,1107,0,36,2171,470.74,0.744,0.710,0.310,0.058,0.488,-0.584,1.752,0.3691,1.9234,0.623,0.002,0.017,0.134,0.056,140,24,67,0,188,0,59679.45,21237.653,9578.127,11.921,7360.863,62.839,19060.162,4649.949,3717.179,4043.542,3234.834,3155.030,113.606,4670.626,0.000170,0.025093
1561,52.0,3372,310,22,2347,995,0,30,1927,450.70,0.730,0.701,0.312,0.056,0.497,-0.587,1.759,0.3669,1.9287,0.631,0.003,0.020,0.135,0.055,155,37,78,0,191,0,54006.08,19985.154,8421.258,12.148,6519.456,70.549,17921.444,4263.921,3405.899,3297.743,2638.194,3509.018,70.940,4261.162,0.000156,0.025924
1591,53.0,3168,282,22,2213,929,0,26,1735,551.25,0.726,0.699,0.317,0.056,0.500,-0.590,1.766,0.3675,1.9367,0.654,0.003,0.018,0.135,0.055,163,34,45,0,180,0,50526.36,18449.302,8206.105,7.118,6157.868,64.517,16742.042,3960.280,3079.482,2560.065,2048.052,2004.433,79.967,3764.024,0.000191,0.025633
1621,54.0,2981,330,22,2088,873,0,20,1484,612.33,0.722,0.700,0.321,0.056,0.501,-0.595,1.772,0.3657,1.9468,0.655,0.003,0.017,0.136,0.055,145,44,33,0,159,0,47200.05,17199.486,6842.034,7.412,5432.369,63.620,15693.183,3598.060,2672.234,2257.374,1805.899,1588.639,38.729,3332.929,0.000224,0.024766
1651,55.0,2825,309,21,1992,816,0,17,1311,570.14,0.717,0.697,0.325,0.055,0.505,-0.600,1.776,0.3649,1.9524,0.663,0.003,0.019,0.137,0.054,153,40,40,0,147,0,44286.25,15837.677,7388.928,7.614,5052.366,64.960,14862.710,3403.759,2295.351,3229.061,2583.249,1890.110,65.849,2984.426,0.000184,0.025796
1681,56.0,2687,275,21,1916,759,0,12,1183,561.02,0.707,0.691,0.327,0.055,0.511,-0.602,1.781,0.3639,1.9555,0.686,0.003,0.026,0.137,0.053,175,47,30,0,116,0,41978.71,14854.802,6725.477,5.742,4584.164,68.991,14106.016,3118.629,2023.074,2564.774,2051.819,1314.296,105.330,2713.254,0.000144,0.027086
1711,57.0,2567,281,21,1832,724,0,11,1071,593.18,0.706,0.692,0.332,0.055,0.513,-0.604,1.782,0.3662,1.9637,0.692,0.003,0.020,0.138,0.052,141,43,25,0,101,0,39141.39,14224.680,5410.470,3.181,4344.268,66.620,13519.352,2905.456,1833.180,2243.479,1794.783,1072.251,203.832,2492.884,0.000109,0.026648
1741,58.0,2416,253,21,1759,647,0,10,938,553.15,0.691,0.679,0.329,0.054,0.523,-0.606,1.784,0.3668,1.9538,0.700,0.003,0.026,0.138,0.051,141,50,34,0,105,0,36674.33,13493.116,5496.229,6.821,4156.915,63.501,12764.827,2699.372,1580.143,1857.149,1485.719,1566.209,83.371,2397.874,0.000050,0.026430
1771,59.0,2299,308,21,1686,606,0,7,811,584.72,0.685,0.676,0.332,0.054,0.527,-0.609,1.789,0.3660,1.9720,0.684,0.003,0.029,0.139,0.050,141,41,18,0,93,0,35032.51,12692.894,4725.101,2.562,3891.160,75.238,11980.486,2476.943,1381.802,1666.033,1332.826,696.187,28.354,2165.404,0.000162,0.026336
1801,60.0,2195,313,21,1623,568,0,4,691,668.41,0.682,0.673,0.337,0.054,0.531,-0.618,1.795,0.3642,1.9948,0.693,0.003,0.021,0.139,0.049,145,44,12,0,90,0,33938.26,12182.291,4932.850,1.048,3618.814,70.132,11551.908,2401.342,1191.006,1937.207,1549.765,563.072,96.813,2018.857,0.000110,0.026729
1831,61.0,2135,327,21,1588,544,0,3,628,637.63,0.678,0.671,0.338,0.053,0.534,-0.624,1.799,0.3590,2.0095,0.687,0.003,0.027,0.140,0.048,165,31,16,0,52,0,33565.89,11950.187,5000.570,1.650,3655.670,73.158,11043.042,2291.084,1010.742,1830.239,1464.191,565.460,64.781,1983.618,0.000097,0.027705
1861,62.0,2091,365,21,1553,536,0,2,564,664.09,0.679,0.673,0.347,0.053,0.534,-0.628,1.798,0.3623,2.0188,0.692,0.002,0.026,0.140,0.047,152,41,12,0,44,0,33626.54,11771.186,5191.577,1.166,3647.285,65.043,10828.162,2157.877,910.846,2338.426,1870.741,503.330,65.020,1970.361,0.000143,0.027998
1891,63.0,2050,377,21,1516,532,0,2,503,698.91,0.681,0.678,0.353,0.054,0.533,-0.629,1.800,0.3587,2.0388,0.723,0.001,0.028,0.140,0.048,146,35,12,0,46,0,33993.33,11672.621,5530.924,1.220,3685.596,75.731,10759.404,2201.464,799.599,2305.981,1844.785,581.583,71.856,1962.877,0.000092,0.028796
1921,64.0,2016,379,21,1490,524,0,2,436,725.66,0.681,0.680,0.352,0.054,0.532,-0.634,1.803,0.3590,2.0804,0.698,0.003,0.030,0.140,0.048,156,33,9,0,42,0,34983.46,11870.572,5760.251,0.826,3728.630,65.016,10724.112,2212.026,710.293,2259.613,1807.690,547.455,78.815,1916.893,0.000120,0.027455
1951,65.0,2008,403,21,1479,526,0,3,408,676.22,0.683,0.685,0.359,0.055,0.531,-0.637,1.805,0.3596,2.0910,0.700,0.003,0.036,0.140,0.050,162,32,9,0,26,0,36284.82,12064.237,5710.522,0.662,3662.930,64.672,10642.183,2174.293,621.409,2694.779,2155.823,458.683,149.727,1888.812,0.000107,0.026478
1981,66.0,1989,447,21,1464,523,0,2,388,621.04,0.681,0.688,0.363,0.057,0.531,-0.646,1.807,0.3618,2.1337,0.680,0.004,0.032,0.141,0.049,148,31,24,0,20,0,37695.75,12435.199,6299.242,3.410,4189.252,67.296,10683.889,2246.564,586.278,2583.044,2066.435,1096.967,142.303,2054.306,0.000075,0.026719
2011,67.0,2039,458,21,1458,579,0,2,395,606.99,0.700,0.711,0.376,0.060,0.518,-0.650,1.807,0.3606,2.1666,0.701,0.003,0.028,0.141,0.050,141,24,14,0,14,0,40041.74,12745.521,7253.199,1.254,4580.332,71.308,10951.616,2309.341,566.598,4630.893,3704.715,615.125,163.276,2121.853,0.000114,0.027374
2041,68.0,2067,493,21,1458,607,0,2,368,561.21,0.711,0.720,0.386,0.062,0.511,-0.656,1.808,0.3623,2.1669,0.699,0.003,0.023,0.141,0.050,143,17,35,0,21,0,41425.10,13323.990,7798.785,4.191,5188.037,59.740,11451.637,2502.559,552.457,4594.813,3675.850,1636.061,156.211,2525.715,0.000088,0.027074
2071,69.0,2094,519,21,1458,634,0,2,366,508.86,0.721,0.731,0.400,0.064,0.505,-0.662,1.808,0.3571,2.1501,0.699,0.003,0.028,0.141,0.051,150,17,38,0,23,0,44292.37,13922.632,9241.552,2.368,5278.458,59.999,11825.978,2585.697,536.939,4839.366,3871.493,1584.745,271.439,2526.611,0.000086,0.027445
2101,70.0,2140,507,20,1460,679,0,1,369,452.38,0.737,0.747,0.414,0.066,0.496,-0.664,1.810,0.3573,2.1967,0.681,0.003,0.031,0.142,0.051,140,24,32,0,15,0,48261.54,14438.659,10316.514,2.822,5240.526,73.121,12282.893,2679.428,527.120,5363.653,4290.923,1528.442,264.012,2434.208,0.000095,0.027889
2131,71.0,2215,534,20,1468,746,0,1,350,437.70,0.760,0.768,0.431,0.070,0.483,-0.667,1.812,0.3533,2.2231,0.695,0.003,0.025,0.142,0.053,131,12,49,0,17,0,51170.25,15350.046,11409.187,5.159,6276.529,60.180,13144.258,3066.420,512.832,7042.213,5633.770,2363.383,309.338,3051.009,0.000139,0.028536
2161,72.0,2295,559,20,1463,831,0,1,361,449.78,0.785,0.794,0.447,0.072,0.466,-0.673,1.811,0.3548,2.2174,0.691,0.003,0.022,0.143,0.056,129,20,51,0,18,0,54623.92,16061.276,12652.282,5.554,6981.513,55.858,13942.485,3313.011,500.851,7898.152,6318.521,2285.449,408.074,3235.942,0.000141,0.029699
2191,73.0,2385,538,20,1480,904,0,1,353,408.19,0.804,0.812,0.464,0.074,0.455,-0.674,1.811,0.3519,2.2175,0.670,0.006,0.023,0.144,0.059,150,24,68,0,17,0,58899.72,16989.764,14931.585,6.379,7003.228,57.892,14827.307,3578.777,514.047,9026.901,7221.521,3002.350,723.956,3200.106,0.000125,0.029712
2221,74.0,2487,510,20,1496,990,0,1,371,302.13,0.823,0.830,0.480,0.077,0.442,-0.680,1.811,0.3497,2.1993,0.681,0.007,0.023,0.144,0.062,137,23,65,0,13,0,62970.50,17851.126,15427.382,6.335,8208.883,50.472,15835.825,4020.392,521.098,9391.680,7513.344,2971.733,352.998,3633.682,0.000252,0.027278
2251,75.0,2556,544,20,1516,1039,0,1,390,267.97,0.833,0.843,0.497,0.077,0.436,-0.682,1.809,0.3474,2.2060,0.671,0.007,0.022,0.145,0.064,150,26,103,0,14,0,65921.70,18800.133,16437.342,8.441,8322.487,51.819,16744.077,4238.532,553.584,9653.638,7722.910,4465.325,413.327,3949.148,0.000174,0.026688
