tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
1171,39.0,5516,575,33,3662,1854,0,0,3661,151.53,0.856,0.718,0.173,0.063,0.480,-0.871,1.585,0.4088,1.8643,0.518,0.004,0.028,0.121,-0.013,239,12,644,0,181,0,144849.94,39982.668,39274.061,16.654,26050.918,63.413,31051.015,6523.681,6248.125,33992.824,27194.260,29520.198,1913.548,6588.223,0.000357,0.014854
1201,40.0,5363,617,31,3583,1780,0,0,3599,133.65,0.859,0.714,0.182,0.063,0.485,-0.873,1.596,0.4076,1.8684,0.520,0.004,0.026,0.122,-0.016,218,22,593,0,199,0,137956.31,39082.861,38626.194,11.800,23455.797,59.908,30433.519,6349.488,6281.831,32234.524,25787.620,27277.757,1882.325,5942.665,0.000240,0.016585
1231,41.0,5285,508,31,3492,1792,0,1,3559,160.21,0.873,0.723,0.192,0.064,0.483,-0.877,1.606,0.4057,1.8628,0.537,0.004,0.025,0.123,-0.017,201,11,530,0,182,0,133338.33,38289.614,38855.640,13.115,23694.567,64.964,30131.694,6213.554,6157.264,31849.959,25479.968,25582.680,1436.200,5884.973,0.000267,0.017109
1261,42.0,5122,519,31,3368,1753,0,1,3472,179.83,0.881,0.725,0.205,0.064,0.483,-0.878,1.613,0.4076,1.8721,0.545,0.003,0.021,0.124,-0.018,205,13,513,0,191,0,126094.20,36736.826,36129.846,13.348,23198.631,62.156,30268.092,6396.898,6038.902,27819.956,22255.965,24973.970,1382.489,5499.803,0.000420,0.019357
1291,43.0,4951,519,31,3256,1694,0,1,3264,190.14,0.884,0.728,0.218,0.064,0.486,-0.881,1.626,0.4063,1.8631,0.553,0.004,0.024,0.126,-0.020,183,13,472,0,203,0,121458.30,35138.326,35810.888,13.939,19517.131,63.341,29605.332,6141.877,5764.762,25493.780,20395.024,23074.570,1113.332,4800.426,0.000326,0.023716
1321,44.0,4776,510,31,3129,1646,0,1,3066,189.50,0.891,0.731,0.234,0.065,0.486,-0.884,1.635,0.4042,1.8578,0.561,0.003,0.018,0.126,-0.021,168,16,485,0,193,0,114310.58,33407.092,33615.662,11.551,19500.308,56.846,29084.452,5923.286,5372.233,25772.725,20618.180,23076.581,828.905,4742.032,0.000250,0.023018
1351,45.0,4621,459,28,2998,1622,0,1,2810,219.21,0.898,0.738,0.249,0.066,0.484,-0.884,1.644,0.4035,1.8556,0.584,0.002,0.018,0.128,-0.021,187,17,393,0,206,0,110652.48,31996.004,32564.227,10.919,18175.222,52.878,28491.758,5770.379,4984.931,23128.438,18502.751,19475.470,660.555,4220.471,0.000239,0.021364
1381,46.0,4469,472,28,2898,1570,0,1,2662,209.88,0.899,0.740,0.266,0.068,0.486,-0.885,1.648,0.4023,1.8531,0.588,0.002,0.019,0.129,-0.023,176,13,381,0,168,0,105368.62,30661.613,29301.512,7.453,17263.819,64.966,27947.937,5756.002,4619.811,20543.954,16435.163,17866.512,937.916,4017.464,0.000266,0.020043
1411,47.0,4298,420,28,2758,1539,0,1,2487,250.16,0.906,0.747,0.282,0.069,0.484,-0.887,1.656,0.4023,1.8400,0.601,0.002,0.016,0.129,-0.024,200,20,327,0,187,0,100358.70,28895.560,27045.795,9.231,16578.945,65.924,27326.344,5646.032,4326.290,18230.572,14584.458,15771.284,479.460,3764.982,0.000204,0.020670
1441,48.0,4108,403,28,2629,1478,0,1,2345,243.10,0.909,0.751,0.297,0.070,0.485,-0.888,1.668,0.4024,1.8254,0.614,0.003,0.018,0.130,-0.025,151,25,322,0,184,0,94958.09,27049.615,25499.405,7.946,14763.139,58.704,26520.119,5387.864,4035.566,17253.011,13802.409,14799.413,507.554,3256.457,0.000211,0.022093
1471,49.0,3944,370,28,2502,1441,0,1,2170,294.13,0.915,0.758,0.312,0.071,0.484,-0.891,1.676,0.4023,1.8253,0.625,0.003,0.018,0.131,-0.027,160,29,267,0,177,0,90093.41,25413.326,23298.569,6.811,13605.080,57.996,25955.225,5326.490,3763.552,15476.543,12381.235,12018.738,612.614,2811.458,0.000294,0.018725
1501,50.0,3795,368,27,2390,1404,0,1,2066,318.92,0.920,0.762,0.334,0.075,0.482,-0.893,1.679,0.4016,1.8151,0.631,0.003,0.012,0.132,-0.029,168,25,238,0,149,0,85178.58,23603.187,22275.407,6.962,13019.045,58.498,25233.666,4984.788,3539.642,13364.292,10691.433,11353.083,401.992,2614.360,0.000226,0.018032
1531,51.0,3576,370,27,2253,1323,0,0,1908,315.44,0.921,0.764,0.355,0.079,0.484,-0.896,1.688,0.4011,1.8073,0.653,0.004,0.014,0.132,-0.031,155,30,244,0,178,0,78213.92,21884.202,19738.355,5.355,12468.832,63.448,24480.892,4677.158,3269.365,11934.075,9547.260,10922.486,415.536,2440.315,0.000149,0.017005
1561,52.0,3370,319,27,2125,1245,0,0,1769,318.65,0.920,0.767,0.377,0.081,0.485,-0.897,1.692,0.4044,1.8068,0.669,0.004,0.016,0.132,-0.032,164,31,229,0,157,0,72537.52,20437.671,19954.796,4.850,10803.679,58.878,23330.894,4348.746,3007.085,10794.114,8635.291,10546.979,478.095,2203.097,0.000153,0.017702
1591,53.0,3165,312,27,2022,1143,0,0,1574,324.44,0.911,0.766,0.396,0.086,0.492,-0.898,1.698,0.4089,1.8065,0.679,0.003,0.014,0.133,-0.036,158,40,200,0,145,0,65979.67,18953.983,16358.888,5.276,9620.115,60.020,22041.409,4113.840,2710.544,9141.232,7312.985,8984.731,235.387,1961.840,0.000179,0.017231
1621,54.0,2951,331,27,1911,1040,0,0,1410,368.73,0.901,0.765,0.418,0.090,0.499,-0.902,1.707,0.4050,1.8006,0.680,0.003,0.013,0.132,-0.040,146,46,156,0,152,0,60908.40,17684.651,14662.961,4.268,9089.836,53.340,20775.468,3814.391,2417.981,6984.860,5587.888,7081.626,220.329,1716.383,0.000195,0.017586
1651,55.0,2749,345,25,1809,940,0,0,1254,335.77,0.885,0.759,0.443,0.094,0.507,-0.901,1.712,0.4054,1.7797,0.687,0.002,0.021,0.132,-0.045,153,45,181,0,128,0,54734.91,16594.272,13552.513,4.507,8236.403,50.269,19285.666,3481.279,2140.052,7781.602,6225.282,7966.230,160.275,1734.962,0.000116,0.017540
1681,56.0,2574,425,25,1716,858,0,0,1133,368.30,0.879,0.753,0.448,0.095,0.513,-0.903,1.719,0.4064,1.7702,0.692,0.001,0.015,0.133,-0.047,146,49,127,0,111,0,50598.85,15089.357,11924.959,3.070,7245.060,61.141,17896.742,3214.758,1887.457,5737.802,4590.241,5489.103,173.897,1343.928,0.000152,0.017314
1711,57.0,2470,369,25,1620,850,0,0,1027,406.93,0.892,0.764,0.457,0.098,0.506,-0.904,1.726,0.4069,1.7809,0.711,0.001,0.024,0.133,-0.045,132,45,86,0,107,0,49746.99,14418.945,13437.802,2.047,7090.117,51.380,17287.592,3126.298,1708.304,6936.092,5548.874,3907.671,154.146,1139.426,0.000147,0.016925
1741,58.0,2310,359,25,1553,757,0,0,898,336.74,0.870,0.751,0.464,0.095,0.519,-0.901,1.727,0.4044,1.7595,0.723,0.001,0.024,0.132,-0.050,144,55,132,0,81,0,46117.84,13809.352,11511.398,3.478,6439.589,60.058,16413.007,2981.424,1513.100,5470.439,4376.351,5482.553,209.578,1259.632,0.000109,0.017028
1771,59.0,2225,375,25,1498,727,0,0,777,379.77,0.870,0.752,0.478,0.095,0.521,-0.903,1.733,0.4042,1.7490,0.708,0.001,0.028,0.133,-0.050,138,29,104,0,77,0,43723.98,13232.429,11338.687,3.663,6341.213,60.730,15389.288,2833.970,1307.148,6377.190,5101.752,4605.617,385.316,1171.854,0.000156,0.016570
1801,60.0,2115,418,24,1447,668,0,0,688,401.34,0.856,0.747,0.490,0.097,0.529,-0.906,1.737,0.4041,1.7321,0.743,0.001,0.021,0.133,-0.052,144,38,95,0,72,0,41190.41,12724.909,9849.473,3.091,5544.322,64.169,14888.212,2686.238,1133.016,4766.072,3812.857,4275.789,193.668,980.907,0.000075,0.015912
1831,61.0,2043,412,24,1399,644,0,0,618,393.00,0.852,0.752,0.506,0.100,0.530,-0.909,1.739,0.4056,1.7623,0.756,0.001,0.020,0.132,-0.053,128,44,97,0,50,0,40432.72,12651.799,11184.827,2.328,6194.260,63.426,14260.931,2568.129,1015.770,6050.665,4840.532,4134.454,367.273,1039.962,0.000164,0.017052
1861,62.0,2014,437,24,1372,642,0,0,563,358.60,0.854,0.758,0.521,0.102,0.528,-0.911,1.743,0.4022,1.7625,0.753,0.001,0.020,0.133,-0.054,150,37,76,0,39,0,40912.00,12568.344,11091.888,2.473,6150.172,59.329,13899.028,2538.243,900.234,6247.394,4997.916,3506.205,142.162,948.068,0.000179,0.017102
1891,63.0,1982,487,24,1345,637,0,0,527,348.41,0.854,0.764,0.541,0.107,0.527,-0.913,1.748,0.4049,1.7755,0.740,0.001,0.014,0.133,-0.054,155,34,81,0,35,0,40965.83,12353.413,10997.007,2.204,6086.662,58.101,13878.391,2523.697,839.787,5979.553,4783.643,3582.227,344.855,933.927,0.000150,0.018225
1921,64.0,1962,550,24,1317,645,0,0,472,331.12,0.863,0.773,0.569,0.116,0.522,-0.914,1.749,0.4076,1.7619,0.728,0.001,0.014,0.132,-0.053,142,23,86,0,34,0,40959.33,12468.127,11280.958,3.016,6275.347,59.241,14039.740,2535.490,761.641,6354.315,5083.452,3988.914,163.546,998.411,0.000145,0.019399
1951,65.0,1958,605,21,1292,666,0,0,444,346.49,0.875,0.785,0.594,0.122,0.515,-0.915,1.752,0.4092,1.7540,0.746,0.001,0.020,0.133,-0.053,150,24,83,0,30,0,41783.41,12506.938,12415.113,2.071,6397.812,59.597,14265.580,2539.985,697.285,6762.796,5410.237,3837.459,427.137,980.033,0.000165,0.019530
1981,66.0,1941,616,21,1272,669,0,0,411,265.39,0.877,0.790,0.607,0.131,0.512,-0.911,1.753,0.4114,1.7802,0.748,0.001,0.015,0.133,-0.052,158,27,118,0,30,0,42589.10,12884.969,14299.782,2.999,6598.576,63.789,14493.144,2495.605,653.406,8021.447,6417.158,5598.700,268.222,1268.696,0.000118,0.019232
2011,67.0,1961,603,21,1254,707,0,0,380,266.20,0.890,0.807,0.636,0.149,0.502,-0.902,1.754,0.4112,1.8138,0.750,0.001,0.027,0.133,-0.048,147,26,107,0,18,0,44974.27,13169.666,15195.073,2.499,6433.397,62.104,14993.538,2553.472,594.772,8610.430,6888.344,4476.312,419.177,1222.710,0.000163,0.020227
2041,68.0,1958,703,21,1245,713,0,0,360,208.68,0.893,0.811,0.646,0.151,0.500,-0.898,1.755,0.4134,1.8086,0.747,0.001,0.020,0.134,-0.047,138,31,137,0,21,0,45947.88,13997.575,15201.029,2.833,6935.088,62.479,15286.258,2558.759,572.700,9344.118,7475.295,5674.408,841.022,1425.858,0.000122,0.021048
2071,69.0,2015,777,21,1241,774,0,0,338,240.12,0.910,0.831,0.675,0.161,0.487,-0.894,1.757,0.4155,1.8399,0.748,0.001,0.021,0.135,-0.041,153,31,105,0,18,0,48893.62,14408.141,16720.995,2.215,7667.588,61.764,15766.775,2687.891,530.251,10428.405,8342.724,4645.387,1049.037,1420.589,0.000157,0.021421
2101,70.0,2024,815,21,1238,786,0,0,313,193.28,0.910,0.833,0.706,0.170,0.485,-0.893,1.760,0.4146,1.8109,0.732,0.001,0.013,0.136,-0.041,150,31,192,0,15,0,50071.19,14975.024,19550.260,3.617,8709.470,57.597,16511.726,2932.472,476.651,12103.773,9683.018,8174.054,935.151,1900.526,0.000180,0.022126
2131,71.0,2148,833,21,1241,907,0,0,310,177.24,0.944,0.864,0.758,0.183,0.463,-0.894,1.759,0.4168,1.8074,0.748,0.002,0.015,0.137,-0.036,157,23,128,0,17,0,56267.42,15764.515,23018.170,2.738,9790.914,59.919,17623.317,3188.588,453.734,14407.774,11526.219,5918.298,805.518,1718.188,0.000137,0.022858
2161,72.0,2259,837,21,1247,1012,0,0,320,124.34,0.980,0.887,0.802,0.195,0.446,-0.900,1.760,0.4193,1.7993,0.743,0.001,0.012,0.138,-0.030,149,26,176,0,19,0,60361.04,16801.339,25116.873,3.084,11016.233,57.434,19578.798,3732.526,453.180,16866.343,13493.075,7754.835,860.190,2074.875,0.000150,0.022098
2191,73.0,2352,747,21,1245,1107,0,0,311,156.35,1.010,0.907,0.846,0.210,0.431,-0.902,1.763,0.4202,1.7641,0.740,0.002,0.009,0.139,-0.027,141,20,212,0,15,0,65498.39,17559.363,29062.077,4.322,10962.787,54.065,21602.185,4145.928,463.083,17366.594,13893.275,9050.060,544.845,2208.994,0.000185,0.022200
2221,74.0,2437,739,21,1245,1192,0,0,307,148.98,1.038,0.926,0.885,0.225,0.419,-0.906,1.763,0.4252,1.7646,0.736,0.002,0.010,0.140,-0.026,159,24,241,0,11,0,68100.81,18278.440,29691.408,4.283,12384.289,48.682,23492.537,4385.637,453.499,18788.332,15030.666,10565.397,340.802,2376.172,0.000238,0.023600
2251,75.0,2503,757,21,1244,1259,0,0,300,133.03,1.059,0.939,0.919,0.237,0.410,-0.904,1.763,0.4259,1.7335,0.744,0.000,0.009,0.141,-0.026,145,50,243,0,7,0,71044.36,19142.616,31356.376,4.941,12780.837,54.748,25224.370,4782.226,443.930,19025.770,15220.616,10399.714,443.925,2461.069,0.000144,0.023183
