tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
571,19.0,1850,745,38,289,1509,5,47,30,178.23,1.016,1.120,0.075,0.064,0.137,-0.574,1.671,0.3325,2.4265,0.675,0.131,0.033,0.064,-0.061,94,32,165,0,0,0,73977.77,3917.778,26197.553,707.211,1155.301,9.946,10657.780,5506.881,42.940,12682.095,10145.676,674.065,689.501,6203.339,0.000201,-0.015743,229,0,143,22,152,132,23174,44,22,355.029
601,20.0,1931,751,34,311,1577,5,38,29,176.40,1.021,1.118,0.075,0.063,0.141,-0.579,1.668,0.3350,2.4305,0.657,0.106,0.030,0.064,-0.061,86,36,210,0,2,0,77122.34,4047.783,27811.717,1290.099,1165.937,9.204,11269.923,5962.146,46.015,13456.316,10765.053,1262.405,912.204,7861.086,0.000189,-0.016614,232,0,194,16,186,170,24338,59,16,380.337
631,21.0,2036,747,34,341,1660,5,30,33,181.81,1.025,1.114,0.079,0.060,0.147,-0.581,1.657,0.3402,2.4246,0.634,0.085,0.031,0.065,-0.060,94,52,202,0,3,0,81141.46,4347.864,29705.555,1042.764,1350.018,10.290,11872.672,6224.145,52.128,14843.141,11874.513,1063.504,697.626,8198.351,0.000154,-0.016479,328,0,185,17,189,172,24931,122,17,415.987
661,22.0,2110,754,34,352,1723,5,30,33,168.09,1.031,1.118,0.083,0.062,0.147,-0.583,1.663,0.3416,2.4069,0.647,0.082,0.035,0.065,-0.060,87,46,219,0,2,0,85046.12,4704.137,30204.732,1236.893,1326.709,9.667,12514.350,6383.861,53.152,14138.886,11311.109,1184.637,921.143,8356.177,0.000224,-0.016782,359,0,195,24,204,183,25691,152,24,477.848
691,23.0,2247,714,34,367,1845,5,30,34,156.77,1.039,1.123,0.082,0.059,0.146,-0.585,1.649,0.3569,2.4094,0.618,0.082,0.032,0.064,-0.062,111,37,243,0,3,0,89412.58,4804.671,33658.139,1494.704,1603.066,8.197,13348.792,6852.027,56.613,17350.069,13880.056,1502.500,1020.160,9340.959,0.000231,-0.015360,365,0,210,33,230,197,27090,100,33,643.311
721,24.0,2370,733,34,396,1941,5,28,35,182.24,1.042,1.120,0.084,0.059,0.149,-0.588,1.653,0.3539,2.3891,0.595,0.066,0.030,0.065,-0.062,98,48,250,0,3,0,92935.24,5046.527,34344.495,1389.169,1462.294,9.297,14210.541,7284.784,56.091,17574.258,14059.407,1413.655,1204.320,9573.288,0.000209,-0.013614,304,0,234,16,228,212,28394,33,16,284.320
751,25.0,2422,650,31,411,1975,3,33,43,176.68,1.053,1.117,0.085,0.060,0.150,-0.592,1.657,0.3519,2.3728,0.633,0.066,0.031,0.065,-0.062,100,54,308,0,0,0,95872.17,5590.026,35956.808,1090.480,1945.472,9.203,14814.349,7479.233,62.658,17643.718,14114.974,1040.140,787.373,11987.885,0.000232,-0.011699,392,0,284,24,305,281,28477,44,24,498.781
781,26.0,2478,634,31,434,2007,3,34,42,183.84,1.066,1.111,0.088,0.061,0.154,-0.596,1.656,0.3602,2.3327,0.620,0.062,0.028,0.065,-0.061,91,47,341,0,3,0,98028.62,6158.838,37333.697,1284.299,1805.524,8.861,15577.481,7754.256,69.287,18981.061,15184.849,1252.606,1221.936,12948.608,0.000230,-0.009539,392,0,312,29,334,305,28504,61,29,529.639
811,27.0,2539,608,31,459,2053,2,25,50,183.14,1.071,1.105,0.088,0.060,0.159,-0.603,1.659,0.3572,2.3277,0.595,0.061,0.028,0.065,-0.061,92,66,298,0,4,0,101828.54,6407.505,37897.686,1133.848,2207.805,8.965,16160.640,8078.827,70.969,18171.459,14537.168,1067.236,820.133,11807.024,0.000128,-0.009305,435,0,274,24,291,267,28010,43,24,486.151
841,28.0,2632,604,31,482,2121,2,27,56,146.96,1.081,1.103,0.088,0.056,0.161,-0.607,1.663,0.3583,2.2933,0.611,0.060,0.031,0.065,-0.062,92,51,299,0,6,0,106281.53,6820.793,38998.940,1338.695,2466.840,10.944,16670.594,8191.632,80.469,19076.421,15261.137,1363.073,905.172,11679.209,0.000144,-0.008807,524,0,269,30,294,264,27617,74,30,757.734
871,29.0,2754,551,31,509,2219,1,25,59,199.45,1.082,1.104,0.088,0.054,0.164,-0.610,1.668,0.3669,2.3054,0.595,0.045,0.028,0.066,-0.062,73,48,316,0,3,0,109969.39,7155.071,40608.458,1357.547,2688.717,8.756,17496.535,8615.039,86.357,20616.733,16493.386,1405.154,1090.078,12616.711,0.000219,-0.010042,544,0,281,35,307,273,28162,84,35,697.822
901,30.0,2852,522,26,553,2272,1,26,61,163.36,1.085,1.097,0.091,0.055,0.170,-0.613,1.681,0.3633,2.2906,0.619,0.038,0.027,0.066,-0.061,76,45,310,0,3,0,112301.75,7884.262,38958.809,923.110,3213.921,7.993,18287.819,8946.771,91.674,19390.433,15512.347,912.949,773.587,12542.936,0.000166,-0.008455,688,0,287,23,306,283,28729,88,23,367.450
931,31.0,2918,520,26,572,2322,1,23,65,184.91,1.089,1.098,0.094,0.055,0.172,-0.614,1.681,0.3627,2.2820,0.623,0.031,0.029,0.066,-0.061,85,49,275,0,3,0,115872.39,8768.463,39007.272,1144.500,3281.084,10.267,18969.916,9146.200,90.050,16756.378,13405.103,1081.242,876.184,11834.725,0.000172,-0.006271,745,0,236,39,269,232,28725,100,39,650.635
961,32.0,2989,523,26,588,2381,1,19,85,182.85,1.098,1.097,0.097,0.054,0.174,-0.617,1.674,0.3726,2.2794,0.636,0.027,0.033,0.066,-0.061,84,72,297,0,3,0,118859.13,9158.878,39569.512,1549.141,3629.107,9.875,19567.988,9366.649,115.560,18886.423,15109.139,1564.279,956.848,11942.183,0.000186,-0.006080,834,0,240,57,291,234,29055,105,57,944.087
991,33.0,3031,461,26,569,2445,1,16,98,196.59,1.112,1.103,0.099,0.054,0.168,-0.621,1.674,0.3703,2.2676,0.653,0.023,0.029,0.065,-0.060,74,57,339,0,7,0,120189.55,9535.772,40145.100,2040.536,3649.699,10.524,20288.897,9682.106,138.701,19227.375,15381.900,2037.933,1349.725,13048.153,0.000306,-0.004183,802,0,263,76,330,254,29392,70,76,1381.970
1021,34.0,3102,376,26,565,2522,1,14,119,188.93,1.124,1.109,0.103,0.056,0.166,-0.624,1.674,0.3804,2.2610,0.642,0.027,0.028,0.065,-0.059,69,69,302,0,4,0,121152.92,9113.047,40151.072,1435.479,4192.741,11.606,20907.004,10018.282,162.522,19439.686,15551.749,1521.095,1176.487,12062.898,0.000178,-0.002066,854,0,246,56,297,242,29979,55,55,921.362
1051,35.0,3050,412,23,548,2487,1,14,143,215.06,1.135,1.113,0.104,0.058,0.165,-0.628,1.667,0.3826,2.2558,0.679,0.020,0.027,0.064,-0.060,80,79,353,0,11,0,118746.68,9343.793,38394.743,2018.329,3921.922,10.287,21397.616,10213.971,196.857,17039.294,13631.435,2101.527,1266.939,13578.345,0.000279,-0.000104,869,0,279,74,341,267,30050,37,74,1282.898
1081,36.0,3039,427,23,544,2483,1,11,144,211.48,1.141,1.116,0.109,0.054,0.165,-0.629,1.661,0.3907,2.2437,0.681,0.015,0.028,0.064,-0.061,72,67,326,0,16,0,117463.98,8796.211,38734.442,1854.510,3719.597,10.643,21327.474,10151.019,217.472,17168.763,13735.011,1975.432,1379.726,12182.989,0.000228,0.002671,768,0,259,67,318,252,29634,33,66,1218.642
1111,37.0,3014,418,23,561,2439,1,13,163,225.35,1.141,1.111,0.112,0.054,0.171,-0.634,1.660,0.3808,2.2463,0.663,0.012,0.033,0.064,-0.060,78,72,289,0,9,0,115633.99,8580.098,36947.362,1125.223,3600.745,9.932,21338.554,10168.168,224.594,14989.884,11991.908,1123.847,917.822,11711.714,0.000180,0.004047,771,0,255,34,280,247,29069,33,34,551.851
1141,38.0,3001,400,23,576,2411,1,13,197,217.63,1.143,1.107,0.114,0.055,0.175,-0.639,1.661,0.3831,2.2522,0.673,0.014,0.033,0.064,-0.059,87,104,234,0,10,0,115212.59,8797.213,36185.637,963.169,3883.764,9.290,21291.254,10053.477,264.626,14544.292,11635.433,924.518,771.056,10153.634,0.000261,0.006196,879,0,201,33,224,194,28329,79,32,428.578
1171,39.0,2963,380,23,581,2367,1,14,203,209.38,1.144,1.104,0.118,0.056,0.179,-0.640,1.674,0.3754,2.2386,0.674,0.015,0.032,0.064,-0.059,73,92,277,0,20,0,112695.10,8969.169,35179.468,1248.079,3837.658,9.472,21164.082,10004.712,304.354,15229.375,12183.501,1297.010,761.113,11337.058,0.000235,0.009291,806,0,230,47,271,226,27806,3,45,653.918
1201,40.0,2850,378,22,577,2259,1,13,218,231.84,1.144,1.099,0.122,0.057,0.183,-0.643,1.673,0.3832,2.2292,0.703,0.016,0.031,0.065,-0.057,63,86,331,0,21,0,108951.41,8990.126,34080.990,1619.719,3906.695,10.736,20680.443,9699.053,325.440,14257.287,11405.830,1733.668,808.730,12335.744,0.000249,0.011574,816,0,281,50,323,273,26867,4,50,928.790
1231,41.0,2788,354,22,575,2204,1,8,234,201.80,1.148,1.094,0.125,0.057,0.187,-0.646,1.684,0.3903,2.2245,0.697,0.012,0.032,0.065,-0.057,65,86,282,0,18,0,107502.48,8930.561,33601.981,1482.638,3604.892,10.995,20156.672,9337.370,351.367,13906.353,11125.083,1549.504,853.736,10434.194,0.000180,0.012641,750,0,220,62,275,214,26269,11,61,877.364
1261,42.0,2678,368,22,567,2104,1,6,251,224.07,1.149,1.088,0.126,0.055,0.191,-0.648,1.682,0.3878,2.2080,0.703,0.016,0.030,0.064,-0.057,74,99,285,0,14,0,102763.43,8545.896,30586.648,1531.531,3793.396,10.570,19588.557,9017.122,372.911,12632.610,10106.088,1556.898,859.304,11481.807,0.000247,0.015019,798,0,231,54,278,224,25383,8,54,859.326
1291,43.0,2570,361,22,562,2002,1,5,247,224.46,1.149,1.083,0.130,0.055,0.196,-0.651,1.681,0.3825,2.2077,0.691,0.018,0.028,0.065,-0.057,64,75,296,0,20,0,98540.52,8188.947,30214.525,1373.039,3120.568,10.662,18957.578,8579.268,388.717,12531.570,10025.256,1515.076,776.842,11275.626,0.000219,0.018499,666,0,252,44,285,242,24644,28,43,728.928
1321,44.0,2517,355,22,563,1948,1,5,250,231.48,1.149,1.084,0.133,0.055,0.200,-0.653,1.681,0.3819,2.2058,0.696,0.009,0.030,0.065,-0.056,73,90,231,0,19,0,95518.41,7849.889,28243.345,1142.305,3673.057,12.710,18402.513,8250.052,385.897,12598.156,10078.525,1278.248,581.782,8839.536,0.000185,0.021092,747,0,186,45,225,180,23380,16,45,737.581
1351,45.0,2477,348,19,574,1897,1,5,264,255.13,1.146,1.080,0.133,0.055,0.206,-0.656,1.696,0.3781,2.2214,0.679,0.017,0.029,0.066,-0.056,76,81,179,0,19,0,92906.97,7618.523,26726.704,978.289,3585.774,11.446,18064.651,8046.451,403.995,10440.811,8352.649,1067.091,576.952,7687.656,0.000218,0.024882,775,0,145,34,173,139,23153,19,34,589.387
1381,46.0,2415,325,19,580,1830,1,4,294,254.52,1.141,1.073,0.137,0.057,0.212,-0.658,1.701,0.3904,2.2203,0.676,0.014,0.031,0.067,-0.056,75,80,190,0,14,0,88928.22,7306.419,24657.698,1264.470,3099.647,10.777,17682.507,7874.687,443.252,9595.442,7676.354,1219.711,519.761,7548.334,0.000247,0.027888,747,0,149,41,179,138,22580,39,41,688.276
1411,47.0,2344,303,19,588,1752,1,3,303,260.60,1.131,1.069,0.138,0.057,0.220,-0.661,1.707,0.3818,2.2371,0.685,0.017,0.032,0.068,-0.056,63,75,181,0,23,0,85073.36,7420.096,23012.931,1022.044,2713.693,12.358,17123.092,7550.221,479.476,8945.531,7156.425,1277.906,425.947,6664.187,0.000345,0.032269,610,0,147,34,169,136,22284,9,33,563.475
1441,48.0,2222,279,19,558,1660,1,3,296,277.20,1.134,1.072,0.144,0.057,0.221,-0.660,1.705,0.3969,2.2230,0.727,0.014,0.030,0.068,-0.058,69,70,218,0,32,0,79385.62,7155.350,20997.134,1547.243,2737.657,8.236,16434.740,7212.398,467.245,8443.152,6754.521,1773.888,492.685,7317.872,0.000241,0.034584,614,0,146,72,210,139,21540,10,71,1104.347
1471,49.0,2074,323,19,531,1540,1,2,289,265.79,1.129,1.069,0.153,0.057,0.224,-0.663,1.695,0.3995,2.2301,0.734,0.017,0.028,0.069,-0.057,72,83,199,0,28,0,72512.73,6534.379,18276.965,1273.850,2604.390,10.610,15564.280,6778.816,451.064,6951.642,5561.313,1328.478,555.231,6889.882,0.000189,0.033011,543,0,140,59,191,134,19619,11,57,884.678
1501,50.0,1941,301,19,506,1432,1,2,289,265.55,1.127,1.065,0.163,0.055,0.227,-0.663,1.689,0.4067,2.2260,0.758,0.018,0.035,0.071,-0.056,65,95,169,0,26,0,68298.78,5952.768,19080.728,1244.909,2375.909,9.810,14495.936,6303.979,449.853,6717.189,5373.752,1510.131,510.419,5878.605,0.000160,0.033300,501,0,112,57,162,108,18254,15,57,938.591
1531,51.0,1807,297,19,480,1326,0,1,269,300.15,1.123,1.055,0.170,0.056,0.231,-0.663,1.685,0.4060,2.2181,0.764,0.013,0.035,0.071,-0.057,81,84,151,0,27,0,63323.28,5469.219,16237.500,1240.148,2066.090,11.249,13534.971,5854.816,438.304,5422.209,4337.767,1296.893,485.294,5227.646,0.000155,0.032115,446,0,95,56,146,91,17197,0,55,928.400
1561,52.0,1670,312,19,453,1216,0,1,249,329.23,1.123,1.049,0.179,0.054,0.236,-0.663,1.679,0.3919,2.2124,0.777,0.013,0.036,0.071,-0.057,63,88,140,0,27,0,58339.46,4981.082,14225.640,1118.750,1538.050,12.968,12674.090,5408.676,402.034,4988.065,3990.452,1130.376,294.818,4401.683,0.000111,0.032514,336,0,80,60,140,80,16226,4,60,984.199
1591,53.0,1531,300,19,426,1104,0,1,205,331.51,1.119,1.044,0.184,0.055,0.241,-0.665,1.674,0.3897,2.1969,0.791,0.014,0.034,0.072,-0.058,65,80,124,0,34,0,54056.94,4535.993,13600.110,918.524,1591.446,14.256,11651.764,4937.195,339.831,4377.505,3502.004,918.424,200.508,4413.927,0.000165,0.031718,363,0,82,42,124,82,15210,26,42,777.252
1621,54.0,1444,289,19,424,1019,0,1,170,314.58,1.106,1.028,0.183,0.057,0.253,-0.664,1.680,0.4033,2.1923,0.790,0.024,0.031,0.073,-0.058,72,62,98,0,26,0,50866.73,4311.811,12531.717,579.880,1287.009,10.029,10723.498,4494.612,284.089,4201.186,3360.949,583.416,126.532,3561.234,0.000074,0.031492,264,0,69,29,98,69,14622,2,29,455.999
1651,55.0,1338,300,16,419,918,0,1,136,332.31,1.088,1.013,0.183,0.057,0.267,-0.664,1.686,0.4096,2.2081,0.784,0.017,0.034,0.076,-0.057,65,75,117,0,15,0,47372.25,4147.751,11465.508,699.824,1310.597,11.214,9920.356,4082.975,233.406,4037.393,3229.915,757.784,226.321,3779.236,0.000103,0.030671,268,0,77,40,117,77,13861,4,40,578.293
1681,56.0,1239,310,16,389,849,0,1,107,366.80,1.090,1.015,0.190,0.059,0.268,-0.666,1.690,0.3985,2.1848,0.782,0.010,0.031,0.076,-0.057,67,51,125,0,17,0,44137.02,3907.012,10612.651,1096.788,1241.145,12.561,9159.294,3709.572,184.663,4034.080,3227.264,1141.097,189.256,3660.991,0.000148,0.030881,228,0,73,52,125,73,13267,1,52,983.340
1711,57.0,1179,310,16,357,821,0,1,87,343.58,1.101,1.022,0.199,0.060,0.260,-0.668,1.686,0.3989,2.1845,0.785,0.006,0.032,0.076,-0.058,58,51,98,0,9,0,42251.74,3462.324,10530.297,1056.039,1214.484,12.457,8655.873,3516.759,139.208,4156.526,3325.221,1049.659,139.425,2601.709,0.000149,0.029424,233,0,45,53,98,45,12302,0,53,985.335
1741,58.0,1129,303,16,352,776,0,1,84,333.64,1.093,1.017,0.203,0.061,0.267,-0.669,1.678,0.3986,2.1850,0.795,0.014,0.031,0.078,-0.059,62,53,75,0,6,0,39865.80,3228.503,9367.503,430.779,978.302,10.042,8260.714,3394.918,122.453,3634.874,2907.899,462.447,70.128,2375.082,0.000124,0.027921,207,0,51,24,75,51,12056,17,24,358.030
1771,59.0,1061,340,16,339,721,0,1,71,330.48,1.088,1.010,0.208,0.062,0.272,-0.671,1.679,0.3798,2.1954,0.798,0.015,0.030,0.079,-0.059,64,51,85,0,3,0,36832.48,3110.911,8442.630,659.367,837.575,11.995,7882.380,3201.944,106.169,3055.035,2444.028,683.616,120.423,2640.693,0.000112,0.026900,194,0,54,31,85,54,11520,16,31,574.851
1801,60.0,1000,363,15,328,671,0,1,57,315.89,1.080,1.002,0.212,0.063,0.279,-0.674,1.677,0.3926,2.1823,0.808,0.012,0.036,0.080,-0.059,57,49,87,0,8,0,34375.58,3041.922,8321.173,707.640,803.493,10.564,7406.750,2948.864,87.431,3452.634,2762.107,693.951,89.921,2610.188,0.000136,0.025448,153,0,54,33,87,54,11171,3,33,630.754
1831,61.0,912,391,15,308,603,0,1,43,372.32,1.070,0.995,0.219,0.064,0.287,-0.676,1.674,0.3842,2.1993,0.811,0.026,0.033,0.082,-0.058,58,57,98,0,6,0,31924.96,2887.853,7778.517,811.363,583.324,10.378,6842.118,2680.333,72.773,2986.236,2388.989,775.975,124.328,2835.578,0.000123,0.023619,104,0,55,43,98,55,10484,1,43,731.170
1861,62.0,857,414,15,300,557,0,0,35,323.36,1.058,0.984,0.226,0.066,0.296,-0.675,1.669,0.3898,2.2074,0.799,0.020,0.041,0.083,-0.059,54,47,82,0,3,0,31027.80,2853.940,8287.924,744.706,533.270,10.660,6200.706,2410.827,56.142,3174.118,2539.294,715.670,216.043,2549.512,0.000123,0.022572,104,0,48,34,82,48,9736,3,34,662.334
1891,63.0,839,456,15,297,542,0,0,32,347.14,1.054,0.980,0.232,0.067,0.300,-0.676,1.680,0.3803,2.1899,0.790,0.007,0.041,0.084,-0.058,72,42,71,0,2,0,30938.46,2815.184,8914.270,674.778,692.309,9.332,5936.527,2368.517,49.245,3996.196,3196.957,672.133,266.665,2401.247,0.000112,0.021969,114,0,38,33,71,38,9319,5,33,618.137
1921,64.0,839,524,15,301,538,0,0,22,347.92,1.051,0.976,0.236,0.067,0.303,-0.676,1.679,0.3787,2.2170,0.806,0.007,0.045,0.084,-0.059,60,26,49,0,5,0,31876.96,2897.825,8852.657,400.223,493.874,10.782,5861.359,2299.180,39.216,3406.005,2724.804,468.058,197.818,1665.384,0.000082,0.022394,87,0,32,17,49,32,9351,1,17,347.887
1951,65.0,857,587,15,311,546,0,0,15,317.05,1.052,0.978,0.239,0.066,0.307,-0.678,1.682,0.3697,2.2292,0.788,0.026,0.040,0.084,-0.057,70,22,58,0,2,0,33140.42,3050.732,9433.436,461.041,619.938,8.425,5844.703,2282.900,29.544,4199.741,3359.793,444.613,357.140,1882.896,0.000110,0.022206,105,0,38,20,58,38,9371,0,20,408.506
