tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
331,11.0,1308,358,60,246,1000,20,42,14,150.39,0.981,1.145,0.079,0.058,0.173,-0.647,1.489,0.3707,2.3345,0.785,0.207,0.028,0.085,0.016,73,133,16,0,6,0,44732.29,2625.403,10600.546,205.399,944.074,12.015,8362.152,4688.305,26.102,4086.260,3269.008,170.873,385.659,783.903,0.000167,0.008579,163,0,16,0,7,7,15342,50,0,0.000
361,12.0,1240,391,60,259,931,16,34,21,166.96,0.958,1.125,0.078,0.053,0.185,-0.663,1.485,0.3735,2.3126,0.791,0.205,0.031,0.086,0.019,70,139,38,0,0,0,43854.36,2874.498,10669.631,291.770,571.168,10.774,7672.401,4102.811,30.037,4296.158,3436.927,253.484,310.227,1485.631,0.000157,0.006982,94,0,37,1,30,29,14100,13,1,58.668
391,13.0,1240,400,60,269,930,12,29,21,184.82,0.941,1.118,0.075,0.048,0.192,-0.680,1.483,0.3758,2.3377,0.774,0.216,0.030,0.086,0.022,74,92,33,0,4,0,45642.47,3149.441,12462.305,417.593,633.807,9.307,7267.272,3803.024,37.703,5091.509,4073.207,396.765,568.194,1149.962,0.000186,0.005802,85,0,30,3,22,20,13399,3,3,84.350
421,14.0,1330,407,60,304,993,10,23,23,206.98,0.933,1.107,0.073,0.046,0.202,-0.697,1.477,0.3659,2.4032,0.738,0.181,0.037,0.088,0.027,79,75,37,0,4,0,48511.21,3463.691,14241.494,506.553,988.757,11.091,7288.726,3869.960,33.253,7961.658,6369.326,485.735,673.529,1399.468,0.000172,0.004090,136,0,33,4,24,20,14055,12,4,87.401
451,15.0,1401,410,51,318,1054,7,22,27,189.29,0.933,1.106,0.075,0.046,0.203,-0.710,1.480,0.3769,2.3597,0.740,0.167,0.030,0.088,0.029,84,45,58,0,4,0,51560.53,3860.203,15278.176,667.788,1110.144,12.340,7713.654,4228.035,42.662,7048.750,5639.000,684.654,712.243,1965.850,0.000139,0.004529,154,0,52,6,43,37,14510,25,6,131.964
481,16.0,1490,443,51,347,1117,7,19,33,198.42,0.921,1.089,0.070,0.047,0.210,-0.729,1.495,0.3554,2.3448,0.712,0.156,0.031,0.090,0.036,80,70,51,0,4,0,54445.65,4204.884,15689.352,358.944,1271.683,8.265,8055.425,4689.476,47.507,8182.011,6545.609,355.574,558.671,2024.998,0.000154,0.003845,219,0,44,7,45,39,14491,86,7,164.173
511,17.0,1618,421,51,369,1229,6,14,38,212.18,0.916,1.089,0.069,0.049,0.210,-0.751,1.498,0.3496,2.3519,0.701,0.173,0.034,0.091,0.042,98,76,57,0,1,0,59656.88,4714.958,19146.807,670.908,1280.899,12.065,8523.224,5246.412,55.837,10177.560,8142.048,646.081,864.572,1949.807,0.000116,0.003994,213,0,50,7,40,36,15772,82,5,127.700
541,18.0,1781,397,51,407,1354,6,14,40,207.95,0.909,1.083,0.067,0.047,0.212,-0.765,1.492,0.3543,2.3480,0.681,0.150,0.034,0.092,0.047,115,70,66,0,4,0,65590.86,5110.927,20997.828,487.833,1386.765,16.651,9113.493,5374.165,59.642,11571.553,9257.243,479.982,812.050,2508.971,0.000105,0.004903,212,0,58,8,50,46,15869,56,7,110.061
571,19.0,1952,304,51,447,1489,6,10,53,203.76,0.904,1.083,0.064,0.045,0.215,-0.779,1.490,0.3603,2.3618,0.698,0.148,0.033,0.093,0.050,120,84,68,0,1,0,73351.41,5911.204,23519.728,745.909,2077.021,13.760,9917.248,5709.015,69.711,12454.467,9963.574,726.064,1353.733,2149.623,0.000208,0.005883,271,0,59,9,42,39,16702,43,7,137.595
601,20.0,2127,271,47,489,1622,6,10,62,202.46,0.896,1.081,0.063,0.041,0.216,-0.792,1.483,0.3668,2.4099,0.673,0.129,0.032,0.093,0.054,122,64,77,0,3,0,79190.18,6715.316,22683.745,582.971,2392.342,12.711,10708.510,6258.320,83.257,12091.392,9673.114,575.493,999.392,3100.010,0.000167,0.006433,365,0,71,6,59,54,18165,113,6,201.489
631,21.0,2324,259,47,542,1769,6,7,80,170.41,0.892,1.077,0.060,0.040,0.219,-0.803,1.477,0.3681,2.4218,0.680,0.120,0.033,0.094,0.058,127,64,107,0,2,0,85206.04,7462.156,24639.454,863.029,2196.643,16.187,11465.465,6649.804,103.010,14026.693,11221.355,865.590,1421.358,3638.214,0.000217,0.005105,339,0,97,10,72,70,19206,91,10,47.754
661,22.0,2506,237,47,601,1894,6,5,91,176.94,0.887,1.070,0.061,0.037,0.225,-0.811,1.471,0.3746,2.4468,0.656,0.110,0.036,0.094,0.060,139,83,123,0,4,0,91349.98,8532.890,25984.088,1318.895,3196.817,15.102,12297.910,7191.025,132.913,14904.645,11923.716,1329.836,1746.604,4012.710,0.000171,0.005135,502,0,116,7,87,82,20445,140,7,200.054
691,23.0,2725,238,47,657,2059,5,4,100,176.10,0.887,1.067,0.062,0.037,0.226,-0.819,1.470,0.3837,2.4594,0.654,0.096,0.037,0.096,0.060,149,82,119,0,2,0,97879.26,9415.419,26751.626,1213.692,3597.657,18.268,13120.973,7778.655,144.902,15970.622,12776.498,1223.700,1514.661,3874.447,0.000184,0.003612,637,0,93,26,89,67,22275,228,24,412.462
721,24.0,2921,208,47,723,2190,5,3,130,180.62,0.883,1.060,0.062,0.037,0.232,-0.825,1.461,0.3860,2.4642,0.648,0.075,0.032,0.096,0.060,148,84,124,0,4,0,103578.87,10328.839,27325.836,1475.123,3996.926,17.097,14283.847,8515.459,176.964,15269.463,12215.571,1457.213,1968.656,3974.160,0.000221,0.002517,656,0,105,19,84,69,23829,198,18,310.244
751,25.0,3111,195,47,797,2306,5,3,140,162.59,0.878,1.052,0.064,0.039,0.237,-0.829,1.466,0.3814,2.4855,0.643,0.080,0.033,0.096,0.061,152,117,121,0,11,0,110065.45,11603.977,29057.885,1168.449,4862.835,17.986,15111.953,9170.652,208.452,16396.712,13117.370,1302.565,1773.348,4497.416,0.000243,-0.000227,821,0,100,21,92,75,23925,194,19,313.593
781,26.0,3328,172,47,882,2438,5,3,176,208.80,0.874,1.043,0.065,0.041,0.244,-0.831,1.454,0.3978,2.4714,0.626,0.079,0.033,0.096,0.062,152,94,140,0,8,0,116168.02,12486.159,29623.858,1477.319,5265.118,17.923,16058.024,9613.293,245.845,17107.560,13686.048,1452.843,1765.439,4927.803,0.000279,-0.001435,876,0,121,19,106,88,24422,203,18,412.934
811,27.0,3448,190,47,969,2471,5,3,220,195.22,0.866,1.028,0.067,0.041,0.254,-0.836,1.450,0.3972,2.4606,0.618,0.076,0.035,0.097,0.061,143,122,169,0,21,0,120371.76,13737.823,28576.368,1407.078,5654.236,17.849,16857.748,10348.175,308.135,16037.843,12830.274,1408.335,1912.409,5475.155,0.000252,-0.003308,1009,0,149,20,129,116,26349,291,19,300.177
841,28.0,3594,158,47,1048,2538,5,3,279,203.40,0.861,1.017,0.068,0.041,0.262,-0.839,1.450,0.4068,2.4670,0.621,0.059,0.033,0.098,0.060,134,123,195,0,14,0,125378.43,14754.529,30097.225,1372.585,6664.603,17.926,17258.728,10160.924,400.732,17840.815,14272.652,1457.072,1837.044,6535.000,0.000290,-0.006279,1166,0,168,27,156,134,27104,360,26,313.545
871,29.0,3696,157,47,1115,2575,5,1,350,190.93,0.855,1.009,0.070,0.043,0.268,-0.845,1.446,0.4091,2.5026,0.617,0.062,0.033,0.099,0.059,145,96,242,0,21,0,129489.57,15946.833,30482.915,1923.871,6461.433,20.351,17755.736,10492.699,505.387,17104.097,13683.278,1982.982,1983.563,8101.293,0.000289,-0.008265,1179,0,196,46,201,164,27657,347,46,653.291
901,30.0,3846,171,45,1223,2618,4,1,437,205.01,0.848,0.996,0.074,0.042,0.280,-0.848,1.444,0.4160,2.4681,0.619,0.053,0.033,0.100,0.056,146,103,277,0,22,0,133886.59,17570.920,31460.344,1476.618,7544.443,24.455,18203.207,10561.343,637.306,20266.182,16212.946,1504.961,1345.920,9804.888,0.000251,-0.008546,1314,0,231,46,243,207,27797,323,44,703.638
931,31.0,3972,136,45,1329,2638,4,1,519,178.24,0.841,0.984,0.078,0.043,0.291,-0.852,1.445,0.4242,2.4942,0.616,0.041,0.032,0.101,0.056,124,110,291,0,31,0,138127.92,19206.766,31574.822,1941.154,9278.489,17.182,18872.332,10804.519,780.444,20722.156,16577.725,2028.414,1887.321,9963.954,0.000198,-0.009173,1460,0,259,32,242,217,24472,254,32,552.690
961,32.0,4099,111,45,1384,2710,4,1,666,197.29,0.845,0.985,0.083,0.043,0.293,-0.853,1.445,0.4271,2.4883,0.616,0.046,0.030,0.101,0.055,160,80,300,0,50,0,142027.03,20691.830,30444.054,3000.208,9533.629,19.038,19485.740,11010.562,975.888,21027.632,16822.106,3473.298,1820.747,9265.217,0.000225,-0.010140,1543,0,220,80,259,183,25824,289,77,1558.842
991,33.0,4154,121,45,1425,2724,4,1,878,201.45,0.847,0.982,0.093,0.044,0.297,-0.853,1.447,0.4331,2.4640,0.609,0.039,0.032,0.102,0.052,162,87,376,0,50,0,142637.48,20885.112,30165.231,3249.262,9834.477,23.015,20022.719,11168.739,1281.903,21303.695,17042.956,3635.850,1268.918,12050.285,0.000230,-0.010975,1794,0,263,113,351,240,25809,468,110,2377.846
1021,34.0,4100,148,45,1431,2665,3,1,1122,207.59,0.849,0.979,0.104,0.044,0.301,-0.855,1.464,0.4307,2.4100,0.602,0.035,0.029,0.102,0.051,163,64,440,0,67,0,140419.80,20849.317,29477.910,3496.571,10156.293,23.018,20416.569,11291.649,1679.182,19555.497,15644.398,4102.405,1494.509,13146.068,0.000235,-0.013880,1893,0,317,123,399,283,27493,442,123,2349.359
1051,35.0,3863,140,41,1428,2431,3,1,1271,214.09,0.846,0.963,0.116,0.047,0.315,-0.853,1.464,0.4460,2.3637,0.604,0.032,0.032,0.102,0.047,147,70,581,0,64,0,134036.70,20944.484,27948.608,3757.379,9407.108,20.892,19790.931,10676.973,2017.692,18164.533,14531.627,4122.540,1171.940,17620.576,0.000258,-0.016586,1808,0,438,143,546,406,27021,466,140,2721.820
1081,36.0,3713,169,41,1372,2337,3,1,1380,243.46,0.854,0.968,0.136,0.047,0.314,-0.848,1.467,0.4519,2.3615,0.605,0.034,0.031,0.101,0.045,161,52,592,0,76,0,127508.80,20166.508,28345.577,4803.312,9028.483,22.703,19069.404,10117.979,2284.550,21730.916,17384.733,5464.060,1326.424,17234.703,0.000261,-0.016768,1841,0,393,199,553,363,25421,493,197,3578.612
1111,37.0,3280,194,41,1273,2003,3,1,1285,222.55,0.850,0.954,0.168,0.044,0.326,-0.841,1.471,0.4507,2.3462,0.621,0.042,0.026,0.101,0.040,149,45,825,0,84,0,114299.12,18938.398,26948.004,5500.849,7271.418,23.851,18064.879,9491.396,2331.808,20036.344,16029.076,6266.813,1032.123,23402.643,0.000195,-0.017727,1459,0,600,225,795,571,25043,355,220,4057.713
1141,38.0,2810,252,41,1130,1677,3,0,1057,214.57,0.855,0.960,0.220,0.048,0.333,-0.827,1.457,0.4582,2.2961,0.629,0.041,0.023,0.102,0.028,152,32,924,0,59,0,98496.64,17156.906,25773.159,6955.983,6263.232,17.718,15910.466,7928.789,2029.272,20881.706,16705.365,7520.348,910.973,27212.339,0.000175,-0.016544,1227,0,649,275,897,628,23555,331,272,5477.365
1171,39.0,2340,329,41,920,1419,1,0,762,193.15,0.874,0.984,0.302,0.055,0.327,-0.815,1.460,0.4607,2.2382,0.644,0.040,0.025,0.100,0.014,155,26,871,0,47,0,83735.61,14271.728,23098.341,7596.543,4617.523,18.139,14059.942,6995.377,1532.104,18525.275,14820.221,8133.828,907.947,24393.390,0.000267,-0.016433,938,0,549,322,855,537,21576,301,318,6469.761
1201,40.0,2044,398,29,762,1281,1,0,629,191.76,0.903,1.016,0.391,0.064,0.312,-0.800,1.476,0.4454,2.2314,0.647,0.037,0.019,0.099,0.007,146,32,699,0,32,0,73334.25,11641.224,23032.042,6091.555,3623.669,20.672,12902.488,6650.828,1219.105,18192.834,14554.268,6462.030,647.600,19645.564,0.000168,-0.016036,735,0,429,270,685,421,21742,270,268,5231.308
1231,41.0,1693,413,29,579,1114,0,0,428,171.49,0.938,1.058,0.486,0.075,0.291,-0.790,1.482,0.4427,2.1559,0.676,0.055,0.017,0.099,0.005,153,51,674,0,41,0,62612.99,9025.110,22485.295,5801.392,2586.532,18.344,11874.515,5886.948,872.471,16501.864,13201.492,5878.146,722.954,19497.649,0.000166,-0.015880,483,0,410,264,665,404,21496,171,261,4974.738
1261,42.0,1479,474,29,415,1064,0,0,277,178.68,0.975,1.118,0.580,0.080,0.248,-0.781,1.463,0.4566,2.1179,0.666,0.053,0.016,0.097,0.012,144,54,508,0,19,0,54813.92,6422.347,19574.944,5538.969,1317.866,17.131,10770.942,5137.652,577.207,14645.573,11716.459,5711.066,365.182,13844.168,0.000137,-0.014260,233,0,270,238,505,267,20069,52,238,5105.497
1291,43.0,1378,556,29,262,1116,0,0,210,182.68,1.012,1.210,0.674,0.083,0.185,-0.781,1.407,0.4490,2.1327,0.739,0.080,0.012,0.096,0.020,128,42,362,0,19,0,49548.36,4300.035,19146.246,4441.565,968.233,14.446,10440.720,5050.335,402.419,13023.076,10418.461,4429.596,458.575,9767.154,0.000128,-0.014349,124,0,176,186,362,176,20462,19,186,4192.124
1321,44.0,1326,626,29,218,1108,0,0,183,165.51,1.016,1.242,0.715,0.080,0.167,-0.788,1.392,0.4859,2.1127,0.745,0.055,0.014,0.094,0.021,116,67,212,0,16,0,45725.39,3150.675,17578.168,2131.761,779.683,15.626,10366.292,5248.348,328.882,9569.471,7655.577,2121.764,547.940,6156.444,0.000112,-0.014530,121,0,124,88,212,124,20605,26,88,1964.768
1351,45.0,1293,497,21,161,1132,0,0,150,151.56,1.026,1.270,0.739,0.078,0.141,-0.811,1.351,0.4853,2.1245,0.783,0.056,0.019,0.093,0.019,90,104,212,0,18,0,45161.62,2470.964,21519.386,1989.973,675.422,11.894,10095.800,5078.164,280.961,12010.142,9608.114,2015.866,1108.475,5562.806,0.000137,-0.014008,89,0,126,86,212,126,18911,4,86,1850.870
1381,46.0,1275,375,21,135,1140,0,0,108,144.62,1.023,1.284,0.774,0.076,0.130,-0.828,1.340,0.4949,2.0960,0.792,0.074,0.021,0.089,0.021,90,91,160,0,21,0,44652.07,1814.498,20548.911,1090.931,569.027,12.065,9878.640,4566.978,213.984,10262.106,8209.685,1065.297,905.118,5281.453,0.000130,-0.014728,76,0,120,40,160,120,16129,2,40,931.696
1411,47.0,1317,263,21,128,1189,0,0,96,150.30,1.016,1.291,0.780,0.070,0.125,-0.840,1.333,0.4927,2.1744,0.790,0.055,0.018,0.087,0.025,91,77,95,0,14,0,44485.39,1591.605,18049.073,604.404,418.231,12.079,9910.375,4582.668,163.359,9094.638,7275.711,588.582,408.324,2939.530,0.000176,-0.013507,45,0,73,22,95,73,15316,0,22,525.963
1441,48.0,1343,242,21,115,1228,0,0,78,183.90,1.010,1.294,0.767,0.063,0.119,-0.854,1.342,0.4815,2.1535,0.763,0.026,0.018,0.086,0.035,102,109,50,0,13,0,44039.63,1366.521,16183.184,654.581,376.682,13.822,9990.235,4744.807,144.700,7866.367,6293.094,682.511,203.491,1311.023,0.000130,-0.013264,55,0,26,24,50,26,14311,3,24,623.547
1471,49.0,1348,195,21,124,1224,0,0,61,184.03,0.997,1.284,0.743,0.056,0.124,-0.868,1.331,0.4962,2.2163,0.766,0.032,0.020,0.086,0.041,131,116,29,0,9,0,43373.98,1287.270,14947.581,215.673,301.952,17.572,9836.783,4738.036,112.247,6211.812,4969.450,178.924,133.474,874.347,0.000081,-0.012389,49,0,20,9,29,20,13055,0,9,193.119
1501,50.0,1320,180,16,117,1203,0,0,53,182.32,0.991,1.284,0.720,0.053,0.123,-0.881,1.315,0.5320,2.1816,0.798,0.043,0.019,0.086,0.046,120,139,27,0,9,0,42003.61,1277.164,13473.120,258.108,372.077,16.241,9603.781,4404.271,92.034,5852.858,4682.287,221.436,144.798,741.873,0.000148,-0.011495,49,0,15,12,27,15,11673,0,12,243.157
1531,51.0,1307,153,16,120,1187,0,0,45,190.73,0.983,1.279,0.695,0.049,0.126,-0.891,1.312,0.5458,2.2176,0.823,0.042,0.019,0.085,0.051,102,118,15,0,11,0,40789.86,1193.724,12747.706,79.712,446.081,15.880,9246.716,4267.584,75.782,5181.927,4145.542,79.997,67.537,460.888,0.000095,-0.012242,65,0,11,4,15,11,9714,3,4,70.156
1561,52.0,1281,134,16,126,1155,0,0,41,197.40,0.971,1.264,0.679,0.047,0.132,-0.900,1.303,0.5303,2.2062,0.836,0.048,0.019,0.084,0.056,80,133,11,0,5,0,39485.82,1238.689,11945.374,85.821,349.437,15.619,8908.346,4208.040,64.462,4767.252,3813.802,72.818,66.852,299.955,0.000100,-0.012700,50,0,6,5,11,6,8586,2,5,80.086
1591,53.0,1228,96,16,131,1097,0,0,31,195.60,0.955,1.251,0.665,0.044,0.138,-0.908,1.300,0.5273,2.2529,0.829,0.061,0.018,0.084,0.060,89,132,16,0,9,0,37120.75,1208.480,10240.557,96.292,426.347,13.210,8492.684,3966.688,51.970,3976.932,3181.546,122.987,34.847,445.843,0.000113,-0.012620,53,0,13,3,16,13,7419,0,3,85.446
1621,54.0,1158,99,16,142,1016,0,0,29,226.02,0.940,1.237,0.646,0.048,0.150,-0.914,1.307,0.5391,2.2618,0.831,0.049,0.017,0.085,0.061,102,149,6,0,5,0,34914.04,1229.679,9094.764,4.432,425.792,15.677,7826.750,3641.943,44.054,3473.545,2778.836,-28.157,119.057,237.222,0.000092,-0.012265,51,0,6,0,6,6,6595,0,0,0.000
1651,55.0,1133,97,16,148,985,0,0,31,243.40,0.935,1.236,0.625,0.046,0.155,-0.919,1.315,0.5287,2.2717,0.848,0.041,0.017,0.087,0.062,83,106,2,0,5,0,33603.80,1297.581,9091.727,0.521,319.602,12.463,7384.967,3460.782,41.865,3499.687,2799.750,-21.570,38.797,95.297,0.000069,-0.012458,34,0,2,0,2,2,5751,0,0,0.000
1681,56.0,1086,77,16,155,931,0,0,29,240.60,0.925,1.227,0.611,0.045,0.163,-0.922,1.319,0.5245,2.3506,0.854,0.058,0.017,0.088,0.062,77,117,4,0,3,0,32352.05,1315.204,8995.919,4.193,434.510,15.652,7041.188,3484.742,42.617,3019.776,2415.821,-20.671,135.947,279.285,0.000099,-0.013044,52,0,4,0,4,4,4502,0,0,0.000
1711,57.0,1029,93,16,160,869,0,0,24,231.90,0.912,1.216,0.601,0.046,0.172,-0.927,1.313,0.5379,2.3365,0.857,0.038,0.020,0.088,0.059,67,120,1,0,5,0,30467.91,1339.070,7344.398,21.445,331.116,15.399,6646.866,3247.902,34.859,2679.965,2143.972,-4.244,88.335,39.345,0.000091,-0.013599,44,0,0,1,1,0,4106,4,1,21.445
1741,58.0,993,80,16,167,826,0,0,25,233.75,0.900,1.208,0.595,0.044,0.182,-0.928,1.310,0.5469,2.3393,0.863,0.036,0.019,0.088,0.057,77,104,1,0,1,0,29775.53,1340.725,7923.892,0.858,314.394,13.927,6265.817,2998.186,30.311,2717.282,2173.826,-18.111,50.534,87.660,0.000079,-0.014305,37,0,1,0,1,1,3639,0,0,0.000
1771,59.0,960,72,16,177,783,0,0,24,262.51,0.886,1.196,0.591,0.045,0.194,-0.932,1.307,0.5397,2.3784,0.841,0.045,0.023,0.088,0.055,70,102,0,0,2,0,28612.41,1363.308,6913.372,0.000,378.381,13.694,6000.656,2841.914,33.245,2689.235,2151.388,-17.311,18.967,24.477,0.000122,-0.014727,54,0,0,0,0,0,3336,1,0,0.000
1801,60.0,945,97,16,187,758,0,0,18,283.23,0.876,1.195,0.587,0.048,0.203,-0.935,1.315,0.5374,2.4252,0.845,0.053,0.020,0.088,0.052,83,75,1,0,4,0,27202.45,1441.751,6271.684,0.020,348.948,15.754,5746.763,2830.071,28.125,2475.487,1980.390,-14.929,15.654,22.637,0.000092,-0.013786,40,0,1,0,1,1,3190,2,0,0.000
1831,61.0,908,87,16,196,712,0,0,15,277.19,0.860,1.181,0.584,0.050,0.216,-0.939,1.320,0.5522,2.4247,0.857,0.041,0.018,0.089,0.048,65,101,0,0,4,0,26664.64,1529.656,6868.673,0.000,439.828,13.232,5531.751,2803.577,20.213,2551.764,2041.411,-22.265,69.570,22.940,0.000091,-0.013093,55,0,0,0,0,0,3140,0,0,0.000
1861,62.0,884,85,16,207,677,0,0,14,283.23,0.843,1.166,0.583,0.052,0.229,-0.943,1.316,0.5624,2.4040,0.836,0.029,0.021,0.090,0.045,66,82,0,0,1,0,26415.62,1568.717,6663.178,0.000,480.456,11.580,5281.873,2582.277,18.578,2169.790,1735.832,-14.499,149.323,29.406,0.000112,-0.011844,65,0,0,0,0,0,3122,2,0,0.000
1891,63.0,866,92,16,224,642,0,0,13,288.39,0.831,1.147,0.573,0.051,0.246,-0.943,1.320,0.5643,2.3418,0.833,0.040,0.020,0.092,0.036,83,81,0,0,1,0,26684.77,1701.826,6681.732,0.000,362.907,11.865,5069.436,2464.611,14.729,2364.001,1891.201,-17.294,56.768,53.361,0.000091,-0.011437,71,0,0,0,0,0,2771,24,0,0.000
1921,64.0,873,101,16,234,639,0,0,13,289.98,0.823,1.147,0.573,0.052,0.252,-0.942,1.330,0.5525,2.4188,0.839,0.047,0.020,0.093,0.031,67,73,0,0,1,0,28339.64,1906.929,7866.259,0.000,389.024,12.747,4962.618,2345.218,16.551,3073.579,2458.863,-14.407,164.930,28.692,0.000082,-0.011087,67,0,0,0,0,0,2925,8,0,0.000
1951,65.0,929,113,16,247,682,0,0,13,297.07,0.823,1.160,0.563,0.052,0.251,-0.944,1.323,0.5797,2.5662,0.831,0.036,0.022,0.093,0.030,84,47,0,0,2,0,29541.80,2115.123,7472.791,0.000,302.852,14.882,5116.715,2398.368,14.743,3958.677,3166.942,-8.857,55.978,17.067,0.000109,-0.010390,36,0,0,0,0,0,2773,0,0,0.000
1981,66.0,986,161,16,262,724,0,0,14,314.39,0.816,1.158,0.562,0.055,0.250,-0.945,1.323,0.5704,2.6028,0.813,0.046,0.019,0.093,0.032,73,50,3,0,2,0,31557.60,2272.328,8748.202,0.000,514.058,13.207,5381.268,2640.480,14.162,4163.588,3330.870,-10.260,60.948,85.421,0.000088,-0.011172,67,0,3,0,3,3,2928,3,0,0.000
