tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
451,15.0,1211,803,37,167,951,18,75,13,203.57,1.148,1.087,0.067,0.047,0.113,-0.479,1.565,0.3223,2.1957,0.787,0.234,0.069,0.041,0.016,76,31,95,0,0,0,52849.98,2169.282,16731.116,591.914,523.211,10.352,8037.452,3951.842,21.110,5540.603,4432.482,565.502,580.321,3651.283,0.000132,-0.002594,240,0,88,7,88,81,24755,159,7,147.064
481,16.0,1272,781,37,172,1014,18,68,16,216.94,1.161,1.093,0.067,0.041,0.112,-0.485,1.568,0.3187,2.2350,0.789,0.186,0.056,0.040,0.018,87,35,90,0,2,0,56067.11,2319.688,19427.659,697.875,767.175,8.880,8306.845,4049.195,26.090,8455.109,6764.088,685.212,771.517,3698.214,0.000133,-0.003455,255,0,83,7,79,72,25350,148,7,166.230
511,17.0,1335,786,37,180,1076,14,65,19,213.24,1.167,1.098,0.065,0.038,0.111,-0.491,1.573,0.3237,2.2610,0.765,0.183,0.060,0.039,0.018,77,44,93,0,1,0,59582.61,2446.762,20712.605,738.914,709.870,9.343,8805.484,4444.863,28.167,8965.848,7172.678,720.731,774.411,3815.955,0.000185,-0.004749,250,0,87,6,76,70,27292,150,6,119.059
541,18.0,1479,690,37,193,1210,13,63,23,200.96,1.177,1.114,0.063,0.037,0.110,-0.496,1.573,0.3183,2.2741,0.735,0.192,0.053,0.037,0.019,87,25,92,0,1,0,64315.63,2596.001,23627.724,630.618,846.429,10.331,9623.926,4908.878,38.378,11750.065,9400.052,604.068,591.783,4004.272,0.000134,-0.005153,296,0,87,5,82,78,29694,150,5,78.423
571,19.0,1538,765,37,199,1264,13,62,29,186.60,1.179,1.116,0.063,0.036,0.109,-0.498,1.572,0.3140,2.2883,0.720,0.156,0.046,0.037,0.020,90,30,123,0,1,0,65895.34,2602.333,22516.049,946.385,1027.473,7.710,10441.142,5287.967,47.828,9555.931,7644.745,974.248,859.575,4963.103,0.000156,-0.007273,330,0,117,6,103,99,31984,166,6,115.657
601,20.0,1610,845,33,201,1336,14,59,32,186.49,1.188,1.120,0.065,0.037,0.107,-0.503,1.578,0.3171,2.2870,0.730,0.139,0.045,0.036,0.021,91,40,110,0,2,0,69105.36,2856.032,24330.756,815.979,909.413,8.366,10905.572,5515.142,54.236,10046.391,8037.113,804.417,836.265,4667.845,0.000218,-0.009579,299,0,101,9,101,92,33441,150,9,130.980
631,21.0,1696,777,33,212,1416,13,55,37,208.65,1.194,1.124,0.067,0.035,0.107,-0.507,1.578,0.3228,2.2813,0.709,0.127,0.045,0.035,0.022,87,39,127,0,5,0,73293.72,3015.179,27625.441,998.198,980.683,11.611,11673.633,5903.461,61.951,11399.335,9119.468,998.007,1052.328,5481.210,0.000179,-0.011502,297,0,115,12,112,103,35717,130,11,236.322
661,22.0,1798,708,33,208,1517,14,59,39,169.64,1.201,1.137,0.066,0.035,0.102,-0.507,1.584,0.3280,2.2884,0.701,0.130,0.039,0.035,0.023,85,40,157,0,3,0,77360.23,3081.508,30193.977,1015.987,934.683,9.040,12402.180,6364.676,63.657,13596.586,10877.269,1034.948,1092.215,6547.974,0.000201,-0.011325,204,0,142,15,149,134,37520,31,15,236.345
691,23.0,1833,661,33,207,1560,13,53,45,179.48,1.205,1.143,0.067,0.036,0.101,-0.510,1.569,0.3397,2.2960,0.729,0.121,0.035,0.035,0.022,79,45,221,0,1,0,77951.24,3121.363,29801.512,1586.291,1121.844,11.002,12972.509,6762.103,75.074,13557.476,10845.981,1605.254,939.174,8852.534,0.000104,-0.011849,210,0,202,19,192,176,38740,40,19,320.825
721,24.0,1901,629,33,206,1636,11,48,56,181.99,1.213,1.148,0.065,0.034,0.098,-0.513,1.580,0.3394,2.3013,0.737,0.131,0.035,0.034,0.024,73,41,201,0,4,0,80316.72,3210.157,31263.565,1217.056,1204.582,8.880,13360.427,6912.335,90.988,14133.877,11307.102,1327.366,828.372,7979.046,0.000121,-0.010809,244,0,182,19,193,175,39226,44,15,227.115
751,25.0,1943,641,28,222,1667,10,44,61,188.98,1.210,1.141,0.067,0.034,0.102,-0.517,1.568,0.3410,2.2921,0.685,0.086,0.034,0.034,0.022,79,52,201,0,2,0,82350.30,3383.534,31443.175,1166.296,1242.298,9.907,13856.297,7077.970,105.365,13195.211,10556.169,1122.114,932.595,8226.044,0.000176,-0.011835,263,0,191,10,186,178,40303,59,9,93.713
781,26.0,1992,629,28,233,1703,10,46,69,191.40,1.212,1.140,0.066,0.034,0.103,-0.519,1.568,0.3376,2.2987,0.714,0.082,0.033,0.034,0.021,97,34,211,0,4,0,85173.86,3553.133,32780.147,1414.822,1227.845,11.495,14212.924,7308.551,116.358,13384.602,10707.682,1421.759,823.438,8364.587,0.000215,-0.013088,266,0,202,9,196,187,40363,47,9,129.947
811,27.0,2038,622,28,234,1748,12,44,76,181.54,1.218,1.140,0.070,0.034,0.102,-0.519,1.573,0.3395,2.2907,0.698,0.064,0.030,0.033,0.021,81,39,223,0,8,0,86746.81,3808.037,33356.633,1644.131,1512.315,10.222,14619.617,7499.578,125.786,14291.692,11433.354,1826.836,878.669,9427.018,0.000141,-0.013079,309,0,203,20,209,189,41097,31,19,295.038
841,28.0,2106,638,28,230,1820,12,44,72,198.10,1.228,1.147,0.073,0.034,0.099,-0.521,1.577,0.3424,2.2925,0.680,0.087,0.030,0.033,0.021,92,42,222,0,7,0,89462.53,3794.434,34054.730,1562.069,1220.112,9.987,15121.776,7677.351,127.240,15301.689,12241.351,1720.127,684.705,8303.976,0.000183,-0.014901,267,0,191,31,205,176,42736,32,28,434.768
871,29.0,2199,562,28,250,1886,16,47,77,182.87,1.224,1.145,0.075,0.033,0.102,-0.521,1.590,0.3318,2.3068,0.652,0.056,0.031,0.033,0.021,83,43,201,0,8,0,91462.48,3935.615,34130.621,1637.606,1454.257,11.693,15883.001,8099.996,131.554,15334.841,12267.873,1599.699,643.895,8278.785,0.000144,-0.015438,302,0,190,11,180,170,44452,39,11,230.275
901,30.0,2224,598,25,247,1912,18,47,79,186.24,1.228,1.148,0.072,0.033,0.101,-0.520,1.586,0.3387,2.2992,0.652,0.045,0.033,0.033,0.022,89,69,233,0,6,0,92132.03,4057.548,33079.508,1761.185,1523.105,10.699,16194.167,8283.785,136.041,14999.170,11999.337,1836.296,696.231,8082.336,0.000227,-0.013549,345,0,209,24,201,178,45208,49,23,347.819
931,31.0,2242,554,25,258,1921,20,43,85,201.29,1.223,1.145,0.072,0.034,0.104,-0.522,1.603,0.3312,2.3017,0.655,0.058,0.034,0.033,0.021,77,63,226,0,7,0,93277.02,4143.842,34127.693,2045.029,1665.953,10.416,16491.905,8478.424,139.256,13973.715,11178.972,2152.634,825.935,8288.674,0.000217,-0.011609,404,0,212,14,180,168,46034,72,14,175.982
961,32.0,2226,559,25,246,1910,27,43,94,183.23,1.228,1.145,0.074,0.036,0.102,-0.520,1.596,0.3324,2.2896,0.653,0.041,0.028,0.033,0.023,88,56,310,0,5,0,92044.66,4112.763,34176.557,3333.956,1639.626,10.938,16337.012,8344.413,144.163,15815.338,12652.271,3410.101,671.655,10785.224,0.000209,-0.010829,394,0,274,36,250,214,45432,40,34,554.609
991,33.0,2238,588,25,253,1905,38,42,105,172.17,1.227,1.144,0.078,0.038,0.104,-0.516,1.595,0.3162,2.2946,0.668,0.028,0.029,0.032,0.022,87,50,258,0,6,0,92131.61,4042.222,33364.341,2915.403,1482.204,9.184,16493.193,8271.261,169.482,14579.722,11663.778,2983.443,672.048,8729.655,0.000193,-0.011008,334,0,245,13,186,173,45109,34,13,234.267
1021,34.0,2201,554,25,263,1850,44,44,113,173.65,1.225,1.142,0.080,0.042,0.109,-0.514,1.592,0.3216,2.2981,0.666,0.030,0.028,0.033,0.024,83,45,342,0,5,0,90402.27,4131.999,34307.792,4145.749,1340.106,9.931,16441.201,8369.573,186.689,15766.649,12613.320,4219.770,592.932,11351.383,0.000192,-0.009134,301,0,325,17,227,220,44612,26,17,147.959
1051,35.0,2144,538,24,261,1789,50,44,112,177.55,1.228,1.141,0.084,0.045,0.112,-0.510,1.595,0.3228,2.2781,0.663,0.034,0.029,0.033,0.023,76,58,373,0,9,0,87767.98,4013.758,33395.119,5749.370,1315.963,9.565,16079.246,8250.867,195.098,17069.457,13655.566,6152.266,664.567,11036.595,0.000151,-0.008304,334,0,345,28,202,186,43492,60,26,247.966
1081,36.0,2077,526,24,269,1698,71,39,121,204.15,1.224,1.132,0.087,0.051,0.117,-0.497,1.594,0.3343,2.2730,0.670,0.045,0.028,0.033,0.019,81,58,337,0,3,0,85183.92,4093.337,31343.961,5130.161,1200.359,11.626,15773.562,7915.251,197.284,14512.356,11609.885,5363.414,679.974,10319.571,0.000201,-0.007740,394,0,312,25,173,163,41983,130,25,169.033
1111,37.0,2052,528,24,264,1674,78,36,113,176.39,1.223,1.135,0.088,0.053,0.118,-0.494,1.566,0.3447,2.2741,0.692,0.038,0.025,0.033,0.019,87,50,325,0,3,0,83638.96,4037.233,31166.994,5631.780,1442.437,9.798,15500.433,7883.161,194.782,15747.213,12597.771,6040.156,572.358,9040.636,0.000245,-0.006969,452,0,299,26,145,132,40929,156,23,191.273
1141,38.0,1955,598,24,253,1573,91,38,99,186.24,1.219,1.126,0.097,0.059,0.119,-0.483,1.567,0.3385,2.2477,0.702,0.040,0.026,0.032,0.017,85,51,365,0,4,0,79132.22,3964.923,27935.001,6019.929,1249.377,7.927,14867.098,7524.099,176.697,14181.838,11345.471,6251.894,479.400,10291.040,0.000131,-0.007803,298,0,330,35,171,150,40029,36,35,357.612
1171,39.0,1851,579,24,248,1468,96,39,88,187.60,1.220,1.118,0.102,0.062,0.124,-0.477,1.565,0.3363,2.2325,0.701,0.028,0.027,0.032,0.017,105,50,400,0,10,0,76653.15,3773.574,29951.330,6800.840,1208.340,11.238,14280.582,7163.135,164.784,15801.651,12641.321,7260.389,479.548,10496.044,0.000199,-0.008906,245,0,369,31,176,152,37951,13,31,462.122
1201,40.0,1780,603,20,226,1426,97,31,92,188.32,1.230,1.128,0.109,0.063,0.121,-0.478,1.565,0.3552,2.2152,0.674,0.009,0.024,0.032,0.019,97,44,362,0,10,0,73608.98,3342.799,27886.877,5990.405,1065.751,12.585,13770.217,6942.527,150.890,15319.222,12255.377,6351.090,388.848,9596.828,0.000150,-0.008803,255,0,313,49,164,131,35959,18,49,503.731
1231,41.0,1704,608,20,217,1340,112,35,79,179.76,1.232,1.126,0.125,0.071,0.121,-0.462,1.562,0.3465,2.1884,0.686,0.018,0.024,0.032,0.017,88,29,364,0,7,0,70496.34,3101.515,27228.988,5992.230,1041.474,11.624,13248.584,6576.807,143.922,14497.883,11598.307,6394.320,556.669,9615.497,0.000148,-0.007901,216,0,334,30,169,149,33576,2,30,245.630
1261,42.0,1588,637,20,200,1232,113,43,67,179.30,1.234,1.124,0.144,0.079,0.122,-0.450,1.571,0.3450,2.1704,0.714,0.020,0.022,0.033,0.018,94,37,378,0,9,0,65618.38,3003.976,24666.524,6819.854,675.779,11.705,12840.849,6398.220,123.817,13759.434,11007.548,7214.338,489.647,9549.563,0.000156,-0.008199,167,0,344,34,157,133,32776,22,34,356.925
1291,43.0,1501,720,20,200,1146,114,41,67,163.51,1.229,1.114,0.160,0.085,0.126,-0.443,1.556,0.3458,2.1354,0.664,0.020,0.029,0.033,0.017,100,40,332,0,3,0,61001.26,2742.594,22918.399,5307.158,742.199,10.129,11990.214,5929.285,112.898,12673.526,10138.821,5464.990,503.419,9049.758,0.000208,-0.007361,223,0,303,29,150,139,30042,80,29,181.593
1321,44.0,1412,745,20,190,1069,112,41,69,169.82,1.228,1.106,0.165,0.088,0.128,-0.436,1.561,0.3461,2.1015,0.669,0.021,0.034,0.034,0.017,92,45,290,0,9,0,58727.60,2371.452,22636.793,4816.744,685.895,9.179,11242.625,5452.491,115.617,11371.247,9096.998,4956.180,521.325,7536.158,0.000128,-0.007542,155,0,260,30,129,110,27751,11,30,289.636
1351,45.0,1364,735,19,194,1007,115,48,63,164.85,1.223,1.090,0.186,0.095,0.133,-0.425,1.565,0.3357,2.0820,0.707,0.015,0.035,0.034,0.018,102,37,268,0,5,0,55784.40,2363.613,21273.880,4751.325,515.809,11.306,10823.014,5293.216,114.921,11737.902,9390.321,4955.180,380.691,7417.422,0.000135,-0.006846,102,0,254,14,127,119,26474,0,14,147.781
1381,46.0,1282,727,19,187,920,125,50,57,197.35,1.217,1.075,0.195,0.100,0.134,-0.402,1.568,0.3257,2.0446,0.727,0.011,0.032,0.034,0.015,94,49,260,0,6,0,52523.53,2318.001,19028.449,4931.577,639.893,10.882,10296.000,4934.880,95.373,10336.165,8268.932,5076.016,511.987,6557.409,0.000181,-0.006527,134,0,233,27,108,90,24770,0,27,290.888
1411,47.0,1207,746,19,182,850,124,51,44,159.98,1.214,1.069,0.203,0.107,0.137,-0.395,1.585,0.3457,2.0427,0.732,0.016,0.033,0.036,0.014,96,45,257,0,6,0,49790.32,2108.193,18274.836,5005.612,488.511,11.005,9734.658,4577.515,87.242,10413.597,8330.878,5125.808,367.907,6146.001,0.000099,-0.006443,101,0,234,23,97,87,23191,1,23,194.760
1441,48.0,1138,700,19,181,776,134,47,39,196.58,1.207,1.050,0.231,0.121,0.143,-0.371,1.599,0.3417,2.0018,0.733,0.011,0.033,0.037,0.014,100,31,240,0,2,0,47354.67,1920.361,17636.092,4390.958,473.463,8.602,9194.827,4221.074,65.270,9187.178,7349.743,4329.381,460.796,6274.276,0.000173,-0.004874,92,0,223,17,106,97,21761,1,17,155.128
1471,49.0,1030,785,19,180,675,130,45,35,195.91,1.196,1.031,0.267,0.126,0.154,-0.353,1.600,0.3477,1.9375,0.707,0.017,0.031,0.037,0.014,108,37,256,0,0,0,42188.17,1772.709,13707.062,5348.966,378.631,10.206,8457.922,3754.646,56.664,8203.613,6562.890,5452.299,590.503,6042.485,0.000132,-0.006205,70,0,235,21,94,85,19563,1,21,115.739
1501,50.0,964,779,19,170,624,126,44,31,174.46,1.196,1.023,0.285,0.129,0.156,-0.346,1.601,0.3558,1.9495,0.738,0.029,0.025,0.038,0.017,99,38,187,0,4,0,38819.10,1659.569,13229.953,3546.499,328.968,11.657,7815.090,3560.672,51.804,7325.458,5860.366,3698.162,330.804,4883.459,0.000153,-0.007403,65,0,163,24,82,65,17650,0,24,243.003
1531,51.0,876,790,19,163,544,135,34,27,172.95,1.182,0.998,0.320,0.140,0.163,-0.312,1.601,0.3466,1.9134,0.712,0.012,0.029,0.040,0.015,96,40,214,0,0,0,34771.64,1488.210,12246.648,4718.363,374.055,10.203,7294.200,3419.083,43.363,7430.059,5944.048,4859.596,253.115,5145.314,0.000105,-0.007632,75,0,197,17,77,67,16419,0,17,160.903
1561,52.0,786,873,19,144,496,111,35,24,199.29,1.186,1.005,0.331,0.132,0.162,-0.329,1.593,0.3753,1.9233,0.712,0.000,0.030,0.040,0.018,93,39,174,0,2,0,30853.58,1254.567,10439.975,2768.269,252.114,9.439,6622.303,3051.817,38.922,5591.710,4473.368,2751.842,209.034,4588.609,0.000108,-0.007678,44,0,142,32,80,65,14927,0,32,239.935
1591,53.0,752,966,19,148,466,107,31,22,202.59,1.174,0.993,0.345,0.134,0.171,-0.324,1.603,0.3668,1.8943,0.724,0.020,0.028,0.041,0.019,108,32,114,0,1,0,28858.79,1138.088,9785.923,1746.959,136.900,10.420,6073.252,2545.763,39.450,5130.414,4104.331,1724.750,240.900,3015.570,0.000087,-0.008575,31,0,107,7,58,53,13805,0,7,71.194
1621,54.0,717,954,19,153,437,98,29,21,212.71,1.164,0.984,0.357,0.131,0.182,-0.333,1.604,0.3538,1.8981,0.704,0.013,0.028,0.041,0.018,98,46,112,0,0,0,27728.10,1142.925,9755.896,2077.818,190.366,10.122,5775.972,2331.383,32.584,5588.481,4470.785,2106.804,239.251,2503.635,0.000128,-0.009747,35,0,107,5,47,44,12997,0,5,40.554
1651,55.0,687,881,18,143,423,93,28,18,225.23,1.174,0.988,0.354,0.133,0.178,-0.337,1.613,0.3586,1.8964,0.729,0.014,0.024,0.041,0.018,87,31,115,0,2,0,27236.51,1116.266,9818.223,1710.936,183.855,9.023,5521.308,2198.852,29.208,5436.568,4349.254,1708.938,221.840,2369.550,0.000096,-0.010164,38,0,96,19,50,42,12123,2,19,147.821
1681,56.0,679,756,18,136,427,91,25,12,220.24,1.179,1.002,0.350,0.137,0.172,-0.348,1.620,0.3673,1.9469,0.723,0.022,0.024,0.040,0.022,98,26,100,0,0,0,27286.20,1002.128,10472.667,2014.405,124.553,9.496,5463.263,2278.083,25.237,5392.263,4313.810,2025.803,153.701,2414.976,0.000086,-0.011175,33,0,82,18,37,27,11799,8,18,137.935
1711,57.0,675,707,18,131,434,88,22,8,205.24,1.180,1.016,0.345,0.130,0.169,-0.365,1.614,0.3734,1.9758,0.736,0.023,0.017,0.040,0.024,88,22,89,0,0,0,25966.38,958.297,8497.514,1987.537,210.039,8.266,5403.630,2262.426,17.527,4839.155,3871.324,2062.569,51.733,1997.448,0.000076,-0.011419,45,0,77,12,31,21,11787,4,12,139.993
1741,58.0,629,723,18,128,403,78,20,9,197.66,1.173,1.012,0.331,0.126,0.177,-0.378,1.625,0.3774,2.0052,0.723,0.039,0.018,0.043,0.029,88,36,89,0,1,0,24437.45,926.397,7675.385,1319.435,132.226,8.880,5072.224,2209.959,15.450,3558.708,2846.966,1340.384,62.606,2037.783,0.000057,-0.011431,29,0,79,10,46,40,11391,6,10,82.361
1771,59.0,600,728,18,120,392,71,17,7,178.35,1.179,1.023,0.333,0.120,0.175,-0.389,1.622,0.3812,2.0135,0.774,0.058,0.019,0.043,0.030,79,25,74,0,3,0,22985.91,914.940,6958.097,1392.661,188.732,6.935,4873.854,1983.564,12.904,3333.398,2666.718,1370.530,222.551,1587.153,0.000072,-0.010973,32,0,62,12,27,22,10977,0,12,72.700
1801,60.0,608,661,19,115,410,68,15,4,193.62,1.182,1.039,0.306,0.115,0.169,-0.412,1.622,0.3603,2.0937,0.748,0.043,0.018,0.045,0.027,87,30,60,0,3,0,23041.47,864.251,8104.490,922.683,129.329,9.160,4736.863,2032.322,9.953,4528.587,3622.870,922.661,137.714,1090.638,0.000084,-0.010962,25,0,46,14,19,11,10932,1,14,100.919
1831,61.0,603,619,19,113,415,62,13,5,212.99,1.178,1.055,0.302,0.117,0.166,-0.429,1.633,0.3598,2.1579,0.708,0.035,0.012,0.044,0.026,81,27,64,0,1,0,22790.35,848.774,8232.348,835.200,112.236,9.840,4794.055,2166.136,6.089,3794.424,3035.539,812.568,73.706,1555.995,0.000092,-0.011648,51,0,50,14,31,25,11097,27,14,93.153
1861,62.0,596,627,19,114,414,55,13,4,207.07,1.170,1.080,0.292,0.117,0.169,-0.449,1.617,0.3696,2.2304,0.750,0.035,0.017,0.044,0.029,88,35,53,0,0,0,21830.16,861.657,7146.406,802.373,205.433,11.439,4754.553,2226.685,8.253,3534.908,2827.927,782.199,38.686,1253.273,0.000086,-0.012162,39,0,46,7,24,19,11181,4,7,67.310
1891,63.0,567,690,19,110,404,42,11,4,213.66,1.166,1.094,0.279,0.100,0.170,-0.486,1.616,0.3803,2.3016,0.764,0.027,0.015,0.044,0.035,68,43,58,0,0,0,20962.56,874.244,6841.251,923.328,107.870,10.826,4478.465,2041.888,7.287,3161.488,2529.191,901.909,165.259,1279.315,0.000103,-0.011881,28,0,45,13,32,22,10594,13,13,164.000
1921,64.0,544,776,19,115,371,50,8,4,211.04,1.154,1.070,0.331,0.109,0.183,-0.456,1.615,0.3777,2.2633,0.770,0.026,0.016,0.046,0.034,76,32,64,0,0,0,20792.34,909.074,7170.470,1352.249,186.476,10.223,4255.353,1936.718,7.287,3312.121,2649.697,1326.630,7.243,1406.363,0.000088,-0.011282,85,0,64,0,24,24,9772,58,0,0.000
1951,65.0,568,853,18,118,393,49,8,2,211.31,1.158,1.082,0.325,0.100,0.180,-0.467,1.606,0.3878,2.2793,0.791,0.042,0.016,0.046,0.038,79,28,35,0,1,0,22129.88,1001.535,8320.562,599.521,121.418,10.498,4330.188,2009.608,5.896,3899.309,3119.447,584.571,117.687,756.258,0.000085,-0.011511,43,0,26,9,14,8,10081,22,9,89.085
1981,66.0,606,814,18,121,433,45,7,2,198.20,1.157,1.099,0.320,0.093,0.174,-0.499,1.625,0.3964,2.3580,0.751,0.050,0.019,0.048,0.038,79,27,52,0,0,0,23954.92,1051.183,10409.597,751.516,150.296,8.008,4540.510,2184.308,3.971,5245.903,4196.723,728.489,210.224,1670.575,0.000105,-0.011753,59,0,46,6,28,26,10664,36,6,30.226
