tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,1274,821,56,281,810,23,160,3,156.91,0.908,0.753,0.139,0.151,0.182,-0.634,1.609,0.3494,1.4569,0.723,0.242,0.053,0.121,0.006,123,60,43,0,0,0,46538.75,2965.120,8359.568,22.937,560.368,18.290,6668.275,2382.305,3.343,4567.378,3653.903,1691.132,525.529,516.416,0.000077,0.003906,247,0,41,2,34,33,12220,167,2,3.858,186,11,11,5,2,3,1
361,12.0,1220,678,56,305,755,17,143,4,153.13,0.894,0.741,0.132,0.129,0.197,-0.645,1.612,0.3559,1.4871,0.688,0.233,0.051,0.120,0.006,128,89,49,0,0,0,43441.65,3266.532,5564.075,15.645,537.042,19.959,6484.022,2398.197,3.282,3208.302,2566.642,1594.853,434.561,386.774,0.000091,0.004379,108,0,47,2,48,46,12462,36,2,10.550,122,2,2,0,1,0,1
391,13.0,1190,573,56,336,711,15,128,4,175.98,0.873,0.729,0.126,0.122,0.216,-0.650,1.613,0.3609,1.5228,0.677,0.211,0.050,0.118,0.007,142,92,29,0,0,0,42324.97,3624.907,6048.565,13.721,679.603,18.981,6112.506,2281.886,5.594,3344.417,2675.534,890.487,523.099,321.422,0.000121,0.005088,167,0,27,2,25,23,12292,73,2,3.635,107,13,7,2,0,5,0
421,14.0,1174,478,56,368,686,10,110,2,212.27,0.858,0.717,0.120,0.110,0.234,-0.671,1.614,0.3661,1.5452,0.705,0.198,0.052,0.118,0.007,119,81,32,0,1,0,42113.39,4215.146,6100.112,7.707,896.529,18.035,5857.896,2174.464,4.748,3652.011,2921.609,886.722,537.205,343.105,0.000103,0.005351,122,0,30,2,26,25,11508,32,2,3.390,78,18,12,0,0,11,1
451,15.0,1177,475,48,418,657,8,94,2,220.04,0.836,0.698,0.117,0.104,0.258,-0.684,1.617,0.3725,1.5602,0.683,0.172,0.046,0.117,0.006,114,87,17,0,0,0,42542.38,4979.080,5251.528,5.147,953.180,18.881,5646.561,2034.928,3.234,3774.893,3019.914,546.274,435.889,384.899,0.000120,0.005028,153,0,15,2,16,14,11028,51,2,4.300,85,7,7,0,0,7,0
481,16.0,1182,458,48,479,614,6,83,3,217.77,0.812,0.677,0.115,0.097,0.289,-0.696,1.629,0.3688,1.5524,0.655,0.163,0.046,0.117,0.005,122,72,31,0,0,0,43812.76,5682.587,5490.865,27.845,1142.572,15.473,5492.211,1971.687,3.887,3643.956,2915.164,932.704,392.360,409.276,0.000135,0.005936,199,0,22,9,29,20,10725,65,9,24.699,60,1,1,1,0,0,0
511,17.0,1242,500,48,542,621,4,75,4,227.35,0.799,0.667,0.109,0.093,0.309,-0.711,1.640,0.3819,1.5618,0.645,0.146,0.044,0.118,0.002,127,43,28,0,0,0,45577.56,6546.910,5665.378,44.187,1197.398,14.580,5531.589,1961.915,5.098,4571.516,3657.213,1160.172,405.610,512.993,0.000104,0.005554,296,0,16,12,19,12,10396,158,12,39.018,60,4,1,1,0,0,0
541,18.0,1293,521,48,615,618,2,58,5,238.35,0.779,0.647,0.105,0.082,0.331,-0.734,1.641,0.3842,1.5434,0.622,0.130,0.041,0.118,0.000,132,50,49,0,0,0,48513.05,7716.696,6354.974,22.709,1065.999,16.057,5644.675,1951.834,6.349,5198.013,4158.411,1509.687,502.927,503.807,0.000152,0.005808,258,0,37,12,42,34,10375,138,12,19.434,34,0,0,0,0,0,0
571,19.0,1387,588,48,708,627,2,50,5,259.35,0.764,0.635,0.100,0.075,0.353,-0.744,1.644,0.3819,1.5799,0.613,0.121,0.035,0.118,-0.002,131,43,30,0,0,0,52502.97,8987.976,6130.175,36.970,1440.190,19.659,5835.674,1981.991,7.592,5699.536,4559.629,1029.683,598.262,572.100,0.000117,0.006243,292,0,19,11,30,19,10715,107,11,36.274,30,3,3,0,0,0,3
601,20.0,1487,617,36,817,625,1,44,16,265.40,0.747,0.621,0.100,0.067,0.379,-0.756,1.638,0.3905,1.5821,0.599,0.109,0.040,0.120,-0.003,155,46,52,0,0,0,57682.39,10558.128,7296.600,68.082,1630.617,19.834,6174.054,2040.906,11.862,6664.344,5331.476,1881.140,649.227,653.328,0.000158,0.005262,297,0,29,23,51,29,11291,99,22,67.063,30,0,0,0,0,0,0
631,21.0,1682,648,36,977,665,1,39,26,258.50,0.730,0.608,0.097,0.062,0.400,-0.763,1.647,0.4009,1.6093,0.585,0.096,0.041,0.119,-0.004,172,27,51,0,0,0,63667.68,12460.886,7629.302,71.623,2168.703,20.931,6669.791,2209.566,26.250,9233.670,7386.936,1825.919,835.262,762.999,0.000153,0.004998,355,0,31,20,51,31,11922,102,20,70.784,30,5,5,0,0,5,0
661,22.0,1894,617,36,1150,707,0,37,28,253.41,0.716,0.601,0.097,0.056,0.416,-0.771,1.648,0.4029,1.6169,0.580,0.089,0.039,0.120,-0.007,194,31,36,0,5,0,72520.88,14769.536,8226.233,49.387,2173.709,21.941,7205.569,2356.429,34.441,9539.065,7631.252,1090.877,893.623,703.213,0.000175,0.003968,348,0,18,18,36,18,12816,123,18,48.990,11,1,1,0,0,0,1
691,23.0,2186,590,36,1380,774,0,32,37,242.66,0.704,0.596,0.096,0.055,0.433,-0.779,1.652,0.4195,1.6522,0.558,0.086,0.035,0.122,-0.008,203,26,44,0,0,0,82202.42,17689.943,8683.896,49.882,2715.932,24.214,8179.310,2663.181,42.377,12101.885,9681.508,1643.927,825.358,967.642,0.000143,0.003393,441,0,27,17,43,27,14371,112,16,48.625,0,0,0,0,0,0,0
721,24.0,2508,541,36,1634,848,0,26,55,233.27,0.695,0.590,0.093,0.054,0.447,-0.787,1.656,0.4272,1.6841,0.536,0.077,0.035,0.123,-0.009,223,32,50,0,2,0,94162.88,20985.509,9511.486,57.925,4040.761,24.820,9229.592,2949.032,66.687,13619.772,10895.818,1719.780,726.153,1179.256,0.000169,0.002752,607,0,30,20,50,30,15144,118,20,55.662,0,0,0,0,0,0,0
751,25.0,2880,480,33,1938,918,0,24,79,218.49,0.684,0.586,0.094,0.053,0.463,-0.791,1.663,0.4294,1.6735,0.518,0.068,0.040,0.124,-0.012,241,23,89,0,2,0,106747.75,24533.311,10043.181,130.892,4412.013,26.922,10446.669,3249.337,95.037,16033.718,12826.975,3029.793,639.572,1455.366,0.000207,0.004776,842,0,43,46,89,43,16358,306,44,126.556,0,0,0,0,0,0,0
781,26.0,3274,490,33,2252,1001,0,21,102,211.07,0.676,0.584,0.096,0.055,0.476,-0.795,1.669,0.4389,1.6631,0.512,0.067,0.033,0.125,-0.015,257,21,84,0,2,0,121433.75,29148.971,9784.890,124.968,5477.712,33.562,11791.232,3619.539,135.016,16572.855,13258.285,2880.427,925.866,1706.180,0.000143,0.003995,1151,0,40,44,84,40,17293,461,43,121.534,0,0,0,0,0,0,0
811,27.0,3694,465,33,2598,1077,0,19,126,206.09,0.670,0.583,0.099,0.056,0.488,-0.798,1.681,0.4411,1.6853,0.493,0.061,0.032,0.125,-0.017,240,20,154,0,4,0,135966.44,33925.891,10738.970,263.750,7791.990,32.790,13276.099,4120.426,177.179,19735.099,15788.079,5507.613,973.140,2394.443,0.000210,0.003003,1559,0,66,88,154,66,18428,549,87,260.191,0,0,0,0,0,0,0
841,28.0,4211,453,33,3026,1166,0,19,167,201.30,0.662,0.581,0.100,0.055,0.501,-0.801,1.685,0.4507,1.6811,0.465,0.054,0.024,0.126,-0.020,258,27,150,0,7,0,150577.44,37786.943,10340.234,197.746,9198.844,35.769,14888.470,4542.983,208.121,23160.273,18528.219,5450.433,957.880,3033.994,0.000145,0.002854,1871,0,77,73,149,77,19634,646,72,193.617,0,0,0,0,0,0,0
871,29.0,4616,397,33,3335,1263,0,18,234,176.69,0.664,0.584,0.103,0.054,0.506,-0.805,1.692,0.4539,1.6952,0.453,0.050,0.027,0.126,-0.021,280,24,214,0,2,0,166046.94,41815.314,11209.765,364.387,10792.511,40.907,16604.512,4989.329,284.053,21835.671,17468.537,7456.750,745.921,3472.256,0.000237,0.004631,2120,0,82,132,213,82,21780,707,130,360.347,0,0,0,0,0,0,0
901,30.0,5147,384,32,3762,1368,0,17,351,175.24,0.663,0.584,0.104,0.055,0.513,-0.809,1.700,0.4557,1.6935,0.426,0.047,0.026,0.127,-0.023,274,21,188,0,6,0,181285.39,45174.699,10323.263,334.718,12682.887,40.036,18372.527,5470.873,417.718,24830.011,19864.009,6533.975,993.711,3839.426,0.000179,0.003803,2603,0,64,124,181,61,23668,853,120,325.667,0,0,0,0,0,0,0
931,31.0,5581,312,32,4070,1497,0,14,520,185.68,0.669,0.588,0.105,0.057,0.513,-0.813,1.705,0.4572,1.6920,0.416,0.043,0.026,0.128,-0.024,275,27,300,0,8,0,193523.20,47829.994,11641.454,495.268,15605.333,40.353,20414.746,6173.649,619.838,26396.096,21116.877,9932.497,900.365,4408.595,0.000307,0.002266,2761,0,105,195,297,103,25013,614,190,484.947,0,0,0,0,0,0,0
961,32.0,5927,264,32,4324,1590,0,13,810,203.89,0.674,0.592,0.109,0.058,0.514,-0.815,1.720,0.4558,1.6818,0.415,0.039,0.029,0.129,-0.023,241,27,364,0,9,0,203383.05,51414.069,11043.438,632.918,18365.506,39.154,22081.988,6744.874,963.456,25575.186,20460.149,12273.565,932.195,5119.467,0.000288,0.001931,3309,0,124,240,361,122,25648,621,236,622.362,0,0,0,0,0,0,0
991,33.0,6000,248,32,4364,1623,0,13,1220,210.77,0.680,0.596,0.112,0.059,0.514,-0.818,1.731,0.4577,1.6706,0.421,0.067,0.061,0.130,-0.025,268,23,423,0,22,0,212333.23,53746.492,10764.893,724.376,19899.759,42.449,23232.745,7185.851,1514.741,18762.522,15010.018,14426.705,776.656,5396.372,0.000266,0.002833,3585,0,133,290,419,132,26334,689,282,712.331,0,0,0,0,0,0,0
1021,34.0,6000,237,32,4407,1584,0,9,1751,255.74,0.680,0.594,0.115,0.061,0.520,-0.819,1.742,0.4538,1.6612,0.424,0.096,0.134,0.130,-0.027,205,27,368,0,31,0,223190.80,55705.556,10509.965,612.235,20234.554,39.526,23367.695,7173.209,2318.913,14645.230,11716.184,13721.563,836.949,5622.818,0.000296,0.001480,3540,0,136,232,364,133,25966,731,230,600.899,0,0,0,0,0,0,0
1051,35.0,6000,263,29,4426,1566,1,7,2199,248.04,0.682,0.596,0.118,0.061,0.523,-0.821,1.750,0.4530,1.6618,0.427,0.107,0.156,0.131,-0.029,200,22,405,0,45,0,229357.30,56087.365,9982.979,715.101,19906.229,43.033,23436.730,7110.751,3116.490,16242.143,12993.715,16671.472,1517.402,5517.672,0.000308,0.004076,3369,0,145,260,392,143,27090,644,246,692.088,0,0,0,0,0,0,0
1081,36.0,6000,237,29,4386,1607,1,6,2689,243.32,0.693,0.603,0.120,0.064,0.521,-0.823,1.760,0.4537,1.6674,0.429,0.127,0.165,0.132,-0.031,209,19,442,0,52,0,233146.27,55184.192,9852.794,786.939,20651.376,43.909,23665.477,7164.369,3928.604,18145.780,14516.624,16633.217,1483.661,5530.473,0.000465,0.010062,3212,0,127,315,430,126,26593,492,298,766.685,0,0,0,0,0,0,0
1111,37.0,5995,207,29,4356,1631,1,7,3183,259.57,0.700,0.608,0.122,0.065,0.520,-0.823,1.770,0.4518,1.6634,0.434,0.132,0.192,0.132,-0.033,192,11,366,0,57,0,238905.38,55476.706,10389.536,602.641,22704.327,50.357,23963.401,7120.031,4801.284,15203.218,12162.574,14209.750,1850.032,5724.639,0.000344,0.012509,3552,0,113,253,355,113,26442,552,241,589.597,0,0,0,0,0,0,0
1141,38.0,5997,180,29,4354,1635,1,7,3552,290.70,0.704,0.611,0.125,0.064,0.522,-0.825,1.782,0.4504,1.6374,0.441,0.131,0.203,0.134,-0.034,198,13,369,0,81,0,239337.58,55037.523,10014.416,583.125,22955.201,47.152,24180.353,7247.680,5540.907,16449.800,13159.841,15869.776,3157.749,5916.438,0.000532,0.018729,3487,0,136,233,354,134,26113,515,219,568.236,0,0,0,0,0,0,0
1171,39.0,5995,203,29,4318,1671,0,6,3807,293.87,0.714,0.617,0.127,0.066,0.521,-0.827,1.795,0.4501,1.6493,0.442,0.130,0.215,0.136,-0.035,176,10,374,0,92,0,239001.64,55136.700,10286.146,695.127,22039.660,48.006,24425.382,7331.637,6103.431,16983.308,13586.646,16765.292,2857.132,5574.396,0.000516,0.023747,3445,0,118,256,363,117,25713,476,240,671.082,0,0,0,0,0,0,0
1201,40.0,6000,162,26,4289,1705,0,6,3991,285.77,0.721,0.623,0.130,0.066,0.519,-0.828,1.806,0.4502,1.6453,0.446,0.119,0.199,0.137,-0.037,173,6,373,0,111,0,236106.47,54316.648,9479.224,659.644,22646.066,42.829,24775.016,7572.455,6566.732,17823.284,14258.627,16614.263,2586.110,5671.451,0.000478,0.028594,3588,0,128,245,367,128,25652,432,233,645.217,0,0,0,0,0,0,0
1231,41.0,6000,170,26,4260,1736,0,4,4068,288.28,0.728,0.629,0.134,0.067,0.519,-0.829,1.818,0.4554,1.6405,0.460,0.106,0.179,0.138,-0.039,152,5,425,0,100,0,228970.19,53118.034,8611.895,738.860,22518.229,44.382,24985.090,7802.737,6755.054,19237.572,15390.058,18393.037,2110.528,5711.115,0.000464,0.035730,3584,0,147,278,423,147,24993,402,275,729.606,0,0,0,0,0,0,0
1261,42.0,5997,146,26,4221,1773,0,3,4113,324.63,0.737,0.637,0.138,0.071,0.518,-0.831,1.834,0.4550,1.6400,0.455,0.090,0.157,0.140,-0.040,159,6,381,0,102,0,222673.42,51817.078,8829.222,662.675,21547.973,38.227,25326.929,7904.032,6964.043,17683.993,14147.195,16493.900,1919.348,5460.705,0.000383,0.038984,3561,0,130,251,376,129,25665,421,244,653.419,0,0,0,0,0,0,0
1291,43.0,5994,134,26,4194,1796,0,4,4122,258.54,0.744,0.643,0.139,0.072,0.519,-0.830,1.850,0.4545,1.6460,0.457,0.086,0.148,0.141,-0.041,130,9,310,0,126,0,218756.17,50659.008,8487.258,535.304,21705.773,37.037,25627.987,7989.797,7008.327,16154.943,12923.954,13277.390,1395.701,5068.630,0.000331,0.041534,3638,0,104,206,302,102,25628,445,199,522.858,0,0,0,0,0,0,0
1321,44.0,5999,152,26,4188,1808,0,3,4144,301.82,0.751,0.649,0.142,0.073,0.521,-0.832,1.864,0.4559,1.6424,0.452,0.072,0.133,0.143,-0.044,137,8,326,0,102,0,212442.50,48452.042,8256.815,433.847,22288.143,36.068,25955.703,8072.365,7147.231,16189.659,12951.727,12602.381,1335.454,5105.309,0.000362,0.043462,3802,0,138,188,322,136,26105,352,186,421.716,0,0,0,0,0,0,0
1351,45.0,5998,126,26,4198,1799,0,1,4092,329.74,0.753,0.653,0.145,0.074,0.526,-0.835,1.874,0.4579,1.6544,0.454,0.055,0.094,0.144,-0.046,158,11,350,0,113,0,202695.72,47037.053,7321.025,405.797,20084.630,40.465,26148.414,8181.761,7119.602,17472.185,13977.748,13761.056,961.583,4843.798,0.000375,0.042985,3602,0,151,199,338,149,25448,305,187,391.756,0,0,0,0,0,0,0
1381,46.0,6000,139,26,4182,1818,0,0,4176,314.64,0.759,0.660,0.148,0.074,0.528,-0.836,1.889,0.4574,1.6515,0.455,0.035,0.064,0.145,-0.047,127,9,346,0,110,0,192639.41,45958.876,6491.007,446.406,20315.122,38.070,26359.304,8216.380,7131.540,17241.529,13793.224,12655.430,448.340,4693.315,0.000353,0.044259,3770,0,139,207,333,131,25498,295,201,422.994,0,0,0,0,0,0,0
1411,47.0,5999,110,26,4145,1854,0,0,4164,359.52,0.767,0.666,0.151,0.072,0.527,-0.838,1.901,0.4625,1.6317,0.447,0.012,0.022,0.147,-0.048,126,6,361,0,157,0,178961.34,43126.934,7078.578,485.543,21177.059,33.536,26624.713,8278.555,7207.005,19383.170,15506.536,13400.425,223.946,4757.840,0.000253,0.044445,3968,0,134,227,349,128,24875,215,217,460.670,0,0,0,0,0,0,0
1441,48.0,5751,85,26,3975,1776,0,0,4092,355.80,0.771,0.668,0.152,0.074,0.529,-0.841,1.914,0.4609,1.6513,0.461,0.008,0.016,0.148,-0.050,118,14,429,0,154,0,163856.05,41585.698,6055.336,555.880,19139.012,29.443,26507.063,8325.935,7149.656,13076.327,10461.062,14141.891,196.425,4365.966,0.000264,0.044538,3861,0,165,264,420,159,24804,217,261,537.181,0,0,0,0,0,0,0
1471,49.0,5490,108,26,3821,1669,0,0,3959,343.80,0.771,0.671,0.156,0.073,0.535,-0.845,1.925,0.4627,1.6580,0.478,0.008,0.016,0.149,-0.050,95,12,354,0,146,0,152181.59,39626.621,5010.571,406.394,16062.224,33.621,25382.933,7810.543,6971.642,9391.198,7512.958,10928.821,239.268,3506.600,0.000269,0.044603,3397,0,140,214,349,138,23462,234,210,394.481,0,0,0,0,0,0,0
1501,50.0,5272,112,23,3730,1542,0,0,3708,333.30,0.765,0.670,0.158,0.072,0.545,-0.846,1.935,0.4628,1.6548,0.489,0.008,0.016,0.150,-0.052,124,17,244,0,196,0,144113.09,38216.965,5047.996,263.047,14268.848,32.013,24226.234,7308.162,6563.515,8816.831,7053.465,8538.518,184.117,3012.591,0.000305,0.042246,3048,0,114,130,236,108,22528,266,127,241.795,0,0,0,0,0,0,0
1531,51.0,5082,114,23,3651,1430,0,1,3561,369.32,0.759,0.670,0.163,0.072,0.556,-0.848,1.944,0.4649,1.6457,0.498,0.005,0.015,0.152,-0.054,120,22,211,0,162,0,138463.30,36565.087,4967.787,220.810,13064.091,32.364,23181.960,6743.162,6221.887,7515.695,6012.556,6929.227,106.562,2717.536,0.000191,0.042085,2741,0,90,121,200,86,21708,286,113,210.436,0,0,0,0,0,0,0
1561,52.0,4909,104,23,3597,1311,0,1,3419,418.97,0.750,0.668,0.166,0.073,0.568,-0.848,1.948,0.4683,1.6483,0.508,0.006,0.013,0.154,-0.057,98,32,192,0,141,0,132881.97,35034.578,4500.396,214.813,12112.259,35.978,22360.969,6338.778,5952.701,7011.038,5608.831,6650.066,77.776,2548.624,0.000214,0.039324,2546,0,84,108,179,76,20460,198,101,191.529,0,0,0,0,0,0,0
1591,53.0,4743,106,23,3532,1210,0,1,3172,448.17,0.744,0.668,0.170,0.072,0.580,-0.851,1.960,0.4733,1.6318,0.501,0.007,0.017,0.155,-0.060,107,20,171,0,168,0,128614.48,33609.780,3851.471,196.648,11777.963,31.491,21302.417,5864.938,5570.822,6840.244,5472.195,5512.907,16.021,2290.225,0.000253,0.038078,2388,0,60,111,160,57,19211,181,102,186.660,0,0,0,0,0,0,0
1621,54.0,4628,96,23,3481,1147,0,0,3049,420.27,0.740,0.667,0.172,0.073,0.588,-0.852,1.964,0.4723,1.6336,0.513,0.007,0.017,0.156,-0.060,122,20,143,0,129,0,124851.11,31700.172,3852.206,185.468,10667.417,36.501,20568.840,5489.622,5253.031,6240.850,4992.680,4803.667,48.340,2089.553,0.000243,0.038018,2219,0,44,99,129,38,18845,186,91,171.379,0,0,0,0,0,0,0
1651,55.0,4511,85,23,3448,1062,1,0,2891,438.58,0.733,0.666,0.172,0.072,0.599,-0.851,1.970,0.4784,1.6227,0.521,0.007,0.016,0.157,-0.063,85,32,132,0,142,0,121580.56,31329.413,3502.919,155.114,9733.459,36.380,19962.326,5250.641,4974.605,6660.064,5328.051,4780.780,72.240,1885.390,0.000196,0.038329,2046,0,44,88,119,42,18226,166,77,148.016,0,0,0,0,0,0,0
1681,56.0,4429,98,23,3429,999,1,0,2787,479.20,0.726,0.666,0.173,0.071,0.608,-0.852,1.977,0.4765,1.6317,0.528,0.007,0.015,0.158,-0.064,89,30,97,0,115,0,120003.98,30885.539,2889.298,133.488,10012.366,32.361,19304.366,4931.816,4679.163,5614.957,4491.965,3514.193,52.770,1879.611,0.000205,0.037851,2000,0,30,67,85,25,17836,151,60,122.851,0,0,0,0,0,0,0
1711,57.0,4369,100,23,3418,950,1,0,2718,481.23,0.721,0.665,0.175,0.072,0.616,-0.853,1.987,0.4803,1.6371,0.535,0.006,0.013,0.159,-0.066,89,30,113,0,101,0,117675.45,29878.531,2738.556,148.212,8952.367,32.768,18901.196,4778.520,4528.906,6502.778,5202.223,3845.347,0.552,1738.743,0.000282,0.037366,1819,0,34,79,104,29,18241,157,73,135.704,0,0,0,0,0,0,0
1741,58.0,4258,95,23,3369,888,1,0,2634,479.71,0.716,0.663,0.175,0.071,0.625,-0.854,1.994,0.4847,1.6366,0.540,0.009,0.012,0.161,-0.068,97,27,118,0,115,0,116080.16,29595.169,2648.133,173.150,8092.282,34.865,18469.169,4586.987,4380.196,5255.693,4204.555,3971.591,10.140,1542.532,0.000155,0.037283,1602,0,29,89,112,29,17853,80,80,165.790,0,0,0,0,0,0,0
1771,59.0,4212,91,23,3371,840,1,0,2580,482.52,0.711,0.662,0.177,0.071,0.633,-0.856,1.999,0.4858,1.6434,0.538,0.009,0.011,0.162,-0.070,84,22,76,0,97,0,116204.87,29557.030,2590.740,99.916,7757.237,35.857,17991.523,4380.695,4206.491,5168.699,4134.959,3024.508,29.828,1456.193,0.000188,0.037147,1513,0,23,53,66,22,16979,121,42,91.328,0,0,0,0,0,0,0
1801,60.0,4172,99,23,3389,783,0,0,2458,518.24,0.703,0.662,0.178,0.069,0.643,-0.859,2.004,0.4866,1.6293,0.541,0.008,0.014,0.163,-0.073,90,30,81,0,106,0,116203.52,29416.536,2366.514,106.594,7639.257,32.249,17628.676,4157.566,4050.255,6013.698,4810.958,3396.641,21.423,1433.690,0.000224,0.036916,1432,0,26,55,67,19,16678,126,48,95.299,0,0,0,0,0,0,0
