tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
421,14.0,485,265,47,156,303,7,19,7,240.81,0.907,1.029,0.105,0.071,0.233,-0.642,1.555,0.3442,2.3786,0.749,0.250,0.036,0.111,-0.065,54,46,6,0,0,0,18304.89,1665.918,4188.420,15.535,315.641,11.367,2854.266,1085.359,11.767,1587.920,1270.336,304.619,205.841,132.277,0.000069,-0.013940,55,0,5,1,4,3,3378,23,1,5.512,43,4,4,2,0,2,0
451,15.0,492,280,41,172,297,6,17,8,252.76,0.893,1.018,0.101,0.065,0.250,-0.644,1.554,0.3367,2.4519,0.721,0.250,0.034,0.110,-0.069,47,37,3,0,0,0,19836.21,1786.805,4381.288,5.462,267.715,10.103,2754.230,1019.281,11.895,1789.587,1431.670,102.232,276.318,120.364,0.000071,-0.013685,32,0,3,0,2,2,3157,9,0,0.000,30,1,1,1,0,0,0
481,16.0,523,293,41,185,317,6,15,9,260.68,0.894,1.023,0.102,0.067,0.255,-0.648,1.551,0.3500,2.5469,0.724,0.227,0.036,0.111,-0.076,50,19,3,0,1,0,21187.29,1996.510,4340.518,10.792,213.583,12.577,2850.349,1031.270,15.288,2124.419,1699.535,176.296,389.177,109.475,0.000115,-0.013059,30,0,1,2,3,1,3159,6,2,10.703,30,0,0,0,0,0,0
511,17.0,555,308,41,194,344,4,13,7,269.79,0.897,1.039,0.100,0.076,0.254,-0.661,1.556,0.3483,2.6429,0.729,0.237,0.030,0.111,-0.081,67,18,4,0,2,0,22608.25,2207.317,4506.728,7.943,189.255,11.542,3050.948,1095.517,13.060,2221.295,1777.036,149.872,457.138,90.232,0.000113,-0.014441,18,0,1,3,4,1,3374,0,3,7.831,30,0,0,0,0,0,0
541,18.0,602,306,41,217,369,4,12,8,279.05,0.895,1.045,0.103,0.086,0.262,-0.662,1.559,0.3542,2.6888,0.691,0.217,0.021,0.109,-0.087,63,20,6,0,0,0,24118.29,2394.383,5169.660,13.553,410.865,10.487,3312.000,1308.397,12.681,2793.866,2235.093,341.001,401.681,133.025,0.000132,-0.015328,33,0,3,3,4,2,3525,6,3,11.923,30,2,1,1,0,0,0
571,19.0,663,259,41,237,411,4,11,9,285.49,0.891,1.068,0.101,0.094,0.262,-0.659,1.557,0.3482,2.8101,0.698,0.224,0.031,0.107,-0.096,83,26,2,0,0,0,26602.18,2656.841,6418.060,10.427,411.275,9.794,3665.414,1565.742,14.903,3405.012,2724.010,153.414,381.656,139.310,0.000082,-0.015903,47,0,1,1,2,1,3470,0,1,10.249,30,0,0,0,0,0,0
601,20.0,708,261,34,254,442,2,10,6,288.90,0.882,1.075,0.102,0.084,0.265,-0.653,1.551,0.3527,2.8838,0.713,0.224,0.031,0.106,-0.100,77,26,7,0,0,0,28753.04,3048.396,6065.919,18.599,543.120,9.225,3921.240,1589.291,12.123,2987.236,2389.789,266.570,388.388,206.993,0.000076,-0.015760,50,0,6,1,4,3,3486,2,1,4.334,30,3,3,3,0,0,0
631,21.0,774,246,34,288,477,2,7,5,299.44,0.873,1.071,0.108,0.077,0.274,-0.650,1.548,0.3560,2.9871,0.667,0.188,0.031,0.104,-0.105,81,22,7,0,2,0,30730.64,3362.763,6356.401,28.191,415.214,8.614,4240.628,1659.211,10.212,3562.409,2849.927,436.603,464.409,246.210,0.000134,-0.016191,95,0,1,6,6,0,3724,54,6,26.379,30,1,1,1,0,0,0
661,22.0,831,240,34,327,496,2,6,6,298.68,0.856,1.060,0.109,0.086,0.288,-0.646,1.546,0.3591,2.9971,0.638,0.177,0.038,0.103,-0.108,85,30,6,0,0,0,33698.64,3696.076,7012.534,6.298,433.044,8.269,4480.451,1757.728,10.338,3410.402,2728.321,128.593,501.598,186.121,0.000120,-0.016666,55,0,5,1,3,2,3822,5,1,2.571,30,2,2,2,0,0,0
691,23.0,918,205,34,376,534,2,6,8,294.11,0.840,1.051,0.113,0.087,0.299,-0.644,1.548,0.3675,3.0479,0.622,0.160,0.041,0.102,-0.112,98,27,14,0,0,0,36379.48,4156.419,7562.944,21.502,635.626,8.686,4805.086,1967.795,12.543,4609.886,3687.909,478.874,580.087,293.663,0.000126,-0.018153,80,0,9,5,9,5,3870,6,4,12.870,30,2,2,2,0,0,0
721,24.0,1000,188,34,421,572,2,5,8,281.81,0.834,1.045,0.113,0.085,0.307,-0.647,1.551,0.3712,3.0372,0.621,0.154,0.036,0.102,-0.113,112,21,10,0,0,0,39163.38,4799.307,7454.406,22.118,835.091,11.491,5209.157,2186.956,14.913,4140.941,3312.753,389.473,436.414,426.828,0.000143,-0.019143,128,0,5,5,8,3,4006,54,5,10.697,30,2,2,2,0,0,0
751,25.0,1072,170,32,465,601,1,5,11,272.01,0.826,1.038,0.115,0.081,0.315,-0.650,1.546,0.3767,3.1321,0.623,0.140,0.036,0.101,-0.113,102,33,6,0,0,0,41995.86,5502.639,7111.879,1.788,896.743,10.647,5596.890,2293.749,15.253,4067.133,3253.706,129.158,551.561,383.782,0.000122,-0.019416,146,0,2,4,1,1,4056,36,2,0.092,26,2,0,0,0,0,0
781,26.0,1179,171,32,539,634,1,5,10,261.78,0.809,1.020,0.116,0.090,0.329,-0.648,1.540,0.3854,3.1504,0.630,0.121,0.041,0.101,-0.108,117,33,3,0,2,0,45165.40,6396.452,7474.080,2.458,1321.047,10.557,6000.470,2447.626,19.647,5061.553,4049.243,67.297,516.692,639.409,0.000135,-0.020023,195,0,3,0,1,1,4316,31,0,0.000,0,0,0,0,0,0,0
811,27.0,1304,175,32,629,670,1,4,13,251.02,0.794,0.997,0.118,0.088,0.343,-0.649,1.540,0.3938,3.2045,0.593,0.113,0.040,0.100,-0.106,128,29,3,0,1,0,49313.09,7358.070,8044.951,2.627,1179.379,11.840,6492.556,2564.503,19.738,5455.992,4364.794,56.192,498.730,535.043,0.000122,-0.020028,168,0,1,2,3,1,4325,26,2,2.580,0,0,0,0,0,0,0
841,28.0,1422,150,32,714,703,1,4,15,236.38,0.781,0.981,0.119,0.085,0.355,-0.650,1.536,0.3999,3.2508,0.595,0.105,0.042,0.099,-0.102,132,35,9,0,0,0,53667.22,8365.712,8358.028,15.867,1416.431,14.355,6987.771,2765.471,23.883,5701.722,4561.378,314.890,548.938,604.178,0.000158,-0.020409,189,0,6,3,2,2,4349,17,0,0.000,0,0,0,0,0,0,0
871,29.0,1581,160,32,833,745,1,2,16,247.12,0.767,0.959,0.123,0.077,0.371,-0.651,1.541,0.4134,3.2501,0.567,0.102,0.035,0.099,-0.100,138,29,10,0,0,0,58323.99,9742.957,8363.871,15.178,1759.131,13.762,7551.097,2908.651,27.496,6741.643,5393.314,383.254,421.173,825.235,0.000133,-0.021046,260,0,6,4,5,3,4685,61,2,7.747,0,0,0,0,0,0,0
901,30.0,1721,125,29,953,764,1,3,19,240.30,0.747,0.934,0.124,0.072,0.388,-0.646,1.544,0.4128,3.2833,0.578,0.084,0.036,0.097,-0.098,144,42,13,0,0,0,62763.32,11067.522,7965.968,25.017,2277.894,14.870,8076.514,3033.444,30.248,6517.128,5213.702,516.361,484.399,1174.787,0.000214,-0.022774,448,0,11,2,8,6,4844,182,2,11.951,0,0,0,0,0,0,0
931,31.0,1882,143,29,1100,778,1,3,23,231.31,0.728,0.901,0.127,0.068,0.406,-0.644,1.538,0.4236,3.2687,0.558,0.069,0.035,0.098,-0.092,154,47,13,0,0,0,68115.02,12461.098,8090.929,19.145,2344.773,14.779,8539.969,3183.249,36.246,7300.571,5840.457,348.820,398.660,1252.407,0.000186,-0.023692,518,0,6,7,9,2,5466,233,7,9.525,0,0,0,0,0,0,0
961,32.0,2087,126,29,1273,811,1,2,26,254.02,0.712,0.879,0.130,0.075,0.421,-0.649,1.538,0.4242,3.3463,0.553,0.071,0.034,0.098,-0.088,162,33,20,0,2,0,73643.89,14056.131,8162.352,22.426,2894.432,17.515,9176.317,3265.954,40.032,8634.232,6907.386,717.204,423.639,1362.053,0.000133,-0.024555,654,0,12,8,14,9,6110,265,5,12.400,0,0,0,0,0,0,0
991,33.0,2264,112,29,1429,833,1,1,36,275.51,0.700,0.862,0.133,0.080,0.434,-0.653,1.540,0.4333,3.3411,0.546,0.063,0.032,0.098,-0.086,169,40,31,0,6,0,79934.81,15953.799,8693.366,62.605,3314.008,20.369,9924.098,3599.165,46.363,8427.772,6742.218,1129.488,409.828,1624.346,0.000243,-0.026405,675,0,9,22,27,6,6511,238,21,52.607,0,0,0,0,0,0,0
1021,34.0,2460,99,29,1598,860,1,1,52,267.93,0.690,0.844,0.134,0.078,0.446,-0.655,1.535,0.4373,3.3638,0.544,0.064,0.034,0.097,-0.082,191,35,49,0,2,0,85604.05,17811.964,7808.734,84.087,3698.867,22.765,10533.852,3781.253,65.557,9308.411,7446.729,1629.651,423.327,1740.221,0.000222,-0.027615,670,0,15,34,41,10,7312,173,31,69.367,0,0,0,0,0,0,0
1051,35.0,2651,109,27,1764,884,2,1,69,232.63,0.681,0.828,0.137,0.075,0.456,-0.656,1.533,0.4368,3.3898,0.545,0.055,0.035,0.097,-0.080,201,40,56,0,0,0,91134.12,19200.205,7677.881,108.391,4768.421,25.732,11265.209,3855.026,90.933,9372.036,7497.629,1766.452,419.285,2185.096,0.000181,-0.025817,822,0,14,42,44,4,8224,194,41,79.410,23,5,4,2,2,0,0
1081,36.0,2824,99,27,1933,888,2,1,95,247.81,0.673,0.810,0.139,0.072,0.467,-0.659,1.535,0.4376,3.3926,0.542,0.053,0.034,0.097,-0.077,210,41,47,0,5,0,98031.78,21084.428,7636.385,67.328,4671.587,24.703,11924.404,3999.484,121.296,8718.771,6975.017,1585.149,354.101,2162.300,0.000167,-0.025954,873,0,17,30,40,14,8598,261,26,53.989,30,1,1,0,1,0,0
1111,37.0,3043,112,27,2133,907,2,1,125,261.35,0.662,0.795,0.143,0.071,0.477,-0.662,1.537,0.4415,3.3847,0.523,0.053,0.032,0.097,-0.074,206,40,49,0,3,0,104800.91,21984.453,8162.897,98.921,4830.395,28.314,12560.275,4165.767,167.338,10041.112,8032.890,1764.840,452.788,2357.911,0.000265,-0.028374,963,0,15,34,41,10,8958,285,30,76.724,30,1,1,1,0,0,0
1141,38.0,3210,93,27,2298,909,2,1,170,263.25,0.653,0.779,0.146,0.073,0.487,-0.668,1.537,0.4406,3.3761,0.534,0.052,0.031,0.097,-0.071,245,42,93,0,6,0,110381.85,23281.760,7775.674,149.997,5805.594,38.288,13188.724,4342.932,229.076,10015.704,8012.563,2922.484,378.304,2561.827,0.000267,-0.030254,1130,0,27,66,68,13,9893,358,58,117.738,30,10,7,7,0,0,0
1171,39.0,3427,78,27,2492,934,0,1,233,276.64,0.647,0.768,0.148,0.074,0.494,-0.675,1.542,0.4395,3.3516,0.516,0.043,0.027,0.097,-0.072,215,30,83,0,14,0,114592.79,24317.078,6815.337,141.264,6820.023,38.665,13854.340,4385.849,321.401,11125.676,8900.541,2897.544,306.550,3071.918,0.000177,-0.031512,1473,0,23,60,69,17,10570,538,53,117.863,12,2,1,0,1,0,0
1201,40.0,3628,69,26,2672,955,0,1,326,309.85,0.642,0.759,0.150,0.075,0.501,-0.682,1.545,0.4440,3.3616,0.528,0.039,0.026,0.097,-0.071,231,42,41,0,10,0,120636.24,25483.499,6761.482,60.951,7128.288,38.793,14600.672,4535.012,455.322,9631.158,7704.927,1301.713,344.084,3099.447,0.000239,-0.029893,1451,0,12,29,30,7,11038,461,23,49.077,0,0,0,0,0,0,0
1231,41.0,3837,85,26,2841,995,0,1,477,311.15,0.641,0.757,0.151,0.072,0.504,-0.688,1.547,0.4451,3.4003,0.519,0.036,0.025,0.097,-0.070,231,35,50,0,12,0,125220.54,26362.055,6834.436,97.552,8406.730,44.804,15449.969,4749.601,656.876,10134.680,8107.744,1958.612,301.564,3566.190,0.000245,-0.028688,1706,0,8,42,45,6,11441,495,39,92.933,0,0,0,0,0,0,0
1261,42.0,4040,55,26,3009,1030,0,1,663,316.33,0.639,0.753,0.152,0.068,0.507,-0.693,1.548,0.4472,3.4146,0.520,0.033,0.026,0.097,-0.070,235,36,52,0,18,0,129204.12,26933.968,7287.293,96.456,8948.561,47.883,16275.785,5114.661,934.589,10290.338,8232.270,1911.290,253.302,3786.436,0.000334,-0.029690,1882,0,17,35,35,5,12238,606,28,59.683,0,0,0,0,0,0,0
1291,43.0,4188,70,26,3155,1032,0,1,918,313.07,0.634,0.745,0.153,0.068,0.512,-0.698,1.546,0.4510,3.3484,0.530,0.030,0.027,0.097,-0.068,229,41,43,0,23,0,131662.16,27181.079,6166.158,65.587,9202.522,45.976,16948.611,5216.328,1311.664,8373.740,6698.992,1738.366,168.970,3896.101,0.000266,-0.032300,1984,0,16,27,29,8,12848,616,20,37.470,0,0,0,0,0,0,0
1321,44.0,4305,58,26,3254,1051,0,0,1180,288.51,0.633,0.743,0.154,0.068,0.515,-0.701,1.549,0.4505,3.3457,0.532,0.028,0.027,0.096,-0.068,228,30,81,0,36,0,132354.64,27767.631,5942.108,119.714,9873.465,46.995,17489.029,5240.134,1732.081,8849.495,7079.596,2725.636,149.412,4030.772,0.000262,-0.033506,2082,0,17,64,70,11,13486,540,59,96.134,0,0,0,0,0,0,0
1351,45.0,4379,58,25,3334,1045,0,0,1530,312.47,0.630,0.739,0.155,0.070,0.518,-0.706,1.550,0.4521,3.4224,0.530,0.026,0.026,0.097,-0.066,231,17,92,0,36,0,130768.75,27322.507,4921.730,143.628,9489.813,53.694,17857.994,5211.122,2232.093,6992.569,5594.055,3353.239,92.885,3827.914,0.000191,-0.033924,2144,0,16,76,82,12,13357,599,69,125.522,0,0,0,0,0,0,0
1381,46.0,4423,39,25,3387,1036,0,0,1845,336.80,0.627,0.734,0.156,0.068,0.522,-0.707,1.549,0.4537,3.3711,0.536,0.024,0.024,0.097,-0.066,223,18,87,0,54,0,128112.52,26524.387,4956.988,136.585,9461.419,56.993,18065.983,5180.198,2796.429,6709.987,5367.990,3201.890,72.008,3615.690,0.000227,-0.035454,2017,0,22,65,77,14,13470,410,61,109.231,0,0,0,0,0,0,0
1411,47.0,4423,43,25,3411,1012,0,0,2119,403.60,0.624,0.729,0.158,0.065,0.526,-0.709,1.552,0.4561,3.3564,0.537,0.020,0.022,0.097,-0.065,205,27,71,0,73,0,124145.07,25740.306,4548.509,99.127,9174.349,50.489,18079.433,5279.985,3319.116,5741.680,4593.344,2885.426,65.133,3577.959,0.000341,-0.033521,1986,0,13,58,64,12,13583,454,51,92.545,0,0,0,0,0,0,0
1441,48.0,4379,38,25,3393,986,0,0,2382,383.68,0.624,0.725,0.159,0.064,0.529,-0.717,1.553,0.4564,3.3559,0.548,0.017,0.022,0.097,-0.065,231,21,72,0,101,0,119322.27,24904.607,4860.841,123.081,9163.968,54.576,18030.328,5243.987,3764.134,5218.482,4174.786,3189.442,82.714,3357.030,0.000177,-0.032363,1983,0,10,62,65,4,13604,428,60,102.856,0,0,0,0,0,0,0
1471,49.0,4307,21,25,3382,925,0,0,2549,426.98,0.620,0.715,0.160,0.060,0.535,-0.723,1.553,0.4574,3.3228,0.551,0.016,0.023,0.096,-0.063,198,19,82,0,105,0,113081.73,23869.828,3845.333,107.394,8879.818,60.407,17809.702,5129.798,4176.945,4532.626,3626.101,2799.149,24.291,3216.681,0.000173,-0.031178,1918,0,17,65,67,9,13614,358,55,82.124,0,0,0,0,0,0,0
1501,50.0,4212,43,23,3326,886,0,0,2613,471.98,0.616,0.709,0.161,0.061,0.538,-0.724,1.552,0.4577,3.3105,0.562,0.012,0.018,0.097,-0.062,198,18,80,0,99,0,106701.27,22986.457,3498.277,106.834,8164.782,52.603,17363.697,4817.841,4350.024,3341.890,2673.512,2820.300,12.660,2939.134,0.000143,-0.031473,2029,0,6,74,77,4,13773,482,69,95.826,0,0,0,0,0,0,0
1531,51.0,4090,39,23,3257,833,0,0,2623,446.24,0.613,0.701,0.163,0.057,0.543,-0.727,1.555,0.4550,3.3229,0.561,0.011,0.012,0.097,-0.062,199,15,70,0,118,0,100576.23,21798.290,3613.645,82.848,7410.534,61.980,16826.492,4517.299,4420.042,2689.500,2151.600,2713.909,14.019,2590.158,0.000231,-0.029017,1873,0,6,64,63,5,13585,456,58,78.564,0,0,0,0,0,0,0
1561,52.0,3936,22,23,3154,782,0,0,2537,474.97,0.610,0.694,0.162,0.054,0.546,-0.729,1.558,0.4571,3.2605,0.586,0.010,0.018,0.098,-0.061,182,10,86,0,128,0,94101.05,20702.713,3377.759,110.146,6629.496,61.528,16138.841,4381.507,4370.604,2446.489,1957.191,2999.464,14.416,2271.677,0.000191,-0.028191,1577,0,8,78,77,6,13165,295,68,98.761,0,0,0,0,0,0,0
1591,53.0,3779,26,23,3071,708,0,0,2410,443.64,0.604,0.681,0.163,0.050,0.554,-0.732,1.559,0.4542,3.2986,0.593,0.011,0.010,0.098,-0.061,197,21,74,0,123,0,88156.05,19734.305,3055.212,84.978,5943.161,64.123,15484.133,4144.691,4203.931,2060.656,1648.525,2506.780,0.000,2067.824,0.000186,-0.029233,1426,0,15,59,65,13,12971,270,50,77.571,0,0,0,0,0,0,0
1621,54.0,3624,25,23,2975,649,0,0,2346,509.83,0.599,0.672,0.165,0.049,0.559,-0.740,1.563,0.4564,3.1957,0.611,0.009,0.006,0.098,-0.060,211,22,84,0,105,0,82668.59,18660.967,2786.169,96.229,5218.715,68.859,14764.284,3753.954,4011.951,1915.783,1532.626,2406.109,16.212,1695.153,0.000187,-0.030018,1274,0,10,74,69,5,12674,231,63,83.781,0,0,0,0,0,0,0
1651,55.0,3461,33,21,2870,591,0,0,2153,526.93,0.593,0.662,0.166,0.048,0.565,-0.745,1.562,0.4553,3.2348,0.614,0.009,0.005,0.098,-0.059,178,22,87,0,107,0,77081.39,17753.723,2327.771,97.821,4593.138,72.418,14082.915,3459.758,3817.255,1684.531,1347.625,2470.624,4.240,1594.819,0.000164,-0.031388,1214,0,6,81,83,5,11988,265,72,82.563,0,0,0,0,0,0,0
1681,56.0,3317,32,21,2796,521,0,0,1997,541.34,0.582,0.646,0.168,0.044,0.575,-0.747,1.565,0.4541,3.2546,0.633,0.011,0.006,0.099,-0.058,209,19,55,0,117,0,73430.13,17038.916,2231.568,51.170,3968.572,79.272,13282.591,3130.629,3476.580,1485.347,1188.278,1480.850,6.530,1298.661,0.000194,-0.032310,1040,0,7,48,48,5,11780,234,42,42.564,0,0,0,0,0,0,0
1711,57.0,3183,29,21,2727,456,0,0,1864,556.02,0.571,0.629,0.170,0.042,0.583,-0.754,1.566,0.4547,3.2265,0.631,0.011,0.007,0.099,-0.056,180,30,51,0,122,0,70062.30,16548.523,2338.148,59.297,3543.896,80.447,12518.846,2889.125,3224.073,2300.899,1840.720,2046.122,5.746,1169.711,0.000160,-0.031230,969,0,5,46,48,4,11442,292,42,49.014,0,0,0,0,0,0,0
1741,58.0,3069,40,21,2670,399,0,0,1696,553.05,0.563,0.613,0.172,0.039,0.593,-0.763,1.570,0.4514,3.3164,0.634,0.010,0.003,0.100,-0.055,192,27,51,0,100,0,67388.61,15763.569,2118.532,76.802,3250.195,84.642,11832.358,2613.726,2945.723,2023.714,1618.971,1785.866,3.768,1046.405,0.000107,-0.030813,843,0,0,51,51,0,10992,225,49,72.483,0,0,0,0,0,0,0
1771,59.0,2943,33,21,2584,359,0,0,1573,625.17,0.558,0.604,0.173,0.037,0.598,-0.767,1.573,0.4510,3.2153,0.649,0.009,0.008,0.100,-0.056,187,16,65,0,84,0,65180.74,15331.128,2151.520,101.558,2976.726,84.475,11264.283,2343.894,2677.335,1276.191,1020.953,2277.532,2.959,970.835,0.000177,-0.029748,752,0,2,63,62,1,10653,206,60,96.323,0,0,0,0,0,0,0
1801,60.0,2843,39,20,2520,323,0,0,1425,620.66,0.551,0.593,0.174,0.036,0.604,-0.772,1.576,0.4508,3.2920,0.656,0.013,0.003,0.101,-0.056,202,17,52,0,85,0,64261.73,15089.589,2082.536,63.253,2273.639,91.496,10823.394,2162.811,2450.716,1691.593,1353.274,1621.081,0.000,758.076,0.000138,-0.028419,650,0,2,50,48,1,10400,197,46,55.929,0,0,0,0,0,0,0
1831,61.0,2767,40,20,2473,294,0,0,1290,647.45,0.544,0.584,0.175,0.035,0.609,-0.777,1.580,0.4491,3.3336,0.655,0.011,0.007,0.101,-0.055,204,17,53,0,59,0,63995.66,14860.263,1924.216,59.384,2411.870,99.754,10398.514,2021.921,2170.266,1634.893,1307.914,1396.126,0.000,796.119,0.000181,-0.026466,646,0,4,49,47,2,10158,237,39,39.935,0,0,0,0,0,0,0
