tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
5371,179.0,1779,54,30,453,1326,0,0,450,314.36,0.867,1.504,0.596,0.128,0.256,-0.967,1.561,0.4506,3.5505,0.778,0.004,0.017,0.190,-0.172,73,125,3,0,66,0,50381.70,4149.468,15408.729,0.000,1567.497,6.076,12852.617,6960.565,693.445,5288.802,4231.042,120.713,26.161,72.193,0.000169,0.012338,269,0,3,0,3,3,1295,4,0,0.000
5401,180.0,1730,59,30,460,1270,0,0,402,328.05,0.850,1.478,0.594,0.129,0.264,-0.968,1.562,0.4493,3.4868,0.781,0.004,0.020,0.186,-0.177,62,125,5,0,64,0,49786.38,4230.993,15865.658,2.467,1471.200,7.317,12141.850,6565.718,640.766,5534.680,4427.744,95.260,75.964,67.939,0.000138,0.012167,259,0,4,1,5,4,1313,4,1,2.464
5431,181.0,1703,68,30,458,1245,0,0,359,338.62,0.832,1.458,0.584,0.131,0.266,-0.969,1.563,0.4423,3.5695,0.790,0.007,0.027,0.182,-0.181,66,111,5,0,48,0,49679.38,4304.980,15728.709,10.382,1273.082,6.815,11661.568,6350.895,561.789,5133.613,4106.890,424.341,69.926,55.824,0.000107,0.012255,228,0,1,4,5,1,1236,3,4,10.382
5461,182.0,1707,66,30,462,1245,0,0,328,354.32,0.818,1.438,0.579,0.129,0.267,-0.971,1.563,0.4471,3.5696,0.782,0.002,0.027,0.180,-0.186,95,94,8,0,47,0,50756.20,4308.397,16369.880,5.198,1353.755,9.129,11253.968,6113.140,510.661,5669.803,4535.843,468.592,55.606,70.732,0.000104,0.013358,235,0,6,2,8,6,1258,3,2,5.198
5491,183.0,1740,71,30,472,1268,0,0,312,297.31,0.806,1.425,0.573,0.132,0.267,-0.972,1.565,0.4457,3.6015,0.780,0.011,0.024,0.179,-0.189,93,100,16,0,35,0,50774.20,4456.386,15593.614,0.091,1205.024,9.498,11188.606,6092.585,461.444,6734.695,5387.756,688.877,136.724,116.916,0.000126,0.014001,207,0,16,0,16,16,1230,5,0,0.000
5521,184.0,1798,53,30,498,1300,0,0,283,290.58,0.784,1.402,0.570,0.132,0.271,-0.972,1.563,0.4431,3.6170,0.760,0.006,0.025,0.177,-0.191,104,92,14,0,41,0,52927.09,4631.459,17711.594,2.710,1237.481,8.392,11185.600,6173.221,418.458,7288.956,5831.165,667.200,181.804,108.800,0.000142,0.015140,206,0,13,1,14,13,1219,7,1,2.645
5551,185.0,1877,78,30,516,1361,0,0,264,281.46,0.772,1.398,0.557,0.133,0.270,-0.973,1.567,0.4431,3.6924,0.755,0.016,0.026,0.175,-0.195,93,84,19,0,34,0,55650.06,4951.642,18072.632,0.051,1257.544,10.701,11304.539,6233.654,389.272,7779.926,6223.941,574.507,131.423,111.972,0.000122,0.015368,228,0,19,0,19,19,1180,23,0,0.000
5581,186.0,2009,78,30,536,1473,0,0,254,290.95,0.766,1.394,0.548,0.136,0.265,-0.974,1.570,0.4401,3.6168,0.747,0.007,0.025,0.173,-0.197,106,84,6,0,21,0,60341.00,5236.237,20241.643,0.017,1570.049,10.454,11736.377,6510.083,357.393,8866.306,7093.045,268.595,65.813,75.438,0.000136,0.014959,246,0,6,0,6,6,1312,3,0,0.000
5611,187.0,2131,68,30,555,1576,0,0,255,264.92,0.765,1.400,0.537,0.138,0.261,-0.975,1.572,0.4422,3.6182,0.716,0.014,0.023,0.172,-0.199,102,99,25,0,38,0,64929.11,5521.470,21775.343,0.018,1901.180,12.988,12390.186,7055.904,356.975,10401.707,8321.366,596.810,111.791,116.712,0.000171,0.015280,274,0,25,0,25,25,1466,10,0,0.000
5641,188.0,2341,95,30,586,1755,0,0,267,220.79,0.763,1.405,0.521,0.139,0.256,-0.975,1.572,0.4451,3.6015,0.699,0.015,0.022,0.171,-0.202,126,85,19,0,29,0,70392.90,5944.171,24123.643,0.007,1752.362,12.500,13191.580,7654.876,363.661,12313.999,9851.200,603.230,208.393,119.493,0.000124,0.015410,267,0,19,0,19,19,1789,36,0,0.000
5671,189.0,2559,78,30,628,1931,0,0,291,220.88,0.761,1.404,0.515,0.141,0.253,-0.974,1.573,0.4533,3.6465,0.724,0.018,0.021,0.169,-0.203,132,92,28,0,29,0,76721.79,6564.980,26668.037,3.187,2267.484,11.784,14322.310,8440.998,375.780,13207.102,10565.682,851.017,133.175,142.620,0.000146,0.016083,336,0,26,2,28,26,1973,8,2,3.144
5701,190.0,2760,96,29,665,2095,0,0,340,224.15,0.757,1.404,0.508,0.142,0.250,-0.975,1.573,0.4532,3.6722,0.689,0.018,0.023,0.168,-0.205,137,111,15,0,32,0,83015.52,7283.045,27563.850,1.665,2672.045,13.938,15379.537,9306.217,422.223,12781.048,10224.839,485.638,275.904,129.094,0.000185,0.016411,388,0,14,1,15,14,2128,9,1,1.639
5731,191.0,2958,76,29,714,2244,0,0,408,194.93,0.754,1.398,0.504,0.143,0.250,-0.974,1.573,0.4595,3.6722,0.669,0.022,0.029,0.166,-0.205,154,131,31,0,41,0,91541.71,8034.762,31666.588,0.015,2282.718,14.420,16434.666,9954.562,501.094,14239.973,11391.979,1051.740,205.137,179.983,0.000160,0.016680,343,0,31,0,31,31,2110,8,0,0.000
5761,192.0,3245,80,29,785,2460,0,0,518,175.15,0.752,1.395,0.502,0.145,0.250,-0.974,1.574,0.4619,3.6268,0.647,0.023,0.029,0.166,-0.206,167,119,41,0,46,0,99950.58,8859.476,34131.615,0.022,3163.983,14.472,17712.083,10755.331,633.228,17568.646,14054.917,1229.355,517.762,220.763,0.000136,0.016999,461,0,41,0,41,41,2381,8,0,0.000
5791,193.0,3546,70,29,838,2708,0,0,635,193.60,0.751,1.397,0.497,0.147,0.247,-0.974,1.577,0.4657,3.6911,0.650,0.019,0.031,0.167,-0.209,152,114,58,0,54,0,110221.05,9688.075,38496.656,10.437,4089.747,14.287,19167.041,11845.346,801.266,18880.173,15104.139,1765.944,273.243,295.821,0.000170,0.017109,593,0,53,5,58,53,2810,5,5,10.425
5821,194.0,3860,69,29,899,2961,0,0,859,187.80,0.753,1.397,0.498,0.148,0.245,-0.973,1.576,0.4720,3.6219,0.630,0.022,0.030,0.166,-0.212,163,113,69,0,83,0,119460.45,10630.884,40708.078,11.916,4103.834,15.360,20844.426,12805.902,1052.472,20752.712,16602.170,2367.259,561.720,329.155,0.000188,0.017449,604,0,63,6,69,63,3187,27,6,11.880
5851,195.0,4158,83,30,959,3199,0,0,1075,212.90,0.757,1.403,0.496,0.148,0.245,-0.972,1.577,0.4745,3.6993,0.625,0.021,0.028,0.166,-0.212,182,110,85,0,112,0,127793.20,11705.451,43083.832,11.120,4956.097,17.501,22650.692,14134.976,1385.948,21980.602,17584.482,2971.208,473.730,454.980,0.000177,0.018015,802,0,78,7,85,78,3418,86,7,11.096
5881,196.0,4494,75,30,1021,3473,0,0,1337,186.38,0.760,1.404,0.495,0.149,0.242,-0.972,1.576,0.4794,3.6611,0.625,0.021,0.024,0.166,-0.212,188,86,89,0,137,0,137237.11,12682.148,46975.355,8.626,5587.696,13.573,24497.143,15419.604,1769.166,23407.154,18725.724,2882.789,516.936,455.141,0.000271,0.017880,840,0,86,3,89,86,3719,17,3,8.573
5911,197.0,4802,86,30,1093,3709,0,0,1710,188.04,0.764,1.402,0.495,0.150,0.242,-0.972,1.578,0.4756,3.6232,0.611,0.021,0.023,0.166,-0.214,175,112,93,0,167,0,146298.03,13891.185,49686.960,15.156,6097.987,14.232,26418.158,16724.391,2235.644,24692.017,19753.614,3159.598,541.519,514.679,0.000233,0.017649,962,0,88,5,93,88,4057,16,5,15.111
5941,198.0,5045,78,30,1141,3904,0,0,2135,197.26,0.766,1.405,0.493,0.151,0.241,-0.971,1.574,0.4792,3.6166,0.622,0.018,0.026,0.166,-0.214,211,104,159,0,199,0,154219.45,15284.445,53579.180,26.647,6587.327,15.129,28037.112,17758.947,2870.471,25547.306,20437.845,5836.166,613.631,743.051,0.000213,0.017296,999,0,146,13,159,146,4478,12,13,26.518
5971,199.0,5397,66,30,1220,4177,0,0,2592,234.91,0.771,1.407,0.490,0.152,0.241,-0.970,1.578,0.4809,3.6468,0.605,0.013,0.023,0.167,-0.213,199,81,133,0,237,0,164251.19,16711.782,56975.384,12.584,8008.542,15.294,29685.443,18615.999,3533.533,29319.239,23455.391,4760.556,472.705,735.943,0.000206,0.019429,1246,0,127,6,133,127,4897,30,6,12.462
6001,200.0,5665,69,30,1293,4372,0,0,2974,200.86,0.779,1.405,0.492,0.152,0.242,-0.969,1.580,0.4814,3.5770,0.597,0.015,0.021,0.167,-0.212,177,63,207,0,285,0,172774.84,18052.469,60035.840,38.899,8086.788,15.424,31642.956,19739.504,4230.839,30102.564,24082.051,6585.117,516.556,868.063,0.000157,0.020026,1294,0,184,23,207,184,5536,26,23,38.670
6031,201.0,5932,64,30,1360,4572,0,0,3428,207.26,0.783,1.403,0.494,0.154,0.243,-0.969,1.587,0.4843,3.5510,0.591,0.011,0.020,0.167,-0.212,185,71,219,0,290,0,179893.45,19411.580,62389.698,55.479,9818.995,15.358,33540.299,20719.125,4893.416,30895.214,24716.172,7835.134,565.468,1005.670,0.000219,0.021142,1590,0,194,25,219,194,6162,51,25,55.214
6061,202.0,5997,78,30,1394,4603,0,0,3782,210.68,0.788,1.398,0.500,0.154,0.245,-0.968,1.588,0.4816,3.5145,0.601,0.013,0.044,0.166,-0.211,189,56,234,0,338,0,188925.41,20736.917,65365.602,53.546,10398.958,16.571,34750.850,21416.435,5534.836,25801.709,20641.367,8518.170,636.335,1107.147,0.000350,0.025667,1756,0,209,25,234,209,6666,64,25,53.213
6091,203.0,5996,64,30,1444,4552,0,0,4033,206.00,0.793,1.387,0.510,0.152,0.249,-0.968,1.589,0.4816,3.4898,0.595,0.024,0.083,0.165,-0.212,163,39,227,0,347,0,199944.95,22000.410,67231.404,44.664,10546.187,14.664,35158.422,21294.323,5984.070,22771.034,18216.827,9066.518,1018.084,1181.318,0.000237,0.027131,1719,0,210,17,227,210,6937,68,17,44.124
6121,204.0,5993,59,30,1501,4492,0,0,4180,211.12,0.796,1.377,0.522,0.150,0.255,-0.968,1.589,0.4794,3.4719,0.605,0.040,0.117,0.165,-0.211,170,30,224,0,381,0,213103.83,23922.930,69510.107,46.901,12002.242,14.630,35493.797,21044.855,6310.702,23655.506,18924.405,9361.796,2134.596,1244.216,0.000313,0.030445,1939,0,206,18,224,206,7181,68,18,46.425
6151,205.0,5999,82,30,1533,4466,0,0,4271,236.74,0.802,1.369,0.529,0.148,0.257,-0.968,1.587,0.4797,3.4187,0.598,0.048,0.148,0.164,-0.210,164,23,209,0,348,0,225934.73,24989.549,69958.168,45.044,12758.400,14.847,35815.523,21047.995,6504.271,22095.922,17676.738,9785.756,3258.831,1330.289,0.000315,0.032045,2014,0,192,17,209,192,7592,72,17,44.533
6181,206.0,6000,68,30,1571,4429,0,0,4309,194.62,0.806,1.362,0.539,0.148,0.260,-0.968,1.585,0.4813,3.3308,0.591,0.060,0.160,0.163,-0.210,135,26,283,0,338,0,234572.06,25840.553,71735.490,58.113,13547.982,15.338,36095.512,20968.055,6678.661,24387.559,19510.048,14096.591,4592.172,1688.332,0.000253,0.033011,2096,0,256,27,283,256,7700,62,27,57.601
6211,207.0,5996,73,30,1574,4422,0,0,4301,231.33,0.813,1.359,0.545,0.147,0.260,-0.967,1.587,0.4778,3.3490,0.602,0.076,0.193,0.163,-0.209,128,25,280,0,314,0,246880.33,26345.240,75347.256,91.476,13725.471,16.333,36366.045,20775.787,6729.458,23430.496,18744.397,13465.277,5805.518,1647.517,0.000302,0.033867,2109,0,241,39,280,241,7718,74,39,90.915
6241,208.0,6000,72,30,1577,4423,0,0,4250,238.35,0.818,1.360,0.551,0.146,0.260,-0.967,1.591,0.4791,3.2926,0.617,0.076,0.223,0.162,-0.209,116,14,252,0,272,0,259996.28,27131.770,75878.907,77.974,14637.877,15.716,36657.598,20852.704,6674.825,20638.290,16510.632,13044.301,6973.843,1641.773,0.000221,0.033421,2160,0,219,33,252,219,7928,36,33,77.412
6271,209.0,5999,77,30,1602,4397,0,0,4266,259.90,0.820,1.352,0.561,0.145,0.262,-0.967,1.593,0.4811,3.2788,0.613,0.072,0.248,0.160,-0.209,111,20,288,0,270,0,267008.28,27905.863,75310.353,81.410,16128.841,14.487,36930.075,21032.781,6722.917,22005.740,17604.592,16710.077,8451.709,2036.917,0.000479,0.034202,2329,0,257,31,288,257,8258,40,31,80.905
6301,210.0,6000,81,30,1582,4418,0,0,4298,232.68,0.825,1.356,0.567,0.145,0.260,-0.966,1.596,0.4808,3.2833,0.625,0.091,0.284,0.160,-0.210,98,15,245,0,218,0,279167.84,28033.172,77201.961,113.549,15072.223,16.146,37098.647,20896.652,6807.983,18498.612,14798.890,13347.405,9613.521,1725.202,0.000351,0.034835,2183,0,203,42,245,203,8253,35,42,113.182
6331,211.0,6000,69,30,1579,4421,0,0,4361,247.10,0.828,1.356,0.573,0.145,0.259,-0.967,1.602,0.4799,3.2550,0.630,0.103,0.304,0.160,-0.211,107,15,234,0,252,0,287920.12,28270.514,77063.392,134.145,15841.386,18.096,37384.100,20869.459,6960.626,19177.748,15342.199,14770.696,11163.882,1731.456,0.000542,0.035813,2313,0,191,43,234,191,8102,82,43,133.519
6361,212.0,6000,80,30,1555,4445,0,0,4327,298.99,0.835,1.360,0.578,0.145,0.256,-0.967,1.603,0.4823,3.2495,0.631,0.114,0.315,0.160,-0.212,118,14,268,0,216,0,291748.38,27851.295,75032.418,181.714,15078.096,18.806,37641.171,20939.399,7065.603,19181.097,15344.878,16935.231,10941.571,1877.959,0.000385,0.035143,2236,0,206,62,268,206,8189,39,62,180.832
6391,213.0,6000,69,30,1548,4452,0,0,4361,300.39,0.839,1.361,0.585,0.145,0.255,-0.966,1.603,0.4825,3.2012,0.638,0.112,0.328,0.160,-0.213,80,25,232,0,203,0,297274.34,27724.329,76106.563,141.221,15788.667,17.977,37924.105,20915.098,7097.210,17549.880,14039.904,14608.399,12653.307,1738.055,0.000239,0.035581,2309,0,184,48,232,184,7908,54,48,140.392
6421,214.0,6000,62,30,1532,4468,0,0,4417,325.61,0.846,1.364,0.589,0.146,0.253,-0.966,1.605,0.4805,3.1577,0.638,0.112,0.341,0.159,-0.214,70,13,255,0,210,0,300314.75,27366.129,74370.939,110.702,15543.925,15.057,38201.515,21035.457,7264.199,18429.789,14743.832,15175.793,11628.838,1815.613,0.000379,0.039131,2248,0,207,48,255,207,7904,60,48,109.872
6451,215.0,6000,60,30,1513,4487,0,0,4341,346.25,0.853,1.367,0.592,0.146,0.251,-0.966,1.609,0.4751,3.1211,0.642,0.102,0.350,0.160,-0.214,83,23,223,0,219,0,302874.75,26691.022,73506.738,164.526,15777.401,15.422,38527.634,21038.275,7289.530,17991.466,14393.173,14121.109,11625.871,1601.596,0.000502,0.041795,2247,0,169,54,223,169,8214,65,54,163.735
6481,216.0,5997,71,30,1466,4531,0,0,4393,296.83,0.861,1.374,0.593,0.147,0.245,-0.965,1.611,0.4759,3.1396,0.645,0.097,0.334,0.160,-0.216,86,19,249,0,221,0,299986.56,25618.008,71292.346,178.951,15224.764,15.984,38915.172,21436.163,7323.361,19044.889,15235.912,15562.983,11197.266,1733.575,0.000589,0.043909,2287,0,182,67,249,182,8133,58,67,178.307
6511,217.0,5999,64,30,1447,4552,0,0,4405,302.73,0.867,1.375,0.599,0.147,0.243,-0.965,1.612,0.4768,3.1152,0.657,0.104,0.323,0.160,-0.217,81,14,206,0,243,0,295910.94,25076.276,68309.356,84.789,14508.126,15.969,39271.156,21420.600,7405.038,18238.033,14590.427,14144.286,10007.632,1649.725,0.000280,0.044082,2251,0,171,35,206,171,7969,81,35,84.232
6541,218.0,5997,71,30,1425,4572,0,0,4486,341.16,0.871,1.379,0.601,0.148,0.240,-0.965,1.611,0.4764,3.1024,0.654,0.098,0.302,0.160,-0.218,75,16,178,0,231,0,290282.31,24482.549,65585.363,103.009,14263.500,15.854,39478.801,21413.961,7550.717,16545.745,13236.597,12943.767,9674.671,1428.458,0.000616,0.047518,2229,0,142,36,178,142,7525,81,36,102.692
6571,219.0,5997,62,30,1414,4583,0,0,4447,366.18,0.876,1.382,0.604,0.148,0.239,-0.964,1.616,0.4820,3.1150,0.652,0.088,0.281,0.160,-0.218,68,22,210,0,268,0,282228.94,23488.014,64356.487,115.784,14183.924,16.679,39738.442,21619.302,7605.939,19429.380,15543.504,13076.933,8537.884,1549.307,0.000481,0.045945,2282,0,164,46,210,164,7529,128,46,115.452
6601,220.0,6000,58,30,1388,4612,0,0,4385,319.46,0.880,1.390,0.605,0.147,0.237,-0.964,1.617,0.4827,3.0541,0.674,0.084,0.267,0.160,-0.218,91,24,144,0,274,0,276371.84,23087.707,61731.149,84.890,13739.974,15.481,40019.229,21735.144,7510.990,17443.675,13954.940,9154.846,7723.789,1128.077,0.000656,0.039357,2320,0,109,35,144,109,7408,104,35,84.710
6631,221.0,6000,50,30,1369,4631,0,0,4325,326.68,0.884,1.392,0.606,0.148,0.234,-0.965,1.614,0.4820,3.0670,0.682,0.069,0.237,0.160,-0.219,80,30,139,0,305,0,266784.91,22121.889,59242.889,72.896,13428.845,15.450,40225.629,21757.026,7486.089,18574.641,14859.713,10011.229,6750.551,1079.155,0.000491,0.031251,2301,0,107,32,139,107,7524,57,32,72.384
6661,222.0,6000,62,30,1347,4653,0,0,4263,311.08,0.889,1.398,0.606,0.149,0.232,-0.965,1.613,0.4821,3.0389,0.664,0.055,0.209,0.160,-0.220,88,33,167,0,310,0,254187.58,21126.361,56546.475,75.790,12571.151,19.218,40429.944,21737.295,7370.439,20252.482,16201.986,9940.247,5630.126,1187.409,0.000480,0.026290,2214,0,138,29,167,138,7354,58,29,75.411
6691,223.0,5998,52,30,1316,4682,0,0,4310,336.11,0.895,1.401,0.607,0.150,0.229,-0.965,1.616,0.4811,3.0458,0.674,0.040,0.170,0.160,-0.221,77,28,153,0,353,0,240621.50,19920.852,53444.912,65.247,11506.196,16.660,40722.123,22043.017,7372.897,20952.384,16761.908,7887.292,3780.190,1001.095,0.000363,0.022486,2135,0,116,37,153,116,7002,65,37,64.956
6721,224.0,6000,52,30,1277,4723,0,0,4279,367.05,0.900,1.405,0.607,0.152,0.225,-0.965,1.613,0.4784,3.0404,0.697,0.029,0.120,0.160,-0.223,90,31,176,0,350,0,222488.06,19025.787,49550.936,93.735,11029.490,16.569,40906.344,22229.987,7382.212,22028.579,17622.863,8535.268,2353.070,991.296,0.000354,0.020703,2163,0,121,55,176,121,7024,50,55,93.468
6751,225.0,6000,42,30,1246,4754,0,0,4264,367.87,0.905,1.409,0.606,0.153,0.222,-0.966,1.614,0.4794,3.0533,0.663,0.014,0.070,0.160,-0.224,93,50,168,1,429,0,202144.09,17486.479,47658.734,96.954,9968.324,17.451,41093.140,22232.156,7319.892,25475.683,20380.547,7603.950,1380.365,861.498,0.000272,0.019286,2023,0,120,48,168,120,6603,55,48,96.690
6781,226.0,5967,43,30,1208,4759,0,0,4202,359.86,0.909,1.412,0.604,0.156,0.219,-0.966,1.620,0.4804,3.0045,0.677,0.001,0.022,0.160,-0.226,99,44,171,0,465,0,178139.02,16201.788,44685.208,72.505,8929.282,17.379,41191.254,22310.987,7233.630,25614.527,20491.622,7400.495,921.417,783.878,0.000241,0.018687,2068,0,135,36,171,135,6298,23,36,72.346
6811,227.0,5635,42,30,1178,4457,0,0,4098,346.46,0.906,1.401,0.609,0.156,0.223,-0.966,1.626,0.4770,3.0268,0.689,0.001,0.016,0.160,-0.225,111,50,179,0,478,0,155099.72,15483.481,40680.424,29.524,7930.912,16.466,40078.481,21595.531,7162.543,14929.926,11943.941,6094.549,558.880,756.757,0.000256,0.019368,1885,0,157,22,179,157,5939,35,22,29.377
6841,228.0,5199,37,30,1145,4054,0,0,3814,296.98,0.899,1.383,0.611,0.155,0.230,-0.966,1.633,0.4776,2.9761,0.695,0.003,0.015,0.159,-0.224,107,87,87,0,595,0,137249.89,14440.297,38357.625,38.609,6841.571,17.169,37276.301,19841.171,6760.692,13122.801,10498.241,3487.242,255.254,441.151,0.000264,0.021042,1675,0,59,28,87,59,5528,14,28,38.561
6871,229.0,4685,42,30,1114,3571,0,0,3380,324.40,0.887,1.360,0.617,0.152,0.240,-0.966,1.636,0.4778,3.0053,0.708,0.003,0.016,0.158,-0.222,93,74,59,0,647,0,123502.30,13593.498,35334.419,20.270,6149.155,13.405,33755.289,17718.673,6113.825,10606.032,8484.826,2538.506,80.657,367.615,0.000232,0.023232,1565,0,45,14,59,45,5499,40,14,20.220
6901,230.0,4289,42,30,1108,3181,0,0,3022,332.60,0.875,1.335,0.624,0.150,0.253,-0.966,1.643,0.4755,3.0095,0.704,0.003,0.016,0.156,-0.220,91,77,46,0,491,0,113418.66,13280.817,32630.123,18.038,5302.715,12.653,30334.516,15531.758,5383.300,8586.121,6868.897,2624.476,112.994,308.358,0.000170,0.023082,1335,0,34,12,46,34,5451,32,12,17.985
6931,231.0,3940,44,30,1101,2839,0,0,2643,339.09,0.863,1.310,0.631,0.146,0.266,-0.966,1.647,0.4752,2.9719,0.710,0.003,0.016,0.156,-0.218,91,75,31,0,477,0,103962.41,12567.589,28658.485,16.027,4798.790,15.741,27712.615,13966.360,4777.865,9142.312,7313.850,1993.201,168.003,251.841,0.000175,0.023357,1151,0,19,12,31,19,5234,19,12,16.012
6961,232.0,3651,31,30,1076,2575,0,0,2328,413.72,0.853,1.292,0.634,0.146,0.276,-0.967,1.652,0.4768,2.9899,0.726,0.002,0.016,0.155,-0.216,114,74,41,1,387,0,96143.32,11933.512,26527.922,19.256,5085.990,14.583,25438.351,12567.882,4173.652,8489.602,6791.682,1946.163,215.386,260.426,0.000167,0.023033,1159,0,27,14,41,27,5045,18,14,19.224
6991,233.0,3402,43,30,1069,2333,0,0,2083,382.99,0.842,1.269,0.639,0.144,0.288,-0.966,1.655,0.4741,3.0019,0.724,0.003,0.015,0.155,-0.213,98,77,17,0,337,0,89341.48,11436.149,23689.064,5.810,4090.402,15.701,23470.282,11482.485,3687.440,7105.598,5684.479,1483.633,185.017,202.881,0.000177,0.022618,976,0,15,2,17,15,5033,20,2,5.800
7021,234.0,3144,40,30,1045,2099,0,0,1827,435.82,0.831,1.249,0.643,0.142,0.300,-0.966,1.662,0.4697,3.0060,0.727,0.004,0.018,0.155,-0.211,99,92,29,0,303,0,83249.14,10810.961,21219.274,12.935,3776.251,18.769,21645.176,10340.707,3265.715,6557.231,5245.785,1208.789,133.691,229.985,0.000157,0.022078,890,0,18,11,29,18,4907,27,11,12.909
7051,235.0,2971,31,30,1028,1943,0,0,1699,401.61,0.818,1.232,0.648,0.141,0.308,-0.966,1.669,0.4687,2.9839,0.731,0.004,0.024,0.155,-0.208,107,78,14,0,249,0,79040.88,10153.050,20752.990,11.781,3563.392,19.691,20111.830,9600.051,2918.902,6458.530,5166.824,901.308,142.735,159.549,0.000121,0.022100,797,0,6,8,14,6,4884,13,8,11.777
7081,236.0,2818,53,30,1020,1798,0,0,1529,406.57,0.805,1.216,0.652,0.139,0.319,-0.966,1.667,0.4703,2.9835,0.748,0.004,0.024,0.154,-0.204,111,66,27,0,214,0,73990.32,9973.586,18027.590,8.262,3311.116,18.289,18813.912,8842.171,2678.519,6017.118,4813.694,1243.122,66.834,212.018,0.000121,0.022275,777,0,22,5,27,22,4936,32,5,8.247
7111,237.0,2695,45,30,1022,1673,0,0,1407,434.08,0.793,1.196,0.659,0.136,0.330,-0.966,1.673,0.4696,3.0654,0.715,0.005,0.027,0.153,-0.202,125,57,22,0,191,0,69646.38,9488.641,16958.749,15.790,2925.567,19.001,17832.196,8130.654,2433.969,5649.599,4519.679,1006.504,94.255,179.617,0.000141,0.020980,704,0,15,7,22,15,4936,55,7,15.772
7141,238.0,2543,37,30,1000,1543,0,0,1281,421.97,0.782,1.177,0.663,0.134,0.338,-0.966,1.674,0.4690,2.9929,0.733,0.005,0.028,0.153,-0.200,119,71,13,0,196,0,66329.05,9148.011,16536.267,8.614,2833.769,21.181,16719.294,7564.862,2223.382,4963.776,3971.021,1155.756,197.019,157.148,0.000152,0.019466,671,0,8,5,13,8,4963,85,5,8.610
7171,239.0,2444,46,30,1006,1438,0,0,1205,402.93,0.770,1.158,0.670,0.132,0.350,-0.966,1.670,0.4723,2.9988,0.718,0.004,0.027,0.153,-0.196,120,63,7,0,151,0,64260.02,8881.783,15596.611,1.142,2537.539,22.467,15806.895,7029.557,2045.732,4549.009,3639.207,453.734,177.133,125.726,0.000136,0.019339,616,0,6,1,7,6,4998,78,1,1.138
7201,240.0,2382,44,29,992,1390,0,0,1148,420.61,0.765,1.153,0.673,0.132,0.354,-0.966,1.673,0.4715,3.0046,0.762,0.005,0.034,0.154,-0.196,120,61,5,0,111,0,63588.04,9063.324,15322.231,1.973,2230.293,20.542,15211.113,6560.562,1920.798,4441.844,3553.475,259.102,116.104,103.458,0.000132,0.019987,529,0,3,2,5,3,5032,83,2,1.971
7231,241.0,2351,53,29,987,1364,0,0,1099,422.55,0.760,1.152,0.670,0.130,0.356,-0.966,1.673,0.4734,3.0655,0.735,0.004,0.029,0.154,-0.195,125,56,9,0,124,0,62337.15,9045.629,14765.711,7.982,2331.260,20.914,14880.152,6423.642,1838.740,6061.002,4848.802,513.766,80.304,121.406,0.000114,0.020660,522,0,5,4,9,5,4821,76,4,7.981
7261,242.0,2308,44,29,983,1325,0,0,1022,447.50,0.755,1.148,0.670,0.128,0.361,-0.966,1.678,0.4714,3.0758,0.732,0.004,0.032,0.154,-0.195,122,53,5,0,125,0,63389.76,9004.984,16337.300,3.897,2537.463,21.486,14560.107,6383.624,1738.922,5420.230,4336.184,333.512,68.676,124.686,0.000096,0.020988,545,0,2,3,5,2,4966,50,3,3.896
7291,243.0,2298,54,29,990,1308,0,0,935,431.51,0.750,1.143,0.674,0.127,0.364,-0.966,1.674,0.4738,3.0839,0.729,0.004,0.035,0.154,-0.194,134,47,11,1,112,0,63953.52,9259.701,15814.535,11.772,2344.924,19.032,14400.277,6319.622,1604.257,6038.131,4830.505,702.612,182.531,105.317,0.000136,0.022371,482,0,5,6,11,5,5133,24,6,11.735
7321,244.0,2322,51,29,1007,1315,0,0,881,410.30,0.747,1.143,0.672,0.125,0.367,-0.965,1.679,0.4739,3.0980,0.733,0.006,0.032,0.155,-0.194,107,56,7,0,91,0,65793.76,9499.728,16949.816,0.007,2575.299,22.189,14420.162,6323.591,1482.069,6702.700,5362.160,605.145,306.765,131.039,0.000117,0.022289,497,0,7,0,7,7,5251,25,0,0.000
7351,245.0,2392,52,28,1012,1380,0,0,857,486.68,0.751,1.154,0.663,0.126,0.361,-0.966,1.690,0.4719,3.1374,0.729,0.003,0.039,0.156,-0.196,119,48,16,0,93,0,69476.74,9973.345,19134.566,17.177,2632.478,21.642,14625.101,6450.738,1401.125,8545.995,6836.796,663.553,466.341,126.048,0.000192,0.023609,459,0,8,8,16,8,5532,11,8,17.171
