tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
331,11.0,1574,233,55,218,1297,18,41,33,148.05,0.856,1.208,0.062,0.056,0.128,-0.791,1.541,0.3296,2.7364,0.746,0.239,0.020,0.083,0.049,88,163,69,0,4,0,48871.21,2418.734,12948.661,56.747,902.294,11.416,8468.003,5174.222,51.466,4792.439,3833.951,1754.166,156.873,338.775,0.000103,0.007673,124,0,66,3,56,53,14553,19,3,5.524
361,12.0,1598,240,55,228,1331,10,29,32,168.36,0.839,1.206,0.059,0.056,0.132,-0.823,1.531,0.3267,2.8271,0.768,0.215,0.020,0.083,0.052,91,147,54,0,5,0,49756.78,2641.335,14781.153,33.017,923.204,12.371,8048.217,4934.423,55.700,8170.372,6536.297,1435.622,136.125,325.775,0.000146,0.008164,94,0,47,7,46,41,15816,13,7,13.245
391,13.0,1625,211,55,247,1350,8,20,35,191.34,0.824,1.200,0.058,0.054,0.139,-0.844,1.530,0.3197,2.8898,0.745,0.215,0.021,0.084,0.057,96,137,37,0,7,0,52155.06,2997.896,15966.425,25.102,600.343,10.828,8023.437,5353.971,58.349,7442.657,5954.126,1180.715,157.935,328.204,0.000137,0.009249,97,0,35,2,33,31,16642,25,2,11.541
421,14.0,1725,215,55,268,1438,5,14,37,199.94,0.813,1.197,0.059,0.050,0.142,-0.868,1.528,0.3267,2.9590,0.717,0.190,0.018,0.084,0.061,100,123,31,0,3,0,55676.16,3242.938,17330.412,32.328,959.399,13.319,8165.476,5580.104,55.550,9153.444,7322.755,904.896,250.543,297.326,0.000091,0.009775,161,0,29,2,23,21,17640,69,2,6.911
451,15.0,1843,218,48,288,1539,4,12,40,201.64,0.798,1.202,0.055,0.049,0.144,-0.884,1.530,0.3349,3.0143,0.717,0.212,0.015,0.084,0.064,104,107,35,0,5,0,60177.23,3644.352,18893.351,33.791,886.706,10.310,8483.373,5895.381,59.793,9285.464,7428.372,1104.251,450.093,220.437,0.000140,0.010629,118,0,33,2,26,24,19413,27,2,5.917
481,16.0,1993,211,48,321,1660,3,9,44,200.09,0.783,1.205,0.056,0.048,0.147,-0.900,1.524,0.3322,3.0766,0.712,0.193,0.011,0.083,0.065,106,124,57,0,7,0,64625.15,4048.563,20601.561,72.399,1168.666,12.800,8920.881,6239.490,63.987,11838.507,9470.805,1879.786,502.182,300.576,0.000177,0.012201,109,0,55,2,39,37,20693,5,2,6.772
511,17.0,2221,196,48,368,1843,3,7,53,198.76,0.773,1.201,0.054,0.046,0.151,-0.909,1.519,0.3408,3.1851,0.691,0.177,0.011,0.083,0.067,119,108,50,0,6,0,71406.81,4811.757,23701.341,31.722,1325.784,11.913,9605.696,7081.286,77.756,13773.013,11018.411,1493.855,513.401,236.561,0.000174,0.012494,123,0,49,1,40,39,23710,6,1,3.578
541,18.0,2405,185,48,419,1977,3,6,67,157.92,0.770,1.192,0.055,0.045,0.158,-0.914,1.510,0.3396,3.1960,0.686,0.172,0.009,0.084,0.065,132,128,62,0,8,0,76545.06,5574.901,23378.553,41.168,1640.011,11.363,10514.714,7891.192,104.201,13465.773,10772.618,1552.742,715.641,384.735,0.000128,0.013013,235,0,58,4,51,47,26225,87,4,14.928
571,19.0,2643,179,48,495,2140,3,5,87,185.83,0.763,1.181,0.054,0.045,0.168,-0.918,1.506,0.3543,3.2733,0.630,0.137,0.010,0.085,0.064,138,138,59,0,12,0,82665.00,6688.603,25141.732,63.302,2533.335,10.460,11293.812,8387.104,133.909,15610.631,12488.505,1827.091,602.048,407.611,0.000175,0.014090,331,0,57,2,45,43,28010,119,2,14.109
601,20.0,2873,175,39,557,2310,3,3,112,149.59,0.756,1.174,0.055,0.045,0.173,-0.922,1.511,0.3419,3.2773,0.622,0.124,0.009,0.086,0.064,129,124,66,0,11,0,89665.20,7417.656,27091.977,58.021,2831.283,14.131,12288.992,9330.267,164.756,14903.733,11922.986,1946.284,412.907,443.505,0.000191,0.012849,336,0,60,6,50,46,29979,59,6,12.037
631,21.0,3113,152,39,626,2481,3,3,134,197.19,0.752,1.170,0.055,0.046,0.179,-0.926,1.509,0.3595,3.2828,0.583,0.112,0.010,0.086,0.064,130,147,71,0,14,0,96713.02,8380.624,28255.473,47.138,3332.008,12.776,13279.800,10005.774,200.677,16462.074,13169.660,1893.679,368.674,594.379,0.000254,0.010718,447,0,64,7,46,45,23678,120,7,1.979
661,22.0,3346,136,39,715,2627,2,2,172,173.46,0.747,1.158,0.057,0.046,0.188,-0.929,1.504,0.3610,3.2929,0.595,0.101,0.008,0.087,0.063,128,173,59,0,14,0,104545.82,9590.860,29218.111,38.087,3638.623,13.805,14109.052,10437.087,244.650,16679.544,13343.635,1837.319,402.749,647.496,0.000253,0.010210,564,0,58,1,45,45,24312,206,1,0.000
691,23.0,3643,133,39,831,2809,2,1,229,175.57,0.741,1.147,0.057,0.045,0.199,-0.931,1.503,0.3763,3.3272,0.590,0.090,0.008,0.088,0.061,132,165,65,0,21,0,112704.55,11266.140,30630.194,52.926,4327.624,14.373,15204.136,11369.970,314.066,18899.540,15119.632,1946.161,442.767,733.516,0.000151,0.010819,744,0,61,4,52,48,26391,295,4,11.402
721,24.0,3856,150,39,943,2910,2,1,299,185.18,0.738,1.130,0.058,0.044,0.211,-0.932,1.509,0.3754,3.3003,0.567,0.084,0.009,0.089,0.059,132,182,95,0,32,0,119572.29,12722.611,30396.053,68.782,5308.914,15.386,16207.089,12131.254,424.116,18029.629,14423.703,2859.468,261.758,830.103,0.000160,0.010406,891,0,81,14,86,72,27785,331,14,42.994
751,25.0,4136,139,38,1072,3061,2,1,379,169.21,0.734,1.114,0.058,0.043,0.221,-0.933,1.506,0.3875,3.2664,0.566,0.075,0.009,0.091,0.057,140,155,104,0,45,0,127468.74,14442.024,32572.624,61.906,6356.033,14.491,17222.184,12834.957,542.039,20245.135,16196.108,3222.797,340.843,968.255,0.000244,0.008788,1002,0,94,10,94,84,29379,296,9,22.522
781,26.0,4437,124,38,1213,3222,1,1,491,180.43,0.731,1.102,0.059,0.042,0.232,-0.933,1.504,0.3942,3.2765,0.574,0.068,0.008,0.093,0.056,147,178,71,0,49,0,136858.55,16783.322,32306.502,39.470,7147.799,14.675,18377.338,13301.819,690.446,20681.815,16545.453,2021.108,294.748,917.669,0.000149,0.008913,1083,0,63,8,64,56,26705,283,8,19.022
811,27.0,4759,94,38,1382,3375,2,0,691,190.25,0.727,1.087,0.060,0.042,0.245,-0.932,1.507,0.4119,3.2831,0.558,0.062,0.008,0.094,0.054,113,166,78,0,54,0,147050.42,19099.353,33849.122,54.253,8275.320,15.376,19640.615,14051.743,958.180,21332.745,17066.196,2306.081,521.579,1066.096,0.000219,0.007860,1251,0,72,6,65,60,26773,268,6,17.720
841,28.0,5077,98,38,1560,3515,2,0,953,202.96,0.721,1.073,0.061,0.041,0.257,-0.932,1.507,0.4203,3.2477,0.550,0.058,0.008,0.095,0.053,122,169,93,0,92,0,155807.81,21630.729,33194.464,47.372,9870.358,14.409,20873.634,14616.129,1321.577,22946.219,18356.975,3022.143,453.884,1238.572,0.000240,0.008664,1440,0,81,12,84,73,28068,255,12,28.799
871,29.0,5400,104,38,1759,3639,2,0,1370,210.05,0.717,1.057,0.063,0.040,0.271,-0.932,1.509,0.4357,3.2620,0.547,0.045,0.010,0.098,0.052,132,152,93,0,107,0,163314.31,24141.967,32764.099,65.386,12818.794,14.694,22151.800,15454.501,1892.395,23225.902,18580.722,3273.080,331.139,1716.843,0.000230,0.008012,1976,0,79,14,82,69,28291,375,12,27.281
901,30.0,5678,85,38,1950,3726,2,0,1867,212.62,0.712,1.042,0.065,0.039,0.284,-0.933,1.508,0.4417,3.2178,0.559,0.041,0.010,0.099,0.050,130,122,109,0,143,0,172590.86,27183.642,34333.257,68.226,13051.529,17.521,23283.965,15819.048,2711.077,22423.355,17938.684,3960.430,455.407,1593.983,0.000311,0.004679,2031,0,98,11,96,86,28703,345,11,25.463
931,31.0,5914,91,38,2157,3755,2,0,2536,201.01,0.706,1.023,0.067,0.038,0.300,-0.932,1.512,0.4543,3.2119,0.523,0.036,0.011,0.101,0.049,143,116,140,0,181,0,179283.02,29923.326,32469.709,75.430,14186.205,17.228,24333.529,16124.509,3766.080,22879.203,18303.363,4450.232,583.473,1942.644,0.000223,0.004583,2246,0,115,25,129,104,29833,454,25,50.633
961,32.0,6000,100,38,2290,3707,2,1,3298,217.62,0.704,1.008,0.069,0.037,0.313,-0.931,1.511,0.4590,3.1148,0.537,0.064,0.044,0.102,0.047,147,75,115,0,226,0,185943.27,31681.685,32382.478,67.913,16745.679,18.042,24967.441,16462.645,5048.137,17293.489,13834.791,4657.432,497.831,2379.643,0.000191,0.006142,2913,0,95,20,102,84,28738,675,20,34.793
991,33.0,6000,89,38,2402,3596,1,1,3893,229.04,0.699,0.990,0.069,0.037,0.326,-0.931,1.514,0.4668,3.1671,0.551,0.085,0.064,0.104,0.045,137,50,91,0,288,0,195713.64,33976.876,32794.804,55.190,17540.935,20.985,24930.086,15994.166,6329.819,14656.133,11724.907,4220.695,456.650,2193.857,0.000276,0.007497,2931,0,74,17,75,64,26557,591,17,19.858
1021,34.0,6000,76,38,2486,3512,1,1,4299,256.70,0.697,0.975,0.069,0.036,0.337,-0.930,1.515,0.4705,3.0797,0.560,0.105,0.098,0.105,0.045,142,43,71,0,304,0,205640.00,35451.045,32428.664,50.358,18006.495,18.983,24795.475,15460.947,7290.754,14562.776,11650.221,4740.472,765.689,2037.822,0.000210,0.007414,2834,0,55,16,63,48,25843,525,16,33.835
1051,35.0,6000,90,38,2575,3423,1,1,4610,277.89,0.693,0.963,0.070,0.036,0.348,-0.930,1.516,0.4770,3.0854,0.554,0.107,0.126,0.107,0.044,134,31,113,0,269,0,213888.23,36673.597,31606.072,110.827,18957.382,18.802,24737.221,14951.552,7917.859,14233.615,11386.892,6184.538,1159.376,2344.985,0.000253,0.007830,2996,0,81,32,99,70,25013,593,31,72.445
1081,36.0,6000,108,38,2645,3353,1,1,4851,270.60,0.691,0.951,0.070,0.036,0.357,-0.930,1.516,0.4828,3.0633,0.570,0.124,0.161,0.108,0.043,134,26,91,0,243,0,223814.03,37421.136,32490.552,88.446,19138.640,16.302,24697.393,14710.109,8442.297,12543.955,10035.164,5215.091,2036.108,2464.558,0.000345,0.009305,2926,0,67,24,81,57,23378,535,24,55.902
1111,37.0,6000,83,38,2690,3308,1,1,4806,278.39,0.692,0.946,0.069,0.036,0.363,-0.930,1.517,0.4874,3.0075,0.568,0.120,0.186,0.109,0.043,124,15,97,0,270,0,228929.95,37576.394,30838.730,78.414,21173.339,21.698,24712.171,14744.383,8669.784,13541.737,10833.390,7562.251,2397.412,2583.256,0.000292,0.010675,3126,0,78,19,82,67,22562,568,18,37.530
1141,38.0,5996,92,38,2728,3266,1,1,4807,298.23,0.691,0.941,0.070,0.036,0.369,-0.931,1.521,0.4896,2.9975,0.574,0.125,0.203,0.110,0.042,111,17,100,0,257,0,231028.23,37578.742,27987.877,84.808,20667.650,21.461,24787.329,14751.524,8726.353,12988.514,10390.812,7974.653,2182.491,2533.101,0.000336,0.011035,3076,0,73,27,89,68,22224,481,23,60.169
1171,39.0,6000,72,38,2762,3237,1,0,4721,317.17,0.690,0.936,0.071,0.035,0.373,-0.931,1.525,0.4936,2.9883,0.576,0.118,0.218,0.111,0.043,92,14,103,0,220,0,234715.73,37327.257,28080.576,100.337,20991.228,18.903,24770.106,14589.459,8627.065,11927.967,9542.374,6731.257,2253.038,2464.156,0.000270,0.012406,3154,0,72,31,94,65,21401,483,30,69.835
1201,40.0,5998,69,37,2765,3232,1,0,4559,312.64,0.691,0.934,0.071,0.035,0.374,-0.931,1.526,0.4909,2.9886,0.587,0.129,0.236,0.112,0.044,96,16,54,0,222,0,238030.06,36762.348,26723.095,40.777,20877.750,17.139,24828.032,14182.004,8470.713,10292.362,8233.890,5681.823,2516.410,2474.441,0.000403,0.013192,3288,0,36,18,49,35,21423,561,18,39.474
1231,41.0,5998,75,37,2794,3203,1,0,4533,309.83,0.691,0.930,0.070,0.035,0.378,-0.931,1.529,0.4882,2.9380,0.589,0.133,0.243,0.112,0.043,85,17,61,0,225,0,240435.20,36476.911,26022.761,45.185,20918.017,21.100,24904.681,13974.917,8298.832,10780.122,8624.098,5539.064,2801.462,2464.732,0.000241,0.012724,3334,0,43,18,55,41,18830,588,15,39.779
1261,42.0,6000,65,37,2812,3187,1,0,4479,340.96,0.690,0.926,0.071,0.035,0.380,-0.931,1.531,0.4937,2.9545,0.591,0.111,0.256,0.112,0.043,104,12,52,0,191,0,242019.17,35681.834,24832.467,67.088,21632.984,18.949,24957.157,13786.620,8183.639,9149.438,7319.550,4894.143,2910.170,2435.808,0.000340,0.012362,3267,0,34,18,45,29,19298,423,16,40.656
1291,43.0,5995,81,37,2819,3175,1,0,4527,359.26,0.691,0.926,0.071,0.035,0.382,-0.932,1.533,0.4914,2.9101,0.587,0.113,0.259,0.113,0.043,96,16,85,0,185,0,239826.89,34403.735,24165.343,91.040,20575.914,17.463,25042.630,14044.239,8215.735,10086.313,8069.051,6574.761,2764.173,2193.598,0.000362,0.014976,3190,0,63,22,70,51,19305,395,19,48.165
1321,44.0,6000,74,37,2815,3184,1,0,4530,390.17,0.693,0.926,0.071,0.035,0.381,-0.932,1.536,0.4948,2.9012,0.584,0.113,0.251,0.113,0.044,75,22,67,0,180,0,236043.88,33372.520,22039.363,24.047,19789.600,20.756,25188.600,13978.902,8250.607,9963.881,7971.105,5113.960,2441.239,2252.862,0.000404,0.014883,3218,0,51,16,60,47,19102,415,14,13.521
1351,45.0,6000,67,36,2835,3164,1,0,4575,346.70,0.694,0.923,0.070,0.035,0.384,-0.932,1.539,0.4964,2.8732,0.585,0.104,0.228,0.114,0.044,95,19,82,0,179,0,228172.61,32160.644,20281.756,67.648,20167.177,23.420,25310.915,14057.251,8236.967,10083.749,8066.999,6048.313,2371.034,2340.071,0.000368,0.010679,3317,0,62,20,72,56,18557,406,16,31.227
1381,46.0,5995,57,36,2837,3157,1,0,4544,395.46,0.694,0.922,0.071,0.035,0.385,-0.933,1.544,0.4955,2.8979,0.596,0.081,0.211,0.114,0.044,86,13,98,0,181,0,218330.23,30771.207,19714.984,111.126,18968.061,20.051,25375.096,13945.225,8177.606,10330.802,8264.642,7056.861,1697.978,2120.759,0.000336,0.007119,3267,0,69,29,89,62,19955,343,28,73.610
1411,47.0,5999,35,36,2843,3155,1,0,4418,397.58,0.696,0.922,0.071,0.035,0.386,-0.933,1.545,0.4998,2.8986,0.586,0.067,0.174,0.115,0.044,100,21,101,0,210,0,206503.88,29808.448,17633.872,54.296,18196.359,20.381,25512.343,13818.993,8033.092,12244.527,9795.622,6139.678,1268.919,2101.042,0.000354,0.001696,3376,0,69,32,91,65,20191,443,28,40.424
1441,48.0,5997,38,36,2847,3149,1,0,4367,383.88,0.698,0.920,0.071,0.036,0.387,-0.934,1.546,0.4952,2.8581,0.599,0.053,0.121,0.115,0.044,90,25,115,0,241,0,192013.83,28587.239,16137.473,90.588,16642.122,23.124,25673.324,13752.903,7824.967,13797.013,11037.611,6396.846,825.815,2072.093,0.000302,-0.000930,3318,0,79,36,104,73,20317,416,33,70.036
1471,49.0,6000,26,36,2863,3136,1,0,4335,396.98,0.699,0.919,0.071,0.036,0.389,-0.934,1.550,0.5020,2.8162,0.603,0.034,0.088,0.115,0.044,88,26,86,0,231,0,177983.70,27680.862,15997.239,52.736,15774.678,22.080,25787.836,13871.267,7757.940,12561.411,10049.129,5524.247,436.119,1871.274,0.000281,0.000177,3254,0,68,18,80,62,20296,395,18,25.990
1501,50.0,6000,46,33,2872,3127,1,0,4320,393.36,0.700,0.917,0.070,0.036,0.391,-0.935,1.553,0.5004,2.7508,0.609,0.009,0.025,0.116,0.044,91,22,100,0,298,0,159950.69,26879.882,13011.854,62.341,16127.348,18.776,25937.552,13949.001,7654.252,15267.501,12214.001,5320.395,296.469,1775.921,0.000215,-0.000629,3315,0,68,32,88,61,20468,268,29,40.492
1531,51.0,5863,40,33,2855,3007,1,0,4211,452.19,0.697,0.910,0.070,0.035,0.397,-0.934,1.556,0.5029,2.7982,0.600,0.005,0.011,0.117,0.042,85,28,117,0,252,0,143849.77,25364.524,13401.278,94.627,13319.106,19.819,25850.674,13819.574,7510.107,9344.605,7475.684,4346.559,67.039,1498.477,0.000208,-0.001958,3108,0,70,47,111,66,19695,323,45,83.454
1561,52.0,5517,34,33,2795,2721,1,0,4004,439.27,0.689,0.891,0.071,0.034,0.411,-0.934,1.559,0.4992,2.7937,0.597,0.005,0.011,0.118,0.039,81,41,117,0,337,0,128219.59,23978.431,11565.188,84.528,12420.995,22.304,24697.306,12772.129,7187.389,5365.639,4292.512,4071.401,13.672,1443.298,0.000227,-0.001637,3029,0,72,45,104,60,18583,334,44,55.265
1591,53.0,5175,27,33,2740,2434,1,0,3788,460.04,0.677,0.870,0.072,0.033,0.428,-0.934,1.561,0.5022,2.7094,0.625,0.003,0.009,0.119,0.036,83,44,100,0,326,0,115333.79,22926.216,11112.050,55.742,10781.368,22.936,22851.102,11218.222,6750.086,4746.127,3796.902,3902.612,44.192,1264.365,0.000171,-0.000864,2726,0,66,34,91,59,17410,293,33,37.025
1621,54.0,4803,36,33,2683,2119,1,0,3490,437.39,0.660,0.843,0.074,0.031,0.449,-0.934,1.565,0.5002,2.7200,0.626,0.004,0.009,0.120,0.032,88,61,84,0,347,0,104965.11,22134.345,10273.088,56.707,9563.705,22.286,21081.296,10025.953,6299.109,4295.030,3436.024,3432.831,20.076,1114.548,0.000188,0.000145,2342,0,56,28,73,48,16222,255,25,29.731
1651,55.0,4506,31,32,2633,1872,1,0,3231,523.22,0.646,0.820,0.076,0.030,0.467,-0.934,1.567,0.4985,2.6738,0.638,0.005,0.009,0.121,0.027,99,43,54,0,284,0,97292.11,21199.404,8731.204,35.843,8430.950,28.974,19317.396,8735.827,5754.109,3038.175,2430.540,2226.520,45.610,952.355,0.000175,0.001344,2063,0,38,16,45,31,15060,253,16,23.283
1681,56.0,4225,35,32,2590,1634,1,0,2944,523.72,0.631,0.796,0.078,0.030,0.488,-0.933,1.570,0.4946,2.6879,0.639,0.003,0.012,0.123,0.024,89,44,45,0,267,0,91117.19,20697.048,7788.063,55.867,7578.062,26.497,17829.415,7882.149,5267.760,2684.975,2147.980,2240.901,6.701,951.982,0.000201,0.002415,1957,0,31,14,32,21,12395,375,14,20.117
1711,57.0,4005,31,32,2562,1442,1,0,2635,506.14,0.616,0.772,0.080,0.029,0.508,-0.934,1.571,0.4949,2.6210,0.635,0.003,0.010,0.124,0.019,124,54,36,0,212,0,85946.48,19442.953,7029.668,22.436,6823.440,26.793,16565.537,7175.954,4709.654,2861.097,2288.878,1795.993,23.898,822.519,0.000157,0.004654,1742,0,23,13,33,22,12084,289,12,20.772
1741,58.0,3790,44,32,2532,1257,1,0,2419,537.89,0.600,0.747,0.082,0.028,0.528,-0.934,1.572,0.4964,2.5749,0.644,0.003,0.008,0.126,0.014,104,53,38,0,208,0,81469.94,18987.296,5867.415,46.865,6149.906,32.647,15395.027,6256.566,4237.229,2834.753,2267.803,2163.150,0.000,759.192,0.000102,0.004647,1466,0,25,13,27,17,11108,215,12,19.329
1771,59.0,3616,36,32,2495,1120,1,0,2198,595.50,0.586,0.728,0.083,0.027,0.545,-0.935,1.574,0.4955,2.6748,0.655,0.005,0.009,0.127,0.010,108,41,40,0,177,0,80216.70,18807.291,6805.357,37.910,5494.491,35.617,14383.106,5478.132,3824.575,2909.090,2327.272,1869.451,26.877,739.833,0.000187,0.002783,1384,0,17,23,34,14,10374,255,20,32.104
1801,60.0,3480,49,32,2474,1005,1,0,2003,522.08,0.573,0.710,0.084,0.027,0.560,-0.935,1.575,0.4899,2.5992,0.648,0.005,0.011,0.128,0.008,132,38,32,0,154,0,79977.55,18560.298,6003.275,23.179,4861.273,39.220,13525.774,4822.436,3478.108,3051.453,2441.163,1655.616,58.113,675.569,0.000196,0.002577,1143,0,18,14,24,16,10180,225,14,15.541
1831,61.0,3425,52,32,2485,939,1,0,1939,614.15,0.564,0.697,0.085,0.026,0.571,-0.936,1.579,0.4883,2.5608,0.647,0.005,0.007,0.128,0.006,161,36,27,0,98,0,81190.55,18522.649,6232.475,20.514,4653.983,41.578,13028.985,4609.168,3268.976,3510.381,2808.305,1254.364,22.732,676.341,0.000216,0.003775,1095,0,12,15,19,11,10847,234,12,18.651
1861,62.0,3377,72,32,2503,873,1,0,1840,637.91,0.553,0.684,0.085,0.027,0.582,-0.937,1.582,0.4971,2.6977,0.651,0.006,0.009,0.128,0.004,140,36,31,0,105,0,82922.80,18753.752,6235.634,35.824,4308.286,41.546,12721.475,4261.026,3089.709,4041.227,3232.981,1705.873,6.713,699.918,0.000152,0.004189,992,0,16,15,25,13,10129,234,15,25.287
1891,63.0,3414,66,32,2551,862,1,0,1778,609.04,0.548,0.680,0.085,0.027,0.587,-0.938,1.583,0.5004,2.5851,0.627,0.008,0.013,0.129,0.003,142,21,28,0,69,0,86927.44,19277.033,7205.523,36.775,4585.138,40.579,12533.935,4085.147,2914.146,5117.783,4094.226,1192.806,17.336,747.765,0.000199,0.005841,1014,0,16,12,22,13,10266,253,10,21.365
1921,64.0,3449,68,32,2582,867,0,0,1745,596.16,0.546,0.680,0.086,0.027,0.588,-0.940,1.585,0.4945,2.6650,0.632,0.011,0.015,0.129,0.003,139,26,36,0,64,0,90391.06,19570.878,6908.854,46.103,4933.708,41.610,12625.922,4226.792,2820.382,5262.350,4209.880,1494.670,118.728,723.248,0.000187,0.006689,998,0,9,27,31,9,11170,221,23,45.179
1951,65.0,3537,82,32,2639,898,0,0,1736,605.79,0.547,0.682,0.086,0.027,0.587,-0.941,1.587,0.4998,2.6799,0.625,0.008,0.013,0.129,0.004,160,16,34,0,65,0,94521.38,20412.388,7583.244,36.071,5457.118,43.755,12839.601,4320.606,2770.412,6703.053,5362.442,1643.359,150.232,836.566,0.000205,0.007077,1122,0,15,19,31,15,11068,293,16,34.374
