tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
331,11.0,1873,403,41,161,1660,18,34,10,183.93,0.783,1.400,0.057,0.072,0.086,-0.787,1.562,0.3079,3.1788,0.800,0.137,0.026,0.193,-0.069,31,151,85,0,2,0,55337.27,1452.555,16547.158,37.110,558.003,3.882,9118.222,5294.759,17.041,5901.345,4721.076,1991.086,6.944,324.895,0.000138,0.002117,99,0,84,1,66,65,9201,26,1,2.330
361,12.0,1882,437,41,167,1677,10,28,13,210.82,0.786,1.404,0.054,0.071,0.088,-0.801,1.575,0.2909,3.1933,0.759,0.126,0.022,0.194,-0.072,33,132,68,0,0,0,57393.73,1562.112,18445.191,49.818,614.972,3.273,8907.752,5241.219,20.342,7515.843,6012.674,1971.137,45.880,311.162,0.000093,0.001841,76,0,64,4,56,52,9205,0,4,3.211
391,13.0,1937,442,41,172,1737,5,23,17,215.12,0.784,1.414,0.053,0.071,0.088,-0.811,1.566,0.2992,3.2157,0.757,0.128,0.025,0.195,-0.073,29,104,65,0,0,0,61136.74,1695.169,20290.888,42.116,455.881,4.230,9051.424,5330.753,26.558,7982.471,6385.977,1794.148,216.173,269.617,0.000116,0.001506,78,0,61,4,53,49,9175,6,4,13.863
421,14.0,2081,432,41,181,1876,3,21,15,229.54,0.788,1.425,0.052,0.072,0.086,-0.819,1.579,0.2959,3.2038,0.760,0.138,0.022,0.197,-0.076,28,103,57,0,3,0,66607.45,1859.265,22665.861,61.522,697.447,3.470,9461.628,5575.830,28.299,11073.662,8858.929,1561.771,36.168,237.511,0.000134,0.000167,85,0,54,3,39,36,9750,0,3,10.254
451,15.0,2199,462,29,186,1992,3,18,15,218.67,0.793,1.430,0.055,0.072,0.085,-0.821,1.581,0.2957,3.1978,0.739,0.156,0.022,0.198,-0.077,39,80,71,0,3,0,71563.53,1999.044,23726.919,50.283,791.261,3.304,10265.936,6225.740,25.357,9812.188,7849.751,1851.749,166.108,322.835,0.000211,-0.000786,113,0,68,3,54,51,10761,5,3,6.728
481,16.0,2395,442,29,198,2181,2,14,19,223.35,0.802,1.433,0.058,0.073,0.085,-0.826,1.598,0.2920,3.2235,0.732,0.121,0.020,0.199,-0.078,39,70,70,0,0,0,77527.70,2141.004,26592.934,45.398,928.336,3.643,11143.872,6760.920,29.279,12318.228,9854.583,2034.262,24.438,358.742,0.000110,-0.000820,105,0,68,2,56,54,12075,5,2,8.231
511,17.0,2562,411,29,207,2340,2,13,24,224.54,0.812,1.437,0.058,0.075,0.085,-0.827,1.597,0.2953,3.2237,0.723,0.121,0.016,0.199,-0.078,33,82,84,0,4,0,83259.20,2347.016,28837.974,49.586,1068.459,3.995,12171.087,7362.282,35.407,12467.304,9973.843,2730.368,202.059,508.423,0.000135,-0.001694,181,0,83,1,70,69,13224,57,1,2.518
541,18.0,2727,396,29,220,2494,2,11,29,198.93,0.817,1.440,0.059,0.073,0.085,-0.829,1.593,0.2936,3.2197,0.712,0.114,0.018,0.199,-0.078,31,103,97,0,1,0,88678.30,2507.436,30432.115,33.155,1044.110,3.884,13073.743,7972.635,43.576,13423.377,10738.701,2959.608,280.527,538.834,0.000159,-0.001238,202,0,94,3,89,87,14159,58,3,9.740
571,19.0,2905,363,29,228,2665,2,10,41,207.60,0.826,1.443,0.058,0.072,0.084,-0.831,1.599,0.2941,3.2161,0.729,0.092,0.018,0.199,-0.078,36,106,111,0,2,0,94325.16,2719.788,32388.238,40.465,1389.955,3.230,14018.296,8593.937,55.069,14756.187,11804.950,3033.328,240.938,608.819,0.000169,-0.002181,207,0,108,3,101,98,15113,5,3,7.957
601,20.0,3056,384,22,241,2807,1,7,46,194.27,0.831,1.443,0.060,0.072,0.084,-0.835,1.596,0.2963,3.2255,0.718,0.091,0.013,0.198,-0.079,41,121,124,0,3,0,99247.53,3067.678,33741.428,40.176,1425.016,3.368,14980.141,9205.243,67.557,14802.272,11841.817,3704.318,303.671,705.538,0.000157,-0.002417,225,0,118,6,122,116,16528,16,6,30.101
631,21.0,3223,396,22,266,2949,1,7,56,205.38,0.835,1.440,0.061,0.068,0.086,-0.835,1.596,0.2881,3.2236,0.670,0.083,0.017,0.198,-0.078,41,91,135,0,4,0,104664.29,3181.837,35665.331,7.216,1267.798,3.022,15899.715,9685.620,82.732,14680.325,11744.260,3818.709,295.119,719.664,0.000196,-0.002627,173,0,135,0,134,134,17727,10,0,0.000
661,22.0,3392,359,22,279,3105,1,7,63,197.76,0.839,1.443,0.063,0.069,0.086,-0.838,1.589,0.2894,3.2063,0.681,0.068,0.017,0.197,-0.078,43,138,176,0,4,0,110441.69,3546.655,39662.670,47.405,1619.731,4.185,16908.687,10324.362,95.492,17981.474,14385.179,5385.042,258.501,910.954,0.000205,-0.003200,222,0,167,9,171,162,19050,20,9,26.241
691,23.0,3492,320,22,281,3205,1,5,70,208.43,0.845,1.447,0.065,0.070,0.086,-0.840,1.596,0.2906,3.2300,0.682,0.078,0.011,0.197,-0.080,33,122,226,0,3,0,113937.93,3802.756,39586.823,69.371,1648.568,3.278,17794.069,10977.484,103.731,16853.017,13482.414,6466.452,228.722,1021.650,0.000180,-0.003235,229,0,208,18,221,203,20980,17,18,49.870
721,24.0,3557,310,22,282,3270,1,4,83,224.18,0.853,1.446,0.063,0.071,0.085,-0.842,1.596,0.2948,3.2253,0.696,0.064,0.013,0.197,-0.081,48,121,244,0,9,0,115499.21,4057.046,38738.792,78.202,2192.670,4.541,18344.304,11372.636,111.014,16424.602,13139.682,6943.327,136.005,1120.552,0.000237,-0.003938,296,0,224,20,239,219,21851,9,20,61.087
751,25.0,3652,299,22,295,3352,1,4,102,206.90,0.856,1.443,0.065,0.069,0.086,-0.844,1.596,0.2871,3.2395,0.716,0.075,0.013,0.197,-0.081,38,142,236,0,7,0,118495.70,4345.364,40542.724,55.109,1999.107,3.521,18913.249,11681.548,137.542,17882.360,14305.888,6519.326,79.437,1039.132,0.000169,-0.003778,276,0,221,15,232,217,23050,1,15,39.341
781,26.0,3719,329,22,308,3408,0,3,127,201.65,0.862,1.440,0.066,0.065,0.088,-0.845,1.597,0.2920,3.2521,0.694,0.081,0.011,0.196,-0.082,26,131,268,0,8,0,119118.72,4621.782,40073.228,41.265,2060.042,3.807,19438.167,12028.266,165.748,17901.399,14321.120,7484.699,206.262,1209.835,0.000159,-0.003348,268,0,254,14,268,254,23569,2,14,32.078
811,27.0,3805,295,22,318,3484,0,3,145,224.39,0.870,1.439,0.068,0.062,0.089,-0.845,1.587,0.2957,3.2364,0.676,0.060,0.015,0.196,-0.081,35,152,210,0,17,0,122688.20,4719.803,42444.212,53.030,2586.508,3.109,19932.290,12275.474,207.812,17738.143,14190.514,6423.564,91.956,1168.847,0.000199,-0.002791,335,0,193,17,210,193,23878,3,17,45.304
841,28.0,3912,285,22,336,3573,0,3,189,214.47,0.877,1.435,0.067,0.061,0.091,-0.845,1.593,0.2994,3.2350,0.657,0.060,0.012,0.195,-0.080,41,175,221,0,11,0,127027.12,4956.928,44392.041,38.558,2660.379,3.670,20702.761,12769.099,234.591,19456.562,15565.250,6226.814,84.297,1139.724,0.000222,-0.003025,347,0,207,14,221,207,24148,10,14,30.347
871,29.0,4039,288,22,362,3676,0,1,243,226.45,0.879,1.429,0.067,0.059,0.094,-0.846,1.600,0.2970,3.2387,0.629,0.050,0.015,0.195,-0.080,37,135,192,0,19,0,130985.88,5209.512,44137.161,38.844,2629.030,4.610,21412.819,13187.384,302.348,17751.145,14200.917,5575.157,259.702,1139.115,0.000189,-0.003400,382,0,181,11,192,181,24908,26,10,30.910
901,30.0,4122,297,21,385,3736,0,1,290,251.72,0.884,1.423,0.068,0.060,0.097,-0.847,1.596,0.3001,3.2140,0.638,0.042,0.016,0.194,-0.081,44,158,226,0,25,0,132042.95,5583.544,43749.754,52.336,3068.723,3.801,22126.119,13689.209,359.303,18601.045,14880.836,6883.974,156.929,1392.821,0.000188,-0.003507,537,0,212,14,226,212,26109,74,14,44.580
931,31.0,4150,296,21,396,3753,0,1,350,233.80,0.887,1.420,0.071,0.060,0.098,-0.848,1.612,0.2973,3.2356,0.661,0.043,0.014,0.193,-0.082,27,157,261,0,27,0,133464.00,6054.304,44793.078,37.955,3377.561,5.406,22533.286,13794.987,433.969,18038.863,14431.091,7508.696,143.404,1442.184,0.000209,-0.003383,503,0,244,17,261,244,27044,20,17,30.979
961,32.0,4172,248,21,414,3757,0,1,394,214.85,0.894,1.414,0.073,0.058,0.101,-0.849,1.623,0.2969,3.2009,0.652,0.036,0.014,0.191,-0.082,40,155,279,0,31,0,134688.09,6498.403,45073.427,57.842,3169.561,4.711,22833.787,13935.646,513.420,18672.936,14938.349,7766.590,233.254,1388.294,0.000255,-0.002686,473,0,261,18,279,261,27999,3,18,48.918
991,33.0,4092,263,21,415,3676,0,1,485,214.82,0.902,1.411,0.075,0.059,0.102,-0.850,1.621,0.3009,3.2021,0.662,0.036,0.014,0.190,-0.082,37,153,352,0,32,0,132362.39,6570.253,44252.730,77.427,3356.355,5.227,22918.668,13913.046,612.421,17763.487,14210.790,10443.562,38.330,1747.379,0.000192,-0.004057,504,0,327,25,352,327,28089,4,25,67.327
1021,34.0,3981,283,21,434,3546,0,1,555,228.62,0.906,1.400,0.078,0.062,0.107,-0.851,1.623,0.3079,3.1895,0.658,0.048,0.017,0.188,-0.084,51,156,332,0,52,0,130070.45,6700.493,42502.621,45.056,3391.411,4.579,22657.624,13632.581,742.735,16462.099,13169.679,9385.981,202.144,1626.627,0.000175,-0.004606,491,0,318,14,332,318,28286,17,14,35.881
1051,35.0,3903,270,20,441,3461,0,1,618,239.74,0.915,1.393,0.080,0.061,0.110,-0.851,1.620,0.3104,3.1680,0.653,0.041,0.014,0.186,-0.084,46,131,360,0,53,0,127661.36,6830.169,43082.354,86.605,3462.194,6.919,22381.339,13310.422,833.819,18164.560,14531.648,10299.559,253.126,1697.045,0.000242,-0.005277,496,0,325,35,360,325,27722,5,33,74.240
1081,36.0,3854,297,20,464,3390,0,0,704,251.63,0.920,1.382,0.080,0.060,0.115,-0.851,1.618,0.3082,3.1622,0.632,0.028,0.011,0.184,-0.083,37,135,285,0,55,0,124988.78,6730.372,40463.869,62.799,3703.343,5.306,22079.195,12982.719,939.948,16394.863,13115.890,8796.173,248.064,1604.545,0.000162,-0.005640,568,0,260,25,285,260,27035,13,24,52.880
1111,37.0,3820,256,20,463,3357,0,0,803,247.16,0.930,1.377,0.082,0.060,0.115,-0.851,1.619,0.3112,3.1455,0.653,0.028,0.011,0.182,-0.082,41,118,283,0,49,0,123990.41,6809.357,41571.127,76.853,3592.911,5.208,22169.883,12915.599,1103.696,16179.230,12943.384,8286.994,180.212,1563.485,0.000225,-0.007112,597,0,251,32,283,251,27030,34,32,69.337
1141,38.0,3707,249,20,463,3244,0,0,869,278.32,0.938,1.370,0.085,0.059,0.118,-0.851,1.612,0.3133,3.1236,0.657,0.028,0.012,0.181,-0.083,43,140,298,0,79,0,119722.57,6659.166,38566.032,108.047,3252.331,5.592,21891.755,12857.066,1237.075,15673.678,12538.943,8895.684,145.250,1439.516,0.000128,-0.006685,548,0,258,40,298,258,26992,40,40,100.595
1171,39.0,3522,271,20,431,3091,0,0,884,265.69,0.948,1.369,0.088,0.060,0.117,-0.851,1.626,0.3160,3.1010,0.679,0.021,0.011,0.180,-0.083,38,123,330,0,88,0,114592.08,6386.225,37167.528,131.211,3291.342,6.025,21256.206,12438.255,1327.492,13951.863,11161.491,9416.467,125.269,1461.393,0.000206,-0.007637,509,0,275,55,330,275,26973,15,55,123.613
1201,40.0,3373,258,20,434,2939,0,0,927,270.09,0.955,1.360,0.091,0.060,0.122,-0.852,1.630,0.3115,3.0966,0.660,0.016,0.013,0.178,-0.082,55,115,329,0,72,0,109809.91,5973.476,37301.266,80.802,3033.313,5.696,20450.946,11808.412,1399.967,14473.260,11578.608,9888.308,143.334,1552.092,0.000166,-0.008000,489,0,297,32,329,297,25343,0,32,72.530
1231,41.0,3190,258,20,422,2768,0,0,937,290.35,0.961,1.355,0.096,0.059,0.125,-0.853,1.633,0.3194,3.0831,0.662,0.017,0.014,0.177,-0.082,55,106,310,0,93,0,104516.07,5766.417,34570.754,77.493,2986.773,6.140,19754.437,11313.096,1463.010,13019.702,10415.761,9001.147,118.395,1454.481,0.000185,-0.009598,517,0,278,32,310,278,24791,14,32,70.653
1261,42.0,2979,253,20,399,2580,0,0,903,284.42,0.968,1.353,0.099,0.060,0.126,-0.853,1.632,0.3159,3.0933,0.659,0.025,0.011,0.177,-0.084,46,95,324,0,84,0,98275.22,5258.948,32804.642,105.581,2516.545,6.875,18591.835,10644.853,1433.543,11642.452,9313.962,9851.708,76.190,1483.401,0.000155,-0.008182,495,0,282,42,324,282,23728,84,42,97.969
1291,43.0,2801,265,20,384,2417,0,0,850,259.86,0.972,1.350,0.104,0.062,0.129,-0.852,1.640,0.3135,3.0848,0.666,0.026,0.010,0.175,-0.082,36,100,287,0,76,0,92393.26,4870.203,30429.450,72.072,2232.250,7.228,17672.103,9994.463,1392.795,11316.356,9053.085,8505.748,139.482,1285.826,0.000167,-0.008742,382,0,252,35,287,252,22430,26,35,66.053
1321,44.0,2653,270,20,367,2286,0,0,792,260.21,0.980,1.348,0.105,0.064,0.130,-0.852,1.648,0.3110,3.0874,0.669,0.025,0.013,0.174,-0.083,55,91,267,0,81,0,86584.08,4388.861,29476.319,87.371,2015.459,6.421,16800.282,9520.382,1299.221,11714.022,9371.218,8521.386,113.767,1163.890,0.000192,-0.009988,306,0,232,35,267,232,21177,2,35,81.267
1351,45.0,2474,261,20,345,2129,0,0,702,269.67,0.989,1.345,0.105,0.062,0.131,-0.853,1.670,0.3032,3.0635,0.687,0.020,0.010,0.173,-0.083,51,83,270,0,77,0,81333.80,4109.314,27696.366,84.140,2012.601,6.892,15838.263,8863.601,1192.935,10139.147,8111.318,7981.934,96.131,1139.408,0.000180,-0.009353,339,0,231,39,270,231,20450,24,39,77.733
1381,46.0,2358,249,20,335,2023,0,0,653,280.15,0.996,1.339,0.107,0.058,0.132,-0.854,1.679,0.3062,3.0632,0.678,0.018,0.010,0.172,-0.085,53,79,226,0,51,0,77591.87,3712.719,26687.428,49.218,1765.001,8.598,15108.503,8487.434,1108.580,9774.759,7819.807,6488.037,94.008,949.780,0.000157,-0.008377,287,0,201,25,226,201,19614,10,25,44.369
1411,47.0,2256,222,20,312,1944,0,0,601,275.83,1.004,1.339,0.110,0.060,0.130,-0.855,1.694,0.3001,3.0483,0.661,0.013,0.010,0.172,-0.086,56,75,204,0,52,0,72351.29,3403.885,23583.059,73.916,1665.237,8.679,14629.550,8120.503,999.782,9348.762,7479.010,5730.132,73.376,878.346,0.000223,-0.006218,285,0,166,38,204,166,19072,14,38,70.481
1441,48.0,2106,269,20,308,1798,0,0,557,264.87,1.006,1.332,0.113,0.059,0.136,-0.855,1.695,0.2997,3.0421,0.668,0.010,0.013,0.170,-0.086,78,89,175,0,63,0,66946.56,3138.344,21200.304,36.653,1499.702,10.741,13928.990,7653.255,938.346,7263.679,5810.943,4924.346,80.671,801.684,0.000140,-0.005925,288,0,160,15,175,160,17886,55,15,32.964
1471,49.0,2032,283,20,304,1728,0,0,498,303.99,1.004,1.327,0.115,0.058,0.138,-0.857,1.695,0.2959,3.0521,0.698,0.010,0.010,0.171,-0.086,60,83,115,0,56,0,63067.66,3005.799,20148.448,24.547,1251.069,11.737,13234.457,7171.693,840.723,7295.147,5836.118,3690.805,32.008,628.979,0.000168,-0.005762,334,0,102,13,115,102,17152,130,13,21.785
1501,50.0,1911,227,20,287,1624,0,0,443,285.54,1.011,1.326,0.119,0.057,0.138,-0.856,1.698,0.2949,3.0752,0.667,0.014,0.009,0.170,-0.086,70,77,137,0,61,0,59557.61,2814.043,19766.658,65.964,1232.316,7.829,12592.569,6807.473,746.437,6379.771,5103.817,4129.118,25.654,579.512,0.000188,-0.006550,287,0,107,30,137,107,16416,94,30,63.391
1531,51.0,1780,218,20,278,1502,0,0,370,265.76,1.014,1.323,0.118,0.057,0.140,-0.860,1.687,0.3009,3.0568,0.709,0.014,0.007,0.169,-0.083,66,105,121,0,52,0,55009.61,2586.287,17568.444,33.772,1209.441,8.909,11849.212,6424.311,639.632,6140.490,4912.392,3898.709,104.507,592.039,0.000158,-0.005878,256,0,106,15,121,106,15450,68,15,30.962
1561,52.0,1654,210,20,266,1388,0,0,309,260.14,1.017,1.318,0.114,0.058,0.144,-0.860,1.693,0.2921,3.0516,0.737,0.026,0.007,0.169,-0.083,65,96,102,0,53,0,51974.22,2487.087,16682.664,30.231,1026.526,11.316,11090.772,5981.520,533.741,5190.623,4152.499,3061.096,44.476,485.640,0.000100,-0.005520,245,0,85,17,102,85,14048,73,17,28.246
1591,53.0,1554,190,20,259,1295,0,0,274,310.81,1.015,1.309,0.115,0.059,0.147,-0.862,1.695,0.2890,3.0552,0.751,0.008,0.007,0.168,-0.083,56,92,73,0,32,0,48146.99,2382.271,13805.987,14.274,1099.545,8.750,10410.176,5654.264,459.670,4040.861,3232.689,2238.849,52.057,406.571,0.000162,-0.005628,179,0,65,8,73,65,13308,12,8,12.750
1621,54.0,1473,208,20,256,1217,0,0,233,297.11,1.012,1.302,0.114,0.057,0.152,-0.863,1.695,0.2879,3.0447,0.753,0.016,0.008,0.167,-0.084,51,75,69,0,29,0,44250.24,2228.490,12531.777,10.672,1032.712,7.976,9745.886,5163.183,391.381,3783.208,3026.567,2217.578,0.000,393.021,0.000142,-0.004902,171,0,65,4,69,65,12654,5,4,9.415
1651,55.0,1381,216,19,251,1130,0,0,200,314.46,1.006,1.294,0.119,0.057,0.157,-0.864,1.687,0.2906,3.0545,0.767,0.012,0.008,0.168,-0.084,45,90,60,0,28,0,41637.27,2149.634,12467.384,24.034,902.186,8.456,9229.182,4901.005,337.475,3530.571,2824.457,1759.093,19.738,301.421,0.000090,-0.004746,145,0,49,11,60,49,11957,3,11,22.939
1681,56.0,1307,204,19,248,1059,0,0,156,332.83,1.004,1.283,0.120,0.054,0.162,-0.866,1.695,0.2835,3.0496,0.753,0.012,0.007,0.166,-0.083,45,86,50,0,31,0,39339.51,2012.472,11520.862,14.816,831.311,7.146,8597.185,4571.902,271.602,3866.730,3093.384,1343.833,22.772,265.267,0.000105,-0.004301,132,0,42,8,50,42,11228,2,8,14.166
1711,57.0,1232,180,19,236,996,0,0,127,377.18,1.006,1.282,0.122,0.054,0.163,-0.868,1.701,0.2860,3.0251,0.782,0.017,0.010,0.166,-0.081,42,98,51,0,21,0,37875.59,1902.850,11439.635,33.631,628.837,8.279,8122.153,4230.057,213.347,3970.322,3176.258,1273.002,0.402,207.014,0.000089,-0.003892,109,0,32,19,51,32,10686,2,19,33.189
1741,58.0,1157,171,19,224,933,0,0,99,360.32,1.003,1.284,0.122,0.053,0.164,-0.870,1.698,0.2936,3.0474,0.766,0.018,0.008,0.167,-0.080,35,87,42,0,16,0,35453.28,1753.152,9654.292,35.596,669.085,8.073,7687.888,4021.606,170.039,2862.645,2290.116,1214.931,0.000,198.357,0.000120,-0.003174,102,0,28,14,42,28,10287,0,14,35.098
1771,59.0,1083,205,19,224,859,0,0,79,367.07,0.994,1.272,0.122,0.052,0.173,-0.870,1.700,0.2935,3.1235,0.782,0.013,0.009,0.167,-0.077,47,89,36,0,10,0,32815.80,1688.238,8369.968,7.021,541.809,7.780,7137.016,3747.631,128.612,2547.623,2038.098,960.025,32.356,187.542,0.000122,-0.002495,85,0,32,4,36,32,9958,0,4,6.261
1801,60.0,1025,220,19,217,808,0,0,66,350.05,0.993,1.267,0.121,0.049,0.174,-0.871,1.701,0.2953,3.0912,0.777,0.014,0.007,0.166,-0.075,44,77,45,0,6,0,31772.07,1589.974,9416.558,23.790,535.805,6.191,6607.205,3462.846,103.382,2899.321,2319.457,1138.872,10.154,171.724,0.000075,-0.002744,72,0,33,12,45,33,9346,0,12,23.054
1831,61.0,994,224,19,219,775,0,0,52,334.99,0.993,1.260,0.120,0.049,0.180,-0.873,1.706,0.2968,3.0554,0.773,0.009,0.014,0.166,-0.072,50,69,26,0,7,0,31405.29,1553.242,9182.025,13.260,518.723,7.258,6335.097,3253.014,83.952,2954.982,2363.986,702.541,0.000,149.714,0.000099,-0.002542,80,0,23,3,26,23,8914,3,3,12.827
1861,62.0,976,223,19,221,755,0,0,45,326.51,0.992,1.263,0.120,0.051,0.184,-0.874,1.703,0.2979,3.0981,0.756,0.014,0.005,0.166,-0.070,46,60,33,0,3,0,30854.72,1570.346,9243.672,12.718,530.681,7.775,6261.389,3254.218,67.023,3272.905,2618.324,943.954,23.140,173.002,0.000133,-0.002070,93,0,28,5,33,28,8907,14,5,12.367
1891,63.0,955,266,19,224,731,0,0,43,336.23,0.989,1.257,0.123,0.051,0.189,-0.876,1.710,0.2942,3.0952,0.758,0.009,0.011,0.165,-0.068,59,62,38,0,4,0,30401.26,1644.831,9369.053,10.637,533.188,7.434,6077.888,3174.113,62.530,3414.687,2731.749,1251.480,38.667,190.367,0.000076,-0.001737,82,0,34,4,38,34,8798,0,4,10.018
1921,64.0,953,271,19,216,737,0,0,33,323.46,0.993,1.264,0.123,0.049,0.184,-0.876,1.705,0.3002,3.0627,0.768,0.014,0.016,0.167,-0.069,49,51,41,0,6,0,30637.98,1629.450,10062.508,43.352,492.332,7.406,6035.513,3192.964,50.271,3982.126,3185.701,1257.753,0.000,165.664,0.000098,-0.002116,88,0,25,16,41,25,8928,11,16,42.919
1951,65.0,961,289,20,220,741,0,0,32,301.61,0.988,1.268,0.121,0.050,0.186,-0.876,1.709,0.2994,3.1052,0.754,0.009,0.023,0.168,-0.071,46,61,26,0,2,0,32091.83,1721.141,10613.927,14.081,501.111,7.272,6014.261,3135.494,45.685,3930.499,3144.399,759.750,14.474,139.531,0.000119,-0.001851,86,0,22,4,26,22,9093,11,4,13.789
1981,66.0,1011,309,20,225,786,0,0,29,291.08,0.986,1.281,0.121,0.050,0.182,-0.875,1.713,0.3009,3.1177,0.741,0.009,0.017,0.171,-0.074,60,40,42,0,2,0,34356.72,1820.087,12514.167,7.565,603.339,7.858,6226.644,3289.901,41.801,5461.824,4369.459,1188.015,15.218,222.987,0.000111,-0.002639,103,0,38,4,42,38,9669,20,4,6.872
