tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
331,11.0,1859,450,60,198,1574,23,64,16,170.42,0.980,1.103,0.095,0.085,0.099,-0.758,1.555,0.3306,2.3464,0.791,0.177,0.042,0.098,0.053,88,195,53,0,5,0,62843.93,2303.522,17178.495,25.302,879.850,13.069,11593.711,5416.467,25.804,6186.429,4949.143,1291.475,250.087,295.941,0.000186,-0.000042,107,0,49,4,41,37,12121,7,4,6.978
361,12.0,1851,462,60,205,1575,17,54,17,185.73,0.977,1.105,0.091,0.089,0.101,-0.771,1.558,0.3312,2.3551,0.806,0.180,0.047,0.099,0.053,73,146,38,0,4,0,64493.89,2518.120,18792.960,37.429,1194.436,8.982,11116.201,5360.456,32.128,7167.051,5733.641,1045.145,318.215,392.987,0.000153,-0.001727,183,0,33,5,27,23,11530,63,5,14.494
391,13.0,1888,476,60,219,1611,13,45,23,204.67,0.979,1.105,0.089,0.089,0.105,-0.783,1.566,0.3301,2.3959,0.752,0.155,0.047,0.098,0.055,90,134,35,0,2,0,67502.72,2641.103,20485.481,15.471,1220.287,9.189,11166.828,5330.117,35.555,8369.913,6695.930,1080.412,484.418,361.916,0.000121,-0.002655,182,0,31,4,32,28,10988,50,4,9.749
421,14.0,1982,481,60,235,1695,12,40,21,222.72,0.979,1.110,0.083,0.091,0.107,-0.793,1.571,0.3264,2.4233,0.720,0.153,0.047,0.098,0.056,74,100,20,0,5,0,72249.31,2929.652,22592.072,4.026,1162.965,7.968,11631.062,5559.791,38.936,8874.294,7099.435,750.652,727.042,296.814,0.000185,-0.004320,224,0,20,0,18,18,11393,122,0,0.000
451,15.0,2084,478,48,243,1798,8,35,27,216.84,0.985,1.120,0.082,0.089,0.107,-0.804,1.576,0.3316,2.4501,0.709,0.165,0.043,0.097,0.059,69,95,33,0,3,0,77779.38,3114.735,24996.158,26.979,1611.054,7.959,12284.432,5847.810,42.600,9458.744,7566.995,1209.511,900.920,430.785,0.000217,-0.003262,290,0,28,5,32,27,11633,129,5,21.489
481,16.0,2240,442,48,250,1958,5,27,36,229.12,0.988,1.132,0.082,0.088,0.104,-0.815,1.585,0.3261,2.4800,0.697,0.160,0.043,0.097,0.060,90,98,40,0,1,0,83919.12,3338.191,27501.990,34.938,1895.050,7.255,13130.927,6330.135,51.242,12024.529,9619.623,1585.548,755.778,476.835,0.000271,-0.005971,247,0,33,7,38,31,12400,62,7,27.768
511,17.0,2432,431,48,264,2138,5,25,49,230.66,0.993,1.144,0.082,0.086,0.103,-0.819,1.586,0.3335,2.5117,0.691,0.140,0.042,0.096,0.060,80,88,47,0,0,0,90125.11,3554.681,29598.814,9.535,2237.280,6.487,14192.563,7045.920,73.902,13322.104,10657.683,1570.437,914.294,495.505,0.000233,-0.008665,287,0,44,3,47,44,12905,73,3,8.597
541,18.0,2593,444,48,274,2294,3,22,66,211.21,0.995,1.149,0.085,0.082,0.102,-0.825,1.585,0.3440,2.5242,0.694,0.128,0.043,0.096,0.060,91,99,64,0,2,0,95517.19,3840.598,31040.622,30.554,2100.052,7.916,15366.858,7765.057,95.615,13196.879,10557.503,2207.271,891.040,554.479,0.000245,-0.009900,298,0,56,8,64,56,13439,68,8,29.219
571,19.0,2735,407,48,299,2414,3,19,83,202.62,0.992,1.147,0.085,0.080,0.105,-0.828,1.589,0.3507,2.5365,0.667,0.117,0.037,0.096,0.061,90,89,111,0,6,0,99442.91,4213.174,32291.622,12.300,2362.223,9.004,16266.403,8169.531,125.955,13938.794,11151.035,3892.895,578.039,770.789,0.000185,-0.009635,313,0,108,3,111,108,14551,68,3,7.310
601,20.0,2849,387,43,311,2520,2,16,96,211.49,0.995,1.149,0.086,0.077,0.104,-0.834,1.594,0.3401,2.5509,0.667,0.084,0.038,0.096,0.062,85,120,122,0,10,0,104214.12,4465.754,35131.841,51.259,2935.550,8.975,17093.599,8651.761,151.116,14771.851,11817.481,4110.827,1086.171,829.798,0.000158,-0.010645,366,0,106,16,122,106,14843,64,16,47.197
631,21.0,3002,414,43,326,2658,1,17,105,223.38,0.999,1.149,0.087,0.077,0.104,-0.839,1.602,0.3424,2.5537,0.686,0.083,0.038,0.097,0.064,85,118,121,0,14,0,109863.64,5008.234,36790.443,38.405,2803.022,9.409,18139.226,9110.655,166.398,16627.465,13301.972,3853.700,795.088,797.011,0.000199,-0.010697,385,0,110,11,121,110,15451,61,11,34.098
661,22.0,3173,373,43,352,2802,1,18,148,210.88,1.002,1.145,0.088,0.078,0.107,-0.843,1.602,0.3331,2.5680,0.656,0.080,0.034,0.096,0.064,84,110,145,0,13,0,115337.47,5405.837,38863.845,39.358,2984.352,8.667,19142.453,9612.394,200.041,17766.940,14213.552,4692.395,695.883,938.659,0.000215,-0.012213,415,0,132,13,145,132,15791,21,13,35.627
691,23.0,3284,338,43,365,2902,0,17,192,187.62,1.008,1.143,0.089,0.080,0.108,-0.848,1.607,0.3297,2.5617,0.648,0.090,0.033,0.096,0.066,83,125,184,0,12,0,119707.73,5693.735,40403.765,31.299,2930.956,8.193,20206.177,9984.612,268.702,17676.109,14140.888,5920.825,782.793,1060.208,0.000317,-0.013244,423,0,170,14,184,170,16485,40,14,26.232
721,24.0,3381,375,43,384,2984,0,13,223,227.12,1.012,1.143,0.091,0.078,0.110,-0.851,1.615,0.3255,2.5579,0.639,0.096,0.038,0.096,0.066,69,121,166,0,18,0,123457.21,5958.606,40968.786,31.189,3310.656,9.897,21155.938,10583.790,331.551,16500.593,13200.475,5771.431,978.462,1087.803,0.000306,-0.017587,504,0,151,15,166,151,16698,58,15,28.893
751,25.0,3513,381,38,396,3107,0,10,290,213.91,1.023,1.145,0.093,0.080,0.110,-0.855,1.624,0.3261,2.5478,0.641,0.076,0.036,0.096,0.067,81,140,153,0,17,0,127758.98,6434.490,41606.544,47.399,3681.952,8.066,21971.809,10986.254,401.350,18438.634,14750.908,4852.253,850.711,1036.562,0.000174,-0.017838,489,0,136,17,153,136,17016,8,17,45.250
781,26.0,3658,332,38,432,3219,0,7,356,229.29,1.026,1.140,0.094,0.079,0.115,-0.859,1.627,0.3254,2.5353,0.600,0.065,0.035,0.097,0.067,86,131,191,0,24,0,133132.06,6896.558,45979.960,42.757,3690.942,8.297,23168.915,11485.882,498.992,20056.113,16044.891,6502.216,611.804,1267.157,0.000226,-0.016611,552,0,177,14,191,177,17340,74,14,37.829
811,27.0,3766,332,38,457,3305,0,4,437,218.94,1.027,1.138,0.095,0.076,0.117,-0.864,1.628,0.3310,2.5418,0.598,0.048,0.030,0.097,0.068,78,119,224,0,33,0,135681.39,7399.298,44837.558,84.567,4410.902,8.931,24115.396,11802.944,614.173,19726.353,15781.083,7407.048,568.686,1318.587,0.000207,-0.014728,653,0,201,23,224,201,17351,38,23,77.824
841,28.0,3875,342,38,458,3414,0,3,518,216.15,1.037,1.141,0.096,0.075,0.116,-0.866,1.627,0.3402,2.5223,0.624,0.048,0.032,0.097,0.069,82,132,201,0,44,0,139661.53,7710.762,46794.835,61.856,4672.831,10.656,25069.616,12369.527,756.183,20543.148,16434.519,6295.513,714.008,1273.828,0.000223,-0.014850,762,0,175,26,201,175,17537,89,26,58.737
871,29.0,3915,327,38,481,3433,0,1,621,231.43,1.038,1.139,0.097,0.072,0.119,-0.868,1.623,0.3423,2.5370,0.620,0.033,0.033,0.097,0.068,76,158,236,0,48,0,141095.41,8229.049,46220.722,78.452,4570.542,9.281,25711.536,12437.290,906.547,19574.188,15659.350,7748.435,967.059,1408.641,0.000227,-0.016577,731,0,197,39,236,197,18088,76,39,75.485
901,30.0,4033,299,35,508,3524,0,1,746,234.24,1.041,1.136,0.098,0.071,0.121,-0.870,1.630,0.3466,2.5245,0.605,0.031,0.031,0.097,0.069,61,138,176,0,61,0,143479.28,8362.762,46116.564,49.530,5202.547,8.457,26349.268,12676.422,1090.831,20345.044,16276.035,5951.164,764.618,1243.669,0.000242,-0.016698,819,0,155,21,176,155,18483,5,21,47.571
931,31.0,4085,281,35,530,3554,0,1,914,225.57,1.045,1.129,0.100,0.072,0.124,-0.872,1.625,0.3609,2.5077,0.604,0.025,0.033,0.097,0.069,76,133,237,0,61,0,145237.02,8850.310,48132.861,78.793,4882.177,9.404,26961.518,12976.360,1352.317,19878.178,15902.543,7821.518,858.191,1358.698,0.000182,-0.015756,797,0,208,29,236,208,19166,34,28,76.264
961,32.0,4056,286,35,536,3519,0,1,1059,227.20,1.054,1.128,0.101,0.069,0.126,-0.875,1.626,0.3645,2.4919,0.622,0.021,0.032,0.097,0.070,78,142,258,0,100,0,144881.47,9335.282,46757.877,90.505,5322.308,6.962,27258.333,13002.436,1646.034,19650.665,15720.532,8590.442,633.635,1478.186,0.000218,-0.013721,882,0,218,40,258,218,19687,68,40,87.664
991,33.0,4030,283,35,538,3491,0,1,1257,256.36,1.060,1.130,0.101,0.071,0.127,-0.877,1.622,0.3618,2.5057,0.656,0.030,0.031,0.098,0.070,87,119,242,0,108,0,143949.81,9858.924,45500.313,90.433,5381.957,5.770,27486.113,12935.509,1937.814,18478.424,14782.740,8298.265,667.857,1360.096,0.000186,-0.014127,881,0,201,41,242,201,19596,41,41,88.146
1021,34.0,4072,265,35,568,3503,0,1,1409,237.24,1.061,1.126,0.102,0.070,0.131,-0.879,1.627,0.3642,2.4947,0.627,0.033,0.028,0.097,0.070,65,119,241,0,124,0,143401.03,9987.789,46473.730,79.694,5598.228,7.096,27644.109,12863.988,2241.545,21655.670,17324.536,7975.050,692.627,1341.530,0.000177,-0.014703,854,0,203,38,241,203,19943,5,38,77.289
1051,35.0,4005,270,33,589,3415,0,1,1532,251.15,1.062,1.119,0.106,0.069,0.137,-0.882,1.632,0.3602,2.4957,0.619,0.032,0.024,0.097,0.070,74,91,248,0,152,0,140231.17,10195.480,44482.589,62.193,5757.251,8.681,27795.348,13177.111,2508.904,17814.835,14251.868,8697.669,664.812,1503.314,0.000171,-0.014710,914,0,226,22,248,226,20400,27,22,58.225
1081,36.0,3902,296,33,593,3308,0,1,1650,244.46,1.063,1.117,0.107,0.070,0.141,-0.883,1.635,0.3670,2.4964,0.634,0.022,0.028,0.097,0.071,84,108,228,0,177,0,136995.30,10456.576,42160.181,90.774,5948.650,8.580,27301.355,12749.329,2670.840,17035.209,13628.168,7910.136,500.323,1404.381,0.000253,-0.016749,905,0,184,44,228,184,18816,27,44,87.738
1111,37.0,3813,286,33,623,3190,0,0,1704,242.09,1.062,1.106,0.108,0.071,0.150,-0.886,1.643,0.3778,2.4866,0.618,0.022,0.027,0.098,0.070,81,103,266,0,177,0,133974.59,10794.065,43376.180,90.050,6067.261,8.930,26715.203,12419.112,2857.282,18940.375,15152.301,9525.779,506.831,1468.711,0.000193,-0.017939,948,0,230,36,266,230,18659,14,36,86.842
1141,38.0,3765,243,33,641,3124,0,0,1720,243.91,1.058,1.101,0.110,0.072,0.156,-0.888,1.649,0.3722,2.4977,0.606,0.016,0.030,0.098,0.070,80,72,253,0,165,0,131387.78,10751.238,42512.606,88.162,6181.341,7.446,26108.516,12158.436,2922.170,18258.185,14606.548,8977.693,647.343,1473.029,0.000238,-0.019740,976,0,213,40,253,213,18916,12,40,84.191
1171,39.0,3700,263,33,645,3055,0,0,1757,244.74,1.064,1.096,0.112,0.071,0.159,-0.890,1.650,0.3681,2.4810,0.624,0.011,0.031,0.099,0.069,88,71,230,0,174,0,128987.43,10557.242,41020.420,90.693,5943.115,8.497,25890.208,12189.806,2975.629,17393.387,13914.710,7599.117,578.022,1357.251,0.000215,-0.018445,995,0,191,39,230,191,19034,38,39,87.305
1201,40.0,3605,236,32,635,2970,0,0,1722,285.77,1.070,1.095,0.113,0.072,0.161,-0.892,1.655,0.3830,2.4766,0.617,0.016,0.032,0.099,0.070,77,66,241,0,185,0,125994.34,10491.194,40351.463,142.609,6031.342,9.293,25428.226,11624.902,2939.685,16671.698,13337.359,8614.294,738.373,1298.535,0.000234,-0.017294,1104,0,178,63,241,178,18673,85,63,140.433
1231,41.0,3497,260,32,613,2884,0,0,1673,256.81,1.078,1.098,0.113,0.073,0.161,-0.895,1.672,0.3827,2.4692,0.649,0.011,0.025,0.099,0.070,77,79,243,0,144,0,120784.20,10331.211,36374.881,161.916,5359.882,8.669,25072.456,11258.992,2885.629,14959.464,11967.572,7982.855,709.380,1176.940,0.000209,-0.016645,951,0,172,71,243,172,18260,59,69,158.042
1261,42.0,3365,236,32,627,2738,0,0,1609,272.55,1.074,1.090,0.114,0.073,0.169,-0.897,1.663,0.3861,2.4799,0.635,0.014,0.029,0.099,0.068,70,90,199,0,198,0,116405.65,9732.322,35267.773,103.819,5465.203,8.685,24349.400,11103.779,2812.670,14671.175,11736.940,6713.206,433.212,1135.972,0.000180,-0.015470,1009,0,151,48,199,151,18109,84,47,100.588
1291,43.0,3249,236,32,605,2644,0,0,1507,268.53,1.079,1.091,0.116,0.071,0.169,-0.899,1.665,0.3900,2.4705,0.631,0.012,0.028,0.099,0.070,75,73,192,0,180,0,113081.88,9228.546,35113.082,129.703,4608.444,7.670,23505.307,10518.004,2654.876,13870.294,11096.235,6918.009,379.702,1045.142,0.000205,-0.015411,835,0,134,58,192,134,17472,77,57,126.609
1321,44.0,3064,233,32,569,2495,0,0,1382,245.54,1.089,1.089,0.120,0.068,0.169,-0.902,1.662,0.3943,2.4509,0.641,0.019,0.029,0.099,0.069,74,66,254,0,158,0,107511.33,8627.132,32978.283,164.587,4910.473,9.330,22541.775,10083.728,2444.589,12467.165,9973.732,8278.098,356.423,1142.502,0.000198,-0.015771,880,0,181,73,254,181,17219,78,73,161.293
1351,45.0,2936,233,30,564,2372,0,0,1308,276.33,1.085,1.081,0.124,0.070,0.175,-0.903,1.667,0.3852,2.4486,0.635,0.012,0.031,0.099,0.070,71,73,184,0,142,0,101710.86,8031.895,29858.333,115.197,4231.421,8.362,21654.472,9501.566,2297.587,11402.945,9122.356,6770.647,331.375,969.666,0.000260,-0.013702,786,0,139,45,184,139,16565,71,45,113.642
1381,46.0,2758,250,30,544,2214,0,0,1181,288.41,1.084,1.074,0.128,0.067,0.179,-0.905,1.662,0.3923,2.4399,0.664,0.004,0.032,0.099,0.068,69,84,215,0,135,0,95148.76,7553.078,28605.256,124.687,3793.785,8.904,20452.238,9065.754,2103.709,10848.009,8678.407,7597.551,470.589,985.680,0.000173,-0.011848,696,0,170,45,215,170,15557,63,45,123.138
1411,47.0,2654,229,30,534,2120,0,0,1112,292.89,1.081,1.070,0.129,0.066,0.183,-0.906,1.661,0.3889,2.4272,0.658,0.006,0.031,0.099,0.068,84,66,154,0,125,0,90981.92,6943.997,27350.815,80.296,3486.846,12.342,19479.427,8627.237,1946.511,10163.192,8130.554,5225.683,434.493,795.958,0.000205,-0.009158,606,0,115,39,154,115,15026,25,39,78.676
1441,48.0,2536,208,30,527,2009,0,0,1005,312.73,1.077,1.067,0.130,0.065,0.188,-0.907,1.659,0.3858,2.4309,0.662,0.006,0.034,0.099,0.068,76,74,142,0,125,0,86302.78,6562.594,25524.096,91.138,3580.291,9.972,18576.755,8314.599,1787.884,9394.529,7515.623,5086.536,405.442,806.845,0.000261,-0.006161,605,0,107,35,142,107,15152,33,35,90.147
1471,49.0,2395,220,30,514,1881,0,0,885,299.80,1.068,1.065,0.132,0.066,0.193,-0.909,1.656,0.3901,2.4415,0.665,0.004,0.029,0.099,0.067,77,89,161,0,91,0,79593.43,6196.096,21885.452,83.164,3022.419,8.462,17664.248,7910.346,1599.402,8185.928,6548.742,5103.668,241.077,718.139,0.000154,-0.004729,556,0,119,42,161,119,14515,41,42,81.881
1501,50.0,2289,208,29,505,1784,0,0,798,313.81,1.060,1.062,0.133,0.064,0.197,-0.910,1.654,0.3927,2.4424,0.674,0.008,0.028,0.099,0.066,85,102,102,0,91,0,75175.93,5696.574,21051.895,68.361,2813.041,10.382,16672.862,7388.392,1398.445,7715.029,6172.024,3543.417,135.340,552.871,0.000218,-0.002045,523,0,70,32,102,70,13990,30,32,67.612
1531,51.0,2158,173,29,507,1651,0,0,696,289.80,1.039,1.052,0.133,0.063,0.207,-0.910,1.659,0.3845,2.4794,0.669,0.008,0.029,0.098,0.064,82,103,82,0,102,0,70251.82,5459.336,18268.394,39.878,2519.996,9.683,15600.602,6819.865,1248.159,6254.277,5003.422,3019.679,308.173,444.387,0.000167,-0.002261,414,0,64,18,82,64,13186,6,18,39.381
1561,52.0,2045,209,29,502,1543,0,0,607,299.62,1.026,1.047,0.133,0.059,0.214,-0.912,1.660,0.3916,2.4673,0.676,0.006,0.036,0.099,0.064,70,85,64,0,100,0,66746.12,5103.788,16817.524,41.202,2287.600,11.600,14555.166,6242.155,1080.729,5511.202,4408.962,1975.130,127.547,385.242,0.000141,-0.002961,403,0,42,22,64,42,12897,7,22,40.803
1591,53.0,1983,182,29,506,1477,0,0,537,302.39,1.008,1.042,0.134,0.059,0.222,-0.914,1.659,0.3854,2.4999,0.657,0.006,0.037,0.098,0.063,83,94,67,0,63,0,63335.71,4908.953,16460.981,32.254,2373.289,9.603,13727.764,5881.047,931.930,6417.428,5133.943,2326.323,255.755,406.292,0.000140,-0.002500,408,0,47,20,67,47,12299,4,20,31.468
1621,54.0,1891,151,29,513,1378,0,0,492,313.49,0.981,1.032,0.135,0.060,0.232,-0.915,1.661,0.3901,2.5017,0.677,0.006,0.041,0.097,0.062,66,113,51,0,68,0,59431.03,4772.837,13772.231,27.353,2257.974,8.828,12814.749,5444.000,847.238,5483.348,4386.679,1845.061,70.867,358.519,0.000130,-0.001511,394,0,38,13,51,38,11633,5,13,26.649
1651,55.0,1820,148,29,530,1290,0,0,447,330.74,0.953,1.022,0.134,0.059,0.246,-0.916,1.663,0.3918,2.5743,0.676,0.009,0.041,0.098,0.058,80,97,43,0,54,0,55926.42,4711.494,12565.232,14.403,1857.629,10.191,11973.195,5146.153,772.979,4698.604,3758.884,1581.644,60.515,321.537,0.000119,-0.002172,326,0,36,7,43,36,11426,2,7,13.783
1681,56.0,1740,141,29,551,1189,0,0,393,335.55,0.922,1.005,0.136,0.060,0.264,-0.918,1.660,0.3854,2.5807,0.672,0.005,0.041,0.096,0.054,75,104,33,0,65,0,53450.48,4675.272,11755.533,17.530,1707.182,8.096,11065.360,4786.947,676.769,4577.081,3661.665,1164.881,81.339,233.562,0.000138,-0.001616,277,0,25,8,33,25,11036,10,8,16.861
1711,57.0,1690,120,29,565,1125,0,0,363,339.55,0.898,0.992,0.139,0.058,0.277,-0.918,1.664,0.3860,2.5762,0.658,0.007,0.042,0.096,0.051,74,78,31,0,54,0,51768.93,4644.694,11229.284,11.629,1923.792,9.323,10291.512,4400.475,602.487,4161.057,3328.846,1075.603,128.532,236.337,0.000145,-0.001122,322,0,25,6,31,25,10714,13,6,11.392
1741,58.0,1651,137,29,581,1070,0,0,326,334.85,0.873,0.980,0.141,0.056,0.289,-0.916,1.664,0.3776,2.5631,0.670,0.010,0.046,0.095,0.048,81,84,24,0,36,0,50291.28,4718.084,10171.923,6.233,1613.241,10.487,9763.018,4182.022,561.506,3907.306,3125.845,684.368,200.504,201.012,0.000118,0.000037,275,0,19,5,24,19,10645,6,5,5.808
1771,59.0,1612,139,29,596,1016,0,0,318,335.28,0.846,0.970,0.143,0.055,0.301,-0.917,1.665,0.3822,2.6164,0.674,0.007,0.060,0.095,0.043,93,101,18,0,33,0,50527.74,4821.103,10850.667,4.586,1787.001,8.917,9175.406,3823.956,518.437,4218.840,3375.072,774.602,90.761,212.965,0.000118,0.000747,290,0,16,2,18,16,10193,9,2,4.267
1801,60.0,1637,108,28,619,1018,0,0,280,358.79,0.827,0.969,0.143,0.055,0.308,-0.917,1.663,0.3931,2.6752,0.701,0.011,0.052,0.094,0.041,90,57,17,0,42,0,51134.82,4962.398,10620.185,14.707,1644.222,9.617,8887.118,3716.707,475.044,5026.448,4021.158,632.328,91.578,182.153,0.000135,0.002829,263,0,10,7,17,10,10254,7,7,14.608
1831,61.0,1643,119,28,629,1014,0,0,273,404.35,0.812,0.971,0.141,0.055,0.312,-0.918,1.662,0.3869,2.6517,0.701,0.013,0.045,0.094,0.038,90,60,19,0,25,0,50991.63,5146.894,9648.845,19.816,1756.022,10.250,8801.436,3717.326,443.927,3975.466,3180.372,845.735,163.968,191.256,0.000121,0.003927,273,0,11,8,19,11,10714,5,7,18.246
1861,62.0,1671,119,28,654,1017,0,0,259,389.00,0.796,0.967,0.144,0.057,0.318,-0.919,1.664,0.3837,2.6844,0.682,0.014,0.053,0.093,0.036,86,59,19,0,22,0,52187.54,5353.275,10529.860,7.736,1858.773,9.075,8701.902,3715.182,428.834,4583.118,3666.494,594.771,140.765,196.892,0.000123,0.003755,281,0,14,5,19,14,10743,12,5,7.378
1891,63.0,1705,140,28,679,1026,0,0,236,351.37,0.779,0.969,0.145,0.058,0.322,-0.919,1.667,0.3815,2.7837,0.682,0.013,0.044,0.093,0.033,96,69,18,0,27,0,53032.63,5549.453,10026.443,9.317,1960.598,9.815,8698.466,3689.350,401.465,5280.453,4224.363,566.481,92.947,235.314,0.000214,0.002673,292,0,13,5,18,13,11116,8,5,8.982
1921,64.0,1741,147,28,716,1025,0,0,226,339.30,0.759,0.963,0.148,0.061,0.332,-0.920,1.666,0.3891,2.8238,0.655,0.015,0.049,0.094,0.031,113,69,35,0,20,0,54751.29,5955.829,11047.600,21.463,1742.306,9.923,8641.719,3755.733,369.538,5555.509,4444.407,1022.977,138.570,266.594,0.000107,0.001765,271,0,26,9,35,26,11263,22,9,20.828
1951,65.0,1833,137,28,753,1080,0,0,227,320.49,0.752,0.967,0.145,0.062,0.332,-0.919,1.669,0.3856,2.8188,0.645,0.015,0.053,0.093,0.030,87,57,28,0,13,0,57335.60,6276.891,12039.499,17.910,1981.479,11.712,8820.175,3895.196,376.155,6710.885,5368.708,1002.650,38.876,274.766,0.000133,0.000986,315,0,21,7,28,21,11748,27,7,17.582
1981,66.0,1936,127,28,797,1139,0,0,232,280.48,0.747,0.968,0.145,0.060,0.334,-0.919,1.668,0.3873,2.9021,0.670,0.016,0.050,0.093,0.028,104,61,20,0,14,0,61821.93,6889.920,13472.258,13.612,2114.653,10.863,9126.405,3996.594,367.426,7076.425,5661.140,653.396,86.311,244.036,0.000172,0.001407,314,0,14,6,20,14,12206,20,3,7.273
