tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
331,11.0,1502,590,35,165,1239,23,75,15,152.71,0.846,1.060,0.268,0.209,0.093,-0.706,1.542,0.2958,2.2485,0.778,0.309,0.052,0.118,-0.043,101,102,32,0,0,0,50787.77,1586.332,11355.869,21.427,604.567,16.076,8364.912,3299.039,14.976,4282.141,3425.713,1029.507,431.970,349.634,0.000108,0.002448,82,0,29,3,27,24,9096,15,3,8.932
361,12.0,1479,634,35,169,1228,15,67,19,173.04,0.837,1.063,0.257,0.189,0.096,-0.721,1.545,0.3009,2.2722,0.781,0.320,0.053,0.118,-0.039,67,92,45,0,3,0,49653.59,1733.018,11214.903,21.477,523.516,11.701,8051.691,3264.912,22.583,4304.293,3443.435,1282.676,287.577,333.291,0.000077,0.002783,62,0,45,0,35,35,9435,0,0,0.000
391,13.0,1466,710,35,174,1227,11,54,24,186.11,0.834,1.063,0.251,0.183,0.100,-0.733,1.547,0.2892,2.2950,0.804,0.287,0.048,0.117,-0.038,75,94,27,0,2,0,49233.62,1861.434,11278.449,18.121,484.246,10.428,7829.423,3186.007,32.110,4105.040,3284.032,883.444,591.335,234.639,0.000143,0.003518,58,0,25,2,22,21,9831,0,2,2.093
421,14.0,1507,627,35,180,1271,7,49,28,198.01,0.835,1.075,0.244,0.180,0.101,-0.745,1.555,0.2886,2.3671,0.766,0.267,0.043,0.115,-0.037,77,108,44,0,0,0,51857.46,1997.930,15749.990,15.671,751.685,10.898,7899.804,3248.474,35.100,7350.395,5880.316,1504.127,585.115,397.051,0.000122,0.004193,65,0,41,3,37,36,10393,6,3,6.588
451,15.0,1524,652,26,188,1288,6,42,32,206.91,0.850,1.087,0.229,0.200,0.105,-0.746,1.564,0.2807,2.3869,0.741,0.234,0.055,0.112,-0.038,81,89,48,0,2,0,53771.54,2092.163,15009.192,32.906,775.421,9.708,8220.938,3432.275,42.749,6078.926,4863.141,1545.797,410.450,352.197,0.000099,0.004598,80,0,45,3,42,39,10541,8,3,14.874
481,16.0,1587,698,26,198,1342,4,43,30,233.74,0.851,1.097,0.217,0.188,0.107,-0.752,1.564,0.2855,2.4284,0.732,0.227,0.054,0.111,-0.035,76,67,49,0,3,0,56498.74,2246.958,16527.797,18.863,823.620,7.293,8495.141,3567.164,40.812,6768.700,5414.960,1469.797,669.346,470.415,0.000154,0.006213,98,0,47,2,43,41,10949,8,2,7.319
511,17.0,1701,702,26,206,1453,3,39,30,226.30,0.851,1.105,0.208,0.186,0.105,-0.759,1.573,0.2897,2.4711,0.726,0.218,0.054,0.111,-0.036,66,73,35,0,5,0,61966.98,2429.179,20000.897,15.813,825.254,6.797,8923.702,3774.352,38.686,8532.636,6826.109,1225.816,901.434,407.134,0.000104,0.007265,77,0,31,4,29,27,11709,4,4,4.301
541,18.0,1853,688,26,217,1593,3,40,31,235.57,0.849,1.113,0.196,0.179,0.104,-0.769,1.589,0.2812,2.5005,0.733,0.212,0.056,0.111,-0.033,78,74,38,0,3,0,67888.27,2721.629,21175.026,13.850,837.159,6.451,9490.642,3966.556,40.245,9891.439,7913.151,1243.400,853.794,416.285,0.000148,0.007291,85,0,35,3,36,33,12396,0,3,6.186
571,19.0,2022,673,26,238,1748,2,34,38,227.51,0.851,1.117,0.187,0.174,0.105,-0.775,1.591,0.2790,2.5300,0.704,0.193,0.052,0.110,-0.034,92,60,55,0,1,0,73267.96,2893.083,22658.449,18.340,1079.349,7.246,10477.261,4604.255,45.814,10505.101,8404.081,1753.375,726.283,482.180,0.000111,0.006872,138,0,54,1,47,47,13543,32,1,0.071
601,20.0,2192,603,22,251,1907,2,32,44,210.78,0.849,1.122,0.172,0.169,0.103,-0.777,1.605,0.2831,2.5532,0.697,0.191,0.046,0.109,-0.033,82,87,53,0,1,0,78666.75,3275.342,24287.497,36.268,1381.235,6.678,11270.587,5179.103,57.672,11623.006,9298.405,1927.764,826.929,613.659,0.000115,0.006597,184,0,44,9,51,42,14366,42,9,26.315
631,21.0,2411,551,22,275,2101,2,33,49,219.70,0.849,1.130,0.157,0.163,0.104,-0.784,1.615,0.2858,2.6099,0.653,0.171,0.039,0.108,-0.033,85,84,48,0,1,0,85244.27,3604.333,26562.093,24.463,1337.255,7.624,12243.388,5868.544,67.205,13006.420,10405.136,1531.740,738.030,563.170,0.000215,0.004407,203,0,43,5,43,38,15695,64,5,10.613
661,22.0,2559,540,22,290,2233,1,35,59,221.29,0.850,1.136,0.147,0.163,0.105,-0.786,1.614,0.2867,2.6305,0.669,0.145,0.040,0.107,-0.033,89,83,75,0,4,0,89513.46,3743.092,26660.788,26.638,1618.837,7.562,13246.491,6341.230,75.851,11758.473,9406.778,2352.224,1022.537,771.300,0.000230,0.001645,250,0,70,5,75,70,17681,80,5,19.070
691,23.0,2672,473,22,309,2328,1,34,74,206.74,0.856,1.137,0.143,0.163,0.107,-0.789,1.621,0.2756,2.6483,0.656,0.133,0.040,0.107,-0.033,84,88,129,0,4,0,93624.39,4229.879,28904.061,29.771,1839.129,7.154,14033.149,6556.715,94.098,12557.373,10045.899,4200.847,646.224,1010.272,0.000219,0.000996,256,0,124,5,129,124,19335,63,5,14.139
721,24.0,2774,430,22,331,2412,1,30,83,222.84,0.861,1.141,0.138,0.162,0.110,-0.791,1.631,0.2807,2.6670,0.664,0.115,0.044,0.107,-0.034,75,96,142,0,6,0,97268.36,4748.159,29507.982,44.376,1706.483,7.882,14649.884,7049.898,115.774,13003.966,10403.173,4557.120,743.729,939.350,0.000167,-0.000286,251,0,131,11,142,131,20443,42,11,30.513
751,25.0,2881,430,20,351,2506,1,23,108,235.48,0.859,1.144,0.137,0.153,0.112,-0.798,1.630,0.2811,2.6740,0.656,0.123,0.045,0.107,-0.032,69,96,140,0,7,0,101822.80,5168.053,30676.598,56.207,2048.678,7.479,15210.955,7372.495,148.306,12898.210,10318.568,4186.871,738.448,1109.704,0.000183,-0.002056,321,0,123,17,140,123,21337,70,17,44.286
781,26.0,2963,481,20,378,2562,1,22,117,230.10,0.860,1.142,0.132,0.149,0.116,-0.801,1.642,0.2834,2.6531,0.652,0.114,0.046,0.106,-0.031,78,104,155,0,6,0,104517.17,5580.570,29747.470,41.107,2240.799,6.117,15707.415,7499.657,167.798,12905.524,10324.419,4843.568,753.224,1121.998,0.000148,-0.003226,302,0,143,12,155,143,22052,17,12,27.441
811,27.0,3111,405,20,397,2696,1,17,151,217.85,0.865,1.142,0.124,0.149,0.117,-0.804,1.655,0.2774,2.6620,0.652,0.128,0.042,0.105,-0.030,81,91,139,0,11,0,109573.34,6203.415,32377.018,44.296,2640.328,7.464,16374.826,7824.834,196.270,14720.816,11776.653,4261.612,898.642,1068.219,0.000175,-0.003922,325,0,124,15,139,124,22944,11,15,34.285
841,28.0,3233,389,20,419,2797,1,16,172,220.93,0.871,1.144,0.122,0.142,0.120,-0.808,1.662,0.2831,2.6757,0.655,0.098,0.040,0.105,-0.030,89,100,171,0,11,0,114747.98,6710.771,34415.317,46.678,2818.174,6.657,17109.583,8137.925,251.525,15262.369,12209.896,5301.347,797.463,1347.804,0.000224,-0.005765,430,0,158,13,171,158,23827,86,13,34.763
871,29.0,3261,385,20,451,2797,0,13,199,217.01,0.877,1.140,0.120,0.143,0.127,-0.809,1.676,0.2834,2.6633,0.615,0.082,0.044,0.105,-0.030,82,92,246,0,15,0,113611.84,6870.066,31686.001,60.082,3648.258,6.476,17767.185,8488.741,287.300,14542.971,11634.377,7987.629,625.678,1687.160,0.000263,-0.008441,522,0,230,16,246,230,24754,99,16,42.144
901,30.0,3275,346,19,467,2797,0,11,234,250.96,0.882,1.138,0.120,0.141,0.130,-0.811,1.670,0.2928,2.6438,0.620,0.064,0.038,0.105,-0.030,84,107,227,0,13,0,113189.69,7099.600,32297.184,76.262,3483.122,8.456,18005.659,8700.033,333.256,13742.184,10993.748,7554.556,886.023,1667.234,0.000265,-0.012162,538,0,208,19,227,208,24631,113,19,60.159
931,31.0,3290,377,19,489,2790,0,11,262,244.76,0.893,1.137,0.120,0.141,0.135,-0.811,1.673,0.2919,2.6622,0.632,0.057,0.036,0.105,-0.031,70,111,227,0,18,0,113363.60,7532.103,32028.663,69.031,2948.517,6.989,18334.537,8771.380,368.724,14324.310,11459.449,7006.419,614.501,1495.453,0.000210,-0.014228,480,0,207,20,227,207,24161,90,20,52.354
961,32.0,3342,344,19,524,2813,0,5,296,237.45,0.905,1.137,0.118,0.143,0.141,-0.812,1.680,0.2880,2.6650,0.615,0.063,0.033,0.105,-0.032,81,108,232,0,21,0,114871.13,7900.909,34746.375,65.995,3561.527,7.071,18715.194,8894.048,410.362,16074.253,12859.403,7788.226,489.570,1693.492,0.000285,-0.018085,546,0,214,18,232,214,23984,67,18,50.424
991,33.0,3343,296,19,554,2784,0,5,354,200.96,0.909,1.135,0.119,0.142,0.147,-0.813,1.680,0.2940,2.6642,0.627,0.056,0.039,0.105,-0.029,57,124,217,0,26,0,116289.30,8645.278,33365.288,53.355,3801.183,7.356,19176.321,8874.939,480.295,14244.689,11395.751,6683.156,794.931,1787.180,0.000220,-0.020602,607,0,204,13,217,204,24749,78,13,38.980
1021,34.0,3429,292,19,588,2837,0,4,441,246.65,0.915,1.134,0.119,0.136,0.152,-0.815,1.691,0.2874,2.6503,0.606,0.051,0.037,0.104,-0.027,70,118,184,0,22,0,118022.75,9071.220,32990.898,57.241,4006.346,6.404,19601.752,8952.235,582.933,15899.362,12719.489,5998.726,471.071,1599.309,0.000217,-0.022560,572,0,168,16,184,168,25549,34,16,46.939
1051,35.0,3361,303,19,606,2754,0,1,499,251.83,0.918,1.134,0.117,0.133,0.159,-0.816,1.685,0.2982,2.6467,0.611,0.046,0.033,0.103,-0.026,69,119,251,0,49,0,114234.91,9164.001,29694.997,102.702,4475.747,7.123,19753.241,9232.179,704.688,13396.018,10716.815,7739.025,730.007,1911.204,0.000217,-0.021641,697,0,211,40,251,211,26022,81,40,90.003
1081,36.0,3321,269,19,632,2688,0,1,540,262.67,0.924,1.130,0.120,0.129,0.167,-0.814,1.713,0.3041,2.6163,0.614,0.038,0.031,0.102,-0.025,63,98,251,0,45,0,113099.34,9917.082,31197.574,73.091,4220.134,8.737,19649.716,8795.693,773.271,13791.732,11033.385,7974.945,452.815,1918.520,0.000163,-0.023272,700,0,224,27,251,224,26033,118,27,59.218
1111,37.0,3314,228,19,667,2646,0,1,582,269.93,0.933,1.125,0.120,0.128,0.176,-0.815,1.721,0.3008,2.6124,0.599,0.042,0.030,0.101,-0.024,67,116,219,0,36,0,112436.63,10133.906,29787.490,55.113,4514.630,7.110,19699.259,8728.907,857.661,14290.745,11432.596,6271.630,427.149,1796.465,0.000254,-0.024793,691,0,196,23,219,196,25839,88,23,44.788
1141,38.0,3283,247,19,702,2581,0,0,612,279.11,0.941,1.120,0.121,0.124,0.186,-0.813,1.730,0.3040,2.6077,0.581,0.031,0.028,0.100,-0.023,52,118,229,0,42,0,110703.11,10457.754,29615.220,96.396,5096.917,8.878,19889.226,9022.284,917.627,14109.145,11287.316,6991.568,321.103,1939.254,0.000144,-0.025758,776,0,197,32,229,197,26133,75,32,85.196
1171,39.0,3194,237,19,730,2464,0,0,636,215.38,0.945,1.113,0.119,0.120,0.197,-0.813,1.739,0.3041,2.6186,0.590,0.023,0.030,0.099,-0.023,73,105,249,0,58,0,107317.81,10525.534,28320.457,70.249,5359.024,7.354,19720.726,8861.852,977.158,13006.805,10405.444,7720.439,382.533,2037.466,0.000204,-0.025525,876,0,225,24,249,225,25612,115,24,56.834
1201,40.0,3071,231,18,743,2328,0,0,672,282.98,0.954,1.110,0.123,0.118,0.206,-0.813,1.751,0.3074,2.6283,0.601,0.030,0.028,0.098,-0.022,72,118,258,0,56,0,103199.97,10742.039,26905.948,99.715,4598.743,9.028,19307.656,8833.407,1029.862,12441.764,9953.411,8153.544,187.809,1864.914,0.000201,-0.027588,743,0,222,36,258,222,25100,57,36,86.026
1231,41.0,3006,209,18,760,2246,0,0,669,273.92,0.957,1.107,0.124,0.107,0.214,-0.814,1.765,0.3046,2.6456,0.583,0.030,0.026,0.098,-0.021,69,99,216,0,66,0,100913.04,10564.179,26726.677,101.428,4882.719,9.336,18882.145,8277.286,1043.659,12666.817,10133.454,7013.612,201.894,1727.254,0.000233,-0.026444,758,0,176,40,216,176,24464,39,40,92.000
1261,42.0,2933,166,18,790,2143,0,0,689,251.18,0.960,1.099,0.125,0.105,0.227,-0.815,1.766,0.3029,2.6264,0.583,0.024,0.025,0.098,-0.021,82,113,189,0,57,0,99343.71,10527.644,25432.353,50.957,4646.615,9.600,18612.076,7969.025,1055.908,11535.662,9228.530,5774.838,155.511,1705.797,0.000137,-0.025833,792,0,168,21,189,168,23915,100,21,42.225
1291,43.0,2922,170,18,832,2090,0,0,707,282.57,0.966,1.095,0.127,0.098,0.238,-0.812,1.772,0.3051,2.6399,0.601,0.020,0.022,0.096,-0.020,83,91,155,0,52,0,96951.51,10899.065,23261.514,56.077,5250.855,12.352,18524.274,7946.631,1089.531,11661.982,9329.585,4768.476,162.345,1785.209,0.000216,-0.025377,932,0,136,19,155,136,23827,145,19,48.939
1321,44.0,2827,151,18,850,1977,0,0,699,304.58,0.963,1.084,0.131,0.090,0.250,-0.812,1.782,0.3083,2.6535,0.598,0.018,0.020,0.096,-0.018,65,98,164,0,57,0,92951.20,10951.375,21239.820,81.395,5252.985,11.760,18316.010,8028.630,1101.921,8938.326,7150.661,5191.859,102.971,1743.840,0.000239,-0.023519,932,0,134,30,164,134,23634,113,30,74.669
1351,45.0,2744,156,18,859,1885,0,0,698,306.29,0.963,1.080,0.135,0.083,0.259,-0.812,1.791,0.3159,2.6216,0.590,0.016,0.020,0.097,-0.018,94,85,149,0,70,0,89748.98,10625.617,20736.528,85.909,4971.274,13.829,17754.541,7538.772,1119.537,8928.858,7143.087,4785.005,83.682,1582.967,0.000180,-0.023013,1014,0,113,36,149,113,22979,206,36,80.375
1381,46.0,2655,143,18,860,1795,0,0,674,289.73,0.964,1.075,0.138,0.079,0.268,-0.813,1.797,0.3086,2.6094,0.602,0.016,0.022,0.096,-0.019,68,96,130,0,57,0,86290.97,10107.333,19494.048,66.031,4875.284,13.254,17349.516,7249.152,1082.945,8051.916,6441.533,4243.285,41.148,1548.989,0.000226,-0.024673,1081,0,99,31,130,99,22291,274,31,61.420
1411,47.0,2570,156,18,869,1701,0,0,679,308.58,0.958,1.065,0.139,0.075,0.278,-0.815,1.799,0.3125,2.6564,0.607,0.015,0.022,0.097,-0.019,98,92,119,0,51,0,83059.03,10045.791,18126.570,70.983,4697.559,14.909,16740.664,6836.432,1067.423,7069.088,5655.270,3807.598,107.152,1502.197,0.000181,-0.026738,1010,0,85,34,119,85,21814,286,34,66.040
1441,48.0,2529,120,18,891,1638,0,0,676,311.03,0.957,1.057,0.138,0.067,0.288,-0.816,1.808,0.3139,2.6701,0.597,0.016,0.018,0.096,-0.018,99,89,99,0,61,0,79724.23,9536.938,17429.730,62.332,4225.967,17.910,16271.124,6790.318,1056.765,8396.256,6717.005,3292.173,42.200,1231.972,0.000273,-0.028883,913,0,72,27,99,72,21233,164,27,58.008
1471,49.0,2446,122,18,900,1546,0,0,669,303.89,0.951,1.046,0.136,0.059,0.300,-0.818,1.807,0.3153,2.6536,0.617,0.012,0.016,0.096,-0.018,95,79,96,0,74,0,75242.72,9397.865,15269.518,58.860,4311.645,17.995,15886.442,6488.331,1055.322,6753.321,5402.657,3146.423,44.150,1236.415,0.000144,-0.029344,952,0,70,26,96,70,20941,177,26,55.465
1501,50.0,2345,104,17,894,1451,0,0,651,333.07,0.947,1.038,0.138,0.055,0.310,-0.817,1.814,0.3136,2.6753,0.599,0.015,0.016,0.097,-0.016,99,89,100,0,55,0,71439.88,8965.698,15019.381,58.980,4069.772,16.066,15205.900,6254.232,1041.432,5804.231,4643.385,2915.437,78.759,1190.299,0.000164,-0.029852,966,0,67,33,100,67,19968,265,33,55.550
1531,51.0,2218,106,17,892,1326,0,0,615,311.89,0.941,1.024,0.138,0.051,0.326,-0.816,1.815,0.3157,2.6744,0.600,0.016,0.014,0.096,-0.014,99,101,84,0,65,0,66562.23,8311.601,12503.338,48.770,3661.248,17.811,14429.919,5734.258,993.568,5108.720,4086.976,2379.473,137.239,1045.157,0.000155,-0.028925,835,0,58,26,84,58,18912,198,26,46.285
1561,52.0,2112,112,17,887,1225,0,0,593,347.63,0.936,1.011,0.136,0.051,0.339,-0.817,1.818,0.3173,2.7022,0.623,0.014,0.011,0.095,-0.013,89,81,68,0,64,0,62721.26,8220.843,12092.183,51.550,3641.204,20.364,13714.221,5314.001,945.119,4362.055,3489.644,2299.480,55.636,1004.672,0.000134,-0.027720,782,0,40,28,68,40,17715,134,28,48.752
1591,53.0,2032,86,17,892,1140,0,0,555,332.39,0.926,0.995,0.135,0.049,0.353,-0.819,1.819,0.3189,2.6487,0.629,0.019,0.012,0.096,-0.013,113,84,52,0,57,0,60352.75,8090.807,11737.485,39.679,2924.250,23.615,13026.110,5023.838,904.774,4570.505,3656.404,1555.786,106.497,705.378,0.000162,-0.027642,552,0,32,20,52,32,16721,38,20,38.467
1621,54.0,1960,76,17,899,1061,0,0,534,366.45,0.913,0.976,0.137,0.045,0.367,-0.820,1.823,0.3197,2.7131,0.628,0.016,0.015,0.096,-0.012,107,89,31,0,52,0,57738.23,7662.619,10164.179,31.432,3201.347,20.732,12320.425,4802.701,849.131,4016.567,3213.254,868.935,58.218,770.026,0.000204,-0.024997,623,0,16,15,31,16,15330,68,15,30.731
1651,55.0,1892,74,16,919,973,0,0,505,343.97,0.893,0.946,0.139,0.045,0.387,-0.823,1.828,0.3194,2.6553,0.628,0.014,0.015,0.096,-0.011,112,77,27,0,53,0,54617.17,7602.588,8873.994,14.652,2757.517,24.382,11762.794,4456.567,828.167,3366.733,2693.387,1129.787,102.377,659.258,0.000136,-0.023421,514,0,19,8,27,19,14345,17,8,13.704
1681,56.0,1832,72,16,930,902,0,0,483,345.89,0.878,0.924,0.139,0.041,0.402,-0.822,1.837,0.3139,2.6544,0.631,0.018,0.014,0.097,-0.010,101,74,29,0,35,0,51965.74,7473.347,8108.254,14.357,2972.542,26.814,11151.113,3980.970,781.515,3088.515,2470.812,900.905,123.189,691.993,0.000209,-0.021439,550,0,20,9,29,20,13359,53,9,13.522
1711,57.0,1778,75,16,940,838,0,0,471,405.57,0.866,0.905,0.139,0.039,0.419,-0.824,1.839,0.3177,2.6861,0.664,0.015,0.014,0.097,-0.009,103,71,23,0,30,0,50692.27,7379.369,8235.038,13.955,2687.257,25.986,10556.635,3588.264,760.427,2782.771,2226.217,689.633,96.831,653.492,0.000144,-0.020814,583,0,18,5,23,18,12146,125,5,13.267
1741,58.0,1712,85,16,948,764,0,0,436,399.36,0.848,0.881,0.142,0.037,0.436,-0.825,1.834,0.3198,2.6689,0.646,0.016,0.016,0.097,-0.008,112,69,25,0,31,0,49189.22,7339.826,7188.504,30.142,2568.285,28.286,10095.890,3329.671,718.429,2237.739,1790.191,852.602,21.858,595.524,0.000141,-0.021352,552,0,12,13,25,12,11484,139,13,29.424
1771,59.0,1687,87,16,969,718,0,0,398,391.19,0.833,0.859,0.146,0.036,0.452,-0.827,1.842,0.3185,2.7272,0.644,0.013,0.013,0.098,-0.007,117,61,23,0,33,0,48461.57,7223.836,7648.907,18.747,2292.711,27.771,9644.443,3252.772,649.253,3536.527,2829.222,732.168,58.844,574.351,0.000096,-0.021625,516,0,13,10,23,13,11128,148,10,18.152
1801,60.0,1660,87,16,983,677,0,0,366,395.88,0.820,0.841,0.146,0.035,0.465,-0.827,1.846,0.3195,2.7244,0.649,0.015,0.018,0.098,-0.006,127,55,14,0,29,0,47906.30,7267.000,6881.318,15.728,2015.820,31.189,9257.187,3044.914,601.645,2769.063,2215.250,695.318,84.074,482.370,0.000120,-0.021501,414,0,9,5,14,9,10230,45,5,15.287
1831,61.0,1629,84,16,992,637,0,0,347,429.29,0.807,0.823,0.147,0.035,0.476,-0.826,1.846,0.3200,2.7293,0.636,0.013,0.017,0.099,-0.005,113,51,27,0,28,0,47892.02,7315.802,6893.044,17.846,2132.955,30.454,8951.192,2807.303,557.470,2876.969,2301.575,736.247,59.222,554.147,0.000156,-0.019416,447,0,17,10,27,17,9374,68,10,17.336
1861,62.0,1618,97,16,1016,602,0,0,318,424.25,0.791,0.804,0.151,0.032,0.490,-0.826,1.848,0.3224,2.7206,0.642,0.019,0.020,0.101,-0.005,129,51,15,0,30,0,48350.89,7482.450,6740.259,12.792,1932.576,32.353,8756.234,2706.585,516.685,3149.743,2519.794,596.324,114.219,456.634,0.000129,-0.018732,374,0,8,7,15,8,8872,48,7,12.579
1891,63.0,1626,83,16,1033,593,0,0,295,441.17,0.784,0.798,0.152,0.031,0.495,-0.827,1.851,0.3214,2.8001,0.621,0.018,0.019,0.101,-0.005,140,46,17,0,21,0,49880.14,7580.194,7498.027,21.355,1937.517,34.740,8637.497,2646.639,469.536,3608.167,2886.534,582.750,40.213,472.062,0.000145,-0.018238,347,0,5,12,17,5,8693,37,10,18.076
1921,64.0,1655,118,16,1054,601,0,0,281,440.40,0.780,0.800,0.153,0.030,0.497,-0.828,1.862,0.3256,2.7859,0.634,0.018,0.020,0.101,-0.005,154,34,20,0,16,0,51142.46,7901.436,7139.460,23.500,2081.044,42.866,8642.429,2634.038,439.591,3858.161,3086.529,647.358,129.652,537.378,0.000154,-0.017057,399,0,10,10,20,10,8472,56,7,17.182
1951,65.0,1698,141,16,1089,609,0,0,280,454.33,0.776,0.797,0.153,0.030,0.501,-0.826,1.865,0.3211,2.8072,0.613,0.017,0.020,0.102,-0.005,143,35,20,0,10,0,53743.85,8422.867,8382.151,25.826,2493.756,36.707,8809.733,2659.937,412.800,4051.447,3241.157,781.263,130.139,625.289,0.000125,-0.017016,481,0,10,10,20,10,8612,94,10,25.404
1981,66.0,1775,138,16,1122,653,0,0,271,461.15,0.786,0.808,0.150,0.029,0.494,-0.829,1.865,0.3137,2.7508,0.610,0.022,0.020,0.101,-0.006,155,35,26,0,13,0,57224.01,8928.638,9602.501,34.000,2487.235,35.881,9229.769,2792.050,403.768,5929.605,4743.684,809.726,57.937,605.810,0.000214,-0.015628,531,0,8,18,26,8,8909,121,17,31.005
