tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore
31,1.0,446,11345,0,137,144,80,85,1,12.27,0.863,0.800,0.219,0.180,0.213,-0.155,1.530,0.3209,1.2192,0.736,0.423,0.207,0.106,-0.010,33,0,44,0,0,0,25882.94,1177.940,8842.674,72.578,28.398,11.549,2304.320,657.717,0.132,3214.906,2571.925,2347.097,1375.335,234.004,0.000135,-0.001597,21,0,30,14,33,24,3504,6,14,33.650,670,90,65,6,0,50,9,665,145,138,2,0,134,2,2210,446,1,5274.261,4300.631,3.010,1.225,20.932,411.833,113.740,21.823,43,8,0,8,0,122,1718,395,4,4047.863,2240.922,8.625,3.397,9.706,398.423,123.085,27.212,22,7,0,7,0,91,1577,331,5,3643.236,1218.446,9.369,1.226,0.000,353.365,100.333,10.279,5,4,0,4,0,67,1007,252,2,2808.293,512.370,1.524,0.000,2.862,237.583,61.821,5.635,1,6,0,6,0,49,1341,289,3,3005.289,209.084,1.636,17.005,0.150,299.364,85.004,6.869,0,3,0,3,0,31,1153,204,0,2912.500,23.814,0.000,16.076,0.000,223.685,62.961,3.948,0,2,0,2,0,27,0,0,1,0,9,1,0,0,0,0,0,0
61,2.0,547,9813,0,141,237,78,91,2,20.52,0.882,0.823,0.254,0.149,0.182,-0.269,1.528,0.3129,1.3274,0.737,0.482,0.175,0.108,-0.017,50,0,35,0,0,0,29107.33,1106.161,10127.577,31.652,74.770,15.714,2640.991,727.009,2.068,5061.308,4049.046,1455.489,1996.064,207.117,0.000115,-0.002841,26,0,27,8,29,22,3911,0,8,19.411,621,64,49,0,0,46,3,746,167,143,7,0,125,9,3021,367,11,5537.899,4512.601,44.923,1.021,7.497,512.466,145.693,19.350,63,11,0,11,0,293,2565,574,4,7477.147,4074.769,23.501,1.951,6.987,625.203,186.526,37.487,50,8,0,8,0,211,1595,234,2,2196.652,758.998,1.642,2.916,3.744,366.183,94.272,12.305,5,4,0,4,0,105,998,193,1,2257.018,395.281,1.059,6.353,1.183,235.255,55.978,8.876,3,2,0,2,0,90,1263,209,8,2511.040,161.966,3.644,0.000,0.000,285.522,74.415,1.856,0,1,0,1,0,34,1094,156,0,2132.500,18.428,0.000,0.000,0.000,213.044,52.143,1.646,0,1,0,1,0,45,1,2,0,0,3,0,0,1,0,0,0,0
91,3.0,688,8305,0,142,380,78,88,2,24.44,0.891,0.862,0.263,0.130,0.154,-0.376,1.528,0.3117,1.4504,0.757,0.486,0.132,0.113,-0.021,72,1,27,0,0,0,33838.41,1123.042,12433.911,21.585,94.073,21.237,3393.874,939.103,3.353,6260.107,5008.086,1023.218,2066.782,169.107,0.000156,-0.004111,22,0,22,5,22,18,5427,0,4,12.732,620,45,42,0,0,38,4,790,229,203,4,0,199,0,4717,516,4,8185.170,6561.606,38.839,0.955,2.002,777.395,240.674,15.700,98,13,0,13,0,293,4318,656,7,8117.485,4700.209,33.640,1.825,10.730,1064.782,307.564,54.507,61,4,0,4,0,65,1662,159,7,1589.710,516.493,19.568,0.000,0.000,392.620,91.995,13.361,1,4,1,3,0,208,1037,169,1,2129.130,390.404,0.968,5.791,0.000,243.200,53.686,2.232,3,2,0,2,0,48,1260,172,3,2106.773,146.482,1.057,0.000,0.000,285.342,71.631,1.232,0,0,0,0,0,0,1080,120,0,1792.500,11.304,0.000,0.000,0.000,211.852,48.301,1.276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121,4.0,946,6499,0,142,636,75,93,6,32.15,0.888,0.934,0.248,0.111,0.125,-0.489,1.530,0.3184,1.8272,0.783,0.423,0.107,0.120,-0.010,80,3,30,0,0,0,43053.39,1151.907,19969.479,18.796,248.071,20.543,4504.938,1420.992,4.996,10880.701,8704.561,1151.753,2326.351,340.029,0.000124,-0.004257,44,0,28,2,27,25,7939,0,2,4.817,627,61,52,0,0,47,5,783,230,192,5,0,183,4,8566,846,16,16292.463,12785.843,131.981,0.000,0.000,1450.528,540.227,45.973,209,12,0,12,0,422,6310,856,10,10766.900,6111.374,106.169,7.573,4.817,1501.066,429.343,79.049,74,13,3,10,0,740,1681,136,2,1693.532,598.966,2.798,3.123,0.000,400.052,92.897,16.566,5,1,0,1,0,39,1015,125,2,1509.842,276.792,2.865,0.775,0.000,240.318,49.219,3.088,0,2,0,2,0,116,1260,81,10,920.358,65.865,3.217,0.000,0.000,285.228,68.556,2.008,0,0,0,0,0,0,1057,89,4,1377.173,11.124,1.040,0.000,0.000,208.468,45.781,1.302,0,3,0,3,0,340,0,1,0,0,4,0,0,2,0,0,0,0
151,5.0,1362,4081,66,144,1053,71,94,6,47.38,0.879,1.021,0.224,0.094,0.103,-0.580,1.531,0.3140,2.1984,0.781,0.417,0.076,0.126,0.008,80,14,90,0,0,0,57387.67,1181.477,31188.199,95.612,157.125,25.191,6288.124,2266.990,10.873,19340.113,15472.091,3297.661,2052.182,347.159,0.000153,-0.004529,30,0,89,1,62,61,12550,6,1,7.712,578,69,67,27,0,38,2,946,265,227,12,1,210,4,16286,1414,10,28787.009,22796.581,98.842,0.651,7.712,2750.615,1156.485,126.370,404,61,2,59,0,2297,8354,1009,9,13044.293,7484.442,48.048,12.104,0.000,1970.050,524.226,114.771,107,32,8,24,0,2111,1858,128,4,1559.046,564.254,6.830,8.468,0.000,446.544,98.966,22.845,6,6,4,2,0,425,990,103,0,860.000,168.735,0.000,1.426,0.000,236.560,48.322,2.247,0,0,0,0,0,0,1218,95,1,1029.774,70.539,0.196,40.194,0.000,272.340,62.706,15.383,0,3,0,3,0,411,961,69,0,1200.000,7.523,0.000,25.057,0.000,185.963,40.744,18.682,0,1,0,1,0,122,0,0,0,0,5,0,0,4,0,0,0,0
181,6.0,1905,1893,66,144,1609,63,89,9,67.53,0.864,1.087,0.201,0.079,0.088,-0.647,1.535,0.3152,2.4879,0.779,0.444,0.051,0.133,0.027,110,20,72,0,0,0,72439.28,1228.636,35908.080,44.948,263.938,25.248,9137.414,4115.174,13.154,23382.992,18706.394,2709.199,1127.904,350.607,0.000164,-0.006056,37,0,69,3,61,59,19191,13,3,8.070,545,86,84,8,0,76,0,838,353,341,11,0,329,1,29474,1723,15,36093.924,28620.356,215.641,2.328,5.138,5047.227,2680.839,305.132,548,33,3,30,0,1576,10395,785,6,11634.253,6687.894,33.147,4.975,2.902,2524.820,681.126,136.706,80,38,10,28,0,2892,1729,68,2,899.190,347.273,1.550,6.285,0.000,430.236,91.405,20.854,1,7,3,4,0,1012,1011,60,0,660.000,127.643,0.000,2.637,0.000,244.723,49.331,5.133,3,3,2,1,0,418,1134,48,1,436.882,26.811,0.237,12.296,0.000,265.573,57.038,9.573,0,4,1,3,0,688,903,41,0,587.500,3.732,0.000,8.356,0.030,182.491,38.388,4.831,0,4,1,3,0,667,0,0,0,0,2,0,0,1,0,0,0,0
211,7.0,2074,1195,66,145,1796,55,78,15,92.33,0.857,1.098,0.185,0.072,0.086,-0.669,1.535,0.3134,2.5135,0.812,0.414,0.039,0.135,0.027,110,56,87,0,0,0,70211.75,1291.524,19186.311,59.662,506.654,22.536,11064.605,5479.039,20.907,11402.335,9121.868,3075.865,375.159,468.983,0.000194,-0.007500,57,0,83,4,71,67,24100,0,4,18.674,514,82,82,5,0,75,2,745,312,310,12,0,298,0,40037,881,41,19833.970,15410.459,413.210,1.159,18.674,6884.047,3810.499,441.160,262,93,22,71,0,6167,11506,417,15,6171.517,3635.811,93.084,9.878,0.000,2756.787,828.190,127.893,45,27,17,10,0,2846,1600,13,0,132.500,47.999,0.000,0.545,0.000,390.340,83.176,13.895,0,7,6,1,0,1149,945,13,1,151.790,30.544,0.360,12.729,0.000,220.182,43.092,13.908,0,4,4,0,0,799,990,16,0,155.000,9.189,0.000,9.104,0.000,229.996,45.910,3.263,0,4,3,1,0,761,782,10,0,180.000,0.615,0.000,7.573,0.000,147.589,29.170,4.777,0,4,4,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0
241,8.0,2049,743,66,144,1788,49,68,29,99.33,0.852,1.097,0.184,0.069,0.086,-0.679,1.530,0.3168,2.5032,0.793,0.403,0.036,0.136,0.025,115,97,165,0,1,0,65009.24,1326.332,17665.352,64.556,486.385,23.082,11406.119,5336.179,37.812,8712.626,6970.101,4904.578,212.109,619.431,0.000160,-0.008479,63,0,159,6,156,150,25361,2,6,22.950,451,89,89,2,0,87,0,619,216,208,14,0,194,0,42562,798,52,18432.957,14190.386,455.715,2.443,15.329,7324.140,3692.115,426.395,203,202,61,140,1,16304,11846,342,5,5601.693,3366.626,25.233,17.711,7.621,2804.095,866.340,113.607,30,39,22,17,0,4604,1400,13,2,138.305,44.989,2.273,4.237,0.000,327.638,71.563,12.132,0,5,5,0,0,887,798,15,2,191.837,32.824,1.805,13.235,0.000,182.827,36.133,10.571,0,5,3,2,0,1133,896,12,0,142.500,8.945,0.000,2.283,0.000,205.938,39.955,7.033,0,2,2,0,0,448,683,10,0,180.000,1.791,0.000,1.696,0.000,117.679,23.027,3.204,0,4,4,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0
271,9.0,1981,550,66,140,1751,33,57,35,133.36,0.850,1.108,0.179,0.067,0.087,-0.695,1.546,0.3144,2.5529,0.795,0.321,0.032,0.137,0.024,98,134,132,0,5,0,60623.05,1319.643,16222.041,50.179,826.276,16.773,10981.440,5007.907,47.656,7574.628,6059.702,3607.762,206.662,611.699,0.000188,-0.010060,76,0,126,6,125,119,23987,5,6,24.812,312,45,45,5,0,36,4,503,164,156,8,0,148,0,41679,704,48,17193.415,13077.680,671.447,2.438,12.118,7189.262,3486.723,363.998,165,188,79,105,4,20996,11490,302,16,5350.927,3048.287,129.500,8.854,12.694,2697.796,875.843,82.234,35,49,30,18,1,5586,1229,9,4,141.341,42.193,7.170,3.894,0.000,282.504,59.876,12.208,0,8,7,1,0,1241,674,14,3,237.283,42.093,2.270,1.073,0.000,149.506,32.473,5.119,0,3,3,0,0,767,734,3,0,40.000,4.001,0.000,0.000,0.000,165.965,31.731,0.627,0,8,7,1,0,2032,529,2,0,15.000,0.021,0.000,9.108,0.000,81.670,16.236,9.054,0,8,7,1,0,2076,0,0,0,0,0,0,0,0,0,0,0,0
301,10.0,1832,445,57,138,1624,25,45,33,138.35,0.848,1.129,0.170,0.070,0.091,-0.703,1.551,0.3074,2.6404,0.760,0.275,0.032,0.137,0.028,91,176,120,0,7,0,56550.08,1300.747,14940.477,43.761,657.417,16.744,10361.076,4721.968,47.978,5698.988,4559.191,3477.340,82.655,527.139,0.000119,-0.010643,62,0,114,6,117,111,21714,0,6,29.765,197,35,35,2,0,31,2,375,169,169,5,0,164,0,39720,673,52,16147.196,12267.075,607.073,2.730,29.765,6980.535,3354.316,337.147,137,227,123,98,6,26530,10699,260,9,4324.835,2527.041,48.642,5.070,0.000,2473.953,812.047,68.803,13,50,37,12,1,7527,934,17,1,220.274,73.731,1.703,1.442,0.000,207.931,40.243,11.250,0,10,9,1,0,2612,602,21,0,227.500,43.204,0.000,1.017,0.000,133.866,31.994,2.633,0,2,1,1,0,574,503,10,0,180.000,12.083,0.000,0.000,0.000,106.925,21.675,1.220,0,6,5,1,0,1679,321,4,0,47.500,0.430,0.000,3.737,0.000,45.879,8.241,2.151,0,2,1,1,0,563,0,0,0,0,0,0,0,0,0,0,0,0
