tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore
31,1.0,511,10478,0,148,167,96,100,1,14.18,0.920,0.890,0.151,0.147,0.205,-0.120,1.596,0.3173,1.4501,0.713,0.385,0.132,0.094,0.016,39,0,33,0,0,0,28273.31,1249.235,11014.841,83.367,36.725,9.960,2546.225,745.576,0.121,5759.690,4607.752,1814.701,1036.938,162.645,0.000165,-0.001019,18,0,26,7,12,7,3679,0,7,12.038,945,131,90,16,3,71,0,862,239,187,6,0,181,0,1778,364,2,4764.274,3920.387,3.835,0.146,6.591,394.271,131.389,9.804,38,3,0,3,0,24,2072,419,11,7481.266,4007.918,28.195,0.425,0.000,421.233,127.906,19.205,58,10,0,10,0,164,1525,376,1,4515.043,1542.118,4.168,4.590,5.141,341.967,105.834,11.854,14,3,0,3,0,54,1316,379,0,4802.500,876.825,0.000,5.973,0.000,318.311,94.055,10.250,7,3,0,3,0,26,1415,259,1,3330.417,206.201,0.436,36.334,0.301,286.688,81.770,13.775,0,3,0,3,0,59,1612,265,3,3086.250,36.195,0.091,23.861,0.006,372.775,90.369,8.818,0,4,0,4,0,31,2,1,2,0,7,2,0,5,1,0,0,0
61,2.0,726,8681,0,156,348,94,128,3,19.50,0.982,1.003,0.124,0.120,0.161,-0.296,1.597,0.3157,1.6555,0.726,0.455,0.089,0.084,0.037,63,0,23,0,0,0,36475.58,1211.812,16517.147,24.916,125.284,16.569,3487.588,1095.315,2.011,9948.152,7958.521,1049.044,1640.285,287.734,0.000110,-0.001200,61,0,19,4,18,16,5245,31,4,7.030,923,79,44,2,0,35,7,1156,482,409,3,0,406,0,3526,510,2,9625.745,7675.400,19.483,0.000,2.498,817.649,310.827,15.188,108,4,0,4,0,106,3693,525,9,11388.831,6092.389,23.036,6.728,2.829,785.339,252.034,42.047,91,8,0,8,0,206,2045,377,8,5220.894,1805.698,28.942,2.029,0.000,473.149,153.206,16.598,22,4,0,4,0,30,1353,238,7,3004.617,556.739,22.069,1.809,1.446,332.259,102.669,5.382,4,0,0,0,0,0,1361,208,4,2251.335,145.770,0.259,2.570,0.258,285.832,73.108,3.707,1,1,0,1,0,43,1503,168,0,1522.500,14.283,0.000,4.749,0.000,349.927,74.259,2.038,0,2,0,2,0,95,0,0,0,0,12,0,0,6,0,0,0,0
91,3.0,1102,6439,0,150,703,94,155,4,29.63,1.045,1.142,0.103,0.093,0.116,-0.444,1.575,0.3128,1.8959,0.741,0.467,0.069,0.076,0.055,81,0,49,0,0,0,51625.79,1256.458,29006.911,62.765,146.451,18.601,5530.439,2004.351,5.524,17947.362,14357.890,2122.873,1600.359,322.899,0.000163,-0.001604,33,0,40,9,28,24,8111,0,9,8.327,881,111,93,14,2,68,9,1652,755,669,7,0,659,3,8589,978,9,21546.928,17147.270,54.573,0.037,3.641,2039.762,842.541,62.768,262,10,0,10,0,440,6396,693,10,16070.021,8628.351,72.177,5.684,4.272,1421.361,499.267,64.407,124,23,0,23,0,786,2718,377,6,5861.429,2113.971,16.258,2.632,0.000,642.516,204.970,19.764,28,6,0,6,0,232,1468,282,2,4226.763,835.805,1.338,3.887,0.000,359.501,108.717,8.024,7,1,0,1,0,70,1350,116,4,1205.240,99.988,1.849,25.314,0.253,283.706,68.236,11.727,1,0,0,0,0,0,1470,98,2,922.122,9.525,0.257,16.884,0.161,342.357,65.208,8.710,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,1
121,4.0,1612,3760,0,145,1210,88,169,6,44.99,1.080,1.244,0.090,0.083,0.087,-0.548,1.567,0.3272,2.2136,0.761,0.407,0.050,0.071,0.066,97,9,100,0,1,0,70323.49,1256.602,42033.006,106.789,549.874,21.775,8693.020,3682.135,6.139,26225.799,20980.639,4129.340,2313.911,628.994,0.000196,-0.001190,90,0,91,9,63,59,12372,6,9,9.892,858,150,130,28,0,93,9,2127,1123,1084,10,0,1073,1,18127,1666,39,38968.210,30534.471,378.811,2.496,0.000,4344.689,1996.711,181.564,467,45,6,38,1,1646,9490,656,33,15021.160,8224.665,156.896,8.103,7.563,2162.771,806.955,97.298,110,30,1,29,0,1638,3245,404,3,7032.817,2511.418,4.026,4.439,0.907,777.545,260.171,29.426,31,19,1,18,0,1036,1550,185,9,2962.936,577.639,4.203,6.206,0.000,379.348,103.175,18.476,6,1,0,1,0,96,1323,76,0,692.500,45.308,0.000,35.967,1.389,276.541,66.713,13.890,0,2,0,2,0,215,1414,59,0,600.000,6.313,0.000,39.687,0.032,323.412,60.399,7.782,0,4,1,3,0,428,2,0,0,0,9,0,0,12,0,0,0,0
151,5.0,2113,1300,53,141,1715,80,177,10,54.46,1.098,1.305,0.085,0.083,0.072,-0.600,1.571,0.3246,2.4108,0.774,0.291,0.040,0.071,0.072,125,26,135,0,1,0,84861.41,1242.584,45349.599,114.558,671.298,25.722,12716.948,5884.641,12.026,28047.859,22438.287,5354.312,1772.558,818.762,0.000217,-0.000101,88,0,127,8,103,97,15160,6,8,20.101,797,115,111,18,3,81,9,2301,1176,1147,27,0,1109,11,31168,1836,51,43155.953,33988.471,474.772,2.656,3.746,7629.628,3720.832,256.113,512,95,13,82,0,3690,12527,691,23,16457.776,8863.635,180.896,7.267,16.004,2891.854,1138.521,120.579,115,27,2,24,1,1508,3570,293,2,5967.146,2116.635,9.978,10.685,0.000,869.660,307.627,44.232,29,21,4,17,0,937,1560,76,2,1311.934,291.208,0.798,13.295,0.000,382.470,107.091,18.279,3,3,1,2,0,389,1179,35,4,456.657,26.132,1.633,28.465,0.352,238.787,61.202,10.744,0,6,5,1,0,756,1312,43,0,585.000,7.471,0.000,32.088,0.000,283.810,52.327,7.978,0,2,1,1,0,264,0,0,0,0,7,0,0,7,0,0,0,0
181,6.0,2171,516,53,137,1789,72,173,13,89.79,1.097,1.319,0.081,0.079,0.070,-0.608,1.565,0.3302,2.4841,0.778,0.270,0.031,0.070,0.072,147,67,134,0,2,0,76343.25,1239.177,20734.975,115.582,616.101,24.297,15291.117,7239.218,15.812,10928.540,8742.832,4587.723,592.558,695.764,0.000134,-0.000876,95,0,124,10,93,87,17521,0,10,14.385,733,159,151,30,3,101,17,2436,1153,1135,24,0,1099,12,38666,717,46,17050.948,13190.986,388.350,1.690,3.431,9568.190,4683.963,299.946,163,123,46,75,2,9217,15186,457,32,11449.525,6213.603,200.916,5.348,9.800,3513.332,1411.699,157.970,81,42,11,31,0,3132,3935,151,11,3168.353,1208.351,24.646,9.270,0.000,957.684,359.752,50.905,10,12,5,7,0,1635,1387,20,3,384.053,74.977,1.122,7.379,0.232,335.006,91.742,17.431,1,8,3,5,0,1249,1079,18,3,217.724,13.888,1.067,24.070,0.922,222.658,52.838,14.179,0,3,1,2,0,480,1193,22,0,270.000,2.866,0.000,53.439,0.000,269.145,46.088,14.572,0,5,1,4,0,808,0,0,0,0,6,0,0,1,0,0,0,0
211,7.0,1983,359,53,129,1641,55,158,17,103.56,1.090,1.313,0.077,0.075,0.072,-0.611,1.553,0.3345,2.4833,0.817,0.209,0.030,0.069,0.070,93,162,126,0,1,0,63343.03,1193.890,12921.649,112.457,767.409,20.577,14668.780,6947.383,21.510,4198.666,3358.933,3928.119,175.817,646.874,0.000156,-0.000075,105,0,119,7,82,77,18650,2,7,12.057,609,118,117,33,2,60,22,2482,1184,1161,19,0,1117,25,36786,473,61,11670.595,8818.080,528.938,1.063,4.094,9086.952,4414.169,266.577,66,208,115,92,1,17971,15535,255,34,6664.726,3525.030,217.616,7.895,5.209,3570.941,1436.967,179.635,32,36,26,10,0,4524,3822,64,8,1490.931,529.908,20.840,4.098,1.233,917.039,351.991,47.666,2,13,4,9,0,1309,1208,7,0,105.000,19.698,0.000,12.753,1.511,281.112,74.959,24.599,0,6,4,2,0,971,955,3,0,40.000,2.692,0.000,59.078,0.000,199.445,45.124,26.620,0,5,2,3,0,990,977,4,0,30.000,0.083,0.000,15.513,0.011,215.691,34.798,8.734,0,12,9,3,0,2369,0,0,0,0,2,0,0,0,0,0,0,0
241,8.0,1747,319,53,128,1439,45,135,22,122.32,1.082,1.306,0.075,0.069,0.077,-0.615,1.549,0.3301,2.4774,0.821,0.172,0.030,0.069,0.069,88,228,95,0,2,0,54127.27,1214.865,12950.583,95.033,727.297,13.392,12885.125,6148.776,26.954,3747.076,2997.661,2997.300,126.663,542.014,0.000152,-0.000355,97,0,93,2,60,58,18144,1,2,2.208,530,119,116,31,7,60,18,2299,1027,1002,14,0,976,12,31830,490,58,12405.173,9354.067,560.121,0.830,1.603,7844.536,3818.302,240.839,72,210,152,57,1,21721,14446,225,27,5808.370,3179.932,156.557,3.655,0.000,3312.889,1386.188,129.174,14,78,45,32,1,9681,3391,47,5,1043.937,383.227,3.227,4.410,0.606,803.445,324.348,46.110,1,19,16,3,0,2932,1057,10,4,171.318,24.853,6.359,5.355,0.000,238.999,63.804,11.291,0,5,4,1,0,1021,785,2,1,19.291,1.489,0.426,50.807,0.000,162.697,35.070,21.451,0,5,5,0,0,1120,718,5,1,59.772,0.613,0.079,27.768,0.000,143.978,25.813,14.067,0,5,5,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0
271,9.0,1528,333,53,127,1259,38,104,20,144.24,1.075,1.301,0.071,0.067,0.083,-0.624,1.540,0.3202,2.4862,0.839,0.150,0.033,0.070,0.069,64,222,82,0,7,0,48479.08,1226.709,13551.405,86.299,559.716,9.650,11187.173,5354.187,29.973,3841.128,3072.903,2517.179,217.562,438.298,0.000107,-0.000125,97,0,77,5,46,44,15736,0,5,2.970,479,119,99,27,3,55,13,1864,633,622,9,0,609,4,27976,534,59,13233.905,10185.064,397.390,0.285,0.000,6904.367,3383.391,175.485,70,192,140,47,5,25072,12539,216,24,5470.387,3037.245,143.667,5.122,1.957,2861.744,1223.840,106.379,17,74,49,23,2,10853,2611,32,5,772.302,274.986,16.675,1.594,0.000,601.559,268.219,23.517,1,29,22,7,0,4781,910,7,2,142.364,29.410,0.420,5.670,0.000,205.777,53.794,8.267,0,4,4,0,0,869,688,1,2,40.045,2.664,1.494,28.511,1.013,141.242,28.618,16.215,0,2,2,0,0,510,554,3,5,46.450,0.530,0.070,42.147,0.000,105.532,19.896,17.057,0,5,5,0,0,1279,0,0,0,0,1,0,0,0,0,0,0,0
301,10.0,1368,430,40,122,1135,27,84,22,174.35,1.070,1.301,0.069,0.067,0.086,-0.639,1.545,0.3116,2.5241,0.801,0.164,0.033,0.070,0.072,50,176,65,0,2,0,45525.38,1211.169,13622.027,67.982,468.952,8.586,9809.928,4712.757,33.589,3507.100,2805.680,2014.707,231.251,351.230,0.000110,0.000749,65,0,59,6,43,38,13716,0,6,9.292,382,64,63,19,3,38,3,1399,450,420,12,0,405,3,25003,512,35,12642.175,9767.853,310.627,0.602,6.330,6177.475,3085.184,121.998,70,142,106,35,1,22765,10919,244,25,6150.353,3422.893,143.307,2.197,2.574,2481.431,1074.240,76.534,11,63,49,13,1,10924,2017,45,5,1006.749,380.348,15.019,2.291,0.000,454.487,202.063,25.388,1,14,10,4,0,2512,719,8,0,165.000,35.346,0.000,2.171,0.000,161.731,39.263,6.623,0,7,3,4,0,1853,506,4,0,30.000,2.229,0.000,27.789,0.388,101.713,20.408,10.181,0,7,5,2,0,1953,420,3,0,40.000,0.735,0.000,23.639,0.000,77.563,14.738,8.433,0,4,3,1,0,1144,0,0,0,0,0,0,0,0,0,0,0,0
