tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
4081,136.0,4238,112,23,2493,1745,0,0,1442,240.11,0.721,0.871,0.231,0.033,0.504,-0.597,1.647,0.5284,2.7992,0.588,0.016,0.013,0.111,0.089,217,21,243,0,53,0,140022.77,30848.323,23328.271,249.820,7742.084,39.904,18844.231,8468.862,2071.109,18567.975,14854.380,8391.379,207.180,5386.478,0.000183,0.018510,1747,0,113,130,242,113,48479,237,129,229.967
4111,137.0,4454,127,23,2585,1869,0,0,1661,291.98,0.729,0.878,0.232,0.034,0.499,-0.598,1.648,0.5344,2.8022,0.584,0.012,0.012,0.111,0.090,191,19,281,0,52,0,147980.52,33083.529,25331.317,304.534,8985.406,37.494,19902.383,8949.742,2379.272,20005.220,16004.176,8999.279,274.095,6255.809,0.000167,0.018636,2110,0,115,166,278,113,50388,324,165,278.986
4141,138.0,4701,104,23,2665,2035,1,0,1921,207.20,0.741,0.891,0.235,0.034,0.488,-0.598,1.648,0.5320,2.7835,0.577,0.016,0.010,0.110,0.089,209,13,318,0,68,0,156442.09,35761.849,28385.288,364.787,9949.240,33.379,21212.277,9662.744,2755.081,23094.572,18475.658,10631.860,256.365,6913.112,0.000266,0.019866,2396,0,120,198,305,117,52103,394,188,333.924
4171,139.0,4851,104,23,2700,2150,1,0,2176,279.05,0.753,0.897,0.239,0.034,0.481,-0.598,1.649,0.5326,2.7781,0.589,0.012,0.011,0.109,0.087,204,7,408,0,73,0,161726.64,38062.894,28236.698,443.503,11283.392,33.954,22432.232,10374.420,3158.669,22909.328,18327.463,12951.730,177.392,7782.240,0.000223,0.018518,2572,0,175,233,403,173,53377,292,230,410.224
4201,140.0,5060,103,23,2767,2292,1,0,2432,258.78,0.761,0.906,0.240,0.033,0.473,-0.599,1.651,0.5364,2.7862,0.575,0.016,0.012,0.108,0.086,186,10,360,0,84,0,169761.02,39745.871,30470.328,415.924,11913.859,40.169,23584.168,10915.241,3566.376,23736.972,18989.578,11824.165,195.206,7765.202,0.000358,0.018666,2763,0,142,218,353,141,55100,297,212,388.322
4231,141.0,5216,125,23,2815,2400,1,0,2763,267.05,0.774,0.910,0.243,0.033,0.468,-0.599,1.651,0.5353,2.6992,0.576,0.014,0.011,0.108,0.085,171,11,440,0,71,0,174713.09,41444.365,31370.657,426.167,13003.159,33.771,24770.975,11542.160,4049.207,24572.411,19657.929,14133.281,197.771,8681.239,0.000330,0.020951,2954,0,213,227,440,213,56174,216,227,388.017
4261,142.0,5335,94,23,2847,2486,1,1,3002,309.87,0.786,0.911,0.247,0.033,0.463,-0.599,1.651,0.5390,2.7172,0.569,0.012,0.012,0.107,0.086,166,5,446,0,93,0,178968.94,42707.278,32858.125,449.370,13628.278,33.226,25854.259,12272.378,4576.177,24047.264,19237.811,15002.781,61.925,9181.953,0.000319,0.024034,3169,0,208,238,446,208,56776,290,238,411.763
4291,143.0,5477,105,23,2875,2601,0,1,3214,293.94,0.797,0.918,0.251,0.033,0.456,-0.599,1.654,0.5401,2.6906,0.567,0.011,0.011,0.107,0.085,153,7,403,0,102,0,183688.58,43585.922,34324.658,447.493,14708.588,31.118,26883.118,12757.655,5016.635,23990.654,19192.524,14332.267,132.674,9717.955,0.000351,0.025780,3495,0,174,229,403,174,57334,324,229,412.574
4321,144.0,5596,87,23,2891,2704,0,1,3419,278.25,0.811,0.922,0.256,0.034,0.450,-0.597,1.658,0.5334,2.6550,0.580,0.008,0.010,0.106,0.084,147,11,441,0,117,0,187279.94,45418.853,34985.174,442.423,15094.156,29.968,28059.162,13341.775,5371.466,25614.004,20491.204,15118.112,195.910,10045.867,0.000295,0.027522,3935,0,200,241,438,200,58513,506,238,406.042
4351,145.0,5683,102,23,2885,2797,0,1,3513,296.14,0.824,0.928,0.261,0.034,0.443,-0.598,1.660,0.5325,2.6424,0.573,0.007,0.011,0.105,0.084,157,7,464,1,123,0,188786.94,46718.114,34607.451,468.204,16508.656,31.506,29091.071,13804.998,5721.082,25284.050,20227.240,15438.362,340.770,10833.687,0.000264,0.028860,4086,0,192,272,461,191,58454,381,270,431.434
4381,146.0,5708,70,23,2869,2837,0,2,3607,236.24,0.832,0.932,0.266,0.035,0.439,-0.600,1.663,0.5277,2.6430,0.569,0.006,0.012,0.105,0.083,142,8,508,0,126,0,190314.64,47262.226,37266.713,477.230,16721.816,28.709,29854.863,14024.948,5986.489,24930.077,19944.062,17301.315,308.542,11016.293,0.000302,0.031353,4173,0,239,269,507,239,59304,378,268,428.658
4411,147.0,5718,101,23,2859,2857,0,2,3731,224.06,0.840,0.932,0.272,0.035,0.437,-0.600,1.668,0.5288,2.6215,0.564,0.007,0.012,0.104,0.083,147,13,510,0,127,0,190984.94,47152.543,37257.803,458.284,15906.000,31.528,30332.409,14187.180,6223.043,25202.368,20161.895,17596.942,262.592,10555.680,0.000335,0.026438,3954,0,269,241,509,269,61317,330,240,406.030
4441,148.0,5703,97,23,2834,2867,0,2,3792,241.15,0.847,0.935,0.279,0.035,0.435,-0.600,1.673,0.5295,2.5830,0.571,0.007,0.012,0.105,0.083,144,7,519,0,124,0,190553.20,47073.680,36812.853,485.507,16183.433,28.726,30735.854,14245.897,6444.752,23635.987,18908.790,17690.938,169.224,10789.910,0.000309,0.024241,4086,0,241,278,518,241,60315,360,277,439.394
4471,149.0,5825,84,23,2859,2963,1,2,3857,225.83,0.857,0.941,0.280,0.035,0.431,-0.602,1.680,0.5253,2.5604,0.576,0.007,0.010,0.104,0.083,149,10,419,0,133,0,194926.06,48063.749,38599.633,376.845,17050.069,28.739,31333.781,14475.053,6626.162,25989.406,20791.526,13861.411,216.204,10956.885,0.000406,0.021649,4215,0,190,229,411,190,61473,356,221,342.752
4501,150.0,5924,67,23,2854,3067,1,2,3944,248.65,0.869,0.949,0.284,0.035,0.424,-0.603,1.684,0.5234,2.5937,0.569,0.008,0.011,0.104,0.083,127,10,387,0,171,0,198328.12,48359.182,39082.217,393.401,17460.547,27.611,32369.918,14980.186,6802.222,25650.593,20520.475,13957.070,203.641,10989.581,0.000284,0.020126,4404,0,155,232,379,153,60968,265,226,354.683
4531,151.0,6000,74,23,2838,3159,1,2,4080,258.85,0.881,0.955,0.287,0.036,0.418,-0.604,1.683,0.5186,2.5496,0.573,0.010,0.011,0.103,0.082,157,7,395,0,175,0,198950.84,47954.836,38696.444,390.647,18302.664,28.119,33459.421,15552.330,7039.869,25234.451,20187.561,13838.067,115.977,11366.642,0.000340,0.018896,4605,0,160,235,391,160,60916,299,231,361.551
4561,152.0,6000,70,23,2810,3188,0,2,4163,254.40,0.889,0.957,0.292,0.036,0.415,-0.605,1.682,0.5181,2.5215,0.578,0.009,0.012,0.103,0.082,139,11,393,0,172,0,199081.39,48008.009,38308.353,390.565,18030.738,32.086,34086.722,15908.625,7248.172,22165.694,17732.555,13737.129,127.588,11035.014,0.000215,0.016783,4639,0,158,235,386,157,62156,289,229,356.776
4591,153.0,6000,68,23,2781,3216,1,2,4188,237.59,0.897,0.959,0.295,0.035,0.411,-0.607,1.685,0.5184,2.5432,0.579,0.014,0.022,0.102,0.081,109,9,343,0,162,0,200392.97,47411.992,39724.020,333.753,18588.913,31.998,34497.300,15952.757,7399.021,20075.586,16060.469,12675.839,129.016,11489.132,0.000264,0.015427,4877,0,151,192,333,151,62296,297,183,301.999
4621,154.0,5998,80,23,2740,3255,1,2,4238,286.14,0.907,0.963,0.298,0.036,0.406,-0.608,1.681,0.5108,2.4962,0.594,0.009,0.020,0.102,0.079,105,11,339,0,193,0,199442.17,47482.720,38291.611,327.507,18770.098,23.707,34914.196,16253.306,7447.094,21606.999,17285.599,12574.800,147.010,11394.830,0.000284,0.016011,4862,0,147,192,333,147,61774,229,186,296.370
4651,155.0,6000,68,23,2716,3281,1,2,4245,297.47,0.913,0.969,0.301,0.035,0.403,-0.611,1.684,0.5084,2.5148,0.590,0.010,0.018,0.101,0.078,116,7,323,0,186,0,198389.88,46524.821,37591.875,291.465,18003.975,29.022,35365.854,16457.610,7499.299,20220.287,16176.230,11074.503,129.580,10889.553,0.000223,0.016201,4905,0,136,187,317,135,62195,290,182,264.503
4681,156.0,6000,59,23,2690,3307,1,2,4283,278.11,0.919,0.972,0.305,0.036,0.400,-0.613,1.685,0.5102,2.4941,0.587,0.007,0.011,0.101,0.078,123,16,372,0,205,0,194579.11,45406.160,38402.832,349.949,17797.321,26.364,35606.603,16541.002,7542.528,23221.255,18577.004,12799.725,101.678,10733.930,0.000332,0.017344,4868,0,156,216,370,156,61641,338,214,321.013
4711,157.0,5878,71,23,2595,3280,1,2,4218,301.14,0.928,0.979,0.306,0.036,0.396,-0.616,1.690,0.5116,2.4971,0.600,0.007,0.009,0.100,0.076,122,12,368,0,222,0,189500.31,43796.731,37291.277,324.045,17297.419,28.979,35646.317,16498.837,7498.677,19284.627,15427.702,12693.796,41.612,10254.683,0.000323,0.019796,4690,0,155,213,364,155,62339,268,209,294.644
4741,158.0,5693,45,23,2554,3137,0,2,4088,288.65,0.924,0.973,0.313,0.037,0.401,-0.617,1.691,0.5089,2.5010,0.598,0.005,0.009,0.101,0.078,119,17,386,0,224,0,181195.86,42288.583,35537.170,319.993,16402.051,26.232,35046.203,16255.356,7324.846,17385.900,13908.720,14292.363,84.735,9969.517,0.000339,0.022624,4514,0,204,182,385,204,61483,280,181,282.707
4771,159.0,5454,65,23,2483,2969,0,2,3902,309.78,0.918,0.971,0.317,0.036,0.406,-0.620,1.696,0.5106,2.4865,0.602,0.005,0.010,0.102,0.078,133,20,398,0,218,0,172024.38,40359.498,32872.815,283.779,14923.657,30.438,33631.066,15426.182,7036.792,15688.320,12550.656,14273.530,83.885,9098.471,0.000392,0.024116,3962,0,225,173,390,225,59721,231,165,242.103
4801,160.0,5317,63,24,2451,2865,0,1,3732,327.17,0.915,0.966,0.323,0.036,0.411,-0.620,1.701,0.5081,2.4764,0.610,0.006,0.011,0.103,0.079,122,13,311,0,207,0,167831.72,39416.460,33149.912,256.318,14536.638,30.488,32548.971,14718.356,6758.394,15289.507,12231.606,11230.530,183.751,8517.437,0.000369,0.025935,3899,0,154,157,308,154,58444,202,154,229.842
4831,161.0,5200,54,24,2425,2773,0,2,3632,295.45,0.914,0.963,0.328,0.036,0.415,-0.622,1.702,0.5019,2.4543,0.619,0.006,0.012,0.103,0.081,113,25,272,0,216,0,163501.11,38322.023,31755.857,201.072,14551.333,29.881,31680.870,14184.608,6459.743,15890.004,12712.004,10380.287,122.980,8603.071,0.000284,0.024136,3947,0,146,126,265,146,54931,227,119,177.492
4861,162.0,5127,59,24,2431,2694,0,2,3602,297.98,0.908,0.957,0.332,0.037,0.422,-0.623,1.706,0.5083,2.4606,0.596,0.002,0.011,0.104,0.083,107,19,188,0,214,0,160238.97,36957.455,29768.852,167.380,14205.154,33.070,31302.526,13845.244,6359.443,13612.602,10890.082,7836.008,36.167,8053.927,0.000241,0.025224,3786,0,90,98,187,90,55294,174,97,151.831
4891,163.0,5086,52,24,2433,2651,0,2,3632,341.76,0.905,0.954,0.335,0.037,0.425,-0.624,1.707,0.5090,2.4969,0.605,0.005,0.010,0.105,0.083,112,14,166,0,192,0,155786.06,35331.945,28409.545,145.819,13362.185,31.395,30747.517,13595.365,6317.534,13275.151,10620.121,7289.552,103.145,7632.062,0.000285,0.025798,3687,0,82,84,161,81,53979,227,80,128.107
4921,164.0,5013,49,24,2436,2576,0,1,3553,316.12,0.898,0.949,0.338,0.036,0.431,-0.627,1.707,0.5094,2.4677,0.612,0.005,0.009,0.106,0.085,99,24,155,0,196,0,150301.17,33944.347,27143.551,140.246,13320.830,25.064,30419.685,13442.168,6273.945,11942.869,9554.296,6520.070,149.422,7519.167,0.000354,0.023837,3888,0,77,78,151,77,53251,308,74,127.155
4951,165.0,4931,52,25,2431,2499,0,1,3495,365.84,0.892,0.944,0.342,0.036,0.436,-0.628,1.708,0.5094,2.4540,0.625,0.005,0.008,0.107,0.086,118,30,100,0,211,0,147984.19,33224.989,26230.484,106.647,11611.870,33.169,29743.713,12951.878,6136.362,10211.847,8169.478,4501.515,165.530,6337.747,0.000191,0.023806,3392,0,31,69,93,30,52927,233,63,99.606
4981,166.0,4880,42,25,2415,2464,0,1,3370,348.64,0.890,0.944,0.345,0.035,0.438,-0.632,1.712,0.5076,2.4748,0.619,0.004,0.009,0.107,0.087,134,23,106,0,190,0,141880.81,31691.876,23444.900,109.295,11953.082,35.108,29347.308,12714.949,6009.123,10577.341,8461.873,4460.459,136.581,6565.559,0.000257,0.025029,3586,0,29,77,100,29,52126,323,71,104.234
