tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,1309,450,29,146,1122,10,31,24,189.71,0.762,1.067,0.121,0.146,0.100,-0.832,1.608,0.3173,2.5775,0.783,0.301,0.034,0.073,0.033,45,161,68,0,3,0,40098.62,1524.221,11657.644,66.547,331.991,6.113,6298.946,3790.788,44.429,4913.304,3930.643,1997.431,174.832,204.054,0.000075,-0.000901,56,0,66,2,36,36,15801,28,2,0.074,255,44,42,22,0,19,1
361,12.0,1284,479,29,154,1098,4,28,22,203.90,0.765,1.057,0.107,0.131,0.105,-0.850,1.611,0.3183,2.5879,0.783,0.253,0.036,0.072,0.035,66,110,56,0,4,0,42039.58,1613.330,13144.826,39.608,434.119,6.035,5957.121,3593.607,42.125,5204.598,4163.679,1669.908,344.071,209.056,0.000089,-0.000781,50,0,54,2,44,42,15044,17,2,10.218,133,9,9,7,1,1,0
391,13.0,1335,577,29,166,1147,1,21,21,217.60,0.765,1.059,0.095,0.124,0.107,-0.866,1.615,0.3145,2.6193,0.763,0.223,0.037,0.071,0.036,52,89,42,0,4,0,45061.64,1743.070,14259.269,40.192,499.199,5.848,6011.768,3727.380,38.198,6552.235,5241.788,1428.147,347.293,157.238,0.000152,-0.001672,46,0,37,5,32,27,15197,0,5,16.349,40,4,4,4,0,0,0
421,14.0,1435,582,29,171,1251,0,13,21,212.16,0.765,1.061,0.091,0.120,0.104,-0.882,1.601,0.3366,2.6146,0.733,0.216,0.036,0.071,0.039,67,65,61,0,2,0,48434.72,1869.454,16171.830,42.587,546.887,6.459,6323.649,3993.011,37.968,8116.506,6493.205,1945.637,522.729,264.490,0.000128,-0.002156,48,0,53,8,54,46,15877,5,8,27.866,20,2,2,2,0,0,0
451,15.0,1545,611,20,178,1357,0,10,22,200.35,0.764,1.067,0.086,0.116,0.101,-0.889,1.616,0.3402,2.6638,0.726,0.213,0.039,0.070,0.040,63,72,52,0,1,0,53048.54,1967.909,17710.173,41.884,483.700,7.878,6735.695,4222.818,38.817,8295.142,6636.113,1484.785,763.329,201.678,0.000161,-0.001661,43,0,42,10,49,39,16982,2,10,34.514,0,0,0,0,0,0,0
481,16.0,1726,574,20,184,1534,0,8,23,190.99,0.767,1.069,0.086,0.110,0.096,-0.896,1.620,0.3385,2.6893,0.728,0.207,0.031,0.069,0.042,64,50,68,0,3,0,58720.85,2127.002,21134.462,46.918,582.827,5.991,7433.648,4767.928,41.902,10719.648,8575.719,2405.533,526.480,316.650,0.000134,-0.001035,67,0,62,6,55,50,18931,21,6,25.389,0,0,0,0,0,0,0
511,17.0,1926,499,20,201,1719,0,6,24,194.35,0.771,1.074,0.082,0.102,0.095,-0.902,1.627,0.3380,2.7133,0.689,0.179,0.033,0.069,0.043,50,60,74,0,5,0,66195.03,2274.378,24474.236,22.700,927.223,5.667,8290.415,5457.961,41.983,12090.672,9672.538,2307.396,469.467,311.773,0.000133,-0.001577,77,0,71,3,62,59,21171,1,3,6.539,0,0,0,0,0,0,0
541,18.0,2087,485,20,214,1868,0,5,21,172.24,0.774,1.078,0.080,0.097,0.094,-0.906,1.641,0.3386,2.7351,0.694,0.173,0.032,0.068,0.043,64,72,121,0,3,0,69622.17,2529.952,23731.864,57.168,923.775,5.510,9236.769,6335.828,39.061,12815.214,10252.172,3882.873,367.765,466.504,0.000140,-0.002239,115,0,115,6,107,101,23464,38,6,33.260,0,0,0,0,0,0,0
571,19.0,2203,483,20,231,1967,0,5,29,186.67,0.774,1.075,0.075,0.094,0.094,-0.908,1.658,0.3321,2.7385,0.692,0.156,0.031,0.068,0.044,65,86,129,0,2,0,72637.48,2832.955,23948.048,32.011,1083.421,5.749,9780.719,6798.811,44.280,11870.768,9496.615,3768.124,440.712,590.915,0.000170,-0.002492,226,0,123,6,120,114,25073,121,6,18.597,0,0,0,0,0,0,0
601,20.0,2335,471,19,235,2095,0,5,33,193.60,0.777,1.079,0.074,0.091,0.092,-0.911,1.650,0.3329,2.7477,0.695,0.153,0.031,0.068,0.045,78,105,130,0,1,0,77119.19,3138.953,26351.966,73.234,1200.206,4.320,10363.255,7280.296,50.692,13152.279,10521.823,3709.400,585.676,462.669,0.000159,-0.002422,151,0,113,17,120,104,26484,45,17,58.183,0,0,0,0,0,0,0
631,21.0,2457,492,19,241,2214,0,2,34,167.10,0.784,1.079,0.071,0.089,0.090,-0.915,1.651,0.3153,2.7385,0.681,0.133,0.034,0.067,0.046,74,121,138,0,3,0,81176.80,3113.938,27375.457,56.310,1221.907,5.503,10982.213,7749.224,55.060,13821.633,11057.307,3651.664,808.043,477.553,0.000188,-0.003532,177,0,121,17,137,120,28188,58,17,53.194,0,0,0,0,0,0,0
661,22.0,2623,434,19,264,2358,0,1,44,195.34,0.787,1.079,0.070,0.083,0.092,-0.918,1.658,0.3113,2.7479,0.671,0.125,0.034,0.067,0.048,74,98,120,0,4,0,86096.26,3429.288,29315.743,32.142,1396.057,5.530,11687.008,8331.370,65.976,13916.668,11133.335,3740.382,718.099,531.554,0.000112,-0.004174,232,0,114,6,120,114,29946,100,6,30.484,0,0,0,0,0,0,0
691,23.0,2728,408,19,290,2437,0,1,43,166.55,0.790,1.074,0.068,0.077,0.095,-0.919,1.647,0.3081,2.7233,0.651,0.107,0.034,0.067,0.048,59,151,157,0,7,0,90761.96,3868.341,30814.584,20.751,1385.646,6.931,12352.393,8610.563,79.472,15030.758,12024.607,4584.016,722.418,682.955,0.000144,-0.003996,243,0,150,7,157,150,30847,114,7,19.437,0,0,0,0,0,0,0
721,24.0,2863,396,19,303,2559,0,1,45,179.98,0.789,1.079,0.067,0.077,0.095,-0.921,1.644,0.3120,2.7455,0.651,0.106,0.033,0.067,0.048,59,114,160,0,5,0,94559.51,4091.416,31104.000,52.882,1692.372,5.646,12929.373,8866.378,81.352,14729.920,11783.936,5334.705,529.278,763.684,0.000197,-0.005351,245,0,144,16,160,144,31626,71,16,51.095,0,0,0,0,0,0,0
751,25.0,3007,364,19,321,2685,0,1,58,192.57,0.789,1.082,0.068,0.079,0.096,-0.922,1.640,0.3131,2.7573,0.641,0.087,0.032,0.068,0.048,72,134,149,0,3,0,98402.23,4362.907,31331.661,49.661,1680.953,5.960,13616.861,9288.617,87.124,15364.894,12291.916,4503.996,647.159,684.769,0.000170,-0.006485,263,0,136,13,149,136,32591,91,13,48.231,0,0,0,0,0,0,0
781,26.0,3105,416,19,356,2748,0,1,75,208.82,0.791,1.077,0.069,0.079,0.101,-0.923,1.647,0.3211,2.7564,0.638,0.081,0.032,0.068,0.048,78,147,177,0,8,0,100655.38,4759.436,31231.244,24.406,2065.634,5.934,14320.627,9798.633,122.440,15471.851,12377.481,5163.198,431.693,830.980,0.000123,-0.006667,262,0,171,6,177,171,33211,55,6,23.185,0,0,0,0,0,0,0
811,27.0,3229,385,19,381,2847,0,1,83,187.26,0.793,1.075,0.068,0.077,0.102,-0.925,1.639,0.3374,2.7465,0.643,0.071,0.031,0.068,0.050,63,135,199,0,10,0,103959.96,5227.039,33554.759,38.022,2282.005,7.610,14740.480,10152.522,142.945,16804.470,13443.576,5515.610,682.421,920.363,0.000206,-0.006747,340,0,188,11,199,188,34175,94,11,35.565,0,0,0,0,0,0,0
841,28.0,3268,356,19,412,2855,0,1,98,188.02,0.793,1.069,0.068,0.077,0.107,-0.925,1.636,0.3386,2.7501,0.615,0.058,0.030,0.068,0.049,67,152,231,0,6,0,106095.60,5476.643,33440.318,77.492,2186.876,8.360,15170.077,10276.786,155.379,15277.121,12221.697,6608.596,683.095,909.452,0.000152,-0.006538,320,0,212,19,231,212,35287,69,19,74.891,0,0,0,0,0,0,0
871,29.0,3329,399,19,441,2887,0,1,107,220.71,0.796,1.060,0.069,0.073,0.111,-0.926,1.630,0.3310,2.7508,0.638,0.059,0.032,0.068,0.047,70,151,192,0,9,0,107573.06,5847.581,31183.023,32.823,2464.307,7.387,15420.734,10542.188,178.318,15061.946,12049.557,5092.831,584.926,754.584,0.000209,-0.007670,332,0,180,12,192,180,35472,61,12,31.021,0,0,0,0,0,0,0
901,30.0,3400,361,19,455,2945,0,0,113,204.95,0.801,1.061,0.070,0.072,0.112,-0.928,1.618,0.3334,2.7503,0.632,0.051,0.031,0.067,0.046,54,158,224,0,11,0,109261.40,6225.747,33574.542,133.182,3068.433,6.171,15902.155,10878.885,189.166,16824.975,13459.981,6404.628,647.315,857.989,0.000169,-0.007898,428,0,182,42,224,182,36015,79,42,131.726,0,0,0,0,0,0,0
931,31.0,3422,362,19,478,2944,0,0,138,207.92,0.806,1.057,0.072,0.072,0.114,-0.928,1.617,0.3380,2.7301,0.650,0.044,0.029,0.067,0.047,76,150,259,0,17,0,109334.91,6748.062,33455.973,64.293,2956.393,6.982,16275.776,11175.704,212.274,16414.057,13131.246,7468.660,692.266,1087.332,0.000158,-0.007664,436,0,239,20,259,239,36479,103,20,61.780,0,0,0,0,0,0,0
961,32.0,3395,374,19,514,2881,0,0,171,192.93,0.809,1.049,0.074,0.069,0.121,-0.929,1.608,0.3496,2.7198,0.636,0.041,0.030,0.067,0.045,54,162,297,0,15,0,107719.16,7048.219,32464.532,82.456,2960.297,6.069,16192.498,11000.609,251.623,16263.780,13011.024,8554.706,658.708,1300.048,0.000173,-0.008100,514,0,269,28,297,269,36163,192,27,78.383,0,0,0,0,0,0,0
991,33.0,3347,346,19,539,2808,0,0,199,190.77,0.813,1.043,0.076,0.068,0.127,-0.930,1.602,0.3488,2.7045,0.636,0.043,0.027,0.066,0.045,70,167,294,0,20,0,107448.91,7570.299,33373.314,92.328,2971.306,5.643,16161.228,10780.899,292.578,15844.624,12675.699,9049.962,644.494,1208.116,0.000188,-0.008978,452,0,262,32,294,262,35667,84,32,89.996,0,0,0,0,0,0,0
1021,34.0,3360,295,19,597,2763,0,0,240,231.15,0.812,1.032,0.078,0.066,0.136,-0.931,1.608,0.3469,2.6974,0.599,0.037,0.026,0.066,0.044,73,158,270,0,22,0,106831.52,7816.234,31237.137,73.260,3314.825,6.933,16126.560,10603.309,352.092,16695.904,13356.723,7774.625,360.300,1187.953,0.000223,-0.007759,568,0,246,24,270,246,35352,178,24,71.275,0,0,0,0,0,0,0
1051,35.0,3262,367,19,617,2645,0,0,273,212.84,0.816,1.024,0.081,0.065,0.143,-0.930,1.605,0.3585,2.6845,0.616,0.032,0.028,0.066,0.043,81,167,302,0,22,0,105321.54,8084.492,30144.944,85.309,3479.833,7.755,15941.256,10447.931,403.093,14345.184,11476.148,8427.493,501.984,1233.930,0.000202,-0.006351,554,0,270,32,302,270,34094,118,31,81.941,0,0,0,0,0,0,0
1081,36.0,3232,345,19,668,2564,0,0,316,208.07,0.814,1.014,0.085,0.064,0.153,-0.930,1.612,0.3603,2.6730,0.627,0.033,0.030,0.066,0.041,75,136,298,0,29,0,105700.36,8625.568,31339.897,90.277,3024.652,8.382,15652.462,10024.177,461.037,15597.971,12478.377,8827.877,453.732,1138.040,0.000194,-0.006841,490,0,267,31,298,267,33364,89,31,87.932,0,0,0,0,0,0,0
1111,37.0,3199,343,19,689,2510,0,0,334,241.43,0.817,1.011,0.089,0.064,0.159,-0.931,1.598,0.3630,2.6716,0.622,0.030,0.033,0.066,0.040,78,117,309,0,35,0,104730.76,9077.076,29839.257,141.643,4132.370,6.727,15633.432,9799.218,525.160,15630.750,12504.600,9049.526,554.077,1340.014,0.000282,-0.007653,693,0,258,51,309,258,32202,175,47,131.268,0,0,0,0,0,0,0
1141,38.0,3227,314,19,741,2486,0,0,350,227.88,0.817,1.000,0.092,0.065,0.167,-0.933,1.603,0.3607,2.6451,0.621,0.031,0.030,0.065,0.038,87,119,242,0,34,0,105885.47,9419.856,29957.579,67.624,3761.692,7.280,15648.955,9712.694,529.603,15450.778,12360.623,7655.076,439.604,1214.264,0.000250,-0.008443,644,0,221,21,242,221,32620,161,20,62.756,0,0,0,0,0,0,0
1171,39.0,3222,310,19,787,2435,0,0,426,210.12,0.817,0.987,0.095,0.064,0.175,-0.932,1.605,0.3595,2.6182,0.620,0.022,0.030,0.065,0.037,82,118,272,0,29,0,106416.50,9869.536,29529.066,96.298,4616.563,7.411,15711.886,9756.937,603.121,15059.069,12047.255,8213.670,453.339,1213.101,0.000126,-0.008361,665,0,233,39,270,232,32594,98,36,88.360,0,0,0,0,0,0,0
1201,40.0,3190,333,19,827,2363,0,0,473,227.46,0.816,0.979,0.102,0.062,0.185,-0.933,1.601,0.3547,2.6155,0.631,0.021,0.031,0.065,0.032,84,99,302,0,27,0,103923.64,10274.866,26721.945,116.747,4382.075,7.897,15534.842,9406.335,698.333,14385.542,11508.433,9230.060,572.344,1287.396,0.000173,-0.007674,604,0,261,41,302,261,31956,40,41,113.786,0,0,0,0,0,0,0
1231,41.0,3157,286,19,857,2300,0,0,520,243.23,0.819,0.973,0.107,0.060,0.192,-0.932,1.608,0.3530,2.6058,0.621,0.022,0.031,0.065,0.029,71,104,258,0,34,0,102562.25,10393.773,25963.101,97.790,4294.222,7.125,15492.474,9283.674,781.125,13320.025,10656.020,8025.825,363.618,1205.335,0.000194,-0.006738,624,0,218,40,257,218,32128,63,37,89.403,0,0,0,0,0,0,0
1261,42.0,3132,316,19,886,2246,0,0,563,210.83,0.819,0.966,0.109,0.059,0.199,-0.933,1.605,0.3552,2.6116,0.611,0.015,0.025,0.065,0.026,76,79,242,0,42,0,100030.79,10490.584,23818.658,95.355,4594.886,8.395,15400.668,9028.090,856.836,12378.284,9902.627,7557.625,319.032,1298.150,0.000201,-0.005234,654,0,203,39,242,203,32488,77,37,87.384,0,0,0,0,0,0,0
1291,43.0,3076,325,19,905,2171,0,0,598,239.61,0.822,0.962,0.110,0.056,0.206,-0.933,1.604,0.3510,2.6214,0.627,0.015,0.024,0.065,0.023,89,106,240,0,47,0,96828.03,10372.131,22615.989,127.375,4744.510,9.250,15268.468,8914.744,913.190,12533.077,10026.462,7248.170,361.390,1105.681,0.000128,-0.005553,679,0,195,45,240,195,31753,62,45,125.714,0,0,0,0,0,0,0
1321,44.0,2989,302,19,926,2063,0,0,605,246.05,0.818,0.950,0.115,0.056,0.216,-0.932,1.613,0.3505,2.6012,0.640,0.012,0.027,0.065,0.021,90,110,224,0,60,0,93971.46,10407.430,21468.086,133.996,4466.941,7.661,14972.139,8664.012,950.894,11340.977,9072.782,6747.863,256.407,1006.568,0.000201,-0.007513,710,0,178,46,220,174,31158,110,45,121.428,0,0,0,0,0,0,0
1351,45.0,2921,290,19,947,1974,0,0,631,225.99,0.813,0.935,0.119,0.056,0.224,-0.933,1.617,0.3469,2.5914,0.657,0.020,0.025,0.065,0.019,90,94,213,0,49,0,91640.41,10415.515,20708.324,94.463,4557.935,11.901,14482.196,8371.615,975.449,10741.665,8593.332,6197.582,430.203,943.976,0.000187,-0.008500,693,0,178,35,210,175,30067,98,33,86.980,0,0,0,0,0,0,0
1381,46.0,2821,278,19,950,1871,0,0,636,274.20,0.813,0.928,0.123,0.055,0.232,-0.933,1.618,0.3507,2.5869,0.661,0.015,0.027,0.065,0.017,85,89,217,0,63,0,88662.11,10179.088,19200.886,140.849,4201.884,11.538,14028.751,7972.117,1017.270,9970.168,7976.135,6348.278,273.806,864.869,0.000142,-0.007806,625,0,160,57,212,157,30045,58,55,135.105,0,0,0,0,0,0,0
1411,47.0,2741,276,19,962,1779,0,0,630,244.71,0.806,0.919,0.126,0.053,0.241,-0.934,1.621,0.3526,2.5826,0.650,0.015,0.026,0.066,0.015,85,80,183,0,63,0,86164.67,9912.360,18172.773,126.692,4088.652,12.103,13509.326,7534.443,993.384,8997.293,7197.834,5754.965,233.459,884.224,0.000126,-0.008647,673,0,137,46,182,136,29717,118,45,121.372,0,0,0,0,0,0,0
1441,48.0,2707,284,19,984,1723,0,0,646,272.58,0.805,0.909,0.129,0.052,0.248,-0.935,1.620,0.3567,2.5504,0.667,0.010,0.026,0.067,0.014,93,92,153,0,40,0,84435.27,9669.868,17255.575,89.294,3963.669,12.648,13219.141,7102.227,1005.698,9281.609,7425.287,4525.918,197.795,837.043,0.000244,-0.010957,626,0,117,36,151,116,29146,97,35,87.186,0,0,0,0,0,0,0
1471,49.0,2678,257,19,1013,1665,0,0,639,309.85,0.805,0.899,0.134,0.051,0.258,-0.936,1.619,0.3598,2.5311,0.670,0.009,0.028,0.067,0.011,102,69,130,0,53,0,82647.84,9607.148,16011.879,35.643,4255.690,12.997,13075.321,6948.409,1020.542,8371.354,6697.083,3742.628,197.815,783.098,0.000156,-0.012419,636,0,111,19,130,111,28549,57,19,35.095,0,0,0,0,0,0,0
1501,50.0,2635,225,21,1028,1607,0,0,642,290.80,0.801,0.892,0.136,0.050,0.265,-0.936,1.615,0.3588,2.5504,0.674,0.014,0.031,0.066,0.009,101,77,111,0,35,0,80161.48,9323.876,14250.233,84.904,3920.530,14.841,12837.180,6917.999,1027.609,6524.929,5219.944,3159.084,139.519,759.002,0.000156,-0.013177,672,0,74,37,111,74,27517,154,37,84.450,0,0,0,0,0,0,0
1531,51.0,2510,230,21,1024,1486,0,0,639,295.95,0.795,0.881,0.139,0.050,0.276,-0.937,1.612,0.3655,2.5420,0.686,0.013,0.028,0.066,0.005,89,88,157,0,53,0,75771.80,8947.377,13454.097,111.900,3818.123,17.286,12327.546,6452.502,1017.278,6332.307,5065.845,4872.815,233.334,733.112,0.000104,-0.013228,592,0,113,44,157,113,26435,69,44,111.511,0,0,0,0,0,0,0
1561,52.0,2403,235,21,1028,1375,0,0,632,308.33,0.788,0.867,0.141,0.049,0.289,-0.937,1.615,0.3687,2.5228,0.687,0.010,0.031,0.066,0.002,92,93,119,0,48,0,71442.55,8683.194,11325.396,86.375,3647.608,14.826,11841.797,6252.465,1032.810,5694.170,4555.336,3276.378,263.190,618.738,0.000158,-0.013179,607,0,82,37,119,82,25046,81,37,86.028,0,0,0,0,0,0,0
1591,53.0,2280,210,21,1012,1268,0,0,562,302.15,0.782,0.854,0.143,0.047,0.299,-0.938,1.619,0.3670,2.5079,0.697,0.011,0.035,0.066,-0.002,100,75,116,0,71,0,67452.44,8150.429,10988.963,100.402,3667.815,18.530,11135.745,5868.909,944.335,5081.673,4065.339,3494.963,205.186,564.440,0.000189,-0.013058,576,0,77,39,116,77,23451,66,39,100.093,0,0,0,0,0,0,0
1621,54.0,2168,213,21,1001,1167,0,0,528,305.23,0.774,0.845,0.145,0.045,0.310,-0.939,1.621,0.3663,2.5193,0.689,0.010,0.035,0.066,-0.005,105,81,92,0,54,0,63845.70,7827.235,9525.043,64.675,3026.549,19.281,10500.231,5301.339,878.999,4293.843,3435.074,2820.485,150.520,513.356,0.000165,-0.011838,511,0,62,30,92,62,22171,63,30,64.480,0,0,0,0,0,0,0
1651,55.0,2061,195,22,993,1068,0,0,522,311.30,0.765,0.830,0.146,0.045,0.322,-0.940,1.625,0.3681,2.5069,0.689,0.009,0.031,0.067,-0.008,105,83,91,0,32,0,61421.11,7446.221,9088.357,51.530,2723.637,21.029,9842.237,4599.867,840.353,3718.342,2974.674,2429.498,89.179,465.889,0.000145,-0.011525,453,0,66,25,91,66,20661,54,25,51.326,0,0,0,0,0,0,0
1681,56.0,1999,197,22,986,1013,0,0,504,338.43,0.763,0.822,0.148,0.045,0.329,-0.941,1.626,0.3654,2.5086,0.692,0.008,0.035,0.067,-0.010,101,58,79,0,28,0,58511.80,7235.052,7893.497,68.435,2643.528,22.870,9447.019,4285.863,837.204,3851.164,3080.931,2187.638,114.155,464.187,0.000139,-0.011544,473,0,50,29,79,50,19771,94,29,68.304,0,0,0,0,0,0,0
1711,57.0,1932,197,22,968,964,0,0,470,354.39,0.761,0.816,0.152,0.046,0.334,-0.942,1.630,0.3683,2.5032,0.708,0.010,0.035,0.068,-0.011,106,51,79,0,42,0,55617.63,6953.078,7826.431,96.488,2322.402,24.205,9159.354,4104.896,778.002,3844.893,3075.914,2422.565,155.736,380.635,0.000112,-0.011372,413,0,38,41,79,38,19074,61,41,96.368,0,0,0,0,0,0,0
1741,58.0,1841,197,22,947,894,0,0,421,373.05,0.753,0.805,0.153,0.044,0.342,-0.944,1.634,0.3684,2.5139,0.703,0.013,0.037,0.068,-0.014,103,58,82,0,44,0,52255.55,6772.170,6604.193,91.385,2399.414,21.779,8744.747,4037.455,705.045,3376.212,2700.970,2233.049,81.019,353.270,0.000141,-0.011381,470,0,38,44,82,38,18511,110,43,88.066,0,0,0,0,0,0,0
1771,59.0,1751,222,22,930,821,0,0,370,354.82,0.744,0.792,0.157,0.043,0.352,-0.944,1.631,0.3675,2.5028,0.726,0.011,0.044,0.068,-0.016,116,51,73,0,36,0,49424.76,6694.611,6152.880,74.231,1866.431,22.933,8297.291,3827.750,621.243,2600.060,2080.048,2116.820,68.873,300.518,0.000160,-0.012592,315,0,46,27,73,46,17987,38,26,72.297,0,0,0,0,0,0,0
1801,60.0,1670,227,22,925,745,0,0,328,361.69,0.734,0.775,0.159,0.041,0.365,-0.945,1.637,0.3588,2.5031,0.708,0.012,0.047,0.069,-0.019,115,78,53,0,30,0,48043.22,6437.505,6429.064,58.336,1832.452,23.067,7798.618,3453.748,545.907,2879.506,2303.605,1450.524,184.264,297.484,0.000087,-0.012336,295,0,31,22,53,31,16908,36,22,58.235,0,0,0,0,0,0,0
1831,61.0,1614,254,22,930,684,0,0,296,427.76,0.724,0.756,0.157,0.038,0.379,-0.946,1.638,0.3597,2.5126,0.700,0.012,0.042,0.069,-0.023,112,65,48,0,24,0,47151.36,6370.877,6196.513,49.275,1849.558,24.708,7376.400,3042.394,476.008,2971.777,2377.422,1498.839,196.486,324.041,0.000106,-0.012994,336,0,29,19,48,29,16141,82,19,49.171,0,0,0,0,0,0,0
