tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,2104,385,35,133,1898,12,61,43,156.48,0.981,1.087,0.091,0.041,0.065,-0.834,1.576,0.3080,2.1054,0.795,0.241,0.044,0.131,0.030,54,171,116,0,5,0,69780.95,1609.645,18860.527,57.613,712.557,7.343,12574.535,6062.707,73.164,6407.188,5125.751,3627.488,439.140,471.928,0.000137,-0.003780,84,0,105,11,89,81,26461,2,11,23.570,199,49,41,3,0,38,0
361,12.0,2042,406,35,129,1856,7,50,45,167.26,0.979,1.092,0.089,0.039,0.065,-0.846,1.586,0.3116,2.1292,0.815,0.264,0.044,0.132,0.031,51,172,75,0,12,0,70066.41,1664.020,20867.700,38.828,936.728,6.958,11976.217,5882.015,70.450,7827.007,6261.606,2204.585,249.401,337.022,0.000115,-0.004018,88,0,66,9,53,47,25240,0,9,17.012,106,24,23,3,0,19,1
391,13.0,2025,414,35,125,1856,5,39,49,178.13,0.983,1.098,0.089,0.037,0.064,-0.853,1.580,0.3206,2.1704,0.801,0.256,0.043,0.132,0.033,31,147,97,0,7,0,71625.81,1689.617,22985.806,59.816,1048.403,5.838,11785.169,5710.356,71.613,9299.386,7439.509,2978.224,377.134,393.454,0.000155,-0.003040,95,0,86,11,81,70,24428,0,11,28.330,90,17,17,2,0,13,2
421,14.0,2073,479,35,120,1916,3,34,48,205.76,0.983,1.108,0.089,0.036,0.061,-0.859,1.598,0.3117,2.1883,0.829,0.242,0.039,0.132,0.032,35,112,75,0,8,0,73938.45,1667.680,23556.087,84.992,835.011,7.209,11829.126,5676.440,76.680,9714.071,7771.257,2662.313,449.466,359.291,0.000120,-0.003061,93,0,65,10,64,54,24890,7,10,38.823,73,6,6,5,0,1,0
451,15.0,2202,425,27,118,2056,1,27,48,206.01,0.988,1.120,0.088,0.034,0.059,-0.866,1.589,0.3244,2.2012,0.807,0.263,0.039,0.132,0.031,40,96,64,0,8,0,80691.68,1702.035,29136.103,41.256,684.091,5.373,12412.160,6138.555,76.457,12023.144,9618.515,2172.288,623.537,298.533,0.000166,-0.004238,66,0,57,7,57,52,26153,0,7,24.985,44,1,1,1,0,0,0
481,16.0,2388,422,27,123,2241,0,24,53,208.30,0.994,1.131,0.089,0.035,0.058,-0.871,1.600,0.3157,2.2567,0.790,0.236,0.037,0.132,0.032,40,92,47,0,6,0,87236.20,1766.648,30304.597,8.636,1069.138,5.815,13489.354,6935.392,84.865,13348.396,10678.717,1582.128,474.434,299.517,0.000162,-0.005131,102,0,46,1,46,45,28670,0,1,3.791,12,4,4,0,0,0,4
511,17.0,2538,392,27,127,2392,0,19,53,203.54,0.997,1.137,0.088,0.035,0.057,-0.874,1.608,0.3233,2.2929,0.749,0.220,0.039,0.132,0.033,32,110,71,0,5,0,92406.70,1802.166,31601.024,13.593,1197.636,5.865,14555.602,7630.921,83.264,13452.589,10762.072,2502.926,368.093,414.953,0.000140,-0.005735,113,0,67,4,71,67,30571,0,4,9.217,0,0,0,0,0,0,0
541,18.0,2680,399,27,128,2536,0,16,67,199.51,1.007,1.145,0.088,0.033,0.056,-0.878,1.608,0.3123,2.3112,0.730,0.180,0.037,0.132,0.031,35,90,113,0,4,0,96428.09,1835.314,33679.310,22.195,1248.815,5.077,15536.812,8072.144,94.794,14243.453,11394.763,3877.624,506.971,578.389,0.000198,-0.005275,127,0,108,5,113,108,32310,0,5,16.740,0,0,0,0,0,0,0
571,19.0,2835,351,27,132,2689,0,14,85,203.41,1.017,1.150,0.089,0.032,0.055,-0.879,1.612,0.3126,2.3361,0.744,0.174,0.033,0.131,0.032,36,120,77,0,6,0,101931.52,1934.937,35673.222,6.230,1221.950,3.743,16700.460,8745.072,112.169,14777.792,11822.233,2552.990,616.782,427.935,0.000133,-0.005438,124,0,76,1,77,76,34394,0,1,2.676,0,0,0,0,0,0,0
601,20.0,3021,312,26,138,2870,0,13,95,208.52,1.025,1.157,0.090,0.031,0.055,-0.881,1.625,0.3043,2.3458,0.736,0.130,0.031,0.131,0.032,33,119,99,0,7,0,107521.04,2143.983,38734.746,6.826,1467.579,3.348,17904.176,9351.697,139.964,16785.472,13428.378,3618.538,314.927,609.640,0.000228,-0.004871,157,0,97,2,99,97,36585,0,2,3.149,0,0,0,0,0,0,0
631,21.0,3194,325,26,142,3041,0,11,123,221.79,1.030,1.159,0.091,0.031,0.055,-0.883,1.633,0.3116,2.3514,0.737,0.113,0.030,0.131,0.033,37,136,61,0,5,0,113009.38,2291.771,38398.331,11.129,1390.632,4.629,19099.110,9949.790,167.543,15484.309,12387.447,2064.314,428.980,406.295,0.000235,-0.002879,147,0,57,4,61,57,38094,0,4,8.524,0,0,0,0,0,0,0
661,22.0,3318,315,26,151,3161,0,6,141,235.93,1.035,1.162,0.091,0.031,0.055,-0.886,1.637,0.3087,2.3606,0.681,0.113,0.027,0.131,0.033,33,148,63,0,16,0,117486.46,2408.537,38934.915,8.738,1635.755,4.720,20178.208,10538.107,199.420,14365.301,11492.241,2022.249,653.135,410.926,0.000181,-0.003512,181,0,62,1,63,62,39907,0,1,7.210,0,0,0,0,0,0,0
691,23.0,3421,325,26,148,3268,0,5,174,245.77,1.041,1.169,0.092,0.031,0.055,-0.888,1.632,0.3097,2.3803,0.698,0.101,0.027,0.130,0.033,28,158,84,0,16,0,120521.04,2422.533,39822.839,27.351,1567.450,4.537,21087.009,11137.744,232.480,14782.474,11825.979,2860.632,496.612,467.173,0.000172,-0.004922,198,0,74,10,84,74,40928,3,10,25.897,0,0,0,0,0,0,0
721,24.0,3610,271,26,144,3462,0,4,210,212.56,1.050,1.175,0.091,0.032,0.053,-0.890,1.620,0.2990,2.3921,0.725,0.097,0.026,0.131,0.033,24,161,63,0,12,0,126061.51,2395.013,43682.727,29.950,1625.839,4.692,22262.351,11788.132,285.510,17491.303,13993.042,1932.124,400.029,400.816,0.000192,-0.005852,221,0,53,10,63,53,43019,4,10,28.222,0,0,0,0,0,0,0
751,25.0,3718,278,26,142,3573,0,3,234,231.68,1.058,1.180,0.091,0.032,0.052,-0.891,1.610,0.3007,2.3971,0.759,0.070,0.024,0.130,0.033,21,190,65,0,28,0,130249.71,2424.951,44364.649,10.078,1562.845,3.644,23458.698,12397.249,336.795,16271.769,13017.415,2209.055,533.685,421.634,0.000187,-0.005908,179,0,61,4,65,61,44853,0,4,9.248,0,0,0,0,0,0,0
781,26.0,3870,305,26,146,3722,0,2,259,236.68,1.065,1.185,0.091,0.032,0.052,-0.893,1.620,0.2955,2.4034,0.745,0.103,0.022,0.130,0.033,26,189,79,0,33,0,133773.33,2534.277,46683.787,9.628,1480.386,3.489,24736.849,12980.455,389.506,18941.470,15153.177,2915.641,435.252,458.077,0.000224,-0.004215,193,0,75,4,79,75,46196,4,4,8.458,0,0,0,0,0,0,0
811,27.0,3961,266,26,151,3808,0,2,290,223.76,1.071,1.189,0.092,0.033,0.052,-0.893,1.617,0.3011,2.4216,0.700,0.060,0.024,0.130,0.034,29,207,80,0,34,0,137125.42,2516.897,47818.616,14.877,1704.446,4.261,25694.985,13667.746,429.946,17194.389,13755.512,2648.915,616.997,500.843,0.000154,-0.003451,269,0,77,3,80,77,47026,56,3,13.227,0,0,0,0,0,0,0
841,28.0,3954,246,26,151,3801,0,2,322,244.10,1.077,1.191,0.094,0.034,0.052,-0.895,1.626,0.2987,2.4253,0.704,0.060,0.025,0.130,0.034,30,243,146,0,38,0,136538.44,2582.924,46388.454,16.955,1729.863,3.820,26313.678,13942.227,478.781,17591.398,14073.118,4165.703,527.166,629.474,0.000206,-0.002770,254,0,140,6,146,140,47945,8,6,15.366,0,0,0,0,0,0,0
871,29.0,3965,235,26,153,3810,0,2,388,248.59,1.082,1.191,0.096,0.033,0.053,-0.895,1.639,0.2949,2.4325,0.672,0.059,0.024,0.130,0.034,23,212,134,0,49,0,137749.66,2605.271,47548.289,22.965,1509.721,3.322,26341.558,13885.479,561.660,17025.932,13620.746,3785.177,424.015,562.230,0.000219,-0.002757,210,0,124,10,134,124,47229,2,10,21.081,0,0,0,0,0,0,0
901,30.0,3912,246,24,150,3761,0,1,446,251.49,1.091,1.193,0.098,0.032,0.053,-0.897,1.634,0.2944,2.4171,0.715,0.107,0.026,0.129,0.033,25,206,183,0,56,0,137347.75,2649.538,48228.337,18.054,1646.168,3.123,26492.217,14033.798,658.878,16595.019,13276.016,5544.509,459.810,789.618,0.000169,-0.002246,259,0,175,8,183,175,47200,21,8,15.399,0,0,0,0,0,0,0
931,31.0,3950,263,24,160,3789,0,1,524,272.62,1.098,1.192,0.098,0.031,0.055,-0.897,1.648,0.2912,2.4109,0.690,0.075,0.026,0.129,0.032,28,242,109,0,57,0,139159.44,2763.555,48397.532,6.142,1916.748,2.391,26707.513,14063.610,756.058,18830.698,15064.559,3149.042,325.718,587.465,0.000184,-0.003529,295,0,107,2,109,107,46452,57,2,5.195,0,0,0,0,0,0,0
961,32.0,3945,231,24,165,3779,0,1,605,247.82,1.102,1.192,0.099,0.032,0.056,-0.898,1.656,0.2830,2.4167,0.650,0.055,0.027,0.129,0.031,35,192,145,0,73,0,140706.34,2814.916,50065.993,17.014,1652.165,4.819,27020.729,14366.829,881.994,17145.344,13716.275,4649.488,325.930,676.977,0.000282,-0.006003,227,0,139,6,145,139,46292,0,6,16.030,0,0,0,0,0,0,0
991,33.0,3927,245,24,163,3763,0,1,711,270.80,1.110,1.194,0.099,0.032,0.056,-0.898,1.669,0.2896,2.4149,0.668,0.055,0.026,0.129,0.030,29,167,152,0,77,0,137929.08,2818.322,46058.479,17.352,1907.299,4.350,26995.220,14181.575,1039.571,16224.923,12979.939,5049.786,416.796,743.489,0.000208,-0.006120,268,0,144,8,152,144,45888,0,8,16.233,0,0,0,0,0,0,0
1021,34.0,3864,237,24,159,3705,0,0,808,272.83,1.113,1.196,0.102,0.032,0.056,-0.899,1.667,0.2736,2.4189,0.657,0.044,0.029,0.129,0.030,26,216,136,0,78,0,136392.98,2702.951,46930.169,22.078,1877.907,3.738,27059.644,14132.514,1204.267,15608.410,12486.728,4717.599,275.810,679.764,0.000216,-0.006232,283,0,129,7,136,129,45712,0,7,20.870,0,0,0,0,0,0,0
1051,35.0,3784,228,24,152,3632,0,0,901,268.64,1.119,1.200,0.102,0.033,0.055,-0.900,1.674,0.2894,2.4224,0.665,0.059,0.030,0.129,0.030,31,170,163,0,102,0,133400.95,2492.760,46058.459,23.863,1483.885,2.837,26846.678,13892.717,1373.302,15259.061,12207.249,5291.316,411.633,699.656,0.000198,-0.006417,235,0,152,11,163,152,44665,2,11,22.433,0,0,0,0,0,0,0
1081,36.0,3655,251,24,142,3513,0,0,960,290.98,1.124,1.203,0.102,0.032,0.055,-0.899,1.681,0.2929,2.4257,0.708,0.063,0.027,0.128,0.030,21,165,172,0,117,0,129660.19,2389.433,44213.036,22.248,1635.986,4.038,26070.090,13445.349,1506.267,13917.875,11134.300,5521.881,323.439,714.885,0.000226,-0.006854,222,0,159,13,172,159,42940,0,13,20.750,0,0,0,0,0,0,0
1111,37.0,3657,210,24,138,3519,0,0,1052,272.11,1.129,1.207,0.102,0.031,0.054,-0.899,1.691,0.2874,2.4340,0.698,0.065,0.026,0.128,0.029,26,160,91,0,119,0,130300.63,2360.782,46737.508,18.478,1442.277,2.983,25961.834,13385.495,1636.055,16046.154,12836.923,3308.192,513.101,462.416,0.000211,-0.008779,215,0,85,6,91,85,42436,0,6,17.679,0,0,0,0,0,0,0
1141,38.0,3623,227,24,135,3488,0,0,1149,322.90,1.134,1.210,0.101,0.032,0.054,-0.901,1.686,0.2886,2.4379,0.729,0.037,0.025,0.127,0.030,25,163,84,0,135,0,126666.87,2206.426,42388.687,10.376,1587.418,3.857,26070.766,13499.767,1828.867,14967.891,11974.313,2908.285,494.501,443.484,0.000249,-0.011365,240,0,78,6,84,78,42453,3,6,9.552,0,0,0,0,0,0,0
1171,39.0,3521,225,24,131,3390,0,0,1175,283.90,1.135,1.210,0.102,0.033,0.054,-0.903,1.683,0.2995,2.4365,0.768,0.038,0.027,0.127,0.029,21,151,103,0,169,0,122478.91,2266.139,42429.048,8.221,1344.271,3.174,25779.343,13357.624,1914.594,13792.894,11034.315,4330.739,245.101,505.384,0.000210,-0.013315,212,0,99,4,103,99,41605,0,4,7.208,0,0,0,0,0,0,0
1201,40.0,3417,204,23,134,3283,0,0,1188,275.83,1.137,1.208,0.103,0.033,0.056,-0.903,1.696,0.2747,2.4432,0.736,0.030,0.028,0.127,0.029,19,149,72,0,162,0,117490.42,2200.836,38981.836,2.931,1429.527,3.232,24970.881,12709.636,1942.706,12046.611,9637.289,3367.187,380.472,393.887,0.000193,-0.013617,220,0,70,2,72,70,40263,5,2,2.015,0,0,0,0,0,0,0
1231,41.0,3337,199,23,138,3199,0,0,1218,303.80,1.138,1.207,0.102,0.033,0.057,-0.904,1.698,0.2829,2.4415,0.713,0.022,0.028,0.126,0.029,29,140,76,0,134,0,114017.46,2094.713,39215.130,6.960,1313.493,3.576,24387.480,12528.979,1997.256,11664.505,9331.604,2718.423,428.432,396.291,0.000227,-0.012719,194,0,73,3,76,73,38616,0,3,6.306,0,0,0,0,0,0,0
1261,42.0,3167,188,23,138,3029,0,0,1185,294.67,1.139,1.204,0.102,0.033,0.059,-0.905,1.702,0.2815,2.4449,0.715,0.036,0.026,0.126,0.030,10,153,75,0,197,0,109229.11,2060.740,36604.807,11.559,1084.166,2.975,23500.744,12056.098,1975.612,10993.176,8794.541,3047.293,321.831,365.248,0.000181,-0.011167,175,0,71,4,75,71,37002,6,4,10.934,0,0,0,0,0,0,0
1291,43.0,3035,218,23,144,2891,0,0,1169,313.18,1.138,1.202,0.103,0.034,0.061,-0.907,1.716,0.2833,2.4421,0.700,0.021,0.026,0.127,0.029,26,131,54,0,178,0,105112.74,2036.838,34374.762,12.977,1199.064,3.093,22473.333,11464.037,1982.712,9846.679,7877.344,2114.712,242.996,293.823,0.000167,-0.009491,183,0,51,3,54,51,35157,0,3,12.587,0,0,0,0,0,0,0
1321,44.0,2889,237,23,142,2747,0,0,1100,324.20,1.140,1.201,0.103,0.033,0.062,-0.908,1.725,0.2762,2.4366,0.716,0.014,0.029,0.127,0.028,27,131,77,0,159,0,98782.65,1934.207,31504.285,4.912,1181.005,4.551,21490.144,10936.305,1890.299,9607.168,7685.735,2926.842,236.189,372.281,0.000140,-0.009555,206,0,75,2,77,75,33902,3,2,4.557,0,0,0,0,0,0,0
1351,45.0,2780,200,23,140,2640,0,0,1046,328.23,1.141,1.201,0.103,0.033,0.063,-0.909,1.726,0.2829,2.4521,0.728,0.029,0.025,0.127,0.027,20,118,69,0,147,0,94162.44,1899.155,31444.910,9.843,1174.001,4.039,20658.623,10595.452,1787.396,9726.050,7780.840,2457.998,210.414,319.030,0.000144,-0.010221,228,0,64,5,69,64,31936,0,5,9.519,0,0,0,0,0,0,0
1381,46.0,2613,197,23,136,2477,0,0,952,320.37,1.140,1.199,0.101,0.035,0.064,-0.910,1.729,0.2690,2.4478,0.727,0.007,0.026,0.127,0.026,21,134,60,0,163,0,88145.27,1755.470,28562.292,22.922,954.625,4.604,19754.617,10052.237,1667.491,8197.018,6557.615,2695.001,247.940,301.156,0.000296,-0.011555,161,0,55,5,60,55,30799,0,5,22.544,0,0,0,0,0,0,0
1411,47.0,2492,194,23,133,2359,0,0,888,334.55,1.142,1.200,0.102,0.034,0.065,-0.911,1.734,0.2762,2.4623,0.777,0.015,0.022,0.127,0.026,23,119,57,0,109,0,82988.30,1690.504,26540.068,7.681,879.542,3.920,18684.692,9441.502,1528.643,7136.112,5708.890,1877.264,187.214,248.689,0.000192,-0.011819,150,0,51,6,57,51,29198,0,6,7.334,0,0,0,0,0,0,0
1441,48.0,2336,195,23,132,2204,0,0,827,333.89,1.142,1.197,0.102,0.035,0.067,-0.913,1.738,0.2754,2.4661,0.747,0.023,0.026,0.127,0.026,27,160,29,0,128,0,77987.71,1590.070,24578.619,5.040,1026.146,3.755,17737.961,8879.888,1400.486,6971.657,5577.326,1462.951,123.491,175.211,0.000187,-0.012731,181,0,27,2,29,27,27003,0,2,4.851,0,0,0,0,0,0,0
1471,49.0,2213,190,23,134,2079,0,0,709,329.08,1.138,1.193,0.102,0.034,0.070,-0.914,1.743,0.2699,2.4802,0.735,0.015,0.022,0.126,0.026,18,134,29,0,111,0,71829.12,1441.599,21487.332,3.941,787.319,3.125,16742.737,8266.058,1254.522,6506.263,5205.011,1261.158,82.944,182.796,0.000141,-0.012550,163,0,28,1,29,28,25435,0,1,3.816,0,0,0,0,0,0,0
1501,50.0,2050,205,23,129,1921,0,0,632,335.81,1.136,1.193,0.102,0.033,0.072,-0.914,1.749,0.2674,2.4919,0.756,0.023,0.023,0.126,0.027,26,150,33,0,96,0,65904.76,1388.547,20048.260,3.336,723.367,4.814,15642.761,7838.516,1070.395,5023.832,4019.066,1440.608,199.575,167.881,0.000094,-0.012514,139,0,30,3,33,30,23443,0,3,3.239,0,0,0,0,0,0,0
1531,51.0,1947,188,23,131,1816,0,0,561,352.02,1.133,1.191,0.101,0.032,0.074,-0.916,1.762,0.2748,2.5090,0.730,0.023,0.024,0.126,0.028,30,140,15,0,94,0,62500.90,1314.700,20341.779,2.171,646.802,4.630,14649.478,7309.393,931.834,6355.643,5084.514,614.814,186.395,99.460,0.000109,-0.012138,120,0,14,1,15,14,21690,0,1,2.126,0,0,0,0,0,0,0
1561,52.0,1828,191,23,134,1694,0,0,500,360.21,1.130,1.185,0.100,0.032,0.077,-0.917,1.770,0.2738,2.5123,0.720,0.015,0.029,0.126,0.027,28,136,17,0,71,0,58588.16,1267.394,18239.175,0.228,736.335,3.513,13803.913,6770.743,825.844,4567.312,3653.850,823.719,147.842,134.012,0.000129,-0.012242,165,0,17,0,17,17,19864,38,0,0.000,0,0,0,0,0,0,0
1591,53.0,1701,187,23,134,1567,0,0,424,360.88,1.128,1.180,0.101,0.033,0.080,-0.918,1.774,0.2697,2.4982,0.729,0.015,0.028,0.126,0.027,32,123,15,0,67,0,53644.77,1232.323,15444.062,2.717,510.603,2.931,12941.498,6447.524,716.304,3326.802,2661.441,655.369,112.427,84.016,0.000109,-0.011845,101,0,14,1,15,14,18741,5,1,2.616,0,0,0,0,0,0,0
1621,54.0,1574,173,23,134,1440,0,0,346,398.64,1.119,1.173,0.101,0.033,0.084,-0.919,1.780,0.2703,2.5198,0.730,0.015,0.028,0.126,0.025,36,125,17,0,72,0,49642.77,1221.538,14663.992,3.510,499.644,4.615,11891.988,5843.034,597.027,3700.610,2960.488,685.413,33.203,100.251,0.000157,-0.011339,93,0,14,3,17,14,17541,3,3,3.383,0,0,0,0,0,0,0
1651,55.0,1460,190,23,133,1327,0,0,295,399.02,1.113,1.168,0.101,0.033,0.087,-0.919,1.793,0.2636,2.5326,0.730,0.000,0.026,0.127,0.024,24,125,13,0,51,0,45437.78,1174.069,12645.472,1.629,664.958,4.101,11011.727,5388.558,490.110,3219.401,2575.521,362.727,50.156,79.002,0.000075,-0.011191,109,0,11,2,13,11,16031,0,2,1.593,0,0,0,0,0,0,0
1681,56.0,1338,175,23,134,1204,0,0,245,369.83,1.104,1.160,0.101,0.033,0.093,-0.921,1.795,0.2695,2.5453,0.755,0.007,0.025,0.126,0.023,39,140,16,0,39,0,42615.71,1170.848,12933.393,0.559,437.007,3.600,10114.677,4959.825,401.341,3091.009,2472.807,641.010,90.631,101.180,0.000167,-0.010748,78,0,16,0,16,16,14784,0,0,0.000,0,0,0,0,0,0,0
1711,57.0,1249,197,23,134,1115,0,0,177,432.50,1.099,1.155,0.102,0.032,0.097,-0.920,1.794,0.2579,2.5602,0.730,0.007,0.028,0.127,0.022,30,97,12,0,47,0,39006.56,1111.824,10499.916,1.911,463.612,4.041,9265.538,4498.113,305.993,2857.210,2285.768,366.402,143.425,71.888,0.000173,-0.012154,79,0,10,2,12,10,13592,0,2,1.785,0,0,0,0,0,0,0
1741,58.0,1166,216,23,137,1029,0,0,150,428.23,1.088,1.142,0.104,0.034,0.102,-0.921,1.808,0.2540,2.5790,0.735,0.022,0.035,0.127,0.021,33,117,7,0,23,0,36983.64,1104.367,10835.313,7.087,392.417,7.364,8612.245,4190.785,236.244,2654.166,2123.333,251.273,97.582,50.719,0.000104,-0.012804,67,0,5,2,7,5,12338,0,2,7.051,0,0,0,0,0,0,0
1771,59.0,1115,225,23,135,980,0,0,121,420.02,1.082,1.142,0.106,0.033,0.104,-0.920,1.808,0.2538,2.5845,0.764,0.030,0.026,0.128,0.018,27,98,5,0,22,0,35529.62,1114.977,10718.843,3.343,368.439,5.434,8143.600,4029.086,197.415,3078.752,2463.002,162.712,96.266,46.353,0.000131,-0.013814,60,0,3,2,5,3,11539,0,2,3.338,0,0,0,0,0,0,0
1801,60.0,1062,230,23,139,923,0,0,98,388.30,1.074,1.133,0.106,0.033,0.110,-0.920,1.819,0.2531,2.6077,0.735,0.029,0.033,0.128,0.018,41,101,4,0,18,0,34163.43,1121.362,9963.779,0.061,418.529,5.867,7697.164,3748.542,157.848,2970.630,2376.504,108.941,95.494,49.281,0.000130,-0.013897,70,0,4,0,4,4,10215,0,0,0.000,0,0,0,0,0,0,0
1831,61.0,1036,271,23,144,892,0,0,76,415.52,1.062,1.121,0.106,0.034,0.115,-0.921,1.815,0.2556,2.6123,0.704,0.021,0.029,0.128,0.017,40,78,2,0,18,0,32904.12,1095.358,9576.841,4.438,333.986,4.009,7365.900,3542.656,121.234,2962.196,2369.757,243.699,40.631,29.385,0.000099,-0.014173,46,0,1,1,2,1,9841,0,1,4.342,0,0,0,0,0,0,0
