tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,1362,471,62,176,1097,20,69,18,144.80,0.886,1.213,0.056,1.079,0.164,-0.573,1.576,0.3588,2.9592,0.829,0.250,0.035,0.109,0.029,32,141,52,0,3,0,43590.13,1770.293,12671.449,39.233,663.778,9.144,10321.450,3769.156,30.605,3529.411,2823.529,1681.435,169.877,585.146,0.000143,-0.001052,153,0,50,2,41,39,2592,59,2,9.285,107,29,29,4,0,25,0
361,12.0,1315,571,62,181,1054,19,61,20,167.79,0.884,1.206,0.052,1.070,0.170,-0.579,1.566,0.3566,2.9410,0.824,0.210,0.036,0.109,0.031,32,119,32,0,2,0,43591.00,1936.480,13448.761,11.037,649.093,6.638,9654.990,3527.660,25.915,3909.607,3127.685,806.791,116.259,481.871,0.000088,-0.001065,135,0,29,3,30,27,2504,60,3,3.748,93,24,17,2,0,15,0
391,13.0,1343,576,62,183,1083,15,62,17,186.45,0.878,1.217,0.050,1.095,0.172,-0.595,1.570,0.3435,2.9915,0.798,0.219,0.034,0.108,0.037,31,90,43,0,4,0,46581.95,2030.180,16922.111,39.338,587.095,6.257,9551.360,3470.152,27.540,6067.265,4853.812,1163.092,132.346,442.732,0.000126,-0.001792,106,0,33,10,34,26,2359,38,10,26.785,94,13,12,3,0,9,0
421,14.0,1376,619,62,183,1134,8,51,17,222.20,0.881,1.232,0.047,1.143,0.174,-0.616,1.575,0.3430,3.0548,0.791,0.235,0.037,0.106,0.042,36,99,48,0,1,0,49336.73,2074.032,17755.744,48.741,517.504,4.936,9974.290,3639.079,24.975,6752.180,5401.744,1516.644,130.351,487.961,0.000095,-0.001947,105,0,38,10,40,30,2207,38,10,34.267,77,12,12,4,0,8,0
451,15.0,1453,671,49,176,1227,6,44,17,222.26,0.891,1.252,0.046,1.174,0.171,-0.628,1.581,0.3493,3.0251,0.799,0.261,0.034,0.105,0.044,40,78,57,0,3,0,51697.53,2125.379,18676.562,51.964,570.725,7.869,10541.447,3891.192,21.016,8168.934,6535.147,1777.110,156.289,472.267,0.000166,-0.002511,107,0,42,15,52,37,2039,16,15,39.107,30,3,3,3,0,0,0
481,16.0,1551,621,49,183,1327,4,37,14,190.07,0.902,1.261,0.044,1.174,0.171,-0.635,1.593,0.3613,3.0805,0.784,0.240,0.030,0.105,0.044,29,84,45,0,3,0,56168.33,2193.433,21903.971,20.514,480.069,5.337,11322.003,4281.711,21.573,8854.753,7083.803,1518.242,324.629,408.015,0.000113,-0.003062,77,0,42,3,38,35,2101,16,3,8.046,30,5,5,5,0,0,0
511,17.0,1672,553,49,187,1448,4,33,16,199.32,0.904,1.271,0.042,1.184,0.169,-0.641,1.598,0.3728,3.0734,0.751,0.262,0.030,0.105,0.046,32,74,50,0,0,0,60538.22,2381.032,23275.602,60.030,584.272,5.183,12251.718,4699.318,21.383,9239.544,7391.635,1672.949,417.603,435.887,0.000182,-0.003673,69,0,42,8,41,33,2150,0,8,37.242,30,7,7,7,0,0,0
541,18.0,1783,588,49,189,1559,3,32,20,206.76,0.909,1.279,0.042,1.194,0.166,-0.643,1.603,0.3678,3.0587,0.757,0.270,0.027,0.105,0.044,28,59,68,0,0,0,63722.02,2496.013,24122.117,60.104,830.024,7.781,13165.209,5023.079,24.072,9146.556,7317.245,2509.852,319.341,623.578,0.000150,-0.002572,92,0,60,8,60,52,2326,6,8,37.807,30,4,4,4,0,0,0
571,19.0,1890,571,49,199,1662,3,26,21,203.05,0.910,1.284,0.040,1.188,0.165,-0.648,1.611,0.3796,3.1150,0.713,0.211,0.028,0.105,0.042,36,85,69,0,1,0,66778.64,2714.265,25220.426,37.149,866.377,8.378,14036.953,5419.407,28.020,9935.969,7948.775,2254.115,544.239,645.287,0.000126,-0.002123,106,0,62,7,60,55,2332,0,7,17.488,30,7,5,5,0,0,0
601,20.0,2011,541,41,217,1767,2,25,28,195.40,0.910,1.282,0.040,1.186,0.167,-0.655,1.605,0.3743,3.1128,0.715,0.194,0.026,0.104,0.040,39,100,81,0,1,0,71564.65,2841.943,28426.011,48.823,744.056,7.119,14806.638,5811.227,40.166,11452.176,9161.741,2521.719,430.875,629.717,0.000139,-0.002453,92,0,73,8,73,67,2470,0,8,33.139,30,8,6,6,0,0,0
631,21.0,2125,527,41,232,1870,2,21,30,185.01,0.910,1.280,0.039,1.185,0.169,-0.659,1.594,0.3724,3.0990,0.696,0.177,0.025,0.103,0.040,42,88,78,0,4,0,76464.38,3127.164,29431.605,40.102,1085.346,6.382,15694.403,6121.734,43.981,10782.802,8626.242,2404.461,474.861,803.132,0.000133,-0.002583,131,0,73,5,72,67,2560,0,5,18.033,30,6,6,6,0,0,0
661,22.0,2207,533,41,238,1947,2,20,36,203.06,0.913,1.283,0.039,1.189,0.170,-0.662,1.596,0.4003,3.0820,0.693,0.139,0.026,0.102,0.041,43,93,124,0,3,0,78789.20,3326.470,29653.055,77.432,1194.089,5.407,16510.517,6513.791,51.023,11662.286,9329.829,4025.551,397.692,901.113,0.000275,-0.003397,198,0,108,16,116,103,2822,58,16,48.022,30,8,5,5,0,0,0
691,23.0,2313,487,41,238,2056,2,17,35,203.87,0.920,1.289,0.039,1.200,0.168,-0.665,1.599,0.4031,3.1008,0.700,0.147,0.027,0.103,0.039,35,82,124,0,3,0,81393.77,3504.801,31160.672,102.078,1194.369,6.697,17398.649,6906.529,54.243,12130.068,9704.055,4067.727,411.392,898.427,0.000179,-0.004458,209,0,99,25,120,95,2944,59,25,83.265,30,4,4,4,0,0,0
721,24.0,2437,450,41,256,2165,2,14,31,219.57,0.921,1.292,0.039,1.197,0.171,-0.670,1.600,0.4219,3.1012,0.671,0.125,0.025,0.103,0.040,37,115,126,0,4,0,85681.27,3707.262,34301.018,60.313,1051.324,9.069,18476.518,7329.058,47.898,14070.019,11256.015,3856.875,303.497,953.234,0.000142,-0.004127,158,0,109,17,121,105,3027,14,17,44.358,30,5,4,4,0,0,0
751,25.0,2508,435,32,268,2231,0,9,30,205.30,0.921,1.295,0.039,1.202,0.172,-0.675,1.598,0.4391,3.1103,0.640,0.119,0.026,0.103,0.040,45,116,129,0,6,0,88715.24,3767.768,33941.240,77.924,1129.336,7.371,19144.042,7571.166,46.613,12226.205,9780.964,4161.678,419.929,964.298,0.000137,-0.003728,166,0,111,18,123,105,3398,12,18,40.563,16,6,6,6,0,0,0
781,26.0,2585,470,32,273,2302,0,10,26,220.12,0.923,1.301,0.040,1.212,0.172,-0.680,1.601,0.4640,3.1205,0.653,0.125,0.024,0.103,0.042,40,124,151,0,5,0,90399.90,3878.638,34463.028,75.224,1511.767,6.149,19941.427,7805.748,40.212,13647.093,10917.675,4668.102,471.612,1075.709,0.000164,-0.003985,226,0,127,24,151,127,3535,21,24,64.470,0,0,0,0,0,0,0
811,27.0,2664,439,32,295,2361,0,8,31,202.31,0.922,1.298,0.040,1.202,0.176,-0.682,1.590,0.4682,3.1180,0.667,0.088,0.024,0.103,0.042,30,123,172,0,2,0,92682.60,4207.994,36555.482,58.731,1510.290,7.270,20586.039,8115.807,41.537,14344.985,11475.989,5370.660,358.066,1198.400,0.000139,-0.004523,225,0,155,17,172,155,3920,4,17,45.709,0,0,0,0,0,0,0
841,28.0,2681,452,32,307,2367,0,7,30,202.96,0.919,1.298,0.041,1.191,0.179,-0.686,1.582,0.4819,3.1531,0.647,0.085,0.023,0.102,0.042,38,142,198,0,5,0,93146.27,4375.782,35904.498,82.712,1333.832,6.736,20950.093,8440.635,47.890,13789.980,11031.984,6306.815,188.344,1207.550,0.000168,-0.004331,208,0,175,23,198,175,4032,20,23,69.841,0,0,0,0,0,0,0
871,29.0,2733,389,32,314,2413,0,6,43,195.28,0.917,1.301,0.044,1.193,0.179,-0.692,1.594,0.4947,3.1639,0.664,0.092,0.024,0.100,0.043,41,134,182,0,1,0,96054.20,4586.170,37980.976,98.788,1226.790,8.719,21218.609,8559.601,51.753,14016.991,11213.593,5698.841,296.303,1129.506,0.000207,-0.005320,193,0,150,32,182,150,4013,13,32,88.812,0,0,0,0,0,0,0
901,30.0,2810,389,26,321,2484,0,5,45,203.81,0.919,1.305,0.043,1.197,0.180,-0.697,1.580,0.4989,3.1464,0.646,0.093,0.023,0.099,0.045,51,119,170,0,3,0,97102.55,4739.556,36802.854,87.231,1718.514,8.583,21765.286,8735.660,57.557,14041.718,11233.374,5516.419,397.411,1300.615,0.000146,-0.004994,270,0,139,31,170,139,4090,17,31,77.120,0,0,0,0,0,0,0
931,31.0,2876,415,26,352,2519,0,5,52,228.96,0.916,1.295,0.043,1.178,0.186,-0.698,1.574,0.5087,3.1616,0.659,0.051,0.025,0.099,0.043,46,140,163,0,3,0,98320.30,4972.387,36600.967,85.278,1587.211,10.030,22298.791,8908.605,66.838,13965.954,11172.764,4974.229,223.904,1175.323,0.000194,-0.005163,243,0,136,27,163,136,4263,5,27,77.086,0,0,0,0,0,0,0
961,32.0,2929,390,26,383,2540,0,6,61,219.09,0.914,1.290,0.043,1.159,0.193,-0.700,1.565,0.5013,3.1500,0.642,0.055,0.025,0.099,0.043,37,162,156,0,4,0,100288.57,5580.289,37160.398,68.222,1632.267,6.900,22603.105,8974.853,77.904,14216.419,11373.136,4838.236,312.236,1191.012,0.000197,-0.005495,260,0,132,24,156,132,4685,5,24,61.316,0,0,0,0,0,0,0
991,33.0,2982,355,26,396,2581,0,5,74,240.88,0.915,1.288,0.044,1.145,0.195,-0.700,1.556,0.5170,3.1443,0.653,0.048,0.027,0.100,0.042,38,158,158,0,3,0,101778.64,5874.590,37301.145,93.456,2113.369,5.518,23061.214,9177.929,97.539,14193.677,11354.942,4866.682,344.459,1392.563,0.000170,-0.005964,339,0,126,32,158,126,5082,20,32,86.469,0,0,0,0,0,0,0
1021,34.0,2979,345,26,404,2571,0,4,86,240.45,0.918,1.288,0.045,1.133,0.196,-0.703,1.556,0.5310,3.1676,0.663,0.047,0.028,0.100,0.042,54,168,174,0,9,0,102752.00,6031.815,36846.036,94.066,2027.191,7.646,23185.849,9347.580,118.913,13190.438,10552.351,5055.242,308.341,1344.549,0.000172,-0.005160,362,0,137,37,174,137,5372,45,37,83.526,0,0,0,0,0,0,0
1051,35.0,3037,362,25,427,2606,0,4,101,225.71,0.919,1.284,0.044,1.118,0.200,-0.706,1.557,0.5312,3.1498,0.665,0.042,0.026,0.099,0.042,49,152,136,0,10,0,103474.07,6142.392,36244.863,64.472,2594.872,7.242,23348.161,9346.583,139.915,13635.694,10908.555,4477.405,208.630,1481.827,0.000163,-0.004632,398,0,108,28,136,108,5335,13,28,57.568,0,0,0,0,0,0,0
1081,36.0,3061,319,25,456,2601,0,4,126,243.13,0.914,1.276,0.043,1.109,0.206,-0.710,1.545,0.5212,3.1696,0.654,0.044,0.024,0.099,0.043,39,161,166,0,7,0,102771.41,6383.353,36064.329,69.852,2483.769,8.346,23721.233,9554.395,168.227,13527.870,10822.296,5378.740,196.911,1495.118,0.000151,-0.004818,391,0,138,28,166,138,5607,3,28,61.765,0,0,0,0,0,0,0
1111,37.0,3024,326,25,464,2557,0,3,168,250.58,0.910,1.274,0.043,1.100,0.209,-0.715,1.524,0.5371,3.1651,0.661,0.045,0.020,0.099,0.044,46,165,184,0,12,0,100615.58,6626.590,34495.063,112.056,2298.287,8.302,23517.500,9452.663,226.266,12191.750,9753.400,5991.749,279.924,1483.082,0.000155,-0.004437,401,0,140,44,184,140,5645,18,44,101.530,0,0,0,0,0,0,0
1141,38.0,3016,323,25,482,2532,0,2,193,260.35,0.910,1.271,0.043,1.081,0.214,-0.718,1.525,0.5536,3.1770,0.649,0.041,0.021,0.100,0.044,39,165,151,0,22,0,99242.82,6562.093,33465.804,83.976,2320.620,8.400,23145.267,9182.752,288.071,12559.409,10047.528,4703.352,245.661,1407.648,0.000175,-0.002956,403,0,119,32,151,119,5752,36,31,72.491,0,0,0,0,0,0,0
1171,39.0,3031,319,25,517,2512,0,2,226,267.86,0.906,1.262,0.044,1.061,0.220,-0.721,1.512,0.5669,3.1514,0.650,0.033,0.021,0.100,0.042,45,160,130,0,28,0,98723.75,6916.663,33212.347,77.605,2712.406,7.670,23073.692,9133.597,329.202,12502.879,10002.303,4089.569,159.658,1439.398,0.000208,-0.001843,493,0,101,29,130,101,6016,58,27,67.648,0,0,0,0,0,0,0
1201,40.0,3013,310,23,539,2473,0,1,244,210.63,0.902,1.254,0.044,1.043,0.227,-0.725,1.517,0.5629,3.1521,0.653,0.039,0.019,0.100,0.040,45,173,130,0,31,0,98256.91,7093.066,32705.591,67.218,2443.460,8.402,22988.602,9097.023,354.523,11996.512,9597.210,4090.293,93.285,1309.683,0.000102,-0.002237,448,0,102,28,130,102,6349,37,28,61.087,0,0,0,0,0,0,0
1231,41.0,3013,307,23,587,2425,0,1,278,251.05,0.894,1.241,0.044,1.012,0.237,-0.731,1.512,0.5760,3.1436,0.669,0.034,0.021,0.099,0.040,59,184,110,0,25,0,97148.96,7617.081,30199.747,41.624,2670.773,10.645,22695.246,8949.393,399.019,11955.209,9564.167,3033.600,220.655,1277.445,0.000246,-0.003042,436,0,93,17,110,93,6936,8,17,36.105,0,0,0,0,0,0,0
1261,42.0,2973,291,23,628,2344,0,1,297,260.95,0.884,1.230,0.045,0.981,0.248,-0.737,1.512,0.5774,3.1766,0.667,0.037,0.023,0.099,0.039,46,176,120,0,32,0,95986.41,8265.077,29261.011,61.743,2719.250,10.305,22223.522,8795.030,453.743,10632.024,8505.619,3524.824,243.652,1383.201,0.000171,-0.002638,499,0,96,24,120,96,7710,51,24,57.022,0,0,0,0,0,0,0
1291,43.0,2946,257,23,677,2268,0,1,328,289.77,0.876,1.215,0.045,0.943,0.260,-0.740,1.507,0.6036,3.1735,0.645,0.040,0.023,0.099,0.036,48,161,107,0,46,0,94535.02,8482.836,27468.832,47.086,2956.263,9.677,21603.036,8536.738,490.769,10606.057,8484.846,3046.980,298.606,1352.816,0.000156,-0.002022,566,0,84,23,107,84,8408,95,23,41.678,0,0,0,0,0,0,0
1321,44.0,2904,275,23,715,2187,0,2,351,270.39,0.864,1.200,0.045,0.907,0.271,-0.742,1.505,0.6102,3.1496,0.673,0.032,0.025,0.099,0.035,57,156,90,0,38,0,92881.41,8670.143,25457.112,75.023,3079.399,10.849,20977.111,8193.398,543.573,8760.936,7008.749,2898.071,239.614,1251.928,0.000158,-0.000919,587,0,60,30,90,60,8924,95,30,71.304,0,0,0,0,0,0,0
1351,45.0,2871,255,23,751,2118,0,2,384,265.25,0.855,1.190,0.046,0.876,0.281,-0.745,1.508,0.6161,3.1518,0.651,0.031,0.025,0.099,0.034,59,155,94,0,46,0,92049.45,8648.312,25706.388,82.156,2957.728,11.491,20449.028,8023.577,590.591,9541.969,7633.575,2744.544,388.260,1164.420,0.000155,-0.000946,498,0,61,33,94,61,9496,38,33,79.080,0,0,0,0,0,0,0
1381,46.0,2814,259,23,776,2036,0,2,424,314.24,0.848,1.177,0.046,0.850,0.290,-0.749,1.507,0.6105,3.1564,0.663,0.028,0.027,0.099,0.033,57,166,85,0,38,0,88606.91,8599.580,22005.082,83.387,3070.244,10.969,19774.357,7723.721,651.480,8599.122,6879.297,2829.971,165.398,1265.848,0.000139,-0.000755,512,0,54,31,85,54,10084,15,31,78.784,0,0,0,0,0,0,0
1411,47.0,2791,278,23,813,1976,0,2,472,296.85,0.838,1.164,0.046,0.820,0.300,-0.751,1.505,0.6269,3.1456,0.681,0.031,0.025,0.099,0.030,54,133,60,0,44,0,85872.07,8723.962,21007.734,44.400,3310.235,11.820,19179.173,7459.663,708.725,7849.744,6279.795,2176.438,156.858,1260.123,0.000159,-0.000923,558,0,40,20,60,40,10158,26,18,34.696,0,0,0,0,0,0,0
1441,48.0,2754,230,23,866,1886,0,2,492,301.09,0.823,1.144,0.045,0.783,0.314,-0.753,1.503,0.6411,3.1751,0.685,0.030,0.026,0.100,0.026,57,148,71,0,50,0,84353.69,9037.014,21421.619,61.448,3010.850,11.915,18687.594,7212.655,757.667,8310.476,6648.381,2414.866,138.898,1164.684,0.000189,-0.001889,534,0,46,25,71,46,11133,44,25,58.210,0,0,0,0,0,0,0
1471,49.0,2666,223,23,883,1781,0,2,521,317.03,0.812,1.127,0.046,0.740,0.325,-0.755,1.504,0.6397,3.1498,0.680,0.028,0.027,0.099,0.025,64,130,79,0,61,0,81336.65,8854.888,18603.950,73.575,3107.488,10.880,17861.843,6916.597,808.588,6525.905,5220.724,2305.275,145.822,1206.146,0.000224,-0.003083,546,0,42,37,79,42,11348,39,36,68.968,0,0,0,0,0,0,0
1501,50.0,2566,221,23,911,1653,0,2,519,303.85,0.794,1.106,0.048,0.700,0.341,-0.757,1.508,0.6522,3.1607,0.700,0.036,0.027,0.099,0.021,71,139,69,0,65,0,77888.14,8826.585,16659.131,46.082,2821.128,11.532,16885.583,6563.818,834.221,6155.417,4924.333,2204.698,181.285,1079.620,0.000214,-0.004087,476,0,45,24,69,45,11979,29,24,42.708,0,0,0,0,0,0,0
1531,51.0,2480,227,23,960,1520,0,0,552,327.26,0.772,1.082,0.050,0.651,0.362,-0.759,1.505,0.6458,3.1836,0.683,0.034,0.027,0.100,0.018,68,130,59,0,51,0,74790.73,8602.139,15156.721,33.491,2767.576,10.452,15666.717,5989.670,843.885,5281.305,4225.044,2076.272,175.762,1081.198,0.000166,-0.004925,504,0,47,12,59,47,12658,24,11,26.834,0,0,0,0,0,0,0
1561,52.0,2404,227,23,979,1425,0,0,557,335.98,0.761,1.064,0.050,0.619,0.374,-0.762,1.511,0.6468,3.1639,0.679,0.027,0.032,0.100,0.017,58,115,57,0,50,0,72770.01,8447.802,14562.766,63.249,2756.369,9.699,14704.007,5577.954,867.017,5135.796,4108.637,1917.702,54.088,946.603,0.000137,-0.006124,478,0,28,29,57,28,13120,41,28,58.384,0,0,0,0,0,0,0
1591,53.0,2349,218,23,1008,1341,0,0,564,355.91,0.747,1.047,0.051,0.591,0.389,-0.767,1.511,0.6427,3.1844,0.690,0.026,0.026,0.100,0.015,63,101,32,0,57,0,70589.98,8384.661,12724.293,25.163,2889.661,12.190,14085.227,5279.119,882.950,4822.476,3857.981,1033.015,111.864,957.481,0.000119,-0.006300,508,0,20,12,32,20,12968,49,12,24.084,0,0,0,0,0,0,0
1621,54.0,2317,199,23,1038,1279,0,0,573,344.13,0.739,1.030,0.052,0.559,0.401,-0.769,1.515,0.6431,3.1933,0.706,0.027,0.022,0.100,0.014,85,101,14,0,51,0,69105.84,8225.595,12258.114,17.483,2675.528,12.629,13603.456,5013.052,886.950,4862.821,3890.257,656.264,32.977,820.066,0.000222,-0.007178,466,0,7,7,14,7,13142,33,5,13.680,0,0,0,0,0,0,0
1651,55.0,2293,199,22,1073,1220,0,0,566,333.60,0.726,1.012,0.052,0.526,0.414,-0.771,1.517,0.6468,3.1761,0.679,0.023,0.021,0.100,0.012,73,87,15,0,51,0,65570.26,7992.253,10173.276,20.980,2754.995,14.767,13277.323,4897.102,903.305,4579.345,3663.476,847.038,40.372,841.072,0.000203,-0.008255,503,0,6,9,15,6,13443,56,9,20.669,0,0,0,0,0,0,0
1681,56.0,2221,211,22,1091,1130,0,0,553,344.11,0.713,0.992,0.053,0.498,0.429,-0.773,1.521,0.6461,3.1515,0.665,0.023,0.019,0.100,0.008,78,91,36,0,48,0,62394.42,7923.797,9961.140,28.489,2520.427,13.837,12666.046,4682.410,875.331,3653.863,2923.090,1180.247,108.423,846.038,0.000145,-0.008918,467,0,22,14,36,22,13929,37,11,23.210,0,0,0,0,0,0,0
1711,57.0,2151,205,22,1107,1044,0,0,527,343.29,0.698,0.972,0.054,0.462,0.444,-0.776,1.520,0.6451,3.1577,0.703,0.022,0.024,0.100,0.006,79,87,22,0,51,0,60519.23,8031.639,9269.211,31.593,2324.473,15.619,11951.853,4228.635,846.301,3117.255,2493.804,703.782,119.670,733.935,0.000160,-0.009631,468,0,5,17,22,5,14316,83,15,29.082,0,0,0,0,0,0,0
1741,58.0,2126,189,22,1150,976,0,0,499,371.94,0.681,0.948,0.055,0.427,0.461,-0.778,1.522,0.6520,3.1490,0.699,0.020,0.019,0.101,0.002,76,83,4,0,41,0,59966.21,8155.042,9217.587,0.307,2351.655,14.860,11349.286,3937.528,794.648,3526.776,2821.421,295.506,72.862,770.774,0.000163,-0.009658,502,0,4,0,4,4,14774,101,0,0.000,0,0,0,0,0,0,0
1771,59.0,2100,188,22,1187,913,0,0,472,402.01,0.667,0.927,0.055,0.399,0.477,-0.780,1.520,0.6603,3.1506,0.688,0.024,0.021,0.102,-0.001,70,75,11,0,38,0,59131.07,8244.289,8282.970,17.087,2173.242,11.168,10986.597,3780.653,750.225,3392.320,2713.856,464.910,27.289,691.350,0.000084,-0.009562,461,0,5,6,11,5,15470,96,5,13.911,0,0,0,0,0,0,0
1801,60.0,2058,218,22,1209,849,0,0,480,407.79,0.651,0.907,0.056,0.373,0.491,-0.784,1.524,0.6437,3.1686,0.695,0.027,0.021,0.102,-0.003,90,82,20,0,35,0,58099.09,8449.598,7481.505,40.469,1954.835,15.176,10521.940,3581.895,742.949,3218.602,2574.882,894.338,24.205,594.500,0.000072,-0.009557,377,0,5,15,20,5,15756,51,13,37.306,0,0,0,0,0,0,0
1831,61.0,2069,273,22,1248,821,0,0,457,409.74,0.640,0.900,0.056,0.356,0.501,-0.790,1.525,0.6549,3.1591,0.691,0.032,0.024,0.103,-0.002,96,64,9,0,32,0,58928.03,8583.606,8370.801,18.916,2122.722,17.705,10149.907,3420.437,735.294,3960.938,3168.750,359.885,29.055,657.627,0.000129,-0.008809,401,0,0,9,9,0,15993,53,7,15.264,0,0,0,0,0,0,0
