tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,1379,537,59,159,1168,9,43,8,163.58,0.968,1.245,0.115,0.100,0.115,-0.630,1.545,0.3410,2.6541,0.844,0.208,0.031,0.134,-0.007,37,118,74,0,2,0,48184.08,1870.002,17095.150,18.983,491.528,7.082,8446.479,4386.308,13.546,6480.924,5184.739,2419.167,159.695,529.072,0.000175,0.008582,111,0,70,4,71,67,16378,59,4,6.284,161,17,17,3,0,14,0
361,12.0,1435,547,59,173,1222,7,33,11,178.90,0.965,1.252,0.111,0.096,0.120,-0.640,1.554,0.3515,2.7334,0.785,0.197,0.030,0.135,-0.006,48,83,49,0,1,0,51147.23,2036.264,17739.161,16.566,527.069,7.139,8521.567,4639.794,13.663,7512.565,6010.052,1492.629,247.439,411.234,0.000202,0.010202,129,0,46,3,45,42,16534,63,3,6.636,85,4,4,4,0,0,0
391,13.0,1472,596,59,184,1263,2,23,14,201.74,0.961,1.257,0.107,0.092,0.124,-0.650,1.552,0.3471,2.7446,0.790,0.196,0.035,0.136,-0.005,49,90,53,0,1,0,54814.51,2266.982,18592.721,31.234,708.435,7.267,8662.242,4760.798,15.964,7201.126,5760.901,1690.661,195.576,458.197,0.000151,0.011433,141,0,48,5,48,43,16932,60,5,9.128,34,5,5,4,0,0,1
421,14.0,1577,617,59,201,1356,2,18,15,199.26,0.959,1.264,0.107,0.086,0.127,-0.655,1.572,0.3502,2.7878,0.746,0.174,0.035,0.137,-0.005,42,66,73,0,1,0,59375.70,2553.434,21135.866,40.266,745.798,7.146,9117.587,4930.947,20.267,9621.793,7697.434,2350.281,294.709,530.226,0.000174,0.013161,157,0,66,7,68,61,18048,69,7,25.330,30,2,2,2,0,0,0
451,15.0,1713,680,44,218,1477,1,17,17,186.71,0.959,1.266,0.105,0.083,0.128,-0.662,1.594,0.3533,2.7752,0.744,0.156,0.038,0.136,-0.003,52,53,89,0,1,0,65040.71,2808.960,23676.825,44.452,820.865,4.747,9662.169,5231.777,19.736,10930.165,8744.132,2877.255,290.082,598.180,0.000171,0.015127,150,0,76,13,87,74,19665,63,13,33.048,25,1,1,1,0,0,0
481,16.0,1859,561,44,213,1630,1,15,23,183.23,0.970,1.282,0.104,0.085,0.121,-0.667,1.609,0.3526,2.8318,0.751,0.178,0.032,0.135,-0.005,50,55,130,0,2,0,70310.95,3121.609,26743.798,66.401,866.140,5.613,10677.657,6074.960,25.146,13326.154,10660.924,4149.037,283.876,785.667,0.000142,0.016256,174,0,104,26,128,102,21523,58,26,57.105,0,0,0,0,0,0,0
511,17.0,2002,552,44,246,1741,1,14,31,188.21,0.961,1.285,0.105,0.081,0.127,-0.671,1.617,0.3515,2.8590,0.664,0.130,0.027,0.137,-0.004,56,63,130,0,1,0,75007.78,3284.383,28155.715,42.485,993.207,6.842,11530.086,6768.353,35.923,13112.887,10490.310,4590.147,363.611,875.051,0.000121,0.016484,189,0,124,6,128,122,23373,60,6,30.324,8,1,1,0,0,1,0
541,18.0,2182,517,44,271,1897,1,13,44,187.12,0.964,1.289,0.105,0.081,0.129,-0.674,1.639,0.3594,2.8690,0.700,0.114,0.033,0.138,-0.004,41,48,106,0,0,0,80970.56,3852.548,29058.871,49.222,1184.120,4.541,12466.642,7387.923,52.135,13176.131,10540.905,3223.550,397.215,835.163,0.000146,0.017135,235,0,92,14,105,91,25456,81,14,40.427,2,2,2,0,0,2,0
571,19.0,2357,497,44,305,2044,1,7,41,194.85,0.960,1.292,0.104,0.079,0.134,-0.679,1.642,0.3725,2.8833,0.661,0.095,0.029,0.139,-0.003,47,76,125,0,9,0,86321.01,4435.953,31259.056,36.665,1531.663,4.568,13472.391,8046.222,53.272,15092.837,12074.270,4340.898,386.311,1063.573,0.000177,0.017217,273,0,115,10,125,115,27166,92,10,25.940,4,2,2,0,0,2,0
601,20.0,2549,434,40,339,2205,1,4,48,196.41,0.960,1.289,0.104,0.079,0.138,-0.683,1.644,0.3658,2.9132,0.656,0.068,0.026,0.139,-0.001,40,82,115,0,2,0,94105.02,5077.400,34137.124,36.472,1938.967,3.718,14475.963,8690.626,52.052,15473.867,12379.094,3694.011,366.320,1093.244,0.000173,0.017751,338,0,107,8,115,107,29595,74,8,26.947,4,3,3,0,0,3,0
631,21.0,2710,476,40,374,2332,1,3,49,188.27,0.963,1.288,0.103,0.080,0.143,-0.685,1.642,0.3720,2.9090,0.664,0.064,0.027,0.139,-0.000,39,84,147,0,4,0,100114.35,5873.720,34870.214,41.052,2154.348,4.214,15657.308,9336.300,58.305,15697.782,12558.226,4689.497,543.365,1351.314,0.000156,0.016594,358,0,134,13,147,134,31226,61,13,29.692,10,1,1,0,0,1,0
661,22.0,2938,459,40,429,2506,1,2,56,175.76,0.964,1.281,0.103,0.079,0.150,-0.691,1.646,0.3749,2.9207,0.662,0.037,0.023,0.139,0.001,57,77,145,0,4,0,107393.09,6875.868,38304.121,64.546,2480.660,5.437,16833.900,10126.528,70.712,17912.098,14329.678,5317.806,558.024,1476.402,0.000160,0.015711,419,0,125,20,145,125,33089,80,20,53.164,13,1,0,0,0,0,0
691,23.0,3118,451,40,473,2642,1,2,64,174.01,0.967,1.277,0.105,0.081,0.156,-0.693,1.637,0.3723,2.9132,0.658,0.036,0.023,0.139,0.001,54,102,180,0,3,0,112423.62,8129.694,37605.358,72.216,2929.829,3.563,18152.625,10934.187,81.227,18436.764,14749.411,5749.878,475.281,1696.198,0.000204,0.015513,509,0,149,31,180,149,35066,94,31,58.666,17,12,2,0,0,2,0
721,24.0,3311,418,40,527,2781,1,2,88,181.52,0.969,1.272,0.108,0.082,0.162,-0.695,1.632,0.3747,2.9206,0.649,0.036,0.020,0.138,0.000,36,108,199,0,2,0,118517.79,9339.825,40471.605,92.639,3780.654,3.358,19299.106,11705.233,100.338,19782.200,15825.760,6306.804,379.715,2062.254,0.000217,0.013302,637,0,165,34,199,165,36274,119,34,78.972,14,8,1,0,0,1,0
751,25.0,3449,356,36,608,2838,1,2,106,177.88,0.966,1.255,0.109,0.080,0.176,-0.698,1.642,0.3830,2.9138,0.621,0.028,0.019,0.135,0.000,42,101,222,0,7,0,124399.10,10492.120,41571.548,85.266,3831.968,3.346,20341.893,12310.240,145.107,18307.615,14646.092,7399.867,236.099,2172.892,0.000275,0.012043,719,0,194,28,222,194,37252,141,24,64.333,5,4,1,0,0,1,0
781,26.0,3578,368,36,675,2902,0,1,148,203.48,0.966,1.245,0.111,0.080,0.186,-0.700,1.651,0.3964,2.9077,0.600,0.022,0.021,0.135,-0.000,45,122,244,0,7,0,129152.94,11834.364,41350.324,134.031,4366.870,2.864,21182.666,12509.344,181.926,19808.875,15847.100,8119.652,178.033,2431.488,0.000196,0.012086,823,0,201,43,244,201,38136,171,42,117.044,2,2,2,0,0,2,0
811,27.0,3709,375,36,727,2981,0,1,190,198.63,0.972,1.236,0.113,0.080,0.193,-0.704,1.647,0.3941,2.8936,0.595,0.023,0.021,0.134,0.000,38,108,283,0,12,0,133182.52,13001.420,42177.960,179.274,5069.354,4.185,22030.632,12791.947,254.098,21052.036,16841.629,9138.727,239.228,2664.030,0.000216,0.013192,962,0,210,73,283,210,38169,192,73,160.859,0,0,0,0,0,0,0
841,28.0,3843,370,36,788,3054,0,1,270,189.57,0.976,1.226,0.113,0.082,0.201,-0.707,1.643,0.3947,2.8781,0.588,0.027,0.019,0.133,-0.000,50,103,296,0,15,0,137418.52,14199.418,43604.189,134.698,5898.196,4.101,22874.708,13112.036,356.578,21876.206,17500.965,9482.073,425.936,3075.738,0.000223,0.013929,1081,0,240,56,296,240,38636,183,55,114.043,0,0,0,0,0,0,0
871,29.0,3834,358,36,844,2989,0,1,431,212.57,0.976,1.210,0.114,0.080,0.213,-0.710,1.641,0.4007,2.8624,0.555,0.027,0.019,0.132,0.001,40,136,389,0,16,0,138173.75,15030.079,43869.194,180.711,6214.878,3.301,23330.408,13467.855,572.189,21346.121,17076.897,12797.916,431.499,3455.667,0.000189,0.013462,1150,0,323,66,389,323,38981,194,63,147.928,0,0,0,0,0,0,0
901,30.0,3850,373,30,858,2991,0,1,572,164.69,0.983,1.207,0.117,0.083,0.216,-0.712,1.635,0.3984,2.8374,0.605,0.019,0.022,0.131,0.000,38,104,403,0,25,0,139345.64,16320.923,44239.225,205.816,7063.839,4.648,23428.254,13511.104,826.975,22066.062,17652.850,13235.986,509.083,3669.458,0.000199,0.013998,1266,0,317,86,403,317,37823,213,80,160.616,0,0,0,0,0,0,0
931,31.0,3923,358,30,918,3004,0,1,741,194.57,0.990,1.197,0.117,0.084,0.225,-0.717,1.646,0.4009,2.8256,0.585,0.019,0.023,0.129,0.003,35,115,387,0,42,0,141798.41,17368.496,45650.096,196.755,7266.920,4.444,23842.389,13579.063,1107.529,24789.889,19831.912,13097.105,654.248,3524.271,0.000205,0.013526,1217,0,313,74,387,313,36374,160,70,162.513,0,0,0,0,0,0,0
961,32.0,3901,345,30,938,2962,0,1,885,206.43,0.997,1.191,0.119,0.083,0.231,-0.722,1.652,0.4043,2.8014,0.594,0.016,0.023,0.128,0.006,37,94,440,0,38,0,142039.16,17837.024,44509.557,262.117,8084.586,4.611,24137.265,13511.956,1382.996,22217.848,17774.279,14639.300,364.759,3888.093,0.000260,0.014300,1305,0,336,104,440,336,34086,113,104,228.309,0,0,0,0,0,0,0
991,33.0,3880,339,30,942,2937,0,1,1049,190.27,1.005,1.190,0.122,0.085,0.233,-0.727,1.660,0.4019,2.8221,0.619,0.023,0.022,0.127,0.005,40,82,475,0,56,0,142399.45,18906.787,45946.319,309.483,7737.128,3.765,24346.046,13477.256,1669.201,23971.594,19177.275,16165.209,521.808,3828.454,0.000200,0.013246,1317,0,343,132,475,343,32660,110,126,268.557,0,0,0,0,0,0,0
1021,34.0,3871,329,30,964,2906,0,1,1216,193.15,1.010,1.181,0.125,0.082,0.238,-0.733,1.655,0.4100,2.7803,0.636,0.021,0.019,0.126,0.006,47,108,429,0,51,0,141739.88,19252.317,42332.344,314.466,8004.821,5.889,24315.531,13254.767,1908.145,23486.913,18789.530,14256.399,495.783,3630.695,0.000243,0.014265,1324,0,305,124,429,305,30508,113,123,286.936,0,0,0,0,0,0,0
1051,35.0,3854,312,27,1014,2839,0,1,1354,208.96,1.009,1.164,0.129,0.083,0.249,-0.737,1.661,0.4141,2.7485,0.653,0.018,0.019,0.125,0.008,40,98,446,0,75,0,141963.80,20356.066,44124.755,243.571,8026.103,4.640,24389.095,13119.246,2223.698,24495.557,19596.446,15512.755,514.768,3841.805,0.000196,0.015774,1285,0,348,98,446,348,30224,105,98,215.935,0,0,0,0,0,0,0
1081,36.0,3833,301,27,1057,2775,0,1,1479,217.43,1.011,1.146,0.131,0.084,0.259,-0.742,1.669,0.4053,2.7103,0.645,0.016,0.020,0.123,0.008,39,70,480,0,74,0,139680.98,21118.543,42078.823,334.634,9165.021,4.274,24223.301,12669.651,2431.821,24200.270,19360.217,16931.461,374.187,4344.334,0.000173,0.015946,1504,0,345,135,480,345,29118,137,131,302.283,0,0,0,0,0,0,0
1111,37.0,3799,309,27,1131,2667,0,1,1584,191.87,1.010,1.123,0.134,0.084,0.277,-0.745,1.671,0.4078,2.7115,0.632,0.019,0.017,0.122,0.010,42,73,440,0,86,0,138311.25,21615.554,40393.252,228.071,8933.862,4.996,24153.702,12424.259,2657.087,22842.388,18273.911,15349.862,390.722,4062.493,0.000215,0.014930,1536,0,343,97,440,343,27846,180,97,204.618,0,0,0,0,0,0,0
1141,38.0,3750,332,27,1152,2597,0,1,1602,213.68,1.014,1.110,0.136,0.085,0.285,-0.750,1.670,0.4139,2.6732,0.626,0.014,0.018,0.121,0.010,51,69,430,0,96,0,137844.75,21984.231,40100.210,322.169,9314.349,5.395,23683.234,11991.430,2786.374,22181.799,17745.439,15676.655,414.876,3884.195,0.000277,0.016598,1517,0,298,132,430,298,25989,95,131,297.011,0,0,0,0,0,0,0
1171,39.0,3647,320,27,1114,2532,0,1,1556,198.15,1.026,1.113,0.141,0.087,0.284,-0.755,1.666,0.4193,2.6539,0.653,0.014,0.021,0.121,0.011,43,57,513,0,105,0,133547.14,21567.870,39234.013,470.751,9103.131,4.796,23579.970,11875.602,2783.251,23308.314,18646.651,18143.956,644.613,3881.192,0.000272,0.018330,1479,0,303,210,513,303,24851,100,210,448.821,0,0,0,0,0,0,0
1201,40.0,3473,309,26,1057,2415,0,1,1507,202.98,1.034,1.113,0.146,0.089,0.284,-0.759,1.665,0.4219,2.6402,0.687,0.009,0.026,0.120,0.013,36,56,516,0,87,0,128274.19,20799.133,37450.751,485.803,8160.128,3.767,22972.561,11330.951,2659.566,19854.873,15883.899,18498.874,906.333,3669.373,0.000214,0.020336,1316,0,320,196,516,320,22929,109,195,461.610,0,0,0,0,0,0,0
1231,41.0,3413,302,26,1050,2362,0,1,1421,222.49,1.047,1.106,0.150,0.089,0.287,-0.765,1.662,0.4259,2.6247,0.685,0.010,0.028,0.118,0.013,45,66,424,0,91,0,126991.84,19835.346,37130.123,399.792,8079.625,6.128,22458.633,10993.403,2530.368,21349.742,17079.794,14339.608,729.202,3326.455,0.000263,0.021703,1339,0,257,167,424,257,20675,136,167,383.054,0,0,0,0,0,0,0
1261,42.0,3321,323,26,1052,2268,0,1,1429,222.44,1.051,1.095,0.154,0.093,0.294,-0.771,1.669,0.4263,2.5821,0.685,0.009,0.027,0.116,0.016,36,49,383,0,104,0,123940.22,19140.849,33584.269,319.689,8315.329,6.636,22132.910,10853.053,2447.200,18171.283,14537.026,13277.356,430.129,3321.518,0.000267,0.023984,1314,0,249,134,383,249,18800,121,134,300.706,0,0,0,0,0,0,0
1291,43.0,3278,272,26,1062,2216,0,0,1412,212.07,1.053,1.086,0.157,0.093,0.300,-0.773,1.673,0.4198,2.5790,0.690,0.009,0.023,0.115,0.017,36,66,327,0,76,0,122788.45,18997.755,33527.479,258.799,7922.900,7.697,21827.299,10565.143,2459.131,17642.601,14114.081,12081.478,391.120,3083.122,0.000211,0.026205,1189,0,216,111,327,216,17450,15,109,239.620,0,0,0,0,0,0,0
1321,44.0,3178,273,26,1026,2152,0,0,1368,203.77,1.059,1.088,0.160,0.091,0.300,-0.776,1.682,0.4323,2.5524,0.711,0.015,0.026,0.114,0.017,42,33,355,0,104,0,118738.23,18549.453,30637.567,346.675,8047.670,8.596,21625.544,10224.963,2413.121,16089.389,12871.512,12677.203,388.278,3036.922,0.000285,0.028918,1249,0,206,149,355,206,16843,21,149,333.789,0,0,0,0,0,0,0
1351,45.0,3102,239,22,1005,2097,0,0,1315,214.99,1.065,1.086,0.164,0.092,0.301,-0.777,1.684,0.4270,2.5428,0.731,0.012,0.022,0.114,0.017,33,45,336,0,82,0,114666.38,17790.803,29483.446,358.386,7268.432,6.487,21170.573,9744.699,2332.388,16004.602,12803.682,11838.720,626.796,2790.400,0.000217,0.031173,1144,0,185,151,336,185,16137,44,151,345.092,0,0,0,0,0,0,0
1381,46.0,2983,273,22,980,2003,0,0,1278,204.09,1.068,1.081,0.166,0.092,0.305,-0.779,1.697,0.4251,2.5392,0.749,0.008,0.025,0.114,0.018,34,54,319,0,70,0,111263.34,17138.670,27761.086,293.287,6999.635,6.049,20574.856,9421.200,2231.226,13380.747,10704.597,10684.735,453.754,2554.162,0.000212,0.030460,1060,0,186,133,319,186,15128,31,133,281.496,0,0,0,0,0,0,0
1411,47.0,2945,255,22,982,1963,0,0,1270,215.60,1.072,1.074,0.167,0.091,0.309,-0.783,1.694,0.4283,2.5229,0.752,0.006,0.023,0.113,0.020,32,50,248,0,88,0,106964.20,16232.561,25413.479,226.197,7484.127,7.252,20161.246,9168.936,2193.181,14458.720,11566.976,9040.805,337.931,2377.537,0.000242,0.030867,1119,0,152,96,248,152,13736,25,96,216.771,0,0,0,0,0,0,0
1441,48.0,2830,206,22,940,1890,0,0,1201,225.82,1.076,1.075,0.168,0.090,0.309,-0.785,1.691,0.4266,2.5308,0.755,0.011,0.022,0.113,0.019,49,58,247,0,95,0,101712.46,15226.626,23852.160,283.381,6909.348,5.742,19775.479,8939.511,2102.373,11939.699,9551.759,9001.802,198.722,2208.075,0.000184,0.032013,1066,0,128,119,247,128,12614,14,119,275.455,0,0,0,0,0,0,0
1471,49.0,2703,226,22,921,1782,0,0,1136,232.01,1.076,1.065,0.170,0.091,0.316,-0.789,1.692,0.4304,2.5199,0.751,0.009,0.021,0.112,0.020,41,58,250,0,90,0,95338.32,14540.335,21778.464,277.726,6046.127,7.057,18935.528,8513.876,2008.130,11195.627,8956.502,8970.885,254.819,2048.299,0.000136,0.031814,919,0,139,111,250,139,12204,3,111,270.937,0,0,0,0,0,0,0
1501,50.0,2574,223,20,919,1655,0,0,1043,284.02,1.068,1.048,0.177,0.093,0.328,-0.793,1.688,0.4322,2.4897,0.781,0.012,0.018,0.112,0.023,31,74,213,0,76,0,89238.07,13594.178,19092.230,213.435,5184.315,7.436,17999.597,7775.077,1878.886,9422.759,7538.207,7410.824,205.229,1845.925,0.000189,0.032323,803,0,121,92,213,121,11302,8,92,205.243,0,0,0,0,0,0,0
1531,51.0,2495,228,20,929,1566,0,0,968,244.79,1.061,1.032,0.181,0.092,0.339,-0.796,1.693,0.4399,2.4961,0.783,0.011,0.019,0.112,0.026,37,69,147,0,84,0,86772.12,13207.360,19099.289,163.984,5127.001,7.125,17152.701,7378.161,1708.421,9082.114,7265.692,5209.876,107.013,1563.988,0.000176,0.032642,773,0,78,69,147,78,10500,13,69,159.453,0,0,0,0,0,0,0
1561,52.0,2412,200,20,929,1483,0,0,894,259.73,1.056,1.019,0.182,0.090,0.349,-0.799,1.699,0.4390,2.4866,0.783,0.012,0.020,0.112,0.028,45,62,149,0,82,0,83234.20,12640.645,17550.496,141.691,5219.153,7.891,16605.483,7202.730,1573.858,8745.946,6996.757,5040.445,95.546,1603.506,0.000149,0.032531,784,0,86,63,149,86,9932,14,63,137.590,0,0,0,0,0,0,0
1591,53.0,2315,202,20,935,1380,0,0,816,271.40,1.044,1.001,0.186,0.089,0.363,-0.802,1.701,0.4346,2.4742,0.783,0.014,0.017,0.111,0.031,31,79,133,0,72,0,79002.88,12061.547,15347.203,135.207,5155.010,7.582,15801.599,6828.955,1428.465,7611.425,6089.140,4477.955,124.305,1591.721,0.000141,0.033018,864,0,73,60,133,73,9546,103,60,131.518,0,0,0,0,0,0,0
1621,54.0,2211,208,20,931,1280,0,0,766,268.46,1.031,0.983,0.192,0.087,0.376,-0.803,1.698,0.4298,2.4827,0.800,0.011,0.017,0.110,0.033,26,61,125,0,64,0,74907.81,11658.450,13825.468,125.059,4735.800,6.803,15007.123,6296.455,1332.811,5949.369,4759.496,4381.089,129.487,1367.198,0.000178,0.034577,713,0,68,57,125,68,9552,32,57,120.399,0,0,0,0,0,0,0
1651,55.0,2131,194,19,958,1173,0,0,684,298.17,1.008,0.955,0.198,0.084,0.397,-0.805,1.701,0.4314,2.4900,0.822,0.010,0.017,0.109,0.034,34,64,98,0,71,0,72573.92,11622.893,13346.053,118.495,4261.044,6.170,14160.388,5794.562,1230.113,5971.942,4777.554,3743.854,116.701,1181.327,0.000228,0.033537,667,0,52,46,98,52,9405,12,46,115.259,0,0,0,0,0,0,0
1681,56.0,2092,190,19,979,1113,0,0,629,296.20,0.995,0.939,0.201,0.083,0.410,-0.808,1.701,0.4338,2.4720,0.806,0.010,0.019,0.108,0.035,43,58,76,0,62,0,70155.42,11362.331,11412.675,95.160,4198.383,5.063,13549.695,5400.538,1106.940,6327.583,5062.066,2779.610,119.219,1067.147,0.000142,0.033878,623,0,38,38,76,38,9496,34,38,92.368,0,0,0,0,0,0,0
1711,57.0,2035,201,19,999,1036,0,0,604,314.25,0.977,0.917,0.208,0.082,0.428,-0.812,1.701,0.4352,2.4756,0.798,0.010,0.015,0.107,0.037,40,74,69,0,53,0,67694.74,11120.673,10141.832,106.335,4288.697,6.546,13045.828,5068.166,1033.686,5432.244,4345.796,2437.126,77.642,1080.628,0.000185,0.035776,683,0,24,45,69,24,9632,94,45,104.971,0,0,0,0,0,0,0
1741,58.0,1998,200,19,1029,969,0,0,587,289.37,0.956,0.895,0.211,0.082,0.446,-0.815,1.704,0.4403,2.4812,0.793,0.007,0.018,0.106,0.038,34,66,53,0,49,0,66875.80,11061.109,10365.214,50.526,4147.796,6.722,12409.821,4715.263,991.206,5152.026,4121.621,2085.603,47.934,1015.549,0.000162,0.036824,637,0,31,22,53,31,9400,66,22,49.025,0,0,0,0,0,0,0
1771,59.0,1975,209,19,1063,912,0,0,576,325.89,0.937,0.873,0.216,0.080,0.463,-0.821,1.712,0.4291,2.4719,0.778,0.008,0.013,0.105,0.039,33,62,69,0,34,0,65325.82,11058.028,9563.152,75.666,3930.338,8.028,12019.368,4489.803,969.790,5482.207,4385.766,2601.669,73.858,995.901,0.000172,0.035887,608,0,33,36,69,33,9554,34,36,73.853,0,0,0,0,0,0,0
1801,60.0,1974,194,19,1082,892,0,0,522,324.90,0.928,0.865,0.217,0.080,0.471,-0.825,1.715,0.4413,2.4829,0.797,0.009,0.013,0.105,0.040,45,56,60,0,36,0,64894.78,11483.538,9343.900,91.124,3728.632,6.478,11847.794,4346.675,907.721,5896.423,4717.138,2176.458,26.458,865.215,0.000121,0.035990,630,0,19,41,60,19,9754,82,41,90.264,0,0,0,0,0,0,0
