tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,1984,434,45,120,1758,17,89,16,155.01,0.865,1.120,0.100,0.098,0.090,-0.736,1.529,0.3261,2.5234,0.896,0.267,0.030,0.123,-0.056,76,173,208,0,1,0,62247.30,1371.569,17320.365,883.424,633.340,12.088,11235.703,5143.077,24.684,6946.551,5557.241,823.358,229.678,5567.774,0.000167,-0.008824,70,0,198,10,185,175,16712,0,10,235.668,119,13,13,5,0,8,0
361,12.0,1865,518,45,116,1662,12,75,22,165.62,0.859,1.127,0.099,0.094,0.091,-0.744,1.530,0.3336,2.5581,0.863,0.293,0.030,0.122,-0.055,61,117,193,0,2,0,59921.61,1361.838,18794.824,785.425,387.419,9.242,10299.242,4834.501,33.064,7101.212,5680.970,755.262,387.005,5538.456,0.000146,-0.010763,45,0,188,5,177,172,15473,0,5,141.168,88,14,14,7,0,7,0
391,13.0,1860,559,45,111,1672,9,68,23,186.04,0.854,1.140,0.089,0.091,0.090,-0.755,1.541,0.3280,2.6185,0.850,0.324,0.028,0.124,-0.056,59,122,144,0,4,0,62034.50,1325.144,21850.639,649.451,412.907,9.460,9905.193,4691.490,38.644,9710.465,7768.372,608.903,509.153,4016.861,0.000137,-0.013099,43,0,135,9,126,121,14660,0,9,119.353,97,10,10,7,0,3,0
421,14.0,1847,546,45,109,1671,5,62,21,172.40,0.856,1.140,0.093,0.092,0.090,-0.762,1.531,0.3346,2.6062,0.863,0.321,0.025,0.124,-0.056,69,86,198,0,4,0,63522.91,1316.494,23351.599,865.339,541.904,7.450,9839.200,4857.845,37.918,10240.423,8192.339,846.008,373.471,6042.497,0.000126,-0.014508,50,0,193,5,179,174,14644,0,5,163.227,82,12,12,4,0,8,0
451,15.0,1903,591,38,108,1738,5,52,25,182.10,0.855,1.147,0.090,0.088,0.091,-0.773,1.522,0.3367,2.6554,0.860,0.259,0.023,0.124,-0.056,72,65,214,0,1,0,66864.52,1356.854,26054.422,840.497,717.838,7.824,9913.109,4983.272,35.679,12460.986,9968.789,809.013,332.623,6344.270,0.000150,-0.015204,56,0,209,5,195,190,14750,3,5,182.343,50,3,3,0,0,3,0
481,16.0,2052,622,38,113,1892,3,44,18,165.52,0.855,1.158,0.086,0.089,0.091,-0.781,1.531,0.3401,2.6831,0.841,0.265,0.020,0.124,-0.059,75,48,202,0,2,0,72037.44,1426.721,29227.465,787.714,489.881,9.046,10459.043,5331.326,38.860,14879.790,11903.832,763.762,335.271,6364.763,0.000177,-0.016514,103,0,199,3,178,176,15749,55,3,143.075,53,9,9,7,0,2,0
511,17.0,2188,561,38,112,2033,3,40,17,167.43,0.861,1.170,0.085,0.090,0.089,-0.788,1.533,0.3365,2.7122,0.865,0.277,0.018,0.124,-0.059,87,51,236,0,3,0,76575.87,1511.165,31119.645,1004.386,594.615,9.050,11272.180,5744.406,27.673,15991.832,12793.466,962.077,436.098,7455.964,0.000147,-0.017817,109,0,230,6,211,205,16911,60,6,200.017,50,12,12,7,0,5,0
541,18.0,2353,627,38,111,2202,2,38,22,155.43,0.863,1.187,0.082,0.088,0.087,-0.796,1.530,0.3347,2.7514,0.840,0.225,0.020,0.124,-0.059,84,45,243,0,2,0,82131.62,1483.933,33343.040,990.511,575.936,8.128,12153.581,6166.781,29.744,16964.375,13571.500,952.262,478.933,7087.563,0.000118,-0.018580,117,0,237,6,216,210,18545,59,6,172.182,35,9,9,6,0,3,0
571,19.0,2573,544,38,121,2412,2,38,27,153.32,0.863,1.199,0.084,0.086,0.088,-0.801,1.547,0.3334,2.7947,0.787,0.215,0.019,0.125,-0.060,81,57,250,0,2,0,87853.28,1556.884,36146.360,982.020,630.246,9.977,13271.275,6829.591,37.170,19524.701,15619.761,939.610,709.196,7271.816,0.000197,-0.019461,114,0,248,2,222,220,19864,48,2,29.189,30,14,14,14,0,0,0
601,20.0,2709,533,35,126,2544,2,37,31,158.02,0.862,1.202,0.084,0.086,0.088,-0.803,1.543,0.3357,2.7868,0.760,0.190,0.017,0.123,-0.062,95,70,286,0,4,0,92554.02,1592.334,38144.078,1122.981,929.124,11.098,14406.971,7574.971,46.198,18438.590,14750.873,1062.554,631.149,8749.098,0.000185,-0.020461,98,0,281,5,255,251,21450,12,5,117.300,30,10,10,10,0,0,0
631,21.0,2852,514,35,124,2693,1,34,32,160.96,0.860,1.212,0.086,0.085,0.086,-0.809,1.538,0.3204,2.8198,0.763,0.137,0.018,0.123,-0.063,87,71,302,0,2,0,97694.52,1657.655,39989.324,1139.783,741.851,9.812,15198.579,7989.619,53.057,19234.490,15387.592,1111.116,681.390,8765.595,0.000156,-0.019669,76,0,294,8,274,268,22532,7,8,176.076,30,7,7,7,0,0,0
661,22.0,2952,464,35,121,2800,1,30,39,161.04,0.862,1.216,0.089,0.087,0.085,-0.812,1.539,0.3309,2.8120,0.770,0.116,0.019,0.122,-0.064,76,76,360,0,3,0,100850.89,1662.227,41667.157,1233.588,767.282,9.854,15881.121,8453.265,51.206,20235.637,16188.510,1184.424,564.719,11224.749,0.000170,-0.020366,93,0,352,8,332,324,24207,9,8,227.128,30,4,4,4,0,0,0
691,23.0,2976,505,35,117,2830,1,28,53,171.09,0.869,1.226,0.090,0.086,0.083,-0.812,1.521,0.3311,2.8356,0.787,0.137,0.016,0.122,-0.064,69,86,431,0,3,0,101577.61,1724.509,42463.585,1654.190,885.275,9.264,16392.308,8710.267,78.365,20462.968,16370.375,1619.021,750.226,13472.778,0.000112,-0.020298,95,0,420,11,396,385,25141,0,11,280.722,30,11,11,11,0,0,0
721,24.0,3006,492,35,110,2868,1,27,69,168.40,0.875,1.233,0.093,0.087,0.083,-0.816,1.531,0.3269,2.8294,0.814,0.109,0.016,0.122,-0.062,67,77,466,0,5,0,103195.46,1771.252,44460.281,1655.938,769.492,9.133,16704.878,8903.907,98.420,21782.887,17426.310,1624.176,760.834,13820.833,0.000132,-0.020334,80,0,454,12,429,417,26314,0,12,243.105,30,14,14,14,0,0,0
751,25.0,3105,511,29,114,2964,1,26,75,166.29,0.882,1.241,0.099,0.087,0.084,-0.819,1.527,0.3358,2.8620,0.790,0.140,0.017,0.122,-0.061,80,70,419,0,3,0,106621.12,1804.680,46037.419,1209.566,764.514,7.975,17296.261,9136.728,117.406,22252.609,17802.087,1161.004,495.229,12968.854,0.000178,-0.022701,80,0,413,6,396,391,27349,0,6,144.379,30,7,6,6,0,0,0
781,26.0,3140,498,29,114,3000,1,25,86,140.10,0.883,1.246,0.109,0.087,0.084,-0.824,1.531,0.3518,2.8635,0.760,0.132,0.016,0.122,-0.061,81,88,507,0,4,0,107160.95,1832.586,47313.015,1521.135,782.690,9.940,17881.344,9398.764,125.779,23938.911,19151.129,1501.256,460.352,15971.629,0.000192,-0.024497,86,0,495,12,486,474,27889,0,12,315.184,30,7,7,7,0,0,0
811,27.0,3186,503,29,116,3048,1,21,101,177.26,0.886,1.255,0.116,0.086,0.085,-0.828,1.540,0.3547,2.8746,0.735,0.121,0.016,0.122,-0.062,70,102,480,0,9,0,109314.39,1811.965,48400.676,1479.751,745.144,10.111,18238.430,9647.802,146.111,24000.606,19200.485,1433.646,425.150,14847.685,0.000160,-0.025507,89,0,469,11,460,449,28079,0,11,297.352,30,6,6,6,0,0,0
841,28.0,3293,470,29,101,3170,1,21,124,168.91,0.894,1.263,0.124,0.089,0.081,-0.828,1.522,0.3844,2.8493,0.782,0.109,0.014,0.122,-0.061,78,91,443,0,11,0,112182.03,1740.014,49367.347,1569.047,834.199,10.131,18857.390,9936.483,178.575,24831.924,19865.539,1529.334,515.809,13824.794,0.000165,-0.024722,99,0,425,18,420,402,28514,13,18,533.962,30,11,11,11,0,0,0
871,29.0,3255,523,29,106,3130,1,18,108,162.98,0.902,1.266,0.138,0.088,0.083,-0.829,1.517,0.3810,2.8404,0.733,0.104,0.015,0.122,-0.061,68,103,539,0,14,0,111283.17,1686.128,49960.262,1173.329,805.544,9.055,19182.550,9880.290,189.973,23595.783,18876.627,1224.671,498.840,18023.096,0.000226,-0.026314,81,0,532,7,523,517,28039,0,7,167.407,30,9,9,9,0,0,0
901,30.0,3221,471,26,105,3102,1,13,98,171.46,0.907,1.269,0.148,0.092,0.084,-0.832,1.501,0.3709,2.8501,0.754,0.095,0.012,0.124,-0.060,84,100,546,0,14,0,110911.47,1683.203,51016.367,1030.713,803.412,7.831,19332.345,10040.452,167.303,23796.741,19037.393,1050.985,554.390,18197.154,0.000240,-0.029567,92,0,537,9,523,514,28656,0,9,173.185,30,4,4,4,0,0,0
931,31.0,3249,499,26,106,3129,1,13,98,153.87,0.911,1.280,0.160,0.088,0.085,-0.835,1.497,0.3631,2.8602,0.741,0.075,0.014,0.125,-0.059,66,97,487,0,7,0,112184.90,1717.432,50822.513,1147.813,938.727,10.066,19527.929,10117.145,150.797,23633.797,18907.038,1048.827,767.050,16075.826,0.000186,-0.031784,106,0,481,6,463,457,29189,0,6,156.388,30,14,14,14,0,0,0
961,32.0,3299,508,26,108,3178,1,12,106,163.79,0.916,1.284,0.160,0.089,0.085,-0.837,1.495,0.3776,2.8871,0.763,0.065,0.012,0.124,-0.057,56,90,511,0,16,0,113631.96,1711.894,52060.442,998.226,854.905,6.846,19955.399,10358.726,150.415,25661.228,20528.983,1058.827,445.958,16221.929,0.000163,-0.031560,108,0,507,4,490,486,30024,3,4,102.365,30,17,17,10,0,7,0
991,33.0,3290,466,26,104,3172,1,13,123,153.71,0.920,1.288,0.168,0.093,0.084,-0.840,1.495,0.3827,2.8911,0.721,0.058,0.014,0.125,-0.054,73,96,551,0,2,0,113942.16,1692.747,52225.081,1600.306,783.473,7.491,20239.474,10674.542,167.973,24517.888,19614.311,1476.708,588.319,17157.341,0.000149,-0.031424,103,0,537,14,520,506,30691,2,14,486.886,30,10,10,10,0,0,0
1021,34.0,3304,430,26,89,3201,1,13,142,140.72,0.928,1.295,0.178,0.091,0.081,-0.841,1.504,0.3677,2.8699,0.707,0.045,0.013,0.126,-0.051,82,84,518,0,7,0,113894.27,1521.995,50669.104,1723.526,737.815,9.065,20419.057,10604.520,192.668,23885.625,19108.500,1661.364,577.820,15729.964,0.000185,-0.031331,88,0,497,21,476,455,30229,0,21,609.832,30,11,11,11,0,0,0
1051,35.0,3238,457,22,84,3144,1,9,133,156.32,0.933,1.299,0.189,0.091,0.081,-0.844,1.510,0.3703,2.8824,0.734,0.036,0.014,0.127,-0.050,87,115,542,0,7,0,109441.53,1421.667,48117.681,1380.601,611.017,11.683,20488.028,10487.495,204.015,23136.726,18509.381,1286.028,455.539,17824.234,0.000136,-0.031905,78,0,530,12,515,503,29988,0,12,283.047,30,9,9,9,0,0,0
1081,36.0,3096,433,22,72,3014,1,9,130,149.45,0.944,1.304,0.190,0.095,0.079,-0.843,1.502,0.3729,2.8719,0.803,0.042,0.015,0.128,-0.050,69,106,570,0,16,0,105231.78,1331.081,47827.337,1316.421,581.544,9.928,20003.548,10279.128,196.298,21484.447,17187.558,1209.154,506.224,18193.351,0.000147,-0.032102,71,0,555,15,546,531,29476,0,15,383.171,30,6,6,6,0,0,0
1111,37.0,2934,455,22,70,2852,1,11,128,155.20,0.948,1.306,0.207,0.098,0.081,-0.846,1.535,0.3684,2.8624,0.728,0.029,0.014,0.129,-0.051,77,112,583,0,9,0,100474.68,1242.472,46906.208,1213.628,582.908,8.633,19280.860,9964.089,189.765,21226.100,16980.880,1158.812,542.358,18738.302,0.000220,-0.031826,71,0,574,9,558,549,28510,0,9,246.933,30,13,13,9,0,4,0
1141,38.0,2740,470,22,62,2665,1,12,129,170.01,0.956,1.306,0.223,0.100,0.080,-0.848,1.523,0.3859,2.8545,0.707,0.048,0.014,0.130,-0.052,74,103,592,0,16,0,94980.31,1033.059,45348.361,1380.177,449.243,9.131,18434.422,9513.750,189.329,20219.423,16175.539,1247.296,499.346,19327.934,0.000227,-0.032894,61,0,579,13,564,551,27819,0,13,351.673,30,9,9,9,0,0,0
1171,39.0,2599,425,22,53,2532,1,13,120,180.72,0.961,1.309,0.235,0.103,0.078,-0.854,1.529,0.3800,2.8287,0.732,0.019,0.014,0.131,-0.046,65,96,569,0,8,0,91398.20,894.702,45073.800,1273.422,314.180,9.517,17447.375,8976.713,172.936,20767.868,16614.294,1213.497,351.257,18508.694,0.000116,-0.034193,41,0,554,15,549,534,26061,0,15,438.251,30,4,4,4,0,0,0
1201,40.0,2477,422,19,45,2417,1,14,114,142.93,0.969,1.310,0.247,0.107,0.075,-0.855,1.497,0.3966,2.8239,0.783,0.044,0.012,0.132,-0.045,76,93,508,0,5,0,86855.95,750.305,41754.387,1046.928,295.674,10.132,16884.643,8692.425,166.412,19141.029,15312.823,976.050,438.453,17107.676,0.000164,-0.035290,39,0,499,9,484,475,24833,0,9,195.106,30,9,9,9,0,0,0
1231,41.0,2358,460,19,42,2302,1,13,102,162.24,0.981,1.317,0.257,0.101,0.075,-0.856,1.486,0.4012,2.8060,0.731,0.000,0.014,0.132,-0.043,79,72,498,0,15,0,83116.35,657.911,40468.445,1058.146,299.272,9.200,16351.391,8179.651,150.397,18495.094,14796.075,1028.518,465.079,16050.042,0.000206,-0.037790,38,0,492,6,472,466,23623,0,6,190.284,30,7,7,7,0,0,0
1261,42.0,2332,413,19,43,2272,1,16,92,164.59,0.981,1.323,0.256,0.098,0.075,-0.859,1.504,0.4115,2.8300,0.688,0.047,0.012,0.133,-0.042,70,71,399,0,9,0,81406.74,595.522,39120.387,717.498,249.241,9.803,16012.124,7889.358,132.954,17924.093,14339.275,627.821,515.434,13380.506,0.000145,-0.038102,35,0,396,3,378,375,22611,0,3,61.350,30,9,9,9,0,0,0
1291,43.0,2296,423,19,43,2236,1,16,93,144.45,0.993,1.322,0.262,0.099,0.076,-0.860,1.514,0.4319,2.8227,0.633,0.023,0.009,0.133,-0.042,69,84,381,0,7,0,78763.45,586.435,36807.322,702.019,262.805,8.814,15939.260,7839.288,134.090,17450.653,13960.523,633.538,318.356,12384.405,0.000128,-0.037040,32,0,377,4,359,355,22399,0,4,84.259,30,4,4,4,0,0,0
1321,44.0,2265,375,19,46,2201,1,17,95,133.55,0.993,1.317,0.278,0.100,0.076,-0.860,1.517,0.4450,2.7906,0.629,0.022,0.010,0.135,-0.039,63,88,351,0,7,0,76227.23,596.320,35987.576,407.455,233.345,10.260,15709.861,7669.981,130.567,16484.609,13187.688,403.408,268.369,12048.462,0.000154,-0.037446,38,0,351,0,343,343,21521,1,0,0.000,30,1,1,1,0,0,0
1351,45.0,2209,392,17,40,2150,1,18,81,178.71,1.000,1.320,0.280,0.102,0.075,-0.860,1.501,0.4429,2.7967,0.740,0.000,0.011,0.135,-0.038,61,107,281,0,5,0,73584.69,606.230,32519.243,596.429,313.597,9.755,15610.221,7505.279,124.422,13608.672,10886.938,512.288,126.731,9763.774,0.000140,-0.037738,44,0,272,9,272,263,20981,0,9,119.603,30,6,6,6,0,0,0
1381,46.0,2089,363,17,41,2034,1,13,71,157.44,1.000,1.322,0.294,0.096,0.076,-0.863,1.508,0.4402,2.8077,0.767,0.024,0.010,0.135,-0.040,78,117,310,0,13,0,69611.12,567.865,30880.672,666.632,189.846,6.798,15160.664,7310.720,110.012,12830.929,10264.744,649.922,306.443,9984.782,0.000151,-0.036413,28,0,309,1,284,283,20421,0,1,18.339,30,7,7,7,0,0,0
1411,47.0,2025,369,17,33,1978,1,13,77,201.65,0.999,1.326,0.297,0.092,0.073,-0.865,1.591,0.3822,2.8086,0.679,0.030,0.010,0.135,-0.041,71,102,226,0,10,0,67446.58,499.561,28398.573,602.654,235.451,10.761,14461.244,6860.692,108.727,11029.189,8823.351,590.898,202.652,7235.286,0.000120,-0.036941,29,0,216,10,215,205,19641,0,10,164.713,30,7,7,7,0,0,0
1441,48.0,1925,380,17,26,1885,1,13,68,164.60,1.003,1.333,0.303,0.093,0.071,-0.865,1.600,0.3896,2.8098,0.722,0.038,0.011,0.135,-0.043,70,111,239,0,7,0,63736.27,375.048,26779.581,658.027,150.847,9.871,13987.872,6619.971,104.836,10359.114,8287.291,603.675,201.268,7933.523,0.000183,-0.037806,16,0,231,8,224,216,19346,0,8,175.853,30,11,11,9,0,2,0
1471,49.0,1872,328,17,26,1835,1,10,61,175.89,1.006,1.334,0.300,0.091,0.070,-0.867,1.600,0.3901,2.8238,0.755,0.077,0.011,0.136,-0.042,44,110,188,0,6,0,60576.94,330.744,24568.300,311.170,123.858,8.498,13544.810,6424.252,93.819,10084.224,8067.379,249.827,78.917,5961.069,0.000139,-0.038312,16,0,188,0,181,181,18679,0,0,0.000,30,3,3,3,0,0,0
1501,50.0,1742,295,18,26,1705,1,10,55,175.36,1.011,1.333,0.295,0.086,0.071,-0.869,1.582,0.4076,2.8247,0.733,0.038,0.012,0.136,-0.041,68,133,200,0,6,0,56201.12,322.093,22298.219,489.620,167.241,7.435,13015.248,6157.480,77.653,8377.176,6701.741,458.791,165.892,5935.259,0.000147,-0.037794,17,0,197,3,189,186,18330,0,3,89.225,30,7,7,6,0,1,0
1531,51.0,1641,313,18,22,1610,1,8,44,200.54,1.012,1.338,0.308,0.087,0.070,-0.872,1.568,0.3951,2.8263,0.850,0.045,0.014,0.136,-0.040,52,107,170,0,7,0,52058.76,281.441,20227.732,529.698,99.693,11.023,12104.633,5800.930,68.694,7357.319,5885.856,470.661,236.441,5028.402,0.000098,-0.038850,11,0,166,4,158,154,17054,0,4,143.009,30,6,6,6,0,0,0
1561,52.0,1512,290,18,22,1482,1,7,40,207.57,1.010,1.335,0.300,0.086,0.071,-0.874,1.568,0.3993,2.8338,0.860,0.091,0.015,0.138,-0.038,54,133,137,0,6,0,48637.25,273.324,19251.128,200.436,48.655,9.832,11416.965,5442.513,60.272,5969.365,4775.492,143.529,48.960,4840.288,0.000101,-0.038680,8,0,137,0,133,133,16452,0,0,0.000,30,0,0,0,0,0,0
1591,53.0,1410,317,18,21,1381,1,7,39,224.29,1.013,1.333,0.296,0.085,0.071,-0.874,1.618,0.3483,2.8446,0.731,0.048,0.017,0.138,-0.038,50,117,116,0,6,0,45863.79,248.564,16950.069,319.900,106.284,9.619,10521.001,4944.654,57.263,5550.060,4440.048,284.775,35.241,3339.052,0.000090,-0.038152,14,0,112,4,107,103,15021,0,4,99.975,30,2,2,2,0,0,0
1621,54.0,1343,255,18,21,1316,1,5,37,220.40,1.015,1.330,0.298,0.084,0.071,-0.876,1.641,0.3470,2.8222,0.664,0.048,0.017,0.138,-0.040,49,106,94,0,1,0,43633.63,200.195,16048.261,243.138,51.248,13.908,9943.118,4701.894,52.236,5451.598,4361.278,202.604,168.747,2562.831,0.000092,-0.037999,6,0,93,1,86,85,14535,0,1,29.861,30,4,4,4,0,0,0
1651,55.0,1257,301,18,19,1233,1,4,37,244.34,1.014,1.333,0.287,0.083,0.071,-0.877,1.673,0.3349,2.8251,0.699,0.053,0.017,0.139,-0.040,45,121,83,0,5,0,40244.64,174.030,13789.197,308.771,27.296,11.539,9381.917,4409.825,51.495,4950.852,3960.682,263.952,153.911,2409.720,0.000101,-0.037792,5,0,81,2,72,70,13684,0,2,67.809,30,6,6,6,0,0,0
1681,56.0,1194,279,18,19,1171,1,3,31,231.87,1.008,1.329,0.283,0.079,0.072,-0.880,1.673,0.3351,2.8471,0.747,0.105,0.017,0.140,-0.038,47,82,98,0,5,0,37420.66,142.387,14205.795,199.687,71.644,10.770,8762.232,4124.487,48.628,4816.371,3853.097,161.830,214.037,3097.357,0.000085,-0.038131,10,0,98,0,91,91,12895,0,0,0.000,30,9,9,6,0,3,0
1711,57.0,1084,289,18,20,1060,1,3,28,271.04,1.007,1.324,0.276,0.077,0.073,-0.879,1.676,0.3396,2.8446,0.697,0.050,0.020,0.141,-0.036,54,112,79,0,7,0,34264.08,133.046,12009.073,112.045,60.538,11.209,8125.196,3827.075,41.015,3574.767,2859.814,73.946,163.700,2464.863,0.000126,-0.037270,7,0,79,0,74,74,12056,0,0,0.000,30,4,4,4,0,0,0
1741,58.0,1025,280,18,20,1000,1,4,19,248.17,1.013,1.327,0.277,0.075,0.075,-0.880,1.684,0.3449,2.8241,0.709,0.050,0.019,0.142,-0.033,48,91,67,0,3,0,32456.58,140.318,12105.236,155.773,68.111,9.303,7580.132,3520.278,31.585,4084.641,3267.713,148.628,98.635,2012.643,0.000117,-0.036177,8,0,67,0,61,61,10778,0,0,0.000,30,2,2,2,0,0,0
1771,59.0,990,275,18,17,969,1,3,22,285.32,1.015,1.329,0.277,0.074,0.073,-0.884,1.655,0.3846,2.8683,0.787,0.059,0.015,0.144,-0.032,56,81,51,0,1,0,30802.01,131.193,11063.876,200.424,45.389,9.666,7242.720,3382.269,29.845,3953.156,3162.525,182.377,96.485,1325.733,0.000103,-0.035563,7,0,48,3,47,44,10308,0,3,66.435,30,3,3,3,0,0,0
1801,60.0,930,313,18,17,909,1,3,17,285.20,1.014,1.327,0.264,0.073,0.073,-0.885,1.655,0.3980,2.8506,0.787,0.118,0.019,0.146,-0.034,41,97,45,0,2,0,29499.60,126.289,10795.994,120.782,19.907,11.114,6895.059,3235.275,29.934,3382.831,2706.265,91.585,93.790,1323.272,0.000104,-0.034645,4,0,45,0,40,40,9707,0,0,0.000,30,3,3,3,0,0,0
1831,61.0,902,318,18,19,879,1,3,14,282.79,1.019,1.332,0.266,0.076,0.075,-0.886,1.668,0.3737,2.8684,0.803,0.053,0.020,0.146,-0.036,55,81,57,0,2,0,28683.20,135.513,11090.883,181.172,29.196,9.883,6537.468,3001.492,25.755,4564.872,3651.898,154.240,86.760,1505.274,0.000117,-0.034969,4,0,57,0,47,47,9206,0,0,0.000,30,6,6,6,0,0,0
