tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore
31,1.0,510,10485,0,149,162,97,102,1,14.18,0.926,0.889,0.159,0.147,0.206,-0.111,1.595,0.3189,1.4379,0.724,0.376,0.133,0.094,0.017,40,0,33,0,0,0,28285.81,1248.478,10887.568,83.384,36.822,9.934,2548.692,690.128,0.110,5719.945,4575.956,1815.119,949.829,169.755,0.000157,-0.001070,23,0,26,7,12,7,3668,6,7,12.038,944,131,89,16,3,70,0,869,250,198,6,0,192,0,1769,356,2,4634.274,3807.458,3.835,0.146,6.591,392.369,128.601,3.015,39,3,0,3,0,24,2051,418,11,7421.266,3972.527,28.195,0.425,0.000,418.201,125.615,5.868,57,10,0,10,0,164,1514,379,1,4502.543,1539.494,4.168,4.590,5.141,339.964,104.871,3.485,14,3,0,3,0,54,1331,384,0,4892.500,885.066,0.000,5.989,0.000,321.530,95.443,3.407,6,3,0,3,0,26,1425,260,1,3372.917,210.860,0.436,36.334,0.301,289.627,83.227,4.109,0,3,0,3,0,59,1612,266,2,3089.208,36.479,0.092,23.862,0.006,372.783,90.372,2.656,0,4,0,4,0,31,1,1,2,0,10,3,0,5,1,0,0,0
61,2.0,738,8687,0,157,358,95,128,3,20.31,0.994,1.003,0.152,0.116,0.160,-0.296,1.582,0.3187,1.6032,0.776,0.446,0.091,0.084,0.042,50,0,19,0,0,0,37029.27,1267.051,16515.562,32.622,147.090,16.170,3518.566,1017.996,1.853,10398.220,8318.576,872.472,1320.062,261.193,0.000097,-0.000671,64,0,16,3,8,7,5218,29,3,4.202,924,81,47,5,0,36,6,1106,401,317,6,0,311,0,3404,465,4,9057.154,7276.164,20.747,0.292,2.498,784.155,284.128,2.014,114,3,0,3,0,105,3578,563,8,11976.154,6340.180,33.217,1.447,0.000,793.338,241.303,16.658,91,6,0,6,0,150,2067,377,15,5779.047,2038.573,40.128,2.043,0.000,483.386,157.088,4.175,27,3,0,3,0,55,1450,245,7,2701.966,441.446,20.813,6.647,1.446,356.149,108.990,4.543,2,1,0,1,0,29,1391,222,1,2505.485,168.074,0.014,2.603,0.258,294.584,78.446,1.097,1,1,0,1,0,43,1503,174,0,1585.000,15.728,0.000,15.389,0.000,349.934,73.971,1.765,0,2,0,2,0,95,0,1,0,0,6,0,0,6,0,0,0,0
91,3.0,1126,6346,0,154,720,93,159,6,29.19,1.048,1.120,0.141,0.098,0.118,-0.434,1.567,0.3156,1.8082,0.765,0.403,0.066,0.076,0.061,83,1,40,0,0,0,52580.12,1323.739,28888.958,64.337,282.092,18.670,5715.148,1859.214,5.273,18310.338,14648.271,1688.620,1443.231,352.625,0.000114,-0.000597,48,0,34,6,21,19,8131,3,6,6.778,896,112,92,10,1,76,5,1497,596,509,13,0,494,2,8107,820,21,17896.963,14109.344,183.686,0.054,6.410,1913.720,741.465,8.253,214,2,0,2,0,16,7267,881,9,20426.009,11155.619,66.657,2.778,0.000,1673.136,577.791,27.742,170,20,0,20,0,555,2805,452,8,7758.061,2784.369,28.497,8.376,0.000,674.706,199.616,11.558,35,4,0,4,0,186,1450,232,3,2983.279,521.601,2.257,7.323,0.000,356.732,101.014,4.425,5,4,0,4,0,162,1375,130,2,1452.862,116.262,0.454,16.526,0.254,288.675,73.027,2.391,1,4,0,4,0,294,1470,92,2,862.802,9.566,0.284,22.502,0.114,342.131,64.983,3.004,0,0,0,0,0,0,0,0,0,0,8,0,0,8,1,0,0,0
121,4.0,1705,3431,0,153,1281,88,183,6,36.89,1.085,1.210,0.148,0.084,0.089,-0.527,1.567,0.3300,2.0777,0.763,0.359,0.049,0.073,0.068,128,6,84,0,0,0,74612.07,1321.656,45291.399,112.177,541.902,17.805,9195.129,3450.032,8.896,28639.242,22911.394,3562.271,2105.905,643.205,0.000221,0.000931,81,0,80,4,54,51,13063,5,4,4.554,850,111,88,28,3,53,4,2002,1027,956,9,1,946,0,16208,1548,29,35231.244,27920.048,303.055,1.043,0.000,3942.112,1632.364,55.514,416,35,5,30,0,1406,12689,1067,26,25322.691,13645.544,204.592,6.002,2.384,2966.453,1129.234,59.217,203,33,0,33,0,1058,3744,453,6,8643.102,3212.295,17.745,6.237,1.842,893.872,285.579,16.756,45,12,0,12,0,591,1429,147,12,2053.175,343.849,8.828,0.528,0.000,346.252,91.567,3.335,1,1,0,1,0,112,1294,77,3,805.881,62.024,1.746,28.856,0.328,262.922,66.798,3.926,0,2,0,2,0,216,1418,51,0,575.000,6.303,0.000,64.957,0.000,324.637,58.274,3.452,0,3,1,2,0,311,0,1,0,0,9,0,0,19,0,0,0,0
151,5.0,2055,1194,32,145,1645,78,187,12,52.65,1.101,1.251,0.152,0.080,0.080,-0.563,1.582,0.3247,2.1940,0.805,0.297,0.037,0.072,0.067,108,20,226,0,0,0,81512.12,1337.505,40171.602,149.768,676.557,23.959,13572.971,5682.589,10.995,25324.022,20259.218,7746.119,1593.629,1087.712,0.000184,0.001861,95,0,219,7,173,168,17657,2,7,6.448,804,186,173,41,11,114,7,2286,971,935,16,0,906,13,28079,1365,39,31520.864,25117.913,326.044,5.096,5.377,6915.993,3085.557,115.144,387,157,10,147,0,6489,18226,1017,39,23520.062,12950.409,296.256,8.228,0.757,4338.780,1772.645,77.285,178,48,2,46,0,2374,4153,248,14,5215.944,1900.980,47.750,4.466,0.000,990.136,346.668,15.103,30,22,0,22,0,1350,1432,66,1,867.042,145.471,0.516,7.019,0.000,352.287,94.145,4.135,1,1,1,0,0,118,1169,36,0,445.000,29.544,0.000,29.219,0.281,232.998,62.345,2.716,0,8,5,3,0,1057,1347,20,0,167.500,0.636,0.000,89.291,0.033,298.970,55.083,9.824,0,2,1,1,0,269,0,0,0,0,8,0,0,12,0,0,0,0
181,6.0,2022,596,32,149,1632,74,167,14,86.07,1.097,1.254,0.141,0.074,0.084,-0.565,1.585,0.3151,2.2277,0.769,0.248,0.035,0.072,0.066,116,68,156,0,0,0,72539.12,1375.246,17485.546,102.995,746.640,21.471,14381.691,5841.528,20.019,7999.951,6399.961,5009.229,309.430,774.900,0.000170,-0.000143,116,0,151,5,121,117,19130,0,5,6.760,747,162,152,31,5,101,15,2293,1092,1078,8,0,1055,15,28607,460,59,11358.086,8533.930,502.798,2.868,4.154,7129.710,2990.922,102.072,85,133,40,93,0,9589,20917,606,42,14689.569,8054.695,222.222,7.602,2.349,5015.355,2074.314,79.124,87,56,19,37,0,4806,3984,96,12,2196.915,782.396,20.490,4.434,0.000,959.244,334.705,16.873,8,17,4,13,0,1980,1344,19,3,271.673,47.612,1.130,3.462,0.000,329.101,86.519,4.401,0,7,2,5,0,1121,1020,10,0,110.000,8.438,0.000,35.959,0.257,203.111,50.087,4.784,0,0,0,0,0,0,1272,32,0,432.500,6.716,0.000,41.910,0.000,288.699,51.609,5.609,1,5,2,3,0,829,0,0,0,0,1,0,0,5,0,0,0,0
211,7.0,1882,373,32,145,1532,57,148,14,106.68,1.095,1.255,0.132,0.067,0.086,-0.576,1.585,0.3165,2.2504,0.789,0.234,0.035,0.072,0.067,101,122,129,0,3,0,62315.94,1399.814,13492.891,79.138,579.374,20.141,13675.103,5592.549,24.649,4784.286,3827.429,4024.442,242.986,678.441,0.000139,-0.000450,94,0,121,8,105,99,17797,4,8,10.694,594,88,73,18,2,47,6,2205,1101,1085,21,0,1054,10,26969,422,40,10355.973,7876.254,358.628,1.851,7.136,6702.442,2797.238,66.623,61,123,58,63,2,11189,20790,367,34,9194.170,5034.741,198.704,6.630,0.000,4974.510,2119.503,75.493,44,82,41,40,1,7855,3574,63,8,1462.102,526.501,20.998,9.856,2.727,857.974,316.458,18.997,4,16,8,8,0,1914,1136,10,0,145.000,24.447,0.000,5.513,0.000,269.392,65.423,3.871,0,7,3,4,0,1281,961,2,2,19.616,1.052,0.458,32.938,0.831,192.232,43.899,4.654,0,5,2,3,0,910,1028,3,6,55.863,0.206,0.292,11.658,0.000,227.751,39.160,2.009,0,12,9,3,0,2360,0,0,0,0,0,0,0,0,0,0,0,0
241,8.0,1661,358,32,139,1356,43,123,14,132.25,1.090,1.253,0.125,0.061,0.090,-0.593,1.591,0.3153,2.2762,0.785,0.216,0.031,0.072,0.067,74,191,113,0,2,0,53262.70,1393.892,11889.721,68.756,879.657,14.166,12287.542,5084.296,21.789,3615.515,2892.412,3375.330,199.420,714.122,0.000101,0.000240,117,0,105,8,97,89,16053,0,8,34.216,472,85,75,11,9,50,5,1926,789,751,11,0,727,13,24990,405,54,10467.932,7869.544,498.512,2.174,34.216,6192.528,2600.663,47.938,63,130,98,32,0,14506,18510,282,54,7080.940,3668.486,348.911,1.979,0.000,4399.199,1929.443,47.232,17,127,63,62,2,14806,3155,35,6,847.973,285.295,31.972,2.329,0.000,738.271,286.805,12.315,3,20,14,6,0,3593,922,10,0,145.000,28.760,0.000,4.856,0.000,215.088,53.242,3.286,0,7,7,0,0,1418,789,6,3,65.299,5.212,0.263,16.351,0.000,158.126,36.148,3.433,0,4,2,2,0,883,722,0,0,0.000,0.000,0.000,6.851,0.000,150.711,24.689,2.720,0,10,7,3,0,2292,0,0,0,0,0,0,0,1,0,0,0,0
271,9.0,1457,406,32,131,1202,33,91,17,154.12,1.083,1.255,0.123,0.058,0.094,-0.607,1.596,0.3177,2.3107,0.802,0.198,0.035,0.073,0.065,72,163,119,0,1,0,46392.36,1368.195,11867.600,59.931,712.178,10.071,10671.518,4485.800,23.124,3382.262,2705.810,3487.012,176.726,645.438,0.000074,0.000070,92,0,110,9,93,88,13483,0,9,13.376,412,76,73,21,4,47,1,1544,489,467,2,0,451,14,22762,348,51,9037.473,6790.422,458.164,3.450,11.345,5633.664,2379.465,38.921,56,134,80,53,1,18321,15547,341,36,8603.559,4656.819,232.393,0.979,0.000,3682.716,1675.500,34.600,21,97,55,42,0,14302,2381,40,3,985.918,348.218,20.026,0.274,0.000,548.079,218.911,6.230,1,29,19,10,0,5695,769,12,0,212.500,38.467,0.000,1.044,1.591,173.278,44.502,1.873,0,4,4,0,0,918,701,9,2,153.573,8.353,1.596,16.590,0.440,135.464,30.415,3.120,0,2,1,1,0,493,416,4,0,47.500,0.531,0.000,24.218,0.000,87.616,14.364,4.105,0,8,4,4,0,1891,0,0,0,0,0,0,0,0,0,0,0,0
301,10.0,1326,462,29,126,1100,24,76,16,183.44,1.078,1.261,0.120,0.059,0.097,-0.620,1.599,0.3134,2.3724,0.780,0.206,0.034,0.073,0.065,50,164,52,0,2,0,45086.07,1336.336,13723.567,49.574,454.836,9.367,9516.187,4051.019,25.606,3650.324,2920.259,1486.670,238.392,367.827,0.000126,-0.000924,67,0,44,8,44,36,11487,2,8,24.399,303,57,57,8,0,37,12,1291,308,291,0,0,283,8,20749,425,29,10656.827,8299.799,221.723,0.826,16.519,5138.232,2199.047,23.110,58,107,82,24,1,17954,13752,362,34,9297.646,5063.794,215.418,1.230,7.879,3248.199,1525.989,28.455,26,79,59,19,1,14650,1878,33,1,767.217,291.309,5.067,0.000,0.000,420.562,167.583,3.786,0,10,10,0,0,1730,661,12,1,211.855,39.824,1.935,0.000,0.000,148.923,32.490,1.624,0,5,5,0,0,1142,615,8,0,95.000,7.142,0.000,14.531,0.000,118.028,26.327,1.914,0,6,5,1,0,1668,252,3,0,57.500,1.060,0.000,8.588,0.000,53.016,8.997,0.599,0,3,3,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0
