tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore
31,1.0,437,8482,0,157,91,95,94,0,14.20,0.846,0.790,0.206,0.132,0.248,-0.013,1.517,0.3197,1.2551,0.778,0.338,0.196,0.101,-0.002,37,0,20,0,0,0,24082.54,1338.363,5279.429,56.789,119.515,10.847,2207.294,688.117,0.000,1960.384,1568.308,1090.129,1217.212,188.495,0.000119,-0.000728,52,0,15,5,8,6,3141,24,5,7.595,701,123,91,7,0,77,7,780,187,124,3,0,115,6,1370,112,6,1283.686,1153.854,21.072,0.243,0.000,272.418,91.811,5.977,5,2,0,2,0,8,1351,185,8,2508.403,1636.926,48.937,1.201,6.940,286.246,95.873,10.502,7,2,0,2,0,2,1594,210,3,2498.108,1129.290,5.334,0.986,0.000,325.368,95.456,9.026,8,0,0,0,0,0,1277,167,5,1812.694,489.732,11.132,4.857,0.000,284.806,86.249,6.444,4,6,0,6,0,119,1595,241,5,3039.181,430.419,3.292,4.529,0.620,314.348,105.733,3.913,3,2,0,2,0,29,1372,146,1,1677.578,43.095,0.203,37.378,0.034,298.380,115.048,14.475,0,3,0,3,0,45,0,1,0,0,3,0,0,0,3,0,0,0
61,2.0,451,7795,0,163,98,93,97,0,28.90,0.854,0.798,0.207,0.133,0.248,-0.040,1.520,0.3344,1.2452,0.782,0.411,0.219,0.102,-0.003,52,0,22,0,0,0,24165.08,1373.339,4316.297,49.807,139.129,17.830,2306.034,647.635,0.000,1308.449,1046.759,1020.760,1273.479,147.309,0.000137,-0.001833,63,0,15,7,9,6,3327,47,7,14.169,712,110,51,4,0,47,0,938,292,191,6,0,181,4,1424,91,1,1016.963,890.759,17.586,0.278,9.219,279.954,92.869,7.238,5,2,0,2,0,75,1511,149,4,2175.220,1442.763,29.587,0.000,3.727,329.687,89.058,4.222,7,3,0,3,0,174,1723,165,5,2218.923,1030.432,16.830,1.571,0.000,351.058,104.670,17.183,5,3,0,3,0,103,1174,115,4,1137.626,275.802,3.613,12.013,1.189,263.995,75.976,8.360,2,3,0,3,0,98,1599,205,0,2762.500,395.408,0.000,2.901,0.000,318.061,85.489,4.144,3,1,0,1,0,52,1233,135,2,1495.433,35.615,0.090,18.875,0.033,276.736,89.848,10.332,0,3,0,3,0,126,0,1,0,0,0,0,0,0,0,0,0,1
91,3.0,466,7229,0,162,109,96,99,0,33.51,0.860,0.812,0.212,0.133,0.240,-0.061,1.504,0.3360,1.2664,0.831,0.420,0.220,0.102,-0.003,60,0,9,0,0,0,24546.45,1373.297,3934.065,18.227,46.015,22.632,2368.220,625.098,0.000,900.557,720.446,354.243,1274.808,141.735,0.000079,-0.001818,29,0,4,5,5,1,3277,6,5,12.209,644,78,42,1,0,38,3,933,293,198,2,0,190,6,1521,117,2,1247.033,1113.241,1.744,0.035,8.758,297.652,89.253,5.952,6,1,0,1,0,42,1571,139,2,2048.398,1385.650,5.780,0.000,0.000,343.225,83.977,4.492,5,0,0,0,0,0,1721,126,3,1322.383,585.020,13.254,0.000,3.215,353.145,104.430,18.647,5,2,0,2,0,99,1200,79,3,953.745,213.110,9.677,2.710,0.000,272.993,72.294,4.724,0,0,0,0,0,0,1644,175,8,2706.148,371.337,5.650,0.000,0.000,333.035,85.812,1.683,4,1,0,1,0,80,1200,104,5,981.226,21.002,1.523,3.274,0.236,273.430,90.043,4.892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
121,4.0,488,6615,0,169,121,98,100,0,38.02,0.859,0.821,0.213,0.129,0.239,-0.083,1.506,0.3267,1.3336,0.796,0.373,0.210,0.103,-0.001,61,1,6,0,0,0,24683.34,1392.570,3939.037,9.501,127.564,23.300,2468.248,645.762,0.000,1057.978,846.382,258.424,1437.970,182.216,0.000113,-0.001844,46,0,5,1,3,3,3595,19,1,2.034,699,62,55,2,0,47,6,1005,260,191,0,0,186,5,1667,117,9,1151.231,988.193,42.201,0.249,0.000,329.203,90.876,9.729,5,2,0,2,0,88,1759,153,0,2005.000,1345.824,0.000,0.663,0.000,382.320,98.298,3.844,8,0,0,0,0,0,1759,125,11,1512.158,652.670,39.754,0.000,0.000,364.483,133.689,16.687,4,2,0,2,0,114,1200,110,1,1352.405,320.591,0.839,0.000,2.034,273.414,70.333,3.405,0,0,0,0,0,0,1700,216,6,2936.498,412.447,7.840,0.000,0.000,343.165,83.424,0.561,4,1,0,1,0,103,1172,109,0,1115.000,32.352,0.000,6.555,0.000,266.214,73.936,4.899,0,1,1,0,0,87,0,0,0,0,0,0,0,1,0,0,0,0
151,5.0,504,6036,49,171,132,95,106,0,54.26,0.855,0.829,0.204,0.123,0.235,-0.112,1.512,0.3362,1.3632,0.803,0.380,0.186,0.104,0.002,69,6,8,0,0,0,24947.00,1479.548,4407.375,20.285,38.208,22.158,2574.640,627.373,0.000,1071.283,857.026,602.803,1509.364,115.116,0.000103,-0.001203,20,0,4,4,2,2,3873,10,4,5.124,717,67,45,2,0,42,1,1068,355,254,1,0,253,0,1768,130,0,1447.500,1317.183,0.000,0.000,0.000,344.359,91.189,4.892,7,3,2,1,0,415,2046,159,1,1913.125,1282.437,1.806,0.889,0.000,446.298,126.751,4.879,8,2,1,1,0,181,1908,162,4,2094.635,952.983,17.776,2.652,0.000,391.315,108.122,25.309,7,0,0,0,0,0,1196,138,2,1363.409,335.695,3.368,0.000,2.655,269.630,60.064,2.260,1,1,1,0,0,90,1735,170,2,2499.518,336.413,2.688,7.523,2.469,343.558,78.196,2.765,1,2,0,2,0,179,1141,76,1,749.006,21.537,0.027,4.096,0.000,253.907,60.943,4.010,0,2,2,0,0,273,0,0,0,0,0,0,0,1,0,0,0,0
181,6.0,549,5449,49,185,163,91,110,0,71.70,0.844,0.847,0.196,0.115,0.234,-0.176,1.511,0.3175,1.4551,0.768,0.351,0.173,0.107,-0.001,53,12,7,0,0,0,26134.05,1532.057,5000.242,6.801,36.242,21.958,2762.500,643.748,0.000,2305.731,1844.585,249.566,1150.415,84.670,0.000088,-0.001470,27,0,5,2,4,3,4093,11,2,2.888,653,31,21,0,0,20,1,1225,326,302,2,0,300,0,1994,145,1,1459.063,1324.909,3.219,0.187,2.863,386.607,100.633,3.197,14,3,0,3,0,180,2305,231,5,2851.573,1923.563,11.381,0.690,0.000,522.735,156.937,3.115,23,3,1,2,0,238,2045,163,0,2115.000,998.076,0.000,0.000,0.000,419.763,109.128,26.760,8,4,4,0,0,690,1218,124,3,1296.821,318.585,3.352,3.037,0.000,283.560,52.210,2.894,1,1,1,0,0,178,1736,121,4,1731.709,228.743,0.295,0.000,0.000,353.144,75.389,0.529,2,1,1,0,0,152,1079,112,3,1250.709,45.984,1.315,0.000,0.024,237.966,54.344,2.221,0,5,5,0,0,874,0,0,0,0,0,0,0,0,0,0,0,0
211,7.0,616,4544,49,198,221,84,113,2,93.51,0.829,0.882,0.179,0.100,0.225,-0.268,1.515,0.3304,1.6639,0.749,0.318,0.179,0.113,-0.007,79,24,24,0,0,0,29846.29,1633.329,9712.641,38.435,142.746,24.713,2974.976,785.492,0.201,4196.302,3357.042,983.492,1885.198,203.553,0.000103,-0.001252,62,0,22,2,14,13,4527,40,2,4.471,640,58,41,7,0,28,6,1367,400,396,4,0,391,1,2373,269,0,2577.500,2349.571,0.000,0.765,0.000,444.441,130.738,4.096,27,14,7,7,0,1519,3258,408,9,6903.877,4784.669,98.532,2.364,1.795,697.830,264.763,9.112,57,12,3,9,0,843,2209,212,6,3551.687,1715.243,8.307,1.564,0.000,439.511,93.904,36.111,14,7,4,3,0,1218,1147,151,4,1659.579,395.137,7.388,2.201,2.676,258.515,50.336,4.290,1,5,3,2,0,939,1737,121,2,1825.265,243.850,1.224,0.000,0.000,348.664,80.535,1.582,0,4,3,1,0,811,915,87,1,971.453,39.419,0.190,27.069,0.000,183.693,41.926,9.404,0,3,3,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0
241,8.0,707,3695,49,207,305,76,119,3,103.32,0.825,0.945,0.159,0.097,0.208,-0.359,1.510,0.3219,1.9040,0.770,0.304,0.192,0.121,-0.012,70,22,28,0,0,0,34614.84,1777.032,11178.808,32.781,157.235,22.652,3259.999,1048.285,3.087,5173.234,4138.588,928.200,1762.925,182.921,0.000190,0.000873,66,0,24,4,24,20,4949,47,4,15.791,581,80,39,4,0,35,0,1621,646,630,2,0,628,0,3129,298,3,2734.983,2471.010,34.983,0.530,2.501,549.550,212.001,7.768,28,8,2,6,0,634,4728,484,7,8878.887,6245.453,76.714,4.237,13.290,939.560,442.097,17.985,84,20,6,14,0,1534,2377,194,2,3440.293,1691.078,3.443,0.982,0.000,461.782,91.738,60.916,14,5,4,1,0,1107,1058,104,0,1147.500,275.467,0.000,0.000,0.000,231.473,47.661,1.178,1,3,3,0,0,667,1570,138,0,2277.500,327.082,0.000,0.121,0.000,304.566,69.409,2.923,1,5,3,2,0,1049,764,44,7,609.478,27.948,0.787,11.120,0.000,146.261,29.151,4.332,0,5,4,1,0,1099,0,0,0,0,0,0,0,0,1,0,0,0
271,9.0,828,2941,49,216,416,64,132,3,135.30,0.816,1.012,0.142,0.101,0.188,-0.440,1.515,0.3123,2.0939,0.749,0.306,0.157,0.131,-0.019,76,23,32,0,1,0,39283.31,1983.850,12099.065,36.635,178.285,17.675,3770.345,1300.538,3.616,6446.057,5156.845,1442.789,1386.928,257.657,0.000082,0.001583,40,0,24,8,26,22,5693,9,8,18.385,456,35,12,1,0,9,2,2015,813,791,1,0,790,0,3910,309,6,3371.112,2969.568,36.521,0.712,13.329,676.260,291.351,11.254,34,8,3,5,0,1442,6893,532,7,9606.305,6740.097,93.940,7.965,3.585,1315.815,603.283,19.366,106,21,5,16,0,1717,2785,197,5,3644.026,1743.306,15.004,0.000,0.000,541.612,104.970,76.603,18,1,0,1,0,139,910,88,1,1030.848,241.949,1.028,3.845,1.035,192.945,37.066,4.890,0,4,4,0,0,967,1500,99,5,1987.887,274.047,4.160,5.728,0.436,283.648,63.046,1.962,2,7,5,1,1,1696,593,27,7,433.060,23.299,0.005,0.000,0.000,108.884,21.866,0.154,0,7,6,1,0,1770,0,0,0,0,1,0,0,1,0,0,0,0
301,10.0,978,2243,47,227,557,54,140,3,144.33,0.814,1.072,0.130,0.101,0.170,-0.490,1.512,0.3124,2.3871,0.742,0.300,0.144,0.142,-0.031,97,14,39,0,0,0,45788.67,2070.325,14870.048,37.165,118.822,18.886,4434.002,1689.081,4.484,7359.061,5887.249,1412.407,1302.625,157.767,0.000132,0.002232,29,0,36,3,31,28,6667,19,3,7.415,448,39,32,3,0,26,3,2408,765,755,9,0,746,0,4942,271,4,3671.924,3131.063,11.766,0.770,0.000,837.540,401.020,11.441,37,6,1,5,0,551,9695,694,5,13933.919,9818.823,73.331,6.617,7.415,1786.006,863.455,47.259,137,28,3,25,0,2607,3215,143,1,3054.818,1476.849,2.293,4.436,0.000,621.155,110.679,72.769,12,3,1,2,0,603,887,55,0,657.500,158.533,0.000,9.062,0.000,189.679,37.372,5.437,2,2,1,1,0,295,1325,72,0,1117.500,149.885,0.000,8.865,0.000,239.233,56.100,2.496,1,6,5,1,0,1686,455,12,0,177.500,9.534,0.000,0.000,0.000,79.313,17.679,0.124,0,5,3,2,0,1450,0,0,0,0,0,0,0,1,0,0,0,0
