tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore
31,1.0,453,8454,0,156,92,106,99,0,13.30,0.851,0.804,0.215,0.133,0.243,+0.011,1.528,0.3244,1.2652,0.795,0.340,0.215,0.102,-0.004,30,0,20,0,0,0,25137.18,1347.433,6609.496,58.611,174.155,10.484,2245.167,702.171,0.000,2601.919,2081.536,1044.640,1373.854,183.428,0.000107,-0.000955,45,0,15,5,7,5,3211,10,5,9.485,721,145,114,7,0,100,7,831,252,193,4,0,186,3,1370,112,6,1304.615,1200.044,25.304,0.766,0.000,270.911,91.705,6.454,5,2,0,2,0,8,1404,197,9,2641.743,1955.153,62.187,2.390,7.964,301.763,96.790,8.609,8,2,0,2,0,2,1590,207,7,2258.278,1287.799,35.603,1.419,0.000,331.649,96.226,9.876,10,2,0,2,0,31,1346,176,8,1926.867,764.139,32.349,10.702,0.000,287.012,87.610,11.443,9,6,0,6,0,117,1682,254,4,2974.592,805.677,5.313,5.184,1.275,332.055,110.870,4.798,10,1,0,1,0,8,1381,149,1,1647.578,146.003,0.594,28.665,0.247,298.857,116.368,12.847,0,2,0,2,0,19,0,2,1,0,3,0,0,0,5,0,0,1
61,2.0,472,7758,0,164,96,110,102,1,25.32,0.850,0.812,0.235,0.135,0.242,-0.001,1.527,0.3333,1.2646,0.787,0.396,0.221,0.104,-0.004,45,0,17,0,0,0,25596.49,1375.253,5189.293,66.671,106.847,16.199,2391.719,660.892,0.093,1311.487,1049.190,1018.440,1709.662,128.799,0.000136,-0.001671,45,0,12,5,10,6,3305,18,5,20.462,743,133,81,4,0,77,0,833,208,147,5,0,136,6,1387,96,5,1108.004,991.922,36.210,0.511,11.117,270.646,89.396,6.927,4,1,0,1,0,37,1443,127,1,1851.411,1380.741,18.007,1.525,4.349,315.127,75.019,5.650,2,1,0,1,0,61,1677,173,2,1777.206,1050.273,3.945,7.775,3.526,370.691,107.830,9.261,7,2,0,2,0,49,1279,79,15,1016.116,370.674,24.243,9.474,1.469,266.665,83.128,5.975,2,4,0,4,0,137,1941,257,1,3472.129,949.856,1.290,3.321,0.000,405.250,113.245,3.179,7,1,0,1,0,52,1286,141,3,1457.467,125.258,0.631,23.602,0.000,280.566,96.613,8.521,1,3,0,3,0,112,0,0,0,0,0,0,0,0,1,0,0,1
91,3.0,498,7127,0,160,108,120,110,3,38.30,0.863,0.838,0.258,0.135,0.224,-0.010,1.515,0.3373,1.2760,0.819,0.394,0.207,0.106,-0.003,62,0,19,0,0,0,25641.66,1376.439,4851.548,46.160,80.810,19.632,2556.726,715.070,2.564,1721.009,1376.807,889.379,1573.577,147.456,0.000088,-0.001974,39,0,8,11,8,2,3369,16,11,27.478,779,93,67,1,0,64,2,838,279,234,6,0,223,5,1485,90,2,1014.356,939.719,6.320,0.000,5.757,285.248,83.058,5.276,3,0,0,0,0,0,1596,130,1,1623.398,1224.397,13.047,1.962,0.000,349.049,79.162,8.391,8,1,0,1,0,81,1790,145,5,1283.898,735.717,13.236,1.946,14.474,403.358,126.254,15.213,8,2,0,2,0,151,1380,83,7,1514.733,543.106,19.454,11.334,4.823,296.617,93.310,7.691,5,2,0,2,0,131,2125,258,7,3966.251,1093.836,16.597,0.000,1.659,448.418,122.510,2.073,14,3,0,3,0,159,1290,120,1,1104.423,77.259,1.971,3.440,0.766,283.683,107.373,7.286,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
121,4.0,527,6409,0,167,121,124,115,3,47.66,0.869,0.846,0.260,0.133,0.222,-0.029,1.528,0.3299,1.3497,0.800,0.371,0.186,0.107,-0.005,67,3,11,0,0,0,26580.45,1403.717,5416.929,22.471,137.059,23.971,2743.784,726.569,3.907,1643.340,1314.672,475.674,1460.977,164.749,0.000070,-0.002345,64,0,9,2,6,6,3638,49,2,3.514,863,86,69,2,0,63,4,852,245,207,4,0,203,0,1567,108,3,964.641,882.998,13.693,0.258,0.000,300.165,79.648,6.022,7,1,0,1,0,41,1812,145,1,1953.662,1483.399,7.071,1.655,0.000,398.520,100.479,7.763,8,2,0,2,0,170,1844,154,5,1598.267,900.798,22.716,6.367,0.000,427.114,139.808,13.897,7,1,0,1,0,95,1483,118,1,1816.029,692.883,1.321,2.441,2.742,318.153,93.480,4.474,1,2,1,1,0,117,2424,273,3,4254.328,1116.766,13.314,0.000,0.772,516.388,140.778,1.873,11,6,2,4,0,554,1290,129,2,1432.110,111.450,0.405,8.236,0.000,284.005,79.141,5.187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
151,5.0,571,5730,33,168,136,138,129,3,62.37,0.874,0.860,0.268,0.125,0.210,-0.050,1.526,0.3392,1.3685,0.813,0.381,0.186,0.107,-0.003,59,8,9,0,0,0,28188.91,1464.215,6337.483,21.685,97.470,24.086,2983.469,730.985,3.907,2335.591,1868.473,420.242,1463.544,145.660,0.000124,-0.003289,51,0,6,3,5,4,3863,13,3,7.012,846,85,51,2,0,49,0,953,271,211,1,0,210,0,1791,136,1,1372.817,1268.235,2.598,0.335,0.000,339.059,86.015,4.464,8,3,1,2,0,405,2125,136,8,1505.580,1098.248,35.068,0.422,0.000,480.725,119.569,5.684,11,1,0,1,0,34,2100,187,7,2739.357,1633.826,15.358,1.032,1.977,479.432,129.799,11.933,15,2,1,1,0,207,1521,106,3,1585.592,625.030,7.445,0.000,3.871,327.600,96.664,3.491,3,1,1,0,0,127,2694,288,11,5345.239,1435.974,25.353,8.783,1.164,577.725,146.843,2.651,18,0,0,0,0,0,1216,96,8,1138.513,94.733,0.675,4.101,0.000,265.975,63.901,4.898,0,5,3,2,0,663,0,0,0,0,0,0,0,0,2,0,0,1
181,6.0,635,4993,33,181,151,145,158,4,79.20,0.882,0.870,0.267,0.114,0.206,-0.064,1.533,0.3166,1.4247,0.766,0.343,0.159,0.110,0.001,74,13,16,0,1,0,30001.90,1472.413,7640.153,44.954,201.060,20.393,3364.015,812.463,3.098,3620.122,2896.097,736.559,1472.395,231.974,0.000100,-0.003613,48,0,14,2,7,6,4026,10,2,8.288,800,92,68,8,0,59,1,1086,263,232,2,0,230,0,1877,126,2,1307.382,1204.174,10.742,0.658,6.310,365.611,94.425,12.898,7,5,1,4,0,397,2403,180,11,2498.970,1798.781,78.725,0.000,0.000,567.130,133.006,5.371,18,7,2,5,0,638,2593,202,11,3391.331,2014.857,25.080,3.117,0.000,579.895,150.040,11.700,28,5,3,2,0,821,1657,115,5,2072.188,783.583,26.872,0.000,0.000,368.440,95.182,1.800,7,1,0,1,0,156,3193,321,6,5965.413,1596.606,15.700,26.176,1.978,704.757,191.878,3.843,17,4,1,2,1,517,1122,109,3,1236.249,117.778,1.167,6.715,0.000,245.228,54.105,6.385,0,4,4,0,0,706,0,0,0,0,1,0,0,3,0,0,0,2
211,7.0,709,4219,33,189,180,157,183,2,100.54,0.883,0.893,0.258,0.094,0.194,-0.080,1.531,0.3289,1.5187,0.775,0.307,0.150,0.113,0.004,83,25,14,0,2,0,33266.80,1582.406,9628.269,28.892,176.673,20.251,3735.337,896.688,3.827,4509.282,3607.426,566.689,1651.864,218.402,0.000121,-0.003306,61,0,11,3,6,6,4189,6,3,5.575,748,145,141,3,0,135,3,1134,274,269,4,0,263,2,2017,139,2,1501.758,1386.602,3.927,0.353,0.000,388.999,116.235,6.448,10,8,6,1,1,1449,2950,226,19,3311.298,2358.666,47.587,1.425,0.000,675.396,163.293,9.537,32,7,3,3,1,900,3188,219,10,3985.161,2347.328,31.927,1.268,0.000,707.578,148.453,6.601,25,9,6,3,0,1324,1887,184,22,3719.801,1401.603,79.322,4.580,5.436,415.849,111.975,3.508,15,6,4,2,0,985,3525,311,1,6608.681,1904.948,2.055,0.826,0.000,774.438,213.744,4.784,22,7,5,2,0,1221,1017,68,1,867.380,88.552,0.334,14.865,0.139,210.564,48.706,10.373,0,1,1,0,0,208,0,0,0,0,0,0,0,2,0,0,0,2
241,8.0,815,3447,33,197,221,166,231,2,121.33,0.890,0.912,0.232,0.085,0.178,-0.096,1.536,0.3325,1.6749,0.760,0.305,0.126,0.114,0.013,77,35,10,0,0,0,38673.52,1700.213,11725.709,16.733,158.066,24.367,4166.366,1007.555,2.880,5909.997,4727.998,342.979,1194.682,139.476,0.000179,-0.001063,42,0,6,4,6,4,4404,18,4,8.327,745,119,117,2,0,115,0,1222,384,365,2,0,361,2,2055,97,4,1127.046,1007.294,29.712,0.051,4.944,379.866,98.505,6.635,7,6,4,2,0,1028,3967,297,3,5329.698,3834.168,46.439,0.666,0.000,865.642,202.616,12.195,53,12,12,0,0,2233,3713,258,5,5154.912,3097.065,20.675,4.009,0.000,824.878,171.706,11.243,32,8,5,3,0,1297,2369,168,11,3506.366,1316.078,45.643,0.000,0.000,525.412,146.349,2.748,18,1,1,0,0,236,3818,349,0,7395.000,2195.289,0.000,3.004,3.383,824.615,246.327,4.984,29,8,8,0,0,1533,880,39,1,524.557,70.152,0.161,0.677,0.000,171.206,42.515,7.262,0,6,5,1,0,1336,0,0,0,0,4,0,0,2,0,0,1,5
271,9.0,941,2670,33,212,274,170,285,2,154.44,0.903,0.924,0.231,0.082,0.166,-0.125,1.532,0.3358,1.7133,0.791,0.283,0.117,0.117,0.018,90,26,24,0,0,0,43831.02,1888.458,12599.997,26.098,163.052,20.756,4847.894,1317.693,2.880,6974.932,5579.946,701.711,923.079,168.810,0.000169,-0.000598,34,0,21,3,21,19,4701,11,3,5.988,672,148,126,1,0,121,4,1331,462,461,10,0,451,0,2098,93,1,932.692,841.104,7.077,0.882,0.000,379.873,92.496,9.454,6,7,5,2,0,1282,5302,308,8,5861.758,4215.977,68.118,2.965,5.078,1106.465,248.159,18.307,64,10,6,4,0,1207,4688,265,6,5746.407,3457.747,29.435,12.834,0.000,1026.736,212.131,26.535,46,4,2,2,0,355,2934,207,0,4510.000,1741.007,0.000,1.098,0.000,666.325,206.327,4.686,19,8,2,6,0,1588,4273,326,8,7215.845,2093.233,24.727,0.000,0.911,925.624,398.896,6.275,23,12,6,6,0,2011,697,29,0,392.500,47.160,0.000,2.330,0.000,128.843,29.822,5.785,0,6,5,1,0,1513,0,0,0,0,4,0,0,4,1,0,0,2
301,10.0,1092,1772,28,224,329,180,359,2,163.49,0.919,0.953,0.221,0.078,0.155,-0.139,1.537,0.3319,1.8305,0.790,0.277,0.103,0.120,0.024,84,23,36,0,0,0,48946.89,2127.899,14899.339,49.060,168.814,17.221,5782.341,1671.434,2.880,8399.770,6719.816,1395.844,1107.349,320.630,0.000101,0.000523,31,0,32,4,29,25,5097,0,4,9.391,795,127,93,3,0,86,4,1624,691,685,13,0,669,3,2117,64,1,1034.642,912.595,10.227,1.962,2.527,374.789,105.947,8.331,5,1,1,0,0,300,6972,352,9,6060.855,4398.482,32.193,5.239,2.459,1471.602,335.038,20.875,61,13,4,9,0,1068,6173,290,4,6582.992,3960.883,39.717,17.449,4.405,1382.977,283.026,25.376,54,9,4,5,0,955,3439,248,3,5923.992,2245.420,9.247,6.913,0.000,780.044,279.270,11.288,30,14,4,10,0,2035,4648,471,14,10740.264,3199.346,77.430,8.105,0.000,1003.118,502.782,4.808,44,17,9,8,0,2893,614,18,0,205.000,21.454,0.000,0.000,0.000,110.521,27.102,4.601,0,1,1,0,0,285,0,0,0,0,4,0,0,5,3,0,2,17
