tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,1884,443,48,149,1672,22,41,9,161.10,0.886,1.071,0.084,0.060,0.082,-0.676,1.495,0.3243,2.3988,0.861,0.289,0.032,0.121,-0.068,51,135,61,0,3,0,62759.50,1621.963,16369.708,35.512,807.447,9.949,10329.564,4605.504,13.925,5605.388,4484.310,1778.008,295.757,474.158,0.000145,-0.006774,96,0,60,1,50,49,23349,5,1,3.205,150,17,17,3,0,10,4
361,12.0,1874,435,48,153,1671,15,35,10,185.30,0.890,1.078,0.085,0.061,0.084,-0.693,1.489,0.3298,2.4086,0.828,0.294,0.035,0.122,-0.069,66,123,61,0,2,0,63852.81,1731.694,17988.094,43.382,602.274,7.572,10139.439,4591.822,11.500,6815.910,5452.728,1871.509,263.526,428.874,0.000128,-0.007017,90,0,58,3,49,47,23030,24,3,6.474,115,8,8,3,0,5,0
391,13.0,1902,511,48,159,1701,12,30,11,196.13,0.889,1.085,0.080,0.058,0.086,-0.705,1.498,0.3417,2.4630,0.825,0.252,0.032,0.124,-0.070,49,96,68,0,0,0,66288.93,1818.887,19762.212,38.335,679.939,8.603,10213.142,4729.912,16.897,7368.629,5894.903,2092.565,182.492,474.582,0.000148,-0.008413,97,0,63,5,48,46,23403,21,5,3.911,112,17,16,5,0,8,3
421,14.0,2002,487,48,163,1803,7,29,14,212.46,0.892,1.092,0.077,0.058,0.086,-0.720,1.499,0.3433,2.4844,0.839,0.264,0.025,0.126,-0.068,64,78,67,0,1,0,71424.88,1919.463,23467.807,37.912,718.941,8.215,10560.940,4912.347,15.603,9427.145,7541.716,2119.430,344.476,451.010,0.000165,-0.008519,115,0,65,2,51,51,24573,44,2,0.366,91,16,15,4,0,8,3
451,15.0,2162,460,41,169,1958,6,29,17,209.85,0.898,1.103,0.074,0.056,0.085,-0.729,1.505,0.3369,2.5324,0.804,0.201,0.028,0.128,-0.066,50,71,67,0,0,0,76758.81,2041.016,25201.350,47.208,961.125,7.633,11386.174,5419.597,22.986,11512.222,9209.778,2103.120,193.060,528.259,0.000141,-0.009981,151,0,61,6,57,52,26749,46,6,19.939,82,13,13,3,0,8,2
481,16.0,2306,444,41,180,2097,6,23,19,210.99,0.903,1.112,0.075,0.054,0.086,-0.739,1.511,0.3296,2.5585,0.797,0.161,0.031,0.130,-0.065,61,77,77,0,3,0,81947.47,2175.896,26859.944,48.282,979.069,7.288,12276.125,5962.465,24.409,11677.726,9342.181,2500.307,225.562,571.046,0.000177,-0.011207,145,0,76,1,57,56,28858,42,1,1.462,109,21,7,0,0,3,4
511,17.0,2487,445,41,190,2274,4,19,19,229.30,0.910,1.122,0.076,0.053,0.086,-0.750,1.512,0.3370,2.5958,0.780,0.189,0.028,0.132,-0.065,57,72,82,0,1,0,89284.91,2383.280,30589.212,28.163,1285.397,5.668,13364.660,6605.589,29.898,13043.833,10435.067,2184.227,281.585,588.480,0.000114,-0.011861,197,0,80,2,69,69,31568,56,2,0.717,108,13,13,2,0,5,6
541,18.0,2686,414,41,195,2473,3,15,29,230.30,0.920,1.135,0.077,0.051,0.085,-0.759,1.513,0.3367,2.6327,0.810,0.154,0.028,0.133,-0.064,49,78,101,0,0,0,95210.33,2609.210,32577.882,33.229,1084.005,4.996,14718.373,7409.369,38.225,14924.091,11939.273,3257.677,222.761,663.681,0.000256,-0.013599,192,0,96,5,89,86,34704,58,5,10.063,62,11,11,2,4,5,0
571,19.0,2910,408,41,206,2685,3,16,35,201.91,0.923,1.140,0.078,0.051,0.085,-0.766,1.517,0.3398,2.6351,0.818,0.146,0.023,0.136,-0.064,59,82,94,0,5,0,101818.29,2826.680,34868.356,32.485,1219.714,7.212,15910.273,7992.320,48.033,15806.165,12644.932,3012.685,316.947,678.068,0.000237,-0.016430,204,0,92,2,86,84,37105,62,2,7.382,60,12,12,4,0,8,0
601,20.0,3087,366,35,219,2852,2,14,41,219.87,0.929,1.146,0.081,0.051,0.086,-0.773,1.530,0.3426,2.6456,0.771,0.132,0.027,0.137,-0.063,53,101,114,0,3,0,107877.27,3046.179,37009.010,56.497,1413.355,9.140,17191.678,8580.646,59.669,15531.849,12425.479,4002.924,281.151,830.265,0.000126,-0.017314,270,0,109,5,97,93,39869,107,5,14.368,49,8,8,5,0,3,0
631,21.0,3307,376,35,227,3067,1,12,50,214.80,0.932,1.150,0.081,0.051,0.085,-0.781,1.528,0.3451,2.6606,0.782,0.128,0.027,0.139,-0.062,60,118,98,0,2,0,115982.02,3262.713,40449.945,36.990,1690.652,8.930,18516.122,9388.808,73.421,17254.026,13803.221,3078.975,338.306,798.464,0.000160,-0.017470,309,0,95,3,85,83,42652,76,3,4.690,30,9,8,8,0,0,0
661,22.0,3504,325,35,248,3245,1,10,62,201.79,0.937,1.154,0.083,0.053,0.088,-0.786,1.523,0.3611,2.6911,0.797,0.117,0.022,0.140,-0.062,59,122,143,0,6,0,121765.56,3700.495,41988.180,28.795,1782.493,6.972,19836.215,10272.693,87.054,18422.333,14737.866,4666.184,440.863,946.452,0.000182,-0.019319,252,0,141,2,136,134,45430,30,2,6.330,30,7,7,7,0,0,0
691,23.0,3616,325,35,263,3345,1,7,74,192.04,0.941,1.155,0.085,0.053,0.089,-0.791,1.534,0.3639,2.6961,0.785,0.106,0.027,0.142,-0.062,34,146,208,0,5,0,125136.75,4009.847,42829.344,43.269,1931.150,7.930,20821.575,10775.651,106.313,18493.524,14794.820,6655.481,285.741,1167.801,0.000222,-0.021979,251,0,199,9,203,194,46938,0,9,22.736,30,5,5,5,0,0,0
721,24.0,3761,317,35,286,3467,1,7,102,210.16,0.943,1.160,0.089,0.054,0.092,-0.795,1.539,0.3582,2.7064,0.749,0.087,0.021,0.144,-0.061,53,153,172,0,8,0,128693.30,4323.260,43393.005,58.562,2096.006,7.890,21800.248,11201.959,134.081,18731.425,14985.140,5890.131,356.429,1089.143,0.000263,-0.023874,312,0,165,7,163,156,48136,25,7,21.691,30,9,9,9,0,0,0
751,25.0,3891,287,31,293,3591,1,6,130,226.54,0.949,1.165,0.091,0.055,0.093,-0.798,1.545,0.3544,2.7158,0.733,0.089,0.022,0.145,-0.059,50,149,174,0,9,0,135802.27,4711.529,47586.076,50.917,2561.938,8.933,22768.728,11642.711,177.774,18293.753,14635.003,5431.742,465.378,1094.471,0.000254,-0.026824,328,0,162,12,168,156,49286,1,12,27.185,30,6,6,6,0,0,0
781,26.0,4038,308,31,311,3721,1,5,163,223.45,0.954,1.168,0.092,0.051,0.095,-0.802,1.551,0.3623,2.7234,0.740,0.058,0.026,0.145,-0.058,44,157,151,0,8,0,138795.67,4913.974,44159.442,60.540,2585.120,7.770,23945.689,12186.653,223.071,18335.300,14668.240,4591.590,491.129,1035.355,0.000282,-0.030562,334,0,135,16,145,131,51932,4,16,41.878,30,6,4,4,0,0,0
811,27.0,4206,314,31,336,3865,1,4,197,215.00,0.959,1.171,0.089,0.051,0.097,-0.805,1.548,0.3695,2.7312,0.740,0.036,0.022,0.146,-0.058,51,152,196,0,17,0,143527.89,5444.009,48970.028,36.486,2523.451,7.426,25006.321,12836.102,270.573,21263.130,17010.505,5829.110,325.736,1197.838,0.000273,-0.033335,342,0,188,8,190,182,53938,6,8,18.354,30,6,6,6,0,0,0
841,28.0,4326,269,31,362,3959,1,4,269,257.81,0.962,1.169,0.091,0.049,0.100,-0.808,1.561,0.3758,2.7419,0.727,0.047,0.026,0.146,-0.058,48,191,172,0,18,0,148950.05,5816.189,49809.750,54.486,2952.613,9.290,25928.161,13272.533,359.042,19841.148,15872.919,5293.989,255.784,1180.523,0.000215,-0.033503,418,0,159,13,158,149,55715,4,13,19.783,30,14,10,10,0,0,0
871,29.0,4382,255,31,384,3993,1,4,330,230.48,0.965,1.167,0.093,0.047,0.103,-0.811,1.566,0.3817,2.7247,0.724,0.034,0.024,0.146,-0.057,54,190,255,0,30,0,149319.59,6201.904,49445.031,87.388,3274.963,11.287,26571.064,13541.666,455.456,21176.387,16941.110,8625.636,310.670,1625.006,0.000320,-0.036399,525,0,241,14,240,229,57639,76,14,33.590,30,14,13,11,0,0,0
901,30.0,4379,249,26,413,3962,1,3,395,242.08,0.969,1.163,0.097,0.046,0.108,-0.814,1.560,0.3904,2.7146,0.708,0.034,0.025,0.147,-0.057,49,184,267,0,39,0,149446.03,6671.845,48926.777,73.012,3414.445,6.589,26986.732,13682.830,543.218,19472.164,15577.731,8388.285,447.175,1602.529,0.000244,-0.038503,547,0,252,15,257,242,58962,47,15,28.882,30,10,10,10,0,0,0
931,31.0,4399,270,26,435,3961,1,2,469,220.68,0.970,1.161,0.098,0.044,0.112,-0.817,1.563,0.3897,2.7275,0.688,0.023,0.023,0.148,-0.057,61,179,238,0,44,0,149957.38,7013.953,48502.647,52.049,3516.058,6.407,27221.100,13740.929,657.980,19234.621,15387.697,7711.409,298.006,1580.957,0.000244,-0.039431,623,0,221,17,235,219,60169,121,17,37.418,30,3,2,2,0,0,0
961,32.0,4377,232,26,457,3917,1,2,564,226.35,0.971,1.159,0.102,0.043,0.116,-0.819,1.563,0.3943,2.7230,0.676,0.028,0.024,0.148,-0.056,51,179,278,0,56,0,151227.34,7298.293,50981.543,39.021,4057.603,7.606,27311.645,13894.272,793.576,19648.240,15718.592,8909.803,403.616,1806.332,0.000221,-0.037275,709,0,264,14,273,261,59239,119,14,21.797,30,5,3,3,0,0,0
991,33.0,4401,275,26,482,3916,1,2,695,262.12,0.976,1.157,0.105,0.043,0.120,-0.822,1.575,0.3939,2.7222,0.689,0.025,0.022,0.148,-0.056,56,155,269,0,51,0,151935.39,7740.998,50097.193,65.670,4380.191,8.920,27333.062,13776.922,973.615,20055.303,16044.243,8957.228,346.078,1797.847,0.000268,-0.037910,713,0,254,15,262,248,59098,42,15,39.254,30,7,6,6,0,0,0
1021,34.0,4477,244,26,497,3977,1,2,873,267.67,0.979,1.160,0.108,0.042,0.122,-0.825,1.577,0.3927,2.7077,0.682,0.030,0.023,0.149,-0.056,47,140,254,0,68,0,153208.23,8077.995,50817.028,41.893,4537.143,6.387,27768.556,13881.020,1238.112,21637.595,17310.077,8408.046,261.032,1779.786,0.000222,-0.038746,732,0,240,14,250,236,59273,34,14,27.529,30,4,4,4,0,0,0
1051,35.0,4484,238,21,523,3959,1,1,1071,253.71,0.983,1.162,0.109,0.042,0.126,-0.829,1.579,0.3965,2.7164,0.671,0.027,0.021,0.149,-0.054,39,149,268,0,82,0,152424.14,8232.088,50031.242,71.426,4161.233,6.436,28274.575,14215.697,1513.464,20389.707,16311.766,8868.973,506.610,1661.584,0.000178,-0.037916,735,0,248,20,258,240,61489,88,16,39.398,30,8,8,8,0,0,0
1081,36.0,4462,245,21,543,3917,1,1,1263,270.96,0.984,1.161,0.108,0.042,0.130,-0.831,1.586,0.4075,2.7142,0.676,0.024,0.022,0.149,-0.054,56,128,282,0,95,0,150065.12,8661.552,48360.411,72.068,4569.317,6.912,28255.265,14149.922,1849.519,19400.733,15520.587,9065.813,476.401,1775.977,0.000249,-0.036671,735,0,261,21,273,252,61523,39,20,37.620,30,9,9,9,0,0,0
1111,37.0,4359,280,21,562,3795,1,1,1390,290.95,0.984,1.157,0.110,0.040,0.135,-0.834,1.584,0.4114,2.7122,0.696,0.025,0.022,0.149,-0.053,36,148,279,0,150,0,146815.94,8902.158,46964.812,60.871,4641.328,7.561,27974.142,14047.355,2111.750,19099.056,15279.245,9245.160,243.474,1735.344,0.000199,-0.036944,736,0,261,18,273,255,60881,20,18,40.905,30,6,6,6,0,0,0
1141,38.0,4336,227,21,593,3741,1,1,1561,294.40,0.985,1.152,0.111,0.040,0.141,-0.837,1.583,0.4181,2.7119,0.688,0.019,0.021,0.150,-0.053,43,123,220,0,150,0,145997.81,9163.052,46867.879,66.206,5008.401,8.102,27537.477,13818.487,2363.178,18713.867,14971.094,7686.112,187.851,1579.384,0.000308,-0.036925,801,0,203,17,214,197,60660,44,17,36.806,30,6,6,6,0,0,0
1171,39.0,4342,239,21,609,3732,0,1,1739,245.77,0.985,1.152,0.110,0.038,0.143,-0.839,1.581,0.4232,2.7224,0.690,0.020,0.020,0.150,-0.052,52,111,161,0,140,0,144584.03,9485.001,44047.925,30.564,5116.483,6.510,27497.080,13683.828,2652.852,16794.903,13435.922,6089.437,230.329,1464.763,0.000226,-0.037584,834,0,150,11,160,149,59539,27,11,26.034,3,1,1,1,0,0,0
1201,40.0,4295,194,21,627,3667,0,1,1841,251.85,0.983,1.149,0.112,0.037,0.147,-0.840,1.582,0.4266,2.7121,0.690,0.019,0.019,0.150,-0.053,50,109,187,0,180,0,141020.33,9578.658,42266.947,26.107,4937.358,6.824,27403.323,13546.987,2891.475,17341.950,13873.560,6320.537,252.442,1552.271,0.000296,-0.035835,876,0,177,10,187,177,58680,62,10,19.769,0,0,0,0,0,0,0
1231,41.0,4276,199,21,673,3602,0,1,1967,263.87,0.979,1.139,0.116,0.036,0.155,-0.841,1.587,0.4222,2.7220,0.664,0.015,0.019,0.149,-0.054,39,110,133,0,184,0,137913.25,9329.408,40492.545,17.930,4865.400,7.536,27041.934,13225.757,3074.445,16210.896,12968.717,4719.294,329.049,1314.302,0.000206,-0.036220,854,0,123,10,133,123,56993,51,9,11.082,0,0,0,0,0,0,0
1261,42.0,4238,188,21,706,3531,0,1,2067,296.68,0.979,1.133,0.117,0.036,0.161,-0.844,1.588,0.4230,2.7017,0.695,0.016,0.021,0.149,-0.054,47,101,110,0,181,0,134170.30,9538.169,37828.838,6.335,4784.333,5.688,26816.050,12857.698,3278.163,14489.738,11591.790,3723.915,328.492,1214.017,0.000253,-0.033756,808,0,108,2,110,108,55775,34,2,3.392,0,0,0,0,0,0,0
1291,43.0,4136,166,21,734,3401,0,1,2100,277.26,0.976,1.126,0.120,0.034,0.168,-0.844,1.589,0.4253,2.7049,0.705,0.012,0.019,0.148,-0.055,38,118,92,0,231,0,128979.21,9869.395,35685.980,15.506,5575.792,6.082,26502.358,12675.328,3448.463,13816.908,11053.527,3915.153,256.683,1200.610,0.000235,-0.033282,927,0,83,9,92,83,54742,12,9,13.128,0,0,0,0,0,0,0
1321,44.0,3878,200,21,720,3158,0,0,2027,308.95,0.975,1.118,0.121,0.034,0.174,-0.846,1.597,0.4217,2.6795,0.703,0.006,0.020,0.148,-0.056,35,102,175,0,254,0,121933.92,9633.116,33634.776,52.192,5380.024,5.437,25321.462,12067.840,3435.832,11136.657,8909.326,5824.869,99.456,1388.584,0.000231,-0.032702,971,0,152,23,174,152,52253,43,22,47.514,0,0,0,0,0,0,0
1351,45.0,3737,161,20,728,3009,0,0,1945,274.62,0.975,1.110,0.123,0.032,0.180,-0.847,1.600,0.4225,2.6644,0.695,0.008,0.021,0.148,-0.056,41,93,118,0,208,0,118348.80,9215.261,33705.016,34.744,5166.390,6.428,23983.609,11403.160,3274.313,11228.286,8982.629,4278.573,159.161,1195.668,0.000251,-0.036359,910,0,102,16,117,101,49269,25,16,29.502,0,0,0,0,0,0,0
1381,46.0,3610,182,20,734,2876,0,0,1881,288.20,0.976,1.107,0.126,0.031,0.186,-0.850,1.602,0.4174,2.6728,0.712,0.012,0.019,0.148,-0.056,42,83,110,0,195,0,112652.99,8783.515,30258.143,28.330,4309.018,6.876,23252.645,10939.085,3182.531,10751.810,8601.448,4006.433,179.467,1055.265,0.000275,-0.037162,803,0,96,14,110,96,47264,26,14,25.966,0,0,0,0,0,0,0
1411,47.0,3477,177,20,752,2725,0,0,1853,295.60,0.970,1.097,0.126,0.031,0.194,-0.852,1.605,0.4160,2.6649,0.706,0.008,0.019,0.147,-0.056,47,85,77,0,166,0,107759.02,8614.384,28511.224,9.063,4308.278,9.078,22489.523,10412.898,3113.243,7878.760,6303.008,3065.559,389.887,981.784,0.000275,-0.039369,835,0,72,5,77,72,45232,80,4,5.587,0,0,0,0,0,0,0
1441,48.0,3346,172,20,764,2582,0,0,1741,320.04,0.964,1.088,0.123,0.031,0.203,-0.854,1.607,0.4175,2.6789,0.726,0.012,0.018,0.147,-0.056,36,89,50,0,189,0,102930.65,8500.983,26523.057,21.838,4026.315,8.213,21590.412,9903.027,3003.542,7916.294,6333.036,2604.613,360.354,829.043,0.000158,-0.040495,843,0,44,6,50,44,42933,102,6,20.627,0,0,0,0,0,0,0
1471,49.0,3202,178,20,758,2444,0,0,1607,320.83,0.962,1.082,0.125,0.031,0.208,-0.856,1.610,0.4143,2.6809,0.709,0.007,0.021,0.146,-0.055,51,94,65,0,160,0,97434.76,8169.028,23937.435,24.924,3991.964,8.448,20504.539,9316.086,2775.235,7279.472,5823.577,2610.920,173.488,791.111,0.000252,-0.042459,772,0,53,12,65,53,41361,92,12,23.927,0,0,0,0,0,0,0
1501,50.0,3032,171,20,747,2285,0,0,1469,349.66,0.956,1.075,0.121,0.031,0.215,-0.856,1.612,0.4130,2.6807,0.732,0.008,0.020,0.146,-0.055,48,81,56,0,189,0,91404.14,7760.546,21427.311,44.188,3671.439,6.754,19518.737,8812.301,2551.264,6331.967,5065.574,2276.340,108.554,729.068,0.000271,-0.044248,746,0,34,22,56,34,39811,96,22,43.339,0,0,0,0,0,0,0
1531,51.0,2873,155,20,750,2123,0,0,1326,338.77,0.948,1.061,0.122,0.030,0.225,-0.858,1.617,0.4090,2.6893,0.754,0.011,0.020,0.145,-0.055,50,98,62,0,158,0,85377.41,7505.664,20194.034,24.594,3705.567,6.293,18457.539,8220.093,2324.201,6385.665,5108.532,2551.962,155.993,764.106,0.000197,-0.045137,751,0,49,13,62,49,37322,94,13,23.208,0,0,0,0,0,0,0
1561,52.0,2727,177,20,746,1981,0,0,1232,350.52,0.942,1.050,0.120,0.029,0.233,-0.859,1.617,0.4069,2.6892,0.736,0.011,0.019,0.145,-0.054,44,89,43,0,139,0,80495.88,7154.067,18688.008,28.151,3103.805,6.235,17379.581,7656.172,2129.889,5042.184,4033.747,1895.827,47.942,633.900,0.000138,-0.044094,655,0,30,13,43,30,34715,99,13,27.778,0,0,0,0,0,0,0
1591,53.0,2567,170,20,745,1822,0,0,1124,366.48,0.935,1.036,0.121,0.029,0.245,-0.859,1.622,0.4064,2.6875,0.745,0.009,0.018,0.144,-0.056,44,110,25,0,138,0,76028.33,6741.236,16957.106,9.558,2863.370,7.906,16311.583,7092.342,1954.181,4724.745,3779.796,1191.806,145.532,535.061,0.000123,-0.043491,563,0,19,6,24,19,32618,42,5,9.356,0,0,0,0,0,0,0
1621,54.0,2441,166,20,753,1688,0,0,1012,389.31,0.924,1.018,0.119,0.028,0.257,-0.860,1.624,0.4051,2.6716,0.761,0.008,0.017,0.143,-0.055,50,85,17,0,133,0,71812.45,6613.093,15489.876,7.276,2569.093,9.019,15318.077,6619.966,1777.774,4374.084,3499.268,1116.876,162.584,456.037,0.000148,-0.044168,476,0,14,3,17,14,30421,33,3,6.957,0,0,0,0,0,0,0
1651,55.0,2331,194,19,763,1568,0,0,971,388.96,0.913,1.003,0.121,0.027,0.270,-0.862,1.626,0.4040,2.6840,0.769,0.009,0.017,0.142,-0.056,36,77,28,0,100,0,67472.05,6592.961,13747.719,6.350,2280.334,9.370,14482.837,6126.209,1665.366,3755.748,3004.599,1044.249,210.341,407.277,0.000170,-0.044786,410,0,23,5,28,23,28508,9,5,5.981,0,0,0,0,0,0,0
1681,56.0,2229,161,19,773,1456,0,0,913,400.58,0.900,0.984,0.122,0.027,0.284,-0.863,1.629,0.4052,2.6618,0.758,0.010,0.021,0.141,-0.057,41,98,19,0,103,0,64585.26,6450.861,14066.645,11.889,2385.257,8.661,13555.292,5600.231,1581.128,4690.230,3752.184,1136.035,140.342,465.110,0.000160,-0.044821,462,0,14,5,19,14,26395,59,5,11.671,0,0,0,0,0,0,0
1711,57.0,2123,180,19,781,1342,0,0,859,427.89,0.885,0.966,0.122,0.027,0.298,-0.862,1.631,0.4020,2.6668,0.775,0.010,0.023,0.139,-0.057,49,84,25,0,94,0,60966.02,6426.285,11895.488,8.096,2383.166,9.430,12843.022,5280.630,1496.015,3753.507,3002.806,1005.323,123.262,450.160,0.000175,-0.045248,439,0,21,4,25,21,25034,34,4,7.635,0,0,0,0,0,0,0
1741,58.0,2028,175,19,782,1246,0,0,789,438.88,0.870,0.950,0.124,0.027,0.311,-0.861,1.634,0.4018,2.6789,0.760,0.010,0.025,0.138,-0.058,49,73,27,0,91,0,58991.51,6366.872,12197.217,12.288,2241.164,11.927,12031.536,4914.343,1397.872,3732.525,2986.020,995.808,30.351,434.463,0.000128,-0.045855,374,0,19,8,27,19,23052,12,8,11.733,0,0,0,0,0,0,0
1771,59.0,1958,172,19,798,1160,0,0,700,423.89,0.856,0.928,0.126,0.025,0.326,-0.861,1.638,0.3998,2.6762,0.755,0.011,0.023,0.137,-0.060,58,65,28,0,65,0,56781.73,6213.168,11058.088,14.896,2134.972,12.210,11360.641,4568.710,1258.322,3413.283,2730.627,1159.020,65.920,400.662,0.000136,-0.045788,400,0,22,6,28,22,22225,57,6,14.535,0,0,0,0,0,0,0
1801,60.0,1902,192,19,803,1099,0,0,626,435.71,0.845,0.910,0.130,0.024,0.336,-0.863,1.644,0.4005,2.6456,0.759,0.011,0.029,0.136,-0.061,66,72,24,0,65,0,55389.45,6209.281,10806.427,14.812,1884.232,11.484,10882.343,4300.424,1124.092,4107.089,3285.672,881.943,23.055,389.527,0.000100,-0.045562,348,0,17,7,23,17,21205,53,6,14.617,0,0,0,0,0,0,0
