tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore
31,1.0,429,12811,0,135,102,76,116,1,16.26,0.871,0.800,0.191,0.209,0.224,-0.052,1.565,0.3309,1.2675,0.472,0.185,0.190,0.100,0.001,40,0,19,0,0,0,24603.84,747.804,6775.316,42.531,29.259,16.485,2306.019,620.490,0.121,1821.232,1456.985,999.820,1967.406,117.835,0.000080,-0.000011,31,0,12,7,2,2,2781,22,7,1.589,595,49,31,6,1,24,0,718,137,90,5,0,85,0,1401,279,1,3282.205,2785.596,16.086,0.045,0.000,322.808,83.336,4.881,11,2,0,2,0,32,1480,257,3,2729.334,1578.418,7.042,0.000,0.000,280.075,94.098,0.926,10,0,0,0,0,0,1524,281,1,3144.241,997.604,1.087,1.021,0.000,322.580,88.951,4.094,5,2,0,2,0,29,2027,411,1,4169.374,732.150,0.369,7.566,0.941,480.243,129.589,8.532,8,5,0,5,0,102,1255,355,0,4657.500,297.533,0.000,12.757,0.607,274.474,73.119,9.768,3,2,0,2,0,33,1129,220,3,2414.252,22.968,0.024,19.554,0.041,243.097,76.636,8.263,0,1,0,1,0,14,0,2,0,0,4,1,0,1,0,0,0,1
61,2.0,448,11525,0,145,116,71,116,1,27.95,0.866,0.797,0.193,0.190,0.229,-0.097,1.560,0.3326,1.2608,0.466,0.366,0.201,0.099,-0.001,61,0,19,0,0,0,24813.83,730.471,5860.603,52.921,20.326,20.322,2309.419,584.647,1.814,1415.945,1132.756,1022.516,2146.381,86.037,0.000100,0.000301,9,0,18,1,5,4,2800,2,1,5.009,514,26,21,8,0,10,3,640,140,98,6,0,92,0,1544,250,2,2740.523,2305.264,5.710,0.097,5.009,345.984,87.770,4.961,13,5,0,5,0,140,1646,292,0,2977.500,1712.130,0.000,0.000,0.000,318.405,98.076,0.708,10,4,0,4,0,158,1492,211,4,2367.702,784.014,12.768,0.000,0.000,313.123,79.626,3.796,0,2,0,2,0,84,1986,324,0,3270.000,576.221,0.000,12.941,0.000,473.754,123.181,11.957,3,1,0,1,0,59,1189,214,1,3234.338,207.987,0.085,5.217,0.000,261.016,64.401,2.526,1,1,0,1,0,34,996,191,0,2132.500,24.609,0.000,29.656,0.000,205.459,62.448,7.250,0,5,0,5,0,221,0,0,0,0,0,0,0,0,0,0,0,0
91,3.0,478,10361,0,150,141,68,119,1,39.42,0.871,0.789,0.197,0.186,0.223,-0.149,1.566,0.3310,1.2669,0.483,0.427,0.207,0.100,0.000,71,1,11,0,0,0,25197.62,762.655,6425.625,14.515,48.648,23.363,2454.370,586.592,1.814,1558.410,1246.728,497.630,2865.273,101.644,0.000108,0.000162,21,0,7,4,6,4,2755,4,4,7.591,451,15,12,1,0,9,2,633,119,62,2,0,58,2,1882,295,1,3234.045,2719.470,5.293,0.034,3.002,412.950,94.643,8.939,13,1,0,1,0,90,1929,267,7,3337.672,1960.851,23.988,0.000,3.246,376.473,103.831,2.223,14,1,0,1,0,79,1533,218,5,2413.580,783.765,10.100,0.000,0.000,321.871,79.731,2.003,5,1,1,0,0,83,1984,300,3,3326.937,581.999,1.506,3.302,1.045,477.771,124.227,8.503,1,2,0,2,0,141,1164,212,1,2790.791,177.843,0.860,0.000,0.298,257.199,63.768,0.705,0,2,0,2,0,139,920,171,0,1947.500,22.936,0.000,3.588,0.000,192.533,56.437,2.129,0,1,0,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0
121,4.0,498,9406,0,150,165,66,117,2,52.54,0.866,0.801,0.192,0.174,0.217,-0.195,1.566,0.3399,1.2908,0.486,0.460,0.193,0.101,-0.002,64,4,13,0,0,0,25340.51,805.004,5579.649,23.410,7.041,21.609,2571.140,619.081,1.908,1375.140,1100.112,513.448,2238.185,46.383,0.000072,0.000356,7,0,9,4,7,4,3147,0,4,10.902,459,8,4,4,0,0,0,627,85,54,1,0,52,1,2198,274,0,2720.000,2367.088,0.000,0.011,4.851,469.649,107.511,5.902,13,3,0,3,0,167,2333,269,3,2951.215,1725.586,3.745,0.146,5.797,448.629,128.575,10.364,15,1,0,1,0,93,1615,203,1,2018.395,684.344,1.716,0.000,0.000,336.292,85.918,2.619,4,3,0,3,0,212,1932,204,2,2202.597,393.470,1.580,1.016,0.254,458.303,115.645,5.760,1,4,3,1,0,415,1140,172,0,2200.000,151.369,0.000,3.602,0.000,253.945,59.126,2.458,0,0,0,0,0,0,871,147,1,1629.695,18.635,0.000,7.734,0.000,183.771,51.043,3.607,0,2,1,1,0,212,0,0,0,0,0,0,0,0,0,0,0,0
151,5.0,535,8402,38,153,203,65,114,2,61.36,0.866,0.807,0.180,0.166,0.208,-0.264,1.556,0.3382,1.3317,0.465,0.444,0.178,0.098,-0.008,63,3,15,0,0,0,25892.17,800.954,6641.845,17.564,20.115,22.485,2704.877,672.695,3.219,2069.286,1655.428,618.718,2343.263,152.078,0.000092,0.000989,66,0,13,2,5,5,3593,58,1,0.299,501,17,16,6,0,8,2,636,105,65,0,0,63,2,2772,356,0,3107.500,2706.491,0.000,0.137,0.000,569.797,135.420,15.153,28,1,0,1,0,94,2700,390,1,4048.731,2388.088,2.481,0.000,0.000,503.803,155.392,9.207,18,7,0,7,0,333,1670,211,1,2529.628,826.528,0.939,0.000,0.000,345.835,91.572,1.767,3,1,0,1,0,147,1846,202,3,2197.311,398.741,5.285,0.000,0.000,426.497,103.723,2.488,1,6,3,3,0,746,1140,134,2,1622.068,99.374,0.170,11.163,0.299,254.159,59.489,3.943,0,0,0,0,0,0,839,96,1,987.788,11.049,0.000,0.000,0.000,176.443,50.004,0.478,0,1,0,1,0,150,0,0,0,0,0,0,0,0,0,0,0,0
181,6.0,555,7470,38,147,233,60,115,3,88.45,0.862,0.814,0.159,0.156,0.194,-0.314,1.566,0.3412,1.3429,0.480,0.456,0.164,0.096,-0.010,75,16,19,0,0,0,26433.56,830.177,6744.520,53.041,1.032,23.510,2868.804,725.030,5.001,2072.184,1657.747,1012.334,2002.248,58.486,0.000089,0.001183,52,0,10,9,5,1,3776,52,8,21.325,515,29,18,8,0,8,2,611,79,41,1,0,40,0,3381,443,0,3917.500,3350.069,0.000,0.001,19.523,669.772,173.390,18.504,26,8,5,3,0,1284,3111,346,0,3522.500,2013.535,0.000,0.000,0.000,574.484,183.226,8.685,17,5,3,2,0,636,1706,178,0,1947.500,682.236,0.000,0.000,0.000,360.734,88.041,1.972,4,2,1,1,0,287,1757,229,0,2295.000,423.470,0.000,3.133,1.316,406.495,92.230,2.815,2,3,3,0,0,534,1137,119,0,1680.000,101.139,0.000,5.986,0.483,261.002,56.639,6.033,1,3,0,3,0,522,765,99,0,1180.000,16.846,0.000,21.946,0.002,160.907,44.689,7.917,0,3,2,1,0,498,0,0,0,0,0,0,0,0,0,0,0,0
211,7.0,610,6426,38,152,295,48,115,5,107.71,0.848,0.812,0.133,0.128,0.185,-0.412,1.566,0.3342,1.3879,0.475,0.441,0.148,0.093,-0.023,80,28,11,0,0,0,28905.25,854.504,8024.682,17.713,24.746,22.298,2932.593,793.267,5.298,3485.007,2788.006,401.249,1550.102,45.698,0.000113,0.000579,8,0,10,1,2,2,3972,0,1,0.017,421,23,21,6,0,15,0,620,97,53,2,0,50,1,4370,613,2,4940.361,4379.044,8.494,0.000,0.000,803.559,230.846,23.055,56,9,6,3,0,1421,3465,440,3,4079.163,2347.565,14.654,0.000,0.000,615.556,211.955,15.868,25,10,6,4,0,1204,1776,172,0,2042.500,701.067,0.000,0.000,0.000,366.465,92.930,1.674,5,2,2,0,0,387,1643,176,3,1870.186,341.143,1.598,3.606,0.000,363.658,85.407,3.313,1,4,4,0,0,761,1024,117,0,1612.500,116.884,0.000,14.089,0.000,226.177,49.711,2.251,1,6,5,1,0,1152,642,62,0,692.500,10.764,0.000,0.000,0.017,126.505,34.834,1.429,0,7,5,2,0,1399,0,0,0,0,0,0,0,0,0,0,0,0
241,8.0,668,5654,38,152,366,43,107,6,117.80,0.846,0.825,0.125,0.125,0.171,-0.485,1.561,0.3516,1.4470,0.481,0.421,0.143,0.088,-0.033,88,17,12,0,0,0,31264.49,908.121,8142.693,11.117,65.158,16.110,3107.983,901.810,9.065,3261.486,2609.189,510.602,1362.632,158.301,0.000105,-0.000223,28,0,9,3,3,3,4403,0,3,1.009,316,14,11,3,0,8,0,571,143,77,3,0,74,0,5987,709,7,5818.212,5125.126,22.570,0.000,0.000,1054.198,341.032,29.752,59,7,2,5,0,734,3886,379,8,3622.807,2128.907,34.113,0.000,0.000,654.469,224.826,14.470,24,5,4,1,0,830,1765,125,3,1285.172,439.235,6.541,0.000,0.000,356.513,87.494,3.392,1,6,3,3,0,990,1569,136,1,1372.373,254.771,0.445,5.746,0.000,341.563,78.754,5.556,0,3,3,0,0,672,882,97,1,1410.958,86.977,1.103,4.361,1.009,180.473,45.771,6.704,0,3,3,0,0,675,495,27,8,516.556,8.955,0.387,0.000,0.000,84.616,22.006,0.302,0,2,2,0,0,467,0,0,0,0,0,0,0,0,0,0,0,0
271,9.0,721,5004,38,156,431,37,97,5,147.13,0.834,0.838,0.106,0.117,0.165,-0.547,1.567,0.3375,1.5863,0.481,0.417,0.135,0.084,-0.044,97,25,13,0,2,0,33557.13,955.758,8068.229,20.580,85.646,21.830,3300.716,1040.258,6.733,3401.578,2721.262,704.233,895.863,123.809,0.000143,-0.001574,29,0,12,1,6,5,5043,3,1,2.807,254,9,9,2,1,6,0,485,96,56,2,0,54,0,7383,717,14,5736.515,5098.186,40.417,0.091,2.807,1262.912,452.025,48.546,60,14,5,9,0,1993,4486,351,4,3527.838,2091.486,23.610,0.000,0.000,718.715,266.526,16.654,27,8,5,2,1,1411,1647,132,2,1374.665,461.900,6.702,2.500,0.000,332.845,78.632,1.661,1,5,4,1,0,1309,1446,134,6,1409.818,245.370,5.723,4.211,0.000,312.784,70.264,3.331,0,6,6,0,0,1542,824,86,0,960.000,63.495,0.000,4.147,0.000,162.393,39.956,2.347,0,2,2,0,0,526,389,39,0,502.500,8.713,0.000,0.000,0.000,64.602,15.978,0.052,0,4,3,0,1,1023,0,0,0,0,0,0,0,0,0,0,0,0
301,10.0,783,4549,35,159,507,27,90,10,175.21,0.823,0.856,0.104,0.105,0.159,-0.599,1.569,0.3452,1.6992,0.480,0.396,0.119,0.082,-0.053,94,21,15,0,0,0,35757.86,1013.170,8209.200,8.760,109.581,21.538,3463.630,1216.388,8.342,3564.285,2851.428,723.234,798.027,107.926,0.000105,-0.001547,28,0,14,1,13,12,5573,0,1,3.326,180,4,4,0,0,2,2,456,72,40,1,0,39,0,8714,634,18,5235.794,4567.092,73.766,0.012,0.000,1464.924,546.663,56.606,57,12,2,10,0,1625,5189,409,7,4927.789,2925.766,34.944,0.000,3.326,795.780,360.358,20.398,36,5,3,2,0,1217,1572,109,0,1150.000,392.352,0.000,0.000,0.000,316.642,75.058,1.988,1,1,1,0,0,287,1239,130,1,1310.273,238.902,0.530,1.236,0.000,263.133,68.220,2.700,0,7,7,0,0,1887,719,45,2,554.906,37.685,0.341,0.000,0.000,133.223,31.398,0.152,0,6,4,2,0,1745,254,22,0,392.500,6.697,0.000,0.000,0.000,38.850,10.507,0.000,0,4,4,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0
