tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer
331,11.0,1393,658,48,163,1136,21,73,24,161.56,0.953,1.163,0.153,0.204,0.118,-0.582,1.614,0.3307,2.3764,0.801,0.184,0.069,0.075,-0.033,68,105,115,0,1,0,50815.42,1779.270,15315.279,68.392,593.768,11.905,8737.486,3766.968,36.045,5207.668,4166.135,4147.287,544.193,696.475,0.000152,-0.006691,132,0,102,13,102,90,13254,48,13,37.560
361,12.0,1388,649,48,159,1149,15,65,30,176.16,0.957,1.172,0.156,0.209,0.116,-0.596,1.616,0.3297,2.4067,0.780,0.164,0.068,0.076,-0.032,79,66,109,0,3,0,51366.53,1788.118,17214.389,53.431,591.354,12.162,8425.321,3707.509,43.934,6867.060,5493.648,3714.590,595.616,644.448,0.000095,-0.007236,130,0,100,9,101,92,12844,49,9,32.291
391,13.0,1390,682,48,165,1164,11,50,32,184.78,0.961,1.175,0.155,0.225,0.119,-0.607,1.615,0.3357,2.4259,0.770,0.170,0.068,0.076,-0.031,68,69,96,0,4,0,53046.99,1878.923,18077.448,38.492,583.724,9.386,8500.948,3683.862,49.317,6929.085,5543.268,3505.104,560.108,629.245,0.000286,-0.010474,141,0,88,8,94,86,12485,72,8,20.621
421,14.0,1424,755,48,170,1201,9,44,31,174.01,0.962,1.181,0.154,0.221,0.120,-0.613,1.617,0.3312,2.4628,0.758,0.159,0.056,0.076,-0.034,83,46,129,0,3,0,54625.00,2002.611,19412.275,34.572,520.101,8.528,8695.674,3790.965,53.148,8523.191,6818.553,4537.766,372.772,716.482,0.000134,-0.012205,139,0,124,5,124,120,12188,68,5,11.671
451,15.0,1464,858,39,183,1236,7,38,29,183.80,0.962,1.187,0.148,0.223,0.124,-0.619,1.631,0.3339,2.4905,0.763,0.153,0.055,0.075,-0.036,76,47,131,0,3,0,56232.36,2185.709,20173.597,34.432,603.756,8.627,8917.179,3886.363,49.625,8828.612,7062.890,4733.267,594.235,839.982,0.000128,-0.013507,146,0,126,5,131,126,12608,67,5,13.197
481,16.0,1577,814,39,195,1343,4,35,32,183.45,0.964,1.189,0.147,0.227,0.123,-0.629,1.638,0.3140,2.5355,0.724,0.133,0.051,0.074,-0.038,81,39,118,0,1,0,60956.94,2339.496,23834.612,34.750,545.208,9.291,9455.522,4167.047,48.836,10726.278,8581.023,4131.930,800.721,734.971,0.000122,-0.014073,158,0,112,6,118,112,12748,71,6,17.102
511,17.0,1654,873,39,214,1408,3,29,29,179.36,0.968,1.193,0.149,0.228,0.127,-0.634,1.642,0.3112,2.5529,0.694,0.145,0.052,0.075,-0.038,107,65,117,0,4,0,65208.87,2508.494,24374.043,22.373,765.137,10.059,10057.190,4467.967,49.632,10515.225,8412.180,3980.560,1196.664,797.922,0.000144,-0.013724,242,0,114,3,117,114,13117,130,3,5.093
541,18.0,1821,873,39,230,1563,1,27,31,169.65,0.978,1.199,0.154,0.242,0.127,-0.639,1.645,0.3217,2.5472,0.701,0.139,0.045,0.075,-0.038,88,45,119,0,2,0,71360.65,2805.101,28031.676,26.339,703.335,8.145,11007.344,4927.789,45.093,13304.852,10643.882,4100.351,1206.850,762.935,0.000152,-0.013828,179,0,113,6,119,113,13760,77,6,12.461
571,19.0,1994,739,39,230,1739,1,24,32,182.48,0.982,1.219,0.148,0.247,0.122,-0.644,1.649,0.3182,2.5831,0.707,0.091,0.046,0.076,-0.043,98,55,132,0,3,0,78373.65,3051.598,31646.478,82.062,905.089,9.006,12223.848,5593.142,52.760,14538.712,11630.970,5043.649,967.164,978.835,0.000123,-0.013866,167,0,112,20,132,112,14156,31,20,68.930
601,20.0,2109,653,33,236,1851,1,21,42,161.48,0.986,1.225,0.146,0.251,0.120,-0.648,1.646,0.3281,2.5944,0.710,0.106,0.045,0.075,-0.043,95,51,209,0,2,0,82575.96,3277.083,32977.020,91.912,886.747,9.767,13190.498,6143.667,61.353,15122.566,12098.053,7522.182,974.041,1227.449,0.000144,-0.013293,151,0,189,20,209,189,14775,17,20,66.201
631,21.0,2134,712,33,242,1873,1,18,43,178.68,0.983,1.225,0.143,0.250,0.122,-0.650,1.650,0.3260,2.6115,0.686,0.079,0.048,0.075,-0.041,104,59,244,0,2,0,83550.65,3359.895,31260.753,91.383,1166.953,9.857,13686.448,6360.312,69.865,13174.321,10539.457,8984.688,561.110,1440.060,0.000160,-0.013860,192,0,223,21,244,223,15577,12,21,65.339
661,22.0,2268,649,33,256,1992,1,19,39,150.69,0.987,1.232,0.146,0.254,0.121,-0.652,1.659,0.3204,2.6320,0.700,0.074,0.042,0.074,-0.041,91,54,231,0,3,0,88424.72,3544.690,35510.746,74.803,1124.395,8.224,14241.256,6649.157,64.099,16862.816,13490.253,7880.140,787.201,1261.747,0.000173,-0.014193,162,0,212,19,231,212,15772,1,19,51.717
691,23.0,2328,702,33,268,2042,1,17,44,164.57,0.990,1.237,0.151,0.255,0.123,-0.656,1.673,0.3254,2.6441,0.651,0.056,0.041,0.073,-0.041,83,64,267,0,1,0,90380.81,3737.415,35131.865,74.208,1328.995,7.340,14967.451,6991.267,68.185,15832.721,12666.177,9454.578,742.019,1597.349,0.000203,-0.016330,214,0,249,18,267,249,15778,0,18,43.212
721,24.0,2427,680,33,273,2134,1,19,54,169.88,0.995,1.243,0.151,0.267,0.122,-0.657,1.655,0.3422,2.6626,0.672,0.048,0.040,0.073,-0.043,92,59,265,0,1,0,93263.15,3940.309,36751.208,115.814,1162.184,8.217,15566.280,7273.769,77.005,17113.590,13690.872,9374.896,729.450,1480.881,0.000178,-0.018173,260,0,233,32,265,233,15662,54,32,84.035
751,25.0,2533,653,30,285,2228,1,19,70,162.10,0.997,1.247,0.155,0.264,0.122,-0.660,1.658,0.3388,2.6866,0.677,0.049,0.038,0.072,-0.042,97,71,253,0,7,0,96586.67,4079.420,38745.039,67.909,1487.462,8.222,16437.094,7780.501,101.720,17725.957,14180.766,9145.698,950.716,1607.920,0.000199,-0.020925,325,0,239,14,253,239,16054,83,14,32.932
781,26.0,2678,622,30,287,2373,1,17,83,177.04,1.005,1.259,0.160,0.269,0.120,-0.663,1.660,0.3422,2.7102,0.690,0.045,0.038,0.071,-0.042,110,65,220,0,5,0,102866.84,4319.719,41326.025,99.640,1758.342,9.202,17371.508,8266.594,120.347,17702.477,14161.982,7406.446,1221.702,1538.119,0.000179,-0.020794,343,0,191,29,220,191,16275,69,29,70.207
811,27.0,2827,502,30,301,2508,0,18,106,186.17,1.005,1.263,0.165,0.270,0.119,-0.666,1.654,0.3475,2.7078,0.710,0.040,0.032,0.071,-0.042,85,82,240,0,4,0,106720.80,4647.059,41483.615,80.148,1613.231,8.118,18432.081,8827.750,158.887,19251.804,15401.443,8680.923,744.997,1661.861,0.000249,-0.017793,301,0,216,24,240,216,17130,25,24,50.178
841,28.0,2845,511,30,311,2514,0,20,124,173.40,1.007,1.261,0.167,0.271,0.121,-0.667,1.657,0.3460,2.7119,0.678,0.039,0.028,0.071,-0.043,90,86,295,0,12,0,105825.31,4768.982,39291.753,101.014,1513.820,10.907,19069.197,9135.638,197.245,16581.118,13264.894,10955.691,588.923,1794.329,0.000158,-0.016660,269,0,263,32,295,263,17604,12,32,70.017
871,29.0,2875,536,30,326,2529,0,20,150,177.32,1.009,1.259,0.165,0.269,0.124,-0.667,1.663,0.3517,2.7074,0.645,0.034,0.026,0.071,-0.042,81,90,323,0,9,0,105707.32,4847.683,40975.804,104.149,1789.550,8.076,19302.146,9215.910,230.510,18355.505,14684.404,10907.756,868.226,1849.982,0.000236,-0.015004,297,0,296,27,323,296,18130,8,27,71.089
901,30.0,2854,540,28,325,2510,0,19,164,169.30,1.014,1.259,0.177,0.283,0.125,-0.672,1.658,0.3526,2.7093,0.675,0.031,0.028,0.073,-0.040,78,91,341,0,14,0,106315.31,5026.868,41992.110,101.763,1798.602,9.117,19413.691,9229.466,267.220,17462.135,13969.708,11489.829,642.825,1977.289,0.000197,-0.014114,302,0,308,33,341,308,18259,3,33,74.580
931,31.0,2905,551,28,340,2544,0,21,179,185.32,1.019,1.256,0.186,0.289,0.127,-0.676,1.657,0.3528,2.6873,0.644,0.038,0.027,0.074,-0.039,87,82,321,0,12,0,107503.95,4920.604,42909.857,79.682,1987.351,10.023,19874.083,9325.367,290.863,19021.208,15216.967,10817.828,674.459,1934.663,0.000127,-0.013670,357,0,298,23,321,298,18356,61,23,46.594
961,32.0,2906,528,28,338,2553,0,15,202,179.30,1.023,1.257,0.191,0.293,0.126,-0.681,1.644,0.3644,2.6799,0.661,0.021,0.027,0.074,-0.039,91,93,333,0,15,0,108539.46,5054.357,43625.879,113.546,2003.776,11.242,20180.806,9408.258,325.442,18041.483,14433.186,11437.853,842.441,1955.173,0.000220,-0.014196,319,0,298,35,333,298,18044,12,35,81.610
991,33.0,2896,497,28,349,2533,0,14,229,164.16,1.025,1.255,0.193,0.293,0.129,-0.685,1.648,0.3759,2.6538,0.672,0.023,0.025,0.075,-0.039,77,84,368,0,12,0,107182.87,5193.685,42910.651,93.671,2265.838,9.547,20272.639,9359.942,371.840,18706.745,14965.396,12818.602,702.297,2287.938,0.000207,-0.012919,468,0,343,25,368,343,17451,96,25,53.674
1021,34.0,2936,439,28,368,2556,0,12,263,178.26,1.025,1.253,0.197,0.291,0.131,-0.690,1.650,0.3821,2.6697,0.665,0.016,0.025,0.075,-0.038,82,86,273,0,26,0,108543.77,5302.365,42548.515,67.952,2057.492,9.609,20245.299,9417.008,415.826,17465.952,13972.762,10442.170,637.175,1907.265,0.000199,-0.010506,444,0,254,19,273,254,17009,90,19,37.622
1051,35.0,2939,442,26,373,2555,0,11,277,202.90,1.034,1.252,0.204,0.303,0.132,-0.694,1.655,0.3845,2.6636,0.687,0.021,0.025,0.077,-0.037,71,76,295,0,16,0,107904.35,5525.864,40618.665,82.199,2240.380,9.028,20572.487,9486.192,444.348,16140.752,12912.602,10495.672,600.800,2038.493,0.000159,-0.011529,429,0,268,27,295,268,16554,45,27,46.518
1081,36.0,3012,384,26,397,2604,0,11,328,191.88,1.035,1.247,0.212,0.317,0.135,-0.700,1.662,0.3797,2.6662,0.676,0.020,0.023,0.080,-0.036,85,69,278,0,28,0,109530.43,5726.585,42296.949,68.664,2321.982,10.478,21185.254,9697.000,513.848,18426.737,14741.390,9195.699,416.272,1772.699,0.000169,-0.012163,398,0,255,23,278,255,15733,1,23,43.114
1111,37.0,3035,450,26,420,2605,0,10,372,201.15,1.034,1.242,0.215,0.320,0.139,-0.706,1.664,0.3821,2.6658,0.680,0.012,0.025,0.080,-0.037,82,95,228,0,34,0,109582.28,5893.710,39469.878,49.955,2680.527,8.563,21600.866,9809.916,586.023,15678.106,12542.485,8093.135,397.565,1738.569,0.000172,-0.011957,457,0,214,14,228,214,15732,6,14,27.572
1141,38.0,3097,396,26,435,2652,0,10,404,209.93,1.037,1.240,0.215,0.318,0.140,-0.709,1.664,0.3859,2.6767,0.671,0.014,0.024,0.081,-0.036,69,82,241,0,34,0,110228.80,6192.657,41291.339,78.286,2553.004,9.128,22026.884,10038.556,670.570,17413.573,13930.858,8289.051,651.044,1756.935,0.000243,-0.013279,449,0,215,26,241,215,15219,8,26,49.988
1171,39.0,3037,411,26,440,2588,0,9,416,206.64,1.040,1.236,0.222,0.314,0.143,-0.713,1.672,0.3765,2.6592,0.675,0.009,0.026,0.080,-0.036,79,93,282,0,41,0,108774.28,6277.923,39348.203,86.380,2447.433,8.932,22084.271,10040.845,682.342,14761.597,11809.278,9201.139,312.679,1893.429,0.000189,-0.014470,449,0,252,30,281,252,15246,6,29,59.480
1201,40.0,2987,343,26,454,2524,0,9,465,229.04,1.037,1.228,0.226,0.315,0.147,-0.715,1.679,0.3756,2.6652,0.677,0.011,0.028,0.081,-0.036,69,98,259,0,35,0,107354.85,6259.270,38208.789,82.714,2526.768,9.324,21614.933,9621.009,742.109,14174.233,11339.387,8930.245,394.815,1832.254,0.000260,-0.013198,470,0,233,26,259,233,14823,29,26,58.293
1231,41.0,2952,343,26,484,2460,0,8,490,234.32,1.032,1.217,0.228,0.317,0.155,-0.718,1.687,0.3722,2.6543,0.671,0.010,0.022,0.082,-0.034,66,111,214,0,45,0,105496.57,6446.083,35288.381,54.242,2770.109,11.944,21310.944,9345.861,815.997,13826.350,11061.080,7162.286,519.480,1727.145,0.000199,-0.014561,535,0,198,16,214,198,14243,52,16,30.299
1261,42.0,2903,331,26,489,2407,0,7,537,235.76,1.032,1.214,0.225,0.316,0.159,-0.721,1.687,0.3809,2.6628,0.699,0.004,0.026,0.083,-0.035,62,104,203,0,51,0,102560.05,6525.684,33578.741,69.991,2737.988,8.539,21104.944,9229.969,885.805,12863.048,10290.439,7305.244,340.595,1671.768,0.000164,-0.014954,503,0,177,26,203,177,14116,13,26,46.796
1291,43.0,2819,287,26,491,2324,0,4,563,210.55,1.029,1.209,0.228,0.313,0.162,-0.723,1.691,0.3819,2.6806,0.680,0.010,0.025,0.084,-0.033,61,89,261,0,50,0,97134.77,6350.091,31912.315,98.015,2423.390,8.278,20721.485,9080.962,940.696,13019.211,10415.369,8367.710,394.351,1676.654,0.000146,-0.013986,455,0,218,43,261,218,14063,11,43,74.332
1321,44.0,2651,333,26,489,2158,0,4,562,215.36,1.025,1.198,0.227,0.312,0.169,-0.722,1.694,0.3853,2.6612,0.704,0.010,0.021,0.084,-0.033,54,111,264,0,55,0,90453.84,6132.582,29252.095,101.491,2541.576,8.236,19677.357,8634.820,942.981,10734.966,8587.973,8685.490,350.494,1728.971,0.000156,-0.012204,447,0,224,40,264,224,13440,5,40,80.277
1351,45.0,2501,329,25,485,2014,0,2,576,249.66,1.020,1.191,0.228,0.310,0.175,-0.726,1.705,0.3869,2.6575,0.705,0.006,0.028,0.085,-0.032,69,90,245,0,59,0,86353.83,6018.785,28731.149,96.662,2415.010,9.106,18363.806,8047.017,958.690,10121.349,8097.079,7710.859,329.131,1512.834,0.000170,-0.012657,420,0,208,37,245,208,12797,8,37,77.647
1381,46.0,2374,305,25,490,1883,0,1,555,245.23,1.018,1.180,0.223,0.302,0.184,-0.729,1.704,0.3868,2.6390,0.727,0.014,0.027,0.086,-0.034,66,101,203,0,57,0,81675.92,5844.250,25678.663,71.824,2197.646,10.434,17343.056,7491.232,946.127,9726.009,7780.807,6894.667,217.533,1434.822,0.000084,-0.012278,377,0,175,28,203,175,12030,1,28,57.839
1411,47.0,2272,352,25,487,1784,0,1,546,266.40,1.015,1.175,0.222,0.302,0.189,-0.733,1.702,0.3964,2.6658,0.727,0.010,0.027,0.087,-0.034,71,92,180,0,47,0,77407.28,5908.197,23946.231,79.304,2325.071,8.787,16493.286,7134.483,907.311,8975.085,7180.068,6378.131,188.842,1305.305,0.000140,-0.011720,390,0,151,29,180,151,11227,8,29,67.738
1441,48.0,2172,328,25,479,1692,0,1,521,259.55,1.011,1.167,0.225,0.308,0.194,-0.737,1.699,0.3971,2.6625,0.746,0.019,0.025,0.088,-0.034,77,76,183,0,46,0,73537.00,5588.896,23184.234,97.896,2085.042,7.322,15975.968,6917.184,882.179,8398.379,6718.703,5824.503,276.891,1184.905,0.000175,-0.012024,347,0,141,42,183,141,10467,6,42,86.404
1471,49.0,2056,300,25,464,1591,0,1,475,252.55,1.007,1.163,0.225,0.312,0.197,-0.739,1.712,0.3960,2.6595,0.719,0.017,0.026,0.089,-0.035,58,87,164,0,44,0,69862.98,5044.604,21696.345,102.462,2062.657,9.408,15004.817,6436.807,804.624,7377.816,5902.253,5378.989,339.478,1077.158,0.000131,-0.012216,342,0,119,45,164,119,9475,1,45,94.178
1501,50.0,1965,296,25,458,1506,0,1,430,300.49,1.002,1.157,0.233,0.314,0.201,-0.746,1.714,0.3964,2.6488,0.738,0.022,0.025,0.090,-0.034,54,92,116,0,44,0,66400.35,4839.477,18799.503,63.180,1888.490,9.452,14266.127,6094.500,731.995,6664.486,5331.589,3603.828,197.287,938.154,0.000120,-0.011965,319,0,91,25,116,91,8874,6,25,57.089
1531,51.0,1864,271,25,448,1415,0,1,388,288.23,1.004,1.153,0.230,0.315,0.206,-0.747,1.713,0.3922,2.6373,0.753,0.025,0.022,0.091,-0.035,64,81,123,0,45,0,62488.86,4679.994,17601.172,59.118,1592.988,11.110,13614.404,5793.524,658.383,6260.531,5008.425,3909.286,164.127,859.939,0.000144,-0.011621,270,0,97,26,123,97,8679,5,26,52.897
1561,52.0,1724,298,25,454,1270,0,0,344,278.96,0.985,1.133,0.230,0.299,0.220,-0.750,1.711,0.3874,2.6625,0.757,0.022,0.022,0.091,-0.033,63,90,128,0,41,0,57726.61,4479.233,15801.773,61.896,1705.976,8.227,12678.267,5393.657,587.325,4696.611,3757.289,4440.278,131.925,934.389,0.000090,-0.011232,262,0,103,25,128,103,8017,2,25,54.073
1591,53.0,1660,258,25,456,1204,0,0,308,332.42,0.974,1.120,0.229,0.284,0.228,-0.751,1.716,0.3927,2.6773,0.746,0.026,0.022,0.092,-0.033,71,76,96,0,32,0,55500.56,4252.517,15545.218,55.782,1364.723,8.578,11612.587,4910.093,513.921,5610.827,4488.662,2885.203,335.574,700.020,0.000149,-0.009579,224,0,70,26,96,70,7645,1,26,48.694
1621,54.0,1570,271,25,464,1106,0,0,284,298.71,0.955,1.099,0.231,0.279,0.240,-0.753,1.706,0.3935,2.6717,0.746,0.026,0.026,0.093,-0.030,66,73,114,0,16,0,51507.35,4027.803,13185.022,45.611,1216.386,9.519,10947.961,4559.268,460.295,4453.604,3562.883,3595.877,87.116,710.412,0.000204,-0.006766,206,0,94,20,114,94,7306,11,20,38.791
1651,55.0,1506,275,25,462,1044,0,0,234,314.24,0.949,1.092,0.222,0.265,0.248,-0.756,1.706,0.3925,2.7129,0.738,0.026,0.025,0.093,-0.031,68,67,70,0,30,0,49143.49,3869.981,12453.238,50.048,1239.366,7.423,10266.098,4217.155,392.739,4191.003,3352.802,2295.397,151.155,576.386,0.000172,-0.004866,194,0,50,20,70,50,7069,7,20,45.992
1681,56.0,1473,284,25,481,992,0,0,210,313.43,0.933,1.076,0.219,0.252,0.260,-0.757,1.704,0.3980,2.7339,0.724,0.023,0.028,0.093,-0.030,79,71,43,0,21,0,47778.38,3742.106,11939.116,12.192,1268.571,10.494,9768.384,4091.111,340.656,4091.299,3273.039,1359.521,148.543,532.054,0.000136,-0.003559,247,0,39,4,43,39,6922,56,4,9.258
1711,57.0,1430,266,25,484,946,0,0,176,316.17,0.922,1.064,0.216,0.249,0.268,-0.759,1.700,0.3888,2.7395,0.736,0.019,0.025,0.094,-0.029,67,66,54,0,22,0,45871.10,3693.806,11201.639,57.154,1273.007,9.378,9393.219,3924.215,294.704,3985.016,3188.013,1887.995,69.695,493.045,0.000107,-0.003825,229,0,36,18,54,36,6992,32,18,53.868
1741,58.0,1381,261,25,486,895,0,0,151,291.07,0.916,1.054,0.208,0.242,0.277,-0.758,1.705,0.3960,2.7591,0.749,0.025,0.023,0.094,-0.029,60,79,42,0,13,0,44320.36,3722.416,10316.761,32.489,1252.191,8.809,9043.063,3794.069,245.350,3488.966,2791.173,1264.514,124.490,453.127,0.000125,-0.002953,231,0,28,14,42,28,6768,32,14,31.299
1771,59.0,1344,277,25,496,848,0,0,139,315.30,0.908,1.041,0.202,0.233,0.288,-0.758,1.706,0.3977,2.7651,0.755,0.022,0.026,0.095,-0.030,76,69,33,0,12,0,43036.72,3776.645,9573.562,22.770,1167.515,9.081,8688.951,3654.612,217.519,3009.714,2407.772,920.498,98.521,474.572,0.000112,-0.001750,230,0,24,9,33,24,6731,50,9,21.666
1801,60.0,1343,283,25,514,829,0,0,123,316.55,0.895,1.029,0.195,0.221,0.296,-0.762,1.707,0.3902,2.8043,0.756,0.025,0.030,0.096,-0.031,67,73,16,0,8,0,42638.39,3822.151,9774.012,4.611,1172.417,9.050,8441.497,3544.046,199.550,3823.111,3058.489,395.651,211.301,442.441,0.000120,-0.001393,222,0,14,2,16,14,6815,37,2,3.887
1831,61.0,1314,292,25,531,783,0,0,110,320.86,0.880,1.011,0.190,0.208,0.310,-0.761,1.709,0.3941,2.8086,0.756,0.019,0.029,0.096,-0.031,76,67,24,0,9,0,42084.84,3951.914,9335.526,8.651,1193.739,12.809,8217.194,3411.662,170.402,2769.324,2215.460,810.437,242.296,443.789,0.000142,-0.000506,200,0,19,5,24,19,6977,7,5,7.196
1861,62.0,1317,310,25,544,773,0,0,102,368.36,0.873,1.007,0.187,0.205,0.315,-0.761,1.710,0.3986,2.8149,0.746,0.020,0.026,0.096,-0.030,62,60,23,0,5,0,41873.74,4076.805,9096.734,22.547,1006.098,11.114,8003.823,3267.837,152.677,3574.004,2859.203,740.986,149.640,377.420,0.000069,-0.000413,189,0,14,9,23,14,7011,29,9,21.126
1891,63.0,1325,311,25,565,760,0,0,83,389.80,0.865,0.996,0.185,0.197,0.323,-0.762,1.719,0.3994,2.8258,0.750,0.019,0.028,0.097,-0.028,73,63,17,0,7,0,42588.46,4352.380,9770.015,12.938,1155.162,11.919,8049.409,3320.893,134.176,3696.170,2956.936,545.721,232.757,398.413,0.000087,-0.000354,199,0,12,5,17,12,6966,13,5,12.287
1921,64.0,1341,383,25,587,754,0,0,71,366.71,0.854,0.983,0.186,0.196,0.331,-0.765,1.713,0.3964,2.8334,0.744,0.026,0.025,0.098,-0.029,75,59,27,0,7,0,43730.93,4647.132,9909.876,17.441,1191.244,13.207,7925.356,3201.343,117.679,4268.420,3414.736,730.527,183.558,419.840,0.000154,0.000857,207,0,19,8,27,19,7102,20,8,16.756
1951,65.0,1380,390,25,606,774,0,0,68,337.15,0.854,0.983,0.191,0.193,0.331,-0.770,1.716,0.3978,2.8296,0.734,0.023,0.026,0.099,-0.030,76,64,41,0,7,0,45950.18,4869.626,12060.533,52.275,1336.827,12.163,8040.337,3225.853,103.776,6009.127,4807.302,1460.349,295.594,435.452,0.000126,0.000962,205,0,22,19,41,22,7467,7,19,50.747
