tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
961,32.0,4571,308,30,1980,2582,0,9,800,215.74,0.815,0.859,0.087,0.053,0.353,-0.771,1.684,0.4747,2.4317,0.545,0.034,0.022,0.100,-0.044,124,66,416,0,24,0,155403.73,31403.066,29653.710,408.670,12492.477,13.102,22086.081,11361.389,1162.536,23185.438,18548.351,13210.623,497.980,4513.156,0.000242,-0.007061,2174,0,242,174,414,240,41952,272,173,397.842,0,0,0,0,0,0,0
991,33.0,4596,322,30,2041,2547,0,8,1007,219.24,0.816,0.858,0.088,0.054,0.362,-0.773,1.684,0.4853,2.4492,0.545,0.036,0.019,0.099,-0.046,101,61,440,0,53,0,157671.59,33036.466,28318.576,431.152,12868.475,17.092,22648.891,11619.393,1529.537,21093.266,16874.613,14229.340,533.592,4738.927,0.000238,-0.005380,2235,0,268,172,434,267,42196,264,167,417.557,0,0,0,0,0,0,0
1021,34.0,4690,294,30,2187,2497,0,6,1306,214.74,0.810,0.848,0.090,0.055,0.381,-0.776,1.690,0.4903,2.4064,0.538,0.034,0.022,0.098,-0.048,81,56,469,0,48,0,159594.39,35012.349,28718.252,461.286,13316.745,15.382,22963.321,11549.285,1939.799,23569.935,18855.948,15521.959,642.961,4937.776,0.000199,-0.006825,2377,0,295,174,468,294,42529,365,174,452.572,0,0,0,0,0,0,0
1051,35.0,4690,284,26,2252,2432,0,6,1563,221.12,0.813,0.844,0.092,0.056,0.392,-0.779,1.695,0.4914,2.4162,0.549,0.032,0.023,0.097,-0.050,95,37,543,0,66,0,159324.03,36863.012,27855.968,515.123,15812.455,13.116,23231.885,11387.475,2442.819,23570.731,18856.585,17608.919,442.900,5676.323,0.000343,-0.004003,2786,0,325,218,540,324,41220,343,216,503.207,0,0,0,0,0,0,0
1081,36.0,4725,304,26,2338,2381,0,6,1808,203.97,0.811,0.842,0.097,0.054,0.404,-0.783,1.698,0.5026,2.3944,0.557,0.030,0.019,0.097,-0.052,107,42,560,0,57,0,160790.02,39116.433,27407.308,573.510,14818.257,13.142,23396.672,11341.020,2861.191,24874.581,19899.665,17510.058,466.372,5081.039,0.000197,-0.003590,2596,0,314,246,555,311,40757,348,244,561.512,0,0,0,0,0,0,0
1111,37.0,4658,270,26,2349,2306,0,3,1953,222.42,0.817,0.840,0.100,0.056,0.413,-0.790,1.705,0.5021,2.3757,0.554,0.029,0.019,0.097,-0.052,88,32,622,0,84,0,159105.80,40084.853,27672.851,805.447,15626.480,17.368,23599.033,11197.241,3190.472,24399.520,19519.617,21579.453,513.029,5288.240,0.000337,-0.005675,2730,0,320,302,618,319,39730,354,299,793.871,0,0,0,0,0,0,0
1141,38.0,4619,288,26,2332,2284,0,3,2123,184.43,0.826,0.846,0.105,0.058,0.415,-0.794,1.719,0.5036,2.3927,0.560,0.026,0.018,0.099,-0.053,85,31,539,0,81,0,158802.14,39497.023,25513.346,734.300,16358.785,16.394,23590.678,10967.724,3480.666,22598.215,18078.572,18019.535,448.180,5021.891,0.000288,-0.005388,2785,0,251,288,535,250,38005,315,285,727.318,0,0,0,0,0,0,0
1171,39.0,4559,259,26,2295,2262,0,2,2227,235.22,0.845,0.856,0.111,0.061,0.418,-0.802,1.742,0.4916,2.3767,0.551,0.029,0.015,0.100,-0.055,93,30,622,0,86,0,154724.23,38644.237,25813.838,823.448,16719.815,14.479,24109.556,11164.809,3719.565,25212.885,20170.309,19936.730,380.933,5005.253,0.000191,-0.006255,2856,0,278,344,610,273,37870,279,337,807.028,0,0,0,0,0,0,0
1201,40.0,4467,248,25,2252,2213,0,2,2296,238.54,0.858,0.864,0.116,0.065,0.420,-0.810,1.761,0.4908,2.3719,0.562,0.023,0.017,0.104,-0.058,77,33,557,0,93,0,151582.03,37358.583,25205.105,702.285,16312.343,13.275,24098.541,11142.667,3854.581,22393.931,17915.145,17908.266,331.892,4593.453,0.000290,-0.006958,2697,0,271,286,546,265,36626,233,281,688.102,0,0,0,0,0,0,0
1231,41.0,4306,230,25,2191,2114,1,0,2293,235.69,0.866,0.868,0.121,0.069,0.426,-0.817,1.789,0.4844,2.3569,0.560,0.026,0.015,0.107,-0.061,60,33,563,0,94,0,145639.77,35967.493,23606.556,757.468,16021.180,14.227,23863.817,10997.044,3881.617,20007.526,16006.021,18870.175,244.218,4415.401,0.000284,-0.006949,2692,0,271,292,551,261,34180,237,290,737.619,0,0,0,0,0,0,0
1261,42.0,4197,248,25,2146,2050,1,0,2270,217.48,0.876,0.873,0.125,0.073,0.430,-0.823,1.806,0.4804,2.3497,0.560,0.024,0.013,0.108,-0.063,83,30,518,0,93,0,139623.30,34254.072,21768.988,688.697,14817.885,12.727,23260.915,10545.154,3847.975,20239.702,16191.762,16929.004,158.994,3938.250,0.000290,-0.005179,2529,0,238,280,503,227,31871,196,276,666.051,0,0,0,0,0,0,0
1291,43.0,3963,233,25,2052,1910,1,0,2142,233.76,0.885,0.876,0.128,0.074,0.436,-0.829,1.828,0.4772,2.3548,0.575,0.023,0.016,0.110,-0.064,69,32,517,0,124,0,134479.67,32976.498,21640.792,629.023,13207.256,13.501,22769.473,10183.877,3685.866,16677.256,13341.805,16608.022,239.481,3567.764,0.000278,-0.004262,2133,0,249,268,509,244,31058,119,265,617.613,0,0,0,0,0,0,0
1321,44.0,3804,266,25,2023,1780,1,0,2040,236.24,0.886,0.872,0.132,0.074,0.448,-0.835,1.839,0.4819,2.3528,0.580,0.018,0.016,0.112,-0.066,55,47,480,0,92,0,128476.29,31926.679,19950.856,666.257,12854.699,14.543,21831.192,9665.897,3454.812,17541.108,14032.886,16489.963,199.495,3397.601,0.000313,-0.001756,2000,0,235,245,473,228,28800,95,245,645.582,0,0,0,0,0,0,0
1351,45.0,3601,246,19,1914,1686,1,0,1865,210.68,0.896,0.879,0.137,0.080,0.449,-0.840,1.859,0.4847,2.3341,0.582,0.029,0.017,0.115,-0.068,75,35,483,0,90,0,123419.41,30068.685,19164.799,705.337,11717.887,14.192,21077.269,9184.340,3209.336,15589.070,12471.256,15291.787,241.709,2873.438,0.000229,-0.000161,1791,0,194,289,472,190,26869,42,282,695.626,0,0,0,0,0,0,0
1381,46.0,3505,244,19,1899,1605,1,0,1730,244.10,0.899,0.876,0.142,0.080,0.458,-0.846,1.869,0.4852,2.3197,0.579,0.026,0.016,0.117,-0.071,61,38,407,0,89,0,119148.66,28417.741,18396.637,582.011,11412.604,11.782,20368.745,8744.056,2907.210,16817.048,13453.639,13309.736,276.679,2697.316,0.000227,0.000764,1707,0,181,226,390,174,25572,48,216,561.621,0,0,0,0,0,0,0
1411,47.0,3323,236,19,1835,1488,0,0,1604,267.73,0.904,0.876,0.146,0.084,0.467,-0.852,1.890,0.4766,2.2982,0.602,0.031,0.015,0.119,-0.074,73,38,429,0,76,0,114569.29,27840.006,17525.705,604.311,11653.512,15.535,19736.289,8361.659,2667.616,13997.804,11198.244,14011.919,285.431,2686.917,0.000218,0.002002,1722,0,202,227,409,190,24082,58,219,579.178,0,0,0,0,0,0,0
1441,48.0,3132,212,19,1743,1389,0,0,1422,268.07,0.909,0.878,0.152,0.084,0.473,-0.857,1.897,0.4758,2.2698,0.606,0.028,0.015,0.121,-0.076,62,44,474,0,65,0,107764.53,26253.601,16047.088,681.268,11007.454,11.362,18737.887,7785.461,2379.223,15176.254,12141.004,15234.752,111.086,2503.050,0.000159,0.000948,1611,0,199,275,459,191,22359,16,268,659.595,0,0,0,0,0,0,0
1471,49.0,2907,204,19,1619,1288,0,0,1286,233.62,0.919,0.888,0.158,0.085,0.475,-0.863,1.911,0.4744,2.2786,0.628,0.029,0.012,0.123,-0.078,56,37,439,0,70,0,101926.55,23913.957,14798.701,683.177,9232.131,10.943,17770.176,7330.353,2114.469,12508.712,10006.970,13399.741,156.353,1960.986,0.000191,0.001495,1285,0,162,277,424,159,20726,12,265,673.252,0,0,0,0,0,0,0
1501,50.0,2788,219,14,1546,1242,0,0,1143,229.71,0.933,0.898,0.161,0.085,0.474,-0.869,1.923,0.4708,2.2753,0.644,0.027,0.013,0.124,-0.081,55,38,339,0,56,0,96871.96,22397.326,13292.823,577.225,8444.697,8.809,17076.867,7035.392,1887.770,12291.861,9833.489,10959.496,115.219,1788.848,0.000212,0.003428,1247,0,114,225,328,112,19207,53,216,569.486,0,0,0,0,0,0,0
1531,51.0,2672,219,14,1516,1156,0,0,1002,259.80,0.926,0.895,0.167,0.080,0.485,-0.872,1.941,0.4735,2.2632,0.655,0.031,0.010,0.126,-0.083,44,45,291,0,59,0,92944.18,21490.125,12817.206,464.311,7656.481,12.130,16363.775,6729.712,1672.527,10704.081,8563.265,9933.438,251.701,1607.455,0.000237,0.005184,1064,0,120,171,279,116,18402,41,163,453.128,0,0,0,0,0,0,0
1561,52.0,2561,201,14,1469,1092,0,0,921,244.34,0.929,0.896,0.170,0.079,0.491,-0.878,1.949,0.4780,2.3049,0.663,0.027,0.010,0.127,-0.084,52,49,246,0,59,0,89346.46,20489.128,10903.695,471.969,7142.517,13.165,15670.223,6332.280,1473.438,9328.821,7463.057,8648.853,147.324,1324.629,0.000165,0.005311,976,0,72,174,240,69,17004,17,171,463.536,0,0,0,0,0,0,0
1591,53.0,2491,203,14,1448,1043,0,0,850,285.15,0.932,0.894,0.175,0.078,0.497,-0.881,1.957,0.4722,2.2750,0.666,0.023,0.010,0.129,-0.085,41,47,232,0,48,0,85535.73,18959.547,10578.641,504.286,7080.471,11.445,15199.037,5988.150,1342.237,9713.747,7770.998,8104.356,129.328,1147.354,0.000250,0.004664,934,0,66,166,225,64,17014,4,161,498.264,0,0,0,0,0,0,0
1621,54.0,2394,197,14,1441,953,0,0,749,249.01,0.917,0.885,0.181,0.078,0.514,-0.885,1.963,0.4761,2.2837,0.669,0.025,0.010,0.131,-0.087,46,50,217,0,46,0,82477.31,18119.339,9081.717,404.910,6022.142,9.094,14618.018,5645.801,1193.462,7882.142,6305.714,6494.132,155.133,981.405,0.000166,0.004258,852,0,71,146,210,69,16139,13,141,400.391,0,0,0,0,0,0,0
1651,55.0,2297,166,14,1413,884,0,0,671,245.59,0.912,0.878,0.188,0.079,0.525,-0.889,1.966,0.4781,2.3028,0.672,0.020,0.015,0.131,-0.088,37,54,191,0,45,0,79714.42,17438.942,8891.536,419.400,6341.539,9.754,13876.092,5241.367,1044.685,7319.941,5855.953,6853.250,41.032,992.353,0.000160,0.003782,839,0,53,138,186,52,15161,34,134,416.375,0,0,0,0,0,0,0
1681,56.0,2240,167,14,1405,835,0,0,602,271.42,0.906,0.871,0.191,0.081,0.534,-0.893,1.967,0.4726,2.2893,0.699,0.021,0.014,0.132,-0.090,49,47,170,0,38,0,77215.45,16732.467,7992.475,359.716,6090.537,12.870,13408.420,5017.910,931.228,7412.895,5930.316,5806.495,72.027,864.963,0.000152,0.004480,812,0,47,123,163,43,15103,45,120,350.860,0,0,0,0,0,0,0
1711,57.0,2198,178,14,1402,796,0,0,562,270.97,0.900,0.865,0.197,0.080,0.543,-0.895,1.964,0.4705,2.3067,0.694,0.024,0.014,0.132,-0.092,43,37,140,0,34,0,75477.54,16553.242,6767.022,290.326,5652.303,11.631,13005.990,4821.855,839.523,6262.049,5009.639,4520.879,141.138,766.710,0.000162,0.005592,741,0,35,105,135,33,14454,31,102,288.546,0,0,0,0,0,0,0
1741,58.0,2123,194,14,1392,731,0,0,521,273.89,0.887,0.854,0.200,0.080,0.557,-0.900,1.965,0.4606,2.3430,0.695,0.023,0.011,0.134,-0.092,49,54,150,0,37,0,74056.71,16169.073,7253.085,326.059,5124.144,12.044,12537.883,4598.217,782.195,6184.401,4947.521,5142.536,160.579,710.761,0.000107,0.005542,638,0,39,111,144,36,13698,6,108,318.607,0,0,0,0,0,0,0
1771,59.0,2102,195,14,1414,688,0,0,461,285.58,0.877,0.842,0.203,0.084,0.570,-0.902,1.966,0.4702,2.3025,0.694,0.023,0.015,0.135,-0.093,48,46,148,0,25,0,73121.43,16278.316,6942.350,292.653,5260.603,12.920,12082.084,4362.409,712.200,7465.280,5972.224,4991.026,40.375,767.453,0.000148,0.006606,636,0,46,102,143,43,13655,11,100,287.462,0,0,0,0,0,0,0
1801,60.0,2097,170,12,1443,654,0,0,439,294.17,0.864,0.829,0.208,0.085,0.583,-0.905,1.962,0.4667,2.2870,0.703,0.020,0.017,0.135,-0.094,50,46,126,0,19,0,73464.73,16384.695,6472.125,257.945,4771.817,12.316,11765.163,4182.457,654.526,6918.211,5534.569,4132.779,52.799,600.101,0.000228,0.009075,571,0,37,89,122,34,13979,1,88,253.028,0,0,0,0,0,0,0
