tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
391,13.0,945,563,55,106,804,11,24,8,165.36,0.780,1.012,0.085,0.171,0.105,-0.691,1.556,0.3111,2.4540,0.850,0.321,0.026,0.153,-0.018,62,58,95,0,1,0,31287.02,1274.112,9003.648,50.697,273.588,8.755,4716.095,2150.741,10.847,3759.813,3007.851,2957.833,136.476,394.983,0.000126,-0.008995,35,0,88,7,83,76,15666,7,7,25.564,125,4,4,0,0,4,0
421,14.0,960,636,55,112,823,6,19,8,198.31,0.786,1.009,0.086,0.153,0.109,-0.707,1.569,0.3163,2.4628,0.774,0.330,0.027,0.155,-0.020,73,45,56,0,1,0,32066.51,1309.335,9385.849,49.337,270.140,9.968,4624.295,2092.044,10.307,4192.590,3354.072,2010.573,123.874,265.416,0.000171,-0.011949,28,0,49,7,51,45,15301,0,7,37.634,76,11,10,0,0,9,1
451,15.0,1003,711,40,117,867,4,15,7,210.82,0.787,1.010,0.081,0.158,0.109,-0.716,1.568,0.3026,2.4861,0.779,0.308,0.025,0.156,-0.023,73,35,54,0,2,0,34244.92,1372.409,10797.128,18.708,283.071,11.950,4768.462,2205.701,7.926,4824.030,3859.224,1607.422,179.912,275.603,0.000087,-0.012855,28,0,50,4,50,46,15699,0,4,7.924,28,0,0,0,0,0,0
481,16.0,1102,666,40,127,960,4,11,8,202.93,0.784,1.015,0.081,0.161,0.109,-0.725,1.574,0.3135,2.5308,0.713,0.268,0.019,0.158,-0.024,72,27,55,0,1,0,37877.38,1476.920,13143.728,34.689,239.163,10.123,5094.157,2405.094,7.030,6452.541,5162.033,1669.313,276.619,280.162,0.000181,-0.015078,37,0,47,8,51,43,16349,11,8,21.422,0,0,0,0,0,0,0
511,17.0,1171,648,40,132,1026,2,11,7,197.48,0.796,1.016,0.077,0.150,0.108,-0.735,1.570,0.3078,2.5604,0.726,0.235,0.019,0.159,-0.024,77,43,82,0,0,0,41245.52,1580.694,14688.463,34.679,409.286,10.727,5611.561,2739.359,8.492,7049.162,5639.329,2458.636,327.221,380.583,0.000144,-0.016479,44,0,76,6,73,67,17985,1,6,15.504,0,0,0,0,0,0,0
541,18.0,1270,647,40,146,1113,1,10,7,169.98,0.796,1.024,0.078,0.148,0.110,-0.741,1.560,0.2977,2.5753,0.718,0.233,0.020,0.158,-0.024,82,31,101,0,1,0,43513.57,1759.724,14630.754,19.423,335.373,9.767,6032.923,2952.149,7.128,8286.704,6629.364,2779.610,303.695,409.010,0.000180,-0.017951,51,0,97,4,97,93,19409,12,4,6.188,0,0,0,0,0,0,0
571,19.0,1377,611,40,147,1221,1,8,9,180.35,0.801,1.030,0.077,0.140,0.107,-0.748,1.564,0.3041,2.5904,0.712,0.245,0.020,0.160,-0.023,98,28,76,0,0,0,46810.15,1934.301,15707.662,40.054,445.957,10.775,6547.885,3232.120,7.881,7636.565,6109.252,2265.153,399.853,405.229,0.000140,-0.018674,98,0,66,10,71,61,20921,35,10,26.205,0,0,0,0,0,0,0
601,20.0,1479,587,31,157,1314,1,7,10,171.31,0.808,1.036,0.077,0.129,0.107,-0.752,1.551,0.3043,2.6245,0.755,0.223,0.014,0.161,-0.022,93,38,102,0,0,0,50644.45,2096.837,17875.195,27.439,615.199,11.891,7139.895,3616.227,9.844,8797.929,7038.343,2881.465,304.753,453.404,0.000124,-0.019554,85,0,96,6,99,93,22944,42,6,15.910,0,0,0,0,0,0,0
631,21.0,1581,562,31,176,1399,0,6,11,173.95,0.808,1.034,0.077,0.127,0.111,-0.758,1.557,0.3156,2.6208,0.733,0.205,0.015,0.161,-0.024,98,57,107,0,0,0,54088.88,2349.220,18605.934,29.194,729.611,14.007,7641.988,3898.988,12.142,9637.671,7710.137,3220.075,279.665,559.528,0.000161,-0.020257,114,0,99,8,107,99,24221,59,8,20.599,0,0,0,0,0,0,0
661,22.0,1692,524,31,195,1491,0,6,14,198.93,0.807,1.034,0.076,0.121,0.114,-0.762,1.558,0.3178,2.6211,0.719,0.200,0.021,0.162,-0.024,87,54,99,0,1,0,57584.96,2779.558,18645.037,30.758,730.109,14.290,8149.587,4108.956,13.679,9567.017,7653.613,3044.774,187.634,541.237,0.000106,-0.019446,139,0,93,6,99,93,25420,60,6,24.402,0,0,0,0,0,0,0
691,23.0,1804,584,31,218,1580,0,6,12,205.95,0.807,1.032,0.075,0.112,0.119,-0.768,1.571,0.3303,2.6463,0.692,0.183,0.018,0.162,-0.022,89,56,92,0,3,0,61943.12,3097.517,19840.341,29.634,832.614,13.906,8685.717,4414.592,17.338,9478.742,7582.994,2892.087,148.796,555.047,0.000144,-0.019223,96,0,85,7,92,85,26933,15,6,23.449,0,0,0,0,0,0,0
721,24.0,1942,501,31,234,1703,0,5,13,214.54,0.812,1.033,0.077,0.108,0.119,-0.774,1.551,0.3414,2.6572,0.717,0.171,0.013,0.162,-0.019,112,54,137,0,1,0,65846.19,3473.070,22415.535,44.379,1084.741,15.552,9326.071,4802.267,16.882,12088.891,9671.113,4422.942,283.349,760.633,0.000114,-0.019593,123,0,129,8,137,129,28469,2,8,31.675,0,0,0,0,0,0,0
751,25.0,2008,508,27,265,1738,0,5,11,183.34,0.815,1.028,0.081,0.105,0.127,-0.775,1.564,0.3383,2.6402,0.675,0.136,0.015,0.162,-0.019,106,63,175,0,0,0,67751.77,3945.534,21270.822,56.946,1250.814,14.805,9847.832,4974.648,16.625,11098.042,8878.434,5171.530,234.216,903.252,0.000207,-0.020621,131,0,161,14,175,161,29119,0,14,46.144,0,0,0,0,0,0,0
781,26.0,2114,479,27,299,1811,0,4,17,167.15,0.818,1.020,0.086,0.098,0.134,-0.779,1.554,0.3431,2.6292,0.676,0.124,0.013,0.162,-0.018,90,56,156,0,0,0,70817.38,4324.673,22239.127,41.637,963.046,15.853,10353.340,5266.279,20.111,11612.596,9290.077,4551.956,221.764,803.862,0.000167,-0.021649,144,0,141,15,156,141,30726,39,15,31.661,0,0,0,0,0,0,0
811,27.0,2237,465,27,331,1903,0,3,18,181.62,0.822,1.017,0.092,0.094,0.139,-0.781,1.548,0.3521,2.6292,0.650,0.106,0.012,0.162,-0.019,101,59,141,0,1,0,74430.62,4734.486,23342.895,55.309,1488.922,19.222,10975.297,5565.292,20.218,11789.549,9431.639,4415.694,313.461,871.572,0.000153,-0.021153,250,0,127,14,141,127,31974,103,14,46.043,0,0,0,0,0,0,0
841,28.0,2361,380,27,358,2000,0,3,18,185.53,0.827,1.018,0.091,0.092,0.141,-0.784,1.548,0.3525,2.6163,0.691,0.092,0.015,0.162,-0.018,109,76,144,0,1,0,79193.77,5346.899,24442.596,58.865,1722.657,16.952,11732.622,5944.311,22.028,12660.241,10128.193,3781.003,229.674,843.525,0.000128,-0.022742,204,0,123,21,144,123,33194,12,21,51.603,0,0,0,0,0,0,0
871,29.0,2407,425,27,377,2029,0,1,18,207.24,0.829,1.017,0.096,0.088,0.144,-0.787,1.532,0.3545,2.6197,0.685,0.093,0.014,0.162,-0.019,124,74,189,0,1,0,80990.85,5736.225,23196.946,111.036,1606.255,21.430,12212.720,6210.089,22.757,11223.719,8978.976,5470.083,169.660,917.079,0.000174,-0.024455,184,0,154,35,189,154,33527,12,35,102.631,0,0,0,0,0,0,0
901,30.0,2442,434,22,430,2011,0,1,26,196.91,0.826,1.002,0.099,0.085,0.157,-0.789,1.522,0.3645,2.6176,0.668,0.091,0.011,0.161,-0.022,101,89,215,0,1,0,81550.06,6463.696,23429.438,82.150,2070.653,19.364,12507.562,6261.882,26.423,12372.870,9898.296,6668.673,184.640,1292.309,0.000212,-0.026274,308,0,196,19,215,196,33483,81,19,71.568,0,0,0,0,0,0,0
931,31.0,2534,421,22,471,2062,0,1,25,193.71,0.829,1.002,0.103,0.085,0.163,-0.790,1.518,0.3686,2.6284,0.685,0.074,0.016,0.160,-0.022,100,77,187,0,2,0,84057.13,7053.845,23911.338,97.739,2345.779,19.299,12760.264,6273.301,36.726,13154.468,10523.575,5566.281,171.470,1116.923,0.000140,-0.026678,329,0,161,26,187,161,32989,60,26,89.302,0,0,0,0,0,0,0
961,32.0,2611,400,22,523,2087,0,1,33,193.48,0.831,0.991,0.106,0.087,0.173,-0.792,1.531,0.3618,2.6095,0.674,0.063,0.015,0.160,-0.023,97,82,182,0,4,0,86896.58,7845.126,24296.293,78.311,2615.986,18.699,13311.586,6432.626,40.831,12647.136,10117.709,5602.867,243.062,1219.881,0.000129,-0.026830,381,0,159,23,182,159,33680,72,23,68.454,0,0,0,0,0,0,0
991,33.0,2689,346,22,582,2106,0,1,40,215.88,0.826,0.983,0.111,0.086,0.184,-0.792,1.532,0.3690,2.6286,0.653,0.062,0.021,0.160,-0.024,87,95,200,0,2,0,89303.36,8440.936,24613.362,102.360,2932.816,19.678,13732.840,6622.294,58.120,13579.219,10863.376,6182.507,109.378,1328.892,0.000166,-0.027436,403,0,174,26,200,174,33256,48,25,89.070,0,0,0,0,0,0,0
1021,34.0,2763,341,22,653,2109,0,1,57,202.95,0.823,0.973,0.114,0.084,0.197,-0.795,1.546,0.3723,2.6455,0.655,0.046,0.015,0.159,-0.024,111,95,191,0,4,0,91433.84,9428.019,23063.135,73.266,2977.928,21.159,14093.976,6799.839,78.065,13156.129,10524.904,5232.695,267.468,1330.667,0.000180,-0.028222,431,0,164,27,191,164,33143,75,27,63.794,0,0,0,0,0,0,0
1051,35.0,2808,363,21,734,2074,0,0,65,220.33,0.817,0.955,0.117,0.080,0.213,-0.798,1.556,0.3752,2.6305,0.654,0.044,0.017,0.157,-0.026,102,111,181,0,5,0,94117.07,10610.458,23133.488,66.059,3979.303,17.616,14203.589,6762.826,94.291,12385.003,9908.003,5769.706,205.549,1613.819,0.000113,-0.028354,591,0,163,18,181,163,31769,111,17,52.369,0,0,0,0,0,0,0
1081,36.0,2913,334,21,821,2092,0,0,84,214.14,0.814,0.939,0.119,0.078,0.227,-0.798,1.563,0.3784,2.6344,0.657,0.034,0.017,0.155,-0.026,102,81,185,0,5,0,97328.56,11729.121,22923.613,108.983,3915.049,22.919,14447.398,6814.236,116.221,13436.855,10749.484,5781.984,217.371,1485.647,0.000175,-0.027290,536,0,148,37,185,148,31185,34,25,71.682,0,0,0,0,0,0,0
1111,37.0,2955,332,21,894,2061,0,0,90,230.74,0.808,0.926,0.123,0.080,0.240,-0.799,1.570,0.3855,2.6395,0.650,0.051,0.016,0.153,-0.027,100,90,197,0,9,0,98697.76,12591.472,20494.930,106.769,4287.949,21.708,14675.680,6787.920,136.779,12072.846,9658.277,6040.961,151.276,1616.787,0.000222,-0.025818,596,0,157,40,197,157,31056,63,36,88.894,0,0,0,0,0,0,0
1141,38.0,2993,331,21,968,2025,0,0,99,232.33,0.803,0.911,0.128,0.077,0.253,-0.797,1.582,0.3869,2.6126,0.633,0.043,0.015,0.151,-0.031,92,74,213,0,9,0,100070.09,13290.868,20717.850,107.590,4881.211,18.138,14734.252,6728.518,144.827,12034.821,9627.857,6701.045,182.245,1846.131,0.000151,-0.024368,749,0,171,42,213,171,29601,138,38,90.685,0,0,0,0,0,0,0
1171,39.0,3058,298,21,1021,2037,0,0,116,228.18,0.802,0.902,0.133,0.078,0.260,-0.799,1.591,0.3903,2.6170,0.642,0.057,0.016,0.150,-0.033,119,73,200,0,12,0,102448.54,13754.930,20977.813,148.919,5090.838,18.306,14943.702,6769.408,160.655,12625.525,10100.420,5976.898,245.696,1881.747,0.000262,-0.023160,832,0,137,63,200,137,28756,188,57,128.462,0,0,0,0,0,0,0
1201,40.0,3090,311,21,1060,2030,0,0,133,211.03,0.800,0.896,0.135,0.076,0.266,-0.802,1.596,0.3933,2.6063,0.650,0.039,0.015,0.150,-0.035,117,82,218,0,10,0,103204.98,14096.280,19908.169,191.117,5304.385,17.308,15191.406,6802.753,190.239,12228.179,9782.543,6752.940,257.320,1798.834,0.000183,-0.023956,749,0,140,78,218,140,28315,61,71,173.684,0,0,0,0,0,0,0
1231,41.0,3207,284,21,1142,2065,0,0,134,253.13,0.796,0.891,0.139,0.075,0.274,-0.802,1.603,0.3937,2.6332,0.640,0.036,0.015,0.149,-0.037,115,78,146,0,12,0,105281.55,14194.970,19479.409,106.913,5334.828,18.048,15477.953,6857.558,206.475,12604.943,10083.955,4721.003,243.433,1677.314,0.000168,-0.024456,711,0,104,42,143,102,28568,19,41,97.032,0,0,0,0,0,0,0
1261,42.0,3290,258,21,1221,2069,0,0,150,248.40,0.792,0.882,0.142,0.074,0.284,-0.803,1.608,0.3939,2.6390,0.642,0.031,0.014,0.148,-0.039,109,83,136,0,12,0,106724.76,14578.480,18387.596,103.102,5731.498,18.737,15901.259,7026.683,219.400,11263.672,9010.938,4180.247,215.419,1830.225,0.000142,-0.022534,846,0,98,38,135,97,28472,126,38,92.400,0,0,0,0,0,0,0
1291,43.0,3322,235,21,1269,2053,0,0,170,245.50,0.792,0.874,0.143,0.074,0.292,-0.805,1.612,0.3943,2.6064,0.632,0.029,0.013,0.147,-0.040,125,96,151,0,16,0,107101.01,14691.261,17644.566,109.382,6102.946,18.315,16091.414,6894.557,244.548,10897.797,8718.237,4707.081,141.051,1810.750,0.000174,-0.020694,893,0,111,40,149,109,28332,116,38,96.038,0,0,0,0,0,0,0
1321,44.0,3337,253,21,1322,2015,0,0,210,271.95,0.789,0.865,0.147,0.071,0.301,-0.807,1.611,0.3947,2.6120,0.654,0.026,0.013,0.147,-0.041,103,90,166,0,10,0,106156.39,14635.861,16252.326,132.404,6416.025,17.167,16174.598,6861.716,281.786,10029.187,8023.349,4627.063,93.103,1921.105,0.000215,-0.020275,935,0,109,57,160,104,27596,113,55,116.441,0,0,0,0,0,0,0
1351,45.0,3327,230,21,1374,1953,0,0,273,265.07,0.785,0.853,0.150,0.071,0.312,-0.808,1.612,0.3917,2.5980,0.650,0.027,0.015,0.146,-0.040,99,100,156,0,14,0,104964.88,14812.112,15635.292,129.897,6225.460,18.775,16029.643,6698.459,366.332,9212.226,7369.781,4826.595,143.108,1862.225,0.000139,-0.020431,1005,0,98,58,153,96,26226,182,54,115.797,0,0,0,0,0,0,0
1381,46.0,3321,202,21,1412,1909,0,0,296,281.80,0.782,0.845,0.154,0.072,0.320,-0.810,1.617,0.3892,2.5972,0.645,0.028,0.013,0.144,-0.040,113,93,165,0,25,0,102963.67,14842.034,15079.858,124.772,6388.886,23.471,16110.419,6744.969,425.451,10069.966,8055.973,4898.385,48.802,1805.860,0.000176,-0.020499,986,0,114,51,161,110,25628,112,50,114.730,0,0,0,0,0,0,0
1411,47.0,3229,169,21,1438,1791,0,0,358,282.43,0.779,0.826,0.157,0.070,0.333,-0.813,1.618,0.3889,2.5809,0.640,0.020,0.016,0.142,-0.041,101,101,180,0,20,0,99407.52,14436.440,13152.687,133.759,6922.194,20.539,15816.672,6533.791,478.342,7509.984,6007.988,4777.247,146.424,2024.562,0.000142,-0.019428,1152,0,120,60,176,116,24192,217,60,122.400,0,0,0,0,0,0,0
1441,48.0,3156,183,21,1449,1707,0,0,439,279.73,0.776,0.816,0.159,0.071,0.342,-0.815,1.617,0.3915,2.5680,0.661,0.021,0.015,0.141,-0.040,106,80,146,0,25,0,95708.27,13915.288,11373.011,132.138,5782.178,18.001,15261.712,6117.984,571.074,6469.991,5175.993,4186.503,73.701,1614.721,0.000225,-0.019060,945,0,94,52,143,91,23138,119,52,126.581,0,0,0,0,0,0,0
1471,49.0,3042,198,21,1446,1596,0,0,492,299.17,0.771,0.804,0.163,0.071,0.352,-0.816,1.618,0.3909,2.5527,0.674,0.026,0.015,0.140,-0.042,100,78,172,0,33,0,91230.12,13475.374,10600.264,160.912,5790.494,22.794,14716.044,5667.361,688.028,5998.019,4798.415,4733.704,58.216,1651.740,0.000243,-0.020805,937,0,101,71,170,100,22112,108,69,150.641,0,0,0,0,0,0,0
1501,50.0,2946,200,21,1473,1473,0,0,532,321.67,0.763,0.790,0.165,0.070,0.368,-0.818,1.621,0.3886,2.5742,0.670,0.022,0.016,0.139,-0.045,100,95,141,0,30,0,88163.86,13463.819,10108.587,104.097,5553.466,18.203,14174.555,5349.243,742.781,6035.223,4828.178,3743.699,46.615,1478.825,0.000219,-0.022683,921,0,94,47,134,90,20562,111,43,89.909,0,0,0,0,0,0,0
1531,51.0,2855,210,21,1473,1382,0,0,563,308.47,0.759,0.779,0.167,0.069,0.378,-0.821,1.627,0.3859,2.5754,0.669,0.016,0.013,0.137,-0.048,95,80,136,0,34,0,84857.20,12644.664,9609.544,127.540,5068.165,19.899,13582.500,5004.794,797.225,5751.700,4601.360,3737.073,63.397,1353.084,0.000171,-0.022572,849,0,78,58,130,75,18819,103,54,119.395,0,0,0,0,0,0,0
1561,52.0,2799,166,21,1456,1343,0,0,592,351.60,0.758,0.773,0.169,0.069,0.381,-0.823,1.624,0.3822,2.5570,0.697,0.018,0.015,0.137,-0.048,111,56,100,0,40,0,82390.49,12130.721,9566.355,128.980,5181.870,23.973,13216.116,4793.959,833.868,5166.127,4132.901,3048.078,47.991,1319.518,0.000112,-0.023456,885,0,47,53,99,46,17776,129,53,125.255,0,0,0,0,0,0,0
1591,53.0,2705,177,21,1438,1267,0,0,620,321.15,0.755,0.764,0.172,0.068,0.388,-0.827,1.629,0.3785,2.5489,0.701,0.015,0.013,0.136,-0.047,96,68,111,0,30,0,78231.11,11649.914,7778.335,128.423,4634.366,27.738,12860.456,4616.979,871.353,4274.010,3419.208,3241.010,71.478,1199.979,0.000174,-0.022675,732,0,64,47,108,61,17053,52,47,124.689,0,0,0,0,0,0,0
1621,54.0,2589,161,21,1433,1156,0,0,616,343.73,0.748,0.745,0.175,0.068,0.402,-0.831,1.632,0.3769,2.5238,0.700,0.013,0.016,0.134,-0.049,118,78,100,0,37,0,75070.91,11153.141,7699.055,102.013,4045.279,25.943,12250.816,4295.216,891.933,3518.904,2815.123,2910.618,37.758,1024.290,0.000107,-0.022833,674,0,59,41,98,57,16217,67,39,90.873,0,0,0,0,0,0,0
1651,55.0,2504,169,21,1411,1093,0,0,602,386.90,0.747,0.739,0.177,0.069,0.410,-0.833,1.637,0.3749,2.5039,0.689,0.011,0.013,0.133,-0.051,121,59,101,0,34,0,71074.52,10646.080,6697.446,137.422,3874.492,29.572,11792.536,3976.364,880.353,3962.043,3169.635,3037.359,20.502,977.811,0.000183,-0.021471,656,0,39,62,100,38,15404,69,61,134.414,0,0,0,0,0,0,0
1681,56.0,2394,153,21,1394,1000,0,0,578,383.18,0.738,0.725,0.179,0.068,0.422,-0.836,1.638,0.3741,2.4956,0.694,0.014,0.014,0.132,-0.054,119,65,92,0,45,0,67890.48,10248.829,6804.510,101.311,3214.983,31.120,11275.958,3678.349,861.130,3260.846,2608.677,3014.564,32.957,823.564,0.000162,-0.021886,558,0,50,42,90,48,14614,61,41,96.434,0,0,0,0,0,0,0
1711,57.0,2279,137,21,1356,923,0,0,552,458.02,0.734,0.715,0.182,0.069,0.431,-0.840,1.641,0.3744,2.4951,0.715,0.020,0.016,0.131,-0.055,108,55,108,0,39,0,64250.29,9869.395,5665.788,131.362,3170.818,30.473,10614.858,3418.717,815.916,3184.952,2547.961,3043.329,18.329,758.596,0.000204,-0.023172,500,0,45,63,107,44,13336,33,61,126.880,0,0,0,0,0,0,0
1741,58.0,2201,161,21,1345,856,0,0,545,481.61,0.726,0.704,0.183,0.072,0.441,-0.843,1.643,0.3745,2.4923,0.709,0.014,0.018,0.130,-0.057,108,62,69,0,32,0,61851.67,9548.085,5595.475,124.209,3233.994,27.760,10128.926,3176.046,793.131,2961.732,2369.386,2182.643,71.376,721.923,0.000133,-0.024452,511,0,21,48,67,20,12566,46,46,121.507,0,0,0,0,0,0,0
1771,59.0,2140,169,21,1331,809,0,0,513,450.11,0.721,0.694,0.184,0.071,0.448,-0.846,1.645,0.3730,2.4689,0.708,0.016,0.014,0.129,-0.058,115,48,63,0,27,0,60123.10,9447.363,5207.431,86.633,2643.570,32.990,9704.826,2950.965,767.175,2708.684,2166.947,1817.321,62.700,625.274,0.000132,-0.024365,456,0,26,37,60,24,11833,78,36,83.882,0,0,0,0,0,0,0
1801,60.0,2069,187,17,1319,750,0,0,482,468.55,0.715,0.686,0.186,0.070,0.459,-0.847,1.651,0.3704,2.5022,0.730,0.015,0.020,0.129,-0.060,116,51,65,0,31,0,58719.15,9374.837,4885.892,104.977,2636.669,33.018,9353.478,2794.704,728.884,2675.336,2140.269,1782.470,0.000,575.047,0.000112,-0.025054,453,0,21,44,64,20,11160,67,42,102.482,0,0,0,0,0,0,0
