tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
4381,146.0,4643,81,15,2567,2075,0,1,2318,308.14,0.921,0.788,0.483,0.049,0.411,-0.947,2.642,0.2448,1.8362,0.361,0.006,0.001,0.101,0.045,173,108,168,0,141,0,142110.56,37892.922,34547.455,290.725,19954.851,75.984,33296.001,22845.416,3603.735,19113.008,15290.406,5127.194,8.459,1336.127,0.000203,-0.057613,4128,0,25,143,166,25,19759,97,140,285.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61260,1461,4031,57343.091,34541.809,19939.742,0.136,285.042,24050.522,20433.604,986.225,284,234,102,25,107,43601,109,0,0,0.000,0.000,0.000,0.000,0.000,25.220,5.223,0.000,0,2,1,0,1,179,39,0,0,0.000,0.000,0.000,0.000,0.000,7.609,1.758,0.000,0,1,0,0,1,110,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,71863,20753,10371,5010,1797,140,120,0,0,0,0,0,58180,15471,11502,3228,667,628,0,0,0,0,0,0,868.368,132.943,10873.246,2591.505,0,0,0,488,333,628,1475,512,340,755,353,711,307,29,412,569,379,449,453,64,161,0,0,1,0,0,0,0,0,0,0,0,0,1459,0,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,9,9,9,0.3588,0.2969,9,0,0
4411,147.0,4717,94,15,2606,2110,0,1,2423,281.68,0.922,0.787,0.485,0.048,0.412,-0.948,2.650,0.2428,1.8387,0.364,0.005,0.000,0.100,0.047,181,104,149,0,160,0,143195.27,38666.066,33291.346,246.913,20030.206,75.958,34115.546,23449.387,3878.053,20089.544,16071.636,4263.823,29.072,1365.836,0.000190,-0.057228,4243,0,23,126,148,23,19646,142,123,243.535,0,0,0,0,0,0,0,7,0,0,0,0,0,0,62929,1402,4101,56003.448,33267.358,20002.368,0.121,243.535,24782.327,21002.723,1022.901,286,251,98,23,130,48332,134,0,0,0.000,0.000,0.000,0.000,0.000,31.774,9.626,0.000,0,1,0,0,1,101,30,0,0,0.000,0.000,0.000,0.000,0.000,5.050,0.441,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72301,20969,10480,5206,1874,237,78,0,0,0,0,0,59854,16130,11508,3239,632,684,0,0,0,0,0,0,864.310,135.207,11220.788,2593.798,0,0,0,440,326,668,1421,430,321,767,362,736,301,35,405,545,423,425,476,66,175,0,0,1,0,0,0,0,0,0,0,0,0,1477,0,0,0,0,0,0,0,1142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,9,9,9,0.3781,0.3018,9,0,0
4441,148.0,4750,86,15,2593,2156,0,1,2443,317.39,0.930,0.792,0.493,0.048,0.407,-0.950,2.666,0.2391,1.8513,0.369,0.005,0.000,0.099,0.047,150,112,171,0,167,0,146653.42,40480.801,35586.871,252.492,20599.462,83.591,34496.445,23354.817,3934.866,20547.979,16438.383,5582.601,11.724,1371.964,0.000219,-0.056627,4370,0,35,136,169,35,19769,89,133,250.719,0,0,0,0,0,0,0,6,0,0,0,0,0,0,63571,1496,4281,58941.214,35581.884,20584.269,0.343,250.719,25130.371,20917.287,1048.401,310,263,98,35,130,51576,83,0,0,0.000,0.000,0.000,0.000,0.000,18.516,4.771,0.000,0,2,1,0,1,107,30,0,0,0.000,0.000,0.000,0.000,0.000,5.047,0.426,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72308,21199,10175,5423,1884,336,60,0,0,0,0,0,60452,15217,11601,3232,712,744,0,0,0,0,0,0,851.907,127.730,10757.838,2647.077,0,0,0,503,312,690,1513,501,322,764,343,761,290,36,399,555,405,459,488,90,159,0,0,1,0,0,0,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,1196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,9,9,9,0.4220,0.3014,10,0,0
4471,149.0,4833,97,15,2642,2188,0,3,2534,288.85,0.931,0.791,0.495,0.049,0.409,-0.950,2.668,0.2365,1.8407,0.364,0.006,0.000,0.099,0.048,166,98,147,0,174,0,148388.75,40537.246,34695.423,237.254,21186.451,74.727,35381.826,23997.633,4040.554,20616.655,16493.324,4791.899,3.608,1395.741,0.000187,-0.056349,4414,0,29,118,147,29,20034,87,118,233.540,0,0,0,0,0,0,0,12,0,0,0,0,0,0,65385,1462,4327,58663.490,34676.026,21175.148,0.243,233.540,25891.933,21548.505,1063.452,290,260,92,29,139,50811,97,0,0,0.000,0.000,0.000,0.000,0.000,18.297,4.582,0.000,0,1,1,0,0,81,74,0,0,0.000,0.000,0.000,0.000,0.000,12.851,4.616,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,72617,21230,9693,5795,1875,487,60,0,0,0,0,0,62303,16096,11932,3253,727,773,0,0,0,0,0,0,840.288,124.939,11402.438,2671.365,0,0,0,459,343,689,1480,463,336,778,331,778,300,37,418,550,410,484,502,73,169,1,0,1,1,0,0,0,0,0,0,0,0,1533,0,0,0,0,0,0,0,1228,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,10,10,10,0.4059,0.2999,10,0,0
4501,150.0,4896,65,14,2643,2250,0,3,2617,320.20,0.940,0.796,0.495,0.049,0.404,-0.950,2.676,0.2369,1.7840,0.361,0.005,0.000,0.098,0.050,164,103,169,0,185,0,150581.56,40828.383,36303.227,290.179,22219.685,73.743,35984.540,24067.681,4182.503,21908.046,17526.437,5106.602,0.000,1506.045,0.000234,-0.055111,4584,0,23,146,167,23,19796,129,143,286.894,0,0,0,0,0,0,0,9,1,0,0,0,0,0,66398,1524,4455,61354.834,36294.825,22206.691,0.140,286.894,26359.293,21591.059,1081.677,320,261,97,23,141,56470,131,0,0,0.000,0.000,0.000,0.000,0.000,27.489,8.100,0.579,0,0,0,0,0,0,90,0,0,0.000,0.000,0.000,0.000,0.000,15.746,5.899,0.007,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,73438,21475,9485,5869,1830,580,60,0,0,0,0,0,63321,15503,11579,3298,903,693,0,0,0,0,0,0,837.474,124.333,11125.992,2555.272,0,0,0,526,323,660,1541,546,325,784,339,758,300,39,423,564,413,512,511,83,167,0,1,1,1,0,0,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,1273,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,9,9,9,0.3597,0.2972,9,0,0
4531,151.0,4952,75,14,2664,2283,1,4,2729,294.65,0.942,0.796,0.497,0.048,0.404,-0.949,2.702,0.2349,1.8277,0.353,0.006,0.000,0.098,0.051,176,105,152,0,176,0,151134.25,40867.133,34933.985,254.401,22226.191,77.045,36566.743,24149.823,4331.460,20394.030,16315.224,4828.031,0.097,1547.869,0.000187,-0.056038,4860,0,28,124,151,28,19394,204,122,247.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67706,1466,4656,59869.607,34925.846,22199.263,0.119,247.161,26929.980,21686.708,1061.612,295,264,97,28,139,57577,168,0,0,0.000,0.000,0.000,0.000,0.000,36.279,12.024,2.042,0,1,1,0,0,55,94,0,0,0.000,0.000,0.000,0.000,0.000,16.498,3.687,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,15,0,0,0.000,0.000,0.000,0.000,0.000,1.069,0.681,0.000,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,73442,21953,9433,5914,1767,631,60,0,0,0,0,0,64914,15685,12288,3069,954,669,0,0,0,0,0,0,850.215,119.539,11174.771,2740.992,0,0,0,475,331,687,1483,472,318,791,340,788,290,41,414,549,480,510,496,73,175,0,1,2,0,0,1,0,0,0,0,0,1,1533,0,0,0,0,0,0,0,1254,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0000,1.0000,9,9,9,0.3653,0.2751,9,0,0
4561,152.0,5023,77,14,2710,2309,0,4,2860,280.11,0.939,0.795,0.499,0.049,0.406,-0.951,2.718,0.2355,1.8348,0.353,0.006,0.000,0.098,0.051,167,103,107,0,190,0,152301.86,41433.973,35694.534,179.756,22299.034,71.082,37392.827,24758.379,4511.058,19673.717,15738.974,4016.682,0.000,1526.961,0.000230,-0.056121,5015,0,23,84,107,23,19666,259,82,176.830,0,0,0,0,0,0,0,23,13,0,0,0,0,0,69178,1503,4755,60853.270,35665.829,22265.384,0.141,176.830,27591.209,22244.750,1096.359,285,260,99,22,139,56129,180,0,0,0.000,0.000,0.000,0.000,0.000,37.791,18.492,1.515,0,2,2,0,0,105,126,1,1,28.820,10.347,1.581,0.000,0.000,27.231,8.411,0.613,0,1,0,0,1,91,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,28,0,0,0.000,0.000,0.000,0.000,0.000,1.995,1.258,0.000,0,1,0,1,0,43,3,1,0,0,0,0,0,0,0,0,0,0,74591,22349,9497,6080,1787,689,60,0,0,0,0,0,66708,16254,13357,2804,905,752,0,0,0,0,0,0,856.244,117.957,11597.409,2982.951,0,0,0,492,355,685,1530,495,359,822,332,801,302,44,409,567,472,525,502,74,169,1,1,1,0,0,1,0,0,0,0,0,0,1556,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,9,9,9,0.3517,0.3214,9,0,0
4591,153.0,5042,72,14,2719,2320,0,3,2875,312.67,0.941,0.794,0.501,0.050,0.406,-0.951,2.734,0.2362,1.8162,0.363,0.004,0.001,0.097,0.052,175,82,137,0,238,0,152077.19,42287.564,34911.493,213.415,23234.413,63.814,37712.327,24510.035,4667.864,20292.848,16234.279,5018.077,55.765,1614.518,0.000242,-0.055553,5211,0,29,108,136,29,19643,287,107,213.077,0,0,0,0,0,0,0,25,5,1,0,0,0,1,69611,1467,4923,60932.240,34891.493,23205.255,0.186,213.077,27841.300,21959.099,1124.228,304,295,79,29,187,59125,140,0,0,0.000,0.000,0.000,0.000,0.000,26.296,9.381,1.821,0,1,0,0,1,87,110,0,1,5.532,0.000,2.290,0.000,0.000,23.262,7.563,0.196,0,1,1,0,0,45,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,75407,22867,9257,6092,1876,703,60,0,0,0,0,0,67420,15677,13416,2441,793,690,0,0,0,0,0,0,888.302,115.804,11068.831,2946.137,0,0,0,462,330,689,1486,465,328,823,332,827,313,46,378,542,463,500,532,84,199,1,0,1,0,0,1,0,0,0,0,0,0,1564,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,9,9,9,0.3537,0.2919,9,0,0
4621,154.0,5076,77,14,2753,2322,0,1,2949,318.42,0.935,0.791,0.505,0.050,0.409,-0.952,2.751,0.2371,1.7855,0.359,0.005,0.000,0.097,0.053,165,96,147,0,194,0,150596.80,42373.246,33577.754,236.792,24011.983,69.905,37760.513,24506.157,4733.292,19533.091,15626.473,5115.683,71.698,1574.208,0.000201,-0.056152,5531,0,32,115,147,32,19703,294,115,236.663,0,0,0,0,0,0,0,2,0,0,0,0,0,0,69363,1406,5237,60236.228,33563.054,23991.001,0.129,236.663,27816.927,21935.725,1146.539,282,282,92,32,158,63851,184,0,0,0.000,0.000,0.000,0.000,0.000,41.412,16.647,0.898,0,1,0,0,1,89,55,0,0,0.000,0.000,0.000,0.000,0.000,9.659,4.353,0.000,0,2,1,0,1,233,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,76238,22876,9444,5829,1816,693,60,0,0,0,0,0,67378,16057,12594,2224,755,543,0,0,0,0,0,0,880.537,123.023,11245.396,2747.718,0,0,0,453,312,665,1425,450,312,828,340,848,314,44,379,573,420,516,524,96,193,0,0,0,0,0,1,0,0,0,0,0,0,1585,0,0,0,0,0,0,0,1329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,9,9,9,0.3481,0.3039,9,0,0
4651,155.0,5049,77,17,2747,2299,1,2,2985,302.46,0.932,0.788,0.509,0.050,0.411,-0.951,2.757,0.2353,1.7674,0.356,0.004,0.000,0.097,0.053,174,92,147,0,230,0,150035.84,42126.856,33616.422,210.751,22693.617,68.964,37789.858,24108.421,4840.205,18476.640,14781.312,4663.833,18.173,1399.174,0.000242,-0.057348,5376,0,26,121,146,26,19309,148,120,210.589,0,0,0,0,0,0,0,3,0,0,0,0,0,0,69296,1410,5228,58920.933,33604.578,22692.039,0.162,210.589,27773.258,21553.929,1126.837,274,298,89,26,183,65887,177,0,0,0.000,0.000,0.000,0.000,0.000,37.213,11.686,0.577,0,2,1,0,1,137,33,0,0,0.000,0.000,0.000,0.000,0.000,5.515,1.077,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,14,0,0,0.000,0.000,0.000,0.000,0.000,1.638,0.438,0.000,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,76686,23066,9418,5913,1945,682,60,0,0,0,0,0,67252,15668,12442,2268,733,600,0,0,0,0,0,0,893.093,121.108,10820.831,2720.625,0,0,0,464,313,653,1430,467,313,830,330,846,319,37,385,542,442,551,489,89,186,0,0,0,0,0,2,0,0,1,0,0,0,1587,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0000,1.0000,11,11,11,0.3777,0.3055,12,0,0
4681,156.0,5043,83,17,2741,2298,1,3,2995,284.65,0.932,0.788,0.510,0.050,0.410,-0.951,2.769,0.2375,1.7765,0.363,0.003,0.000,0.097,0.054,192,73,150,0,241,0,149260.23,41764.193,34200.528,237.215,23420.278,79.190,37663.667,23763.224,4871.879,19509.739,15607.791,5240.352,15.595,1520.878,0.000265,-0.056927,5359,0,33,117,150,33,19133,187,117,237.081,0,0,0,0,0,0,0,5,0,0,0,0,0,0,68970,1434,5172,60266.054,34199.773,23409.372,0.134,237.081,27614.318,21249.992,1087.772,294,295,70,33,192,70742,162,0,0,0.000,0.000,0.000,0.000,0.000,35.263,9.738,0.888,0,2,1,0,1,638,69,0,0,0.000,0.000,0.000,0.000,0.000,13.231,5.378,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.511,0.971,0.000,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,76342,22848,9031,5971,2022,671,60,0,0,0,0,0,66953,15793,12208,2278,908,555,0,0,0,0,0,0,887.986,110.564,10753.449,2626.821,0,0,0,476,313,664,1447,473,310,823,321,817,342,34,404,573,407,551,497,92,178,1,1,0,0,0,1,0,0,1,0,0,0,1597,0,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0000,1.0000,10,10,10,0.4068,0.3058,12,0,0
4711,157.0,4959,73,17,2716,2239,1,3,3010,353.61,0.928,0.784,0.511,0.049,0.413,-0.952,2.774,0.2350,1.7691,0.369,0.004,0.001,0.097,0.054,172,87,176,0,220,0,146853.03,41492.623,32257.984,262.689,21330.610,71.343,37193.317,23892.306,4884.422,16657.158,13325.726,5709.635,0.000,1409.377,0.000203,-0.058145,5021,0,43,133,176,43,19180,191,133,262.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67844,1351,4830,55997.979,32252.499,21303.050,0.214,262.475,27192.733,21396.259,1066.935,243,303,82,43,178,69374,130,0,0,0.000,0.000,0.000,0.000,0.000,32.335,9.512,1.332,0,1,0,0,1,239,76,0,0,0.000,0.000,0.000,0.000,0.000,19.963,9.573,0.000,0,1,1,0,0,327,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.514,1.072,0.000,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,75595,22917,8987,6110,2083,680,60,0,0,0,0,0,65935,16485,11889,2145,988,320,0,0,0,0,0,0,900.525,105.950,11220.805,2560.887,0,0,0,472,287,596,1365,476,290,846,325,777,345,35,388,572,419,513,460,88,187,1,1,1,0,0,0,0,1,0,0,0,0,1545,0,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,10,10,10,0.3837,0.2979,11,0,0
4741,158.0,4942,75,17,2746,2194,1,1,3032,323.91,0.918,0.776,0.509,0.048,0.420,-0.954,2.786,0.2344,1.7673,0.360,0.002,0.000,0.097,0.056,175,84,137,0,236,0,142396.52,40574.874,29866.629,187.301,21663.668,78.464,36601.721,23236.594,4905.948,18328.800,14663.040,5287.062,10.877,1377.354,0.000266,-0.058593,4995,0,45,92,136,45,19755,131,91,186.813,0,0,0,0,0,0,0,27,27,5,0,0,5,0,66310,1253,4864,53798.681,29832.698,21646.823,0.303,186.813,26571.872,20789.452,998.206,267,311,72,45,194,67517,160,2,0,50.000,24.769,0.000,0.000,0.000,41.125,12.723,0.266,0,3,2,0,1,306,55,0,0,0.000,0.000,0.000,0.000,0.000,16.082,3.799,0.171,0,2,2,0,0,127,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.516,3.255,0.000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,75634,23221,9472,6183,2230,701,60,0,0,0,0,0,64473,16158,12149,2082,1054,389,0,0,0,0,0,0,922.429,106.992,10881.775,2592.853,0,0,0,409,265,599,1271,416,255,852,352,779,340,36,387,564,400,524,461,73,172,0,0,1,0,0,0,1,0,0,0,0,0,1542,0,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,10,10,10,0.4247,0.3032,12,0,0
4771,159.0,4853,93,17,2747,2105,0,1,2984,298.27,0.907,0.767,0.510,0.049,0.427,-0.955,2.796,0.2320,1.8126,0.353,0.004,0.000,0.096,0.057,187,95,122,0,232,0,139662.69,39105.128,29692.173,166.861,21173.645,72.513,35703.973,22211.641,4906.040,15076.830,12061.464,4449.763,1.102,1410.114,0.000217,-0.057760,4928,0,33,89,121,33,18833,184,88,166.564,0,0,0,0,0,0,0,20,20,4,0,0,4,0,63960,1243,4744,53130.804,29683.748,21157.787,0.286,166.564,25667.843,19870.981,946.665,221,309,90,33,186,75182,61,0,0,0.000,0.000,0.000,0.000,0.000,16.240,6.723,0.000,0,1,1,0,0,135,30,0,0,0.000,0.000,0.000,0.000,0.000,8.358,0.374,0.126,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,6,0,0,0.000,0.000,0.000,0.000,0.000,0.703,0.830,0.000,0,1,0,0,1,110,0,0,0,0,0,0,0,0,0,0,0,0,76229,23248,9640,6046,2201,941,60,0,0,0,0,0,62049,15234,11361,2008,1166,274,0,0,0,0,0,0,884.792,110.433,10392.026,2401.047,0,0,0,407,282,591,1262,394,286,846,351,770,356,40,384,526,379,460,509,60,171,0,0,1,0,0,0,0,0,0,0,0,0,1550,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,10,10,10,0.4166,0.3356,12,0,0
