tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
31,1.0,445,10410,0,146,106,92,101,0,10.39,0.863,0.826,0.207,0.220,0.232,-0.035,1.584,0.3123,1.4092,0.799,0.479,0.154,0.102,-0.001,51,0,28,0,0,0,24436.43,1357.581,7157.525,55.037,46.761,12.648,2308.133,1309.783,0.000,2848.686,2278.949,1487.395,1340.515,220.230,0.000080,0.000322,24,0,23,5,6,5,3165,3,5,4.887,721,157,125,11,0,109,5,780,140,104,7,3,89,5,1336,214,1,2202.229,1837.910,2.090,0.203,2.164,303.995,182.870,6.006,7,4,0,4,0,24,1636,322,2,5497.374,3071.174,9.797,0.942,0.000,380.848,371.846,5.814,32,9,0,9,0,64,1586,272,4,3777.154,1201.548,11.622,0.000,0.000,335.308,197.724,2.950,12,2,0,2,0,6,1289,167,8,2697.399,484.450,13.621,14.113,2.114,261.281,129.442,13.601,2,1,0,1,0,6,1673,302,5,3719.111,235.185,1.212,31.543,0.608,355.670,184.704,22.823,0,5,0,5,0,75,1294,214,1,3010.378,15.719,0.001,3.351,0.000,273.809,129.769,3.490,0,2,0,2,0,54,0,2,0,0,5,0,0,1,2,0,0,0,2229,0,70,2049,46,84,0,0,0,0,0,0,3884,101,548,4930,500,595,0,0,0,0,0,0,2.496,3.710,381.600,168.039,0,3,0,45,88,117,1618,114,261,2,11,22,88,23,0,29,20,9,32,16,0,12,16,11,42,20,0,6,21,4,46,15,0,60,40,33,0,0,0,0,0,31,15,11,0,0,0,0,0,44,14,15,0,0,0,0,0,42,12,11,0,0,0,0,0,0.5396,0.5396,1,0,0,0.4674,0.4674,1,0,0
61,2.0,512,9236,0,154,167,85,106,0,24.94,0.903,0.871,0.184,0.338,0.220,-0.145,1.584,0.3065,1.6273,0.831,0.481,0.145,0.106,-0.003,54,6,20,0,0,0,25774.36,1339.259,8682.112,31.972,27.582,18.305,2686.390,2553.173,0.000,3829.432,3063.545,933.090,1616.428,160.443,0.000102,-0.000097,17,0,13,7,6,4,3033,0,7,10.333,680,106,67,5,0,62,0,738,112,63,4,0,53,6,1466,221,2,2470.093,1995.671,6.092,0.112,5.589,340.398,297.889,7.470,10,0,0,0,0,0,2554,401,4,8041.402,4735.822,17.627,0.923,4.384,673.694,1293.118,6.647,57,6,6,0,0,235,1794,254,0,3690.000,1215.734,0.000,0.000,0.000,404.214,335.678,1.961,8,4,0,4,0,187,1314,128,3,1944.651,354.335,3.748,8.178,0.000,272.135,182.955,3.333,1,1,0,1,0,46,1496,203,1,2137.480,126.647,0.087,9.923,0.214,322.826,203.604,10.839,1,5,0,5,0,214,1139,144,7,2363.523,11.736,0.029,2.501,0.146,245.170,139.295,5.379,0,3,0,3,0,122,0,1,0,0,1,0,0,1,0,0,0,0,2338,22,241,2173,80,301,0,0,0,0,0,0,4214,632,1017,5549,1862,1005,0,0,0,0,0,0,7.368,11.379,1703.062,281.488,0,15,0,60,79,134,1447,430,384,4,26,18,84,22,0,92,26,7,33,9,0,34,19,9,34,10,0,10,32,7,27,9,0,56,39,29,0,0,0,0,0,29,9,11,0,0,0,0,0,27,13,13,0,0,0,0,0,27,6,10,0,0,0,0,0,0.5167,0.5167,1,0,0,0.3477,0.3477,1,0,0
91,3.0,628,7800,0,149,292,83,104,0,37.25,0.947,0.964,0.150,0.513,0.189,-0.267,1.583,0.3066,1.8792,0.842,0.483,0.109,0.111,-0.013,58,21,30,0,0,0,29467.08,1346.668,15166.800,52.279,32.572,24.215,3463.941,4377.181,0.000,7016.426,5613.141,1511.616,1909.334,207.669,0.000096,-0.000246,12,0,22,8,13,13,3160,0,8,1.690,626,52,40,7,2,31,0,677,78,58,4,0,48,6,1940,269,1,3734.401,2881.574,1.455,0.281,0.000,460.877,540.728,6.285,28,3,0,3,0,165,4621,794,4,17456.117,10469.786,28.040,1.704,0.000,1297.882,2564.008,13.234,127,29,19,10,0,1201,1899,230,0,3545.000,1123.122,0.000,1.775,0.000,450.519,485.903,7.941,7,7,1,6,0,370,1303,138,0,2067.500,408.553,0.000,2.847,0.000,272.795,236.543,2.452,0,2,1,1,0,141,1397,172,6,1983.155,120.898,3.075,5.490,1.688,303.850,277.819,13.232,0,2,0,2,0,139,1110,92,1,1344.857,9.819,0.002,38.492,0.001,240.289,151.811,6.688,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2457,65,416,2125,101,462,0,0,0,0,0,0,5156,1200,1403,7114,3692,1474,0,0,0,0,0,0,12.746,15.991,3379.521,427.029,0,27,0,70,95,164,1765,734,467,5,35,17,72,20,0,145,64,16,60,7,0,39,21,8,24,12,0,23,26,5,20,9,0,52,35,22,0,0,0,0,0,27,10,46,0,0,0,0,0,23,9,12,0,0,0,0,0,21,7,6,0,0,0,0,0,0.4556,0.4556,1,0,0,0.3376,0.3376,1,0,0
121,4.0,746,6251,0,149,424,74,99,0,47.22,0.979,1.029,0.128,0.612,0.172,-0.357,1.583,0.3069,2.0656,0.824,0.483,0.092,0.114,-0.023,60,69,36,0,0,0,33045.49,1316.071,19468.760,23.166,73.221,22.223,4502.818,7354.921,0.000,9471.703,7577.362,1470.225,1810.758,196.527,0.000115,-0.000085,24,0,31,5,29,27,3296,9,5,6.274,615,81,63,3,2,58,0,657,41,40,2,0,36,2,2865,336,3,6207.569,4548.029,22.049,0.284,3.284,701.243,841.812,6.309,51,14,7,7,0,755,7732,996,2,22828.956,13679.915,27.017,3.774,0.000,2220.149,5328.068,32.820,162,66,47,19,0,2453,1818,166,0,1910.000,631.539,0.000,0.556,2.570,418.498,409.692,1.728,4,8,3,5,0,602,1199,125,0,1935.000,373.136,0.000,0.936,0.000,243.773,217.698,1.661,1,3,3,0,0,289,1299,126,10,1358.223,86.809,0.636,0.000,0.420,278.161,270.544,6.672,0,6,6,0,0,639,1059,92,0,1232.500,3.709,0.000,11.341,0.000,218.190,165.196,3.189,0,3,3,0,0,312,0,0,0,0,1,0,0,0,0,0,0,0,2305,60,484,2156,104,588,0,0,0,0,0,0,6743,2280,2437,9229,5020,1752,0,0,0,0,0,0,12.164,19.095,5813.353,881.692,0,17,0,69,125,165,1908,823,636,5,41,18,62,23,0,219,91,55,51,8,0,37,29,5,22,6,0,22,22,2,22,6,0,46,36,21,0,0,0,0,0,44,6,64,0,0,0,0,0,19,6,8,0,0,0,0,0,17,9,4,0,0,0,0,0,0.4500,0.4500,1,0,0,0.3794,0.3794,1,0,0
151,5.0,984,4565,75,158,671,64,91,1,62.40,0.986,1.101,0.101,0.726,0.156,-0.469,1.582,0.3246,2.3061,0.805,0.437,0.058,0.115,-0.031,52,103,34,0,0,0,39980.83,1356.171,26164.427,32.160,217.890,20.686,5970.823,9197.564,0.093,15288.457,12230.766,1295.822,869.298,226.126,0.000129,0.000333,29,0,30,4,25,22,3474,0,3,5.905,544,24,16,2,0,11,3,641,95,87,7,1,71,8,5504,590,16,13128.921,9601.152,123.232,0.114,3.623,1343.447,1479.107,7.490,150,22,13,9,0,1721,10725,1074,11,25286.650,15608.628,94.005,2.325,2.282,3131.805,6639.361,23.809,208,90,70,20,0,4072,1696,136,0,1580.000,521.484,0.000,0.985,0.000,375.676,351.261,4.876,4,8,7,1,0,790,1157,65,1,928.701,173.263,0.634,11.655,0.000,239.394,232.269,12.461,0,3,3,0,0,395,1141,126,0,1470.000,77.564,0.000,8.978,0.000,246.446,195.604,4.163,0,3,3,0,0,394,984,51,1,478.726,1.524,0.019,0.000,0.001,196.059,168.270,1.042,0,7,7,0,0,1021,0,0,0,0,1,0,0,2,0,0,0,0,2343,68,629,2219,71,731,0,0,0,0,0,0,8603,3230,2584,12604,4498,4921,0,0,0,0,0,0,10.555,24.844,6402.480,1873.194,0,13,0,82,118,226,2112,500,946,5,49,14,69,21,0,251,217,15,157,31,0,34,30,3,20,4,0,22,23,2,12,5,0,46,39,19,0,0,0,0,0,91,80,32,0,0,0,0,0,16,4,7,0,0,0,0,0,9,7,3,0,0,0,0,0,0.7127,0.5224,5,1,0,0.4231,0.3708,11,0,0
181,6.0,1382,2328,75,164,1089,45,84,2,75.79,0.995,1.182,0.080,0.791,0.134,-0.570,1.580,0.3275,2.6253,0.787,0.396,0.045,0.118,-0.039,77,159,43,0,1,0,54613.29,1413.486,41459.975,49.382,554.796,16.480,8540.051,11179.659,0.718,24464.373,19571.498,1739.882,1464.593,472.616,0.000125,0.001491,99,0,40,3,32,29,3788,8,3,9.013,384,42,42,11,0,31,0,524,91,58,0,3,52,3,12020,1182,35,28107.067,20653.310,317.914,0.061,0.000,2933.771,3716.881,18.453,318,41,26,15,0,2443,14487,1310,23,31569.274,19875.317,192.095,5.228,9.013,4197.509,6598.072,43.812,266,124,100,23,1,6971,1565,128,4,2426.248,758.350,5.203,0.000,0.000,357.078,280.448,2.718,8,9,9,0,0,1346,1009,27,28,534.801,82.073,19.574,0.000,0.000,215.691,176.166,1.404,0,7,6,1,0,1136,942,42,1,429.059,24.563,0.482,0.000,0.000,213.268,144.537,1.314,0,12,11,1,0,2004,711,22,0,252.500,0.730,0.000,33.897,0.000,142.156,88.824,16.222,0,7,7,0,0,1168,0,0,0,0,1,0,0,0,0,0,0,0,2584,119,702,2247,137,737,0,0,0,0,0,0,11779,2803,3978,18955,4811,7917,0,0,0,0,0,0,20.280,26.615,5928.774,3280.227,0,24,7,103,150,245,2735,404,1146,12,48,14,67,23,0,220,457,73,246,93,0,30,26,7,18,3,0,9,17,1,16,2,0,48,39,17,0,0,0,0,0,131,214,67,0,0,0,0,0,15,9,4,0,0,0,0,0,6,9,4,0,0,0,0,0,0.7939,0.5110,6,2,0,0.4300,0.4166,10,0,0
211,7.0,1483,1105,75,167,1219,29,68,4,76.24,0.980,1.214,0.073,0.798,0.130,-0.607,1.585,0.3210,2.7664,0.785,0.371,0.044,0.120,-0.044,63,220,53,0,0,0,51431.57,1483.879,29341.101,40.484,613.585,18.156,10603.705,16938.319,4.008,14802.721,11842.177,1694.216,1345.979,500.406,0.000117,0.001885,141,0,52,1,42,41,4543,29,1,5.337,305,74,46,8,0,38,0,418,88,42,5,0,34,3,18069,842,38,20749.440,15197.440,274.234,0.168,0.000,4328.712,7480.304,27.621,187,79,68,11,0,4743,17654,878,46,22070.381,13806.932,316.150,5.219,5.337,5014.153,8719.284,51.533,182,160,122,38,0,9399,1516,47,2,693.529,212.341,2.545,1.038,0.000,352.853,279.238,2.248,1,9,8,1,0,1633,779,11,24,200.841,31.612,2.456,2.826,0.000,163.969,141.811,1.308,0,8,7,1,0,1565,699,15,2,140.572,8.824,0.723,0.000,0.000,157.637,80.486,3.190,0,7,7,0,0,1426,473,11,0,240.000,1.214,0.000,25.833,0.000,92.817,42.708,8.947,0,9,8,1,0,1772,0,0,0,0,0,0,0,0,0,0,0,0,2655,173,765,2301,296,676,0,0,0,0,0,0,16141,4385,6126,23033,7966,8258,16,16,0,0,0,0,33.697,26.304,10552.916,4017.044,1,88,1,127,176,302,1828,340,645,19,50,7,69,22,0,529,328,30,219,113,0,26,14,12,14,2,0,6,10,2,9,2,0,46,37,15,0,0,0,0,0,227,82,53,0,0,0,0,0,11,15,2,0,0,0,0,0,3,8,2,0,0,0,0,0,0.6727,0.5847,6,1,0,0.4653,0.4132,8,0,0
241,8.0,1255,685,75,171,1004,21,59,1,76.07,0.955,1.199,0.080,0.726,0.141,-0.608,1.584,0.3220,2.6761,0.832,0.292,0.040,0.120,-0.047,64,389,39,0,3,0,40816.53,1576.300,17063.656,16.058,673.119,12.973,9668.099,16520.456,5.255,7797.425,6237.940,832.913,263.554,421.296,0.000120,0.003109,116,0,37,2,38,36,4735,42,1,3.377,226,27,25,0,0,25,0,334,74,43,12,0,27,4,17468,456,40,11423.009,8148.198,355.797,0.268,0.000,4095.586,8008.030,35.001,85,181,165,15,1,11038,16243,567,31,14339.167,8808.416,298.872,1.337,3.377,4481.901,7923.147,26.524,112,231,208,22,1,16096,1311,17,3,212.479,64.639,9.754,6.195,0.000,310.153,245.533,5.381,0,5,5,0,0,1066,605,8,0,112.500,19.503,0.000,0.571,0.000,125.924,86.936,0.604,0,4,4,0,0,791,435,4,0,47.500,3.318,0.000,0.000,0.000,92.102,47.341,1.118,0,5,5,0,0,1092,307,1,0,7.500,0.001,0.000,0.000,0.000,60.563,26.928,0.681,0,3,2,0,1,700,0,0,0,0,0,0,0,0,0,0,0,0,2669,277,846,2381,348,737,0,0,0,0,0,0,16769,4143,6082,19570,9412,4385,30,27,3,0,0,0,45.759,29.331,11552.473,2728.603,0,89,3,138,203,298,1059,212,292,24,56,7,66,18,0,313,359,15,229,88,0,18,15,4,19,3,0,6,9,1,4,1,0,42,37,12,0,0,0,0,0,227,68,37,0,0,0,0,0,10,12,4,0,0,0,0,0,1,4,1,0,0,0,0,0,0.6824,0.6092,6,1,0,0.4401,0.3929,9,0,0
271,9.0,1001,669,75,177,763,12,49,0,102.09,0.934,1.153,0.082,0.631,0.162,-0.616,1.591,0.3166,2.5807,0.798,0.299,0.052,0.119,-0.051,49,331,10,0,0,0,34532.13,1670.862,12105.963,4.260,485.257,10.555,7515.854,11197.790,0.923,3401.496,2721.197,221.880,169.123,279.618,0.000100,0.004635,58,0,10,0,8,8,4310,0,0,0.000,128,10,10,0,0,10,0,266,46,31,3,1,22,5,14166,376,30,9446.766,6830.033,274.362,0.071,0.000,3259.268,5456.583,28.672,49,160,153,7,0,14021,12229,325,22,8207.253,5073.729,186.811,0.475,0.000,3298.746,5294.583,8.207,31,161,158,3,0,15328,1086,25,6,540.882,146.072,24.084,0.401,0.000,249.491,178.432,0.652,0,8,8,0,0,1559,501,7,0,157.500,30.998,0.000,3.313,0.000,100.870,54.075,1.007,0,2,2,0,0,503,343,5,0,55.000,3.231,0.000,0.000,0.000,66.480,37.955,0.672,0,4,4,0,0,1003,146,1,0,7.500,0.013,0.000,0.000,0.000,20.784,12.024,0.000,0,5,5,0,0,1261,0,0,0,0,0,0,0,0,0,0,0,0,2724,429,967,2524,456,797,0,0,0,0,0,0,14536,3613,6004,13905,4764,4024,30,0,11,0,0,0,63.003,32.346,6738.358,2630.554,2,122,3,144,209,382,751,152,261,32,60,8,61,16,0,184,305,87,144,43,0,12,13,1,20,3,0,2,5,0,3,2,0,42,34,9,0,0,0,0,0,107,56,111,0,0,0,0,0,10,10,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0.6379,0.4704,5,1,0,0.4306,0.4054,9,0,0
301,10.0,885,801,56,178,658,9,40,1,120.53,0.927,1.123,0.078,0.569,0.174,-0.626,1.590,0.3147,2.5776,0.808,0.303,0.055,0.119,-0.056,37,190,8,0,0,0,31527.04,1786.894,10680.951,12.871,271.224,10.016,6041.262,8060.539,0.081,3244.926,2595.941,335.554,252.586,146.802,0.000081,0.005490,46,0,5,3,8,5,4164,0,1,3.872,115,1,1,0,0,1,0,224,27,24,1,0,17,6,12141,377,30,9312.623,6805.452,192.754,0.095,3.872,2757.958,4070.746,18.490,55,86,83,3,0,10049,8997,242,14,5920.017,3695.091,73.619,0.068,0.000,2410.961,3623.520,4.533,22,96,94,2,0,9806,871,18,2,325.509,101.763,4.851,1.310,0.000,196.006,142.377,0.802,0,8,8,0,0,1850,473,11,0,170.000,37.537,0.000,0.000,0.000,93.427,50.988,0.541,0,1,1,0,0,242,251,3,0,40.000,3.916,0.000,0.000,0.000,45.846,16.833,0.077,0,2,2,0,0,583,90,3,0,22.500,0.040,0.000,0.000,0.000,11.166,3.220,0.000,0,1,1,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,2747,463,930,2571,478,860,0,0,0,0,0,0,12021,2678,5201,10772,2515,4602,30,0,27,0,0,0,60.740,32.561,4089.447,2608.968,5,73,2,161,243,391,663,116,238,29,67,7,57,18,0,157,274,35,160,32,0,11,13,1,13,2,0,2,5,0,1,1,0,44,28,10,0,0,0,0,0,65,66,96,0,0,0,0,0,7,6,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0.6776,0.4322,4,1,0,0.5014,0.4305,9,0,0
