tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
481,16.0,1702,548,45,156,1460,6,80,19,215.49,1.096,1.343,0.055,0.095,0.099,-0.709,1.582,0.3568,2.6459,0.786,0.173,0.036,0.070,0.068,69,46,45,0,4,0,68271.87,2050.971,27491.002,32.216,725.091,8.668,11396.624,5280.012,31.427,12060.601,9648.481,1789.937,509.570,409.546,0.000112,0.004819,126,0,41,4,39,35,15145,30,4,16.734,132,16,13,6,0,5,2
511,17.0,1861,535,45,161,1624,5,71,24,200.24,1.105,1.355,0.055,0.093,0.096,-0.724,1.594,0.3602,2.6690,0.767,0.112,0.034,0.070,0.071,71,41,88,0,0,0,73899.77,2164.121,28847.878,70.954,962.823,10.188,12632.367,5851.224,34.035,12294.584,9835.667,3198.693,714.506,565.302,0.000168,0.003276,137,0,80,8,77,70,16388,18,8,36.546,109,15,14,10,0,2,2
541,18.0,2036,502,45,169,1792,5,70,25,204.29,1.119,1.368,0.057,0.096,0.093,-0.741,1.593,0.3631,2.6858,0.755,0.112,0.032,0.070,0.074,85,61,98,0,3,0,80072.77,2336.385,31963.402,74.149,937.504,10.865,14170.216,6538.825,37.359,14542.438,11633.951,3219.373,753.921,572.755,0.000185,0.002245,129,0,90,8,79,71,17994,4,8,25.566,96,29,21,19,0,1,1
571,19.0,2201,468,45,180,1950,6,65,29,183.71,1.128,1.372,0.056,0.095,0.093,-0.750,1.588,0.3640,2.6552,0.690,0.083,0.030,0.071,0.076,67,64,138,0,2,0,84407.05,2422.101,34248.796,72.124,1089.215,9.375,15631.187,7244.087,42.529,15875.438,12700.350,4821.135,719.178,775.544,0.000212,0.000738,157,0,128,10,123,113,19510,0,10,32.288,102,17,17,15,0,0,2
601,20.0,2291,479,41,174,2046,5,66,35,189.88,1.135,1.382,0.056,0.089,0.090,-0.757,1.573,0.3393,2.6766,0.713,0.063,0.030,0.070,0.078,67,88,157,0,3,0,87593.73,2587.521,35032.407,83.841,1382.537,10.705,16717.235,7746.403,54.213,14600.410,11680.328,5465.924,680.149,933.082,0.000180,-0.000555,201,0,140,17,147,130,20333,15,17,44.305,129,19,19,10,0,4,5
631,21.0,2381,426,41,175,2142,5,59,43,195.86,1.143,1.391,0.057,0.086,0.088,-0.772,1.564,0.3362,2.6844,0.744,0.057,0.032,0.071,0.081,78,98,166,0,3,0,91876.31,2739.721,37673.897,54.783,1335.720,9.578,17617.564,8221.821,68.105,15508.779,12407.023,5364.966,936.764,874.842,0.000191,0.000070,178,0,156,10,155,145,20194,2,10,16.577,103,12,12,11,0,1,0
661,22.0,2505,370,41,193,2250,4,58,59,189.38,1.149,1.392,0.059,0.085,0.090,-0.784,1.562,0.3223,2.6819,0.730,0.057,0.033,0.071,0.082,70,90,148,0,3,0,97687.31,3093.182,40136.141,32.778,1391.762,12.279,18551.225,8674.698,87.883,15741.466,12593.173,5150.157,933.843,905.005,0.000146,-0.000402,228,0,142,6,143,138,21220,17,6,14.009,109,23,6,4,0,0,2
691,23.0,2654,358,41,209,2387,4,54,71,204.84,1.153,1.393,0.060,0.082,0.092,-0.792,1.561,0.3200,2.6799,0.661,0.057,0.034,0.071,0.082,73,107,123,0,5,0,103709.45,3290.635,40666.019,51.852,1651.667,10.854,19797.430,9284.269,110.307,16553.039,13242.431,3802.633,881.066,800.053,0.000165,-0.000807,270,0,116,7,112,105,22824,18,7,12.244,101,27,12,11,0,0,1
721,24.0,2868,370,41,220,2593,4,51,93,181.46,1.160,1.395,0.060,0.080,0.091,-0.797,1.564,0.3204,2.6962,0.720,0.027,0.034,0.071,0.084,78,98,77,0,7,0,110015.12,3537.588,41790.813,26.814,2024.273,11.880,21281.658,9862.652,135.497,17391.677,13913.342,2701.006,839.742,750.653,0.000118,-0.000829,303,0,76,1,70,69,24625,2,1,4.284,103,22,16,7,1,2,6
751,25.0,3012,317,38,244,2717,4,47,120,189.96,1.164,1.390,0.061,0.077,0.094,-0.802,1.557,0.3164,2.6920,0.702,0.049,0.030,0.071,0.085,61,114,144,0,11,0,113899.70,4020.691,43872.749,24.538,1939.062,9.832,22850.445,10557.934,170.310,18001.040,14400.832,4950.338,943.188,960.975,0.000191,-0.001262,346,0,138,6,138,134,26992,22,6,7.853,99,12,11,4,2,0,5
781,26.0,3106,314,38,244,2813,3,46,148,218.05,1.171,1.395,0.062,0.080,0.093,-0.809,1.564,0.3232,2.6765,0.701,0.037,0.031,0.071,0.087,54,122,176,0,17,0,118110.82,4257.992,46417.854,62.191,3024.777,9.656,23916.036,11061.743,216.427,18084.749,14467.799,5874.847,612.945,1227.974,0.000120,-0.001702,487,0,165,11,159,149,27183,0,11,16.940,101,31,31,16,3,1,11
811,27.0,3180,283,38,241,2901,3,35,159,217.24,1.181,1.400,0.062,0.080,0.091,-0.816,1.561,0.3193,2.6814,0.722,0.021,0.032,0.071,0.088,50,152,153,0,18,0,122742.85,4304.173,47004.868,45.625,2357.191,9.788,24832.001,11407.769,238.601,17737.155,14189.724,5043.131,708.106,945.594,0.000190,-0.001583,396,0,140,13,152,139,27544,1,13,39.039,90,16,16,1,0,1,14
841,28.0,3241,286,38,257,2950,3,31,180,199.77,1.185,1.397,0.061,0.075,0.093,-0.822,1.563,0.3191,2.6762,0.694,0.019,0.032,0.071,0.089,54,135,198,0,21,0,125291.95,4545.434,47580.473,33.788,2713.613,8.270,25602.458,11661.210,254.494,18210.110,14568.088,6472.713,797.051,1180.639,0.000194,-0.002097,419,0,185,13,197,184,28057,0,13,27.674,90,12,12,1,0,0,11
871,29.0,3298,291,38,266,2999,3,30,219,216.88,1.190,1.397,0.062,0.072,0.093,-0.828,1.571,0.3239,2.6706,0.702,0.026,0.032,0.071,0.090,58,132,214,0,19,0,126551.01,4851.756,48145.164,46.728,2655.417,7.351,26330.028,11991.665,300.297,18693.041,14954.433,7240.229,933.740,1250.027,0.000277,-0.003281,451,0,202,12,209,197,28099,24,12,25.992,90,11,11,5,0,2,4
901,30.0,3363,296,34,273,3063,3,24,249,211.21,1.193,1.398,0.064,0.071,0.094,-0.835,1.582,0.3270,2.6648,0.709,0.022,0.032,0.072,0.090,71,168,181,0,18,0,127268.28,5019.798,46643.483,32.966,3030.895,11.246,26792.059,12116.439,353.693,19091.074,15272.859,5906.615,847.311,1144.646,0.000188,-0.002686,501,0,168,13,181,168,27817,1,13,30.567,90,51,51,0,0,50,1
931,31.0,3518,260,34,285,3213,1,19,271,240.70,1.196,1.400,0.064,0.073,0.094,-0.841,1.582,0.3223,2.6687,0.703,0.025,0.030,0.072,0.092,59,153,124,0,26,0,131851.47,5170.203,49861.629,32.315,3099.166,9.641,28021.818,12662.094,397.111,20240.635,16192.508,3980.014,409.901,961.894,0.000418,0.001243,516,0,110,14,124,110,28372,1,14,30.860,63,17,17,0,0,7,10
961,32.0,3519,247,34,297,3202,1,19,312,216.96,1.195,1.396,0.065,0.072,0.096,-0.845,1.583,0.3328,2.6748,0.713,0.017,0.030,0.073,0.091,60,183,164,0,32,0,132441.61,5298.324,48726.542,14.324,3071.176,8.578,28647.427,12974.426,428.643,16871.080,13496.864,5927.229,865.932,1231.179,0.000274,0.003409,500,0,159,5,164,159,28930,1,5,11.543,30,7,7,0,0,0,7
991,33.0,3485,284,34,300,3168,1,16,359,214.67,1.198,1.394,0.065,0.071,0.097,-0.847,1.581,0.3241,2.6599,0.705,0.003,0.030,0.073,0.091,57,150,220,0,36,0,130059.61,5408.263,47233.829,35.249,3570.293,9.849,28464.989,12785.380,495.741,16561.526,13249.221,7625.204,955.962,1419.764,0.000253,0.004341,600,0,206,14,220,206,29165,2,14,31.369,30,6,6,0,0,1,5
1021,34.0,3491,244,34,298,3176,1,16,422,222.10,1.204,1.394,0.066,0.068,0.098,-0.848,1.581,0.3219,2.6573,0.719,0.010,0.030,0.073,0.092,57,201,143,0,48,0,132004.41,5374.496,48663.501,42.302,3029.170,9.107,28604.329,12796.208,586.928,17816.576,14253.261,4776.143,836.561,972.024,0.000168,0.004737,496,0,123,20,143,123,28912,7,20,39.440,30,5,5,0,0,1,4
1051,35.0,3540,216,32,304,3220,1,15,491,230.24,1.210,1.393,0.066,0.069,0.098,-0.852,1.580,0.3122,2.6436,0.696,0.010,0.031,0.073,0.092,47,164,130,0,53,0,133831.17,5296.390,49316.516,21.658,3161.849,8.148,29006.308,12973.498,695.351,17882.456,14305.965,4750.548,821.363,984.232,0.000274,0.005828,533,0,123,7,130,123,28881,6,7,15.104,30,3,3,0,0,0,3
1081,36.0,3584,208,32,310,3260,1,13,576,231.46,1.213,1.394,0.066,0.067,0.099,-0.855,1.575,0.3127,2.6461,0.680,0.026,0.031,0.073,0.093,61,150,140,0,60,0,133152.45,5081.789,47570.536,35.023,3380.317,8.919,29372.848,13056.236,811.791,17607.208,14085.767,4803.087,800.204,1000.458,0.000214,0.005899,606,0,125,15,140,125,27587,27,15,32.062,30,4,4,0,0,0,4
1111,37.0,3513,206,32,300,3201,1,11,636,243.47,1.218,1.398,0.067,0.066,0.098,-0.859,1.583,0.3104,2.6619,0.688,0.013,0.029,0.073,0.094,71,180,172,0,73,0,130313.68,4914.726,46664.185,47.533,3038.893,9.398,29680.928,13248.621,935.838,15980.043,12784.035,5773.613,554.237,1075.978,0.000227,0.008782,656,0,151,21,172,151,27043,94,21,42.888,30,11,11,0,0,0,11
1141,38.0,3450,226,32,293,3146,1,10,661,258.86,1.222,1.400,0.069,0.067,0.098,-0.862,1.585,0.3115,2.6625,0.691,0.014,0.028,0.073,0.095,57,185,177,0,66,0,126974.69,4988.276,45568.177,47.561,2949.509,7.234,29055.363,12901.589,1003.036,16433.526,13146.821,5843.928,787.894,1064.490,0.000183,0.008075,598,0,157,20,177,157,26731,58,20,43.039,30,6,6,0,0,1,5
1171,39.0,3377,211,32,291,3079,1,6,708,264.05,1.224,1.400,0.070,0.064,0.099,-0.865,1.593,0.3022,2.6607,0.695,0.017,0.028,0.074,0.096,69,173,136,0,79,0,123922.88,4728.768,43743.165,34.404,3019.155,8.398,28525.975,12632.217,1059.618,14244.783,11395.827,4538.206,1003.882,949.288,0.000192,0.007013,697,0,122,14,136,122,26664,113,14,31.474,30,4,4,0,0,0,4
1201,40.0,3330,199,31,301,3023,1,5,746,272.52,1.222,1.397,0.071,0.065,0.102,-0.869,1.588,0.3138,2.6704,0.729,0.013,0.031,0.074,0.095,61,133,112,0,98,0,121481.60,4794.822,42719.659,6.710,3048.275,9.960,28353.235,12600.612,1129.980,13322.560,10658.048,3723.721,597.092,893.316,0.000214,0.007348,688,0,109,3,112,109,26549,117,3,4.774,30,8,8,0,0,0,8
1231,41.0,3206,205,31,285,2917,1,3,777,267.55,1.228,1.400,0.069,0.065,0.101,-0.871,1.593,0.3186,2.6681,0.715,0.011,0.029,0.074,0.095,68,169,128,0,100,0,117076.17,4629.357,40252.605,41.369,2821.183,11.919,27703.014,12310.038,1187.066,12492.729,9994.184,4169.599,636.207,824.290,0.000182,0.007029,606,0,108,20,128,108,25745,59,20,39.418,30,4,4,0,0,0,4
1261,42.0,3044,230,31,268,2772,1,3,782,276.85,1.233,1.399,0.069,0.061,0.100,-0.872,1.582,0.3143,2.6648,0.731,0.004,0.032,0.075,0.096,48,158,162,0,99,0,111138.38,4259.346,38492.845,43.785,2487.506,10.365,26508.152,11747.280,1194.698,11762.618,9410.095,5412.066,622.413,896.637,0.000174,0.005649,475,0,140,22,162,140,24532,5,22,41.532,30,4,4,0,0,0,4
1291,43.0,2901,244,31,262,2637,1,1,769,279.02,1.233,1.397,0.069,0.061,0.102,-0.873,1.582,0.3105,2.6744,0.760,0.004,0.030,0.075,0.095,52,154,134,0,94,0,105210.07,4005.060,36116.086,36.029,2371.039,7.120,25323.379,11189.236,1197.267,10756.582,8605.266,5029.118,339.518,855.652,0.000184,0.005936,480,0,114,20,134,114,23417,37,20,34.343,30,5,5,0,0,0,5
1321,44.0,2811,208,31,255,2554,1,1,785,252.73,1.234,1.395,0.070,0.061,0.103,-0.874,1.601,0.3192,2.6683,0.759,0.004,0.031,0.075,0.095,47,125,122,0,104,0,99870.89,3921.511,35100.832,35.960,2214.692,7.432,24523.957,10814.218,1195.704,11800.595,9440.476,4158.837,640.019,704.629,0.000158,0.006199,390,0,105,17,122,105,23177,2,17,34.240,30,12,4,0,0,0,4
1351,45.0,2681,198,31,257,2422,1,1,726,291.97,1.230,1.389,0.071,0.062,0.106,-0.873,1.598,0.3122,2.6974,0.749,0.000,0.028,0.075,0.094,43,133,93,0,114,0,94246.70,3694.973,31788.991,22.394,1938.061,9.661,23526.199,10390.695,1152.301,9447.032,7557.626,3168.334,460.953,542.654,0.000151,0.007147,347,0,84,9,93,84,22140,0,9,20.933,30,5,0,0,0,0,0
1381,46.0,2516,202,31,258,2256,1,1,678,288.17,1.227,1.383,0.074,0.063,0.111,-0.875,1.604,0.3221,2.7022,0.727,0.000,0.030,0.076,0.094,63,161,89,0,94,0,88641.82,3472.292,29760.233,17.195,2080.679,7.765,22198.325,9801.940,1053.670,7988.693,6390.954,3016.324,516.329,670.280,0.000198,0.007516,411,0,79,10,89,79,20637,55,10,15.966,30,4,4,0,0,0,4
1411,47.0,2357,207,31,254,2101,1,1,618,279.30,1.224,1.378,0.076,0.060,0.115,-0.875,1.608,0.3183,2.6882,0.743,0.000,0.029,0.076,0.093,58,146,62,0,108,0,84682.78,3287.151,27673.670,17.598,1906.180,7.447,20740.853,9093.534,979.463,7174.930,5739.944,1896.336,308.394,483.889,0.000170,0.007166,372,0,53,9,62,53,19242,50,9,16.967,30,7,7,0,0,0,7
1441,48.0,2242,214,31,248,1992,1,1,516,326.19,1.225,1.377,0.076,0.059,0.116,-0.876,1.612,0.3147,2.7263,0.729,0.000,0.034,0.076,0.093,54,139,51,0,92,0,80781.18,3049.458,26359.736,36.304,1569.701,7.299,19667.086,8586.824,835.562,7617.724,6094.179,1905.141,478.097,350.847,0.000123,0.007072,296,0,37,14,51,37,18747,11,14,35.862,30,7,7,0,0,0,7
1471,49.0,2108,233,31,242,1864,1,1,437,317.25,1.224,1.374,0.077,0.055,0.119,-0.876,1.628,0.3261,2.7253,0.729,0.008,0.031,0.077,0.092,60,131,104,0,62,0,73653.64,2788.453,23275.888,27.322,1547.017,8.472,18652.198,8170.085,708.407,7391.868,5913.495,3324.917,344.891,540.331,0.000169,0.008549,284,0,90,14,104,90,17818,0,14,26.116,30,4,4,0,0,0,4
1501,50.0,1926,200,29,232,1693,1,0,376,322.48,1.220,1.368,0.079,0.055,0.123,-0.877,1.640,0.3358,2.7386,0.755,0.009,0.035,0.077,0.091,50,131,116,0,61,0,67543.95,2566.149,23010.419,35.495,1278.711,8.868,17341.574,7619.321,590.669,5737.156,4589.725,4168.869,286.405,567.489,0.000165,0.009140,254,0,99,17,116,99,16281,18,17,34.126,30,4,4,0,0,0,4
1531,51.0,1784,201,29,227,1556,1,0,326,310.90,1.214,1.364,0.078,0.056,0.128,-0.878,1.643,0.3295,2.7323,0.765,0.000,0.036,0.077,0.091,43,132,83,0,48,0,61655.60,2391.324,19360.154,15.941,1634.457,7.709,15806.744,6901.577,497.152,5548.457,4438.766,2663.932,177.227,499.441,0.000132,0.008643,331,0,75,8,83,75,14084,58,8,14.857,30,10,2,0,0,0,2
1561,52.0,1642,202,29,217,1424,1,0,297,319.58,1.213,1.361,0.080,0.054,0.132,-0.878,1.644,0.3309,2.7491,0.754,0.000,0.035,0.077,0.091,53,133,66,0,39,0,56895.61,2233.536,18225.780,26.136,1118.852,7.777,14718.166,6414.088,441.094,4416.305,3533.044,2178.210,251.264,359.357,0.000124,0.007694,219,0,54,12,66,54,13135,6,12,25.313,30,2,2,0,0,0,2
1591,53.0,1548,209,29,214,1333,1,0,261,349.93,1.210,1.354,0.082,0.052,0.136,-0.879,1.645,0.3435,2.7596,0.771,0.005,0.034,0.078,0.090,52,106,48,0,45,0,52335.83,2111.637,16738.009,8.129,1025.388,6.676,13655.072,5940.493,394.281,4819.259,3855.407,1836.167,303.743,323.950,0.000180,0.009319,192,0,44,4,48,44,12367,4,4,7.349,30,2,2,0,0,0,2
1621,54.0,1418,220,29,213,1204,1,0,203,350.70,1.204,1.343,0.084,0.047,0.143,-0.880,1.653,0.3322,2.7507,0.789,0.005,0.036,0.077,0.088,54,133,46,0,34,0,48046.04,2037.471,14654.712,8.905,929.197,7.777,12617.668,5430.932,324.886,3817.547,3054.038,1429.719,145.038,279.131,0.000098,0.009287,185,0,41,5,46,41,11219,6,5,8.403,30,2,2,0,0,0,2
1651,55.0,1326,207,28,207,1118,1,0,169,361.64,1.199,1.336,0.086,0.048,0.147,-0.880,1.663,0.3290,2.7592,0.782,0.010,0.033,0.077,0.088,45,121,35,0,26,0,44568.04,1921.974,13669.786,13.282,820.856,7.421,11632.371,5014.476,258.946,4073.857,3259.086,844.123,332.221,186.132,0.000139,0.008933,157,0,26,9,35,26,10810,1,9,13.050,30,4,4,0,0,0,4
1681,56.0,1214,230,28,209,1004,1,0,132,376.45,1.185,1.319,0.086,0.048,0.158,-0.882,1.669,0.3266,2.7886,0.756,0.005,0.036,0.077,0.087,67,118,36,0,26,0,41279.00,1807.124,12433.559,6.401,660.108,7.116,10695.705,4566.945,220.529,3010.414,2408.331,967.304,258.793,224.754,0.000120,0.008258,141,0,33,3,36,33,10045,33,3,6.114,30,3,3,0,0,0,3
1711,57.0,1121,241,28,206,914,1,0,100,391.01,1.176,1.311,0.088,0.047,0.166,-0.881,1.676,0.3236,2.7871,0.762,0.005,0.035,0.078,0.086,75,92,38,0,20,0,37738.21,1721.379,10940.660,13.961,886.237,10.345,9790.475,4125.810,168.133,2605.991,2084.793,1128.196,236.843,246.139,0.000132,0.007232,158,0,32,6,38,32,9007,26,6,13.721,30,1,1,0,0,0,1
1741,58.0,1044,218,28,202,841,1,0,74,413.32,1.172,1.302,0.089,0.047,0.173,-0.880,1.666,0.3214,2.8168,0.791,0.005,0.043,0.078,0.086,55,93,28,0,17,0,35912.09,1714.082,11306.246,10.927,526.755,7.860,9090.858,3837.819,127.626,2745.645,2196.516,909.550,205.276,137.112,0.000188,0.006764,87,0,21,7,28,21,8184,0,7,10.731,30,1,1,0,0,0,1
1771,59.0,991,258,28,199,791,1,0,57,405.10,1.167,1.299,0.088,0.049,0.178,-0.880,1.664,0.3321,2.7991,0.786,0.005,0.044,0.079,0.085,52,91,17,0,12,0,34360.15,1613.745,10540.435,12.635,738.892,7.921,8542.908,3599.240,94.409,3018.958,2415.167,508.515,233.940,135.960,0.000083,0.006910,127,0,11,6,17,11,7710,0,6,12.551,30,1,1,0,0,0,1
1801,60.0,939,239,26,197,741,1,0,47,365.58,1.162,1.289,0.086,0.050,0.184,-0.880,1.660,0.3252,2.8417,0.787,0.010,0.046,0.080,0.085,38,82,21,0,7,0,33825.77,1600.921,11032.977,11.209,502.232,5.503,8049.621,3374.728,75.016,2628.068,2102.455,715.184,308.112,131.208,0.000077,0.006437,86,0,17,4,21,17,7247,1,4,11.042,30,3,3,0,0,0,3
1831,61.0,915,265,26,199,715,1,0,43,395.55,1.155,1.283,0.086,0.046,0.190,-0.881,1.658,0.3394,2.8486,0.770,0.005,0.052,0.081,0.083,48,69,11,0,7,0,33007.90,1647.370,9584.452,10.954,648.326,6.275,7667.530,3200.611,67.500,2781.949,2225.559,213.054,210.073,145.487,0.000117,0.005505,115,0,6,5,11,6,7028,14,5,10.921,30,3,3,0,0,0,3
