tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
4351,145.0,4390,87,34,1008,3381,0,1,266,223.02,1.144,1.494,0.134,0.047,0.217,-0.938,1.838,0.3800,3.0829,0.593,0.001,0.016,0.104,0.126,75,216,149,0,28,0,154981.52,16355.880,53638.281,61.775,11122.856,8.581,37155.303,16681.160,322.775,22545.502,18036.402,4952.167,527.952,1272.717,0.000152,-0.021537,2013,0,115,34,147,115,15799,147,30,58.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100154,2288,1866,68699.876,53597.033,11030.967,0.942,58.862,34058.181,16068.804,400.633,443,358,216,115,27,69972,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.127,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14979,5043,3855,13864,5928,2420,871,319,437,0,0,0,94231,34314,19839,5938,2409,1254,15,15,0,0,0,0,65.531,38.022,5524.358,3281.188,6,221,0,463,411,1429,2306,470,416,383,229,10,260,126,0,1206,701,11,775,688,0,1,0,0,0,0,0,0,0,0,0,0,0,357,39,0,0,0,0,0,0,1263,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8859,0.8626,16,7,3,0.4345,0.3925,24,0,0
4381,146.0,4560,79,34,1032,3527,0,1,300,198.62,1.148,1.505,0.132,0.049,0.215,-0.939,1.841,0.3814,3.0866,0.593,0.003,0.015,0.104,0.128,74,227,139,0,29,0,160499.89,17451.630,55531.807,48.667,11478.120,10.130,38329.840,17192.861,366.099,25583.849,20467.079,4608.853,638.160,1261.154,0.000223,-0.022394,2138,0,114,25,138,114,15769,132,24,47.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103046,2374,2006,71240.375,55491.543,11390.505,1.055,47.437,35127.369,16571.563,405.818,514,368,227,114,27,74794,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.126,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15321,5176,3985,14408,6127,2499,903,337,414,0,0,0,96891,34320,19663,6155,2613,1640,30,30,0,0,0,0,66.146,39.625,5666.554,3257.634,4,191,0,511,441,1428,2388,522,443,400,223,8,261,140,0,1222,802,26,769,708,0,1,0,0,0,0,0,0,0,0,0,0,0,372,37,0,0,0,0,0,0,1308,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8991,0.8987,14,7,6,0.4196,0.3969,23,0,0
4411,147.0,4701,79,34,1061,3639,0,1,404,207.83,1.150,1.510,0.133,0.049,0.215,-0.939,1.836,0.3836,3.0309,0.584,0.003,0.015,0.104,0.129,74,207,144,0,42,0,164043.17,18030.853,55190.917,71.733,12314.762,9.676,39857.795,17794.415,464.892,23913.858,19131.086,4865.574,694.156,1290.619,0.000237,-0.023542,2197,0,111,33,144,111,15794,98,32,70.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106978,2346,2099,71472.125,55126.922,12269.971,1.172,70.073,36579.952,17128.662,442.492,468,356,207,111,38,69709,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.144,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15511,5409,3789,14827,6309,2461,897,371,363,0,0,0,100765,35055,20805,6213,2519,1532,30,19,11,0,0,0,70.531,36.829,5828.862,3436.390,7,181,1,509,420,1435,2364,515,432,403,233,10,254,161,0,1269,735,34,888,713,0,0,1,0,0,0,0,0,0,0,0,0,0,383,41,0,0,0,0,0,1,1392,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8592,0.8450,15,7,2,0.4370,0.3893,23,1,0
4441,148.0,4843,67,34,1097,3745,0,1,527,208.24,1.151,1.512,0.134,0.048,0.216,-0.941,1.837,0.3815,3.0574,0.596,0.002,0.016,0.104,0.130,71,230,140,0,40,0,169024.05,19324.359,57620.934,51.865,13479.535,10.455,41442.263,18525.849,638.833,24859.644,19887.715,4496.704,644.195,1296.506,0.000267,-0.025200,2460,0,112,28,139,112,16185,99,26,50.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111048,2454,2361,75328.082,57549.260,13440.155,0.949,50.082,38041.027,17844.252,448.884,487,381,230,112,39,77985,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.135,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15858,5643,3795,15554,6108,3125,908,310,403,0,0,0,104928,36061,21275,6120,2377,1373,30,28,2,0,0,0,69.829,41.960,5964.664,3479.647,5,217,0,530,452,1477,2471,525,458,407,264,6,262,158,0,1292,749,26,894,784,0,0,1,0,0,0,0,0,0,0,0,0,0,381,45,0,0,0,0,0,0,1458,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8381,0.8678,15,4,2,0.4407,0.3803,23,0,0
4471,149.0,4925,70,34,1123,3801,0,1,680,256.70,1.151,1.513,0.135,0.049,0.218,-0.943,1.839,0.3866,3.0312,0.609,0.002,0.016,0.105,0.131,63,237,145,0,64,0,173638.16,20347.180,57694.584,66.738,13876.131,10.685,42221.152,18731.391,853.302,23652.160,18921.729,4918.192,653.399,1386.519,0.000192,-0.026865,2638,0,111,34,145,111,16767,208,34,65.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112762,2449,2430,75618.421,57664.412,13743.988,1.587,65.151,38718.746,18060.945,429.008,465,409,237,111,61,84812,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.133,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16137,5705,4062,16113,6039,3592,976,373,396,0,0,0,106688,36049,22501,6074,2089,1179,30,11,19,0,0,0,68.973,48.806,5817.802,3646.204,5,200,0,499,437,1528,2461,503,446,410,275,8,271,159,0,1231,835,16,881,838,0,0,1,0,0,0,0,0,0,0,0,0,0,383,55,0,0,0,0,0,0,1502,232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8530,0.8743,15,6,4,0.4319,0.3771,22,0,0
4501,150.0,5039,57,34,1108,3930,0,1,909,243.01,1.159,1.526,0.134,0.050,0.213,-0.943,1.837,0.3865,3.0217,0.599,0.001,0.016,0.105,0.133,63,197,146,0,78,0,177228.05,20214.581,58592.528,118.835,13803.498,8.735,43396.226,19311.809,1139.186,24380.611,19504.489,4765.960,590.012,1256.746,0.000240,-0.026524,2586,0,90,56,145,90,16906,152,55,117.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115923,2497,2434,76665.765,58572.904,13768.445,0.930,117.289,39854.258,18594.336,473.442,491,362,197,90,75,84006,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.160,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16081,5758,4307,16381,6120,3677,1070,420,432,0,0,0,109971,35927,23724,5952,2230,1087,30,9,7,0,0,0,67.541,52.935,5843.671,3776.601,10,224,1,513,446,1535,2507,524,446,406,273,7,266,156,0,1256,883,36,903,852,0,0,1,0,0,0,0,0,0,0,0,0,0,375,54,0,0,0,0,0,0,1544,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8432,0.8454,14,4,1,0.4176,0.3591,21,0,0
4531,151.0,5102,70,34,1112,3989,0,1,1179,296.32,1.161,1.531,0.135,0.050,0.212,-0.944,1.836,0.3788,3.0356,0.611,0.001,0.016,0.106,0.134,71,206,166,0,99,0,178056.30,20519.421,57845.914,102.718,13492.280,10.259,44361.392,19651.316,1567.167,23955.056,19164.045,5461.067,473.464,1334.374,0.000326,-0.026228,2498,0,110,56,165,110,16977,93,55,101.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118598,2461,2405,75539.311,57805.851,13482.487,1.140,101.321,40812.016,18913.530,494.977,470,411,205,110,96,91209,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.175,0.338,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15831,5883,4056,16513,6288,3362,1059,381,453,0,0,0,112774,35835,24662,5824,2545,1366,30,26,4,0,0,0,69.043,46.612,5843.005,3994.340,12,219,0,534,469,1482,2472,537,469,422,251,6,272,161,0,1306,880,19,927,857,0,0,1,0,0,0,0,0,0,0,0,0,0,390,49,0,0,0,0,0,0,1539,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8558,0.8743,14,5,7,0.4006,0.3579,19,0,0
4561,152.0,5115,57,34,1132,3982,0,1,1486,255.71,1.159,1.528,0.135,0.049,0.215,-0.944,1.835,0.3775,2.9922,0.598,0.004,0.015,0.106,0.134,67,192,149,0,162,0,177799.17,20507.630,57361.673,87.924,14307.855,12.959,44838.681,19708.588,2094.882,23086.523,18469.218,5225.668,432.903,1296.323,0.000308,-0.027722,2648,0,108,41,147,108,17003,89,37,83.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119696,2434,2559,75670.272,57303.884,14277.783,0.675,83.392,41270.027,18987.007,474.948,448,455,192,108,155,99328,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.215,0.367,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15724,6007,3711,16719,6244,3507,1042,342,463,0,0,0,114110,36990,25059,5586,2361,1239,30,0,5,0,0,0,70.958,45.188,6050.384,4004.074,7,193,0,512,457,1465,2447,520,484,426,262,5,269,170,0,1349,862,15,945,811,0,0,0,0,1,0,0,0,0,0,0,0,0,396,48,0,0,0,0,0,0,1512,256,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8708,0.8505,14,6,1,0.3926,0.3725,17,0,0
4591,153.0,5075,80,34,1152,3922,0,1,1746,282.49,1.155,1.522,0.135,0.048,0.219,-0.945,1.837,0.3806,2.9891,0.595,0.002,0.016,0.106,0.134,73,162,159,0,193,0,174494.12,20323.265,54938.277,59.961,13804.963,11.841,44659.904,19438.725,2562.235,21291.648,17033.319,5726.728,612.461,1368.175,0.000294,-0.027816,2737,0,126,33,159,126,16782,130,32,58.636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118722,2330,2607,72587.412,54893.874,13704.884,0.866,58.636,41018.383,18730.845,461.862,416,476,162,126,188,117568,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.221,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16179,6290,3922,16996,6483,3678,1045,349,434,0,0,0,113427,39644,24256,5279,2108,1363,46,0,0,0,0,0,73.464,47.492,6378.504,3888.985,10,182,1,506,439,1424,2346,500,436,451,268,9,244,180,0,1402,830,13,906,771,0,0,0,0,1,0,0,0,0,0,0,0,0,381,51,0,0,0,0,0,1,1466,224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8872,0.8756,13,4,4,0.4053,0.3771,17,0,0
4621,154.0,5031,63,34,1143,3887,0,1,2038,264.61,1.156,1.524,0.137,0.049,0.220,-0.945,1.838,0.3822,2.9911,0.609,0.004,0.018,0.106,0.135,63,153,162,0,234,0,172984.11,20237.058,57133.353,75.280,13846.175,9.015,44124.075,19206.870,3005.217,22981.500,18385.200,6449.729,279.908,1293.612,0.000281,-0.027080,2686,0,118,44,162,118,16921,78,43,74.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116965,2426,2608,74931.934,57091.031,13779.139,0.776,74.148,40459.645,18471.921,486.473,458,493,153,118,222,120188,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.221,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16319,6597,4006,16965,6704,3754,1096,393,419,0,0,0,111837,40030,23667,5098,1783,1142,60,0,0,0,0,0,78.741,47.556,6413.256,3771.790,4,183,0,539,432,1456,2444,553,436,461,268,2,230,182,0,1389,825,19,882,772,0,0,0,0,1,0,0,0,0,0,0,0,0,371,43,0,0,0,0,0,0,1455,218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8968,0.8718,12,4,1,0.4079,0.4022,17,0,0
4651,155.0,4961,55,32,1157,3803,0,1,2324,248.04,1.152,1.516,0.140,0.049,0.225,-0.946,1.838,0.3819,2.9414,0.611,0.001,0.016,0.106,0.134,76,138,104,0,282,0,171128.33,20445.795,53814.603,46.847,13206.272,10.309,43812.667,18900.759,3538.701,20559.197,16447.358,4434.030,225.791,1139.238,0.000198,-0.027819,2548,0,78,26,104,78,16905,58,24,44.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115603,2283,2490,70646.309,53759.043,13172.032,0.537,44.089,40108.593,18205.411,441.921,401,485,138,78,269,113062,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.167,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,6739,3848,17114,6925,3719,1171,462,385,0,0,0,110994,38667,24233,4596,1756,951,43,0,1,0,0,0,80.935,45.428,6153.795,3810.917,3,188,0,471,446,1373,2298,469,461,481,258,3,217,198,0,1306,830,14,888,765,0,0,0,0,1,0,0,0,0,0,0,0,0,370,48,0,0,0,0,0,0,1460,207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8834,0.8728,12,5,3,0.4097,0.4024,19,0,0
4681,156.0,4931,84,32,1166,3764,0,1,2580,276.26,1.151,1.512,0.143,0.050,0.227,-0.947,1.838,0.3831,2.9808,0.613,0.001,0.016,0.106,0.133,56,102,113,0,284,0,168899.98,20602.904,54456.350,63.160,13815.891,9.324,43405.008,18666.731,4011.072,21290.242,17032.194,5365.699,526.022,1118.173,0.000242,-0.028187,2700,0,80,33,112,80,17321,37,30,60.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114105,2306,2663,71909.494,54415.454,13788.975,0.304,60.787,39667.452,17947.407,466.460,417,456,102,80,274,118974,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.134,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16571,6902,3747,16971,7168,3613,1111,436,388,0,0,0,109537,37530,23566,4538,1681,1120,60,47,13,0,0,0,81.256,45.824,5992.316,3684.610,10,157,0,478,450,1422,2321,473,446,486,260,3,223,194,0,1218,847,11,940,748,0,0,0,0,1,0,0,0,0,0,0,0,0,364,56,0,0,0,0,0,0,1470,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8570,0.8464,14,3,2,0.4145,0.3637,17,0,0
4711,157.0,4929,64,32,1167,3761,0,1,2720,310.14,1.152,1.512,0.147,0.052,0.228,-0.947,1.838,0.3827,2.9616,0.604,0.001,0.014,0.106,0.133,63,99,125,0,264,0,166480.30,20460.371,53627.420,74.762,13665.466,10.123,43087.923,18513.374,4355.640,22204.321,17763.457,4865.443,213.454,1105.541,0.000204,-0.028078,2696,0,86,39,123,86,17750,45,36,73.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112607,2271,2651,70837.100,53577.508,13619.265,0.404,73.199,39289.192,17745.952,507.858,438,441,99,86,256,118375,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.122,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16872,7108,3767,17135,7054,3727,1033,406,325,0,0,0,108044,34264,24799,4533,1379,1119,60,0,16,0,0,0,81.891,45.272,5476.819,3903.070,4,184,0,480,419,1364,2283,483,440,487,253,3,231,193,0,1203,838,33,955,732,0,0,0,0,1,0,0,0,0,0,0,0,0,366,61,0,0,0,0,0,0,1465,255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8615,0.8457,13,4,4,0.4082,0.3723,16,0,0
4741,158.0,4842,58,32,1151,3690,0,1,2802,267.68,1.154,1.514,0.149,0.053,0.229,-0.948,1.844,0.3859,2.9614,0.629,0.000,0.014,0.106,0.134,51,61,143,0,319,0,161932.75,19957.505,52122.695,64.451,13006.599,9.839,42968.285,18406.336,4574.233,20065.019,16052.015,5246.555,306.438,1177.351,0.000197,-0.027232,2548,0,104,39,143,104,17539,72,33,61.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111888,2198,2476,68376.603,52077.426,12956.086,0.389,61.226,39180.952,17666.457,478.061,397,468,61,104,303,125149,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.126,0.370,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16824,7208,3825,16934,6911,3495,968,383,285,0,0,0,107501,34559,23067,4343,1415,644,74,0,0,0,0,0,81.797,45.191,5478.106,3565.476,10,176,0,479,383,1348,2216,490,395,480,248,4,236,183,0,1174,850,18,880,768,0,0,0,0,1,0,0,0,0,0,0,0,0,367,56,0,0,0,0,0,0,1442,224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8891,0.8706,14,7,5,0.4281,0.3763,15,0,0
