tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
571,19.0,2477,422,50,252,2207,3,15,39,248.43,1.003,1.083,0.055,0.049,0.101,-0.637,1.520,0.3282,2.3903,0.741,0.151,0.031,0.125,-0.077,55,61,24,0,3,0,92496.29,3118.316,29428.197,5.857,1209.489,10.310,14569.832,6671.400,49.024,11437.316,9149.853,752.796,436.349,787.316,0.000194,-0.021939,194,0,22,2,24,22,12630,17,2,3.924,60,17,17,0,0,16,1
601,20.0,2620,404,44,255,2348,2,15,54,227.80,1.014,1.095,0.057,0.049,0.099,-0.641,1.513,0.3332,2.4042,0.769,0.149,0.027,0.125,-0.079,58,83,42,0,2,0,97526.91,3377.764,30254.651,17.949,1552.191,10.828,15845.769,7277.087,69.048,11316.558,9053.246,1785.290,437.113,942.115,0.000264,-0.025117,298,0,39,3,42,39,13392,61,3,11.771,60,9,9,0,0,8,1
631,21.0,2797,396,44,273,2511,1,12,65,240.85,1.023,1.101,0.058,0.052,0.100,-0.649,1.507,0.3362,2.3979,0.755,0.132,0.025,0.126,-0.081,53,83,44,0,9,0,103549.63,3778.859,32635.381,10.693,1889.042,9.265,17145.296,7733.491,86.701,13048.002,10438.401,1276.779,545.758,1004.588,0.000201,-0.026393,340,0,41,3,44,41,14116,63,3,7.914,31,3,3,0,0,1,2
661,22.0,2971,384,44,276,2683,1,11,76,237.54,1.034,1.108,0.058,0.055,0.097,-0.653,1.508,0.3435,2.3883,0.760,0.116,0.022,0.126,-0.083,55,86,78,0,4,0,108307.98,3939.564,34859.120,26.176,2072.641,7.500,18563.362,8416.200,108.209,14417.812,11534.250,2554.834,299.702,1240.643,0.000161,-0.026640,425,0,66,12,78,66,15025,100,12,22.742,30,4,4,0,0,2,2
691,23.0,3127,392,44,290,2827,0,10,89,235.49,1.042,1.112,0.060,0.057,0.097,-0.657,1.509,0.3460,2.4015,0.752,0.103,0.019,0.127,-0.084,63,113,71,0,10,0,112404.86,4229.685,35773.906,8.658,2026.729,7.475,19954.215,8979.940,124.224,14641.347,11713.078,2442.080,202.009,1284.640,0.000200,-0.028149,481,0,69,2,71,69,15393,126,2,4.765,3,0,0,0,0,0,0
721,24.0,3218,394,44,293,2915,0,10,117,238.63,1.048,1.115,0.060,0.059,0.096,-0.660,1.505,0.3402,2.3955,0.771,0.092,0.022,0.127,-0.085,62,125,92,0,8,0,116141.10,4545.684,36899.811,10.190,1974.442,7.682,21051.570,9393.166,149.174,13239.532,10591.625,2821.271,426.759,1229.597,0.000166,-0.027278,360,0,88,4,92,88,15767,42,4,6.954,0,0,0,0,0,0,0
751,25.0,3333,390,40,301,3021,0,11,142,239.63,1.051,1.115,0.062,0.060,0.096,-0.663,1.505,0.3440,2.3770,0.731,0.073,0.023,0.128,-0.084,52,122,112,0,11,0,118231.41,4685.481,38102.213,29.549,2335.512,8.468,21823.806,9666.571,185.019,14898.318,11918.655,3865.857,736.753,1469.256,0.000225,-0.028269,385,0,103,9,112,103,16202,24,9,23.586,0,0,0,0,0,0,0
781,26.0,3389,342,40,317,3061,0,11,167,247.52,1.053,1.115,0.061,0.058,0.098,-0.669,1.503,0.3440,2.3690,0.738,0.057,0.022,0.128,-0.084,48,166,96,0,15,0,121506.45,4795.953,38895.905,17.893,2270.044,7.761,22415.155,10020.610,225.136,13888.414,11110.731,3221.401,450.620,1324.104,0.000171,-0.029170,478,0,91,5,96,91,16431,89,5,14.251,0,0,0,0,0,0,0
811,27.0,3537,298,40,347,3180,0,10,203,260.95,1.054,1.115,0.060,0.058,0.101,-0.672,1.503,0.3498,2.3794,0.719,0.061,0.024,0.128,-0.084,54,137,86,0,17,0,124756.41,5236.299,40237.581,10.108,2347.314,8.806,23283.705,10415.687,262.284,16033.504,12826.803,3184.599,436.436,1444.614,0.000177,-0.029938,560,0,84,2,86,84,16734,107,2,7.397,0,0,0,0,0,0,0
841,28.0,3631,291,40,363,3260,0,8,238,290.23,1.060,1.115,0.059,0.058,0.103,-0.677,1.505,0.3407,2.3776,0.716,0.055,0.021,0.128,-0.084,55,150,62,0,25,0,129436.50,5655.123,40818.438,11.088,2667.225,8.982,24175.852,10727.225,321.765,13963.939,11171.151,2016.708,354.827,1415.400,0.000246,-0.031783,601,0,56,6,61,56,17266,124,5,9.650,0,0,0,0,0,0,0
871,29.0,3734,251,40,376,3351,0,7,272,292.51,1.069,1.119,0.060,0.057,0.103,-0.685,1.500,0.3449,2.3643,0.726,0.043,0.021,0.129,-0.084,47,142,101,0,26,0,133873.70,5989.691,43441.617,18.794,2925.172,7.378,25171.618,11034.895,366.544,15824.746,12659.797,3089.480,581.873,1603.544,0.000154,-0.032144,675,0,97,4,101,97,17466,143,4,15.700,0,0,0,0,0,0,0
901,30.0,3781,221,39,392,3383,0,6,310,274.55,1.075,1.118,0.060,0.056,0.105,-0.689,1.500,0.3428,2.3538,0.693,0.038,0.020,0.129,-0.086,45,138,101,0,32,0,137047.12,6189.186,42506.953,13.217,3246.313,7.510,25984.697,11245.947,425.098,13542.108,10833.687,3219.051,303.357,1649.355,0.000156,-0.031628,702,0,97,4,101,97,17373,121,4,9.426,0,0,0,0,0,0,0
931,31.0,3857,225,39,400,3451,0,6,385,264.51,1.087,1.121,0.062,0.058,0.105,-0.693,1.506,0.3418,2.3492,0.734,0.050,0.020,0.129,-0.089,53,135,104,0,30,0,138544.78,6390.359,42141.121,18.266,3349.180,9.144,26784.158,11357.762,506.065,15083.634,12066.908,3336.190,345.125,1706.064,0.000177,-0.031259,706,0,100,4,103,99,17045,90,4,10.428,0,0,0,0,0,0,0
961,32.0,3862,234,39,407,3450,0,5,453,276.20,1.094,1.122,0.065,0.059,0.106,-0.697,1.505,0.3420,2.3239,0.738,0.044,0.020,0.129,-0.090,43,164,122,0,39,0,137810.95,6689.197,41414.907,30.289,3036.985,7.164,27459.843,11542.741,627.533,14310.031,11448.025,4455.856,156.456,1763.796,0.000187,-0.032640,749,0,111,11,122,111,17044,148,11,22.350,0,0,0,0,0,0,0
991,33.0,3843,252,39,417,3422,0,4,526,294.23,1.100,1.122,0.067,0.060,0.108,-0.700,1.504,0.3376,2.3218,0.719,0.029,0.021,0.130,-0.092,50,147,156,0,51,0,136337.80,6773.407,42517.180,37.400,3606.143,7.335,27718.169,11507.555,722.663,14291.870,11433.496,5557.916,372.405,2064.062,0.000253,-0.034537,761,0,147,9,156,147,16946,98,9,27.962,0,0,0,0,0,0,0
1021,34.0,3802,244,39,420,3378,0,4,586,308.64,1.111,1.120,0.070,0.062,0.108,-0.702,1.510,0.3365,2.2999,0.746,0.031,0.020,0.130,-0.093,53,165,189,0,52,0,133465.69,6899.116,42557.096,29.971,3500.267,6.936,27946.502,11460.154,820.271,15986.847,12789.478,6565.188,355.156,2013.638,0.000274,-0.037705,726,0,180,9,189,180,16565,73,9,19.296,0,0,0,0,0,0,0
1051,35.0,3729,212,37,434,3291,0,4,636,316.59,1.118,1.115,0.072,0.062,0.112,-0.705,1.512,0.3438,2.2615,0.742,0.025,0.021,0.130,-0.094,60,177,152,0,67,0,131944.44,6916.630,41662.609,20.502,3425.581,8.496,27892.768,11422.461,910.794,14011.976,11209.581,4932.808,311.256,1848.510,0.000217,-0.038347,642,0,144,8,152,144,15853,7,8,12.086,0,0,0,0,0,0,0
1081,36.0,3673,198,37,438,3232,0,3,715,306.77,1.127,1.112,0.074,0.063,0.114,-0.708,1.510,0.3467,2.2401,0.740,0.025,0.021,0.131,-0.094,47,170,137,0,70,0,130582.88,6818.896,40888.806,26.512,3555.077,8.386,27631.412,11147.020,1013.246,14201.241,11360.993,4537.432,189.762,1736.663,0.000231,-0.039645,699,0,126,11,137,126,14937,9,11,17.630,0,0,0,0,0,0,0
1111,37.0,3645,185,37,438,3205,0,2,754,310.11,1.138,1.113,0.076,0.064,0.115,-0.711,1.510,0.3391,2.2335,0.727,0.030,0.019,0.131,-0.094,48,127,116,0,86,0,130011.84,6680.079,41422.789,40.613,3378.706,10.318,27833.233,11092.559,1099.665,13449.274,10759.419,4127.572,212.710,1658.912,0.000241,-0.041227,707,0,100,16,116,100,14529,24,16,35.693,0,0,0,0,0,0,0
1141,38.0,3588,201,37,446,3140,0,2,816,295.98,1.145,1.110,0.079,0.063,0.117,-0.712,1.509,0.3388,2.2065,0.725,0.027,0.018,0.132,-0.096,46,140,134,0,72,0,127101.05,6512.389,39046.631,26.122,3307.775,8.870,27746.603,10864.865,1180.712,12802.851,10242.281,4053.691,431.034,1658.464,0.000226,-0.042708,715,0,122,12,134,122,13801,2,12,19.340,0,0,0,0,0,0,0
1171,39.0,3520,182,37,444,3075,0,1,896,317.32,1.157,1.111,0.079,0.060,0.118,-0.713,1.509,0.3425,2.2163,0.747,0.032,0.018,0.132,-0.099,53,136,130,0,69,0,123526.07,6391.365,38102.224,35.476,3110.729,9.135,27721.762,10657.713,1307.661,11991.513,9593.211,4112.898,390.324,1515.382,0.000221,-0.041410,688,0,114,16,130,114,13066,8,16,29.296,0,0,0,0,0,0,0
1201,40.0,3447,197,34,451,2996,0,0,956,300.99,1.163,1.108,0.080,0.060,0.120,-0.715,1.509,0.3472,2.1977,0.762,0.024,0.016,0.132,-0.099,57,148,98,0,100,0,120355.15,6259.349,37272.158,24.826,2987.428,9.193,27438.016,10400.685,1433.265,12063.039,9650.431,3445.723,166.856,1430.106,0.000149,-0.042460,715,0,88,10,98,88,12728,58,10,20.024,0,0,0,0,0,0,0
1231,41.0,3356,156,34,458,2898,0,0,980,319.93,1.165,1.105,0.083,0.061,0.123,-0.716,1.509,0.3448,2.2082,0.762,0.017,0.016,0.131,-0.099,59,124,80,0,127,0,117029.81,6252.160,35776.485,16.159,3412.802,8.364,27092.133,10197.943,1504.294,10735.685,8588.548,2692.866,217.875,1517.889,0.000230,-0.041931,753,0,71,9,80,71,11933,19,9,11.733,0,0,0,0,0,0,0
1261,42.0,3271,150,34,463,2808,0,0,1015,345.04,1.170,1.102,0.086,0.058,0.126,-0.716,1.508,0.3418,2.1773,0.757,0.006,0.015,0.131,-0.101,66,137,61,0,124,0,111917.70,6091.825,32654.318,12.747,3278.553,8.999,26451.700,9757.319,1556.946,10744.077,8595.262,2214.995,360.984,1380.248,0.000168,-0.041396,712,0,55,6,61,55,10967,4,6,9.140,0,0,0,0,0,0,0
1291,43.0,3149,139,34,462,2687,0,0,1004,388.49,1.175,1.098,0.088,0.057,0.129,-0.715,1.505,0.3359,2.1546,0.769,0.002,0.013,0.131,-0.102,56,133,52,0,125,0,106313.53,5961.896,30453.123,6.932,3175.247,9.896,25928.924,9449.210,1619.168,8605.871,6884.697,1823.017,120.408,1364.214,0.000144,-0.041233,776,0,49,3,52,49,10169,12,3,4.137,0,0,0,0,0,0,0
1321,44.0,3046,170,34,467,2579,0,0,1041,360.65,1.179,1.095,0.089,0.057,0.133,-0.715,1.509,0.3406,2.1364,0.781,0.002,0.016,0.131,-0.102,58,129,43,0,112,0,101818.98,5770.643,29988.869,4.468,2542.208,11.183,25200.816,8931.597,1630.200,8255.882,6604.706,1683.073,122.861,1038.800,0.000152,-0.041900,642,0,40,3,43,40,9348,15,3,2.222,0,0,0,0,0,0,0
1351,45.0,2890,123,32,460,2430,0,0,1012,405.80,1.183,1.092,0.091,0.058,0.137,-0.716,1.508,0.3375,2.1096,0.794,0.013,0.018,0.131,-0.102,69,129,44,0,137,0,96508.07,5639.222,28176.913,9.240,2691.851,11.565,24272.601,8488.403,1653.781,7154.482,5723.586,1874.276,288.766,1127.569,0.000199,-0.041346,781,0,37,7,44,37,9072,112,7,6.733,0,0,0,0,0,0,0
1381,46.0,2744,131,32,452,2292,0,0,971,386.64,1.188,1.086,0.091,0.059,0.141,-0.716,1.508,0.3369,2.1097,0.781,0.009,0.015,0.130,-0.102,61,110,53,0,129,0,90806.35,5360.214,26334.508,16.779,2403.571,9.543,23231.901,8055.395,1599.642,6757.975,5406.380,1952.862,204.330,1017.496,0.000163,-0.041550,678,0,41,12,53,41,8438,74,12,13.957,0,0,0,0,0,0,0
1411,47.0,2591,120,32,445,2146,0,0,917,340.64,1.189,1.081,0.093,0.057,0.145,-0.717,1.513,0.3423,2.1017,0.781,0.009,0.014,0.130,-0.103,59,117,52,0,130,0,84672.66,5016.242,24582.684,20.887,2466.092,11.113,22215.436,7598.637,1536.007,6673.241,5338.593,1924.974,105.195,1038.605,0.000217,-0.040731,665,0,40,12,52,40,7644,53,12,17.699,0,0,0,0,0,0,0
1441,48.0,2444,131,32,441,2003,0,0,851,358.30,1.187,1.074,0.095,0.056,0.150,-0.718,1.514,0.3389,2.0643,0.795,0.014,0.012,0.130,-0.104,78,111,28,0,121,0,78542.13,4711.602,21781.204,11.729,2028.241,11.690,20990.840,6984.637,1465.128,5307.029,4245.623,1231.606,56.451,845.001,0.000171,-0.039050,565,0,24,4,28,24,6860,35,4,9.540,0,0,0,0,0,0,0
1471,49.0,2289,145,32,437,1852,0,0,795,414.94,1.186,1.067,0.096,0.054,0.157,-0.719,1.517,0.3371,2.0846,0.806,0.011,0.010,0.129,-0.104,60,114,38,0,118,0,72590.20,4481.268,20764.091,8.268,2002.531,11.223,19734.973,6541.902,1377.318,5248.541,4198.833,1602.690,66.979,831.986,0.000147,-0.038224,562,0,33,5,38,33,6430,29,5,5.588,0,0,0,0,0,0,0
1501,50.0,2170,132,29,439,1731,0,0,737,375.42,1.179,1.058,0.097,0.053,0.164,-0.721,1.513,0.3394,2.0963,0.781,0.007,0.009,0.129,-0.104,70,101,20,0,94,0,67585.65,4322.860,19065.795,11.921,1676.494,11.705,18653.545,6103.002,1291.011,4268.587,3414.870,826.849,18.338,658.671,0.000171,-0.037648,471,0,14,6,20,14,5928,10,6,11.018,0,0,0,0,0,0,0
1531,51.0,2046,132,29,438,1608,0,0,665,389.27,1.173,1.050,0.098,0.053,0.172,-0.722,1.514,0.3417,2.0803,0.803,0.005,0.011,0.128,-0.103,78,106,10,0,100,0,62235.01,4037.962,17249.522,3.865,1847.402,13.090,17577.671,5703.360,1174.578,4299.262,3439.410,595.568,50.900,680.055,0.000201,-0.036058,474,0,8,2,10,8,5641,11,2,3.437,0,0,0,0,0,0,0
1561,52.0,1908,146,29,431,1477,0,0,614,388.68,1.167,1.040,0.097,0.051,0.179,-0.721,1.513,0.3399,2.0690,0.778,0.007,0.012,0.128,-0.103,67,126,8,0,84,0,57718.76,3803.728,16311.413,0.615,1552.597,12.836,16412.125,5180.921,1064.559,3755.032,3004.026,569.448,57.963,595.988,0.000117,-0.035532,433,0,8,0,8,8,5298,3,0,0.000,0,0,0,0,0,0,0
1591,53.0,1775,123,29,432,1343,0,0,543,422.39,1.155,1.027,0.099,0.051,0.190,-0.721,1.517,0.3399,2.0816,0.795,0.007,0.010,0.128,-0.102,72,115,8,0,80,0,53235.66,3532.635,14661.508,1.835,1439.152,13.821,15187.285,4740.624,960.283,3211.639,2569.311,504.185,102.111,542.259,0.000148,-0.034891,414,0,6,2,8,6,4926,11,2,1.537,0,0,0,0,0,0,0
1621,54.0,1663,125,29,425,1238,0,0,478,458.93,1.145,1.019,0.100,0.051,0.198,-0.722,1.516,0.3324,2.0818,0.777,0.007,0.013,0.126,-0.101,77,101,8,0,67,0,49726.67,3359.060,13779.527,3.711,1233.006,16.605,14020.027,4381.964,846.218,2997.543,2398.034,276.343,65.921,461.309,0.000116,-0.034884,391,0,4,4,8,4,4704,20,4,3.514,0,0,0,0,0,0,0
1651,55.0,1549,111,28,421,1128,0,0,431,439.99,1.132,1.007,0.098,0.049,0.208,-0.722,1.519,0.3364,2.1126,0.805,0.010,0.013,0.125,-0.100,80,112,9,0,59,0,45139.07,3233.511,11860.801,2.833,1082.267,17.794,13088.780,4036.437,755.373,3020.807,2416.646,679.893,120.415,399.685,0.000141,-0.034701,355,0,5,4,9,5,4597,5,4,2.570,0,0,0,0,0,0,0
1681,56.0,1458,112,28,420,1038,0,0,380,447.84,1.116,0.992,0.100,0.049,0.219,-0.723,1.522,0.3351,2.1063,0.811,0.012,0.013,0.124,-0.098,78,90,1,0,44,0,41244.42,3175.550,10340.023,0.015,1029.511,16.904,12104.275,3693.793,678.011,1991.827,1593.461,85.785,74.230,375.778,0.000092,-0.034052,319,0,1,0,1,1,4387,7,0,0.000,0,0,0,0,0,0,0
1711,57.0,1330,135,28,417,913,0,0,321,474.45,1.096,0.972,0.104,0.046,0.234,-0.724,1.520,0.3337,2.1126,0.793,0.010,0.016,0.123,-0.095,76,119,4,0,49,0,38156.32,3060.768,10022.339,0.211,979.389,18.332,11082.997,3385.143,575.177,1982.176,1585.741,311.145,56.516,364.012,0.000105,-0.034118,289,0,4,0,4,4,4139,6,0,0.000,0,0,0,0,0,0,0
1741,58.0,1250,136,28,414,836,0,0,264,481.43,1.083,0.959,0.108,0.044,0.245,-0.725,1.522,0.3381,2.1409,0.823,0.010,0.017,0.122,-0.093,72,80,3,0,45,0,36502.46,3039.295,9937.434,0.114,872.885,20.097,10068.598,3042.026,475.800,2206.946,1765.557,176.453,90.280,336.149,0.000157,-0.034705,251,0,3,0,3,3,4225,6,0,0.000,0,0,0,0,0,0,0
1771,59.0,1178,142,28,415,763,0,0,222,450.33,1.066,0.944,0.108,0.043,0.259,-0.727,1.526,0.3317,2.1347,0.826,0.010,0.017,0.120,-0.091,74,80,6,0,28,0,35281.45,3075.043,9287.013,4.589,908.015,15.964,9368.346,2860.676,389.844,1909.403,1527.523,223.179,21.102,342.626,0.000135,-0.035209,256,0,4,2,6,4,3993,3,2,4.490,0,0,0,0,0,0,0
1801,60.0,1135,165,23,411,724,0,0,184,471.64,1.057,0.938,0.110,0.040,0.265,-0.727,1.528,0.3381,2.1034,0.832,0.012,0.015,0.121,-0.090,76,66,3,0,31,0,34074.70,3013.064,8644.148,0.113,743.092,20.064,8883.816,2638.363,325.216,2608.955,2087.164,151.038,60.273,283.587,0.000101,-0.034956,204,0,3,0,3,3,4088,9,0,0.000,0,0,0,0,0,0,0
1831,61.0,1110,193,23,408,702,0,0,160,514.70,1.050,0.936,0.110,0.036,0.269,-0.728,1.527,0.3383,2.1836,0.816,0.010,0.021,0.121,-0.088,78,55,1,0,20,0,33740.30,2978.571,8900.061,0.046,785.979,22.194,8537.105,2527.406,268.360,2330.799,1864.639,87.605,53.298,273.142,0.000114,-0.034862,186,0,1,0,1,1,3895,2,0,0.000,0,0,0,0,0,0,0
