tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,1320,455,56,128,978,15,199,4,191.99,1.097,1.307,0.083,0.070,0.101,-0.627,1.597,0.3253,2.4261,0.866,0.125,0.029,0.079,0.077,44,133,23,0,0,0,45951.91,1401.580,14929.365,10.740,676.484,8.352,9393.353,4597.417,3.457,4805.950,3844.760,750.708,147.615,263.710,0.000170,-0.000887,92,0,23,0,20,20,12827,0,0,0.000,159,28,28,3,0,22,3
361,12.0,1328,449,56,130,1007,11,180,7,207.44,1.099,1.314,0.084,0.066,0.101,-0.653,1.603,0.3304,2.4401,0.881,0.162,0.027,0.080,0.079,48,96,31,0,0,0,47955.62,1534.912,17187.038,10.149,451.233,6.841,9270.959,4521.250,10.770,5827.972,4662.378,1035.914,384.090,339.818,0.000099,-0.001139,81,0,30,1,26,25,12105,3,1,1.439,124,14,14,2,0,9,3
391,13.0,1399,566,56,133,1090,8,168,10,216.17,1.106,1.326,0.085,0.065,0.098,-0.678,1.603,0.3128,2.4818,0.830,0.173,0.024,0.081,0.082,60,81,23,0,1,0,51380.62,1574.955,18724.632,10.710,638.635,7.239,9539.422,4603.742,14.633,7590.341,6072.273,614.825,316.753,277.853,0.000198,0.000537,70,0,21,2,16,14,11853,0,2,4.056,80,7,7,0,0,4,3
421,14.0,1510,550,56,140,1208,4,158,8,232.08,1.111,1.338,0.086,0.060,0.097,-0.700,1.608,0.3198,2.5082,0.847,0.164,0.023,0.081,0.085,69,71,15,0,3,0,56978.62,1675.044,22002.647,3.197,658.824,8.160,10262.355,5022.847,16.306,8572.086,6857.669,521.396,310.184,235.381,0.000175,0.001869,78,0,13,2,15,13,12030,0,2,1.629,42,2,2,0,0,0,2
451,15.0,1652,568,44,143,1361,3,145,13,231.93,1.119,1.354,0.088,0.059,0.093,-0.721,1.611,0.3156,2.5330,0.825,0.196,0.022,0.081,0.088,74,79,19,0,0,0,63212.91,1844.576,24603.004,11.783,716.478,10.587,11324.862,5565.360,16.201,10408.575,8326.860,691.238,205.588,340.108,0.000132,0.001668,97,0,17,2,15,13,12749,5,2,5.416,30,0,0,0,0,0,0
481,16.0,1842,548,44,148,1554,2,138,12,221.65,1.127,1.368,0.089,0.059,0.089,-0.738,1.615,0.3198,2.5575,0.799,0.176,0.022,0.082,0.092,64,77,20,0,2,0,70616.68,1900.420,28316.459,13.061,839.698,9.004,12625.127,6284.859,23.581,12460.572,9968.458,677.568,382.814,340.111,0.000116,0.001704,108,0,17,3,18,15,13434,17,3,8.333,30,4,4,0,0,0,4
511,17.0,2033,427,44,151,1752,2,128,13,218.85,1.136,1.382,0.089,0.060,0.086,-0.755,1.614,0.3176,2.5882,0.801,0.166,0.021,0.081,0.093,85,77,20,0,2,0,78920.97,2018.244,31578.846,6.044,1198.622,10.027,14139.851,7184.132,22.122,12699.875,10159.900,687.445,364.429,360.898,0.000203,0.003082,188,0,20,0,17,17,13822,40,0,0.000,30,7,7,0,0,0,7
541,18.0,2244,398,44,157,1964,2,121,15,211.82,1.142,1.390,0.090,0.061,0.083,-0.765,1.623,0.3207,2.5970,0.778,0.146,0.019,0.082,0.093,71,82,21,0,1,0,84850.98,2095.521,31671.676,5.910,1390.337,11.046,15779.575,7995.440,27.394,13685.620,10948.496,626.145,212.167,465.243,0.000234,0.001434,167,0,20,1,16,15,14576,6,1,1.254,30,1,1,0,0,0,1
571,19.0,2436,391,44,161,2162,2,111,15,202.80,1.149,1.397,0.093,0.058,0.081,-0.773,1.630,0.3220,2.5990,0.774,0.130,0.016,0.082,0.095,86,102,31,0,1,0,90877.56,2186.055,34322.960,5.754,1515.887,11.868,17381.976,8834.961,28.032,14212.358,11369.887,819.600,147.405,433.738,0.000166,0.000563,199,0,31,0,25,25,15830,2,0,0.000,30,4,4,0,0,0,4
601,20.0,2606,359,42,162,2336,2,106,20,200.16,1.154,1.404,0.094,0.056,0.079,-0.781,1.633,0.3144,2.6030,0.775,0.136,0.018,0.082,0.096,66,111,38,0,1,0,95424.45,2310.848,35642.313,15.596,1048.447,8.180,18911.542,9775.031,31.383,14042.386,11233.909,1293.434,218.515,383.484,0.000112,0.000874,159,0,36,2,33,32,17812,0,2,7.750,30,2,2,0,0,0,2
631,21.0,2746,348,42,170,2484,2,90,26,203.71,1.159,1.407,0.095,0.056,0.078,-0.790,1.636,0.3159,2.6318,0.778,0.112,0.020,0.082,0.097,73,146,46,0,1,0,100957.20,2394.137,39395.512,9.038,1500.820,9.889,20209.189,10565.484,38.241,14594.790,11675.832,1480.006,515.313,538.748,0.000155,0.000970,204,0,45,1,44,43,19530,9,1,2.836,30,2,2,0,0,0,2
661,22.0,2887,355,42,172,2635,3,77,32,210.12,1.165,1.411,0.094,0.054,0.077,-0.796,1.637,0.3141,2.6339,0.800,0.116,0.019,0.082,0.097,70,171,38,0,4,0,105760.93,2612.117,39881.235,12.641,1392.454,10.435,21347.897,11009.307,53.281,15540.202,12432.162,1224.377,513.325,446.041,0.000149,0.001382,193,0,33,5,35,30,19485,0,5,7.951,54,9,9,0,0,0,9
691,23.0,3009,343,42,172,2766,3,68,39,213.15,1.169,1.418,0.096,0.052,0.076,-0.801,1.638,0.3172,2.6392,0.773,0.087,0.017,0.082,0.097,62,188,46,0,3,0,110738.62,2686.605,42403.508,14.767,1790.417,10.022,22613.837,11698.487,65.708,15838.333,12670.667,1626.535,369.375,585.584,0.000183,0.000801,238,0,40,6,46,40,20281,0,6,12.338,60,9,9,0,0,0,9
721,24.0,3210,306,42,180,2968,2,60,53,227.71,1.174,1.425,0.097,0.050,0.076,-0.807,1.638,0.3277,2.6404,0.777,0.072,0.017,0.083,0.099,65,161,35,0,9,0,115876.18,2780.130,44263.030,9.070,1877.898,9.235,24004.519,12334.470,80.325,17804.423,14243.539,1090.821,309.822,533.828,0.000160,0.000993,276,0,32,3,35,32,20010,0,3,7.915,60,6,6,0,0,0,6
751,25.0,3349,257,33,180,3111,2,56,78,220.98,1.179,1.430,0.098,0.050,0.075,-0.814,1.641,0.3247,2.6588,0.781,0.039,0.016,0.083,0.100,50,184,30,0,5,0,119790.42,2845.676,45018.511,4.716,1914.232,7.936,25541.235,13068.355,109.534,15818.541,12654.833,951.378,557.733,562.721,0.000124,0.000479,314,0,28,2,30,28,20294,2,2,3.325,60,10,10,0,0,0,10
781,26.0,3439,266,33,182,3207,2,48,84,230.43,1.183,1.434,0.099,0.052,0.076,-0.818,1.634,0.3189,2.6648,0.771,0.077,0.017,0.084,0.100,49,221,26,0,20,0,123257.34,2883.489,45977.038,4.044,1716.629,8.757,26636.357,13651.693,122.649,15893.740,12714.993,895.245,520.021,392.931,0.000206,-0.000026,284,0,25,1,26,25,21408,12,1,1.895,60,5,5,0,0,0,5
811,27.0,3527,268,33,184,3302,2,39,115,246.46,1.188,1.437,0.101,0.051,0.075,-0.823,1.633,0.3214,2.6607,0.781,0.049,0.017,0.084,0.099,58,231,32,0,12,0,125404.48,2995.480,45733.605,2.167,1847.203,7.034,27469.680,14005.229,162.776,16166.250,12933.000,908.094,323.822,481.258,0.000142,0.000582,297,0,30,2,32,30,21751,0,2,1.066,60,15,15,0,0,1,14
841,28.0,3658,262,33,187,3434,2,35,133,223.97,1.191,1.440,0.102,0.053,0.074,-0.826,1.632,0.3148,2.6579,0.781,0.048,0.016,0.084,0.100,65,207,37,0,15,0,128640.00,3128.115,49000.001,5.002,1780.870,8.738,28534.640,14515.059,200.460,17310.711,13848.569,1166.141,525.350,493.812,0.000196,0.002238,290,0,35,2,37,35,22562,6,2,4.140,60,14,9,0,0,0,9
871,29.0,3715,256,33,190,3493,2,30,165,240.90,1.193,1.440,0.104,0.053,0.074,-0.829,1.619,0.3213,2.6592,0.777,0.037,0.018,0.084,0.099,42,255,44,0,18,0,130648.37,3153.020,49192.207,14.027,2071.065,8.980,29318.560,14854.801,236.443,16503.611,13202.889,1439.359,568.388,632.619,0.000231,0.004066,345,0,37,7,44,37,23045,4,7,13.561,60,11,11,0,0,0,11
901,30.0,3751,246,30,199,3523,2,27,214,233.05,1.194,1.439,0.105,0.053,0.075,-0.834,1.612,0.3126,2.6654,0.758,0.020,0.016,0.084,0.099,58,294,29,0,33,0,132726.72,3193.371,49339.539,2.603,2278.268,7.847,29773.476,15028.290,300.807,17279.996,13823.997,897.499,460.673,540.420,0.000142,0.004638,378,0,28,1,29,28,22786,4,1,1.716,60,18,18,0,0,1,17
931,31.0,3771,234,30,201,3548,2,20,235,256.70,1.197,1.438,0.105,0.055,0.075,-0.836,1.622,0.3123,2.6623,0.752,0.020,0.017,0.084,0.099,57,282,42,0,29,0,134497.73,3289.815,50052.932,14.904,1798.237,9.540,30236.026,15298.993,361.380,16533.573,13226.858,1336.798,610.005,436.719,0.000243,0.005241,328,0,35,7,42,35,22617,6,7,13.068,60,8,8,0,0,0,8
961,32.0,3812,219,30,202,3590,2,18,265,253.15,1.200,1.439,0.105,0.055,0.075,-0.840,1.620,0.3168,2.6663,0.766,0.025,0.016,0.085,0.098,51,255,36,0,47,0,135826.95,3380.077,50078.270,4.573,2130.817,6.734,30634.198,15313.670,400.188,16862.724,13490.180,1299.272,491.756,622.078,0.000208,0.006197,429,0,33,3,36,33,21908,76,3,2.693,60,12,12,0,0,0,12
991,33.0,3841,214,30,208,3616,2,15,328,267.29,1.202,1.440,0.107,0.054,0.076,-0.843,1.619,0.3228,2.6564,0.765,0.024,0.016,0.085,0.099,47,251,48,0,30,0,135630.89,3435.220,49050.016,6.186,2273.831,7.057,30951.643,15464.672,453.200,15935.595,12748.476,1558.732,485.103,587.011,0.000204,0.006920,489,0,46,2,48,46,22261,89,2,2.952,60,14,14,0,0,2,12
1021,34.0,3847,202,30,216,3617,2,12,387,245.76,1.201,1.438,0.105,0.053,0.077,-0.847,1.619,0.3148,2.6626,0.752,0.028,0.018,0.085,0.099,56,261,30,0,49,0,135563.56,3531.427,48662.897,0.729,2086.571,6.732,31236.369,15575.660,558.492,15361.479,12289.183,1029.132,325.593,464.837,0.000247,0.008101,421,0,30,0,30,30,22180,61,0,0.000,60,9,9,0,0,0,9
1051,35.0,3832,183,30,224,3597,2,9,477,258.32,1.202,1.438,0.105,0.054,0.079,-0.848,1.618,0.3127,2.6733,0.748,0.022,0.017,0.086,0.098,49,246,21,0,65,0,135305.64,3588.022,47705.715,8.295,2374.317,6.801,31193.443,15343.869,677.771,13974.174,11179.339,741.007,316.188,492.851,0.000177,0.008356,512,0,17,4,21,17,21277,88,4,7.605,60,13,13,0,0,0,13
1081,36.0,3854,214,30,226,3619,2,7,562,267.61,1.204,1.437,0.106,0.052,0.079,-0.851,1.623,0.3122,2.6654,0.729,0.027,0.018,0.086,0.099,41,239,8,0,77,0,135553.78,3643.757,48562.336,3.328,2198.720,8.071,31263.920,15327.707,815.523,15501.680,12401.344,409.992,624.971,418.837,0.000182,0.008788,456,0,7,1,8,7,21096,71,1,3.118,60,16,8,0,0,0,8
1111,37.0,3813,173,30,225,3579,2,7,606,295.06,1.208,1.436,0.108,0.050,0.079,-0.853,1.623,0.3183,2.6580,0.764,0.022,0.018,0.086,0.098,34,221,10,0,104,0,133039.08,3646.377,45715.592,3.679,2402.087,5.567,31519.064,15333.333,931.333,13293.817,10635.054,644.292,363.545,430.018,0.000175,0.009163,541,0,8,2,10,8,20480,121,2,3.551,60,13,13,0,0,0,13
1141,38.0,3759,199,30,225,3526,2,6,702,309.95,1.212,1.435,0.108,0.050,0.079,-0.855,1.621,0.3179,2.6559,0.778,0.018,0.019,0.086,0.098,33,251,3,0,101,0,129384.45,3618.869,43721.573,0.049,2445.616,5.629,31216.012,15123.080,1030.416,13606.269,10885.016,304.669,170.867,428.815,0.000222,0.009225,535,0,3,0,3,3,20269,82,0,0.000,60,11,11,0,0,0,11
1171,39.0,3700,173,30,230,3462,3,5,784,333.42,1.214,1.429,0.106,0.049,0.081,-0.856,1.619,0.3157,2.6534,0.778,0.004,0.017,0.086,0.098,33,239,3,0,123,0,127710.13,3604.896,45482.233,0.038,2302.184,5.041,30862.940,14870.286,1184.786,13690.114,10952.092,445.100,233.052,427.301,0.000200,0.010218,484,0,3,0,3,3,19046,45,0,0.000,66,16,16,0,0,0,16
1201,40.0,3584,176,30,238,3341,3,2,810,326.89,1.215,1.423,0.106,0.050,0.083,-0.858,1.621,0.3134,2.6565,0.750,0.013,0.015,0.086,0.098,44,235,0,0,152,0,123714.58,3564.203,41837.260,0.000,2216.442,6.372,30296.723,14532.416,1285.280,12204.295,9763.436,302.485,161.163,378.096,0.000221,0.011348,457,0,0,0,0,0,17849,5,0,0.000,90,23,23,0,0,1,22
1231,41.0,3511,205,30,241,3266,3,1,855,329.34,1.214,1.422,0.106,0.051,0.085,-0.860,1.629,0.3212,2.6596,0.766,0.012,0.015,0.087,0.098,41,213,7,0,119,0,118513.88,3526.788,39764.618,1.537,1925.137,6.158,29423.652,14110.156,1349.440,11955.956,9564.765,755.445,152.916,310.836,0.000171,0.011338,409,0,6,1,7,6,18039,0,1,1.303,90,22,22,0,0,0,22
1261,42.0,3397,189,30,242,3151,3,1,905,341.70,1.213,1.421,0.105,0.050,0.087,-0.861,1.628,0.3182,2.6710,0.773,0.012,0.018,0.087,0.098,49,228,10,0,126,0,114070.01,3449.122,39396.261,0.379,2045.898,7.172,28711.462,13813.746,1443.288,11359.017,9087.214,430.240,252.423,366.671,0.000270,0.007821,422,0,10,0,10,10,17619,31,0,0.000,90,12,12,0,0,0,12
1291,43.0,3255,198,30,246,3005,3,1,972,317.55,1.211,1.418,0.105,0.049,0.090,-0.863,1.635,0.3188,2.6816,0.765,0.012,0.018,0.088,0.098,45,208,2,0,150,0,108354.28,3413.767,36394.433,0.050,2122.529,7.068,27682.881,13155.286,1537.663,9739.391,7791.513,614.835,244.061,341.372,0.000187,0.006232,504,0,2,0,2,2,16140,72,0,0.000,90,12,12,0,0,0,12
1321,44.0,3083,174,30,247,2832,3,1,957,312.43,1.208,1.414,0.105,0.050,0.092,-0.866,1.642,0.3172,2.6902,0.765,0.012,0.016,0.088,0.098,45,210,1,0,168,0,102409.95,3304.652,34150.649,0.015,1873.778,7.719,26359.396,12465.635,1585.642,9318.809,7455.047,597.153,195.862,332.189,0.000221,0.003660,538,0,1,0,1,1,14733,146,0,0.000,90,15,15,0,0,0,15
1351,45.0,2912,196,30,251,2658,3,0,919,337.85,1.202,1.406,0.105,0.049,0.096,-0.867,1.645,0.3143,2.6914,0.769,0.032,0.019,0.089,0.097,34,195,6,0,165,0,96289.72,3188.149,31598.502,0.862,1759.771,7.281,24806.375,11707.975,1549.088,8750.772,7000.617,604.727,198.102,291.329,0.000213,0.000983,413,0,5,1,6,5,13616,40,1,0.668,90,10,10,0,0,0,10
1381,46.0,2774,170,30,253,2518,3,0,873,359.83,1.198,1.403,0.106,0.050,0.100,-0.870,1.650,0.3239,2.7038,0.758,0.028,0.020,0.089,0.097,35,187,2,0,151,0,90751.25,3063.876,29970.243,0.871,1670.006,4.945,23473.485,10982.678,1480.637,9071.898,7257.518,313.010,254.492,254.776,0.000211,-0.000527,444,0,1,1,2,1,12280,78,1,0.868,90,26,26,0,0,24,2
1411,47.0,2634,189,30,255,2376,3,0,845,341.70,1.194,1.398,0.107,0.050,0.103,-0.870,1.654,0.3263,2.7310,0.749,0.020,0.018,0.090,0.096,38,158,4,0,135,0,84001.65,2873.249,26750.022,3.686,1636.111,6.512,22355.735,10433.167,1442.054,7088.837,5671.070,369.324,96.609,261.897,0.000127,-0.000581,385,0,2,2,4,2,11832,30,2,3.604,90,12,12,0,0,6,6
1441,48.0,2460,169,30,258,2199,3,0,795,380.35,1.190,1.387,0.108,0.046,0.108,-0.871,1.653,0.3224,2.7418,0.745,0.019,0.021,0.090,0.095,49,160,4,0,138,0,78130.50,2789.677,25346.303,0.169,1511.535,5.695,20987.802,9768.160,1372.907,5776.048,4620.838,317.555,174.476,231.192,0.000207,-0.000370,379,0,4,0,4,4,11414,50,0,0.000,90,31,31,0,0,23,8
1471,49.0,2268,216,30,258,2007,3,0,692,368.26,1.184,1.376,0.108,0.045,0.113,-0.873,1.666,0.3235,2.7378,0.772,0.012,0.019,0.090,0.094,36,170,12,0,147,0,71229.34,2701.984,22376.282,3.206,1468.789,6.361,19446.568,9073.274,1256.393,6147.804,4918.244,600.989,149.307,226.535,0.000185,-0.002000,321,0,9,3,12,9,10700,2,3,3.013,90,39,39,0,0,30,9
1501,50.0,2104,191,29,255,1846,3,0,620,370.49,1.177,1.368,0.110,0.046,0.118,-0.874,1.666,0.3297,2.7427,0.758,0.016,0.024,0.091,0.092,43,164,0,0,135,0,67123.28,2532.885,22641.745,0.000,1172.337,5.894,17825.277,8223.216,1094.830,6105.953,4884.762,503.659,257.103,155.412,0.000109,-0.002297,281,0,0,0,0,0,9204,5,0,0.000,90,23,23,0,0,14,9
1531,51.0,1978,189,29,254,1721,3,0,556,416.40,1.175,1.361,0.110,0.043,0.122,-0.874,1.668,0.3259,2.7410,0.776,0.004,0.024,0.091,0.092,37,129,0,0,103,0,62728.71,2370.650,19941.634,0.000,1213.286,6.649,16633.298,7569.712,977.076,4782.610,3826.088,219.386,188.947,161.910,0.000136,-0.002920,256,0,0,0,0,0,8742,2,0,0.000,90,5,5,0,0,0,5
1561,52.0,1840,202,29,250,1587,3,0,481,375.14,1.167,1.353,0.110,0.040,0.126,-0.875,1.676,0.3236,2.7599,0.801,0.016,0.028,0.091,0.092,47,154,0,0,86,0,57606.96,2297.390,17524.381,0.000,1051.489,5.835,15549.682,7105.440,859.552,4612.756,3690.204,197.892,158.783,149.628,0.000159,-0.004546,238,0,0,0,0,0,8150,5,0,0.000,90,8,8,0,0,0,8
1591,53.0,1694,210,29,247,1444,3,0,409,360.24,1.159,1.343,0.111,0.039,0.132,-0.875,1.678,0.3285,2.7582,0.793,0.004,0.028,0.091,0.091,37,153,1,0,76,0,53756.91,2158.689,16627.738,1.564,1047.618,6.355,14274.883,6508.855,725.964,3816.175,3052.940,116.318,106.771,142.015,0.000100,-0.004964,216,0,0,1,1,0,7490,4,1,1.564,90,9,9,0,0,1,8
1621,54.0,1591,186,29,242,1346,3,0,338,386.85,1.152,1.337,0.112,0.039,0.136,-0.875,1.681,0.3211,2.7712,0.793,0.008,0.031,0.092,0.090,35,126,4,0,72,0,50441.67,1986.048,16045.109,4.431,808.569,6.345,13312.381,6047.024,622.578,4462.206,3569.765,221.285,143.917,111.199,0.000149,-0.004651,183,0,1,3,4,1,7221,6,3,4.421,90,10,10,0,0,0,10
1651,55.0,1482,195,27,242,1238,2,0,272,387.43,1.142,1.329,0.112,0.039,0.144,-0.878,1.679,0.3231,2.7971,0.797,0.008,0.027,0.092,0.090,48,130,2,0,52,0,46693.80,1926.058,13715.303,1.664,783.853,7.458,12341.970,5638.285,497.255,3285.437,2628.350,79.705,80.360,96.238,0.000094,-0.005261,169,0,0,2,2,0,7037,1,2,1.664,61,7,7,0,0,0,7
1681,56.0,1375,205,27,241,1132,2,0,211,396.39,1.130,1.317,0.113,0.038,0.151,-0.879,1.681,0.3245,2.8022,0.809,0.012,0.026,0.093,0.089,44,125,1,0,41,0,43133.97,1862.704,12411.776,1.161,775.191,7.936,11400.924,5151.622,385.155,2678.778,2143.023,0.713,252.550,108.742,0.000158,-0.005811,181,0,0,1,1,0,6513,7,1,1.161,60,1,1,0,0,0,1
1711,57.0,1314,207,27,239,1073,2,0,188,389.40,1.122,1.310,0.113,0.038,0.155,-0.881,1.685,0.3288,2.8163,0.795,0.008,0.032,0.094,0.090,33,116,1,0,26,0,40663.58,1822.209,12443.972,0.654,575.172,7.465,10655.342,4756.612,323.206,3688.316,2950.653,162.159,31.465,70.776,0.000093,-0.006227,137,0,0,1,1,0,5976,2,0,0.000,60,4,4,0,0,0,4
1741,58.0,1230,206,27,240,988,2,0,152,382.06,1.110,1.294,0.114,0.038,0.164,-0.882,1.687,0.3249,2.8246,0.801,0.017,0.039,0.095,0.088,54,114,0,0,31,0,38585.95,1763.130,11832.719,0.000,712.079,7.933,10093.714,4503.535,274.617,2677.659,2142.127,-3.969,174.892,95.158,0.000092,-0.006340,151,0,0,0,0,0,5959,5,0,0.000,60,2,2,0,0,0,2
1771,59.0,1141,229,27,240,899,2,0,114,432.09,1.095,1.279,0.116,0.037,0.173,-0.880,1.691,0.3249,2.8440,0.805,0.013,0.042,0.095,0.086,44,110,0,0,32,0,36502.73,1776.071,10530.547,0.000,601.498,7.515,9223.937,4126.667,211.788,2353.197,1882.558,85.837,193.339,77.633,0.000086,-0.006647,128,0,0,0,0,0,5247,2,0,0.000,60,1,1,0,0,0,1
1801,60.0,1100,238,27,242,856,2,0,95,450.87,1.084,1.268,0.118,0.036,0.179,-0.882,1.692,0.3239,2.8567,0.780,0.012,0.041,0.096,0.083,59,95,0,0,14,0,34960.16,1725.166,10317.423,0.000,704.612,7.113,8676.079,3850.085,169.795,3016.278,2413.023,29.689,147.944,108.309,0.000104,-0.007510,146,0,0,0,0,0,4651,11,0,0.000,60,0,0,0,0,0,0
1831,61.0,1067,251,27,248,817,2,0,70,436.58,1.074,1.255,0.120,0.035,0.186,-0.881,1.696,0.3239,2.8690,0.798,0.004,0.046,0.096,0.081,53,89,0,0,16,0,34233.02,1770.312,10652.322,0.000,539.752,7.605,8338.930,3659.029,131.110,3150.526,2520.421,-17.175,330.841,76.932,0.000135,-0.008832,117,0,0,0,0,0,4410,8,0,0.000,60,2,2,0,0,0,2
