tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
451,15.0,2566,2237,61,374,2053,8,131,34,150.30,0.986,0.910,0.266,0.099,0.139,-0.673,1.642,0.3738,1.7508,0.662,0.160,0.044,0.082,-0.014,170,40,77,0,0,0,105033.88,4393.182,35563.049,27.981,1322.155,22.213,14429.755,5142.597,46.516,18414.900,14731.920,2788.272,1092.042,871.826,0.000165,0.005287,309,0,71,6,76,70,13446,36,6,17.979,41,3,3,0,1,2,0
481,16.0,2920,1934,61,408,2378,8,126,37,160.25,0.997,0.914,0.276,0.093,0.138,-0.677,1.645,0.3843,1.7638,0.661,0.135,0.039,0.081,-0.013,188,46,90,0,3,0,117088.74,4990.347,40104.433,64.412,1797.507,23.648,16940.405,5985.189,57.313,19920.587,15936.470,3568.065,1322.009,1247.230,0.000182,0.005293,430,0,75,15,83,68,15168,109,15,43.658,30,9,2,0,0,0,2
511,17.0,3330,1604,61,427,2780,7,116,44,155.86,1.007,0.929,0.290,0.088,0.132,-0.683,1.662,0.3816,1.7870,0.650,0.129,0.034,0.081,-0.011,167,63,124,0,2,0,131670.22,5487.281,47691.089,73.443,1933.331,22.817,19423.001,6918.959,64.044,24362.763,19490.211,4384.098,1581.087,1426.592,0.000241,0.005432,558,0,101,23,118,97,16953,133,23,65.221,30,10,10,0,0,4,6
541,18.0,3825,1201,61,442,3271,5,107,60,157.72,1.024,0.951,0.287,0.087,0.126,-0.695,1.675,0.3873,1.8411,0.631,0.113,0.029,0.080,-0.007,177,83,137,0,1,0,148110.11,5911.924,55737.118,99.128,2539.955,24.229,22950.468,8573.790,85.202,29429.016,23543.214,4772.179,1468.583,1572.261,0.000153,0.005982,614,0,109,28,134,108,20183,107,28,86.126,30,8,7,0,0,2,5
571,19.0,4259,1062,61,465,3692,4,98,85,165.21,1.038,0.964,0.282,0.083,0.123,-0.705,1.688,0.3893,1.8724,0.622,0.099,0.026,0.080,-0.006,146,76,179,0,4,0,162967.03,6241.725,60478.223,75.825,2985.801,22.486,26357.723,10204.723,109.706,28857.610,23086.089,6484.540,1047.651,1962.984,0.000184,0.005107,712,0,157,22,179,157,22099,101,22,56.733,30,12,2,0,0,0,2
601,20.0,4637,912,57,473,4078,3,83,127,171.63,1.058,0.972,0.283,0.077,0.120,-0.713,1.707,0.4068,1.8777,0.616,0.076,0.024,0.079,-0.004,145,101,249,0,6,0,177577.12,6634.546,66762.387,132.736,2935.604,19.782,29562.362,11343.959,166.192,30908.522,24726.818,8628.935,893.991,2142.433,0.000266,0.004023,777,0,209,40,249,209,23898,93,40,113.973,30,5,5,0,0,0,5
631,21.0,5084,783,57,469,4538,2,75,192,169.74,1.073,0.982,0.281,0.078,0.116,-0.719,1.719,0.4120,1.8857,0.631,0.060,0.020,0.078,-0.003,150,126,247,0,16,0,193545.81,7221.987,73708.680,100.425,3629.647,21.168,33077.728,12846.869,248.485,35453.096,28362.477,8636.270,886.939,2275.481,0.000250,0.002016,861,0,210,37,247,210,25661,75,37,80.234,30,10,10,0,0,0,10
661,22.0,5519,669,57,468,4980,1,70,311,166.99,1.097,0.986,0.279,0.076,0.113,-0.726,1.738,0.4107,1.8714,0.640,0.041,0.020,0.078,-0.001,103,136,276,0,19,0,210103.11,7635.159,80416.494,105.543,4220.924,21.576,36900.584,14359.937,386.297,37358.068,29886.455,9023.054,1142.187,2316.228,0.000215,0.002619,906,0,234,42,276,234,27874,11,42,91.042,30,3,3,0,0,0,3
691,23.0,5886,577,57,472,5355,0,59,451,161.75,1.114,0.984,0.279,0.075,0.112,-0.729,1.746,0.4224,1.8555,0.682,0.032,0.017,0.076,-0.000,119,153,347,0,37,0,220225.92,7907.137,82629.324,104.165,4398.077,19.057,40593.281,15628.177,603.106,39136.330,31309.065,12384.670,722.220,2759.109,0.000273,0.004169,984,0,316,31,347,316,28309,22,31,80.002,0,0,0,0,0,0,0
721,24.0,5999,489,57,448,5503,0,48,668,164.80,1.127,0.987,0.275,0.072,0.110,-0.732,1.756,0.4300,1.8493,0.660,0.040,0.059,0.075,0.000,88,188,328,0,49,0,239758.69,8309.505,91385.738,122.186,4814.349,18.537,43087.635,16313.364,872.907,29383.602,23506.882,10381.964,1178.914,2573.151,0.000333,0.006830,1056,0,277,51,328,277,28637,13,51,102.036,0,0,0,0,0,0,0
751,25.0,6000,444,51,421,5532,0,47,947,189.15,1.138,0.990,0.269,0.073,0.108,-0.738,1.759,0.4272,1.8445,0.687,0.055,0.100,0.075,0.001,88,175,316,0,64,0,257409.89,8086.464,95039.119,85.686,4882.738,17.154,43715.168,16591.675,1275.693,24336.123,19468.899,12073.006,4219.900,2817.405,0.000395,0.003392,1073,0,280,36,316,280,27338,13,36,62.017,0,0,0,0,0,0,0
781,26.0,5994,516,51,412,5542,0,40,1365,221.23,1.144,0.992,0.264,0.072,0.107,-0.744,1.769,0.4348,1.8490,0.701,0.051,0.150,0.074,0.001,83,161,264,0,95,0,277454.41,8188.232,99681.615,57.866,4832.646,16.162,43986.821,16722.151,1835.861,22538.611,18030.889,11010.225,7143.141,2677.274,0.000476,0.000391,1079,0,244,20,264,244,25776,11,20,31.535,0,0,0,0,0,0,0
811,27.0,5998,522,51,410,5556,0,32,1862,230.90,1.150,0.994,0.258,0.072,0.107,-0.751,1.772,0.4274,1.8535,0.678,0.068,0.181,0.074,0.001,90,149,265,0,126,0,295767.31,8357.540,104715.403,45.933,4338.896,15.700,44186.275,16911.105,2608.432,24116.825,19293.461,12427.606,11158.987,2690.194,0.000336,-0.002015,1050,0,250,15,265,250,24951,54,15,20.991,0,0,0,0,0,0,0
841,28.0,5999,548,51,400,5571,0,28,2306,228.57,1.157,0.996,0.256,0.073,0.106,-0.755,1.776,0.4238,1.8580,0.706,0.060,0.210,0.073,0.002,86,93,314,0,175,0,304884.34,8200.353,104248.029,78.392,5208.278,15.850,44491.533,17065.075,3397.237,25828.396,20662.717,15828.166,14345.646,3116.410,0.000295,-0.000953,1161,0,294,20,314,294,24202,68,20,50.916,0,0,0,0,0,0,0
871,29.0,5995,512,51,378,5590,0,27,2779,246.12,1.164,1.002,0.253,0.072,0.104,-0.760,1.776,0.4269,1.8618,0.718,0.061,0.233,0.073,0.003,72,76,276,0,200,0,317231.78,8204.907,108824.896,77.100,4731.252,14.991,44784.338,17211.744,4131.887,24244.737,19395.790,14173.082,16918.478,2690.996,0.000303,-0.000895,1137,0,250,26,276,250,23641,82,26,58.889,0,0,0,0,0,0,0
901,30.0,5997,488,46,362,5611,0,24,3208,263.95,1.171,1.006,0.249,0.072,0.102,-0.765,1.781,0.4243,1.8662,0.697,0.055,0.249,0.073,0.003,75,54,267,0,227,0,327501.19,8021.667,111485.620,75.316,4581.718,16.561,45099.795,17371.312,4929.718,24435.977,19548.782,15464.302,18956.126,2604.742,0.000355,0.003447,1016,0,245,22,267,245,23477,47,22,57.110,0,0,0,0,0,0,0
931,31.0,5994,463,46,336,5639,0,19,3566,277.47,1.180,1.009,0.251,0.071,0.100,-0.769,1.776,0.4231,1.8690,0.730,0.068,0.257,0.072,0.004,73,46,291,0,230,0,334433.75,7755.862,111306.395,63.635,4511.525,14.374,45503.782,17457.587,5579.083,25119.728,20095.783,17201.644,18751.888,2675.402,0.000346,0.004664,926,0,265,26,291,265,22679,12,26,43.679,0,0,0,0,0,0,0
961,32.0,5999,427,46,313,5669,0,17,3852,246.36,1.188,1.013,0.253,0.072,0.098,-0.771,1.786,0.4135,1.8664,0.707,0.083,0.284,0.072,0.004,77,37,235,0,243,0,343888.41,7249.424,112907.093,79.602,4274.289,13.633,46004.623,17594.283,6164.841,23014.380,18411.505,14677.581,19497.119,2240.155,0.000293,0.005449,791,0,207,28,235,207,21832,2,28,58.650,0,0,0,0,0,0,0
991,33.0,6000,369,46,299,5685,0,16,4129,262.50,1.193,1.016,0.251,0.073,0.097,-0.773,1.790,0.4022,1.8700,0.725,0.064,0.308,0.071,0.004,63,30,189,0,213,0,354651.38,6932.861,114673.018,50.479,4114.059,12.119,46354.449,17614.943,6640.154,19187.920,15350.337,12883.163,21442.919,2120.171,0.000431,0.008244,826,0,175,14,189,175,21159,2,14,34.486,0,0,0,0,0,0,0
1021,34.0,5995,352,46,288,5696,0,11,4281,266.58,1.195,1.017,0.251,0.073,0.096,-0.775,1.805,0.4046,1.8707,0.730,0.073,0.328,0.071,0.004,68,23,201,0,251,0,362339.16,6746.439,112964.004,52.519,3838.284,13.487,46554.912,17704.210,7013.184,20895.476,16716.381,14511.419,19945.738,2166.618,0.000390,0.010308,797,0,186,15,201,186,21191,8,15,35.948,0,0,0,0,0,0,0
1051,35.0,6000,374,33,280,5712,0,8,4333,298.83,1.198,1.021,0.246,0.073,0.095,-0.779,1.804,0.3967,1.8752,0.736,0.096,0.342,0.071,0.004,57,23,157,0,252,0,368909.56,6365.216,112380.003,16.378,3886.701,10.618,46722.353,17744.326,7196.872,19512.625,15610.100,12774.289,21910.437,1940.404,0.000312,0.009821,780,0,152,5,157,152,21107,58,5,7.634,0,0,0,0,0,0,0
1081,36.0,6000,353,33,267,5727,0,6,4347,289.16,1.201,1.025,0.247,0.074,0.094,-0.781,1.800,0.4000,1.8835,0.739,0.071,0.336,0.071,0.005,51,30,192,0,241,0,367422.38,6058.362,108624.226,29.547,3878.061,12.228,46878.011,17784.614,7299.192,20562.307,16449.846,15898.639,22140.854,2085.541,0.000398,0.012875,800,0,181,11,192,181,21123,19,11,21.512,0,0,0,0,0,0,0
1111,37.0,6000,365,33,260,5736,0,4,4285,291.43,1.202,1.027,0.248,0.074,0.093,-0.785,1.802,0.3887,1.8863,0.749,0.065,0.329,0.071,0.004,51,20,189,0,245,0,365304.94,5843.449,106542.215,37.482,3425.825,12.921,47071.351,17904.489,7259.057,20161.416,16129.133,14359.275,21900.671,2013.470,0.000443,0.015922,768,0,179,10,189,179,20675,0,10,29.266,0,0,0,0,0,0,0
1141,38.0,6000,371,33,255,5742,0,3,4269,288.54,1.204,1.029,0.245,0.074,0.092,-0.787,1.798,0.4029,1.8866,0.770,0.063,0.323,0.071,0.005,51,29,156,0,240,0,362926.03,5758.773,104738.722,12.736,3167.081,10.299,47183.152,18008.891,7287.688,18981.779,15185.423,12821.745,22042.862,1748.432,0.000793,0.025809,629,0,151,5,156,151,20813,0,5,5.550,0,0,0,0,0,0,0
1171,39.0,5999,333,33,243,5753,0,3,4099,272.04,1.206,1.031,0.245,0.075,0.091,-0.788,1.794,0.3883,1.8849,0.780,0.078,0.312,0.070,0.004,57,35,153,0,249,0,358675.31,5485.858,101643.660,23.875,3488.176,10.288,47350.675,18106.776,7112.155,19425.891,15540.713,13073.366,20163.955,1712.013,0.000417,0.027561,668,0,140,13,153,140,20348,2,13,15.169,0,0,0,0,0,0,0
1201,40.0,5994,282,30,236,5756,0,2,4192,314.17,1.208,1.032,0.241,0.075,0.090,-0.789,1.798,0.4019,1.8910,0.775,0.059,0.312,0.070,0.004,60,42,134,0,226,0,356370.50,5173.250,99960.928,32.708,3546.152,11.407,47553.273,18138.975,7119.028,17669.193,14135.355,11427.549,18054.021,1645.041,0.000519,0.029435,689,0,124,10,134,124,20247,9,10,23.145,0,0,0,0,0,0,0
1231,41.0,6000,281,30,224,5774,0,2,4236,299.00,1.211,1.035,0.239,0.076,0.089,-0.792,1.793,0.3936,1.8916,0.773,0.040,0.280,0.069,0.004,59,31,168,0,256,0,346184.44,4743.670,93003.771,29.414,2866.201,11.317,47781.838,18188.623,7259.912,20649.385,16519.508,13180.542,15718.009,1704.103,0.000327,0.031976,646,0,158,10,168,158,20130,2,10,20.346,0,0,0,0,0,0,0
1261,42.0,5999,264,30,214,5783,0,2,4315,324.31,1.213,1.039,0.237,0.076,0.088,-0.794,1.788,0.3927,1.9014,0.747,0.023,0.263,0.069,0.004,64,37,173,0,247,0,337435.47,4346.796,89407.369,19.222,2514.276,12.212,48004.768,18355.045,7424.287,20319.373,16255.499,11839.890,11295.272,1539.215,0.000510,0.036649,591,0,166,7,173,166,19826,9,7,9.692,0,0,0,0,0,0,0
1291,43.0,5997,225,30,207,5789,0,1,4275,304.51,1.214,1.041,0.237,0.076,0.087,-0.797,1.806,0.3934,1.9006,0.746,0.019,0.236,0.069,0.004,58,29,147,0,304,0,323866.50,3972.699,84387.186,12.437,2442.945,11.048,48206.963,18366.697,7462.073,21313.961,17051.169,12990.052,9251.760,1400.961,0.000467,0.042464,566,0,142,5,147,142,19346,6,5,6.242,0,0,0,0,0,0,0
1321,44.0,6000,254,30,192,5807,0,1,4252,314.42,1.217,1.043,0.232,0.076,0.086,-0.799,1.797,0.4005,1.9109,0.766,0.016,0.190,0.069,0.004,61,39,183,0,317,0,305764.91,3722.357,79274.476,26.667,2265.225,12.536,48375.423,18407.841,7400.619,24246.582,19397.266,13301.722,7277.909,1512.286,0.000429,0.044481,525,0,169,14,183,169,19175,2,14,18.264,0,0,0,0,0,0,0
1351,45.0,5997,203,28,180,5816,0,1,4067,342.60,1.219,1.047,0.226,0.075,0.085,-0.801,1.807,0.3958,1.9139,0.775,0.000,0.149,0.068,0.004,63,39,174,0,339,0,288020.66,3415.797,76562.159,14.843,1972.154,14.711,48450.417,18584.022,7240.481,24494.583,19595.667,11568.788,5667.063,1327.342,0.000327,0.044353,521,0,165,9,174,165,18736,8,9,6.697,0,0,0,0,0,0,0
1381,46.0,5995,185,28,170,5824,0,1,3982,342.92,1.221,1.048,0.223,0.075,0.084,-0.804,1.803,0.4170,1.9124,0.796,0.006,0.115,0.068,0.004,51,49,146,0,322,0,269284.12,3149.144,71930.610,15.246,1762.547,13.196,48532.456,18673.019,7030.066,23045.133,18436.107,9707.874,4204.292,1074.816,0.000376,0.049629,448,0,140,6,146,140,18715,0,6,7.006,0,0,0,0,0,0,0
1411,47.0,6000,193,28,161,5839,0,0,3901,352.17,1.222,1.051,0.221,0.077,0.083,-0.807,1.805,0.4020,1.9175,0.806,0.000,0.062,0.068,0.004,58,59,160,0,403,0,244460.14,2884.573,65320.813,16.047,1621.414,12.729,48562.257,18847.256,6839.492,27934.994,22347.996,9935.860,2253.922,1019.634,0.000375,0.048502,429,0,153,7,160,153,18657,1,7,7.805,0,0,0,0,0,0,0
1441,48.0,5999,199,28,154,5845,0,0,3819,319.93,1.224,1.052,0.218,0.078,0.082,-0.811,1.796,0.4095,1.9195,0.826,0.000,0.014,0.068,0.004,61,69,173,0,434,0,219231.55,2591.386,62925.495,17.379,1513.163,13.085,48605.337,18838.811,6674.691,30031.353,24025.083,8833.089,797.194,1007.463,0.000289,0.047687,442,0,166,7,173,166,18053,0,7,9.455,0,0,0,0,0,0,0
1471,49.0,5753,180,28,149,5604,0,0,3774,364.45,1.226,1.052,0.215,0.077,0.082,-0.815,1.786,0.4126,1.9196,0.801,0.000,0.010,0.067,0.004,71,69,144,0,472,0,194356.95,2357.902,57182.039,7.011,1296.013,14.052,47944.168,18581.312,6584.524,19594.683,15675.746,6473.403,163.487,755.724,0.000387,0.051497,390,0,141,3,144,141,16823,0,3,2.688,0,0,0,0,0,0,0
1501,50.0,5319,163,27,142,5177,0,0,3577,370.71,1.226,1.050,0.214,0.077,0.082,-0.818,1.783,0.4067,1.9229,0.826,0.000,0.010,0.067,0.005,65,104,101,0,528,0,169733.73,2129.827,51227.932,7.823,1155.928,12.257,45227.492,17434.049,6372.464,13384.691,10707.753,5618.307,111.843,547.700,0.000238,0.053073,361,0,98,3,101,98,15192,0,3,4.582,0,0,0,0,0,0,0
1531,51.0,4759,177,27,132,4627,0,0,3214,324.45,1.228,1.048,0.212,0.078,0.083,-0.820,1.800,0.4021,1.9101,0.823,0.000,0.006,0.068,0.005,64,98,93,0,612,0,149811.70,1923.502,48163.756,7.009,1005.390,11.455,41279.655,15694.111,5873.110,10908.782,8727.026,4470.740,35.503,481.427,0.000371,0.054780,319,0,88,5,93,88,13515,2,5,4.956,0,0,0,0,0,0,0
1561,52.0,4246,190,27,127,4119,0,0,2825,380.86,1.227,1.046,0.208,0.079,0.084,-0.825,1.802,0.4095,1.9098,0.836,0.000,0.006,0.068,0.005,68,98,71,0,575,0,132596.89,1789.399,43480.183,5.861,816.840,12.076,36924.587,13881.575,5208.319,10367.186,8293.749,3796.001,211.604,394.729,0.000297,0.056293,288,0,68,3,71,68,11382,0,3,3.868,0,0,0,0,0,0,0
1591,53.0,3783,224,27,124,3659,0,0,2412,383.42,1.227,1.045,0.207,0.080,0.086,-0.827,1.802,0.3947,1.9102,0.820,0.000,0.008,0.068,0.005,62,114,37,0,528,0,118724.58,1667.752,39606.470,5.995,665.903,11.026,32873.590,12232.336,4501.822,9772.508,7818.006,3206.740,140.715,242.827,0.000225,0.055232,213,0,34,3,37,34,9595,0,3,5.242,0,0,0,0,0,0,0
1621,54.0,3450,246,27,122,3328,0,0,2098,402.33,1.227,1.047,0.202,0.078,0.088,-0.830,1.807,0.3974,1.9129,0.828,0.000,0.008,0.068,0.005,50,104,28,0,396,0,108432.28,1589.889,36378.241,0.440,688.080,10.835,29618.476,10971.617,3841.307,8746.381,6997.105,1714.812,146.361,219.016,0.000178,0.053702,221,0,28,0,28,28,8369,0,0,0.000,0,0,0,0,0,0,0
1651,55.0,3114,227,24,118,2996,0,0,1779,408.64,1.227,1.047,0.201,0.079,0.089,-0.832,1.814,0.4003,1.9118,0.816,0.000,0.011,0.068,0.005,60,129,18,0,372,0,99787.60,1496.755,33470.373,4.114,556.945,10.906,26828.291,9915.608,3312.870,8202.430,6561.944,1596.298,152.121,170.250,0.000156,0.052404,181,0,17,1,18,17,7228,0,1,3.595,0,0,0,0,0,0,0
1681,56.0,2832,259,24,113,2719,0,0,1511,440.27,1.229,1.048,0.202,0.080,0.091,-0.835,1.824,0.4120,1.9177,0.829,0.009,0.013,0.069,0.005,77,113,24,0,300,0,93063.49,1416.620,30906.709,1.028,580.056,13.041,24285.404,8961.744,2788.939,7014.338,5611.471,1335.643,87.060,186.805,0.000130,0.051687,164,0,23,1,24,23,6369,0,1,0.676,0,0,0,0,0,0,0
1711,57.0,2622,260,24,113,2509,0,0,1232,403.90,1.229,1.046,0.202,0.079,0.093,-0.836,1.821,0.4114,1.9315,0.815,0.000,0.013,0.069,0.005,76,100,23,0,257,0,86606.79,1316.047,28446.478,0.545,546.524,12.506,22509.806,8258.218,2355.691,7632.950,6106.360,1265.738,138.067,165.666,0.000241,0.053392,141,0,23,0,23,23,5768,0,0,0.000,0,0,0,0,0,0,0
1741,58.0,2441,261,24,113,2328,0,0,1009,394.49,1.227,1.045,0.205,0.077,0.095,-0.837,1.833,0.4101,1.9371,0.809,0.000,0.012,0.069,0.005,69,119,12,0,201,0,81128.58,1265.525,26330.171,0.475,423.162,12.208,20925.111,7696.516,1906.358,6743.275,5394.620,938.047,138.204,121.497,0.000158,0.055395,111,0,12,0,12,12,5315,0,0,0.000,0,0,0,0,0,0,0
1771,59.0,2301,264,24,112,2189,0,0,853,423.91,1.227,1.045,0.206,0.072,0.097,-0.839,1.849,0.4101,1.9460,0.838,0.000,0.012,0.069,0.005,74,126,10,0,167,0,77230.70,1292.107,25678.389,0.225,492.096,14.012,19550.685,7214.024,1579.126,7288.687,5830.949,928.477,19.364,119.186,0.000209,0.057221,138,0,10,0,10,10,5156,0,0,0.000,0,0,0,0,0,0,0
1801,60.0,2227,270,24,113,2114,0,0,736,415.43,1.226,1.046,0.202,0.074,0.098,-0.841,1.859,0.3882,1.9561,0.842,0.000,0.018,0.069,0.007,62,97,13,0,128,0,75060.23,1305.273,25698.207,0.193,465.635,12.149,18585.845,6895.092,1326.970,7309.292,5847.434,692.905,99.738,111.730,0.000145,0.056242,99,0,13,0,13,13,5082,0,0,0.000,0,0,0,0,0,0,0
