tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
661,22.0,4689,224,38,70,4610,2,7,201,188.63,1.265,1.506,0.063,0.060,0.039,-0.851,1.596,0.3092,2.6503,0.856,0.014,0.032,0.065,0.131,44,175,282,0,22,0,188275.94,1203.304,85234.851,55.022,814.627,5.041,38721.269,18568.357,275.083,34109.024,27287.220,10318.443,1994.773,1242.643,0.000240,-0.001710,172,0,280,2,268,266,20240,0,2,6.228,57,26,21,9,0,12,0
691,23.0,4858,210,38,68,4782,2,6,293,168.18,1.273,1.513,0.068,0.059,0.038,-0.855,1.591,0.3135,2.6453,0.863,0.000,0.033,0.064,0.131,44,201,333,0,28,0,194687.62,1211.147,88464.669,57.668,818.424,5.847,41150.565,19631.113,404.727,33813.740,27050.993,11859.424,2121.315,1391.904,0.000265,-0.002062,171,0,330,3,313,310,21678,0,3,2.968,43,24,24,12,0,12,0
721,24.0,5064,193,38,70,4987,2,5,422,169.60,1.281,1.522,0.069,0.059,0.038,-0.858,1.584,0.3102,2.6563,0.841,0.000,0.037,0.064,0.132,41,256,307,0,38,0,201471.97,1218.538,92826.872,61.133,921.923,7.203,43279.807,20561.752,577.679,37278.194,29822.555,11445.135,2661.582,1340.612,0.000228,-0.000795,202,0,307,0,283,283,20867,0,0,0.000,42,29,29,14,0,15,0
751,25.0,5260,183,36,68,5186,2,4,548,192.10,1.289,1.530,0.070,0.058,0.038,-0.862,1.584,0.3058,2.6585,0.871,0.015,0.037,0.064,0.133,41,240,271,0,55,0,209797.09,1264.774,94659.293,35.127,791.347,7.940,45191.887,21351.764,789.134,35627.711,28502.170,9193.496,2898.327,1083.911,0.000236,0.000214,204,0,269,2,255,253,19846,0,2,1.479,44,20,20,9,0,11,0
781,26.0,5433,171,36,66,5363,2,2,735,196.53,1.297,1.534,0.072,0.060,0.038,-0.865,1.591,0.3102,2.6542,0.851,0.000,0.038,0.064,0.133,34,274,289,0,87,0,217930.19,1295.119,99982.965,58.967,891.708,5.752,47502.021,22382.639,1050.814,38307.611,30646.089,10402.595,3029.102,1175.264,0.000231,0.000841,195,0,286,3,269,266,19647,0,3,5.122,46,36,36,14,0,22,0
811,27.0,5553,143,36,63,5487,2,1,927,161.82,1.305,1.542,0.074,0.061,0.037,-0.868,1.605,0.3184,2.6639,0.915,0.016,0.037,0.064,0.132,36,249,312,0,135,0,220298.09,1305.114,100051.149,64.038,844.844,6.269,49450.909,23134.182,1381.030,38231.272,30585.018,12243.223,3869.029,1327.775,0.000271,-0.000108,209,0,309,3,288,285,19244,0,3,7.797,45,35,35,22,0,13,0
841,28.0,5627,117,36,58,5567,2,0,1239,170.09,1.315,1.553,0.074,0.065,0.036,-0.872,1.606,0.3023,2.6519,0.877,0.000,0.037,0.063,0.133,34,231,374,0,142,0,224109.64,1280.523,104660.841,51.679,886.410,6.996,50647.043,23586.628,1806.033,38680.516,30944.413,14046.824,2829.670,1529.193,0.000316,-0.001381,209,0,370,4,354,350,18908,0,4,5.900,46,31,31,20,0,11,0
871,29.0,5591,113,36,55,5534,2,0,1549,216.13,1.326,1.563,0.074,0.066,0.036,-0.876,1.614,0.2933,2.6512,0.855,0.000,0.038,0.063,0.133,35,257,341,0,211,0,225279.36,1150.395,100813.392,52.135,757.969,6.572,51453.827,23861.161,2343.274,36635.977,29308.782,12045.738,2519.163,1295.844,0.000339,-0.000905,191,0,338,3,323,320,17869,0,3,3.489,37,28,28,18,0,10,0
901,30.0,5607,136,33,56,5549,2,0,1880,199.51,1.336,1.571,0.076,0.063,0.037,-0.878,1.615,0.2907,2.6561,0.840,0.000,0.037,0.063,0.132,34,205,320,0,263,0,228451.95,1126.584,105674.048,60.733,687.366,6.489,52008.125,23945.611,2897.145,38235.741,30588.594,12527.403,3349.485,1313.848,0.000367,-0.003008,185,0,320,0,304,304,16046,0,0,0.000,49,36,36,16,0,20,0
931,31.0,5702,123,33,55,5646,1,0,2283,234.76,1.347,1.579,0.078,0.063,0.037,-0.882,1.612,0.2893,2.6486,0.827,0.000,0.039,0.062,0.132,40,180,263,0,278,0,231390.34,1080.555,105407.656,31.150,821.015,7.893,53372.587,24280.613,3560.035,38853.804,31083.044,11188.231,2222.860,1185.885,0.000406,-0.004865,226,0,262,1,254,253,14803,13,1,0.990,33,18,18,9,0,9,0
961,32.0,5751,90,33,53,5697,1,0,2606,215.70,1.357,1.588,0.079,0.060,0.036,-0.885,1.615,0.2755,2.6423,0.820,0.000,0.035,0.062,0.133,30,135,229,0,369,0,230653.42,1070.486,103150.545,32.695,720.263,6.458,54717.814,24708.053,4275.526,37570.864,30056.692,10455.007,2314.052,1006.026,0.000244,-0.003995,230,0,227,2,219,217,13649,0,2,1.039,30,14,14,10,0,4,0
991,33.0,5723,98,33,51,5671,1,0,2888,227.43,1.366,1.595,0.081,0.060,0.036,-0.888,1.608,0.2775,2.6447,0.863,0.000,0.036,0.063,0.134,24,124,236,0,434,0,231392.14,1085.820,105669.497,21.104,652.464,6.561,55341.969,24979.002,4853.877,36848.013,29478.411,10546.469,1932.574,1014.213,0.000325,-0.006443,189,0,235,1,229,228,12212,0,1,1.186,30,23,23,7,0,16,0
1021,34.0,5686,85,33,50,5635,1,0,3147,236.74,1.374,1.604,0.083,0.060,0.036,-0.892,1.606,0.2821,2.6381,0.867,0.000,0.035,0.063,0.134,21,103,223,0,466,0,229874.86,1024.660,104678.833,17.060,571.216,5.603,55836.388,25192.084,5370.392,36298.711,29038.969,10152.499,2471.641,955.092,0.000235,-0.007728,163,0,223,0,217,217,10627,0,0,0.000,30,11,11,6,0,5,0
1051,35.0,5730,61,29,50,5679,1,0,3343,245.71,1.383,1.610,0.085,0.062,0.036,-0.895,1.609,0.2791,2.6354,0.846,0.000,0.035,0.063,0.133,37,87,177,0,480,0,228485.88,1034.077,103254.507,24.254,566.423,6.143,56126.004,25061.298,5849.256,37986.472,30389.178,8170.982,2138.380,758.607,0.000383,-0.006810,144,0,176,1,170,169,9529,0,1,1.658,30,11,11,7,0,4,0
1081,36.0,5616,71,29,50,5565,1,0,3414,206.37,1.389,1.615,0.088,0.063,0.036,-0.898,1.609,0.2680,2.6465,0.850,0.000,0.034,0.063,0.133,36,95,159,0,554,0,226276.30,997.829,101871.015,21.826,657.222,6.966,56531.258,25089.439,6145.533,33588.137,26870.510,7969.723,1958.228,688.433,0.000266,-0.007954,166,0,159,0,151,151,8210,0,0,0.000,30,15,15,8,0,7,0
1111,37.0,5532,64,29,50,5481,1,0,3460,221.37,1.396,1.619,0.090,0.064,0.037,-0.901,1.609,0.2784,2.6530,0.868,0.000,0.033,0.063,0.133,30,67,147,0,573,0,221971.81,973.429,98698.351,5.897,652.688,8.042,56050.047,24865.334,6313.717,34090.101,27272.082,7553.355,1792.333,589.350,0.000348,-0.009512,179,0,147,0,145,145,7658,0,0,0.000,30,16,16,2,0,14,0
1141,38.0,5432,69,29,47,5384,1,0,3552,230.52,1.402,1.623,0.091,0.065,0.036,-0.903,1.604,0.2711,2.6438,0.851,0.000,0.034,0.063,0.133,33,85,123,0,538,0,213864.06,896.483,92397.870,46.063,585.490,7.161,55334.785,24383.442,6453.741,31368.217,25094.574,6762.080,1731.690,508.782,0.000374,-0.013620,170,0,121,2,114,112,7098,0,2,2.668,30,14,14,9,0,5,0
1171,39.0,5241,58,29,47,5193,1,0,3460,228.08,1.408,1.626,0.089,0.066,0.037,-0.906,1.604,0.2684,2.6256,0.887,0.000,0.032,0.063,0.134,32,82,104,0,610,0,208145.19,838.883,91948.135,40.257,507.005,8.317,54207.477,23719.429,6443.622,29448.606,23558.885,6357.869,1529.832,398.204,0.000313,-0.013841,192,0,104,0,93,93,6294,0,0,0.000,30,18,18,11,0,7,0
1201,40.0,5103,55,28,46,5056,1,0,3382,252.12,1.414,1.630,0.086,0.067,0.037,-0.908,1.609,0.2741,2.6242,0.857,0.000,0.030,0.063,0.135,38,67,77,0,557,0,203729.00,820.884,88623.547,24.582,401.628,8.830,52793.907,22944.474,6347.308,27400.247,21920.198,4672.068,1327.419,319.981,0.000351,-0.016286,148,0,76,1,70,69,5285,0,1,0.901,30,15,15,7,0,8,0
1231,41.0,4972,79,28,44,4927,1,0,3254,249.46,1.420,1.633,0.086,0.070,0.036,-0.909,1.602,0.2842,2.6353,0.883,0.000,0.032,0.064,0.135,25,73,73,0,547,0,197720.83,774.782,86304.046,30.256,440.701,5.750,51882.670,22594.553,6130.851,27457.597,21966.078,5261.339,1439.136,317.175,0.000210,-0.017929,139,0,72,1,63,62,4234,0,1,1.777,30,16,16,10,0,6,0
1261,42.0,4804,63,28,42,4761,1,0,3115,224.70,1.425,1.634,0.086,0.069,0.036,-0.911,1.594,0.2751,2.6293,0.884,0.000,0.033,0.064,0.135,28,73,55,0,545,0,190328.97,714.298,81361.229,14.304,340.324,7.366,50647.655,22002.430,5881.852,24799.915,19839.932,4651.259,1110.236,228.286,0.000275,-0.017186,111,0,53,2,52,50,3778,0,2,3.272,30,12,12,3,0,9,0
1291,43.0,4642,58,28,42,4599,1,0,2989,249.29,1.432,1.638,0.086,0.069,0.036,-0.912,1.594,0.2850,2.6453,0.883,0.000,0.028,0.064,0.136,45,72,41,0,545,0,180959.66,655.901,76553.424,12.462,360.649,7.272,49368.664,21335.097,5632.715,24408.740,19526.992,3977.988,1189.245,205.628,0.000225,-0.018728,125,0,41,0,38,38,3119,0,0,0.000,30,11,11,3,0,8,0
1321,44.0,4421,57,28,43,4377,1,0,2759,231.06,1.435,1.639,0.087,0.069,0.037,-0.914,1.597,0.2828,2.6003,0.856,0.000,0.028,0.064,0.136,23,77,34,0,529,0,171774.98,646.591,71371.219,13.586,376.048,4.835,47658.701,20536.133,5292.039,20559.468,16447.575,2453.343,1028.408,135.562,0.000245,-0.017764,115,0,34,0,27,27,2691,0,0,0.000,30,23,23,7,0,16,0
1351,45.0,4229,57,25,43,4185,1,0,2551,248.35,1.437,1.638,0.086,0.070,0.037,-0.914,1.597,0.2838,2.6355,0.860,0.000,0.028,0.064,0.137,27,84,7,0,523,0,164527.50,588.249,69157.883,13.654,293.290,4.778,45543.191,19532.745,4855.753,20718.557,16574.845,2015.664,869.613,46.591,0.000306,-0.018904,116,0,7,0,3,3,2459,0,0,0.000,30,18,18,4,0,14,0
1381,46.0,3955,56,25,41,3913,1,0,2323,269.40,1.441,1.638,0.085,0.068,0.037,-0.915,1.610,0.2732,2.6006,0.885,0.000,0.028,0.064,0.138,27,94,17,0,502,0,154444.45,572.365,62132.034,7.872,335.910,5.699,43317.442,18543.940,4427.927,16663.763,13331.011,1990.778,1077.002,105.471,0.000248,-0.018021,140,0,17,0,15,15,2513,0,0,0.000,30,18,18,2,0,16,0
1411,47.0,3741,57,25,40,3700,1,0,2114,246.11,1.443,1.639,0.086,0.066,0.036,-0.916,1.600,0.2889,2.6030,0.875,0.000,0.026,0.065,0.138,31,89,22,0,439,0,146329.83,542.691,60075.252,12.340,231.620,5.959,40993.763,17424.241,4007.858,16576.944,13261.555,2061.397,861.552,80.707,0.000172,-0.017096,98,0,22,0,16,16,2327,0,0,0.000,30,11,11,6,0,5,0
1441,48.0,3531,56,25,40,3490,1,0,1914,271.66,1.446,1.639,0.087,0.064,0.037,-0.916,1.600,0.2902,2.5621,0.910,0.000,0.026,0.065,0.137,33,97,12,0,402,0,137351.52,515.106,54866.265,10.802,211.025,6.320,38731.846,16184.865,3581.944,14769.390,11815.512,2198.050,653.878,66.028,0.000309,-0.018191,101,0,12,0,10,10,1942,0,0,0.000,30,8,8,2,0,6,0
1471,49.0,3323,66,25,37,3285,1,0,1721,240.74,1.449,1.641,0.086,0.063,0.037,-0.917,1.603,0.2706,2.5797,0.908,0.000,0.025,0.065,0.138,20,104,20,0,366,0,128927.34,474.529,51113.249,9.471,191.021,6.151,36608.713,15201.671,3242.687,13889.555,11111.644,1405.908,702.880,81.651,0.000224,-0.018402,83,0,20,0,18,18,1879,0,0,0.000,30,15,15,2,0,13,0
1501,50.0,3133,63,23,36,3096,1,0,1582,264.66,1.448,1.642,0.084,0.062,0.037,-0.918,1.593,0.2707,2.5379,0.895,0.000,0.026,0.066,0.138,30,107,17,0,324,0,119411.30,435.632,46767.273,6.054,230.880,5.463,34678.331,14279.690,2897.779,12693.832,10155.065,1677.781,586.442,66.219,0.000196,-0.017893,83,0,17,0,15,15,1796,0,0,0.000,30,6,6,2,0,4,0
1531,51.0,2952,67,23,35,2916,1,0,1493,276.08,1.449,1.642,0.083,0.064,0.037,-0.918,1.601,0.2710,2.5379,0.867,0.000,0.021,0.066,0.137,36,113,12,0,274,0,109387.91,394.308,42539.983,5.289,153.252,6.052,32646.973,13452.833,2675.125,10755.643,8604.514,1512.950,466.280,57.670,0.000218,-0.017586,77,0,12,0,11,11,1724,0,0,0.000,30,11,11,1,0,10,0
1561,52.0,2705,66,23,35,2669,1,0,1272,290.83,1.450,1.639,0.082,0.063,0.037,-0.918,1.601,0.2767,2.4974,0.875,0.000,0.023,0.066,0.137,42,130,9,0,300,0,98389.38,368.139,37204.909,2.120,125.517,6.363,30296.189,12487.449,2379.500,9439.896,7551.917,1209.395,273.716,39.473,0.000198,-0.017908,52,0,9,0,8,8,1654,0,0,0.000,30,12,12,1,0,11,0
1591,53.0,2439,60,23,35,2403,1,0,1069,271.48,1.448,1.637,0.079,0.065,0.038,-0.919,1.601,0.2759,2.5460,0.882,0.000,0.026,0.066,0.137,21,130,9,0,288,0,89951.05,345.659,34660.193,3.833,157.554,6.731,27670.557,11263.854,2021.066,7907.449,6325.959,527.286,354.903,28.858,0.000146,-0.017994,66,0,9,0,7,7,1414,0,0,0.000,30,11,11,2,0,9,0
1621,54.0,2247,63,23,34,2212,1,0,910,301.79,1.448,1.636,0.079,0.064,0.038,-0.919,1.589,0.2713,2.4802,0.934,0.000,0.025,0.066,0.138,35,131,14,0,206,0,82304.54,325.068,31891.267,14.857,99.163,6.723,25171.840,10202.452,1683.038,7847.544,6278.035,1028.398,184.049,38.426,0.000184,-0.017609,44,0,14,0,10,10,1241,0,0,0.000,30,14,14,4,0,10,0
1651,55.0,2043,60,21,31,2011,1,0,762,326.92,1.449,1.639,0.076,0.063,0.039,-0.920,1.596,0.2738,2.5082,0.898,0.000,0.025,0.066,0.138,31,136,9,0,186,0,76273.17,299.309,29599.626,0.670,94.253,6.781,23080.031,9286.566,1427.122,6241.198,4992.958,722.751,135.525,30.738,0.000237,-0.016792,43,0,8,1,9,8,1098,0,1,0.568,30,8,8,0,0,8,0
1681,56.0,1881,80,21,30,1850,1,0,632,332.52,1.447,1.639,0.075,0.062,0.039,-0.921,1.614,0.2601,2.5151,0.947,0.000,0.028,0.067,0.136,22,140,10,0,142,0,71195.93,280.148,27501.359,7.050,105.128,6.734,21149.747,8513.667,1165.669,6406.640,5125.312,625.220,88.436,41.735,0.000161,-0.015939,41,0,10,0,7,7,958,0,0,0.000,30,23,23,3,0,20,0
1711,57.0,1758,86,21,30,1728,0,0,549,346.67,1.445,1.637,0.072,0.061,0.040,-0.923,1.614,0.2633,2.5535,0.955,0.000,0.031,0.067,0.137,25,138,0,0,109,0,67000.13,269.753,25782.778,0.000,88.095,5.960,19792.985,7927.325,977.339,6061.081,4848.865,153.170,178.672,6.619,0.000161,-0.014591,41,0,0,0,0,0,718,0,0,0.000,14,7,7,0,0,7,0
1741,58.0,1639,83,21,29,1610,0,0,453,332.15,1.444,1.639,0.070,0.060,0.040,-0.923,1.610,0.2746,2.5244,0.956,0.000,0.028,0.067,0.137,28,133,0,0,102,0,62470.81,252.887,23728.121,0.000,56.987,5.281,18338.714,7382.441,829.523,5697.529,4558.023,482.387,332.904,4.851,0.000098,-0.014752,26,0,0,0,0,0,656,0,0,0.000,0,0,0,0,0,0,0
1771,59.0,1543,73,21,29,1514,0,0,388,315.44,1.444,1.638,0.069,0.060,0.041,-0.923,1.610,0.2807,2.4728,0.916,0.000,0.028,0.067,0.137,35,124,0,0,77,0,59799.54,243.504,23389.158,0.000,50.303,6.234,17158.031,6860.380,692.110,5171.949,4137.559,284.253,271.407,3.365,0.000209,-0.013497,19,0,0,0,0,0,573,0,0,0.000,0,0,0,0,0,0,0
1801,60.0,1498,70,18,27,1471,0,0,344,354.77,1.445,1.638,0.067,0.061,0.041,-0.924,1.606,0.2687,2.4570,0.922,0.000,0.029,0.066,0.138,32,114,0,0,61,0,56538.11,233.768,21838.496,0.000,94.332,7.022,16418.183,6640.409,594.454,6417.237,5133.790,159.105,225.662,12.436,0.000205,-0.012488,35,0,0,0,0,0,688,4,0,0.000,0,0,0,0,0,0,0
1831,61.0,1434,67,18,26,1408,0,0,273,333.48,1.448,1.639,0.067,0.060,0.041,-0.923,1.614,0.2802,2.5321,0.918,0.000,0.029,0.067,0.139,26,107,1,0,71,0,55328.29,223.685,23007.482,0.019,47.674,7.388,15739.648,6374.169,495.282,5675.534,4540.427,404.854,284.123,7.824,0.000157,-0.011340,18,0,1,0,1,1,674,0,0,0.000,0,0,0,0,0,0,0
