tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
391,13.0,1908,668,60,144,1695,17,52,23,182.07,0.790,0.978,0.065,0.074,0.093,-0.679,1.514,0.3222,2.3738,0.855,0.299,0.039,0.129,-0.086,68,104,150,0,1,0,64535.58,1649.563,19370.472,952.969,386.486,11.195,8647.392,4093.105,37.489,8308.799,6647.039,1345.093,609.427,3748.027,0.000108,-0.016675,114,0,142,8,93,90,16251,60,8,9.680,263,39,35,10,0,25,0
421,14.0,1994,709,60,138,1795,11,50,24,192.96,0.791,0.988,0.063,0.073,0.090,-0.693,1.520,0.3183,2.4253,0.815,0.290,0.037,0.130,-0.086,61,68,135,0,1,0,67936.64,1644.594,21241.936,825.039,748.613,10.613,8776.615,4303.976,37.644,10258.291,8206.633,1094.295,667.858,3378.457,0.000199,-0.018845,90,0,125,10,102,93,16308,6,10,18.050,248,35,34,11,0,23,0
451,15.0,2120,663,47,136,1924,10,50,30,179.36,0.792,0.996,0.060,0.073,0.088,-0.699,1.513,0.3297,2.4448,0.869,0.294,0.034,0.130,-0.086,51,66,111,0,1,0,73412.26,1682.375,23833.091,640.139,524.963,14.184,9282.951,4605.010,45.131,10936.752,8749.402,1046.090,579.429,2934.024,0.000222,-0.021816,68,0,102,9,80,75,17612,5,9,21.667,223,36,32,7,0,25,0
481,16.0,2265,658,47,131,2079,11,44,32,191.62,0.796,1.005,0.058,0.069,0.085,-0.705,1.516,0.3343,2.4494,0.879,0.305,0.035,0.131,-0.085,60,48,147,0,4,0,79336.75,1725.551,26765.064,790.300,757.457,11.709,9931.714,4936.249,50.538,12330.464,9864.371,1191.745,545.035,4235.045,0.000209,-0.024403,91,0,138,9,109,100,19481,15,9,22.521,187,40,40,9,0,24,7
511,17.0,2395,652,47,138,2206,10,41,31,193.07,0.801,1.006,0.058,0.065,0.086,-0.711,1.520,0.3239,2.4284,0.807,0.261,0.033,0.129,-0.084,78,43,190,0,4,0,83969.66,1746.671,27619.968,1677.801,546.639,10.505,10595.993,5285.368,51.770,13332.773,10666.218,2034.078,833.518,4944.248,0.000235,-0.027757,67,0,185,5,108,103,21265,0,5,16.931,222,36,35,21,0,13,1
541,18.0,2516,605,47,139,2312,13,52,37,201.32,0.808,1.011,0.057,0.068,0.085,-0.708,1.525,0.3253,2.4355,0.809,0.259,0.037,0.129,-0.086,65,43,233,0,4,0,88857.55,1763.442,29897.138,1983.333,576.088,10.772,11284.639,5674.775,51.677,14574.648,11659.719,2235.695,774.310,5819.999,0.000184,-0.029026,77,0,226,7,115,108,22715,7,7,14.062,260,51,51,31,0,19,1
571,19.0,2653,639,47,149,2443,12,49,40,182.13,0.813,1.010,0.058,0.070,0.086,-0.712,1.532,0.3077,2.4279,0.740,0.242,0.037,0.129,-0.085,62,57,213,0,2,0,93167.66,1845.660,30210.592,2272.592,719.104,10.018,11973.184,6050.029,60.668,14860.532,11888.426,2713.896,985.385,5263.463,0.000137,-0.030053,125,0,208,5,88,85,24251,36,5,9.016,344,66,66,43,0,22,0
601,20.0,2801,656,41,149,2580,13,59,42,172.93,0.820,1.011,0.059,0.066,0.084,-0.709,1.535,0.3205,2.4223,0.769,0.228,0.028,0.130,-0.084,70,60,282,0,2,0,97944.98,1909.523,34125.877,2850.719,799.880,9.456,12763.277,6494.950,62.348,17848.532,14278.826,3385.980,758.990,7073.539,0.000254,-0.032516,173,0,275,7,111,106,25634,60,7,10.223,309,30,30,27,0,3,0
631,21.0,2957,550,41,144,2719,16,78,49,164.91,0.830,1.015,0.060,0.070,0.082,-0.704,1.543,0.3315,2.4267,0.787,0.229,0.032,0.131,-0.083,65,62,291,0,3,0,104264.16,2012.011,37290.467,3050.798,869.899,8.891,13643.818,6911.795,64.414,18855.063,15084.050,3348.820,1061.300,7232.936,0.000132,-0.033825,167,0,284,7,96,92,27648,59,7,10.318,374,69,69,49,9,11,0
661,22.0,2934,616,41,142,2671,25,96,67,154.02,0.838,1.017,0.063,0.073,0.082,-0.694,1.559,0.3354,2.4127,0.767,0.197,0.029,0.129,-0.082,75,48,490,0,7,0,103575.31,2066.161,35256.983,5741.970,742.123,11.187,14298.471,7294.092,77.788,19085.172,15268.138,6924.015,676.931,10665.638,0.000160,-0.033973,96,0,478,12,105,100,29944,0,12,13.569,608,100,100,72,6,22,0
691,23.0,2892,629,41,132,2590,40,130,68,158.73,0.846,1.016,0.065,0.082,0.081,-0.674,1.549,0.3427,2.3847,0.776,0.189,0.032,0.129,-0.086,64,53,569,0,6,0,101736.85,1996.732,36600.825,7295.514,1061.713,9.979,14256.007,7235.382,96.213,21741.824,17393.460,8560.813,1044.630,12190.118,0.000187,-0.035827,122,0,552,17,84,80,30534,3,17,14.029,944,173,169,131,20,17,1
721,24.0,2643,720,41,129,2314,48,152,63,146.63,0.862,1.013,0.068,0.088,0.083,-0.654,1.545,0.3316,2.3703,0.772,0.186,0.032,0.128,-0.087,67,61,720,0,7,0,95358.69,1908.012,34800.128,9431.297,936.633,8.084,13797.909,6990.899,93.924,20280.329,16224.264,10749.641,791.378,16037.784,0.000229,-0.038462,107,0,711,9,99,99,29754,0,9,3.268,1343,158,151,127,15,7,0
751,25.0,2449,829,36,117,2076,72,184,58,173.05,0.870,1.014,0.075,0.099,0.081,-0.628,1.550,0.3361,2.3147,0.757,0.128,0.036,0.123,-0.086,62,48,732,0,7,0,90120.04,1893.329,35899.599,9747.282,827.375,8.104,12746.040,6315.046,83.149,22100.078,17680.063,11595.399,1313.497,16305.710,0.000143,-0.039578,91,0,711,21,96,93,28628,0,21,18.617,1664,202,195,155,17,21,1
781,26.0,2193,903,36,106,1777,81,229,44,156.81,0.876,1.006,0.083,0.114,0.081,-0.588,1.548,0.3647,2.2555,0.751,0.132,0.033,0.121,-0.090,65,41,850,0,3,0,80875.75,1718.784,34772.500,12836.557,617.570,7.403,12021.793,5917.086,68.363,23828.517,19062.814,15134.669,1265.817,19398.703,0.000140,-0.040541,91,0,826,24,76,75,28494,6,24,12.818,2252,262,256,221,17,13,3
811,27.0,1988,1022,36,94,1540,91,263,32,148.36,0.885,1.011,0.100,0.128,0.083,-0.552,1.549,0.3691,2.2246,0.734,0.181,0.029,0.118,-0.094,62,29,780,0,2,0,76583.33,1476.234,34517.157,11182.359,324.845,8.495,10864.976,5177.352,57.908,22925.107,18340.086,13193.502,979.444,16609.966,0.000179,-0.040937,49,0,759,21,51,46,26520,0,21,16.354,2383,248,243,200,23,15,5
841,28.0,1867,1126,36,83,1389,111,284,23,155.14,0.912,1.024,0.118,0.146,0.080,-0.512,1.535,0.3601,2.2099,0.747,0.120,0.033,0.114,-0.091,64,16,732,0,1,0,72962.40,1284.623,33785.900,10997.238,277.583,7.470,10362.417,5032.715,41.636,24277.208,19421.767,12804.772,826.741,15764.969,0.000178,-0.040758,28,0,708,24,34,34,27070,0,24,10.919,2952,237,232,190,22,20,0
871,29.0,1710,1181,36,74,1236,117,283,19,126.93,0.938,1.027,0.139,0.159,0.077,-0.487,1.494,0.3648,2.1945,0.738,0.135,0.034,0.114,-0.093,69,12,757,0,0,0,67954.23,1127.718,33071.236,11294.970,243.538,7.228,10074.871,4871.345,33.526,24060.119,19248.096,13205.680,1058.870,16445.779,0.000150,-0.040323,33,0,739,18,42,42,26953,0,18,8.123,3324,264,254,195,29,30,0
901,30.0,1609,1191,25,70,1123,132,284,16,97.51,0.959,1.034,0.153,0.177,0.075,-0.458,1.514,0.3732,2.1381,0.739,0.100,0.035,0.113,-0.097,76,20,661,0,2,0,64553.32,1102.641,32539.659,10513.480,306.364,5.890,9722.826,4557.894,27.720,22992.008,18393.606,12372.348,1184.937,15092.553,0.000172,-0.041032,40,0,643,18,34,33,25660,0,18,9.044,3425,257,240,186,12,37,4
931,31.0,1471,1330,25,68,957,144,302,13,105.04,0.974,1.043,0.166,0.189,0.076,-0.408,1.508,0.3949,2.1648,0.768,0.088,0.033,0.111,-0.103,57,20,644,0,2,0,59285.27,1039.292,30195.743,10892.734,214.054,9.402,9225.163,4214.770,20.744,21354.876,17083.901,12652.256,1809.035,15202.884,0.000128,-0.042145,28,0,629,15,38,36,24175,0,15,11.875,3894,321,307,241,29,35,0
961,32.0,1369,1358,25,55,874,143,297,8,84.07,0.983,1.046,0.190,0.198,0.074,-0.391,1.504,0.3982,2.1555,0.769,0.091,0.036,0.109,-0.103,71,13,532,0,1,0,55417.57,971.753,26834.719,8635.966,162.742,8.804,8810.749,3936.928,16.289,17977.283,14381.827,10339.481,917.915,12693.316,0.000106,-0.041875,25,0,508,24,43,38,22792,0,24,12.566,4223,236,224,168,14,32,5
991,33.0,1361,1356,25,48,897,138,278,10,93.20,1.001,1.055,0.221,0.198,0.073,-0.414,1.521,0.4022,2.0994,0.774,0.083,0.034,0.108,-0.102,73,19,456,0,0,0,54965.55,811.182,28204.613,7845.018,176.758,7.242,8499.988,3694.074,10.813,19197.511,15358.009,9370.066,787.663,11110.721,0.000135,-0.042089,31,0,443,13,25,23,21755,0,13,10.673,4067,249,243,167,27,46,3
1021,34.0,1371,1378,25,50,928,138,255,10,82.88,1.010,1.047,0.243,0.195,0.076,-0.436,1.564,0.3028,2.0922,0.680,0.120,0.026,0.108,-0.098,83,19,413,0,0,0,55469.45,784.013,27336.991,6934.068,85.925,9.974,8752.820,3739.631,13.558,18001.083,14400.866,8257.886,573.041,9614.025,0.000172,-0.042041,17,0,400,13,18,18,21507,0,13,5.198,4028,212,204,125,24,41,14
1051,35.0,1435,1377,24,45,1010,128,252,10,88.50,1.034,1.055,0.262,0.193,0.072,-0.460,1.562,0.3087,2.0486,0.675,0.133,0.030,0.111,-0.098,86,19,346,0,0,0,57788.46,702.934,28500.732,5887.355,179.001,9.435,9300.647,3816.780,12.382,17903.585,14322.869,6892.841,505.293,8663.353,0.000143,-0.042263,22,0,334,12,21,21,21555,0,12,4.320,3849,200,195,107,22,55,10
1081,36.0,1526,1280,24,42,1124,126,234,11,101.36,1.046,1.059,0.279,0.177,0.072,-0.493,1.587,0.3240,2.0199,0.672,0.095,0.027,0.111,-0.099,97,24,367,0,0,0,62099.31,641.666,32030.062,5930.864,221.222,10.576,10124.025,4140.897,13.642,20088.705,16070.964,6723.826,746.642,8524.963,0.000111,-0.043057,31,0,360,7,22,21,20984,0,6,3.155,3570,215,212,118,26,62,6
1111,37.0,1589,1219,24,42,1207,119,221,11,88.60,1.053,1.054,0.306,0.164,0.073,-0.521,1.605,0.3362,1.9704,0.656,0.071,0.032,0.110,-0.097,89,33,390,0,0,0,63887.80,630.321,32180.709,6457.896,104.998,11.587,10875.477,4379.105,16.328,20215.988,16172.791,7433.896,1322.703,9409.733,0.000192,-0.045410,17,0,385,5,35,35,21551,0,5,3.133,3650,231,226,148,12,58,8
1141,38.0,1598,1082,24,38,1237,108,215,7,92.82,1.066,1.062,0.357,0.159,0.072,-0.536,1.651,0.3208,1.9433,0.640,0.079,0.028,0.108,-0.100,118,25,420,0,1,0,64625.83,572.651,32080.759,6449.453,155.631,9.772,11240.686,4537.986,14.336,19075.189,15260.152,7503.070,1061.560,10192.150,0.000233,-0.047148,26,0,410,10,53,51,21878,0,10,8.058,3368,211,208,114,18,63,13
1171,39.0,1599,1046,24,26,1282,85,206,9,103.15,1.091,1.073,0.403,0.149,0.067,-0.561,1.655,0.3711,1.9247,0.765,0.077,0.018,0.111,-0.104,104,34,385,0,0,0,64231.72,520.941,30180.740,5689.206,173.908,11.078,11631.759,4540.139,11.379,17799.620,14239.696,7080.137,590.330,9371.330,0.000160,-0.047128,19,0,370,15,63,61,21245,0,15,9.817,2860,178,178,93,15,61,9
1201,40.0,1642,992,19,29,1330,80,203,10,106.02,1.112,1.081,0.429,0.144,0.066,-0.570,1.623,0.3518,1.9162,0.724,0.069,0.016,0.114,-0.102,96,35,321,0,0,0,65431.20,479.604,29506.965,5174.459,124.492,11.282,12308.150,4763.581,16.143,17032.789,13626.231,5843.976,295.014,7328.135,0.000103,-0.047711,17,0,318,3,21,21,20616,0,3,0.595,2478,213,207,110,20,60,17
1231,41.0,1658,871,19,28,1361,79,190,13,114.75,1.121,1.089,0.444,0.141,0.066,-0.578,1.655,0.3580,1.9390,0.707,0.036,0.018,0.115,-0.101,100,37,328,0,1,0,65898.46,447.124,29998.362,5346.301,135.741,9.867,12851.017,4974.139,22.019,16660.688,13328.551,6066.355,368.364,7710.489,0.000100,-0.047141,24,0,325,3,35,34,20601,0,3,2.955,2389,243,241,131,15,77,17
1261,42.0,1683,788,19,31,1426,67,159,13,114.00,1.143,1.092,0.457,0.129,0.067,-0.607,1.685,0.3358,1.9230,0.610,0.032,0.021,0.118,-0.097,93,33,329,0,1,0,66039.38,429.672,30816.775,5156.552,89.348,13.562,13283.390,4948.041,25.211,17012.190,13609.753,5975.105,568.057,8059.833,0.000199,-0.047143,15,0,326,3,41,41,20173,0,3,0.803,2042,189,188,95,1,88,4
1291,43.0,1662,717,19,26,1432,61,143,17,129.93,1.151,1.098,0.473,0.127,0.065,-0.624,1.618,0.3127,1.9265,0.683,0.038,0.020,0.119,-0.098,93,55,298,0,0,0,64735.34,374.493,28739.736,4322.662,67.582,13.573,13537.828,4992.799,27.744,14465.274,11572.220,5143.307,624.323,7521.876,0.000190,-0.046444,11,0,290,8,44,43,19809,0,8,6.642,1961,183,181,87,7,77,10
1321,44.0,1674,702,19,24,1471,48,131,18,127.26,1.166,1.102,0.490,0.124,0.064,-0.643,1.644,0.3466,1.9071,0.713,0.042,0.015,0.120,-0.096,87,67,253,0,1,0,64213.42,361.162,28236.263,3563.924,114.974,10.382,13762.467,5008.357,30.903,14656.227,11724.982,4121.703,502.382,6326.212,0.000142,-0.047129,25,0,250,3,49,49,19096,0,3,1.082,1578,183,181,71,4,100,6
1351,45.0,1653,627,16,25,1465,46,117,17,124.31,1.170,1.101,0.511,0.122,0.065,-0.654,1.588,0.3784,1.9103,0.765,0.040,0.018,0.119,-0.097,82,66,228,0,1,0,63355.25,343.363,26762.748,3126.136,110.613,10.027,13814.729,4909.320,30.555,11988.149,9590.520,3487.263,429.349,6021.577,0.000190,-0.045851,14,0,223,5,49,48,18672,0,5,2.365,1316,131,131,62,5,58,6
1381,46.0,1630,608,16,21,1459,42,108,17,161.40,1.170,1.097,0.522,0.121,0.063,-0.660,1.627,0.3430,1.9021,0.788,0.095,0.019,0.120,-0.096,93,81,200,0,1,0,62854.43,320.941,25937.981,2446.531,86.821,9.634,13760.812,4838.485,27.331,11245.057,8996.046,2860.928,366.232,5103.473,0.000125,-0.044911,13,0,196,4,48,48,18281,0,4,1.167,1242,97,97,32,6,58,1
1411,47.0,1601,585,16,21,1436,40,104,17,160.02,1.172,1.101,0.525,0.122,0.063,-0.664,1.579,0.3961,1.8941,0.729,0.000,0.018,0.121,-0.097,77,85,175,0,3,0,59634.07,304.915,22344.943,2227.564,138.419,12.549,13560.373,4782.780,26.816,10245.806,8196.645,2516.869,335.686,4826.096,0.000161,-0.045414,22,0,172,3,46,46,17700,0,3,1.609,1163,112,111,34,3,69,5
1441,48.0,1503,498,16,16,1351,37,99,22,172.47,1.191,1.108,0.544,0.119,0.058,-0.664,1.651,0.2985,1.8942,0.701,0.062,0.022,0.123,-0.102,83,99,195,0,5,0,56530.82,230.180,21820.770,2417.066,41.049,10.188,13354.772,4738.508,29.545,8993.963,7195.171,2869.924,291.315,4488.408,0.000095,-0.045183,8,0,189,6,42,41,17018,0,6,2.340,1081,87,85,39,5,39,1
1471,49.0,1443,491,16,17,1304,29,93,28,175.68,1.194,1.117,0.536,0.116,0.059,-0.672,1.670,0.3099,1.8925,0.747,0.000,0.023,0.124,-0.103,66,78,130,0,1,0,53631.01,202.995,19323.433,1640.849,54.874,10.528,12737.048,4396.134,34.955,6535.142,5228.114,1844.085,351.433,3396.412,0.000090,-0.044654,9,0,129,1,29,29,15805,0,1,0.338,907,68,67,22,1,44,0
1501,50.0,1392,451,16,18,1265,24,85,21,195.74,1.197,1.118,0.557,0.117,0.059,-0.679,1.745,0.3550,1.8829,0.570,0.000,0.020,0.125,-0.105,80,88,120,0,3,0,50718.46,179.091,18422.123,1356.893,61.566,10.816,12358.935,4237.789,39.822,6924.089,5539.271,1439.341,361.204,3048.739,0.000147,-0.044580,12,0,117,3,36,34,14446,0,3,4.227,737,80,80,18,5,52,5
1531,51.0,1320,449,16,20,1200,23,77,18,196.48,1.193,1.116,0.567,0.118,0.062,-0.684,1.702,0.3619,1.8911,0.646,0.000,0.020,0.124,-0.109,80,90,115,0,3,0,47763.18,174.398,17213.706,1343.066,65.163,12.433,11887.386,3992.046,32.078,6024.543,4819.635,1373.037,236.986,2960.007,0.000152,-0.045458,12,0,115,0,30,30,13939,0,0,0.000,659,50,50,23,2,25,0
1561,52.0,1246,444,16,18,1141,19,68,21,217.33,1.191,1.114,0.566,0.116,0.063,-0.692,1.744,0.3324,1.8781,0.668,0.000,0.019,0.123,-0.110,70,80,113,0,2,0,44512.93,175.982,15773.911,890.426,17.243,13.100,11272.594,3787.825,31.893,5209.550,4167.640,975.562,102.561,2878.226,0.000109,-0.045957,4,0,110,3,47,46,12882,0,3,4.183,660,59,58,18,0,40,0
1591,53.0,1149,433,16,12,1052,20,65,21,199.21,1.190,1.115,0.577,0.118,0.060,-0.692,1.799,0.3380,1.8758,0.713,0.000,0.018,0.123,-0.110,55,93,117,0,2,0,40281.97,146.635,14300.685,1145.376,59.694,11.156,10461.560,3471.386,33.277,4960.878,3968.702,1408.793,208.473,3247.998,0.000170,-0.045675,10,0,111,6,49,49,12188,0,6,1.711,576,55,55,21,0,29,5
1621,54.0,1047,422,16,11,968,19,49,20,255.87,1.194,1.114,0.574,0.114,0.060,-0.703,1.782,0.2752,1.8706,0.725,0.000,0.026,0.122,-0.109,49,103,83,0,3,0,37090.49,124.479,12745.248,807.693,22.906,10.298,9672.284,3176.188,30.223,3872.967,3098.374,875.902,92.106,2247.599,0.000066,-0.045607,6,0,81,2,29,28,10967,0,2,2.684,575,48,48,14,9,25,0
1651,55.0,986,406,16,9,919,18,40,15,250.80,1.195,1.118,0.570,0.110,0.059,-0.707,1.761,0.1843,1.8727,0.692,0.111,0.020,0.123,-0.112,59,93,52,0,3,0,35363.05,100.771,12146.355,459.859,22.626,11.362,8990.911,2908.331,25.937,3876.209,3100.967,520.203,173.501,1040.309,0.000089,-0.045912,5,0,49,3,14,11,9595,0,3,6.959,567,27,27,11,2,14,0
1681,56.0,934,422,16,10,871,15,38,12,238.66,1.190,1.115,0.584,0.110,0.061,-0.712,1.770,0.2549,1.8607,0.714,0.000,0.017,0.123,-0.113,57,69,67,0,1,0,32638.38,87.357,11179.680,642.240,15.294,9.724,8430.789,2725.946,21.203,3758.551,3006.841,635.871,68.427,2000.000,0.000090,-0.045558,3,0,67,0,28,28,8890,0,0,0.000,502,41,41,16,0,20,5
1711,57.0,868,358,16,11,809,11,37,12,241.52,1.201,1.113,0.598,0.109,0.062,-0.712,1.785,0.2602,1.8612,0.881,0.000,0.027,0.126,-0.114,51,74,58,0,0,0,30342.21,95.687,10620.946,580.257,9.321,9.676,8022.082,2608.673,15.644,3031.143,2424.914,604.508,105.546,1630.377,0.000081,-0.045060,2,0,58,0,23,23,8574,0,0,0.000,402,40,40,14,2,24,0
1741,58.0,811,376,16,11,763,9,28,12,274.98,1.205,1.113,0.612,0.105,0.064,-0.724,1.785,0.2657,1.8596,0.881,0.000,0.019,0.126,-0.115,47,71,41,0,1,0,28533.23,110.936,9693.306,235.958,22.518,9.400,7507.563,2420.696,16.586,2479.368,1983.494,208.555,14.835,1185.077,0.000078,-0.044683,4,0,41,0,25,25,7763,0,0,0.000,301,32,32,5,5,22,0
1771,59.0,758,382,16,10,713,10,25,11,288.98,1.211,1.109,0.630,0.104,0.063,-0.727,1.778,0.2932,1.8354,0.881,0.000,0.033,0.126,-0.112,56,62,42,0,2,0,27161.84,107.481,9725.075,320.272,3.624,7.953,7092.071,2247.071,15.738,2375.156,1900.125,362.254,87.445,1244.607,0.000092,-0.043314,1,0,41,1,22,22,7113,0,1,0.339,272,26,25,8,0,17,0
1801,60.0,719,408,16,10,677,9,23,12,285.76,1.228,1.114,0.637,0.099,0.062,-0.727,1.784,0.2053,1.8396,0.711,0.000,0.030,0.129,-0.110,47,70,33,0,0,0,25283.55,87.557,8742.670,254.015,0.000,9.090,6767.288,2128.752,15.806,2911.310,2329.048,287.617,279.346,901.454,0.000107,-0.043343,0,0,31,2,17,15,6882,0,2,5.647,286,35,35,5,0,30,0
