tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both
331,11.0,1798,1331,64,275,1357,21,145,4,126.19,1.094,0.837,0.091,0.069,0.137,-0.603,1.589,0.3506,1.6393,0.745,0.222,0.056,0.122,-0.023,114,52,84,0,0,0,74738.67,2986.603,24617.289,121.766,948.039,21.479,11056.261,4545.820,5.016,12951.936,10361.549,2819.771,1410.898,1396.375,0.000155,0.001881,179,0,76,8,73,67,18114,58,8,14.795,266,20,15,2,1,6,6
361,12.0,1895,1033,64,284,1452,18,141,7,131.76,1.102,0.849,0.090,0.062,0.135,-0.611,1.590,0.3601,1.6676,0.759,0.222,0.054,0.123,-0.025,133,63,71,0,0,0,76734.03,3278.746,22385.168,76.175,1664.273,17.403,12045.246,4938.578,6.554,10168.210,8134.568,1945.238,1302.409,1473.064,0.000241,0.003657,307,0,69,2,65,63,19381,77,2,2.433,148,18,17,5,2,0,10
391,13.0,1961,949,64,309,1509,13,130,12,152.46,1.096,0.848,0.088,0.057,0.140,-0.621,1.597,0.3703,1.7067,0.701,0.168,0.052,0.122,-0.026,111,74,78,0,1,0,77691.58,3534.932,21292.239,183.322,1157.084,21.713,12567.093,5223.562,14.813,9233.248,7386.599,2395.303,800.682,1204.844,0.000162,0.003995,243,0,73,5,58,53,20779,67,5,19.018,140,25,25,16,0,4,5
421,14.0,2058,819,64,331,1596,8,123,15,158.30,1.095,0.851,0.088,0.053,0.142,-0.631,1.598,0.3658,1.7430,0.719,0.160,0.049,0.123,-0.026,106,82,79,0,2,0,81104.91,3957.222,24770.663,293.322,1513.064,14.231,13028.935,5575.342,21.448,11063.451,8850.761,2427.379,1073.335,1268.742,0.000121,0.004722,314,0,72,7,41,36,22228,63,7,17.026,119,27,27,22,0,3,2
451,15.0,2153,826,51,350,1696,7,100,25,181.72,1.096,0.852,0.085,0.052,0.143,-0.642,1.602,0.3474,1.7743,0.709,0.134,0.043,0.122,-0.028,107,87,83,0,1,0,84512.70,4330.923,25932.729,179.282,1576.505,14.294,13734.858,6197.490,31.710,11300.265,9040.212,2500.471,890.597,1419.974,0.000161,0.005082,322,0,71,12,59,52,23696,69,12,12.017,112,21,18,10,0,2,5
481,16.0,2309,745,51,379,1835,6,89,34,183.57,1.098,0.855,0.083,0.049,0.145,-0.652,1.609,0.3445,1.7805,0.715,0.113,0.041,0.122,-0.029,87,84,98,0,0,0,89702.88,4878.727,29777.905,122.568,2049.528,11.312,14616.566,6624.170,47.142,14413.467,11530.774,2827.401,787.995,1803.051,0.000203,0.005000,390,0,87,11,84,77,24965,65,11,11.505,90,9,6,6,0,0,0
511,17.0,2435,705,51,406,1949,5,75,45,189.96,1.099,0.860,0.080,0.048,0.147,-0.661,1.610,0.3379,1.8083,0.695,0.089,0.035,0.122,-0.032,103,99,106,0,4,0,96237.05,5446.279,32100.650,159.124,2086.671,13.224,15470.518,7112.391,60.862,14239.141,11391.313,3193.543,527.821,1958.916,0.000164,0.006052,368,0,97,9,85,80,26426,29,9,12.101,90,13,12,12,0,0,0
541,18.0,2601,679,51,430,2108,3,60,53,182.50,1.103,0.859,0.077,0.046,0.146,-0.670,1.605,0.3461,1.8142,0.704,0.077,0.035,0.122,-0.032,96,71,120,0,6,0,102043.30,5993.093,33311.033,111.616,2664.940,15.195,16561.761,7506.723,80.129,15627.737,12502.190,3510.934,483.919,2340.492,0.000229,0.007248,467,0,112,8,111,103,27759,7,8,25.319,64,6,6,6,0,0,0
571,19.0,2781,621,51,445,2284,3,49,60,198.48,1.111,0.866,0.075,0.046,0.144,-0.676,1.606,0.3446,1.8193,0.714,0.079,0.035,0.123,-0.032,80,81,123,0,6,0,110416.82,6648.317,37674.180,118.821,2891.239,12.521,17782.498,8171.104,89.400,16930.597,13544.478,3515.982,737.454,2385.240,0.000177,0.007635,605,0,105,18,119,101,30126,72,18,36.571,60,3,3,3,0,0,0
601,20.0,2968,596,42,464,2456,3,45,84,200.34,1.115,0.867,0.076,0.044,0.142,-0.681,1.604,0.3435,1.8279,0.696,0.065,0.032,0.123,-0.032,95,88,140,0,4,0,116676.70,7025.235,38327.688,246.267,3396.278,10.493,19152.908,8895.664,106.742,18025.795,14420.636,4204.697,652.916,2721.230,0.000238,0.008350,694,0,120,20,127,107,32044,81,20,40.401,60,13,13,13,0,0,0
631,21.0,3164,549,42,487,2631,2,44,117,176.12,1.121,0.871,0.076,0.041,0.140,-0.682,1.615,0.3321,1.8415,0.684,0.051,0.032,0.124,-0.032,96,102,135,0,7,0,124944.79,7516.500,41999.217,184.984,3316.857,11.038,20512.145,9610.430,164.245,19002.351,15201.881,3911.939,797.776,2635.606,0.000366,0.011079,654,0,114,21,125,104,34755,87,21,40.673,60,10,10,10,0,0,0
661,22.0,3367,536,42,523,2800,2,42,144,196.12,1.126,0.869,0.077,0.039,0.141,-0.686,1.628,0.3337,1.8313,0.683,0.048,0.034,0.124,-0.031,99,85,167,0,4,0,130963.41,8173.964,42774.697,182.190,3669.287,14.172,21843.724,10161.263,204.059,19971.377,15977.102,4791.814,827.934,3289.163,0.000197,0.012029,744,0,153,14,152,139,36850,68,14,19.536,60,15,15,14,0,0,0
691,23.0,3536,539,42,549,2948,3,36,165,190.07,1.131,0.871,0.077,0.040,0.141,-0.688,1.631,0.3295,1.8465,0.673,0.053,0.031,0.124,-0.031,83,116,166,0,14,0,137440.70,9029.830,44735.600,284.910,3823.111,13.325,23381.363,10968.818,238.464,20034.986,16027.989,5066.080,827.118,3084.212,0.000270,0.012277,822,0,141,25,141,117,39021,94,25,40.891,77,44,43,24,0,19,0
721,24.0,3714,482,42,581,3095,4,34,214,201.38,1.135,0.873,0.078,0.039,0.141,-0.689,1.632,0.3268,1.8518,0.644,0.040,0.031,0.123,-0.031,88,102,159,0,8,0,145216.55,9368.359,47587.326,326.507,4723.013,12.943,24633.618,11680.362,300.551,19423.250,15538.601,4803.382,897.137,3306.636,0.000281,0.011023,1009,0,140,19,133,114,40901,142,19,41.478,117,53,52,26,0,26,0
751,25.0,3876,474,40,594,3248,6,28,282,203.26,1.143,0.875,0.079,0.039,0.140,-0.692,1.632,0.3276,1.8477,0.673,0.035,0.032,0.124,-0.031,89,116,230,0,14,0,149951.95,10029.119,49843.541,437.962,4686.867,10.966,26042.595,12464.938,392.627,22878.302,18302.642,7020.832,1019.881,4058.682,0.000181,0.010982,1039,0,198,32,192,168,42835,131,31,36.497,137,45,40,30,0,10,0
781,26.0,3986,407,40,625,3328,7,26,339,210.54,1.146,0.877,0.080,0.040,0.143,-0.695,1.638,0.3263,1.8321,0.675,0.034,0.029,0.124,-0.031,88,117,255,0,26,0,154351.86,10966.655,50444.824,381.253,5050.392,10.878,27195.827,12741.640,484.723,22339.757,17871.806,7386.844,844.467,4271.380,0.000179,0.012085,1040,0,228,27,224,198,44123,78,27,44.001,177,28,27,25,2,0,0
811,27.0,4096,402,40,633,3431,10,22,431,214.95,1.155,0.882,0.081,0.039,0.141,-0.699,1.645,0.3234,1.8268,0.659,0.041,0.027,0.124,-0.031,78,118,264,0,22,0,158519.58,11370.107,51632.018,505.186,5877.079,11.036,28215.821,13138.635,608.747,22705.844,18164.676,7647.060,707.956,4480.201,0.000199,0.012632,1213,0,221,43,218,179,44814,89,43,76.855,231,87,85,40,0,45,0
841,28.0,4128,387,40,639,3460,11,18,540,187.37,1.161,0.884,0.082,0.039,0.142,-0.701,1.653,0.3267,1.8241,0.655,0.033,0.029,0.124,-0.032,85,127,324,0,31,0,159360.33,11464.004,51795.490,674.411,5597.671,10.953,28902.264,13477.348,791.176,22640.492,18112.394,9566.867,857.947,4969.455,0.000229,0.015224,1159,0,274,50,252,203,45377,86,50,69.653,347,204,204,63,0,141,0
871,29.0,4195,438,40,654,3507,16,18,683,205.80,1.167,0.889,0.084,0.039,0.144,-0.701,1.653,0.3318,1.8254,0.640,0.032,0.029,0.125,-0.032,103,111,277,0,45,0,162670.41,11525.059,53641.712,503.061,6177.728,13.577,29557.348,13765.265,985.961,22112.657,17690.126,7914.345,1033.827,4680.490,0.000237,0.016062,1362,0,244,33,217,186,45398,117,33,56.053,411,225,223,56,0,167,0
901,30.0,4205,423,32,660,3505,21,19,815,210.38,1.171,0.891,0.086,0.039,0.145,-0.700,1.664,0.3331,1.8189,0.639,0.030,0.031,0.125,-0.031,97,88,324,0,67,0,164099.91,11918.789,54209.319,651.211,6222.737,11.596,30023.397,13916.249,1249.566,21897.432,17517.946,9623.258,1022.158,5135.697,0.000362,0.018760,1444,0,294,30,242,216,45455,128,30,39.079,482,261,258,76,1,180,0
931,31.0,4236,368,32,673,3523,25,15,986,226.82,1.170,0.890,0.088,0.040,0.147,-0.701,1.665,0.3347,1.8310,0.641,0.022,0.032,0.125,-0.031,86,102,348,0,70,0,165717.34,12313.323,54933.731,676.272,5815.560,9.205,30356.375,14026.220,1511.768,24016.533,19213.227,9951.707,658.170,4998.351,0.000256,0.021206,1372,0,296,52,251,209,45574,70,52,74.047,656,361,357,87,4,251,0
961,32.0,4241,404,32,664,3531,33,13,1149,260.12,1.175,0.893,0.092,0.040,0.146,-0.700,1.670,0.3252,1.8503,0.643,0.027,0.033,0.125,-0.032,74,75,325,0,81,0,164754.20,12203.206,53010.832,891.627,5627.932,11.237,30639.469,14195.950,1791.464,21651.473,17321.178,10731.684,654.310,4725.631,0.000203,0.023089,1325,0,269,56,207,162,45927,62,54,83.389,808,371,364,107,8,244,4
991,33.0,4179,422,32,658,3470,39,12,1253,248.90,1.181,0.894,0.095,0.041,0.146,-0.700,1.662,0.3346,1.8279,0.644,0.017,0.034,0.125,-0.031,84,84,386,0,79,0,163675.48,12067.562,54768.712,1115.400,6149.140,12.218,30458.920,13986.322,2024.914,21712.337,17369.870,11970.318,1010.000,5237.458,0.000333,0.026211,1471,0,329,57,229,187,45631,154,57,68.216,1009,500,490,142,4,336,3
1021,34.0,4095,419,32,627,3411,47,10,1368,232.85,1.188,0.903,0.100,0.042,0.143,-0.699,1.675,0.3371,1.8346,0.645,0.013,0.033,0.125,-0.030,69,85,400,0,93,0,159087.33,11859.184,53208.284,1661.732,5814.090,11.212,30273.438,14151.085,2197.540,22101.471,17681.177,14184.728,1037.375,5052.896,0.000273,0.027925,1359,0,336,64,176,153,44940,166,63,40.537,1256,678,647,183,11,435,10
1051,35.0,4031,360,29,612,3351,59,9,1475,229.35,1.191,0.902,0.105,0.042,0.142,-0.696,1.670,0.3354,1.8331,0.672,0.021,0.029,0.125,-0.030,64,80,344,0,105,0,155550.12,11379.175,51729.320,1665.309,5368.059,10.435,30047.449,13971.488,2395.506,20856.466,16685.173,12663.166,707.054,4355.052,0.000281,0.028941,1306,0,296,48,131,114,44380,173,47,33.974,1447,604,577,182,1,388,1
1081,36.0,3901,422,29,590,3232,73,6,1550,238.58,1.193,0.903,0.112,0.045,0.141,-0.690,1.670,0.3343,1.8126,0.678,0.015,0.030,0.125,-0.031,69,63,417,0,113,0,149864.00,11160.080,51052.663,2051.527,5176.957,10.417,29395.059,13411.129,2558.964,20613.363,16490.691,15026.912,867.215,4568.440,0.000223,0.028674,1238,0,347,70,135,109,43152,185,70,37.651,1850,724,699,238,16,437,1
1111,37.0,3644,427,29,559,2992,87,6,1489,256.32,1.195,0.903,0.124,0.046,0.142,-0.685,1.658,0.3452,1.8171,0.684,0.011,0.030,0.124,-0.030,71,76,518,0,125,0,138578.31,10409.186,48490.508,2274.155,4414.337,9.894,28404.834,12809.034,2543.681,20493.206,16394.565,18523.490,846.645,5233.222,0.000252,0.028571,1018,0,433,85,192,167,41679,126,85,59.646,2182,943,904,266,14,617,0
1141,38.0,3318,539,29,514,2696,104,4,1368,280.30,1.198,0.905,0.138,0.048,0.144,-0.676,1.661,0.3456,1.7979,0.700,0.019,0.032,0.124,-0.029,76,58,541,0,123,0,128033.31,9628.005,45134.704,2902.496,4309.121,12.618,26215.418,11596.426,2395.137,17677.275,14141.820,19167.636,669.672,4630.455,0.000320,0.026857,1000,0,458,83,147,112,38788,94,83,72.238,2730,1194,1161,346,16,793,3
1171,39.0,3081,566,29,505,2454,120,2,1241,222.20,1.189,0.905,0.149,0.050,0.151,-0.667,1.682,0.3439,1.7886,0.677,0.016,0.031,0.123,-0.029,92,64,491,0,119,0,121453.25,9034.411,44661.654,2786.331,3607.904,10.594,24012.236,10549.459,2165.450,19293.883,15435.107,17641.678,739.271,4095.584,0.000224,0.024297,822,0,431,60,116,94,36316,109,60,46.651,3246,1342,1310,337,10,940,0
1201,40.0,2975,549,25,506,2343,122,4,1125,227.42,1.188,0.909,0.156,0.050,0.156,-0.665,1.683,0.3567,1.8038,0.677,0.008,0.030,0.124,-0.030,101,48,430,0,96,0,117764.24,8716.645,43941.254,2343.847,3493.076,12.312,23072.826,10378.814,1990.454,20839.320,16671.457,14920.674,610.700,3549.421,0.000299,0.019938,827,0,374,56,88,74,35566,168,56,32.378,3590,1274,1248,300,39,899,6
1231,41.0,2848,551,25,513,2206,124,5,991,237.68,1.185,0.907,0.163,0.051,0.164,-0.662,1.692,0.3609,1.7720,0.664,0.012,0.032,0.124,-0.032,90,42,446,0,72,0,113703.70,8586.847,42723.163,2389.143,3414.156,11.924,21996.217,9922.739,1750.492,19412.815,15530.252,15283.122,1157.418,3767.144,0.000281,0.017366,765,0,401,45,110,96,34053,98,45,27.072,3648,1399,1376,305,11,1057,0
1261,42.0,2685,554,25,488,2069,120,8,822,245.90,1.186,0.910,0.171,0.052,0.167,-0.662,1.712,0.3703,1.7875,0.691,0.004,0.034,0.125,-0.033,74,38,456,0,70,0,107753.80,8326.634,39457.312,2354.150,3136.141,12.987,21093.540,9432.877,1491.168,17952.134,14361.707,15878.750,830.427,3770.797,0.000159,0.016459,732,0,388,68,127,97,32574,95,68,49.995,3609,1165,1128,291,11,823,0
1291,43.0,2472,573,25,447,1890,125,10,687,214.04,1.192,0.917,0.184,0.054,0.167,-0.654,1.729,0.3756,1.7748,0.692,0.011,0.034,0.126,-0.032,89,38,502,0,59,0,99600.01,7789.678,36699.551,2363.598,2766.591,11.553,19827.186,8829.585,1237.747,17306.947,13845.558,17013.136,660.996,3976.579,0.000248,0.016085,587,0,408,94,164,125,31691,93,94,82.266,3682,966,920,283,24,611,2
1321,44.0,2336,642,25,435,1761,132,8,597,215.84,1.190,0.919,0.193,0.055,0.171,-0.649,1.747,0.3681,1.7676,0.688,0.023,0.029,0.126,-0.032,93,39,431,0,30,0,93842.47,6966.672,35123.851,2358.712,2394.633,12.746,18487.737,8135.493,1044.569,15920.780,12736.624,15269.314,710.588,3374.925,0.000210,0.018134,507,0,359,72,105,86,29346,77,72,38.811,3806,1119,1078,271,16,787,2
1351,45.0,2207,642,22,408,1660,130,9,519,211.18,1.196,0.927,0.200,0.055,0.172,-0.648,1.757,0.3807,1.7565,0.691,0.022,0.028,0.125,-0.034,90,49,391,0,37,0,87573.23,6373.334,32083.826,2135.895,2749.436,11.697,17713.619,7639.580,901.327,15815.218,12652.175,13778.071,634.228,3032.417,0.000215,0.019348,525,0,333,58,82,67,27961,60,58,35.921,3794,1123,1086,262,24,795,0
1381,46.0,2013,676,22,397,1476,131,9,428,232.73,1.188,0.925,0.214,0.056,0.181,-0.637,1.755,0.3937,1.7388,0.698,0.033,0.028,0.125,-0.033,89,52,401,0,42,0,79442.16,6097.154,28558.354,2473.900,2202.801,10.332,16495.938,6901.617,760.071,13269.880,10615.904,14865.701,577.594,3005.586,0.000122,0.019308,453,0,347,54,69,56,25880,64,54,30.806,3839,1036,1004,289,11,703,0
1411,47.0,1886,735,22,373,1380,124,9,378,195.71,1.190,0.930,0.220,0.056,0.185,-0.637,1.758,0.3991,1.7608,0.683,0.027,0.027,0.125,-0.034,86,45,334,0,26,0,74600.20,5555.749,27593.161,2008.795,1785.645,13.428,15345.908,6344.147,637.501,12543.359,10034.687,12270.106,451.788,2441.538,0.000248,0.017527,365,0,271,63,56,46,23745,60,63,18.748,3799,998,952,223,34,695,0
1441,48.0,1651,767,22,306,1212,127,6,316,191.79,1.202,0.943,0.240,0.063,0.175,-0.623,1.744,0.3982,1.7721,0.730,0.033,0.025,0.124,-0.032,79,59,431,0,27,0,65417.27,4657.968,25680.440,2352.365,1442.817,11.292,14047.341,5850.379,543.015,12761.261,10209.009,15373.279,612.920,2894.521,0.000180,0.018778,366,0,329,102,81,62,22492,143,102,46.642,3648,870,783,263,13,506,0
1471,49.0,1515,779,22,288,1101,120,6,234,191.38,1.202,0.947,0.252,0.057,0.179,-0.619,1.753,0.4049,1.7699,0.725,0.021,0.026,0.124,-0.032,79,50,315,0,28,0,61612.86,4194.809,24723.280,1808.595,1477.538,9.478,12565.901,5170.475,416.889,11558.927,9247.142,11427.099,479.957,2158.995,0.000175,0.019435,354,0,263,52,52,41,20314,124,52,25.669,3624,801,767,222,16,523,0
1501,50.0,1453,675,22,263,1069,116,5,179,197.38,1.216,0.958,0.258,0.059,0.174,-0.621,1.761,0.4075,1.7749,0.734,0.023,0.024,0.125,-0.033,80,48,268,0,13,0,59077.30,3791.598,23565.148,1745.756,898.612,10.693,11977.456,5016.940,315.584,12282.749,9826.200,9981.892,310.603,1579.031,0.000201,0.017997,202,0,216,52,27,13,19601,69,52,29.715,3476,759,718,197,27,492,0
1531,51.0,1395,686,22,257,1024,110,4,128,200.12,1.216,0.959,0.264,0.062,0.178,-0.624,1.799,0.4155,1.7372,0.757,0.023,0.021,0.125,-0.036,80,40,244,0,10,0,55157.96,3679.060,20292.915,1327.572,984.974,11.424,11702.204,4806.345,235.032,10567.385,8453.908,8470.103,237.633,1654.092,0.000156,0.016525,186,0,197,47,45,36,18424,0,47,22.757,3430,615,578,157,28,390,0
1561,52.0,1309,676,22,239,961,104,5,93,207.93,1.214,0.965,0.280,0.059,0.177,-0.621,1.776,0.4196,1.7369,0.733,0.029,0.027,0.125,-0.038,76,50,230,0,9,0,51817.73,3356.332,19354.519,1236.332,833.309,12.139,11070.113,4431.209,163.195,9158.484,7326.787,8048.596,253.061,1489.541,0.000139,0.017386,147,0,178,52,33,26,17715,0,52,23.329,3176,584,535,150,7,378,0
1591,53.0,1214,666,22,243,876,91,4,71,206.36,1.197,0.947,0.293,0.060,0.190,-0.629,1.777,0.4257,1.7143,0.747,0.021,0.028,0.125,-0.040,71,50,218,0,12,0,47411.16,3065.033,17142.896,1409.899,886.674,9.616,10306.829,4029.233,117.538,8158.907,6527.125,8128.082,320.896,1490.044,0.000102,0.017785,133,0,188,30,34,27,16477,0,30,14.164,3007,646,624,155,33,436,0
1621,54.0,1135,630,22,236,821,75,3,56,205.76,1.192,0.945,0.283,0.057,0.199,-0.643,1.800,0.4340,1.7254,0.713,0.021,0.023,0.126,-0.045,64,60,162,0,5,0,44698.01,2955.324,15466.666,891.794,669.186,10.525,9557.251,3696.170,92.838,6636.821,5309.457,5888.105,239.660,1225.547,0.000087,0.017411,161,0,129,33,31,25,14527,60,33,16.083,2488,506,476,98,26,343,0
1651,55.0,1048,689,20,220,757,69,2,44,192.90,1.200,0.957,0.289,0.055,0.201,-0.644,1.811,0.4444,1.6669,0.719,0.023,0.024,0.127,-0.048,56,45,180,0,6,0,40574.66,2722.812,13804.606,980.805,655.499,8.381,8823.160,3289.425,69.223,6606.991,5285.593,6692.581,151.289,1284.497,0.000145,0.018175,98,0,140,40,27,26,12911,0,40,9.020,2075,352,316,112,6,196,0
1681,56.0,1043,625,20,233,750,58,2,31,192.82,1.199,0.952,0.278,0.052,0.212,-0.663,1.816,0.4468,1.6998,0.713,0.026,0.026,0.129,-0.052,60,52,97,0,5,0,40905.22,2510.324,14412.860,598.026,529.989,10.901,8501.886,3151.129,50.370,6562.585,5250.068,3506.008,94.527,574.208,0.000097,0.018312,83,0,73,24,7,4,12273,8,24,7.997,1893,365,343,68,5,270,0
1711,57.0,1019,592,20,237,728,54,0,26,192.24,1.189,0.951,0.277,0.049,0.217,-0.674,1.805,0.4464,1.7371,0.741,0.017,0.023,0.130,-0.052,68,51,97,0,4,0,40351.21,2641.448,13464.953,548.272,492.996,9.705,8396.663,3189.539,35.574,5713.530,4570.824,3454.396,351.954,637.857,0.000124,0.018275,84,0,79,18,9,9,12070,2,18,1.953,1704,393,368,70,3,285,0
1741,58.0,1009,559,20,239,724,46,0,18,207.68,1.189,0.954,0.270,0.047,0.221,-0.689,1.826,0.4240,1.7720,0.764,0.021,0.023,0.132,-0.055,68,48,99,0,1,0,38966.83,2685.502,12411.369,531.951,715.798,11.661,8200.359,3115.494,27.578,6252.252,5001.801,3503.906,203.401,712.011,0.000155,0.018892,99,0,78,21,11,11,11597,0,21,3.502,1554,370,352,67,2,283,0
1771,59.0,999,578,20,241,720,38,0,17,224.54,1.178,0.952,0.261,0.046,0.224,-0.705,1.810,0.4279,1.7699,0.771,0.017,0.025,0.131,-0.058,60,36,87,0,1,0,38198.28,2707.886,11915.413,386.059,594.580,11.165,8106.254,3042.586,20.530,4896.749,3917.399,2850.831,188.782,589.575,0.000158,0.018245,87,0,61,26,14,11,11657,0,26,9.377,1282,290,262,50,13,199,0
1801,60.0,997,539,20,249,713,35,0,12,224.11,1.170,0.948,0.258,0.046,0.232,-0.711,1.828,0.4313,1.7781,0.762,0.028,0.025,0.130,-0.063,66,47,84,0,0,0,38077.25,2769.827,12152.714,469.587,592.441,9.086,7899.791,2926.058,19.781,5709.215,4567.372,2820.195,151.748,553.740,0.000090,0.017753,96,0,67,17,8,7,11444,0,17,6.176,1065,123,108,60,15,33,0
