tick,sim_second,organisms,food,species,plants,foragers,predators,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event
13711,457.0,2000,3813,22,1953,2,45,409,2142.18,0.606,0.389,0.102,0.059,0.640,0.147,0.041,178,0,21,3,6,0
13741,458.0,2000,3747,22,1954,2,44,405,2088.96,0.606,0.388,0.102,0.058,0.640,0.147,0.041,186,0,22,3,3,0
13771,459.0,2000,3527,22,1955,2,43,400,2191.64,0.606,0.387,0.104,0.057,0.641,0.147,0.041,182,0,19,3,2,0
13801,460.0,2000,3362,22,1956,2,42,403,2218.14,0.606,0.386,0.105,0.056,0.641,0.147,0.041,194,0,13,1,0,0
13831,461.0,2000,3341,22,1956,2,42,416,2284.30,0.605,0.387,0.107,0.056,0.641,0.147,0.041,179,0,17,0,7,0
13861,462.0,2000,3233,22,1956,2,42,408,2266.57,0.606,0.386,0.109,0.057,0.641,0.147,0.041,170,0,25,6,6,0
13891,463.0,2000,3121,22,1956,2,42,418,2207.61,0.606,0.385,0.110,0.056,0.641,0.147,0.041,183,0,18,4,7,0
13921,464.0,2000,3110,22,1956,2,42,405,2200.90,0.606,0.385,0.110,0.056,0.641,0.147,0.041,201,0,22,6,3,0
13951,465.0,2000,2900,22,1956,2,42,419,2148.19,0.606,0.385,0.111,0.056,0.641,0.147,0.041,202,0,14,2,3,0
13981,466.0,2000,2727,22,1956,2,42,405,2075.75,0.607,0.386,0.111,0.056,0.641,0.147,0.041,176,0,20,3,6,0
14011,467.0,2000,2555,22,1956,2,42,415,2052.75,0.607,0.386,0.111,0.056,0.641,0.147,0.041,179,0,25,4,4,0
14041,468.0,2000,2383,22,1956,2,42,404,2109.67,0.606,0.385,0.108,0.055,0.641,0.147,0.041,171,0,12,5,8,0
14071,469.0,2000,2228,22,1956,2,42,422,2173.53,0.606,0.385,0.108,0.055,0.641,0.147,0.041,205,0,10,3,4,0
14101,470.0,2000,2062,22,1956,2,42,412,2257.31,0.606,0.384,0.110,0.054,0.641,0.147,0.041,206,0,18,8,7,0
14131,471.0,2000,1941,22,1956,2,42,430,2270.58,0.606,0.384,0.110,0.054,0.641,0.147,0.041,210,0,18,4,9,0
14161,472.0,2000,1806,22,1958,2,40,433,2236.62,0.605,0.383,0.110,0.054,0.642,0.147,0.041,189,0,15,2,2,0
14191,473.0,2000,1608,22,1958,2,40,471,2233.56,0.604,0.383,0.110,0.054,0.642,0.147,0.041,210,0,18,4,14,0
14221,474.0,2000,1483,22,1958,2,40,482,2232.92,0.605,0.382,0.109,0.054,0.641,0.147,0.041,180,0,21,5,6,0
14251,475.0,2000,1342,21,1958,2,40,490,2249.59,0.604,0.382,0.109,0.054,0.641,0.147,0.041,173,0,15,6,6,0
14281,476.0,2000,1211,21,1958,2,40,499,2147.43,0.604,0.382,0.108,0.054,0.641,0.147,0.041,186,0,23,4,5,0
14311,477.0,2000,1157,21,1959,2,39,519,2126.39,0.603,0.381,0.108,0.054,0.642,0.148,0.040,169,1,25,4,3,0
14341,478.0,2000,1085,21,1959,2,39,515,2121.21,0.604,0.382,0.107,0.054,0.641,0.148,0.040,217,0,20,5,5,0
14371,479.0,2000,1045,21,1962,2,36,521,2172.59,0.603,0.380,0.107,0.053,0.642,0.147,0.040,203,0,18,3,5,0
14401,480.0,2000,972,20,1962,2,36,509,2159.35,0.602,0.380,0.107,0.053,0.642,0.147,0.040,208,0,16,1,3,0
14431,481.0,2000,948,20,1963,2,35,487,2239.16,0.602,0.380,0.107,0.052,0.643,0.147,0.040,189,0,9,9,8,0
14461,482.0,2000,927,20,1965,2,33,456,2175.56,0.602,0.378,0.107,0.052,0.643,0.147,0.040,192,0,19,6,6,0
14491,483.0,2000,884,20,1966,2,32,445,2248.29,0.602,0.377,0.106,0.052,0.643,0.147,0.039,177,0,20,9,8,0
14521,484.0,2000,950,20,1968,2,30,430,2263.71,0.601,0.377,0.107,0.051,0.644,0.147,0.039,192,0,23,7,4,0
14551,485.0,2000,1003,20,1971,2,27,419,2270.40,0.600,0.375,0.108,0.048,0.645,0.147,0.039,208,0,16,7,6,0
14581,486.0,2000,1099,20,1974,1,25,405,2448.59,0.599,0.373,0.106,0.049,0.646,0.147,0.038,232,0,16,8,8,0
14611,487.0,2000,1182,20,1974,1,25,411,2321.91,0.599,0.373,0.106,0.048,0.646,0.147,0.039,203,0,19,2,9,0
14641,488.0,2000,1231,20,1974,1,25,423,2419.27,0.598,0.373,0.106,0.048,0.645,0.147,0.039,194,0,16,6,7,0
14671,489.0,2000,1349,20,1975,1,24,432,2551.50,0.597,0.373,0.106,0.048,0.646,0.147,0.039,204,0,12,10,2,0
14701,490.0,2000,1484,20,1975,1,24,416,2553.33,0.597,0.373,0.106,0.049,0.646,0.147,0.039,206,0,20,1,3,0
14731,491.0,2000,1578,20,1976,1,23,428,2493.01,0.597,0.372,0.105,0.048,0.646,0.147,0.039,206,0,16,2,6,0
14761,492.0,2000,1686,20,1976,1,23,445,2549.70,0.598,0.372,0.106,0.049,0.646,0.147,0.039,209,0,17,3,5,0
14791,493.0,2000,1911,20,1976,1,23,451,2527.33,0.598,0.372,0.107,0.048,0.646,0.147,0.039,191,0,14,5,3,0
14821,494.0,2000,2036,20,1976,1,23,444,2504.85,0.597,0.372,0.106,0.049,0.646,0.146,0.039,203,1,12,7,2,0
14851,495.0,2000,2223,19,1976,1,23,433,2709.44,0.598,0.372,0.106,0.047,0.646,0.147,0.039,189,0,17,10,6,0
14881,496.0,2000,2357,19,1976,1,23,426,2647.95,0.598,0.372,0.106,0.047,0.646,0.146,0.039,197,0,9,3,4,0
14911,497.0,2000,2541,19,1976,1,23,441,2528.20,0.598,0.372,0.105,0.047,0.646,0.146,0.040,205,0,24,4,4,0
14941,498.0,2000,2678,19,1976,1,23,429,2576.75,0.598,0.372,0.105,0.047,0.646,0.146,0.040,210,0,14,2,4,0
14971,499.0,2000,2767,19,1977,1,22,448,2539.26,0.598,0.371,0.104,0.047,0.646,0.146,0.041,207,0,12,2,3,0
