tick,sim_second,organisms,food,species,plants,foragers,predators,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event
811,27.0,2000,1171,113,1195,759,46,121,345.98,0.738,0.795,0.149,0.059,0.406,0.104,0.002,71,2,100,0,0,0
841,28.0,2000,1212,113,1191,765,44,135,345.66,0.740,0.795,0.150,0.058,0.406,0.104,-0.001,71,1,83,0,1,0
871,29.0,2000,1184,113,1200,759,41,162,344.15,0.738,0.792,0.151,0.056,0.410,0.104,-0.004,65,0,93,0,2,0
901,30.0,2000,1221,99,1199,762,39,177,350.59,0.739,0.795,0.153,0.056,0.411,0.104,-0.006,79,6,96,0,1,0
931,31.0,2000,1227,99,1214,748,38,187,377.78,0.734,0.788,0.154,0.056,0.416,0.104,-0.007,76,2,72,0,6,0
961,32.0,2000,1281,99,1222,742,36,204,398.50,0.730,0.784,0.155,0.055,0.419,0.105,-0.008,59,5,65,0,3,0
991,33.0,2000,1225,99,1245,721,34,215,410.19,0.723,0.775,0.157,0.054,0.427,0.106,-0.008,71,3,59,0,5,0
1021,34.0,2000,1154,99,1255,711,34,228,433.05,0.719,0.772,0.157,0.054,0.430,0.106,-0.007,65,7,62,0,3,0
1051,35.0,2000,1040,92,1243,723,34,248,471.70,0.723,0.778,0.158,0.054,0.427,0.106,-0.009,71,0,72,0,1,0
1081,36.0,2000,1090,92,1238,729,33,261,465.11,0.722,0.782,0.161,0.054,0.425,0.107,-0.011,62,3,53,0,3,0
1111,37.0,2000,1050,92,1247,721,32,273,460.11,0.720,0.778,0.164,0.053,0.429,0.107,-0.013,61,4,67,0,3,0
1141,38.0,2000,1066,92,1248,721,31,270,495.60,0.720,0.776,0.163,0.052,0.431,0.107,-0.015,52,2,64,0,2,0
1171,39.0,2000,1030,92,1246,726,28,278,494.95,0.722,0.778,0.165,0.051,0.431,0.107,-0.015,57,1,61,0,4,0
1201,40.0,2000,933,83,1237,737,26,279,509.61,0.723,0.781,0.165,0.049,0.428,0.107,-0.017,61,3,61,0,6,0
1231,41.0,2000,852,83,1248,726,26,279,497.92,0.720,0.776,0.166,0.048,0.432,0.107,-0.020,60,2,75,0,4,0
1261,42.0,2000,828,83,1261,714,25,280,507.02,0.717,0.767,0.168,0.048,0.437,0.107,-0.021,57,3,45,0,4,0
1291,43.0,2000,793,83,1273,702,25,297,505.24,0.715,0.763,0.168,0.047,0.442,0.108,-0.025,56,4,63,0,6,0
1321,44.0,2000,810,83,1278,697,25,309,536.97,0.714,0.762,0.169,0.047,0.444,0.108,-0.028,51,2,61,0,4,0
1351,45.0,2000,734,82,1282,695,23,305,560.94,0.712,0.758,0.169,0.046,0.447,0.108,-0.029,48,1,50,0,5,0
1381,46.0,2000,701,82,1291,686,23,314,546.71,0.711,0.756,0.169,0.046,0.452,0.108,-0.031,50,3,61,0,8,0
1411,47.0,2000,648,82,1296,682,22,300,575.66,0.709,0.756,0.171,0.045,0.454,0.108,-0.034,64,4,49,0,9,0
1441,48.0,2000,609,82,1304,674,22,328,581.45,0.707,0.753,0.170,0.045,0.457,0.109,-0.035,54,3,41,0,4,0
1471,49.0,2000,531,82,1322,656,22,324,618.05,0.702,0.744,0.170,0.044,0.463,0.109,-0.037,58,4,62,0,4,0
1501,50.0,2000,454,76,1331,648,21,328,613.07,0.699,0.740,0.170,0.044,0.466,0.109,-0.040,52,6,58,0,5,0
1531,51.0,2000,427,76,1349,630,21,345,632.22,0.694,0.732,0.171,0.044,0.472,0.108,-0.040,60,5,44,0,4,0
1561,52.0,2000,395,76,1358,623,19,341,640.28,0.691,0.729,0.170,0.043,0.476,0.109,-0.041,55,1,45,0,4,0
1591,53.0,2000,376,76,1369,613,18,365,661.58,0.688,0.724,0.171,0.043,0.481,0.109,-0.043,48,3,41,0,3,0
1621,54.0,2000,341,76,1373,610,17,371,718.67,0.686,0.722,0.170,0.043,0.484,0.110,-0.045,45,3,48,0,7,0
1651,55.0,2000,309,67,1389,595,16,362,730.67,0.682,0.715,0.170,0.042,0.490,0.110,-0.047,61,9,43,0,11,0
1681,56.0,2000,290,67,1406,578,16,366,733.79,0.676,0.706,0.172,0.042,0.496,0.110,-0.047,66,9,40,0,7,0
1711,57.0,2000,260,67,1425,559,16,384,744.04,0.670,0.699,0.172,0.042,0.503,0.111,-0.048,56,17,39,0,15,0
1741,58.0,2000,266,67,1440,544,16,372,751.64,0.665,0.693,0.171,0.041,0.509,0.112,-0.050,44,7,39,0,12,0
1771,59.0,2000,236,67,1455,530,15,393,784.76,0.661,0.687,0.172,0.041,0.514,0.112,-0.052,41,10,32,0,7,0
1801,60.0,2000,243,64,1483,504,13,394,801.03,0.653,0.676,0.170,0.041,0.524,0.112,-0.053,51,11,44,0,6,0
1831,61.0,2000,278,64,1503,486,11,407,837.33,0.646,0.669,0.172,0.039,0.531,0.112,-0.055,50,18,37,0,9,0
1861,62.0,2000,302,64,1519,470,11,415,810.92,0.643,0.661,0.172,0.038,0.537,0.112,-0.056,51,11,33,0,13,0
1891,63.0,2000,294,64,1541,450,9,426,832.62,0.637,0.651,0.173,0.037,0.546,0.112,-0.057,55,11,40,0,11,0
1921,64.0,2000,275,64,1553,438,9,434,810.21,0.631,0.645,0.174,0.037,0.551,0.113,-0.058,52,12,37,0,11,0
1951,65.0,2000,315,60,1564,428,8,448,834.80,0.626,0.639,0.173,0.036,0.556,0.113,-0.058,57,14,35,0,9,0
1981,66.0,2000,377,60,1575,417,8,471,833.98,0.623,0.634,0.173,0.037,0.560,0.114,-0.059,53,4,35,0,9,0
2011,67.0,2000,410,60,1595,396,9,468,822.67,0.616,0.626,0.174,0.036,0.567,0.114,-0.058,52,13,31,0,12,0
2041,68.0,2000,496,60,1608,383,9,458,856.89,0.611,0.620,0.174,0.036,0.573,0.114,-0.059,75,7,58,0,11,0
2071,69.0,2000,490,60,1623,368,9,451,896.39,0.607,0.614,0.174,0.036,0.579,0.115,-0.060,58,5,39,0,9,0
2101,70.0,2000,596,56,1624,367,9,448,933.14,0.607,0.614,0.174,0.036,0.580,0.115,-0.061,59,7,28,0,8,0
2131,71.0,2000,609,56,1630,361,9,441,932.89,0.604,0.611,0.174,0.036,0.583,0.115,-0.063,51,4,29,0,8,0
2161,72.0,2000,720,56,1632,360,8,431,981.39,0.603,0.610,0.174,0.036,0.585,0.116,-0.065,58,5,35,0,0,0
2191,73.0,2000,736,56,1643,349,8,424,964.21,0.600,0.605,0.174,0.035,0.589,0.116,-0.065,53,6,30,0,9,0
2221,74.0,2000,776,56,1646,346,8,420,902.12,0.599,0.604,0.175,0.036,0.591,0.117,-0.065,73,0,45,0,9,0
2251,75.0,2000,899,55,1649,343,8,412,844.46,0.598,0.602,0.175,0.036,0.592,0.117,-0.065,54,1,44,0,10,0
2281,76.0,2000,1023,55,1650,342,8,420,805.71,0.597,0.602,0.176,0.037,0.592,0.117,-0.066,51,0,33,0,6,0
2311,77.0,2000,1087,55,1649,343,8,430,818.32,0.598,0.602,0.176,0.037,0.592,0.117,-0.066,61,0,37,0,5,0
2341,78.0,2000,1100,55,1653,339,8,445,839.48,0.597,0.602,0.177,0.036,0.594,0.118,-0.068,63,2,36,0,4,0
2371,79.0,2000,1121,55,1650,342,8,455,819.89,0.598,0.605,0.177,0.037,0.592,0.118,-0.070,54,0,34,0,9,0
2401,80.0,2000,1186,55,1657,334,9,469,847.15,0.596,0.602,0.178,0.037,0.595,0.118,-0.072,51,0,33,0,6,0
2431,81.0,2000,1233,55,1649,342,9,504,857.35,0.597,0.608,0.177,0.037,0.592,0.118,-0.073,51,0,30,0,5,0
2461,82.0,2000,1408,55,1655,337,8,491,853.73,0.596,0.607,0.177,0.037,0.594,0.119,-0.075,55,0,30,0,14,0
2491,83.0,2000,1366,55,1649,343,8,480,898.34,0.599,0.610,0.176,0.038,0.592,0.119,-0.077,55,0,47,0,9,0
2521,84.0,2000,1426,55,1641,351,8,476,920.30,0.601,0.615,0.177,0.038,0.590,0.119,-0.078,53,0,39,0,9,0
2551,85.0,2000,1587,50,1644,348,8,491,939.10,0.600,0.613,0.179,0.037,0.591,0.120,-0.079,44,1,57,0,4,0
2581,86.0,2000,1540,50,1641,351,8,478,928.54,0.599,0.615,0.180,0.037,0.590,0.120,-0.079,54,0,54,0,7,0
2611,87.0,2000,1510,50,1645,347,8,461,903.83,0.598,0.613,0.182,0.037,0.591,0.120,-0.080,50,1,43,0,5,0
2641,88.0,2000,1454,50,1640,352,8,445,935.99,0.598,0.615,0.182,0.037,0.589,0.120,-0.080,53,1,41,0,7,0
2671,89.0,2000,1564,50,1638,355,7,425,919.95,0.598,0.616,0.184,0.037,0.589,0.120,-0.081,48,0,47,0,12,0
2701,90.0,2000,1686,48,1631,361,8,437,923.54,0.600,0.620,0.183,0.038,0.587,0.120,-0.080,57,1,32,0,7,0
2731,91.0,2000,1679,48,1633,359,8,418,956.03,0.599,0.621,0.183,0.039,0.586,0.121,-0.081,63,0,30,0,12,0
2761,92.0,2000,1479,48,1628,365,7,417,936.01,0.600,0.624,0.183,0.039,0.585,0.120,-0.080,49,0,22,0,5,0
2791,93.0,2000,1434,48,1624,369,7,428,998.14,0.600,0.627,0.183,0.039,0.583,0.121,-0.081,46,1,39,0,3,0
2821,94.0,2000,1380,48,1614,379,7,435,1028.47,0.602,0.633,0.183,0.040,0.579,0.121,-0.080,42,1,42,0,7,0
2851,95.0,2000,1443,47,1617,375,8,445,1027.39,0.601,0.632,0.183,0.042,0.580,0.121,-0.082,57,1,36,0,6,0
2881,96.0,2000,1468,47,1617,375,8,465,1049.12,0.600,0.631,0.184,0.043,0.581,0.121,-0.082,57,0,42,0,3,0
2911,97.0,2000,1365,47,1615,377,8,465,1028.70,0.600,0.633,0.183,0.043,0.580,0.121,-0.082,53,0,49,0,5,0
2941,98.0,2000,1212,47,1603,389,8,470,978.30,0.603,0.640,0.181,0.043,0.576,0.122,-0.082,50,1,36,0,7,0
2971,99.0,2000,1223,47,1605,387,8,468,1042.33,0.602,0.641,0.180,0.044,0.576,0.122,-0.082,46,1,47,0,7,0
3001,100.0,2000,1142,46,1606,386,8,475,1026.56,0.601,0.640,0.180,0.044,0.577,0.122,-0.081,50,1,35,0,6,0
3031,101.0,2000,1180,46,1600,392,8,447,1023.68,0.604,0.642,0.181,0.045,0.576,0.122,-0.081,53,0,60,0,6,0
3061,102.0,2000,1071,46,1589,404,7,407,1012.39,0.606,0.648,0.182,0.045,0.573,0.123,-0.081,59,0,59,2,7,0
3091,103.0,2000,938,46,1586,407,7,409,1042.25,0.607,0.651,0.182,0.044,0.572,0.124,-0.081,43,0,40,0,6,0
3121,104.0,2000,861,46,1578,415,7,395,1048.02,0.609,0.656,0.181,0.044,0.569,0.124,-0.081,49,0,37,0,8,0
3151,105.0,2000,760,44,1578,415,7,401,1043.82,0.608,0.657,0.181,0.044,0.568,0.125,-0.082,59,2,25,0,6,0
3181,106.0,2000,784,44,1574,419,7,416,1111.54,0.610,0.659,0.180,0.043,0.567,0.125,-0.083,48,0,34,0,6,0
3211,107.0,2000,668,44,1566,427,7,421,1089.79,0.612,0.663,0.180,0.043,0.564,0.125,-0.083,45,2,30,0,3,0
3241,108.0,2000,565,44,1566,427,7,420,1078.89,0.612,0.664,0.179,0.043,0.564,0.125,-0.083,51,0,25,0,4,0
3271,109.0,2000,527,44,1571,422,7,427,1103.23,0.612,0.661,0.179,0.044,0.566,0.125,-0.083,47,0,38,0,8,0
3301,110.0,2000,407,44,1567,426,7,399,1097.59,0.613,0.664,0.179,0.045,0.564,0.125,-0.084,48,1,38,0,7,0
3331,111.0,2000,380,44,1569,424,7,408,1110.86,0.612,0.664,0.181,0.045,0.565,0.125,-0.085,46,2,43,1,8,0
3361,112.0,2000,379,44,1565,428,7,392,1085.53,0.613,0.666,0.180,0.046,0.564,0.125,-0.086,65,4,42,0,1,0
3391,113.0,2000,312,44,1555,438,7,388,1079.53,0.615,0.671,0.180,0.045,0.560,0.125,-0.085,38,1,25,0,4,0
3421,114.0,2000,306,44,1569,425,6,398,1060.25,0.611,0.663,0.180,0.045,0.565,0.126,-0.086,43,2,30,0,5,0
3451,115.0,2000,251,41,1581,416,3,392,1110.10,0.608,0.658,0.180,0.042,0.570,0.126,-0.088,48,2,24,1,6,0
3481,116.0,2000,245,41,1582,415,3,379,1097.45,0.608,0.657,0.181,0.042,0.570,0.126,-0.090,48,3,26,0,3,0
3511,117.0,2000,214,41,1589,408,3,376,1093.09,0.606,0.654,0.180,0.042,0.573,0.126,-0.090,40,2,20,3,2,0
3541,118.0,2000,218,41,1603,394,3,378,1193.06,0.603,0.647,0.179,0.042,0.578,0.126,-0.091,48,7,14,7,5,0
3571,119.0,2000,172,41,1608,389,3,372,1190.03,0.603,0.646,0.180,0.042,0.580,0.127,-0.091,46,4,9,1,3,0
3601,120.0,2000,197,38,1616,381,3,369,1250.52,0.600,0.644,0.180,0.042,0.582,0.127,-0.091,45,8,13,3,8,0
3631,121.0,2000,219,38,1626,371,3,369,1289.26,0.598,0.639,0.180,0.042,0.585,0.127,-0.093,37,8,15,3,5,0
3661,122.0,2000,221,38,1639,358,3,355,1305.35,0.594,0.633,0.179,0.043,0.590,0.127,-0.095,50,5,21,2,9,0
3691,123.0,2000,234,38,1639,358,3,368,1295.61,0.594,0.634,0.179,0.043,0.590,0.127,-0.096,44,3,25,2,4,0
3721,124.0,2000,267,38,1642,354,4,362,1307.31,0.594,0.633,0.179,0.044,0.592,0.127,-0.097,46,5,14,2,9,0
3751,125.0,2000,277,30,1652,346,2,343,1285.02,0.592,0.629,0.179,0.043,0.595,0.128,-0.098,46,4,10,2,5,0
3781,126.0,2000,278,30,1653,345,2,324,1300.38,0.591,0.628,0.178,0.043,0.596,0.128,-0.099,42,6,19,1,7,0
3811,127.0,2000,303,30,1653,345,2,317,1269.97,0.590,0.629,0.178,0.043,0.596,0.128,-0.099,46,3,14,0,3,0
3841,128.0,2000,382,30,1662,336,2,314,1240.30,0.588,0.624,0.178,0.042,0.600,0.128,-0.101,43,6,14,0,9,0
3871,129.0,2000,382,30,1662,336,2,307,1219.10,0.588,0.624,0.179,0.042,0.599,0.128,-0.101,40,0,13,0,3,0
3901,130.0,2000,409,29,1663,335,2,300,1257.12,0.588,0.624,0.179,0.042,0.599,0.128,-0.102,50,1,15,2,7,0
3931,131.0,2000,482,29,1664,334,2,306,1282.72,0.588,0.623,0.178,0.042,0.600,0.128,-0.101,51,5,15,0,5,0
3961,132.0,2000,525,29,1667,331,2,317,1301.54,0.587,0.622,0.179,0.042,0.601,0.128,-0.102,46,1,10,0,3,0
3991,133.0,2000,590,29,1669,329,2,338,1273.60,0.586,0.622,0.179,0.042,0.602,0.128,-0.103,40,0,15,1,5,0
4021,134.0,2000,634,29,1671,327,2,345,1286.98,0.586,0.620,0.179,0.041,0.603,0.128,-0.103,45,0,11,0,2,0
4051,135.0,2000,702,29,1673,325,2,342,1282.91,0.586,0.620,0.179,0.041,0.604,0.129,-0.104,39,1,12,1,8,0
4081,136.0,2000,797,29,1674,324,2,335,1281.99,0.586,0.619,0.179,0.041,0.605,0.129,-0.104,39,0,15,0,5,0
4111,137.0,2000,841,29,1674,324,2,328,1300.80,0.586,0.620,0.179,0.041,0.605,0.129,-0.105,57,0,11,0,5,0
4141,138.0,2000,924,29,1678,320,2,327,1344.11,0.584,0.617,0.179,0.041,0.606,0.129,-0.105,49,0,13,0,1,0
4171,139.0,2000,1009,29,1677,321,2,323,1417.68,0.585,0.618,0.179,0.041,0.606,0.129,-0.106,49,0,20,1,2,0
4201,140.0,2000,1052,29,1675,323,2,312,1455.18,0.585,0.619,0.179,0.041,0.605,0.129,-0.106,39,0,12,0,4,0
4231,141.0,2000,1140,29,1672,326,2,307,1450.08,0.586,0.621,0.179,0.041,0.604,0.129,-0.107,37,0,9,1,3,0
4261,142.0,2000,1040,29,1673,325,2,309,1472.02,0.586,0.621,0.179,0.041,0.605,0.129,-0.107,34,0,14,1,2,0
4291,143.0,2000,1099,29,1670,328,2,310,1488.73,0.587,0.623,0.179,0.041,0.603,0.130,-0.107,44,0,10,1,5,0
4321,144.0,2000,1248,29,1669,329,2,302,1529.93,0.587,0.623,0.179,0.041,0.603,0.130,-0.107,53,0,10,1,4,0
4351,145.0,2000,1366,30,1660,338,2,295,1572.59,0.589,0.628,0.179,0.041,0.600,0.130,-0.107,45,0,14,0,9,0
4381,146.0,2000,1381,30,1662,336,2,300,1600.26,0.589,0.627,0.179,0.041,0.601,0.130,-0.106,46,0,7,0,8,0
4411,147.0,2000,1406,30,1663,335,2,310,1655.55,0.588,0.627,0.179,0.041,0.601,0.131,-0.107,41,0,13,0,2,0
4441,148.0,2000,1370,30,1659,339,2,313,1699.86,0.589,0.629,0.179,0.041,0.600,0.131,-0.108,31,0,11,1,4,0
4471,149.0,2000,1312,30,1661,337,2,316,1707.59,0.589,0.629,0.179,0.042,0.600,0.131,-0.108,31,0,8,2,6,0
4501,150.0,2000,1407,32,1661,337,2,315,1728.88,0.589,0.629,0.178,0.041,0.601,0.131,-0.109,37,0,8,0,3,0
4531,151.0,2000,1354,32,1662,336,2,325,1674.86,0.589,0.629,0.178,0.041,0.601,0.131,-0.109,37,0,9,0,4,0
4561,152.0,2000,1344,32,1652,346,2,322,1679.71,0.591,0.635,0.177,0.041,0.598,0.131,-0.109,43,0,15,0,5,0
4591,153.0,2000,1348,32,1651,347,2,318,1640.53,0.591,0.636,0.177,0.041,0.597,0.131,-0.109,44,0,14,0,5,0
4621,154.0,2000,1265,32,1649,349,2,332,1661.31,0.592,0.637,0.177,0.041,0.596,0.131,-0.110,47,0,17,0,4,0
4651,155.0,2000,1205,32,1652,347,1,338,1649.64,0.591,0.637,0.177,0.041,0.597,0.131,-0.111,39,0,18,1,5,0
4681,156.0,2000,1167,32,1655,344,1,328,1638.77,0.591,0.636,0.177,0.041,0.598,0.131,-0.112,28,0,8,0,6,0
4711,157.0,2000,1165,32,1655,344,1,354,1659.39,0.591,0.636,0.176,0.041,0.598,0.132,-0.113,30,0,5,0,1,0
4741,158.0,2000,1097,32,1656,343,1,387,1716.71,0.591,0.637,0.176,0.041,0.599,0.132,-0.114,35,0,13,0,3,0
4771,159.0,2000,1063,32,1651,348,1,403,1690.68,0.592,0.641,0.176,0.042,0.597,0.132,-0.114,37,0,13,1,3,0
4801,160.0,2000,1029,31,1644,354,2,403,1671.49,0.594,0.645,0.176,0.042,0.594,0.132,-0.114,33,1,15,2,3,0
4831,161.0,2000,989,31,1649,349,2,392,1655.99,0.593,0.644,0.176,0.042,0.596,0.133,-0.117,42,0,15,2,5,0
4861,162.0,2000,920,31,1648,350,2,393,1718.06,0.593,0.646,0.176,0.042,0.595,0.133,-0.117,38,0,12,1,4,0
4891,163.0,2000,882,31,1648,350,2,401,1711.59,0.593,0.646,0.176,0.042,0.595,0.133,-0.118,29,0,13,0,0,0
4921,164.0,2000,873,31,1649,349,2,403,1748.37,0.593,0.646,0.175,0.042,0.596,0.133,-0.118,35,0,10,2,8,0
4951,165.0,2000,732,31,1646,352,2,405,1741.00,0.593,0.647,0.175,0.042,0.595,0.133,-0.119,33,0,12,1,7,0
4981,166.0,2000,680,31,1649,349,2,419,1755.07,0.592,0.646,0.175,0.042,0.597,0.133,-0.119,31,0,12,2,6,0
5011,167.0,2000,657,31,1649,349,2,405,1792.19,0.591,0.646,0.175,0.042,0.596,0.133,-0.119,35,0,6,1,5,0
5041,168.0,2000,587,31,1651,347,2,408,1763.64,0.591,0.645,0.175,0.041,0.597,0.134,-0.121,34,0,15,1,3,0
5071,169.0,2000,530,31,1652,346,2,412,1730.07,0.591,0.645,0.175,0.041,0.597,0.134,-0.120,33,0,14,0,6,0
5101,170.0,2000,452,31,1651,347,2,386,1777.41,0.591,0.645,0.176,0.041,0.597,0.134,-0.121,37,0,19,1,6,0
5131,171.0,2000,417,31,1654,344,2,369,1814.98,0.591,0.644,0.176,0.041,0.598,0.134,-0.120,25,0,6,3,7,0
5161,172.0,2000,366,31,1655,343,2,376,1842.73,0.590,0.643,0.176,0.041,0.599,0.134,-0.121,28,2,5,2,6,0
5191,173.0,2000,349,31,1655,343,2,365,1831.63,0.590,0.643,0.176,0.041,0.599,0.134,-0.121,35,0,14,3,5,0
5221,174.0,2000,302,31,1655,343,2,366,1895.98,0.589,0.643,0.176,0.041,0.599,0.134,-0.121,32,0,6,2,4,0
5251,175.0,2000,303,30,1658,340,2,372,1924.35,0.589,0.642,0.177,0.041,0.600,0.134,-0.122,36,1,12,2,4,0
5281,176.0,2000,228,30,1656,342,2,373,1950.48,0.589,0.644,0.176,0.041,0.599,0.134,-0.121,33,3,8,0,8,0
5311,177.0,2000,224,30,1658,340,2,382,2010.45,0.588,0.643,0.177,0.041,0.600,0.134,-0.121,44,0,7,3,2,0
5341,178.0,2000,217,30,1664,334,2,375,1980.66,0.586,0.640,0.177,0.040,0.602,0.134,-0.122,28,2,6,1,8,0
5371,179.0,2000,213,30,1673,325,2,359,2109.02,0.585,0.635,0.177,0.040,0.605,0.134,-0.123,37,3,17,3,3,0
5401,180.0,2000,209,31,1680,318,2,365,2094.09,0.584,0.631,0.178,0.040,0.608,0.134,-0.123,36,4,6,2,5,0
5431,181.0,2000,195,31,1689,309,2,344,2096.48,0.582,0.627,0.178,0.041,0.611,0.134,-0.124,41,4,15,3,4,0
5461,182.0,2000,194,31,1693,305,2,314,2101.61,0.580,0.625,0.178,0.041,0.613,0.134,-0.124,36,3,5,4,7,0
5491,183.0,2000,222,31,1699,299,2,332,2120.00,0.579,0.622,0.178,0.041,0.615,0.134,-0.125,49,2,4,1,4,0
5521,184.0,2000,249,31,1700,298,2,326,2122.30,0.579,0.621,0.179,0.043,0.615,0.134,-0.125,40,1,20,4,3,0
5551,185.0,2000,259,30,1708,290,2,323,2124.14,0.578,0.617,0.179,0.043,0.618,0.134,-0.125,37,1,10,4,4,0
5581,186.0,2000,322,30,1712,286,2,316,2188.62,0.576,0.615,0.179,0.043,0.619,0.134,-0.125,56,3,15,3,2,0
5611,187.0,2000,346,30,1716,282,2,309,2147.26,0.575,0.613,0.179,0.043,0.621,0.134,-0.126,39,1,8,3,6,0
5641,188.0,2000,383,30,1723,275,2,317,2153.09,0.573,0.609,0.179,0.043,0.623,0.134,-0.126,38,5,4,1,4,0
5671,189.0,2000,423,30,1728,270,2,325,2111.28,0.571,0.607,0.179,0.042,0.625,0.134,-0.127,40,2,9,2,4,0
5701,190.0,2000,438,29,1729,269,2,315,2148.15,0.571,0.607,0.179,0.042,0.625,0.133,-0.127,36,0,12,5,2,0
5731,191.0,2000,562,29,1729,269,2,325,2214.58,0.571,0.607,0.179,0.042,0.625,0.134,-0.129,39,0,12,1,7,0
5761,192.0,2000,599,29,1728,270,2,335,2237.79,0.571,0.608,0.179,0.043,0.625,0.134,-0.129,37,0,7,3,2,0
5791,193.0,2000,662,29,1729,269,2,339,2224.20,0.570,0.608,0.178,0.043,0.624,0.134,-0.129,35,0,10,2,4,0
5821,194.0,2000,742,29,1730,268,2,331,2200.13,0.570,0.608,0.179,0.043,0.625,0.134,-0.130,36,1,9,1,4,0
5851,195.0,2000,747,29,1730,268,2,322,2186.22,0.571,0.607,0.179,0.043,0.625,0.134,-0.130,36,0,13,0,6,0
5881,196.0,2000,806,29,1730,268,2,328,2248.06,0.570,0.608,0.179,0.043,0.625,0.134,-0.130,34,1,7,0,3,0
5911,197.0,2000,920,29,1730,268,2,323,2240.81,0.570,0.608,0.179,0.043,0.624,0.134,-0.130,44,0,8,0,3,0
5941,198.0,2000,1027,29,1732,266,2,330,2246.02,0.569,0.607,0.179,0.043,0.625,0.134,-0.131,41,0,16,6,2,0
5971,199.0,2000,1139,29,1733,265,2,327,2242.57,0.569,0.606,0.180,0.043,0.625,0.134,-0.131,38,0,11,2,4,0
6001,200.0,2000,1064,29,1734,264,2,332,2284.18,0.570,0.606,0.179,0.043,0.625,0.133,-0.130,26,0,10,1,5,0
