tick,sim_second,organisms,food,species,plants,foragers,predators,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event
541,18.0,2000,528,158,451,1510,39,31,182.62,0.952,1.040,0.308,0.077,0.196,0.119,-0.016,68,54,163,0,1,0
571,19.0,2000,597,158,471,1489,40,32,212.05,0.947,1.035,0.311,0.078,0.203,0.118,-0.015,69,43,141,0,2,0
601,20.0,2000,637,114,492,1467,41,32,233.32,0.941,1.036,0.322,0.079,0.210,0.118,-0.014,69,36,176,0,0,0
631,21.0,2000,591,114,497,1464,39,28,208.95,0.941,1.035,0.331,0.078,0.212,0.119,-0.016,70,36,203,0,1,0
661,22.0,2000,625,114,506,1451,43,34,199.68,0.940,1.034,0.346,0.080,0.214,0.118,-0.015,55,24,157,0,2,0
691,23.0,2000,586,114,504,1455,41,37,260.01,0.945,1.035,0.358,0.080,0.213,0.119,-0.015,58,23,141,0,1,0
721,24.0,2000,573,114,476,1478,46,41,261.51,0.950,1.045,0.377,0.083,0.206,0.120,-0.014,72,21,168,0,0,0
751,25.0,2000,648,96,487,1471,42,45,239.51,0.948,1.045,0.395,0.082,0.209,0.120,-0.013,69,20,134,0,0,0
781,26.0,2000,609,96,465,1497,38,48,238.85,0.954,1.050,0.416,0.081,0.201,0.122,-0.012,61,9,129,0,1,0
811,27.0,2000,628,96,470,1493,37,51,291.15,0.951,1.043,0.437,0.081,0.204,0.123,-0.013,57,14,114,0,0,0
841,28.0,2000,614,96,457,1510,33,63,284.86,0.952,1.049,0.454,0.080,0.199,0.125,-0.014,70,20,111,0,2,0
871,29.0,2000,638,96,433,1535,32,69,274.85,0.954,1.062,0.471,0.081,0.194,0.127,-0.014,72,19,95,0,1,0
901,30.0,2000,588,79,408,1560,32,79,306.12,0.960,1.076,0.488,0.082,0.189,0.129,-0.015,51,13,95,0,2,0
931,31.0,2000,597,79,381,1588,31,89,349.76,0.965,1.090,0.503,0.083,0.180,0.131,-0.014,54,8,75,0,1,0
961,32.0,2000,625,79,356,1615,29,90,363.73,0.971,1.100,0.519,0.082,0.172,0.134,-0.015,66,13,96,0,3,0
991,33.0,2000,602,79,326,1645,29,101,358.68,0.977,1.112,0.531,0.082,0.164,0.135,-0.013,43,6,77,0,4,0
1021,34.0,2000,563,79,312,1661,27,110,368.07,0.979,1.123,0.541,0.083,0.162,0.136,-0.014,48,17,88,0,0,0
1051,35.0,2000,512,69,291,1682,27,123,355.61,0.984,1.136,0.554,0.084,0.156,0.138,-0.014,47,11,80,0,1,0
1081,36.0,2000,538,69,270,1707,23,128,379.91,0.983,1.150,0.570,0.082,0.151,0.140,-0.013,40,10,78,0,2,0
1111,37.0,2000,490,69,250,1727,23,153,430.78,0.984,1.159,0.579,0.083,0.146,0.142,-0.014,53,18,63,0,2,0
1141,38.0,2000,423,69,236,1741,23,172,423.87,0.986,1.168,0.590,0.084,0.142,0.143,-0.014,63,9,50,0,0,0
1171,39.0,2000,399,69,211,1763,26,182,414.73,0.990,1.181,0.601,0.087,0.135,0.146,-0.015,65,13,65,0,4,0
1201,40.0,2000,377,60,191,1781,28,176,484.17,0.991,1.195,0.611,0.089,0.130,0.148,-0.015,78,14,71,0,7,0
1231,41.0,2000,344,60,165,1804,31,175,514.94,0.994,1.209,0.622,0.092,0.123,0.150,-0.015,53,15,73,0,4,0
1261,42.0,2000,312,60,160,1808,32,196,481.41,0.993,1.215,0.626,0.093,0.123,0.152,-0.015,64,20,52,0,3,0
1291,43.0,2000,353,60,157,1809,34,219,474.36,0.992,1.219,0.628,0.094,0.122,0.153,-0.016,64,14,31,0,4,0
1321,44.0,2000,304,60,157,1808,35,231,476.80,0.991,1.222,0.631,0.095,0.122,0.153,-0.017,65,27,49,0,10,0
1351,45.0,2000,257,54,139,1825,36,235,502.24,0.995,1.230,0.636,0.096,0.117,0.155,-0.017,61,24,43,0,3,0
1381,46.0,2000,240,54,130,1834,36,273,529.35,0.996,1.236,0.641,0.097,0.115,0.156,-0.018,58,16,44,0,3,0
1411,47.0,2000,227,54,123,1840,37,304,540.47,0.995,1.241,0.638,0.098,0.114,0.157,-0.019,60,24,32,0,7,0
1441,48.0,2000,209,54,115,1849,36,317,502.04,0.997,1.246,0.641,0.097,0.111,0.158,-0.020,69,15,43,0,12,0
1471,49.0,2000,176,54,115,1851,34,314,469.95,0.997,1.248,0.641,0.096,0.111,0.158,-0.021,62,29,30,0,13,0
1501,50.0,2000,182,52,116,1850,34,322,520.43,0.994,1.250,0.639,0.096,0.112,0.160,-0.024,74,30,20,0,11,0
1531,51.0,2000,139,52,116,1853,31,326,545.90,0.990,1.253,0.638,0.094,0.112,0.161,-0.025,67,48,17,0,12,0
1561,52.0,2000,138,52,122,1851,27,334,580.54,0.988,1.251,0.637,0.092,0.114,0.161,-0.025,82,37,22,0,13,0
1591,53.0,2000,125,52,122,1854,24,338,589.88,0.984,1.253,0.633,0.090,0.114,0.163,-0.027,59,50,20,0,15,0
1621,54.0,2000,102,52,126,1851,23,336,595.90,0.977,1.253,0.630,0.089,0.116,0.164,-0.030,68,54,19,0,18,0
1651,55.0,2000,99,47,133,1841,26,348,568.66,0.970,1.251,0.628,0.090,0.118,0.164,-0.031,77,48,16,0,16,0
1681,56.0,2000,90,47,142,1831,27,329,515.21,0.963,1.250,0.630,0.090,0.121,0.165,-0.033,82,71,16,0,26,0
1711,57.0,2000,98,47,144,1827,29,330,503.32,0.959,1.249,0.628,0.091,0.123,0.166,-0.034,72,72,9,0,31,0
1741,58.0,2000,78,47,168,1803,29,311,601.21,0.946,1.242,0.623,0.091,0.131,0.165,-0.034,88,93,8,0,25,0
1771,59.0,2000,73,47,186,1786,28,306,623.17,0.939,1.237,0.623,0.090,0.138,0.166,-0.035,86,97,15,0,24,0
1801,60.0,2000,88,42,208,1774,18,298,607.41,0.929,1.229,0.616,0.082,0.145,0.166,-0.036,79,132,8,0,32,0
1831,61.0,2000,81,42,249,1736,15,269,644.85,0.913,1.214,0.614,0.079,0.158,0.164,-0.037,87,127,8,0,34,0
1861,62.0,2000,96,42,284,1700,16,272,594.75,0.898,1.198,0.603,0.077,0.169,0.163,-0.037,95,122,19,0,30,0
1891,63.0,2000,100,42,316,1666,18,267,576.45,0.885,1.187,0.595,0.077,0.178,0.161,-0.036,99,142,22,0,34,0
1921,64.0,2000,87,42,370,1611,19,258,540.52,0.869,1.169,0.582,0.076,0.195,0.158,-0.036,98,118,24,0,39,0
1951,65.0,2000,124,35,446,1535,19,260,532.92,0.849,1.139,0.562,0.073,0.219,0.155,-0.035,136,143,20,0,38,0
1981,66.0,2000,136,35,492,1492,16,248,609.17,0.835,1.122,0.553,0.070,0.234,0.152,-0.034,105,130,29,0,28,0
2011,67.0,2000,150,35,552,1434,14,271,587.84,0.817,1.097,0.542,0.067,0.253,0.149,-0.034,111,134,21,0,26,0
2041,68.0,2000,180,35,586,1400,14,280,599.28,0.808,1.087,0.537,0.068,0.264,0.147,-0.033,101,86,25,0,31,0
2071,69.0,2000,208,35,619,1367,14,291,526.57,0.800,1.073,0.532,0.067,0.275,0.145,-0.034,115,84,19,0,24,0
2101,70.0,2000,238,28,658,1328,14,301,504.65,0.792,1.057,0.525,0.066,0.288,0.143,-0.033,108,70,21,0,22,0
2131,71.0,2000,225,28,681,1309,10,329,487.25,0.786,1.046,0.520,0.063,0.295,0.142,-0.034,106,58,13,0,14,0
2161,72.0,2000,297,28,696,1295,9,353,509.96,0.783,1.038,0.517,0.062,0.300,0.141,-0.034,93,29,17,0,23,0
2191,73.0,2000,279,28,707,1284,9,357,465.41,0.781,1.034,0.516,0.062,0.304,0.141,-0.034,79,36,20,0,13,0
2221,74.0,2000,322,28,714,1277,9,365,426.96,0.780,1.032,0.517,0.062,0.306,0.141,-0.034,90,20,21,0,10,0
2251,75.0,2000,338,25,713,1280,7,388,406.28,0.781,1.033,0.518,0.061,0.305,0.141,-0.034,97,12,27,0,17,0
2281,76.0,2000,378,25,719,1274,7,407,413.36,0.779,1.031,0.518,0.061,0.307,0.141,-0.034,88,9,31,0,10,0
2311,77.0,2000,388,25,711,1282,7,415,409.71,0.780,1.035,0.521,0.061,0.305,0.141,-0.034,87,11,31,0,12,0
2341,78.0,2000,380,25,711,1282,7,397,458.38,0.781,1.035,0.523,0.061,0.305,0.141,-0.035,82,9,16,0,6,0
2371,79.0,2000,394,25,700,1295,5,415,490.28,0.784,1.041,0.526,0.061,0.303,0.142,-0.035,85,3,24,0,7,0
2401,80.0,2000,406,22,682,1313,5,417,507.55,0.787,1.050,0.528,0.061,0.297,0.143,-0.034,85,4,28,0,6,0
2431,81.0,2000,442,22,685,1310,5,422,485.17,0.786,1.050,0.530,0.061,0.298,0.142,-0.034,74,6,23,0,9,0
2461,82.0,2000,502,22,685,1310,5,413,500.56,0.786,1.050,0.531,0.061,0.298,0.142,-0.034,67,1,18,0,6,0
2491,83.0,2000,517,22,685,1310,5,428,505.06,0.787,1.050,0.532,0.061,0.298,0.142,-0.034,64,4,7,0,6,0
2521,84.0,2000,511,22,684,1311,5,437,497.72,0.788,1.050,0.533,0.061,0.298,0.142,-0.034,70,5,8,0,8,0
2551,85.0,2000,534,22,680,1315,5,426,486.84,0.789,1.052,0.535,0.061,0.298,0.143,-0.035,68,6,16,0,4,0
2581,86.0,2000,528,22,681,1314,5,413,493.00,0.789,1.053,0.536,0.061,0.298,0.143,-0.035,58,1,9,0,6,0
2611,87.0,2000,538,22,675,1320,5,421,488.60,0.790,1.055,0.537,0.061,0.296,0.143,-0.035,75,1,9,0,6,0
2641,88.0,2000,608,22,666,1329,5,419,502.74,0.793,1.060,0.539,0.062,0.294,0.143,-0.035,65,1,17,0,4,0
2671,89.0,2000,581,22,658,1337,5,413,545.11,0.795,1.063,0.542,0.062,0.292,0.144,-0.035,60,2,16,0,9,0
2701,90.0,2000,562,22,648,1347,5,406,596.62,0.799,1.067,0.544,0.063,0.289,0.144,-0.035,72,1,25,0,1,0
2731,91.0,2000,526,22,636,1359,5,402,619.41,0.802,1.072,0.549,0.063,0.286,0.145,-0.035,69,0,23,0,2,0
2761,92.0,2000,527,22,634,1361,5,412,647.02,0.802,1.074,0.550,0.064,0.285,0.145,-0.035,76,2,14,0,5,0
2791,93.0,2000,523,22,629,1366,5,430,693.16,0.803,1.076,0.552,0.064,0.284,0.145,-0.035,80,0,12,0,6,0
2821,94.0,2000,533,22,631,1364,5,426,735.52,0.803,1.076,0.553,0.064,0.285,0.145,-0.035,73,1,13,0,10,0
2851,95.0,2000,518,23,633,1362,5,444,726.66,0.802,1.075,0.555,0.063,0.287,0.145,-0.035,78,3,8,0,8,0
2881,96.0,2000,527,23,635,1360,5,456,747.59,0.801,1.075,0.556,0.064,0.288,0.145,-0.035,69,4,10,0,2,0
2911,97.0,2000,524,23,634,1361,5,467,774.39,0.801,1.076,0.557,0.064,0.288,0.145,-0.035,71,1,12,0,8,0
2941,98.0,2000,432,23,635,1360,5,486,789.28,0.801,1.076,0.557,0.064,0.288,0.145,-0.036,64,2,9,0,5,0
2971,99.0,2000,476,23,638,1357,5,520,805.12,0.801,1.075,0.558,0.064,0.289,0.145,-0.036,73,0,11,0,5,0
3001,100.0,2000,459,23,634,1361,5,536,811.52,0.801,1.077,0.559,0.064,0.288,0.146,-0.035,73,0,8,0,12,0
3031,101.0,2000,446,23,634,1363,3,550,859.38,0.801,1.078,0.560,0.064,0.288,0.145,-0.035,67,2,15,0,10,0
3061,102.0,2000,376,23,632,1365,3,580,879.87,0.802,1.079,0.561,0.064,0.288,0.146,-0.036,60,2,6,0,5,0
3091,103.0,2000,371,23,635,1362,3,587,895.33,0.801,1.078,0.562,0.064,0.289,0.145,-0.036,62,2,10,0,5,0
3121,104.0,2000,363,23,636,1361,3,621,915.49,0.800,1.078,0.564,0.064,0.290,0.145,-0.036,72,2,11,0,5,0
3151,105.0,2000,323,23,633,1364,3,647,936.35,0.801,1.079,0.564,0.064,0.289,0.145,-0.036,66,1,7,0,11,0
3181,106.0,2000,245,23,623,1374,3,632,976.17,0.802,1.083,0.566,0.064,0.286,0.146,-0.037,61,1,16,0,12,0
3211,107.0,2000,273,23,618,1379,3,623,1010.22,0.803,1.086,0.568,0.064,0.284,0.146,-0.037,63,0,7,0,13,0
3241,108.0,2000,228,23,610,1388,2,639,1029.78,0.804,1.090,0.568,0.064,0.282,0.147,-0.036,52,2,16,0,12,0
3271,109.0,2000,229,23,608,1390,2,658,1048.56,0.804,1.092,0.569,0.064,0.281,0.147,-0.036,66,1,9,0,7,0
3301,110.0,2000,186,23,620,1377,3,640,1052.22,0.803,1.087,0.567,0.064,0.285,0.146,-0.036,77,8,17,0,20,0
3331,111.0,2000,203,23,616,1381,3,623,1056.80,0.802,1.090,0.567,0.064,0.284,0.147,-0.036,51,4,7,0,17,0
3361,112.0,2000,161,23,611,1385,4,624,1079.78,0.803,1.091,0.566,0.064,0.282,0.147,-0.036,58,5,13,0,15,0
3391,113.0,2000,149,23,617,1379,4,606,1097.06,0.803,1.089,0.565,0.064,0.284,0.147,-0.036,62,11,12,0,21,0
3421,114.0,2000,131,23,617,1379,4,626,1114.09,0.802,1.089,0.566,0.064,0.285,0.147,-0.037,71,11,10,0,12,0
3451,115.0,2000,132,22,629,1366,5,607,1162.02,0.798,1.083,0.566,0.064,0.289,0.146,-0.037,61,16,15,0,21,0
3481,116.0,2000,115,22,644,1350,6,595,1232.94,0.794,1.078,0.562,0.065,0.294,0.145,-0.038,59,23,9,2,18,0
3511,117.0,2000,96,22,662,1333,5,590,1201.91,0.790,1.070,0.559,0.064,0.300,0.144,-0.039,49,23,7,0,27,0
3541,118.0,2000,103,22,684,1312,4,598,1254.09,0.784,1.061,0.558,0.062,0.308,0.143,-0.039,58,23,8,0,21,0
3571,119.0,2000,118,22,729,1268,3,576,1341.57,0.774,1.042,0.550,0.060,0.322,0.141,-0.039,44,48,11,0,33,0
3601,120.0,2000,101,21,754,1243,3,548,1334.14,0.768,1.032,0.549,0.059,0.330,0.140,-0.039,74,33,9,2,43,0
3631,121.0,2000,119,21,785,1212,3,549,1345.61,0.759,1.020,0.544,0.058,0.340,0.138,-0.038,62,40,8,3,17,0
3661,122.0,2000,107,21,827,1171,2,517,1373.33,0.749,1.001,0.535,0.058,0.353,0.136,-0.039,62,44,12,2,33,0
3691,123.0,2000,133,21,861,1137,2,504,1362.63,0.741,0.988,0.528,0.056,0.363,0.134,-0.039,68,41,3,1,26,0
3721,124.0,2000,133,21,910,1088,2,483,1209.72,0.729,0.970,0.524,0.055,0.379,0.132,-0.039,59,54,13,1,31,0
3751,125.0,2000,151,24,949,1049,2,442,1282.28,0.720,0.953,0.517,0.054,0.391,0.130,-0.039,68,45,17,2,25,0
3781,126.0,2000,164,24,972,1026,2,436,1303.67,0.716,0.943,0.514,0.053,0.399,0.129,-0.039,79,27,9,0,20,0
3811,127.0,2000,173,24,991,1007,2,437,1203.76,0.710,0.934,0.512,0.053,0.405,0.128,-0.039,64,22,14,1,14,0
3841,128.0,2000,211,24,1012,986,2,433,1089.67,0.705,0.926,0.511,0.052,0.412,0.127,-0.039,68,33,18,2,12,0
3871,129.0,2000,231,24,1032,966,2,430,1098.42,0.701,0.918,0.508,0.052,0.418,0.126,-0.039,62,23,8,1,11,0
3901,130.0,2000,251,24,1039,959,2,424,1147.77,0.699,0.915,0.507,0.052,0.421,0.125,-0.039,45,14,6,1,17,0
3931,131.0,2000,282,24,1049,949,2,436,1149.63,0.698,0.910,0.507,0.051,0.424,0.125,-0.039,58,8,17,0,11,0
3961,132.0,2000,323,24,1049,949,2,443,1219.98,0.697,0.909,0.508,0.050,0.424,0.125,-0.039,63,9,16,0,7,0
3991,133.0,2000,358,24,1049,949,2,427,1218.09,0.697,0.909,0.508,0.050,0.424,0.125,-0.039,57,7,12,0,10,0
4021,134.0,2000,447,24,1044,954,2,420,1215.27,0.697,0.911,0.509,0.050,0.422,0.125,-0.039,64,3,19,0,5,0
4051,135.0,2000,462,23,1042,956,2,430,1220.68,0.696,0.912,0.510,0.051,0.422,0.125,-0.039,46,9,8,0,8,0
4081,136.0,2000,508,23,1038,960,2,429,1188.52,0.697,0.915,0.512,0.051,0.420,0.125,-0.039,48,4,12,0,5,0
4111,137.0,2000,497,23,1035,963,2,441,1152.21,0.697,0.916,0.513,0.051,0.420,0.125,-0.039,42,5,8,0,4,0
4141,138.0,2000,456,23,1029,969,2,416,1129.37,0.699,0.919,0.514,0.051,0.418,0.126,-0.039,50,0,4,0,7,0
4171,139.0,2000,516,23,1025,973,2,428,1140.31,0.699,0.920,0.513,0.051,0.417,0.126,-0.039,45,3,8,0,12,0
4201,140.0,2000,556,23,1022,976,2,465,1146.90,0.699,0.921,0.513,0.051,0.416,0.126,-0.039,72,1,9,0,4,0
4231,141.0,2000,605,23,1019,979,2,480,1113.96,0.699,0.922,0.515,0.051,0.415,0.126,-0.039,51,1,11,0,7,0
4261,142.0,2000,623,23,1010,988,2,492,1166.46,0.701,0.925,0.518,0.052,0.413,0.126,-0.039,60,0,20,0,6,0
4291,143.0,2000,680,23,1008,990,2,498,1189.90,0.702,0.926,0.519,0.052,0.412,0.126,-0.039,43,2,9,0,6,0
4321,144.0,2000,689,23,1006,992,2,503,1221.77,0.702,0.926,0.520,0.052,0.412,0.126,-0.039,54,1,8,0,6,0
4351,145.0,2000,680,23,1003,995,2,511,1197.17,0.702,0.927,0.520,0.052,0.411,0.126,-0.040,47,1,15,0,9,0
4381,146.0,2000,684,23,994,1004,2,520,1195.79,0.705,0.931,0.522,0.053,0.408,0.127,-0.040,54,1,14,0,10,0
4411,147.0,2000,719,23,991,1007,2,530,1233.56,0.705,0.932,0.523,0.053,0.407,0.127,-0.040,53,0,10,0,8,0
4441,148.0,2000,702,23,981,1017,2,515,1275.33,0.708,0.937,0.526,0.053,0.404,0.128,-0.040,45,0,12,0,7,0
4471,149.0,2000,721,23,976,1022,2,514,1340.58,0.710,0.938,0.527,0.054,0.403,0.128,-0.040,51,0,10,0,9,0
4501,150.0,2000,640,23,972,1026,2,514,1341.27,0.711,0.941,0.528,0.054,0.401,0.128,-0.040,44,0,8,0,6,0
4531,151.0,2000,707,23,968,1030,2,524,1343.89,0.712,0.942,0.530,0.054,0.401,0.128,-0.040,50,0,18,0,5,0
4561,152.0,2000,713,23,966,1032,2,504,1376.80,0.713,0.943,0.531,0.054,0.400,0.128,-0.041,56,0,18,1,10,0
4591,153.0,2000,694,23,956,1042,2,494,1422.17,0.715,0.948,0.531,0.055,0.397,0.129,-0.041,43,0,12,0,10,0
4621,154.0,2000,649,23,948,1050,2,507,1459.97,0.717,0.951,0.533,0.055,0.394,0.129,-0.041,50,1,16,0,6,0
4651,155.0,2000,658,23,943,1055,2,497,1492.71,0.718,0.953,0.533,0.055,0.393,0.129,-0.041,50,0,11,1,10,0
4681,156.0,2000,606,23,942,1056,2,508,1512.99,0.720,0.953,0.533,0.055,0.392,0.129,-0.041,34,1,6,1,9,0
4711,157.0,2000,646,23,942,1056,2,508,1454.32,0.720,0.954,0.534,0.055,0.392,0.129,-0.041,62,0,13,0,11,0
4741,158.0,2000,649,23,944,1054,2,524,1417.35,0.719,0.952,0.536,0.055,0.393,0.129,-0.041,49,0,5,0,7,0
4771,159.0,2000,556,23,938,1060,2,526,1412.33,0.721,0.955,0.537,0.055,0.391,0.129,-0.041,38,1,5,2,6,0
4801,160.0,2000,543,23,936,1062,2,542,1417.53,0.721,0.955,0.538,0.055,0.391,0.129,-0.040,59,1,7,1,10,0
4831,161.0,2000,514,23,926,1072,2,528,1517.96,0.723,0.959,0.541,0.055,0.388,0.130,-0.041,49,0,10,2,10,0
4861,162.0,2000,473,23,924,1074,2,527,1478.66,0.724,0.960,0.543,0.055,0.387,0.130,-0.041,57,0,7,0,9,0
4891,163.0,2000,418,23,919,1079,2,529,1449.94,0.725,0.962,0.545,0.055,0.386,0.130,-0.041,57,1,9,1,9,0
4921,164.0,2000,399,23,911,1087,2,533,1436.00,0.726,0.965,0.547,0.056,0.384,0.131,-0.041,53,2,11,0,9,0
4951,165.0,2000,389,22,914,1084,2,510,1473.05,0.725,0.964,0.547,0.056,0.385,0.130,-0.041,36,1,13,0,8,0
4981,166.0,2000,335,22,916,1082,2,493,1473.94,0.725,0.962,0.547,0.055,0.386,0.130,-0.042,52,2,4,1,8,0
5011,167.0,2000,320,22,916,1082,2,486,1489.92,0.724,0.963,0.548,0.055,0.386,0.130,-0.041,43,2,8,1,12,0
5041,168.0,2000,278,22,915,1083,2,501,1504.33,0.723,0.964,0.550,0.055,0.386,0.130,-0.041,42,1,7,0,2,0
5071,169.0,2000,268,22,914,1084,2,485,1636.12,0.725,0.964,0.549,0.056,0.386,0.130,-0.041,59,3,9,4,7,0
5101,170.0,2000,240,22,914,1084,2,471,1588.88,0.725,0.965,0.549,0.056,0.385,0.130,-0.042,46,1,12,2,6,0
5131,171.0,2000,232,22,920,1078,2,461,1601.81,0.724,0.962,0.548,0.056,0.387,0.130,-0.042,50,2,9,7,5,0
5161,172.0,2000,202,22,929,1069,2,469,1640.98,0.722,0.959,0.548,0.055,0.390,0.129,-0.042,51,2,17,3,6,0
5191,173.0,2000,165,22,935,1063,2,475,1738.54,0.720,0.956,0.549,0.056,0.392,0.129,-0.042,50,3,11,6,5,0
5221,174.0,2000,170,22,932,1066,2,469,1783.40,0.719,0.958,0.550,0.056,0.391,0.129,-0.042,57,4,14,6,3,0
5251,175.0,2000,193,22,936,1062,2,488,1892.81,0.717,0.957,0.551,0.056,0.393,0.129,-0.042,45,4,12,6,4,0
5281,176.0,2000,159,22,946,1052,2,482,1909.23,0.715,0.952,0.548,0.056,0.396,0.128,-0.041,66,0,16,6,8,0
5311,177.0,2000,102,22,963,1035,2,459,1892.55,0.711,0.945,0.546,0.055,0.402,0.127,-0.042,48,10,9,10,9,0
5341,178.0,2000,134,22,980,1018,2,461,1925.47,0.707,0.936,0.543,0.055,0.407,0.126,-0.043,49,10,3,13,9,0
5371,179.0,2000,129,22,998,1000,2,455,1994.56,0.704,0.929,0.541,0.054,0.413,0.126,-0.043,40,3,14,14,7,0
5401,180.0,2000,148,22,1019,979,2,441,2006.07,0.700,0.919,0.538,0.054,0.419,0.124,-0.043,43,13,12,13,9,0
5431,181.0,2000,142,22,1040,958,2,448,2072.92,0.695,0.910,0.537,0.054,0.426,0.123,-0.043,66,11,6,20,12,0
5461,182.0,2000,115,22,1063,935,2,448,2111.84,0.690,0.901,0.535,0.054,0.433,0.122,-0.043,45,18,10,18,10,0
5491,183.0,2000,125,22,1092,906,2,438,2116.17,0.682,0.889,0.535,0.053,0.443,0.120,-0.043,48,14,13,25,13,0
5521,184.0,2000,157,22,1114,884,2,431,2088.32,0.677,0.880,0.531,0.055,0.450,0.119,-0.043,54,16,15,20,12,0
5551,185.0,2000,195,21,1136,863,1,422,2090.42,0.673,0.870,0.528,0.053,0.457,0.119,-0.043,56,18,7,12,15,0
5581,186.0,2000,183,21,1148,849,3,407,1990.01,0.672,0.865,0.527,0.055,0.461,0.118,-0.043,52,19,13,10,6,0
5611,187.0,2000,210,21,1163,833,4,403,1932.94,0.668,0.859,0.527,0.056,0.466,0.117,-0.042,54,17,8,10,13,0
5641,188.0,2000,230,21,1179,817,4,390,1867.76,0.664,0.853,0.526,0.055,0.472,0.116,-0.042,56,13,8,5,11,0
5671,189.0,2000,264,21,1186,808,6,387,1862.79,0.663,0.849,0.525,0.056,0.474,0.116,-0.042,56,9,9,6,7,0
5701,190.0,2000,267,21,1196,798,6,407,1779.89,0.661,0.844,0.525,0.056,0.477,0.116,-0.042,48,8,5,2,6,0
5731,191.0,2000,330,21,1203,791,6,421,1726.57,0.660,0.841,0.525,0.056,0.480,0.115,-0.043,56,9,7,2,7,0
5761,192.0,2000,344,21,1202,793,5,434,1715.06,0.660,0.841,0.525,0.056,0.480,0.115,-0.043,62,5,9,3,5,0
5791,193.0,2000,397,21,1207,788,5,431,1730.66,0.658,0.839,0.524,0.056,0.482,0.115,-0.043,47,2,6,4,11,0
5821,194.0,2000,443,21,1205,790,5,430,1696.23,0.659,0.840,0.524,0.057,0.481,0.115,-0.044,45,2,8,3,10,0
5851,195.0,2000,528,21,1206,789,5,437,1645.12,0.659,0.840,0.524,0.056,0.481,0.115,-0.044,48,2,9,2,4,0
5881,196.0,2000,533,21,1208,787,5,426,1597.94,0.658,0.839,0.524,0.056,0.482,0.115,-0.044,44,1,3,1,8,0
5911,197.0,2000,582,21,1205,790,5,414,1606.59,0.658,0.840,0.525,0.057,0.481,0.115,-0.044,43,1,1,4,4,0
5941,198.0,2000,555,21,1204,791,5,419,1635.80,0.659,0.840,0.526,0.057,0.481,0.115,-0.044,55,0,7,1,0,0
5971,199.0,2000,615,21,1199,796,5,437,1710.56,0.660,0.842,0.526,0.057,0.479,0.116,-0.044,33,0,6,3,7,0
6001,200.0,2000,620,21,1196,799,5,442,1731.62,0.659,0.844,0.527,0.057,0.478,0.116,-0.044,51,1,16,4,7,0
6031,201.0,2000,708,21,1197,798,5,448,1708.76,0.658,0.844,0.526,0.057,0.479,0.116,-0.043,47,1,8,0,7,0
