tick,sim_second,organisms,food,species,plants,foragers,predators,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event
6151,205.0,2000,2489,29,1248,747,5,276,1257.81,0.671,0.675,0.633,0.055,0.461,0.161,0.022,75,0,13,0,4,0
6181,206.0,2000,2615,29,1241,754,5,274,1228.27,0.673,0.677,0.636,0.055,0.459,0.161,0.021,66,0,23,0,1,0
6211,207.0,2000,2489,29,1225,766,9,280,1277.57,0.678,0.682,0.634,0.057,0.453,0.160,0.020,64,2,32,1,7,0
6241,208.0,2000,2436,29,1220,770,10,281,1309.90,0.680,0.683,0.636,0.058,0.452,0.160,0.019,54,0,27,0,3,0
6271,209.0,2000,2378,29,1215,775,10,278,1299.68,0.680,0.685,0.637,0.058,0.450,0.160,0.018,66,0,25,0,5,0
6301,210.0,2000,2480,29,1212,778,10,288,1319.08,0.682,0.686,0.638,0.058,0.449,0.159,0.018,53,1,21,1,5,0
6331,211.0,2000,2451,29,1210,780,10,316,1331.85,0.682,0.687,0.640,0.058,0.448,0.159,0.018,53,0,30,0,0,0
6361,212.0,2000,2521,29,1203,787,10,337,1400.45,0.684,0.690,0.640,0.058,0.446,0.159,0.018,68,0,24,1,5,0
6391,213.0,2000,2421,29,1193,796,11,365,1393.31,0.686,0.694,0.643,0.058,0.443,0.158,0.017,65,0,20,1,5,0
6421,214.0,2000,2463,29,1185,804,11,372,1442.06,0.687,0.696,0.645,0.059,0.441,0.159,0.017,56,0,23,0,9,0
6451,215.0,2000,2424,29,1185,804,11,408,1478.68,0.687,0.696,0.649,0.059,0.441,0.159,0.016,74,1,27,1,4,0
6481,216.0,2000,2276,29,1179,810,11,428,1485.95,0.688,0.699,0.652,0.059,0.439,0.159,0.016,65,1,23,2,7,0
6511,217.0,2000,2179,29,1174,815,11,463,1504.98,0.689,0.702,0.655,0.059,0.437,0.158,0.015,50,0,21,1,4,0
6541,218.0,2000,2179,29,1174,815,11,478,1610.14,0.688,0.702,0.660,0.059,0.437,0.158,0.016,68,0,30,0,5,0
6571,219.0,2000,2042,29,1169,820,11,472,1560.28,0.690,0.704,0.662,0.059,0.436,0.158,0.015,62,1,20,2,3,0
6601,220.0,2000,1880,29,1160,830,10,492,1546.92,0.692,0.708,0.664,0.059,0.433,0.157,0.014,65,2,30,2,2,0
6631,221.0,2000,1828,29,1161,830,9,481,1554.17,0.691,0.707,0.664,0.058,0.433,0.158,0.014,58,1,24,2,9,0
6661,222.0,2000,1808,29,1163,828,9,493,1522.34,0.690,0.707,0.663,0.059,0.434,0.157,0.014,59,0,12,0,9,0
6691,223.0,2000,1675,29,1162,830,8,468,1581.14,0.689,0.707,0.666,0.058,0.434,0.157,0.014,56,1,21,2,9,0
6721,224.0,2000,1631,29,1161,831,8,459,1529.63,0.690,0.709,0.667,0.058,0.433,0.157,0.014,49,1,19,3,6,0
6751,225.0,2000,1525,29,1165,827,8,453,1541.18,0.688,0.707,0.672,0.058,0.434,0.157,0.014,58,1,24,1,5,0
6781,226.0,2000,1414,29,1160,832,8,469,1568.93,0.690,0.709,0.673,0.058,0.432,0.157,0.014,60,0,25,1,3,0
6811,227.0,2000,1319,29,1159,833,8,468,1586.74,0.690,0.709,0.677,0.057,0.432,0.157,0.013,61,0,24,0,2,0
6841,228.0,2000,1156,29,1163,829,8,470,1523.04,0.689,0.709,0.681,0.057,0.434,0.158,0.015,50,1,36,2,10,0
6871,229.0,2000,1100,29,1161,831,8,477,1511.79,0.690,0.710,0.679,0.057,0.433,0.157,0.014,60,0,21,1,5,0
6901,230.0,2000,1023,28,1167,825,8,492,1536.06,0.689,0.708,0.680,0.058,0.435,0.157,0.014,59,3,23,5,5,0
6931,231.0,2000,903,28,1163,829,8,479,1593.34,0.690,0.709,0.682,0.059,0.433,0.157,0.014,66,1,25,9,6,0
6961,232.0,2000,804,28,1163,829,8,473,1545.44,0.690,0.710,0.686,0.059,0.433,0.157,0.014,55,2,28,4,3,0
6991,233.0,2000,775,28,1161,831,8,464,1536.44,0.691,0.711,0.688,0.059,0.433,0.157,0.014,67,0,22,1,4,0
7021,234.0,2000,719,28,1157,835,8,466,1601.15,0.692,0.712,0.693,0.059,0.432,0.157,0.014,53,5,23,2,5,0
7051,235.0,2000,659,28,1156,836,8,450,1594.34,0.692,0.712,0.695,0.059,0.432,0.157,0.014,42,3,14,3,4,0
7081,236.0,2000,577,28,1173,820,7,433,1562.11,0.687,0.708,0.700,0.058,0.437,0.157,0.015,65,3,21,4,9,0
7111,237.0,2000,571,28,1181,812,7,420,1498.43,0.685,0.705,0.703,0.058,0.440,0.157,0.015,58,7,17,3,2,0
7141,238.0,2000,553,28,1185,808,7,425,1633.19,0.683,0.703,0.706,0.058,0.441,0.157,0.015,48,3,22,6,5,0
7171,239.0,2000,501,28,1204,789,7,420,1690.88,0.677,0.698,0.712,0.058,0.447,0.158,0.016,44,5,20,12,12,0
7201,240.0,2000,532,27,1206,787,7,412,1727.63,0.675,0.697,0.716,0.057,0.448,0.158,0.016,46,4,15,5,4,0
7231,241.0,2000,514,27,1213,780,7,413,1772.93,0.673,0.695,0.718,0.057,0.450,0.158,0.016,50,8,24,5,10,0
7261,242.0,2000,545,27,1219,774,7,390,1925.72,0.670,0.693,0.718,0.057,0.452,0.159,0.017,60,4,19,10,6,0
7291,243.0,2000,559,27,1246,748,6,408,1916.20,0.663,0.683,0.726,0.056,0.461,0.161,0.018,70,12,18,9,6,0
7321,244.0,2000,592,27,1266,727,7,409,1975.80,0.657,0.676,0.730,0.056,0.468,0.162,0.018,70,15,13,10,8,0
7351,245.0,2000,591,26,1277,716,7,399,2020.10,0.653,0.672,0.732,0.055,0.471,0.162,0.019,70,10,22,10,6,0
7381,246.0,2000,683,26,1282,711,7,391,1959.49,0.652,0.671,0.735,0.055,0.473,0.163,0.019,67,7,15,2,7,0
7411,247.0,2000,776,26,1290,704,6,394,1973.49,0.649,0.669,0.737,0.055,0.475,0.163,0.020,68,4,23,9,8,0
7441,248.0,2000,910,26,1295,699,6,380,1930.32,0.648,0.668,0.734,0.054,0.477,0.163,0.019,72,4,22,3,8,0
7471,249.0,2000,958,26,1303,691,6,355,1861.78,0.646,0.665,0.734,0.055,0.479,0.164,0.020,64,6,21,2,7,0
7501,250.0,2000,1011,25,1306,688,6,333,1850.87,0.645,0.664,0.738,0.056,0.480,0.163,0.020,69,6,19,6,7,0
7531,251.0,2000,1139,25,1304,690,6,316,1818.06,0.646,0.664,0.740,0.056,0.479,0.163,0.020,69,3,18,1,8,0
7561,252.0,2000,1202,25,1301,693,6,319,1768.31,0.647,0.665,0.739,0.056,0.478,0.163,0.020,75,3,14,2,5,0
7591,253.0,2000,1361,25,1310,684,6,312,1631.08,0.644,0.662,0.737,0.056,0.481,0.164,0.020,55,6,20,3,4,0
7621,254.0,2000,1421,25,1311,684,5,293,1549.93,0.643,0.662,0.739,0.056,0.482,0.164,0.020,65,1,23,2,4,0
7651,255.0,2000,1594,23,1312,683,5,281,1487.18,0.642,0.662,0.738,0.057,0.482,0.164,0.021,63,2,19,1,4,0
7681,256.0,2000,1720,23,1309,686,5,274,1442.99,0.643,0.663,0.739,0.057,0.481,0.164,0.021,72,2,14,1,2,0
7711,257.0,2000,1864,23,1300,695,5,275,1398.59,0.645,0.666,0.743,0.058,0.478,0.164,0.020,57,0,21,1,1,0
7741,258.0,2000,1936,23,1296,699,5,263,1375.77,0.646,0.668,0.743,0.058,0.477,0.164,0.020,72,0,34,0,0,0
7771,259.0,2000,1997,23,1296,699,5,246,1361.86,0.646,0.668,0.746,0.059,0.477,0.164,0.020,60,0,17,2,6,0
7801,260.0,2000,2124,23,1295,699,6,233,1409.46,0.646,0.667,0.748,0.060,0.477,0.163,0.020,63,0,24,1,2,0
7831,261.0,2000,2146,23,1289,704,7,242,1385.98,0.648,0.669,0.746,0.061,0.474,0.163,0.020,59,2,23,1,6,0
7861,262.0,2000,2177,23,1276,717,7,250,1498.92,0.652,0.673,0.747,0.061,0.470,0.162,0.020,72,0,29,0,3,0
7891,263.0,2000,2159,23,1269,725,6,259,1590.85,0.654,0.676,0.747,0.061,0.468,0.162,0.020,51,0,43,2,0,0
7921,264.0,2000,2315,23,1263,731,6,253,1532.62,0.655,0.678,0.752,0.061,0.466,0.161,0.020,50,0,31,0,4,0
7951,265.0,2000,2368,22,1255,739,6,259,1651.56,0.655,0.681,0.754,0.062,0.463,0.161,0.020,54,0,41,2,4,0
7981,266.0,2000,2428,22,1246,748,6,260,1692.49,0.659,0.685,0.753,0.062,0.461,0.161,0.020,46,0,38,0,4,0
8011,267.0,2000,2476,22,1240,754,6,253,1668.01,0.661,0.687,0.757,0.063,0.459,0.160,0.020,61,1,29,2,3,0
8041,268.0,2000,2679,22,1238,757,5,252,1592.21,0.661,0.687,0.760,0.063,0.458,0.160,0.020,59,0,31,0,4,0
8071,269.0,2000,2763,22,1227,768,5,261,1569.75,0.664,0.691,0.762,0.064,0.455,0.160,0.020,62,0,31,0,3,0
8101,270.0,2000,2624,22,1224,771,5,256,1528.06,0.666,0.692,0.760,0.065,0.454,0.160,0.020,64,0,36,2,2,0
8131,271.0,2000,2589,22,1224,771,5,263,1498.28,0.666,0.693,0.760,0.065,0.455,0.160,0.020,52,0,27,1,2,0
8161,272.0,2000,2534,22,1215,779,6,267,1440.03,0.667,0.695,0.759,0.065,0.452,0.159,0.020,54,0,36,1,0,0
8191,273.0,2000,2437,22,1219,775,6,268,1444.67,0.666,0.695,0.758,0.065,0.453,0.160,0.021,56,0,32,1,4,0
8221,274.0,2000,2369,22,1222,773,5,269,1479.84,0.664,0.693,0.754,0.064,0.454,0.160,0.021,53,1,34,0,3,0
8251,275.0,2000,2316,22,1225,770,5,281,1474.61,0.663,0.693,0.755,0.063,0.456,0.160,0.021,57,0,26,0,2,0
8281,276.0,2000,2360,22,1226,769,5,276,1434.77,0.663,0.694,0.762,0.063,0.457,0.160,0.022,55,1,28,2,4,0
8311,277.0,2000,2322,22,1227,768,5,289,1399.11,0.663,0.693,0.764,0.063,0.457,0.160,0.022,55,0,25,0,4,0
8341,278.0,2000,2222,22,1232,763,5,292,1423.70,0.661,0.692,0.766,0.061,0.459,0.161,0.023,43,0,29,0,5,0
8371,279.0,2000,2145,22,1224,771,5,313,1521.12,0.663,0.694,0.760,0.061,0.456,0.161,0.022,53,0,20,3,3,0
8401,280.0,2000,2094,21,1219,776,5,313,1613.74,0.664,0.696,0.761,0.061,0.455,0.160,0.023,60,0,28,3,1,0
8431,281.0,2000,1914,21,1211,784,5,333,1558.68,0.666,0.698,0.762,0.061,0.452,0.160,0.022,63,1,32,0,3,0
8461,282.0,2000,1831,21,1206,789,5,322,1597.03,0.667,0.700,0.766,0.061,0.451,0.160,0.022,45,1,33,0,3,0
8491,283.0,2000,1705,21,1203,791,6,352,1648.89,0.667,0.700,0.766,0.061,0.450,0.160,0.022,62,0,24,1,3,0
8521,284.0,2000,1653,21,1205,788,7,355,1688.23,0.666,0.699,0.767,0.061,0.451,0.160,0.022,53,0,29,1,5,0
8551,285.0,2000,1552,19,1205,788,7,372,1488.53,0.665,0.699,0.765,0.060,0.451,0.161,0.022,46,1,35,1,5,0
8581,286.0,2000,1512,19,1201,792,7,385,1487.83,0.666,0.700,0.761,0.060,0.449,0.161,0.022,62,1,35,2,2,0
8611,287.0,2000,1399,19,1194,799,7,400,1555.30,0.667,0.702,0.759,0.060,0.447,0.162,0.022,49,1,28,3,7,0
8641,288.0,2000,1260,19,1184,809,7,412,1500.43,0.670,0.706,0.756,0.060,0.444,0.161,0.021,40,0,26,2,3,0
8671,289.0,2000,1177,19,1185,807,8,420,1570.28,0.670,0.706,0.754,0.060,0.445,0.162,0.021,56,0,25,5,7,0
8701,290.0,2000,1039,19,1183,810,7,417,1625.79,0.670,0.707,0.751,0.060,0.445,0.162,0.021,45,3,27,3,8,0
8731,291.0,2000,962,19,1188,805,7,435,1630.83,0.668,0.704,0.747,0.061,0.446,0.162,0.021,56,2,28,2,6,0
8761,292.0,2000,901,19,1187,806,7,444,1740.08,0.668,0.706,0.748,0.061,0.446,0.162,0.021,56,0,23,4,7,0
8791,293.0,2000,812,19,1183,810,7,430,1759.17,0.669,0.707,0.752,0.060,0.445,0.162,0.020,52,1,27,3,8,0
8821,294.0,2000,749,19,1189,804,7,429,1883.43,0.667,0.705,0.753,0.060,0.447,0.163,0.021,62,3,25,7,3,0
8851,295.0,2000,684,18,1196,797,7,450,1906.65,0.665,0.703,0.754,0.059,0.449,0.163,0.022,59,1,17,5,3,0
8881,296.0,2000,620,18,1205,787,8,449,1973.28,0.664,0.699,0.761,0.060,0.452,0.164,0.022,53,2,41,5,9,0
8911,297.0,2000,610,18,1233,759,8,465,1883.94,0.656,0.690,0.770,0.059,0.462,0.165,0.024,62,3,35,6,12,0
8941,298.0,2000,550,18,1236,756,8,441,1719.93,0.655,0.689,0.771,0.060,0.463,0.165,0.024,61,4,41,9,11,0
8971,299.0,2000,512,18,1244,748,8,422,1808.14,0.652,0.687,0.774,0.059,0.466,0.165,0.025,47,3,36,8,7,0
9001,300.0,2000,523,18,1265,727,8,414,1797.86,0.647,0.680,0.788,0.058,0.473,0.167,0.026,40,7,42,7,9,0
9031,301.0,2000,520,18,1281,711,8,415,1870.44,0.642,0.674,0.791,0.058,0.479,0.167,0.028,53,8,25,5,12,0
9061,302.0,2000,549,18,1291,701,8,402,1819.76,0.639,0.672,0.794,0.058,0.483,0.168,0.028,52,13,30,8,8,0
9091,303.0,2000,585,18,1307,685,8,388,1797.81,0.634,0.666,0.791,0.058,0.488,0.169,0.028,65,3,24,7,12,0
9121,304.0,2000,598,18,1319,673,8,377,1850.92,0.631,0.663,0.796,0.058,0.493,0.170,0.029,63,6,20,9,8,0
9151,305.0,2000,665,18,1338,654,8,383,1735.94,0.626,0.656,0.796,0.057,0.499,0.170,0.029,61,9,44,12,5,0
9181,306.0,2000,758,18,1350,641,9,369,1720.06,0.623,0.653,0.789,0.057,0.503,0.171,0.029,60,7,32,4,8,0
9211,307.0,2000,825,18,1363,627,10,346,1703.29,0.620,0.649,0.785,0.058,0.508,0.172,0.030,66,5,35,6,8,0
9241,308.0,2000,938,18,1375,614,11,339,1604.36,0.616,0.644,0.779,0.058,0.512,0.172,0.031,59,8,35,6,8,0
9271,309.0,2000,1025,18,1380,609,11,313,1543.32,0.616,0.642,0.778,0.059,0.514,0.172,0.031,63,1,44,5,5,0
9301,310.0,2000,1149,18,1380,607,13,295,1536.69,0.615,0.643,0.775,0.060,0.514,0.173,0.031,65,3,48,8,3,0
9331,311.0,2000,1285,18,1373,614,13,289,1640.86,0.617,0.645,0.773,0.060,0.512,0.173,0.030,63,1,30,6,6,0
9361,312.0,2000,1333,18,1376,611,13,297,1765.49,0.616,0.645,0.773,0.060,0.514,0.173,0.031,57,4,38,5,0,0
9391,313.0,2000,1405,18,1373,615,12,296,1664.90,0.616,0.647,0.771,0.060,0.513,0.173,0.030,54,3,53,4,8,0
9421,314.0,2000,1491,18,1375,613,12,297,1506.29,0.615,0.646,0.769,0.060,0.513,0.173,0.031,61,2,37,3,2,0
9451,315.0,2000,1579,18,1374,614,12,295,1384.40,0.615,0.645,0.766,0.060,0.513,0.173,0.031,60,2,42,0,4,0
9481,316.0,2000,1706,18,1368,620,12,292,1205.48,0.617,0.647,0.765,0.061,0.511,0.173,0.030,48,0,36,1,5,0
9511,317.0,2000,1819,18,1373,615,12,303,1127.20,0.615,0.646,0.765,0.061,0.513,0.174,0.031,60,2,37,0,3,0
9541,318.0,2000,1917,18,1372,616,12,296,1228.20,0.617,0.646,0.766,0.061,0.513,0.174,0.031,55,1,34,4,6,0
9571,319.0,2000,1996,18,1375,613,12,287,1206.26,0.616,0.644,0.767,0.061,0.514,0.174,0.032,57,3,50,1,4,0
9601,320.0,2000,2145,18,1378,610,12,286,1279.36,0.615,0.643,0.770,0.061,0.515,0.175,0.032,65,3,50,3,4,0
9631,321.0,2000,2269,18,1373,615,12,290,1456.44,0.616,0.643,0.769,0.061,0.514,0.174,0.032,64,0,45,3,3,0
9661,322.0,2000,2410,18,1376,612,12,298,1377.80,0.616,0.642,0.770,0.061,0.515,0.175,0.032,53,0,31,1,3,0
9691,323.0,2000,2569,18,1368,621,11,302,1358.50,0.618,0.644,0.771,0.061,0.512,0.175,0.032,67,0,41,2,3,0
9721,324.0,2000,2558,18,1365,624,11,302,1443.83,0.618,0.645,0.773,0.061,0.512,0.175,0.032,54,0,37,3,5,0
9751,325.0,2000,2595,18,1368,620,12,323,1282.81,0.617,0.644,0.774,0.061,0.513,0.176,0.033,68,0,42,0,5,0
9781,326.0,2000,2592,18,1366,622,12,327,1333.56,0.619,0.645,0.772,0.062,0.513,0.176,0.033,52,1,35,3,6,0
9811,327.0,2000,2698,18,1369,619,12,345,1295.89,0.617,0.643,0.775,0.062,0.514,0.176,0.033,43,0,52,1,2,0
9841,328.0,2000,2768,18,1367,621,12,342,1313.99,0.617,0.644,0.778,0.062,0.513,0.177,0.033,72,0,56,0,6,0
9871,329.0,2000,2776,18,1359,628,13,340,1307.74,0.619,0.647,0.775,0.062,0.510,0.177,0.033,56,0,45,1,7,0
9901,330.0,2000,2794,18,1351,636,13,345,1277.82,0.623,0.649,0.774,0.063,0.508,0.176,0.032,61,1,49,2,5,0
9931,331.0,2000,2755,18,1341,647,12,332,1292.48,0.626,0.652,0.779,0.063,0.505,0.175,0.032,67,0,52,2,7,0
9961,332.0,2000,2751,18,1335,653,12,341,1346.37,0.628,0.654,0.775,0.063,0.503,0.175,0.032,54,0,40,1,1,0
9991,333.0,2000,2718,18,1342,646,12,345,1384.25,0.626,0.651,0.771,0.063,0.505,0.176,0.032,58,0,41,2,5,0
10021,334.0,2000,2796,18,1352,635,13,337,1287.22,0.622,0.647,0.770,0.064,0.509,0.176,0.033,52,0,49,1,5,0
10051,335.0,2000,2763,18,1357,630,13,351,1354.46,0.621,0.644,0.772,0.064,0.511,0.177,0.033,61,1,47,0,4,0
10081,336.0,2000,2677,18,1359,628,13,337,1259.08,0.621,0.643,0.773,0.064,0.512,0.177,0.033,65,0,40,0,5,0
10111,337.0,2000,2661,18,1363,624,13,328,1290.81,0.621,0.640,0.775,0.064,0.513,0.177,0.033,62,0,48,1,5,0
10141,338.0,2000,2528,18,1369,618,13,328,1352.06,0.619,0.639,0.772,0.063,0.515,0.178,0.034,63,1,35,2,3,0
10171,339.0,2000,2444,18,1373,613,14,317,1274.56,0.618,0.637,0.776,0.064,0.516,0.178,0.034,57,0,42,2,5,0
10201,340.0,2000,2347,17,1374,611,15,316,1297.32,0.618,0.637,0.773,0.064,0.517,0.178,0.034,60,1,42,1,1,0
10231,341.0,2000,2330,17,1375,610,15,317,1341.95,0.617,0.636,0.774,0.065,0.517,0.178,0.034,80,0,31,2,2,0
10261,342.0,2000,2150,17,1372,610,18,306,1387.92,0.618,0.636,0.770,0.067,0.517,0.178,0.034,67,0,55,4,5,0
10291,343.0,2000,2067,17,1373,606,21,299,1403.44,0.618,0.634,0.770,0.069,0.517,0.178,0.034,65,1,49,1,7,0
10321,344.0,2000,2009,17,1367,613,20,304,1381.40,0.621,0.636,0.766,0.070,0.515,0.178,0.033,58,1,46,0,4,0
10351,345.0,2000,1966,18,1361,617,22,310,1211.31,0.622,0.638,0.768,0.071,0.513,0.178,0.033,60,0,45,1,3,0
10381,346.0,2000,1759,18,1355,619,26,322,1075.31,0.626,0.641,0.768,0.073,0.511,0.178,0.032,56,3,50,0,4,0
10411,347.0,2000,1552,18,1341,629,30,324,1059.53,0.630,0.646,0.772,0.077,0.507,0.177,0.031,67,3,44,1,2,0
10441,348.0,2000,1419,18,1336,632,32,342,1106.19,0.631,0.647,0.776,0.078,0.505,0.177,0.031,48,0,43,1,3,0
10471,349.0,2000,1309,18,1335,632,33,335,1252.30,0.632,0.648,0.777,0.078,0.505,0.177,0.031,60,0,37,4,5,0
10501,350.0,2000,1211,18,1344,623,33,343,1336.24,0.630,0.645,0.779,0.079,0.508,0.177,0.032,68,0,59,3,3,0
10531,351.0,2000,1086,18,1341,627,32,323,1464.13,0.631,0.646,0.776,0.077,0.507,0.177,0.031,70,3,47,5,1,0
10561,352.0,2000,1003,18,1347,621,32,320,1398.97,0.629,0.644,0.780,0.077,0.509,0.177,0.032,68,3,39,1,1,0
10591,353.0,2000,951,18,1342,625,33,314,1374.33,0.630,0.647,0.777,0.077,0.507,0.177,0.032,72,2,49,1,5,0
10621,354.0,2000,860,18,1352,621,27,303,1177.11,0.627,0.643,0.777,0.073,0.510,0.177,0.033,69,3,64,0,4,0
10651,355.0,2000,784,17,1371,603,26,289,1160.09,0.622,0.636,0.782,0.072,0.517,0.178,0.034,77,2,49,3,2,0
10681,356.0,2000,716,17,1376,599,25,282,1158.51,0.620,0.634,0.781,0.072,0.518,0.178,0.034,79,1,38,4,1,0
10711,357.0,2000,680,17,1374,601,25,281,1234.41,0.620,0.636,0.786,0.073,0.518,0.178,0.034,82,2,46,4,4,0
10741,358.0,2000,631,17,1384,590,26,272,1292.31,0.616,0.633,0.788,0.073,0.521,0.179,0.034,67,5,44,3,3,0
10771,359.0,2000,615,17,1392,581,27,282,1284.30,0.614,0.630,0.790,0.073,0.524,0.179,0.035,65,4,37,0,4,0
10801,360.0,2000,612,17,1402,573,25,275,1233.74,0.611,0.626,0.786,0.072,0.527,0.180,0.035,67,9,35,1,2,0
10831,361.0,2000,643,17,1409,566,25,259,1210.32,0.609,0.624,0.790,0.073,0.530,0.181,0.035,70,4,41,1,5,0
10861,362.0,2000,626,17,1410,566,24,249,1284.33,0.609,0.624,0.792,0.073,0.530,0.180,0.036,60,3,39,6,2,0
10891,363.0,2000,635,17,1420,555,25,266,1251.19,0.606,0.621,0.786,0.073,0.534,0.181,0.037,68,5,50,1,2,0
10921,364.0,2000,660,17,1443,533,24,270,1291.48,0.601,0.612,0.788,0.071,0.541,0.182,0.037,71,6,49,5,3,0
10951,365.0,2000,757,17,1457,518,25,267,1226.08,0.597,0.607,0.792,0.072,0.546,0.183,0.038,77,4,44,2,4,0
10981,366.0,2000,806,17,1470,508,22,256,1183.61,0.594,0.602,0.792,0.070,0.550,0.183,0.038,75,8,64,3,6,0
11011,367.0,2000,904,17,1489,489,22,253,1161.21,0.588,0.596,0.801,0.069,0.557,0.184,0.039,80,4,59,4,4,0
11041,368.0,2000,1045,17,1497,481,22,266,1148.75,0.586,0.594,0.800,0.069,0.560,0.184,0.039,78,2,46,1,3,0
11071,369.0,2000,1189,17,1503,475,22,255,1310.03,0.584,0.592,0.799,0.069,0.562,0.184,0.040,85,1,40,2,2,0
11101,370.0,2000,1248,17,1511,469,20,256,1299.14,0.582,0.589,0.801,0.069,0.565,0.185,0.040,65,1,37,2,5,0
11131,371.0,2000,1373,17,1514,468,18,246,1242.18,0.581,0.588,0.801,0.067,0.566,0.185,0.040,81,2,30,0,3,0
11161,372.0,2000,1419,17,1516,466,18,233,1210.59,0.581,0.588,0.803,0.066,0.567,0.185,0.041,72,2,33,0,4,0
11191,373.0,2000,1492,17,1512,470,18,229,1216.34,0.583,0.589,0.807,0.066,0.565,0.185,0.041,76,0,34,2,2,0
11221,374.0,2000,1686,17,1510,472,18,241,1163.93,0.583,0.589,0.805,0.066,0.565,0.185,0.041,71,1,29,2,2,0
11251,375.0,2000,1801,17,1510,472,18,232,1157.12,0.583,0.589,0.803,0.066,0.565,0.185,0.040,83,0,41,2,6,0
11281,376.0,2000,1915,17,1510,472,18,222,1148.31,0.582,0.589,0.803,0.067,0.565,0.185,0.040,76,0,32,0,4,0
11311,377.0,2000,2048,17,1514,468,18,223,1211.30,0.581,0.589,0.803,0.066,0.566,0.185,0.040,73,1,34,2,2,0
11341,378.0,2000,2181,17,1516,465,19,227,1183.03,0.582,0.588,0.801,0.067,0.567,0.185,0.040,84,1,46,0,3,0
11371,379.0,2000,2367,17,1511,470,19,235,1141.72,0.583,0.590,0.799,0.067,0.565,0.185,0.040,64,0,35,0,0,0
11401,380.0,2000,2519,17,1512,469,19,240,1192.77,0.584,0.590,0.800,0.066,0.565,0.185,0.040,78,0,22,1,1,0
11431,381.0,2000,2553,17,1509,473,18,240,1177.46,0.584,0.592,0.799,0.066,0.564,0.185,0.040,62,0,34,0,4,0
11461,382.0,2000,2646,17,1512,470,18,248,1220.90,0.584,0.590,0.797,0.066,0.565,0.185,0.040,69,0,35,1,2,0
11491,383.0,2000,2653,17,1516,466,18,269,1288.67,0.583,0.589,0.797,0.066,0.566,0.185,0.040,61,0,44,1,4,0
11521,384.0,2000,2790,17,1521,461,18,261,1354.77,0.583,0.587,0.798,0.065,0.568,0.185,0.040,86,0,47,1,4,0
11551,385.0,2000,2884,17,1530,453,17,263,1314.05,0.580,0.583,0.799,0.065,0.571,0.185,0.041,74,0,38,0,2,0
11581,386.0,2000,3020,17,1529,454,17,246,1371.64,0.580,0.584,0.801,0.065,0.571,0.185,0.041,80,1,25,1,0,0
11611,387.0,2000,3173,17,1528,455,17,237,1282.22,0.580,0.585,0.799,0.065,0.570,0.185,0.041,88,0,29,0,3,0
11641,388.0,2000,3307,17,1529,454,17,241,1247.81,0.579,0.585,0.802,0.065,0.571,0.185,0.040,89,0,21,1,1,0
11671,389.0,2000,3378,17,1531,452,17,223,1166.19,0.579,0.584,0.805,0.064,0.572,0.185,0.041,93,1,18,0,4,0
11701,390.0,2000,3446,18,1533,449,18,226,1186.04,0.578,0.584,0.805,0.065,0.572,0.185,0.041,70,0,18,1,4,0
11731,391.0,2000,3380,18,1531,451,18,216,1091.69,0.579,0.584,0.801,0.065,0.572,0.185,0.041,71,0,34,0,3,0
11761,392.0,2000,3331,18,1530,452,18,234,1115.06,0.580,0.584,0.801,0.065,0.571,0.186,0.041,86,0,31,0,2,0
11791,393.0,2000,3153,18,1522,460,18,242,1017.38,0.583,0.588,0.800,0.064,0.569,0.185,0.041,77,0,29,0,3,0
11821,394.0,2000,3056,18,1515,467,18,242,1212.45,0.585,0.590,0.790,0.065,0.567,0.185,0.040,72,0,41,2,9,0
11851,395.0,2000,3023,18,1512,470,18,255,1259.42,0.587,0.591,0.787,0.065,0.566,0.185,0.040,70,0,21,0,4,0
11881,396.0,2000,3044,18,1508,474,18,263,1319.55,0.588,0.592,0.788,0.065,0.564,0.185,0.040,67,0,22,1,5,0
11911,397.0,2000,2986,18,1508,474,18,284,1352.84,0.588,0.592,0.785,0.065,0.564,0.185,0.040,88,1,19,1,4,0
11941,398.0,2000,2883,18,1515,467,18,292,1529.14,0.587,0.589,0.783,0.065,0.566,0.185,0.040,93,3,28,3,5,0
11971,399.0,2000,2810,18,1517,465,18,298,1583.61,0.587,0.588,0.786,0.065,0.567,0.185,0.040,71,0,18,1,0,0
12001,400.0,2000,2813,18,1522,461,17,280,1570.96,0.585,0.586,0.781,0.064,0.568,0.186,0.040,78,1,36,1,4,0
12031,401.0,2000,2658,18,1526,459,15,287,1497.01,0.585,0.586,0.784,0.063,0.570,0.186,0.040,71,1,43,0,3,0
12061,402.0,2000,2503,18,1523,462,15,292,1465.98,0.586,0.587,0.782,0.063,0.569,0.186,0.040,88,0,28,0,2,0
12091,403.0,2000,2272,18,1518,467,15,275,1359.59,0.587,0.588,0.786,0.063,0.567,0.186,0.040,85,0,32,0,4,0
12121,404.0,2000,2177,18,1513,472,15,286,1328.64,0.589,0.590,0.783,0.063,0.565,0.185,0.039,65,0,18,1,3,0
12151,405.0,2000,2081,18,1516,469,15,274,1199.91,0.588,0.589,0.781,0.063,0.566,0.186,0.040,66,1,22,1,2,0
