tick,sim_second,organisms,food,species,plants,foragers,predators,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event
421,14.0,2000,824,266,469,1408,123,67,228.57,0.892,1.003,0.148,0.100,0.173,0.099,0.017,54,54,67,0,5,0
451,15.0,2000,864,216,495,1387,118,71,257.43,0.882,0.996,0.146,0.096,0.181,0.099,0.015,63,41,79,0,4,0
481,16.0,2000,985,216,508,1376,116,70,279.92,0.877,0.993,0.143,0.095,0.186,0.099,0.014,52,30,63,0,3,0
511,17.0,2000,987,216,523,1367,110,78,260.57,0.873,0.988,0.139,0.092,0.191,0.099,0.014,38,27,78,0,2,0
541,18.0,2000,1008,216,538,1356,106,94,267.52,0.871,0.985,0.139,0.090,0.196,0.099,0.014,61,15,60,0,5,0
571,19.0,2000,1080,216,549,1343,108,110,297.23,0.869,0.982,0.138,0.090,0.199,0.099,0.015,55,8,71,0,0,0
601,20.0,2000,1128,190,554,1338,108,119,320.48,0.865,0.981,0.141,0.090,0.201,0.100,0.014,46,11,78,0,2,0
631,21.0,2000,1205,190,564,1332,104,130,345.49,0.864,0.980,0.142,0.088,0.204,0.100,0.015,31,7,77,0,3,0
661,22.0,2000,1269,190,575,1322,103,136,332.17,0.860,0.974,0.142,0.085,0.208,0.100,0.015,55,6,85,0,2,0
691,23.0,2000,1263,190,584,1308,108,143,348.35,0.856,0.972,0.142,0.087,0.210,0.100,0.013,50,3,88,0,1,0
721,24.0,2000,1257,190,597,1295,108,158,372.76,0.851,0.969,0.144,0.086,0.215,0.100,0.013,49,3,81,0,2,0
751,25.0,2000,1344,170,605,1291,104,149,364.73,0.848,0.969,0.142,0.084,0.217,0.099,0.013,43,2,87,0,4,0
781,26.0,2000,1448,170,615,1279,106,162,376.48,0.846,0.965,0.142,0.084,0.221,0.099,0.013,49,9,52,0,3,0
811,27.0,2000,1533,170,613,1277,110,169,375.20,0.849,0.970,0.139,0.085,0.220,0.098,0.014,39,5,66,0,6,0
841,28.0,2000,1503,170,615,1278,107,178,377.49,0.850,0.971,0.138,0.084,0.221,0.098,0.014,48,5,59,0,2,0
871,29.0,2000,1434,170,615,1278,107,202,407.55,0.848,0.970,0.138,0.083,0.221,0.098,0.013,47,5,54,0,3,0
901,30.0,2000,1408,157,617,1274,109,206,445.67,0.849,0.969,0.136,0.085,0.222,0.098,0.014,43,2,52,0,4,0
931,31.0,2000,1413,157,621,1270,109,225,486.85,0.848,0.969,0.136,0.084,0.223,0.098,0.013,43,2,60,0,3,0
961,32.0,2000,1501,157,625,1259,116,248,513.41,0.846,0.969,0.136,0.086,0.225,0.098,0.012,39,5,62,0,7,0
991,33.0,2000,1492,157,629,1254,117,257,507.51,0.845,0.967,0.137,0.086,0.226,0.097,0.012,48,3,38,0,0,0
1021,34.0,2000,1455,157,630,1248,122,268,493.92,0.846,0.970,0.138,0.087,0.226,0.097,0.012,42,3,60,0,3,0
1051,35.0,2000,1403,146,634,1239,127,293,496.77,0.849,0.970,0.136,0.087,0.227,0.096,0.013,50,3,62,0,4,0
1081,36.0,2000,1477,146,648,1229,123,289,492.77,0.843,0.962,0.138,0.084,0.231,0.096,0.012,42,4,87,0,6,0
1111,37.0,2000,1419,146,643,1233,124,298,517.39,0.845,0.965,0.137,0.085,0.229,0.097,0.012,45,4,55,0,5,0
1141,38.0,2000,1389,146,646,1229,125,299,495.31,0.843,0.961,0.136,0.084,0.230,0.096,0.012,40,5,64,0,5,0
1171,39.0,2000,1298,146,646,1234,120,309,521.40,0.842,0.964,0.137,0.082,0.230,0.096,0.012,37,1,67,0,5,0
1201,40.0,2000,1262,136,651,1230,119,315,535.49,0.842,0.961,0.138,0.081,0.231,0.096,0.011,41,5,64,0,4,0
1231,41.0,2000,1236,136,657,1225,118,310,571.02,0.840,0.964,0.139,0.080,0.233,0.095,0.011,39,2,44,0,3,0
1261,42.0,2000,1201,136,659,1219,122,308,604.03,0.840,0.965,0.138,0.082,0.235,0.095,0.011,38,3,51,0,5,0
1291,43.0,2000,1028,136,655,1220,125,314,618.96,0.840,0.969,0.138,0.082,0.233,0.095,0.011,41,3,37,0,5,0
1321,44.0,2000,995,136,657,1210,133,319,615.91,0.839,0.968,0.141,0.085,0.234,0.094,0.010,43,4,52,0,6,0
1351,45.0,2000,951,124,660,1211,129,309,602.43,0.838,0.968,0.141,0.084,0.235,0.094,0.010,41,3,48,0,4,0
1381,46.0,2000,849,124,670,1200,130,311,634.46,0.834,0.963,0.142,0.083,0.238,0.094,0.009,38,9,44,0,8,0
1411,47.0,2000,791,124,675,1194,131,337,645.52,0.831,0.960,0.142,0.085,0.240,0.094,0.008,36,5,44,0,4,0
1441,48.0,2000,718,124,682,1191,127,352,699.11,0.828,0.957,0.141,0.084,0.243,0.094,0.007,38,0,32,0,5,0
1471,49.0,2000,682,124,682,1192,126,372,718.08,0.829,0.958,0.141,0.083,0.243,0.094,0.007,43,5,43,0,11,0
1501,50.0,2000,600,115,686,1188,126,372,723.73,0.828,0.956,0.141,0.083,0.244,0.094,0.007,37,3,35,0,8,0
1531,51.0,2000,631,115,691,1177,132,373,739.29,0.825,0.953,0.142,0.086,0.244,0.093,0.007,48,8,45,0,11,0
1561,52.0,2000,570,115,705,1160,135,389,687.60,0.822,0.948,0.142,0.087,0.248,0.094,0.006,49,13,39,0,9,0
1591,53.0,2000,488,115,705,1155,140,388,675.11,0.818,0.948,0.142,0.089,0.248,0.094,0.003,39,9,50,0,12,0
1621,54.0,2000,477,115,717,1150,133,386,711.84,0.813,0.945,0.140,0.086,0.251,0.093,0.003,37,15,39,0,11,0
1651,55.0,2000,446,106,733,1137,130,389,732.09,0.808,0.938,0.139,0.085,0.256,0.093,0.002,55,12,42,0,10,0
1681,56.0,2000,389,106,746,1128,126,384,764.35,0.805,0.935,0.136,0.084,0.260,0.093,0.002,46,16,39,0,14,0
1711,57.0,2000,348,106,767,1114,119,372,748.41,0.799,0.928,0.137,0.081,0.266,0.093,0.004,50,18,31,0,15,0
1741,58.0,2000,336,106,793,1094,113,345,725.33,0.793,0.919,0.137,0.078,0.272,0.093,0.003,45,14,58,0,12,0
1771,59.0,2000,341,106,829,1060,111,352,771.89,0.784,0.907,0.136,0.076,0.283,0.092,0.001,39,27,47,0,10,0
1801,60.0,2000,343,94,861,1028,111,353,762.62,0.773,0.897,0.134,0.075,0.292,0.092,0.000,37,33,49,0,11,0
1831,61.0,2000,334,94,876,1016,108,331,777.79,0.770,0.891,0.132,0.074,0.296,0.091,-0.001,52,23,39,0,17,0
1861,62.0,2000,362,94,918,977,105,330,796.11,0.756,0.872,0.129,0.074,0.309,0.092,-0.001,47,36,44,0,10,0
1891,63.0,2000,376,94,953,937,110,319,782.85,0.746,0.859,0.127,0.075,0.320,0.093,-0.001,40,33,43,0,17,0
1921,64.0,2000,413,94,996,897,107,344,778.51,0.732,0.841,0.127,0.073,0.333,0.093,-0.002,48,36,35,0,9,0
1951,65.0,2000,507,89,1028,869,103,365,789.47,0.726,0.830,0.126,0.072,0.344,0.093,-0.002,51,34,32,0,12,0
1981,66.0,2000,506,89,1045,856,99,373,794.89,0.720,0.824,0.127,0.070,0.349,0.093,-0.003,55,26,46,0,14,0
2011,67.0,2000,551,89,1072,832,96,359,772.16,0.712,0.813,0.126,0.069,0.356,0.093,-0.004,52,17,36,0,16,0
2041,68.0,2000,611,89,1097,810,93,375,781.72,0.704,0.803,0.123,0.067,0.364,0.093,-0.005,50,21,37,0,13,0
2071,69.0,2000,694,89,1101,806,93,399,835.78,0.701,0.803,0.121,0.067,0.365,0.093,-0.006,46,16,42,0,7,0
2101,70.0,2000,777,82,1112,802,86,408,798.82,0.697,0.799,0.122,0.064,0.369,0.093,-0.007,54,11,33,0,14,0
2131,71.0,2000,816,82,1117,799,84,416,771.70,0.696,0.797,0.121,0.064,0.370,0.093,-0.005,44,14,48,0,5,0
2161,72.0,2000,904,82,1119,799,82,424,823.51,0.696,0.797,0.120,0.063,0.371,0.093,-0.005,37,7,36,0,7,0
2191,73.0,2000,955,82,1119,799,82,467,783.31,0.696,0.797,0.120,0.064,0.371,0.093,-0.004,48,4,28,0,5,0
2221,74.0,2000,1047,82,1123,796,81,471,816.17,0.694,0.796,0.120,0.063,0.371,0.093,-0.004,43,4,27,0,10,0
2251,75.0,2000,1211,80,1130,789,81,470,845.42,0.692,0.793,0.120,0.063,0.373,0.093,-0.003,39,2,23,0,14,0
2281,76.0,2000,1322,80,1130,789,81,451,852.67,0.693,0.794,0.121,0.063,0.373,0.093,-0.004,37,3,38,0,10,0
2311,77.0,2000,1388,80,1129,789,82,459,790.59,0.694,0.793,0.121,0.064,0.373,0.093,-0.003,37,2,44,0,5,0
2341,78.0,2000,1410,80,1121,791,88,468,808.01,0.694,0.795,0.121,0.067,0.370,0.093,-0.004,59,2,30,0,12,0
2371,79.0,2000,1485,80,1122,783,95,469,812.40,0.693,0.793,0.122,0.069,0.370,0.094,-0.004,51,0,23,0,10,0
2401,80.0,2000,1593,78,1121,782,97,485,808.15,0.694,0.793,0.121,0.070,0.370,0.094,-0.003,32,0,37,0,9,0
2431,81.0,2000,1707,78,1117,785,98,501,806.11,0.694,0.797,0.122,0.071,0.369,0.094,-0.003,43,2,27,0,8,0
2461,82.0,2000,1823,78,1110,788,102,518,860.71,0.695,0.801,0.121,0.072,0.367,0.095,-0.003,33,1,35,0,10,0
2491,83.0,2000,1878,78,1098,798,104,535,842.98,0.699,0.808,0.121,0.074,0.363,0.094,-0.003,35,1,33,0,15,0
2521,84.0,2000,1834,78,1093,806,101,549,864.62,0.701,0.810,0.121,0.073,0.361,0.095,-0.004,37,2,32,0,7,0
2551,85.0,2000,1860,77,1078,821,101,567,901.10,0.704,0.815,0.122,0.073,0.357,0.095,-0.004,36,2,28,0,9,0
2581,86.0,2000,1864,77,1074,827,99,574,922.37,0.705,0.816,0.123,0.073,0.356,0.095,-0.003,37,0,29,0,12,0
2611,87.0,2000,1881,77,1078,824,98,590,910.53,0.704,0.814,0.123,0.073,0.356,0.095,-0.003,38,0,36,0,10,0
2641,88.0,2000,1929,77,1077,825,98,599,914.08,0.705,0.815,0.125,0.072,0.356,0.095,-0.004,44,4,26,0,12,0
2671,89.0,2000,2036,77,1067,835,98,593,900.26,0.707,0.822,0.126,0.072,0.353,0.094,-0.003,41,1,32,0,9,0
2701,90.0,2000,2012,75,1070,834,96,593,913.95,0.707,0.821,0.127,0.071,0.354,0.095,-0.003,41,2,29,0,13,0
2731,91.0,2000,1992,75,1066,837,97,606,976.74,0.707,0.824,0.127,0.072,0.353,0.095,-0.003,30,2,33,0,11,0
2761,92.0,2000,1867,75,1057,846,97,614,979.86,0.705,0.826,0.128,0.073,0.350,0.096,-0.003,38,0,39,0,12,0
2791,93.0,2000,1778,75,1044,858,98,601,1074.91,0.705,0.831,0.130,0.074,0.346,0.095,-0.003,49,1,49,0,10,0
2821,94.0,2000,1854,75,1049,854,97,591,1064.58,0.702,0.827,0.132,0.073,0.348,0.095,-0.004,43,1,36,0,9,0
2851,95.0,2000,1795,71,1043,857,100,571,1027.56,0.701,0.828,0.131,0.075,0.346,0.095,-0.004,35,2,37,0,11,0
2881,96.0,2000,1815,71,1027,873,100,562,972.80,0.705,0.833,0.132,0.075,0.340,0.094,-0.004,46,0,53,0,12,0
2911,97.0,2000,1741,71,1017,886,97,567,911.43,0.708,0.838,0.133,0.075,0.338,0.094,-0.003,35,0,45,0,8,0
2941,98.0,2000,1675,71,1014,890,96,502,919.52,0.707,0.839,0.134,0.075,0.336,0.094,-0.004,49,0,48,0,19,0
2971,99.0,2000,1563,71,1009,896,95,472,1005.47,0.706,0.839,0.136,0.076,0.335,0.094,-0.004,35,0,53,0,6,0
3001,100.0,2000,1502,72,1003,903,94,472,1031.19,0.707,0.840,0.137,0.075,0.333,0.094,-0.004,38,3,39,0,6,0
3031,101.0,2000,1517,72,1012,899,89,454,1015.59,0.706,0.836,0.138,0.072,0.336,0.094,-0.003,45,1,49,0,3,0
3061,102.0,2000,1481,72,1011,897,92,449,1107.48,0.704,0.837,0.138,0.074,0.336,0.095,-0.003,45,0,46,1,9,0
3091,103.0,2000,1346,72,1006,899,95,437,1029.69,0.707,0.839,0.138,0.076,0.335,0.095,-0.002,40,0,49,0,10,0
3121,104.0,2000,1236,72,1015,889,96,439,1051.49,0.704,0.835,0.139,0.076,0.338,0.095,-0.002,49,0,35,0,9,0
3151,105.0,2000,1117,70,1008,894,98,433,1052.81,0.704,0.838,0.139,0.077,0.336,0.096,-0.001,49,0,40,0,8,0
3181,106.0,2000,1065,70,995,909,96,428,1023.45,0.708,0.842,0.139,0.077,0.332,0.096,0.000,36,1,54,1,7,0
3211,107.0,2000,944,70,992,914,94,426,1101.19,0.710,0.843,0.139,0.076,0.332,0.096,0.001,35,2,42,1,6,0
3241,108.0,2000,925,70,968,935,97,437,1052.37,0.715,0.852,0.139,0.078,0.325,0.097,0.002,40,0,49,0,12,0
3271,109.0,2000,869,70,958,942,100,442,1003.92,0.717,0.856,0.141,0.079,0.324,0.097,0.002,34,5,50,1,9,0
3301,110.0,2000,827,69,963,939,98,434,1006.91,0.716,0.854,0.141,0.078,0.325,0.097,0.003,46,3,40,0,11,0
3331,111.0,2000,719,69,965,935,100,417,928.43,0.716,0.853,0.141,0.078,0.327,0.098,0.003,43,7,43,0,10,0
3361,112.0,2000,626,69,963,934,103,420,972.00,0.716,0.854,0.140,0.079,0.326,0.098,0.002,50,9,45,2,2,0
3391,113.0,2000,569,69,967,927,106,431,882.25,0.713,0.851,0.138,0.080,0.328,0.098,0.002,43,7,54,1,6,0
3421,114.0,2000,492,69,981,919,100,460,871.34,0.710,0.847,0.137,0.078,0.332,0.098,0.002,42,7,37,3,9,0
3451,115.0,2000,467,68,993,909,98,473,889.28,0.707,0.841,0.138,0.077,0.335,0.098,0.001,43,5,43,0,9,0
3481,116.0,2000,480,68,1015,884,101,465,996.07,0.701,0.830,0.137,0.078,0.341,0.098,-0.000,38,7,52,1,11,0
3511,117.0,2000,439,68,1033,868,99,457,1035.93,0.696,0.824,0.136,0.077,0.346,0.098,-0.000,42,10,35,0,17,0
3541,118.0,2000,419,68,1048,860,92,465,1169.74,0.691,0.820,0.137,0.073,0.350,0.098,-0.002,45,12,45,2,12,0
3571,119.0,2000,435,68,1073,838,89,443,1184.29,0.686,0.809,0.137,0.071,0.358,0.098,-0.001,43,11,42,2,9,0
3601,120.0,2000,425,65,1099,817,84,417,1111.19,0.680,0.798,0.139,0.068,0.365,0.098,-0.002,39,21,49,1,12,0
3631,121.0,2000,407,65,1112,802,86,409,1054.97,0.674,0.792,0.138,0.069,0.369,0.098,-0.002,47,12,40,1,9,0
3661,122.0,2000,416,65,1127,788,85,394,1019.30,0.670,0.785,0.138,0.068,0.374,0.099,-0.003,42,13,42,1,7,0
3691,123.0,2000,432,65,1149,767,84,382,1069.66,0.662,0.776,0.136,0.068,0.381,0.099,-0.005,36,19,51,2,8,0
3721,124.0,2000,469,65,1170,746,84,392,1085.20,0.655,0.767,0.134,0.068,0.388,0.099,-0.005,36,13,40,2,11,0
3751,125.0,2000,524,63,1195,722,83,370,1090.15,0.648,0.755,0.133,0.067,0.396,0.099,-0.006,42,9,52,1,5,0
3781,126.0,2000,617,63,1215,706,79,366,1078.79,0.643,0.748,0.134,0.065,0.403,0.099,-0.007,44,13,38,1,15,0
3811,127.0,2000,630,63,1226,697,77,381,1104.28,0.641,0.743,0.136,0.065,0.406,0.099,-0.007,49,10,36,0,2,0
3841,128.0,2000,691,63,1237,691,72,381,1067.88,0.640,0.739,0.137,0.062,0.409,0.098,-0.007,51,6,54,3,3,0
3871,129.0,2000,802,63,1240,691,69,401,954.52,0.641,0.738,0.138,0.060,0.410,0.098,-0.007,57,7,66,2,8,0
3901,130.0,2000,901,62,1269,665,66,391,922.16,0.634,0.727,0.139,0.058,0.419,0.098,-0.008,53,4,50,1,10,0
3931,131.0,2000,944,62,1274,661,65,392,906.40,0.633,0.724,0.141,0.058,0.421,0.099,-0.007,48,4,48,1,10,0
3961,132.0,2000,1009,62,1275,659,66,413,1022.20,0.631,0.724,0.140,0.059,0.422,0.098,-0.007,45,4,70,1,8,0
3991,133.0,2000,1135,62,1273,661,66,419,1008.78,0.632,0.725,0.140,0.059,0.422,0.099,-0.006,54,1,52,1,8,0
4021,134.0,2000,1186,62,1269,664,67,432,1038.24,0.632,0.728,0.140,0.059,0.422,0.099,-0.006,61,1,48,1,8,0
4051,135.0,2000,1304,60,1259,676,65,424,1008.93,0.633,0.731,0.140,0.060,0.419,0.099,-0.006,46,0,43,0,7,0
4081,136.0,2000,1366,60,1254,680,66,417,972.05,0.636,0.733,0.139,0.061,0.418,0.100,-0.006,45,0,35,0,11,0
4111,137.0,2000,1462,60,1254,679,67,397,953.01,0.636,0.731,0.138,0.061,0.419,0.100,-0.006,41,3,36,0,8,0
4141,138.0,2000,1530,60,1249,681,70,405,843.54,0.636,0.733,0.138,0.063,0.418,0.101,-0.006,57,1,38,0,6,0
4171,139.0,2000,1599,60,1249,679,72,413,843.72,0.637,0.734,0.138,0.064,0.418,0.101,-0.006,43,2,33,1,13,0
4201,140.0,2000,1757,60,1245,680,75,401,905.29,0.637,0.734,0.138,0.066,0.417,0.101,-0.005,40,3,30,1,8,0
4231,141.0,2000,1728,60,1227,697,76,383,965.45,0.643,0.740,0.137,0.068,0.412,0.102,-0.003,56,1,37,0,10,0
4261,142.0,2000,1840,60,1222,704,74,397,975.39,0.645,0.742,0.137,0.067,0.411,0.102,-0.002,38,0,30,0,4,0
4291,143.0,2000,1884,60,1216,711,73,396,1009.66,0.645,0.745,0.136,0.067,0.410,0.103,-0.001,37,0,31,0,10,0
4321,144.0,2000,2008,60,1210,720,70,402,1065.70,0.646,0.749,0.136,0.066,0.409,0.103,-0.001,43,2,27,2,2,0
4351,145.0,2000,1996,59,1204,726,70,390,1031.75,0.647,0.751,0.135,0.066,0.408,0.103,0.000,37,0,19,0,10,0
4381,146.0,2000,2092,59,1198,734,68,385,1048.78,0.648,0.754,0.136,0.065,0.407,0.104,0.001,42,0,15,1,5,0
4411,147.0,2000,2138,59,1200,735,65,388,1057.84,0.648,0.754,0.137,0.064,0.408,0.104,0.002,37,1,33,0,3,0
4441,148.0,2000,2182,59,1200,735,65,400,1099.66,0.649,0.754,0.137,0.063,0.408,0.105,0.003,39,1,19,1,3,0
4471,149.0,2000,2168,59,1204,732,64,390,1128.03,0.647,0.752,0.136,0.063,0.410,0.105,0.003,34,1,17,0,8,0
4501,150.0,2000,2167,59,1201,735,64,410,1119.97,0.647,0.753,0.137,0.063,0.409,0.105,0.004,36,0,23,1,5,0
4531,151.0,2000,2108,59,1202,734,64,417,1102.39,0.646,0.752,0.138,0.064,0.409,0.105,0.004,32,0,14,1,6,0
4561,152.0,2000,2048,59,1204,733,63,418,1105.24,0.646,0.751,0.138,0.063,0.410,0.105,0.003,34,0,16,0,6,0
4591,153.0,2000,2117,59,1209,729,62,426,1073.67,0.644,0.748,0.138,0.063,0.411,0.106,0.002,39,0,21,0,4,0
4621,154.0,2000,2145,59,1209,729,62,435,1079.06,0.644,0.747,0.138,0.063,0.411,0.105,0.001,37,0,26,0,3,0
4651,155.0,2000,2092,59,1206,735,59,420,1093.07,0.644,0.748,0.138,0.062,0.410,0.105,0.001,44,1,28,0,5,0
4681,156.0,2000,2075,59,1204,739,57,412,1098.28,0.645,0.750,0.137,0.060,0.410,0.105,0.001,45,0,29,1,5,0
4711,157.0,2000,2075,59,1204,739,57,401,1093.26,0.644,0.750,0.137,0.060,0.409,0.105,0.001,45,0,20,0,1,0
4741,158.0,2000,2024,59,1204,740,56,400,1144.28,0.644,0.750,0.136,0.059,0.410,0.105,0.001,45,0,17,0,8,0
4771,159.0,2000,1866,59,1208,738,54,408,1189.81,0.642,0.748,0.136,0.059,0.411,0.105,-0.000,37,0,20,1,4,0
4801,160.0,2000,1854,59,1202,745,53,391,1297.12,0.643,0.750,0.136,0.059,0.409,0.106,0.000,33,1,20,0,9,0
4831,161.0,2000,1635,59,1190,757,53,395,1345.81,0.646,0.755,0.136,0.060,0.405,0.106,-0.000,40,0,23,0,5,0
4861,162.0,2000,1583,59,1186,761,53,382,1367.69,0.648,0.757,0.136,0.060,0.403,0.105,-0.001,34,0,25,0,5,0
4891,163.0,2000,1461,59,1179,768,53,403,1330.42,0.650,0.760,0.136,0.060,0.400,0.105,-0.000,35,0,16,0,6,0
4921,164.0,2000,1414,59,1178,770,52,396,1340.02,0.649,0.760,0.136,0.060,0.400,0.104,-0.000,34,1,15,0,5,0
4951,165.0,2000,1321,59,1171,778,51,386,1364.44,0.651,0.763,0.138,0.060,0.397,0.104,-0.000,42,0,35,0,6,0
4981,166.0,2000,1168,59,1165,786,49,368,1324.46,0.653,0.766,0.138,0.059,0.396,0.105,0.001,33,0,19,0,2,0
5011,167.0,2000,1110,59,1161,790,49,375,1223.32,0.654,0.768,0.140,0.059,0.394,0.104,0.001,36,1,27,0,1,0
5041,168.0,2000,1031,59,1162,789,49,357,1232.34,0.653,0.768,0.141,0.059,0.395,0.105,0.002,43,1,28,2,9,0
5071,169.0,2000,953,59,1165,787,48,359,1268.07,0.652,0.766,0.141,0.058,0.396,0.105,0.002,36,2,17,0,1,0
5101,170.0,2000,897,59,1170,783,47,348,1258.01,0.651,0.764,0.144,0.058,0.398,0.105,0.002,39,0,24,0,5,0
5131,171.0,2000,841,59,1166,788,46,328,1242.31,0.653,0.765,0.144,0.058,0.396,0.105,0.002,39,1,25,0,4,0
5161,172.0,2000,701,59,1158,798,44,334,1314.23,0.655,0.768,0.144,0.058,0.394,0.105,0.002,41,0,24,1,4,0
5191,173.0,2000,668,59,1162,793,45,346,1351.10,0.655,0.767,0.145,0.057,0.395,0.104,0.001,45,6,26,1,6,0
5221,174.0,2000,568,59,1174,782,44,333,1398.17,0.652,0.762,0.145,0.056,0.398,0.104,0.000,34,4,28,2,2,0
5251,175.0,2000,553,57,1178,776,46,342,1388.01,0.651,0.761,0.146,0.058,0.400,0.104,-0.001,39,2,32,1,7,0
5281,176.0,2000,502,57,1181,774,45,342,1418.22,0.650,0.760,0.147,0.057,0.401,0.105,0.001,46,3,22,2,10,0
5311,177.0,2000,497,57,1194,761,45,368,1438.17,0.646,0.755,0.148,0.057,0.405,0.105,-0.000,47,3,29,3,8,0
5341,178.0,2000,480,57,1205,750,45,378,1465.02,0.643,0.750,0.148,0.058,0.410,0.105,-0.000,43,3,25,5,9,0
5371,179.0,2000,437,57,1207,748,45,394,1514.69,0.642,0.749,0.148,0.058,0.410,0.105,-0.000,49,1,24,5,5,0
5401,180.0,2000,458,57,1217,739,44,405,1512.81,0.639,0.743,0.148,0.057,0.413,0.106,-0.001,43,9,30,3,7,0
5431,181.0,2000,446,57,1219,734,47,410,1608.31,0.639,0.742,0.147,0.058,0.414,0.106,-0.002,41,4,39,4,9,0
5461,182.0,2000,443,57,1230,724,46,418,1535.79,0.636,0.736,0.146,0.058,0.417,0.105,-0.003,34,9,61,6,11,0
5491,183.0,2000,467,57,1224,732,44,421,1313.99,0.636,0.738,0.148,0.057,0.416,0.105,-0.004,44,9,65,0,7,0
5521,184.0,2000,476,57,1232,726,42,407,1338.49,0.634,0.733,0.148,0.056,0.418,0.105,-0.005,46,6,46,1,4,0
5551,185.0,2000,570,56,1242,717,41,415,1375.38,0.632,0.730,0.148,0.055,0.421,0.105,-0.004,47,9,53,8,8,0
5581,186.0,2000,604,56,1254,706,40,417,1481.04,0.630,0.725,0.149,0.054,0.424,0.105,-0.005,40,8,47,3,8,0
5611,187.0,2000,634,56,1260,701,39,444,1445.17,0.628,0.723,0.149,0.054,0.426,0.105,-0.006,36,7,35,2,4,0
5641,188.0,2000,682,56,1261,699,40,445,1402.74,0.627,0.721,0.149,0.055,0.427,0.105,-0.005,41,8,57,3,8,0
5671,189.0,2000,818,56,1267,693,40,443,1358.60,0.625,0.719,0.150,0.054,0.429,0.105,-0.005,49,8,40,1,7,0
5701,190.0,2000,894,53,1262,699,39,468,1303.65,0.626,0.722,0.149,0.054,0.427,0.105,-0.007,45,4,41,1,9,0
5731,191.0,2000,960,53,1266,697,37,461,1286.57,0.624,0.718,0.148,0.053,0.428,0.104,-0.008,36,3,51,0,11,0
5761,192.0,2000,1030,53,1260,702,38,450,1176.47,0.624,0.720,0.148,0.054,0.425,0.103,-0.009,53,5,61,2,8,0
5791,193.0,2000,1134,53,1254,710,36,463,1116.62,0.625,0.722,0.148,0.053,0.424,0.103,-0.008,39,0,48,1,4,0
5821,194.0,2000,1165,53,1247,718,35,467,1107.85,0.627,0.726,0.149,0.053,0.423,0.104,-0.007,37,1,41,2,7,0
5851,195.0,2000,1231,52,1231,731,38,478,1182.59,0.631,0.733,0.148,0.055,0.418,0.104,-0.007,43,3,56,0,5,0
5881,196.0,2000,1325,52,1224,739,37,458,1199.06,0.633,0.737,0.147,0.054,0.418,0.105,-0.005,38,1,50,2,9,0
5911,197.0,2000,1447,52,1220,744,36,458,1165.38,0.634,0.739,0.147,0.054,0.417,0.105,-0.005,30,1,37,4,9,0
5941,198.0,2000,1458,52,1217,750,33,460,1064.41,0.634,0.741,0.149,0.053,0.416,0.105,-0.004,43,0,65,1,11,0
5971,199.0,2000,1617,52,1205,761,34,474,1123.49,0.636,0.745,0.150,0.054,0.413,0.105,-0.003,39,0,47,4,3,0
6001,200.0,2000,1677,51,1193,774,33,469,1161.72,0.639,0.752,0.149,0.053,0.409,0.105,-0.003,37,0,63,0,6,0
6031,201.0,2000,1725,51,1181,786,33,455,1177.98,0.642,0.757,0.150,0.053,0.405,0.105,-0.002,39,1,39,1,6,0
