tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore
31,1.0,443,12824,0,147,102,78,116,0,18.21,0.858,0.788,0.188,0.199,0.234,-0.052,1.593,0.3312,1.2677,0.660,0.361,0.182,0.100,0.001,43,0,19,0,0,0,24849.01,1103.890,6666.179,50.025,30.957,16.078,2316.421,599.163,0.000,2238.723,1790.979,1112.158,1829.276,80.441,0.000080,-0.000023,6,0,13,6,2,2,2762,0,6,1.533,615,71,34,7,0,27,0,719,132,85,5,0,80,0,1406,276,2,3143.846,2668.082,22.549,0.045,0.000,323.112,84.008,1.442,13,3,0,3,0,58,1480,251,3,2702.387,1561.784,7.314,0.000,0.000,280.213,94.787,0.480,10,0,0,0,0,0,1533,298,1,3254.271,1047.736,1.094,1.021,0.000,321.196,89.861,1.292,5,2,0,2,0,29,2014,409,0,4135.000,728.395,0.000,7.674,0.966,478.823,129.091,2.534,8,5,0,5,0,127,1288,358,0,4470.000,287.947,0.000,20.198,0.526,280.366,74.814,3.375,3,2,0,2,0,33,1130,217,0,2362.500,22.523,0.000,19.555,0.041,243.561,76.930,2.479,0,1,0,1,0,15,0,1,2,0,4,1,0,0,0,0,0,1
61,2.0,470,11559,0,159,120,73,118,0,30.17,0.858,0.780,0.185,0.183,0.237,-0.104,1.582,0.3232,1.2456,0.634,0.478,0.196,0.101,0.001,64,0,23,0,0,0,25533.23,1128.107,5911.943,71.072,31.250,19.061,2379.897,581.410,0.000,1913.853,1531.082,1255.152,1726.282,101.390,0.000076,-0.000054,15,0,21,2,5,4,2907,3,2,5.691,537,29,23,12,0,10,1,634,89,58,5,0,53,0,1681,241,3,2915.298,2435.231,3.771,0.099,5.374,368.501,93.967,3.855,21,8,0,8,0,223,1602,255,5,2665.877,1538.070,8.801,0.000,0.000,311.625,96.833,0.419,8,4,0,4,0,200,1557,250,3,2571.291,884.682,12.217,0.000,0.000,326.796,84.673,0.573,4,3,0,3,0,131,1965,324,0,3200.000,568.476,0.000,11.286,0.000,469.745,123.737,3.393,2,1,0,1,0,59,1233,223,1,3231.986,212.000,0.091,5.217,0.317,267.605,64.840,1.155,1,1,0,1,0,34,1018,190,0,2160.000,25.293,0.000,48.778,0.000,210.490,64.072,3.657,0,4,0,4,0,182,0,0,0,0,0,0,0,1,0,0,0,1
91,3.0,511,10318,0,160,160,70,121,0,39.77,0.882,0.769,0.192,0.191,0.222,-0.178,1.592,0.3267,1.2434,0.664,0.469,0.174,0.103,0.003,70,1,13,0,0,0,27116.04,1177.549,7104.176,15.505,40.976,25.842,2584.128,605.046,0.000,2239.748,1791.798,574.730,2410.414,92.156,0.000082,-0.000624,20,0,10,3,6,5,3077,8,3,5.014,543,48,20,2,0,16,2,581,84,38,3,0,35,0,2219,317,0,3970.000,3331.949,0.000,0.080,0.000,471.520,109.259,8.437,26,3,0,3,0,175,1901,336,8,3704.815,2100.156,26.254,0.000,3.615,394.372,109.378,0.624,15,0,0,0,0,0,1659,238,0,2310.000,796.001,0.000,0.000,0.000,345.757,85.738,0.206,8,2,1,1,0,109,1939,252,4,2825.912,481.600,1.478,4.665,1.081,464.259,122.705,3.312,1,2,0,2,0,141,1219,222,0,2487.500,158.503,0.000,2.158,0.318,267.002,66.302,0.455,0,3,0,3,0,226,950,174,0,1952.500,23.583,0.000,3.588,0.000,199.417,57.058,0.679,0,1,0,1,0,81,0,0,1,0,0,0,0,2,0,0,0,0
121,4.0,563,9218,0,161,215,69,118,0,52.90,0.896,0.766,0.179,0.177,0.204,-0.267,1.606,0.3384,1.2588,0.663,0.460,0.154,0.106,-0.001,67,2,21,0,0,0,28493.71,1198.821,7220.648,25.314,67.100,25.603,2869.492,688.289,0.000,2977.335,2381.868,952.516,1853.271,108.074,0.000171,0.000623,16,0,15,6,15,12,3964,4,6,9.429,541,36,5,3,0,2,0,605,72,27,0,0,24,3,3171,371,1,5184.026,4379.691,20.186,0.259,2.028,667.006,160.649,16.072,54,9,0,9,0,584,2356,309,2,2693.287,1495.744,27.894,0.146,6.579,513.523,147.054,1.566,10,1,0,1,0,93,1675,199,1,1744.137,609.463,1.932,0.000,0.000,345.050,92.013,0.649,3,3,0,3,0,304,1873,211,8,2328.394,408.246,2.646,0.000,0.422,447.668,113.304,1.101,0,3,2,1,0,307,1170,173,0,1875.000,122.967,0.000,10.499,0.398,261.453,60.384,1.128,1,0,0,0,0,0,903,175,0,1837.500,19.489,0.000,4.982,0.000,191.070,52.111,0.423,0,1,0,1,0,94,0,0,0,0,0,0,0,0,0,0,1,0
151,5.0,631,8025,71,163,283,67,118,0,55.01,0.903,0.772,0.163,0.170,0.187,-0.348,1.613,0.3286,1.3015,0.651,0.436,0.130,0.108,-0.004,62,5,29,0,0,0,30744.96,1213.903,9106.977,16.341,41.241,20.550,3206.474,800.849,0.000,4015.239,3212.192,1270.732,1839.378,165.496,0.000147,0.001018,7,0,25,4,29,25,5179,0,4,12.860,540,7,7,0,0,7,0,611,101,55,0,0,54,1,4670,495,2,6353.942,5365.925,28.701,1.150,5.153,969.133,245.556,28.459,76,20,0,20,0,678,2699,453,0,4167.500,2363.914,0.000,2.331,7.707,573.734,173.886,3.444,15,3,0,3,0,37,1744,221,3,2097.068,729.262,7.897,0.000,0.000,352.948,95.421,1.258,5,2,1,1,0,272,1775,187,2,1904.480,345.449,4.643,0.000,0.000,416.514,99.606,0.615,0,3,3,0,0,390,1160,149,0,1380.000,84.992,0.000,0.000,0.000,260.606,58.614,0.152,0,1,0,1,0,114,871,92,0,970.000,11.576,0.000,0.000,0.000,183.610,52.786,0.058,0,1,1,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0
181,6.0,713,6953,71,171,364,61,117,1,69.61,0.909,0.765,0.142,0.149,0.175,-0.432,1.624,0.3303,1.3415,0.627,0.415,0.114,0.109,-0.011,85,9,31,0,0,0,33149.31,1281.057,9622.369,59.158,117.433,23.674,3686.589,949.696,0.106,4794.583,3835.667,1363.770,1477.402,121.753,0.000093,0.000896,25,0,27,4,18,16,6069,9,4,19.970,519,52,31,9,0,20,2,525,54,22,2,0,16,4,6383,525,8,7410.933,6216.105,64.350,0.295,18.044,1301.149,367.545,38.565,91,18,3,15,0,1348,3192,389,3,3559.810,1981.657,6.513,1.308,0.000,682.969,209.305,1.482,13,5,0,5,0,275,1839,204,0,2055.000,729.302,0.000,0.000,0.000,365.012,93.672,0.265,4,2,1,1,0,250,1739,233,5,2421.083,429.427,1.641,1.595,1.697,416.133,87.717,1.322,2,5,3,2,0,889,1116,100,0,995.000,58.450,0.000,4.307,0.229,262.922,54.112,1.864,0,3,0,3,0,508,825,97,0,1147.500,14.720,0.000,31.682,0.000,176.900,48.286,3.087,0,3,2,1,0,498,0,0,0,0,0,0,0,0,0,0,0,0
211,7.0,860,5761,71,175,524,51,110,1,89.56,0.926,0.764,0.111,0.133,0.152,-0.540,1.623,0.3079,1.3975,0.639,0.394,0.104,0.112,-0.015,91,29,25,0,0,0,39610.71,1356.156,14851.366,15.812,193.591,22.074,4217.825,1242.609,1.583,8091.354,6473.083,906.194,1625.541,149.911,0.000101,0.000862,26,0,19,6,15,13,8615,6,6,3.215,421,40,10,2,1,7,0,510,91,46,4,0,42,0,9537,853,18,13008.008,10808.026,161.762,0.240,2.779,1914.344,640.225,61.141,161,16,4,12,0,1204,3404,464,2,4754.304,2683.760,6.748,0.311,0.000,702.818,233.894,3.231,28,13,10,3,0,1884,1816,215,0,2190.000,769.606,0.000,0.000,0.000,352.740,92.287,1.007,1,4,2,2,0,634,1567,168,0,1977.500,363.790,0.000,5.356,0.000,366.470,79.438,1.399,1,5,4,1,0,948,1010,86,0,785.000,51.326,0.000,6.691,0.335,235.627,45.724,1.345,0,6,6,0,0,1164,725,51,0,575.000,8.940,0.000,0.000,0.102,149.750,38.782,1.065,0,4,3,1,0,789,0,0,0,0,0,0,0,0,0,0,0,0
241,8.0,975,4703,71,173,650,43,109,2,109.94,0.948,0.776,0.106,0.125,0.137,-0.594,1.619,0.3214,1.4445,0.658,0.382,0.099,0.114,-0.015,91,22,61,0,0,0,44412.58,1451.025,16410.940,28.832,263.096,20.935,5019.766,1557.309,2.176,8122.127,6497.701,2453.239,2060.562,371.450,0.000119,0.000178,41,0,53,8,58,51,11019,0,8,25.675,359,25,13,2,0,9,2,403,75,37,0,0,36,1,13170,910,26,14587.517,12185.794,249.552,1.398,21.571,2690.520,912.665,90.001,151,51,5,46,0,2637,4222,459,5,5740.818,3252.010,11.518,0.434,3.781,865.028,279.773,7.457,32,7,3,4,0,867,1786,192,0,1615.000,608.018,0.000,0.000,0.000,342.154,83.901,0.281,9,4,2,2,0,899,1444,109,0,1132.500,203.184,0.000,0.000,0.000,332.180,66.593,0.784,0,5,5,0,0,1066,834,76,2,783.114,50.161,1.562,1.300,0.323,179.357,40.380,0.708,0,3,3,0,0,687,598,40,8,620.845,11.617,0.464,0.025,0.000,115.599,31.248,0.423,0,5,4,1,0,1143,0,0,0,0,0,0,0,1,0,0,0,0
271,9.0,1201,3544,71,174,897,33,97,3,125.72,0.979,0.781,0.098,0.111,0.117,-0.673,1.624,0.3231,1.5190,0.633,0.368,0.081,0.116,-0.022,110,38,56,0,0,0,53485.84,1507.302,23024.907,42.577,465.866,21.292,6100.312,2058.467,3.203,13231.868,10585.494,2265.858,2013.247,414.061,0.000201,-0.000918,71,0,49,7,48,43,14275,5,7,24.561,298,27,25,4,1,19,1,367,36,29,3,0,23,3,17881,1247,49,22799.267,19046.686,423.560,1.296,19.025,3714.643,1355.315,112.907,279,51,12,39,0,4330,4849,469,4,5720.494,3264.776,19.696,0.595,5.047,1009.089,342.860,6.741,30,11,7,4,0,1539,1851,126,4,1083.959,394.932,6.275,0.307,0.000,357.731,82.695,0.333,3,8,4,4,0,1804,1273,90,1,895.791,170.862,1.538,4.414,0.000,289.308,58.353,0.487,0,7,7,0,0,1711,724,70,8,694.012,38.807,2.945,11.403,0.489,152.852,34.298,1.978,0,2,0,2,0,486,430,24,0,337.500,6.312,0.000,0.000,0.000,74.996,18.112,0.031,0,8,8,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0
301,10.0,1408,2764,63,178,1117,23,90,6,131.26,1.002,0.790,0.098,0.097,0.106,-0.715,1.624,0.3279,1.5681,0.613,0.309,0.057,0.119,-0.025,100,31,96,0,0,0,58865.14,1516.711,23603.983,65.633,623.784,17.178,7631.644,2819.808,6.591,13810.191,11048.153,4258.744,1747.961,580.244,0.000113,0.000088,112,0,86,10,89,81,19390,45,10,42.624,228,24,22,5,0,15,2,349,93,93,1,0,84,8,24924,1163,53,24050.455,19676.746,507.910,2.630,30.832,5250.648,2011.021,154.966,289,85,14,71,0,4927,5256,372,13,5808.126,3260.251,55.345,0.450,10.578,1127.988,420.488,8.451,29,13,3,10,0,1749,1706,119,0,1015.000,387.274,0.000,0.402,0.000,328.191,79.028,0.389,1,3,2,1,0,792,1113,84,1,841.905,162.642,0.457,0.000,0.000,254.968,57.339,1.057,1,6,5,1,0,1725,610,35,0,350.000,23.742,0.000,19.527,1.214,127.027,30.492,1.861,0,7,6,1,0,1995,242,4,0,47.500,0.308,0.000,0.000,0.000,37.419,10.065,0.109,0,3,1,2,0,875,0,0,0,0,0,0,0,0,0,0,0,0
