tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
1741,58.0,2095,406,23,1590,505,0,0,755,476.83,0.691,0.629,0.122,0.023,0.541,-0.646,1.674,0.3656,2.1288,0.635,0.011,0.006,0.101,-0.022,203,70,25,0,57,0,54491.52,10740.636,6787.203,20.731,2017.865,55.280,9043.466,6243.137,1299.239,3146.011,2516.809,937.329,0.000,1236.313,0.000124,0.027582,705,0,7,18,23,7,16391,266,16,19.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5648,140,153,4511.228,2617.169,757.389,0.000,0.000,1488.265,1838.335,38.248,19,22,11,1,10,6639,10272,252,286,8106.287,4019.082,1168.229,0.731,19.737,2785.945,3350.688,74.004,21,80,51,6,23,27801,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26672,2162,10515,18305,1825,9568,2714,151,906,0,0,0,4174,561,1850,11746,1465,5099,0,0,0,0,0,0,242.500,363.584,1701.325,1826.292,11,29,0,31,205,242,452,32,180,140,690,180,404,119,57,61,221,46,114,52,11,0,0,0,0,0,0,0,0,0,0,0,0,728,19,10,0,0,0,0,3,207,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9662,0.9401,10,10,8,0.4963,0.4490,14,0,0
1771,59.0,2074,433,23,1609,465,0,0,744,465.26,0.676,0.615,0.124,0.024,0.552,-0.650,1.680,0.3635,2.1410,0.639,0.012,0.009,0.101,-0.022,176,51,7,0,39,0,53938.50,10774.391,6341.003,9.357,1826.717,57.984,8751.926,5676.064,1259.513,2764.526,2211.621,391.083,10.978,1035.295,0.000145,0.026229,618,0,2,5,7,2,16369,205,5,8.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5550,139,145,4404.129,2599.790,703.334,0.000,0.000,1471.523,1880.894,37.986,18,25,18,0,7,5477,9047,223,268,7225.151,3572.377,1066.585,0.433,8.924,2468.981,2731.069,68.218,18,52,32,2,18,21581,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27074,2297,10418,18154,2039,9155,2763,186,807,0,0,0,3930,501,1894,10667,1116,4830,0,0,0,0,0,0,271.974,353.013,1316.893,1797.269,6,19,1,39,167,236,415,27,168,169,670,187,406,123,54,45,222,45,96,45,12,0,0,0,0,0,0,0,0,0,0,0,0,733,20,11,0,0,0,0,6,185,4,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9703,0.9633,10,10,10,0.4874,0.4506,14,0,0
1801,60.0,2042,468,21,1618,424,0,0,707,460.05,0.662,0.601,0.125,0.022,0.564,-0.652,1.682,0.3651,2.1245,0.631,0.014,0.009,0.101,-0.022,207,43,21,0,49,0,54040.69,10932.011,6527.162,23.361,1816.854,58.593,8490.596,5191.928,1192.008,2877.230,2301.784,830.801,8.439,1091.129,0.000170,0.025997,548,0,9,12,17,5,16108,151,10,12.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5229,147,145,4622.352,2742.438,715.734,0.000,0.000,1397.921,1774.311,35.825,12,26,14,4,8,5721,8151,223,252,7159.697,3595.045,1012.148,0.756,12.491,2231.907,2344.354,55.897,20,47,24,5,18,18317,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27486,2446,10553,18072,2161,8954,2867,204,810,0,0,0,3621,335,1703,9759,974,4618,0,0,0,0,0,0,295.743,348.727,1031.162,1687.322,5,22,0,42,190,232,429,38,192,162,682,187,413,126,48,46,181,40,97,45,15,0,0,0,0,0,0,0,0,0,0,0,0,742,20,7,0,0,0,0,5,192,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9763,0.9623,10,10,10,0.4921,0.4265,14,0,0
1831,61.0,2037,501,21,1628,409,0,0,682,459.74,0.656,0.596,0.126,0.022,0.569,-0.652,1.686,0.3649,2.1357,0.634,0.015,0.020,0.101,-0.023,206,34,14,0,38,0,54529.34,10889.642,6440.270,6.819,1631.497,64.952,8345.520,5058.847,1149.125,3064.842,2451.873,570.236,54.184,1057.202,0.000171,0.027213,527,0,5,9,12,5,15738,189,6,5.190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4896,140,118,4261.547,2615.467,576.520,0.000,0.000,1314.754,1680.468,33.274,17,26,13,3,10,5943,7762,227,220,7138.655,3645.761,935.116,0.742,5.190,2131.073,2300.742,56.460,24,30,20,2,8,10254,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27686,2584,10472,17967,2111,8992,2987,230,881,0,0,0,3425,388,1599,9233,987,4048,0,0,0,0,0,0,306.636,344.448,1093.081,1505.155,12,22,0,26,178,253,424,25,158,162,681,194,421,126,44,43,188,35,95,37,11,0,0,0,0,0,0,0,0,0,0,0,0,745,26,10,0,0,0,0,4,174,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9760,0.9639,10,10,10,0.5104,0.4611,14,0,0
1861,62.0,2035,532,21,1632,403,0,0,678,497.70,0.653,0.595,0.125,0.024,0.571,-0.656,1.689,0.3675,2.1721,0.640,0.020,0.017,0.101,-0.024,188,29,10,0,39,0,55178.45,11122.558,6170.048,15.468,1809.421,63.458,8279.804,4900.341,1107.119,2863.423,2290.739,724.407,92.925,981.691,0.000163,0.027721,512,0,1,9,10,1,15707,127,4,7.480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4775,135,142,4449.417,2532.868,816.075,0.101,3.139,1296.142,1505.497,40.700,21,17,10,1,6,4439,7429,210,243,6643.552,3384.124,900.189,0.000,4.341,2040.975,2317.942,51.618,16,27,16,0,11,11893,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28031,2607,10640,17889,1895,9125,3018,231,879,0,0,0,3367,469,1439,8837,859,4098,0,0,0,0,0,0,298.064,353.660,1082.007,1461.841,14,15,0,34,199,213,415,34,165,151,697,196,413,126,49,47,178,36,94,43,5,0,0,0,0,0,0,0,0,0,0,0,0,742,25,13,0,0,0,0,4,174,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9681,0.9604,10,10,10,0.4880,0.4086,14,0,0
1891,63.0,2042,525,21,1651,391,0,0,682,538.03,0.648,0.591,0.124,0.024,0.576,-0.660,1.693,0.3663,2.1527,0.625,0.018,0.028,0.101,-0.024,216,42,17,0,28,0,57378.41,11431.972,7087.982,20.115,1687.393,66.110,8243.009,4782.848,1100.147,3455.066,2764.053,493.378,55.770,973.936,0.000134,0.027757,515,0,6,11,17,6,16174,165,10,14.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4834,151,125,4653.266,2823.009,665.067,0.243,4.521,1317.228,1541.618,49.749,19,15,11,2,2,5123,7001,244,225,7528.679,3936.108,920.253,0.271,10.381,1931.459,2167.898,48.298,21,37,24,4,9,14112,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28518,2404,11265,17820,1945,9097,3005,215,858,0,0,0,3324,388,1436,8511,854,3975,0,0,0,0,0,0,278.060,367.089,956.439,1478.565,12,14,0,34,202,243,486,36,205,148,717,193,426,127,40,45,179,32,77,51,7,0,0,0,0,0,0,0,0,0,0,0,0,740,29,13,0,0,0,0,4,163,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9735,0.9518,10,10,9,0.4788,0.4597,14,0,0
1921,64.0,2079,582,21,1685,394,0,0,665,521.58,0.647,0.589,0.124,0.025,0.577,-0.661,1.702,0.3672,2.1918,0.640,0.021,0.030,0.101,-0.024,215,36,12,0,30,0,59297.36,11963.750,6580.481,11.299,1813.793,63.289,8293.693,4863.401,1062.532,4280.639,3424.511,460.774,114.438,985.614,0.000109,0.028072,488,0,4,8,12,4,16004,138,8,10.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4740,133,134,4294.310,2470.780,723.533,0.296,5.445,1309.096,1593.227,49.465,20,23,14,3,6,5438,6871,235,216,7379.937,3831.255,976.011,0.161,5.397,1913.159,2212.583,49.095,33,27,17,1,9,8734,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29072,2298,11606,17827,1808,9259,3106,266,823,0,0,0,3161,559,1208,8450,849,4064,0,0,0,0,0,0,260.341,371.657,1133.800,1490.597,7,17,0,20,212,266,441,36,172,147,725,200,440,132,41,45,173,30,96,36,14,0,0,0,0,0,0,0,0,0,0,0,0,769,28,12,0,0,0,0,4,167,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9688,0.9373,10,10,8,0.4562,0.4328,14,0,0
1951,65.0,2107,603,21,1701,406,0,0,645,535.41,0.649,0.591,0.126,0.026,0.575,-0.658,1.710,0.3682,2.1595,0.613,0.022,0.015,0.101,-0.027,206,36,32,0,30,0,61375.96,12318.084,7706.001,46.689,2035.219,64.094,8542.675,5106.864,1035.932,4659.049,3727.239,1079.383,125.853,1169.669,0.000228,0.029740,613,0,2,30,30,1,16000,195,25,38.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4993,160,180,5169.122,2939.223,910.427,0.000,17.309,1387.725,1791.567,57.626,24,20,12,1,7,4798,7043,275,238,8476.593,4466.478,1034.336,0.000,21.476,1983.951,2229.529,49.079,32,24,18,1,5,8644,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29896,2217,11995,17835,1802,9145,3200,296,779,0,0,0,3132,583,1159,8904,836,4045,0,0,0,0,0,0,256.306,376.493,1193.828,1492.783,13,21,0,38,225,278,520,33,206,152,715,201,458,132,43,43,183,31,99,40,10,0,0,0,0,0,0,0,0,0,0,0,0,788,30,10,0,0,0,0,6,175,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9597,0.9442,11,11,11,0.4638,0.4418,14,0,0
1981,66.0,2159,649,21,1727,432,0,0,629,553.14,0.653,0.600,0.127,0.028,0.570,-0.658,1.714,0.3697,2.1775,0.617,0.024,0.025,0.101,-0.029,219,24,31,0,33,0,63887.03,12811.198,8208.609,48.591,2290.874,65.703,8748.052,5124.447,1008.570,5109.128,4087.302,1232.495,156.406,1265.530,0.000222,0.032178,625,0,2,29,29,1,16397,206,25,44.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5073,186,174,5869.905,3456.067,916.025,0.000,22.297,1410.456,1777.922,59.534,30,19,10,2,7,4303,7447,276,245,8720.735,4468.487,1184.896,0.053,22.312,2111.589,2225.692,63.229,34,19,12,0,7,5603,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30482,2357,11935,17730,2125,8481,3317,255,826,0,0,0,3147,297,1421,9373,1060,4135,0,0,0,0,0,0,283.621,354.562,1078.012,1593.270,13,24,1,35,231,319,539,32,217,166,706,215,475,128,37,46,178,42,107,47,12,0,0,0,0,0,0,0,0,0,0,0,0,812,34,5,0,0,0,0,4,196,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9557,0.9661,10,9,10,0.4321,0.4451,14,0,0
2011,67.0,2222,707,21,1766,456,0,0,647,506.60,0.656,0.606,0.128,0.028,0.567,-0.659,1.720,0.3699,2.1833,0.615,0.022,0.013,0.101,-0.030,234,32,40,0,18,0,66713.94,13767.302,8718.068,70.304,2471.503,63.728,9062.555,5532.854,1002.057,5726.997,4581.598,1515.173,58.881,1411.846,0.000199,0.033216,719,0,9,31,40,9,16469,293,28,63.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5356,195,172,6167.696,3623.023,990.799,0.331,19.580,1501.602,1772.858,62.335,34,21,15,3,3,5661,7981,299,254,9401.270,4839.949,1251.777,0.684,44.248,2250.893,2612.138,67.410,38,27,16,6,5,7384,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31263,2411,12233,17639,2300,8314,3401,246,1015,0,0,0,3557,311,1436,9750,1069,4180,30,0,15,0,0,0,286.198,363.741,1169.934,1598.365,7,18,0,45,259,325,571,27,267,166,738,209,491,125,37,44,199,64,94,40,15,0,0,0,0,0,0,0,0,0,0,0,0,824,26,5,0,0,0,0,7,207,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9792,0.9631,11,11,11,0.4669,0.4581,14,0,0
2041,68.0,2312,738,21,1803,509,0,0,650,468.94,0.668,0.620,0.126,0.029,0.557,-0.661,1.722,0.3705,2.1933,0.608,0.019,0.026,0.101,-0.032,212,19,51,0,23,0,70894.55,14675.956,10727.164,80.837,2882.616,64.621,9460.715,5767.591,1006.558,6849.413,5479.531,1934.060,187.206,1577.328,0.000193,0.033429,795,0,9,42,50,9,17319,308,38,71.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,229,204,7349.573,4291.947,1210.577,0.000,14.865,1660.407,1970.950,60.815,34,8,6,0,2,1498,8498,371,283,11555.064,6034.379,1480.689,2.011,57.049,2387.727,2634.129,74.965,56,29,11,9,9,10099,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32012,2632,12448,17949,2121,8591,3332,271,1188,0,0,0,4088,326,1745,10284,965,4546,30,0,0,0,0,0,283.809,379.092,1057.631,1810.623,16,26,0,52,308,371,700,45,285,168,746,218,492,138,41,42,221,61,115,53,17,0,0,0,0,0,0,0,0,0,0,0,0,845,32,7,0,0,0,0,5,237,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9717,0.9696,12,11,12,0.4565,0.4830,14,0,0
2071,69.0,2392,736,21,1849,543,0,0,636,431.77,0.675,0.626,0.126,0.028,0.553,-0.665,1.722,0.3704,2.1979,0.587,0.020,0.039,0.101,-0.032,224,36,60,0,22,0,74925.15,15211.406,11417.329,75.709,3069.297,52.834,10022.040,6300.359,995.705,7504.552,6003.642,1973.357,164.707,1716.770,0.000097,0.033646,758,0,14,46,59,14,17710,226,42,67.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6789,285,230,8979.952,5310.485,1396.445,0.165,15.675,1920.153,2247.436,79.067,56,26,14,5,7,5742,9065,344,302,10968.682,5564.244,1525.195,2.724,52.252,2530.307,2834.939,91.419,41,37,21,9,7,8495,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33058,2823,12806,18319,1895,8734,3407,265,1255,0,0,0,4795,482,2262,11029,921,4734,30,0,0,0,0,0,283.507,389.468,1154.045,2057.198,8,24,0,59,307,391,759,45,326,167,769,225,501,145,42,53,238,51,126,55,20,0,0,0,0,0,0,0,0,0,0,0,0,874,29,6,0,0,0,0,4,246,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9798,0.9710,11,11,11,0.4719,0.4436,14,0,0
2101,70.0,2518,713,21,1895,623,0,0,676,403.91,0.693,0.645,0.126,0.027,0.540,-0.668,1.728,0.3709,2.2355,0.582,0.022,0.032,0.101,-0.031,229,26,56,0,21,0,80195.48,16022.003,13458.647,79.555,3405.963,56.791,10639.276,7189.507,996.486,8814.144,7051.315,1802.338,102.151,1797.290,0.000137,0.033091,929,0,11,45,56,11,18517,331,44,76.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8067,370,304,11664.683,6966.532,1802.219,0.244,11.649,2283.680,2843.710,96.290,74,15,9,3,3,2676,9468,376,294,11571.159,6100.386,1421.495,0.790,65.130,2652.561,3083.251,91.655,53,32,17,8,7,5898,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34038,3041,13213,18497,1768,8661,3512,348,1356,0,0,0,5511,739,1998,11956,1306,5039,68,0,24,0,0,0,290.242,396.186,1777.948,2060.245,9,25,0,60,346,430,859,77,340,177,788,220,515,153,42,72,240,69,140,86,16,0,0,0,0,0,0,0,0,0,0,0,0,896,23,7,0,0,0,0,4,297,4,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9844,0.9579,11,11,11,0.4504,0.4380,15,0,0
2131,71.0,2680,640,21,1953,727,0,0,708,408.80,0.715,0.668,0.127,0.028,0.524,-0.670,1.730,0.3765,2.1993,0.571,0.017,0.026,0.101,-0.032,232,23,37,0,25,0,86746.26,17205.927,15798.508,63.284,4521.535,63.038,11582.342,7825.432,1082.304,9725.677,7780.542,1472.179,339.720,2269.826,0.000175,0.031433,1094,0,7,30,35,5,19386,317,28,54.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9777,419,392,13638.569,7877.916,2366.479,0.089,15.703,2773.735,3192.249,104.807,80,15,11,2,2,2527,10366,465,385,14580.984,7485.598,1937.463,0.874,38.730,2927.787,3312.656,88.354,62,23,12,5,6,4005,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35050,3212,13669,18941,1909,8631,3717,476,1276,0,0,0,6853,563,2216,13174,1339,6379,116,0,30,0,0,0,310.698,402.650,1568.680,2533.326,17,18,1,72,413,456,1014,78,425,201,769,216,544,175,48,69,322,75,178,62,21,0,0,0,0,0,0,0,0,0,0,0,0,931,32,14,0,0,0,0,6,320,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9761,0.9629,11,11,11,0.4805,0.4437,16,1,0
